wavelength,Back_CatHomm,Belly_CatHomm,Breast_CatHomm,Crissum_CatHomm,Crown_CatHomm,DorTail_CatHomm,Rump_CatHomm,Throat_CatHomm,WingTip_CatHomm
607.25,8.83833333333,13.9150666667,11.248,14.4111333333,6.8006,9.62100000001,9.0516,11.2357333333,9.56806666667
607.58,8.68846666667,13.7721333333,11.128,14.3019333333,6.67006666667,9.44466666667,8.92826666667,11.0893333333,9.38293333334
607.92,8.60193333333,13.6891333333,10.9948666667,14.2404666667,6.5334,9.34526666667,8.8018,10.9578,9.31026666667
608.25,8.495,13.5289333333,10.9482666667,14.2065,6.4592,9.26453333333,8.71506666667,10.8854666667,9.22113333333
608.59,8.31126666667,13.2901333333,10.7054,14.0562,6.2444,9.028,8.47573333333,10.6690666667,8.9796
608.92,8.3394,13.2730666667,10.7064,14.0794,6.2652,9.03006666666,8.51846666667,10.6978,9.06980000001
609.26,8.1122,13.1152666667,10.4988,13.8312666667,6.00053333333,8.81266666667,8.31486666667,10.4542666667,8.83
609.59,8.04806666667,12.9725333333,10.4622,13.7732333333,5.95526666667,8.78866666667,8.24573333333,10.3282666667,8.75773333334
609.93,7.8254,12.7617333333,10.2088666667,13.5931333333,5.80933333333,8.53713333333,8.01613333333,10.1048,8.55806666666
610.26,7.6546,12.5390666667,10.0070666667,13.4461333333,5.6136,8.35,7.80413333333,9.87506666667,8.3412
610.60,7.4762,12.3568,9.9068,13.4043,5.516,8.214,7.67006666667,9.76120000001,8.23193333334
610.93,7.317,12.2014666667,9.6676,13.2249333333,5.3552,8.0708,7.49666666667,9.55826666667,8.04106666666
611.27,7.2696,12.1523333333,9.63173333333,13.2713333334,5.28333333333,8.0404,7.43186666667,9.51913333335,8.0404
611.60,7.22486666667,12.1261333333,9.66279999999,13.2692,5.32733333333,8.08093333333,7.40033333333,9.58000000001,8.05126666667
611.93,7.23793333333,12.2354666667,9.66153333333,13.3333333333,5.4102,8.163,7.47793333333,9.58226666666,8.09806666666
612.27,7.53566666667,12.5334666667,10.0020666667,13.6181666667,5.68673333333,8.484,7.7678,9.83026666668,8.40239999999
612.60,7.57873333333,12.5954666667,10.0699333333,13.6732,5.65346666667,8.50593333333,7.76166666667,9.82680000001,8.35333333333
612.94,7.59693333334,12.6698,10.1543333333,13.7907666667,5.7274,8.5714,7.802,9.88546666667,8.43693333334
613.27,7.6664,12.8402,10.2534,13.9919,5.8268,8.6796,7.8982,10.1294666667,8.53766666666
613.61,7.8492,13.0188666667,10.3919333333,14.2024666667,5.96946666667,8.91320000001,8.13166666667,10.3121333333,8.73553333333
613.94,7.9718,13.255,10.5754,14.3242666667,6.13026666667,9.12060000001,8.3012,10.4810666667,8.97333333333
614.28,8.18746666667,13.452,10.7870666667,14.4146666667,6.30166666667,9.35473333334,8.5432,10.6360666667,9.17333333334
614.61,8.39246666667,13.7201333333,11.1010666667,14.6945333333,6.5378,9.5134,8.82406666667,10.8476666666,9.41733333332
614.94,8.44973333333,13.7662,11.1813333333,14.7169,6.55786666667,9.55419999999,8.89193333333,10.895,9.46199999999
615.28,8.52166666667,13.7918,11.1152,14.7880333333,6.5882,9.58086666666,9.0108,10.7777333333,9.48339999999
615.61,8.40866666667,13.7448666667,11.0002,14.7211333333,6.38673333334,9.45913333334,8.85626666667,10.6507333334,9.32279999999
615.95,8.30313333333,13.6653333333,10.8376,14.6462666667,6.25986666667,9.3502,8.746,10.5848666667,9.28033333333
616.28,8.18013333333,13.572,10.7543333333,14.5552333333,6.17253333333,9.26733333333,8.7082,10.5062,9.23606666665
616.61,8.27953333333,13.5554666667,10.7978666667,14.5877333333,6.14993333333,9.27920000001,8.77466666667,10.4866,9.32026666668
616.95,8.2536,13.5290666667,10.7706,14.5676333333,6.06046666667,9.17153333333,8.72713333334,10.3647333334,9.26080000001
617.28,8.26986666667,13.5775333333,10.8765333333,14.6621333333,6.02106666667,9.17680000001,8.78253333333,10.4172,9.28299999999
617.62,8.31166666667,13.6018666666,10.929,14.7145666667,6.06913333333,9.24293333333,8.89446666666,10.4305333333,9.37353333331
617.95,8.28633333333,13.6791333333,11.0023333333,14.8569,6.07713333333,9.23626666667,8.92706666667,10.4812,9.35086666667
618.28,8.14126666666,13.4598,10.7932,14.7979333333,5.9488,9.13639999999,8.71293333333,10.4282,9.24326666667
618.62,8.164,13.4721333333,10.8180666667,14.7918333333,5.9606,9.20619999999,8.69493333333,10.4528666667,9.24519999999
618.95,8.2146,13.494,10.8920666667,14.8011333333,6.0096,9.29539999999,8.68186666667,10.5708,9.28553333335
619.28,8.42206666667,13.5812,11.1086666667,14.9124333333,6.1658,9.47486666667,8.8208,10.7609333333,9.46513333335
619.62,8.45886666667,13.665,11.1802,14.9951,6.19353333333,9.49526666666,8.82486666666,10.8412666667,9.4952
619.95,8.64900000001,13.8745333333,11.3631333333,15.2658333333,6.42766666667,9.66840000001,9.01493333333,11.0266666667,9.6586
620.28,8.75293333333,13.9684,11.4596666667,15.3769,6.569,9.80573333333,9.07293333333,11.2104666667,9.70073333333
620.62,8.90033333334,13.9802,11.5098,15.4485,6.71313333333,9.91086666667,9.12980000001,11.2902,9.78633333333
620.95,9.0778,14.0911333333,11.5624666667,15.5961333333,6.86526666667,10.0245333333,9.19559999999,11.3318666667,9.8872
621.28,9.23213333333,14.2498666667,11.6942666667,15.8288333333,6.991,10.2101333333,9.27380000001,11.5542,9.96920000001
621.62,9.32406666667,14.2802,11.7959333334,15.9566,7.07413333333,10.2514,9.27273333333,11.5884666667,10.0951333333
621.95,9.32333333334,14.307,11.7699333333,15.9498666667,7.0974,10.2825333333,9.31626666667,11.5426,10.0672666667
622.28,9.32360000001,14.3467333333,11.7608,16.0597,7.20873333333,10.3150666667,9.37253333333,11.5848,10.1074
622.62,9.37139999999,14.4875333333,11.8268666666,16.2031666667,7.33426666667,10.3496,9.46193333333,11.6776,10.2004666667
622.95,9.29233333334,14.3894,11.6854666667,16.2266333333,7.27526666667,10.2041333333,9.34606666665,11.5609333333,10.0672666667
623.28,9.33766666666,14.286,11.6442,16.2315666667,7.3328,10.1930666667,9.32313333334,11.4764,10.0182
623.62,9.14733333333,14.1473333333,11.4542,16.1353,7.11106666667,10.0144666667,9.13766666667,11.314,9.91306666669
623.95,9.00133333334,14.0552666667,11.3477333334,16.1274333333,7.08946666667,9.92280000001,9.08453333333,11.2052666667,9.82793333333
624.28,8.7426,13.9830666667,11.2198666667,15.9992333334,6.8426,9.79593333333,8.928,11.072,9.67873333332
624.62,8.4886,13.7836,10.9597333333,15.7637333334,6.56973333333,9.60393333333,8.6918,10.8186,9.41933333333
624.95,8.3044,13.6051333333,10.7418666667,15.5748666666,6.36313333333,9.34420000001,8.4744,10.5607333333,9.14926666665
625.28,8.07526666667,13.4181333333,10.4044666667,15.2958333333,6.0916,9.14513333334,8.28933333333,10.302,8.88433333333
625.61,8.12493333334,13.5197333333,10.4736666667,15.3661,6.09426666667,9.17986666667,8.32233333333,10.3596666667,8.9672
625.95,8.12226666667,13.5199333333,10.4176,15.3585333333,6.02026666667,9.15920000001,8.3024,10.3156666667,8.9314
626.28,8.16866666667,13.4789333333,10.4278666667,15.4223,6.0078,9.18053333334,8.33986666667,10.2932,8.93233333333
626.61,8.13686666667,13.4583333333,10.4141333333,15.4242,5.99733333333,9.15793333333,8.3212,10.2872666667,8.89313333333
626.94,8.10053333333,13.5167333333,10.4300666667,15.4807,6.01713333333,9.1988,8.35326666667,10.3352666667,8.91826666668
627.28,8.20793333333,13.5704666667,10.5386666667,15.5182,6.146,9.33753333334,8.47453333333,10.4,8.97653333334
627.61,8.11706666667,13.5029333333,10.3775333333,15.4379333333,5.9882,9.25146666667,8.38,10.2990666667,8.87393333334
627.94,8.31353333333,13.5624,10.4872,15.5873666667,6.1442,9.33713333333,8.46346666667,10.4507333333,8.98173333333
628.27,8.41893333333,13.6885333333,10.6736,15.7286666667,6.3244,9.47146666667,8.58786666667,10.6215333333,9.09459999999
628.61,8.4456,13.6166666667,10.6539333333,15.7351666667,6.3348,9.4324,8.5674,10.6118,9.04953333333
628.94,8.58253333333,13.8060666667,10.8109333333,15.8997333333,6.50386666667,9.58266666667,8.689,10.7906666667,9.19593333334
629.27,8.78266666667,13.9084,10.9724666667,16.0567666667,6.68513333333,9.702,8.7988,10.9564,9.32093333335
629.60,8.86373333333,13.9974,11.1810666667,16.1992,6.84333333333,9.80333333333,8.94606666666,11.0938666667,9.4618
629.94,8.68593333333,13.8893333334,11.0806666667,16.1107333333,6.7124,9.62933333333,8.7702,10.9962666667,9.31419999999
630.27,8.8016,14.0555333333,11.2327333333,16.2479333333,6.86746666667,9.76380000001,8.94853333333,11.1275333333,9.49193333333
630.60,8.77793333333,14.0188,11.2021333333,16.2605,6.75846666667,9.67213333333,8.85993333333,11.088,9.35673333333
630.93,8.73626666667,14.0899333333,11.0918,16.2882,6.649,9.5332,8.6654,11.0108,9.32073333333
631.26,9.0578,14.3034666667,11.3954,16.5226666667,6.9416,9.71219999999,8.86686666667,11.2452666667,9.59006666666
631.60,9.30566666667,14.5502,11.5107333333,16.7167333333,7.15186666667,9.84986666667,9.072,11.4286,9.8036
631.93,9.41893333332,14.56,11.4883333333,16.7773333333,7.195,9.87766666666,9.16133333333,11.5629333333,9.89046666667
632.26,9.65760000001,14.8673333333,11.7814666667,17.0847666667,7.5568,10.1757333333,9.45733333333,11.8866,10.3372666667
632.59,9.67733333333,14.7874666667,11.8024,17.1173333333,7.55766666667,10.1587333333,9.41366666666,11.8945333333,10.3174
632.92,9.59559999999,14.7239333333,11.7107333333,17.1361,7.5468,10.1442666667,9.39153333334,11.8484666667,10.2537333333
633.26,9.6206,14.6804,11.6196,17.1531,7.5784,10.112,9.34813333333,11.8436,10.2138666667
633.59,9.795,14.8631333333,11.7118,17.3336,7.68733333333,10.2659333333,9.48179999999,11.9892666667,10.3449333333
633.92,9.76046666667,14.8226666667,11.6297333333,17.3029666667,7.63573333333,10.2117333333,9.39813333333,11.9383333333,10.3086
634.25,9.81893333333,14.8597333333,11.6411333333,17.3737666667,7.74626666667,10.2399333334,9.46920000001,11.9474,10.388
634.58,9.92666666667,14.7812,11.7211333333,17.4868333333,7.82693333333,10.3247333333,9.58553333334,12.0806666667,10.448
634.91,9.78193333333,14.7212,11.6368666667,17.3982333333,7.74586666667,10.2282,9.49426666666,12.0311333333,10.3502666667
635.25,9.42806666666,14.4589333333,11.3467333333,17.0934333333,7.44653333333,10.0014,9.18466666667,11.7157333333,10.0954666667
635.58,9.32960000001,14.4649333333,11.3406666667,17.1237,7.443,9.91259999999,9.12813333333,11.5765333333,10.0238666667
635.91,9.07506666667,14.2701333333,11.1246666667,16.9112,7.1984,9.62879999999,8.83746666667,11.3597333333,9.70980000001
636.24,9.06053333333,14.2344666667,11.0982666667,16.8818,7.2008,9.56726666666,8.8386,11.3612,9.67953333333
636.57,9.10206666667,14.2588666667,11.0974,16.8689666667,7.2208,9.50680000001,8.85573333333,11.3522,9.66479999999
636.90,8.98940000001,14.1554666667,10.9853333333,16.7314333333,7.09746666667,9.34686666667,8.74146666667,11.1964,9.55513333335
637.23,9.03546666667,14.101,11.016,16.7023,7.15173333333,9.34073333333,8.75,11.2272,9.59760000001
637.56,8.72506666667,13.9091333333,10.7749333333,16.4966333333,6.90213333333,9.07686666666,8.48666666667,11.0336666667,9.28913333333
637.90,8.4186,13.6980666667,10.4846666667,16.2338666667,6.68746666667,8.8454,8.19333333333,10.8286666667,9.05300000001
638.23,8.3544,13.7739333333,10.5126666667,16.2156,6.74466666667,8.80380000001,8.18946666667,10.8453333333,9.05573333333
638.56,8.4432,13.8456,10.5170666667,16.2724,6.74533333333,8.80106666667,8.2008,10.8564,9.08893333333
638.89,8.70493333333,14.0628,10.8996666667,16.6911666667,7.09266666667,9.06373333334,8.49646666667,11.1264,9.24753333333
639.22,8.65273333333,13.9922666667,10.816,16.7614666667,7.0024,9.06293333333,8.41946666667,11.1422,9.24933333334
639.55,8.80393333334,14.0227333333,10.9255333333,16.8712,7.13246666667,9.2698,8.61826666667,11.2434,9.36419999999
639.88,8.90599999999,14.2106,11.1356,17.0478666667,7.2984,9.47679999999,8.78466666667,11.3492666667,9.50553333335
640.21,8.90506666667,14.2681333333,11.1984666667,17.0306333333,7.36206666667,9.62966666667,8.78546666667,11.3732,9.57460000002
640.54,9.24733333333,14.6024,11.4870666667,17.3552,7.588,9.89993333333,9.09339999999,11.6281333333,9.83766666665
640.87,9.31613333333,14.6515333333,11.6044666667,17.3904333333,7.66686666667,9.98833333332,9.15726666666,11.7370666667,9.85919999999
641.20,9.66253333332,14.7963333333,11.8104,17.7107666667,7.95693333333,10.2941333333,9.43313333333,11.9335333333,10.1879333333
641.53,10.0650666666,15.1278,12.2038666667,18.0233333333,8.27066666667,10.6366,9.83460000001,12.2072666667,10.5096666667
641.87,9.88526666666,14.9696,12.0614666667,17.9604,8.1748,10.5162,9.67953333333,12.0546,10.3475333333
642.20,9.88733333333,14.9812666667,12.1732666667,18.1167,8.2668,10.5936666667,9.70653333333,12.1734,10.3924
642.53,9.71753333333,14.7918,11.9500666667,17.9780666667,8.0912,10.4092,9.51886666667,12.0322,10.2722
642.86,10.1085333333,15.1248666667,12.2790666667,18.2446666667,8.41346666667,10.6632666666,9.83646666667,12.3307333333,10.5908666667
643.19,10.1574666667,15.223,12.2931333333,18.3327333333,8.30613333333,10.6426666667,9.79333333333,12.2586,10.6428666667
643.52,10.2611333333,15.1739333333,12.2059333333,18.3037333333,8.29866666667,10.5601333333,9.76686666668,12.2198666667,10.6366666667
643.85,10.1557333333,15.0376,12.1366,18.2886666666,8.1086,10.3622,9.62373333334,12.182,10.5125333333
644.18,9.87026666667,14.7353333333,11.8366666667,18.0879,7.85833333333,10.1823333334,9.30939999999,12.0328666667,10.3716666667
644.51,9.67160000001,14.5775333333,11.6219333333,17.9282,7.6998,9.97726666667,9.09513333333,11.8328666667,10.2127333333
644.84,9.90326666666,14.8425333333,11.9648666667,18.1494666667,7.91893333333,10.1564666667,9.2946,12.1231333333,10.4520666667
645.17,9.901,14.8426666667,12.1456666667,18.2838333333,7.96746666667,10.2509333333,9.37086666666,12.2481333333,10.5230666667
645.50,10.2553333333,15.2164,12.4326,18.6488,8.15253333333,10.5815333333,9.69153333333,12.4468666667,10.7764
645.83,10.2866666667,15.2264,12.4273333333,18.6712333333,8.1882,10.6154666667,9.74166666666,12.3885333333,10.8492666667
646.16,10.1281333333,15.0908666667,12.2518,18.4987,8.03626666667,10.5122,9.66206666667,12.1628666667,10.6011333333
646.49,9.54266666668,14.5516666667,11.7792,17.9509333333,7.5348,10.0858,9.1496,11.6328,10.0178
646.82,9.10433333332,14.1363333333,11.4883333334,17.6124666667,7.2842,9.69666666666,8.883,11.4098,9.69313333334
647.15,8.63093333334,13.8442,11.1422666667,17.3755666667,6.922,9.42986666667,8.54113333334,11.0560666667,9.41180000001
647.48,8.67673333334,13.9913333333,11.2619333333,17.5008,7.02986666667,9.57206666667,8.67673333333,11.0752,9.55773333332
647.81,8.93546666667,14.3082,11.5376666667,17.6701666667,7.27246666667,9.79213333334,8.91053333333,11.2043333333,9.69533333333
648.14,9.0714,14.5285333333,11.7088,17.8761666667,7.40386666667,10.0088666667,9.15726666667,11.3186,9.85500000001
648.47,8.7344,14.1913333333,11.3732666667,17.5876333333,7.08666666667,9.74699999999,8.83146666667,10.9028666667,9.48126666667
648.80,8.47353333334,13.9404,11.0632,17.3168,6.8426,9.49713333333,8.53066666667,10.7039333333,9.30320000001
649.13,8.21826666667,13.6637333333,10.8010666667,16.9845666667,6.78526666667,9.26726666667,8.3298,10.5712,9.20613333334
649.46,8.07453333333,13.4982,10.6966666667,16.8887333333,6.59493333333,9.16346666667,8.0852,10.4352666667,9.00579999999
649.79,8.492,13.9572,11.0981333333,17.2495666667,6.9732,9.4938,8.44573333333,10.8627333333,9.46886666668
650.11,8.91026666666,14.3788,11.4974666667,17.6661666667,7.45706666667,9.84566666667,8.86773333333,11.2740666667,9.90966666667
650.44,9.24326666665,14.7404,11.8732,17.9957333333,7.7192,10.2037333333,9.13713333333,11.5008666667,10.2074
650.77,9.28953333333,14.8002666667,11.9441333333,18.1231666667,7.7942,10.1556666667,9.14806666667,11.5870666667,10.1554666666
651.10,9.32266666666,14.7517333333,11.8687333333,18.1205666667,7.76946666667,10.0602,9.09573333334,11.5566666667,10.1063333333
651.43,9.26853333333,14.7286,11.8668666667,18.2470666667,7.77006666667,10.0623333333,9.00866666667,11.5428666667,10.1513333333
651.76,9.36773333333,14.7909333333,11.9541333333,18.4299,7.9242,10.1606666667,9.071,11.6398666667,10.2894
652.09,9.74313333333,15.257,12.3804,18.8168333333,8.33326666667,10.5389333333,9.46820000001,12.1414666667,10.7174
652.42,10.0394666667,15.5938,12.7126666667,19.1891666667,8.64386666667,10.8323333333,9.82406666667,12.4112,11.0656666667
652.75,10.2647333333,15.7715333333,13.0379333334,19.3121666667,8.70153333334,11.0678,10.0306666667,12.6598666667,11.2624666667
653.08,10.1589333333,15.7442666667,12.9864,19.3697,8.53706666666,11.01,10.0894666667,12.6831333333,11.2731333333
653.41,9.9058,15.4200666666,12.8790666667,19.1727666667,8.24746666667,10.77,9.91319999999,12.3730666667,11.0284666667
653.74,9.64819999999,15.2713333333,12.802,19.0124,7.99853333333,10.5836666667,9.75686666666,12.1698,10.9128
654.06,9.46786666667,15.1982666667,12.5361333333,18.8419333333,7.7834,10.4304666667,9.71613333334,12.0512,10.769
654.39,9.6618,15.2338,12.5959333333,19.0004666667,7.85626666667,10.6307333333,9.84793333332,12.2158,10.9883333333
654.72,9.51986666666,15.0544666667,12.4994666667,18.9422666667,7.69926666667,10.5184,9.76093333333,12.1284,10.786
655.05,9.58999999999,15.1110666667,12.5402,18.9464333333,7.75086666667,10.5096,9.93873333334,12.2567333333,10.8582666667
655.38,9.47166666667,15.0469333333,12.3689333333,18.8260333333,7.562,10.3554666667,9.87113333333,12.1882,10.8050666667
655.71,8.89660000001,14.4329333333,11.7747333333,18.3681,6.94046666667,9.82253333333,9.33646666666,11.578,10.3086666667
656.04,8.58626666667,14.2030666667,11.4022666667,18.0554666667,6.50186666667,9.50960000001,8.96926666667,11.2565333333,9.82753333332
656.37,8.34373333333,14.0554,11.1223333333,17.9356666667,6.36213333333,9.30613333333,8.81366666667,10.9832,9.57693333335
656.69,8.45226666667,14.2078,11.2073333333,17.9583666667,6.57153333333,9.47673333333,8.89133333333,10.9953333334,9.60486666667
657.02,8.2852,14.0677333333,11.0018,17.7933666667,6.44926666667,9.39760000001,8.67026666667,10.8841333333,9.47953333333
657.35,8.3654,14.1428,10.9496,17.9278666667,6.5144,9.53813333334,8.68373333333,11.0014666667,9.51399999999
657.68,8.1968,14.0175333333,10.7987333333,17.8766666666,6.4038,9.36293333333,8.43953333333,10.8828666667,9.3764
658.01,8.21013333333,14.1805333333,10.9031333333,17.9687333333,6.41046666667,9.43173333333,8.5156,10.9031333333,9.39906666667
658.34,8.3702,14.4455333333,11.0029333333,18.1405,6.5476,9.6174,8.65953333333,11.0478666667,9.6496
658.66,8.4958,14.5349333333,11.1524,18.2802,6.60333333333,9.72273333331,8.66693333333,11.1491333333,9.74166666667
658.99,8.6572,14.7606,11.3927333334,18.4178666667,6.75133333333,9.93426666667,8.75433333333,11.3082666667,9.95606666667
659.32,8.93026666667,15.0698,11.5132666667,18.4929,6.97673333333,10.0775333333,8.99840000001,11.5224,10.0743333333
659.65,9.08713333333,15.2297333333,11.7237333333,18.6972,7.2186,10.2990666667,9.19206666666,11.6775333333,10.3207333333
659.98,9.13126666667,15.2168666667,11.7731333333,18.7582333334,7.11413333333,10.2998666667,9.17166666667,11.6673333333,10.2844
660.31,9.10666666667,15.2871333333,11.8372,18.8068333333,7.17166666667,10.3125333333,9.19199999999,11.7329333333,10.4324666667
660.63,9.16793333333,15.4791333333,11.9244,19.0128,7.29993333333,10.3666666667,9.30053333334,11.8985333333,10.6090666667
660.96,9.20213333333,15.5056666667,11.9673333333,19.1337666667,7.24306666667,10.3648,9.30539999999,11.9174,10.5980666667
661.29,9.41693333334,15.6148666667,12.1772,19.2988,7.52513333334,10.6004,9.54326666667,12.1602,10.8296
