wavelength,Back_ParDomm,Belly_ParDomm,Breast_ParDomm,Crissum_ParDomm,Crown_ParDomm,DorTail_ParDomm,Rump_ParDomm,Throat_ParDomm,WingTip_ParDomm
409.70,8.43936296295,39.9647,39.1778666667,34.2005090909,4.04755,6.35726666667,13.8108666667,4.7702,10.4457333333
410.06,8.43895555555,39.9995666667,39.2474,34.2162909091,4.04268333333,6.36553333333,13.8370666667,4.7528,10.4276666667
410.42,8.37037037037,40.0191,39.2317333333,34.1892484849,3.99776666667,6.3021,13.773,4.70186666667,10.3832666667
410.77,8.35228888889,40.0746333333,39.2708666667,34.2449939394,3.9622,6.27416666667,13.7662,4.69126666666,10.3559333333
411.13,8.33168888889,40.1672666667,39.3491333333,34.2848545455,3.95496666667,6.26823333333,13.7798,4.6898,10.3353333333
411.49,8.38140740741,40.2717666667,39.4563333333,34.3780727273,4.0231,6.34553333333,13.8493333333,4.76273333333,10.3966
411.85,8.42854814814,40.3706666667,39.573,34.4073939394,4.07676666667,6.39556666667,13.8653333333,4.78613333333,10.4448666667
412.21,8.45782222222,40.5299333333,39.7146,34.5178787879,4.11118333334,6.4086,13.9578666667,4.81073333333,10.5070666667
412.57,8.46051111111,40.6388333333,39.7860666667,34.568030303,4.11765,6.40746666667,13.9706666667,4.8152,10.5190666667
412.92,8.45237777777,40.7166,39.8432666667,34.6188363636,4.07721666667,6.33046666667,13.9579333333,4.751,10.5073333333
413.28,8.46717037037,40.8231,39.9586666667,34.7142606061,4.10065,6.36293333333,14.0046666666,4.78786666667,10.4972666667
413.64,8.45433333333,40.8958,40.0806,34.7626484849,4.04558333333,6.34296666667,13.9934666667,4.7396,10.4636666667
414.00,8.52907407407,41.0498,40.2236666667,34.9155333333,4.10401666666,6.42963333333,14.0762666667,4.80166666667,10.5372666667
414.36,8.55593333333,41.0864666667,40.2382,34.9491030303,4.0977,6.45006666667,14.1034666667,4.83813333333,10.5339333333
414.72,8.59652592593,41.1793333333,40.3318,34.9921333333,4.16348333333,6.52383333333,14.1506666666,4.871,10.5676666667
415.07,8.61388888888,41.1977333333,40.3892,35.0178666667,4.169,6.54536666667,14.16,4.88053333333,10.6198
415.43,8.58730370371,41.2587666667,40.4494,35.0693818182,4.13138333333,6.51046666667,14.1348666667,4.8528,10.5749333333
415.79,8.64120740742,41.3434,40.5226,35.1690363636,4.19375,6.57606666667,14.2147333333,4.9526,10.6185333333
416.15,8.66061481482,41.3788333333,40.5766666667,35.2092181818,4.22491666667,6.6207,14.1958,4.9964,10.6456666667
416.51,8.71457037038,41.4145,40.6239333333,35.2368242424,4.26236666667,6.66013333333,14.2388,5.0424,10.6907333333
416.86,8.76328888888,41.4702666667,40.676,35.2822181818,4.31248333333,6.73783333333,14.277,5.10033333333,10.6885333333
417.22,8.76648148148,41.4371666667,40.6506,35.2853636364,4.29751666667,6.68143333333,14.2337333333,5.08133333333,10.6987333333
417.58,8.71864444445,41.4217666667,40.601,35.2872606061,4.27575,6.64913333333,14.2011333333,5.0518,10.647
417.94,8.67874074074,41.4662333333,40.6708666667,35.3058424242,4.21735,6.581,14.1535333333,4.9986,10.6304666667
418.29,8.67908148148,41.5369333333,40.7596,35.3851818182,4.22721666667,6.5809,14.157,5.00593333333,10.6390666667
418.65,8.67155555557,41.5834666667,40.8052666667,35.4274242424,4.20591666667,6.55713333333,14.1488,4.986,10.638
419.01,8.63732592592,41.6094666667,40.814,35.4543090909,4.17465,6.5248,14.1303333333,4.95806666667,10.5886666667
419.37,8.63664444444,41.6262666667,40.8298,35.4602909091,4.16171666667,6.5194,14.1172666667,4.9324,10.6046666667
419.73,8.58771851852,41.6331333333,40.8322666667,35.4612060606,4.10278333333,6.4434,14.0681333333,4.87113333333,10.5680666667
420.08,8.59881481481,41.6959666667,40.8794,35.4848181818,4.10223333333,6.4368,14.0844666667,4.8744,10.5459333333
420.44,8.61215555555,41.7749666667,40.9597333333,35.5653393939,4.12211666667,6.4569,14.1088,4.8936,10.5554666667
420.80,8.59331851853,41.8240333333,41.0104666667,35.6068545454,4.09395,6.4334,14.107,4.87426666667,10.5667333333
421.16,8.56962962963,41.8963333333,41.0674,35.6486909091,4.0783,6.436,14.1086666667,4.85733333333,10.5514
421.51,8.59637037037,41.9848666667,41.1349333333,35.6906969697,4.10046666667,6.45323333333,14.1468,4.8876,10.5820666667
421.87,8.63142962962,42.0488666667,41.1724666667,35.7455393939,4.13648333333,6.48886666667,14.1834,4.92173333333,10.5994666667
422.23,8.61251851851,42.0846333333,41.2104666667,35.7717030303,4.12148333333,6.47203333333,14.1860666667,4.907,10.5826
422.58,8.60951111111,42.1030666667,41.2256666667,35.7744606061,4.11075,6.45816666667,14.1799333333,4.905,10.5708666667
422.94,8.65256296297,42.2330666667,41.3584666667,35.8614181818,4.14428333333,6.4957,14.2324,4.93573333333,10.6199333333
423.30,8.68243703704,42.3120333333,41.4329333333,35.9288848485,4.1859,6.5292,14.2754,4.9764,10.6521333333
423.66,8.72506666666,42.4129666667,41.5159333333,36.0132545455,4.22733333333,6.5759,14.3153333333,5.01413333333,10.6877333333
424.01,8.7276,42.4764,41.5686666667,36.0690545455,4.22061666667,6.58093333333,14.3196,5.013,10.7002
424.37,8.73268888889,42.5303333333,41.6229333333,36.1089212121,4.21806666667,6.5838,14.3197333333,5.0164,10.7022666667
424.73,8.75051111113,42.5672,41.6696666667,36.1344,4.23616666667,6.58873333333,14.3238666667,5.0422,10.7051333333
425.08,8.77186666667,42.6480666667,41.7454,36.1850121212,4.25123333334,6.60023333333,14.3450666667,5.0538,10.7176666667
425.44,8.76157037039,42.7077666667,41.8134,36.2128666667,4.24626666666,6.59506666667,14.3446666667,5.03586666667,10.7031333333
425.80,8.73387407406,42.7281333333,41.8110666667,36.2073151515,4.22713333333,6.58166666667,14.3202,5.0218,10.6756666667
426.16,8.80291111111,42.8373333333,41.8970666667,36.2757636364,4.29773333333,6.64183333333,14.3662666667,5.07406666667,10.7391333333
426.51,8.83097037037,42.9309,41.9948,36.3626727273,4.33588333333,6.68573333333,14.4011333334,5.1012,10.7708666667
426.87,8.83848888889,42.9444666667,41.9883333334,36.3883090909,4.3314,6.67733333333,14.3865333333,5.11253333333,10.7800666667
427.23,8.8576962963,43.0422333333,42.0976,36.4629636364,4.3319,6.67173333333,14.4024,5.12433333333,10.7842
427.58,8.86346666665,43.1406,42.1847333333,36.5173333333,4.33056666667,6.69643333333,14.4138,5.13926666667,10.787
427.94,8.88282222223,43.1992,42.2436666667,36.5674121212,4.35418333333,6.7082,14.4436,5.15246666667,10.7772666667
428.30,8.86685925928,43.2137,42.2473333333,36.5566969697,4.34735,6.6874,14.4342666667,5.12093333333,10.761
428.65,8.86931851854,43.3240666666,42.31,36.6176484849,4.3555,6.69793333333,14.4487333333,5.10993333333,10.7758
429.01,8.87917037038,43.383,42.3646666667,36.6756363636,4.36863333333,6.7136,14.4658666667,5.12553333333,10.7764666667
429.37,8.90217037036,43.4293333333,42.4303333333,36.7351757576,4.3875,6.74256666667,14.4718,5.1478,10.7904666667
429.72,8.92912592593,43.5514333333,42.5575333333,36.8237757576,4.40073333333,6.74923333333,14.5117333333,5.15726666667,10.8172666667
430.08,8.89738518517,43.6020666667,42.6012666667,36.8593030303,4.34791666667,6.7199,14.4944,5.11933333333,10.7662
430.44,8.86387407407,43.6575,42.6471333333,36.8812424242,4.2989,6.66446666667,14.4679333333,5.0928,10.7390666667
430.79,8.82925185186,43.7412666667,42.7374666667,36.9507818182,4.2956,6.66576666667,14.4809333333,5.06833333333,10.6928666667
431.15,8.81747407408,43.7751,42.7574,36.9822424242,4.28938333333,6.66706666667,14.4693333333,5.06033333333,10.6890666667
431.50,8.82158518517,43.7805666667,42.7974666667,37.0137636364,4.30493333333,6.6629,14.4756,5.0658,10.7015333333
431.86,8.83325925927,43.8941666667,42.9106666667,37.1208242424,4.31375,6.66536666667,14.4940666667,5.07706666667,10.7402
432.22,8.84495555556,44.0028666667,43.0135333333,37.2047272727,4.32208333333,6.6746,14.5128,5.0906,10.7550666667
432.57,8.86096296296,44.0694,43.0832,37.2722545454,4.3391,6.6949,14.5425333333,5.1116,10.7634
432.93,8.86188888889,44.1539333333,43.1410666667,37.3288909091,4.32421666666,6.67773333333,14.5438666667,5.0896,10.7596
433.29,8.89329629629,44.2545333333,43.2312666667,37.4296969697,4.35808333333,6.70596666667,14.5858666667,5.12026666667,10.7843333333
433.64,8.87614074073,44.3045333333,43.279,37.4557212121,4.3433,6.68853333333,14.579,5.09373333333,10.7751333333
434.00,8.88050370371,44.2695666667,43.2786,37.4102363636,4.34726666667,6.68266666667,14.5716666667,5.0922,10.7882666667
434.35,8.89886666667,44.3286666667,43.3179333333,37.462230303,4.35738333333,6.6905,14.587,5.09726666667,10.7916666667
434.71,8.91140740739,44.3549666667,43.3256666667,37.4462060606,4.35553333333,6.6709,14.5721333333,5.10286666666,10.7936
435.07,8.90014074075,44.4233333333,43.3916,37.4758606061,4.3482,6.6626,14.5884,5.09093333333,10.7721333333
435.42,8.88596296294,44.4565333333,43.4200666667,37.479230303,4.32933333333,6.62713333333,14.5722,5.05693333333,10.7410666667
435.78,8.8551111111,44.4827666667,43.4170666667,37.4447333333,4.29308333333,6.5898,14.5452,5.02306666667,10.7211333333
436.13,8.87092592595,44.5490333333,43.4652,37.4704,4.3,6.5844,14.5696666667,5.033,10.7301333333
436.49,8.87116296295,44.5938,43.5142666667,37.5087757576,4.30448333334,6.57833333333,14.5816,5.026,10.7096666667
436.84,8.8686962963,44.5937666667,43.5288,37.5122909091,4.32616666667,6.6021,14.5902666667,5.0542,10.7353333333
437.20,8.84738518519,44.6251,43.5586,37.5205636364,4.28493333333,6.57236666667,14.5776666667,5.02966666667,10.7242
437.56,8.88069629629,44.7345333333,43.6627333333,37.6153212121,4.30086666667,6.5877,14.6058,5.06913333333,10.7455333333
437.91,8.89159259261,44.9068,43.766,37.7659393939,4.29983333333,6.60383333333,14.6486,5.0892,10.7686666667
438.27,8.8926,44.9893333333,43.8318666667,37.8156060606,4.31511666667,6.61786666667,14.6698,5.09353333333,10.7756
438.62,8.88615555555,45.022,43.887,37.8692181818,4.30601666667,6.62616666667,14.6776666667,5.08333333333,10.7607333333
438.98,8.89780000001,45.1006333333,43.9209333333,37.9290424242,4.31541666667,6.64843333333,14.6965333333,5.09446666667,10.7725333333
439.33,8.88835555555,45.1612,43.9532666667,37.9620787879,4.3012,6.63453333333,14.7004,5.08366666667,10.7640666667
439.69,8.90142222222,45.1864333333,44.0136666667,38.0181212121,4.3205,6.65983333333,14.7142,5.09126666667,10.7661333333
440.04,8.88774814815,45.2154,44.029,38.0372666666,4.30105,6.64716666667,14.7024666667,5.08466666667,10.7526
440.40,8.89304444444,45.2497333333,44.0398666667,38.0568666667,4.29785,6.6563,14.7020666667,5.0884,10.7536666667
440.75,8.87594074074,45.2720333333,44.0662,38.0658666667,4.27533333333,6.62616666667,14.6871333333,5.0594,10.7047333333
441.11,8.89469629629,45.3103,44.0966,38.0875818182,4.30578333333,6.63953333333,14.7069333333,5.08026666667,10.7164666667
441.47,8.89727407408,45.2949666667,44.0589333333,38.0752181818,4.32008333333,6.6452,14.6984,5.0766,10.7108666667
441.82,8.90917777777,45.3108666667,44.0827333333,38.0655030303,4.32841666667,6.62596666667,14.6892666667,5.0786,10.7016666667
442.18,8.94188888887,45.3737666667,44.1482,38.1118787879,4.36306666667,6.67246666667,14.7224666667,5.11853333333,10.7284666667
442.53,8.96821481481,45.4799666667,44.2137333333,38.167830303,4.38266666667,6.6832,14.7462666667,5.14306666667,10.7671333333
442.89,8.99906666666,45.4847666667,44.2410666667,38.1834181818,4.39841666667,6.69543333333,14.7446,5.16426666667,10.7924666667
443.24,9.03000740741,45.5516666667,44.318,38.2364424242,4.41938333333,6.72566666667,14.7705333333,5.18933333333,10.8258
443.60,9.04360740742,45.6142666667,44.3284,38.2509212121,4.43438333333,6.73393333333,14.7882666666,5.19966666667,10.838
443.95,9.02954074075,45.6601333333,44.3664666667,38.2941454545,4.42851666667,6.72786666667,14.7839333333,5.183,10.8206
444.31,8.99631111111,45.7161333333,44.4248666667,38.3082181818,4.40688333333,6.69533333333,14.7658666667,5.17053333333,10.8202666667
444.66,9.02795555557,45.7837333333,44.4886666667,38.370030303,4.41678333333,6.7243,14.7843333333,5.18933333333,10.858
445.02,9.00357777776,45.8084666667,44.5014666667,38.3643272727,4.37941666667,6.69136666667,14.7519333333,5.14753333333,10.8332
445.37,8.9995851852,45.8483666667,44.5518666667,38.4062363636,4.37555,6.70056666667,14.7629333333,5.1494,10.8441333333
445.72,8.97635555556,45.8439,44.5594666667,38.4258969697,4.3555,6.69876666667,14.7464,5.1336,10.8260666667
446.08,8.95329629628,45.8592,44.5498,38.4374606061,4.32993333333,6.67236666667,14.7207333333,5.10593333333,10.7986666667
446.43,8.96391111111,45.9012666667,44.5835333333,38.4748242424,4.33245,6.68926666667,14.7345333333,5.11153333333,10.7985333333
446.79,8.94265185185,45.9295666667,44.6192666667,38.4845454545,4.32231666667,6.66706666667,14.7302666666,5.0944,10.7852
447.14,8.93114814813,45.9452666667,44.6104666667,38.5026121212,4.31296666667,6.65483333333,14.728,5.08233333333,10.755
447.50,8.90871111111,45.9681,44.6594666667,38.5269212121,4.29355,6.6375,14.7185333333,5.07213333333,10.7318666667
447.85,8.91848148146,46.0312,44.7274,38.573630303,4.29551666667,6.63863333333,14.7337333333,5.07926666667,10.7466
448.21,8.96722962963,46.0533333333,44.7502,38.6194909091,4.32896666667,6.68043333333,14.7698,5.10846666667,10.7784
448.56,8.98808888889,46.1366666667,44.8442666667,38.6739454545,4.36041666667,6.71453333333,14.8030666667,5.14846666667,10.8020666667
448.92,9.00573333333,46.2049666667,44.9001333333,38.7455030303,4.37773333333,6.74053333333,14.828,5.1764,10.811
449.27,8.98559259259,46.2406666667,44.9361333333,38.7515454545,4.36251666667,6.7354,14.8263333333,5.16533333333,10.7963333333
449.62,9.00575555554,46.3278,45.0205333333,38.8067818182,4.38698333333,6.74036666667,14.8388,5.17793333333,10.8079333333
449.98,9.0269925926,46.3836,45.0938666667,38.8504787879,4.40036666667,6.73586666667,14.8642666667,5.19173333333,10.8303333333
450.33,8.9981925926,46.3656,45.0924,38.8146060606,4.38828333333,6.70723333333,14.8476,5.1612,10.8065333333
450.69,9.02368148149,46.433,45.1488666667,38.8638424243,4.40838333333,6.7422,14.8745333333,5.1806,10.8083333333
451.04,9.04494814816,46.5033666667,45.1997333333,38.8904787879,4.43156666667,6.78206666667,14.9019333333,5.20406666667,10.8586666667
451.40,9.08296296295,46.5799666667,45.2503333333,38.9626363636,4.46445,6.81843333333,14.9377333333,5.24313333333,10.9054666667
451.75,9.10459259259,46.5613666667,45.2325333333,38.9562121212,4.47946666667,6.8241,14.9310666667,5.2604,10.9223333333
452.10,9.08871851853,46.6403,45.3357333333,39.0135757576,4.46443333333,6.80063333333,14.9344666667,5.23673333333,10.8966
452.46,9.05648888889,46.6871,45.3236666667,39.0469393939,4.41896666667,6.74303333333,14.9132,5.1746,10.8632666667
452.81,9.05141481481,46.7243333333,45.3523333333,39.0579212121,4.4269,6.735,14.9182,5.18833333333,10.8744
453.17,9.07556296296,46.7489,45.3689333333,39.0700909091,4.44123333333,6.72916666667,14.9124,5.19706666667,10.8752666667
453.52,9.08986666666,46.7898333333,45.4039333333,39.0967333333,4.45108333333,6.7488,14.9468666667,5.20066666667,10.8888666667
453.87,9.07122962961,46.8566666667,45.4631333333,39.1334909091,4.42288333333,6.74953333333,14.9250666667,5.1878,10.8703333333
454.23,9.10326666665,46.9689,45.5603333333,39.2404121212,4.4568,6.77926666667,14.9560666667,5.2202,10.8993333333
454.58,9.07950370371,47.0093,45.5946666666,39.2857636364,4.43933333333,6.74213333333,14.9352,5.206,10.889
454.93,9.08891851853,47.0995666667,45.7076,39.3513212121,4.42906666667,6.7258,14.9414,5.21333333333,10.8870666667
455.29,9.07691111111,47.1365333333,45.7408666667,39.3582787879,4.40555,6.6964,14.9146,5.1868,10.8733333333
455.64,9.08982962963,47.2571,45.8627333333,39.4328121212,4.4261,6.7281,14.9620666667,5.2076,10.8989333333
456.00,9.10479999999,47.3079333333,45.89,39.4607030303,4.42601666667,6.73143333333,14.9732,5.21586666667,10.9209333333
456.35,9.09602962964,47.2984,45.8947333333,39.4709575758,4.42151666667,6.73396666667,14.9626,5.218,10.9016
456.70,9.10008148149,47.3427333333,45.9344,39.5153393939,4.40256666667,6.7279,14.9680666667,5.20013333334,10.9031333333
457.06,9.09127407407,47.3716666667,45.9822666667,39.568460606,4.38065,6.71106666667,14.9754,5.18673333333,10.8918666667
457.41,9.09614814815,47.4185333333,46.0191333333,39.6097939394,4.38041666667,6.736,14.9742666667,5.20646666667,10.9083333333
457.76,9.10709629629,47.4391333333,46.0455333333,39.6224787879,4.39436666666,6.73043333333,14.9818,5.20113333333,10.9261333333
458.12,9.06592592593,47.4142666667,46.0258,39.5788121212,4.35218333333,6.69576666667,14.9432,5.16746666667,10.8954666667
458.47,9.0721925926,47.448,46.0324666667,39.5764242424,4.34841666667,6.70806666667,14.9430666667,5.1648,10.9098
458.82,9.06842222222,47.4682,46.0643333333,39.5970848485,4.37413333333,6.71766666667,14.9428666667,5.17133333333,10.914
459.18,9.09183703703,47.4915333333,46.099,39.6312545454,4.39291666667,6.73763333333,14.9673333333,5.19346666667,10.9282
459.53,9.09585925927,47.4958,46.0876666667,39.6203636364,4.39803333333,6.72983333333,14.9592,5.18946666667,10.9268
459.88,9.05961481483,47.4718333333,46.0583333333,39.5843636364,4.37666666667,6.7125,14.9253333333,5.16673333333,10.8888666667
460.24,9.06985185187,47.5254,46.1087333333,39.619569697,4.38521666667,6.72513333333,14.9352,5.16886666667,10.9075333333
460.59,9.08068148149,47.5346333333,46.1302,39.6158,4.40173333333,6.739,14.9355333333,5.18233333334,10.9148
460.94,9.12738518518,47.6228666667,46.1968,39.6797575758,4.44445,6.77676666667,14.9829333333,5.23,10.9561333333
461.29,9.10879259259,47.6446333333,46.2306,39.682969697,4.42256666667,6.7373,14.9766666667,5.21313333333,10.9282
461.65,9.10933333334,47.6716,46.2493333333,39.7066787879,4.43531666667,6.742,14.9922666667,5.21826666667,10.9171333333
462.00,9.14594074074,47.7616666667,46.3388666667,39.7830484848,4.47571666667,6.7758,15.0375333334,5.25853333333,10.9502
462.35,9.16587407409,47.8447333333,46.4415333333,39.8595818182,4.50486666667,6.78643333333,15.07,5.27046666666,10.9602
462.71,9.19198518518,47.9021333333,46.4595333333,39.8968606061,4.5125,6.79276666667,15.0995333333,5.28413333333,10.9623333333
463.06,9.18034074073,47.9635333333,46.4946666667,39.9291575757,4.50913333333,6.78446666667,15.1011333333,5.2762,10.9414
463.41,9.18454814815,48.0687333333,46.6051333333,40.0483515151,4.50365,6.80376666667,15.126,5.2802,10.9425333333
463.76,9.2502962963,48.2147,46.733,40.172139394,4.53831666667,6.8453,15.1817333333,5.32873333333,11.0075333333
464.12,9.28381481482,48.2833666667,46.7844666667,40.2286727273,4.56893333334,6.86593333333,15.2144666667,5.3764,11.0316666667
464.47,9.26203703705,48.3829333333,46.8621333333,40.3195454546,4.54755,6.84963333333,15.2244,5.34073333333,10.9942666667
464.82,9.22766666666,48.4103,46.8749333333,40.3266787879,4.52705,6.83393333333,15.1867333333,5.30546666667,10.9489333333
465.17,9.25286666669,48.4952,46.9442666667,40.4174848485,4.55635,6.86173333333,15.2054666667,5.3178,10.9923333333
465.53,9.27293333333,48.5843333333,47.0137333333,40.4829757576,4.56616666667,6.88216666667,15.2239333333,5.33806666667,11.0217333333
