wavelength,Back_SalGrof,Belly_SalGrof,Breast_SalGrof,Crissum_SalGrof,Crown_SalGrof,DorTail_SalGrof,Rump_SalGrof,Throat_SalGrof,WingTip_SalGrof
801.92,11.6455333333,18.9557333334,19.4919333333,16.7203333334,12.8084,15.0889333333,12.8874,37.9396,16.7993333333
802.23,11.4268666667,18.6161333333,19.3797333333,16.371,12.5293333333,14.9468,12.5408666667,37.9039333333,16.3824666667
802.54,11.2604,18.616,19.193,16.3604,12.3675333333,15.0177333333,12.0908,37.9504666667,16.2308666667
802.84,11.1367333333,18.3895333333,18.7508,16.1456666667,12.2676,14.8076,11.7704,37.6435333333,15.9504
803.15,11.577,18.7275333333,19.1099333333,16.7144,12.3834666667,15.2987333333,11.9355333333,38.5304,16.6486666667
803.46,11.7563333333,18.4767333333,18.835,16.7562666667,12.1386,15.1432666667,11.792,38.3392666667,16.4634
803.76,10.0908666667,16.6605333333,17.0060666667,15.2304666667,10.6363333333,13.6969333333,10.3395333333,36.6726,14.8666
804.07,8.94973333333,15.3608,15.6651333333,14.2526,9.50986666666,12.6332,9.30286666667,35.4520666667,13.4308
804.38,8.84619999999,15.0060666667,15.6104666667,14.2002666667,9.5422,12.6556666667,9.55426666667,35.6166,13.5164666667
804.68,9.10466666666,15.1119333333,15.2812666667,14.0048,9.48586666667,12.7102666667,9.86079999999,35.505,13.8234666666
804.99,8.50146666667,14.8195333333,14.9358,13.3395333333,9.21720000001,12.4464,9.43726666666,34.9726,13.8346666667
805.30,9.12926666667,15.7042666667,15.6920666667,13.9750666667,9.69753333334,13.15,9.9542,35.5759333333,14.6043333333
805.60,9.03086666667,15.8024,15.5554666667,14.29,9.78379999999,13.1172,10.0496,35.7098666667,14.5802
805.91,9.12366666667,16.0616666667,15.5432666667,14.6296666667,9.80866666667,12.9568666667,10.4876,35.9878,14.6976
806.21,9.90380000001,16.9674,16.4278666667,15.3921333333,10.6293333333,13.693,11.2062666667,36.9984,15.6155333333
806.52,9.61359999999,16.8834666667,16.2111333333,15.1995333333,10.4241333333,13.1889333333,10.82,36.4624666667,15.4759333333
806.83,9.23320000001,16.8946,16.1500666667,15.1364,10.0417333333,13.0508666667,10.5614666667,36.4261333333,15.4571333333
807.13,9.55319999999,17.6856,16.7598666667,15.9627333333,10.6331333333,13.7126,11.1153333333,36.9848,16.1106
807.44,11.1370666667,19.1813333333,18.0962666667,17.4789333333,11.9948666667,15.0747333333,12.5406,38.4079333333,17.7322666667
807.74,10.9462,18.9712,17.6063333334,17.2635333333,11.7968666667,14.6126,11.9090666667,38.2459333333,17.1381333333
808.05,11.2111333333,19.2059333333,17.8912666667,17.6776666667,11.8518666667,14.8149333333,11.5984,38.3784,17.204
808.35,11.9974,19.8528666667,18.4702,18.8375333333,12.4315333334,15.7714,12.1374,39.2051333333,17.4615333333
808.66,12.1984666667,20.0202666666,18.6018666667,19.2096,12.5903333333,15.7580666667,12.2661333333,39.1962666667,17.4062666667
808.97,12.6720666667,20.2294666667,19.0148666667,19.5073333333,12.9622,16.228,12.7597333333,39.6558,17.9959333333
809.27,13.1383333333,20.1948,19.3481333333,19.4690666667,13.2191333333,16.7472666667,12.9502666667,39.3548,18.1855333333
809.58,12.4046666667,19.2862666667,18.6902666666,18.6486,12.3146,16.2924666667,12.2522666667,38.6070666667,17.4774666667
809.88,12.2938,18.6072,18.3298,18.1705333333,11.8988666667,16.1192,12.0859333333,37.7685333333,17.1518666667
810.19,12.6382666667,18.4845333333,18.7000666667,18.5470666667,12.6240666667,16.3295333333,12.1444666667,38.0606,17.3374666667
810.49,12.9640666666,18.2747333333,18.9278,18.4948666667,13.1630666667,16.4430666667,12.1264,38.2249333333,17.2878666667
810.80,11.3152666667,16.7927333333,17.7009333333,17.009,12.0071333333,15.2001333333,10.5872666667,36.9440666667,15.5891333333
811.10,11.3994,16.8375333333,18.2334,17.0555333333,12.0610666667,15.5798,11.1522666667,36.8301333333,15.8850666666
811.41,11.6539333333,17.1792,18.7277333333,17.5646,12.5336,16.147,12.0176,36.8230666666,16.4522
811.71,11.8854,17.6332666667,19.1106666667,17.7584,12.9143333333,16.2294,12.319,37.0230666667,17.2879333333
812.02,11.2136666667,16.7217333333,18.1958,16.8904666667,12.2330666667,15.5996,11.4118,36.3254666667,16.3476
812.32,10.2511333333,15.6281333333,17.0378,16.1455333333,11.2712666667,14.6380666667,10.0788,35.0431333334,15.3206666667
812.63,9.76353333333,15.2862,16.7582666667,15.9495333333,10.984,13.9207333333,9.59573333334,34.8130666667,14.7521333333
812.93,9.74666666666,15.6792,16.7309333333,16.383,11.1010666667,13.6133333333,10.1551333333,34.9678666667,14.9906
813.24,8.94546666666,15.643,16.3228666667,16.0294,10.7917333333,12.9549333333,9.90339999999,35.2026666667,14.4610666667
813.54,8.3726,15.7468666667,16.2578666666,15.2750666667,10.2830666667,12.61,10.1336666667,35.1257333333,13.8994666667
813.85,8.44279999999,16.2724,16.7025333333,15.5476,10.1075333333,12.7518,10.6173333334,35.9936666667,14.1617333333
814.15,10.1263333333,17.9146,18.0963333333,16.7535333333,11.4533333333,14.1943333333,12.2195333333,37.4249333333,15.7266666667
814.46,10.0504666667,17.9404,18.1804,16.717,11.5291333333,14.1928,12.2184,36.9415333333,15.9274
814.76,9.22659999999,16.9375333333,17.3380666667,15.6890666667,10.6714666667,13.1841333333,11.1737333333,36.5842666667,15.0137333333
815.07,9.12153333334,16.6744,17.1138,15.2862666667,10.7764,13.0510666667,11.302,36.4158,14.6588666667
815.37,8.09806666667,15.9629333333,16.4938666667,14.5638,10.3819333333,12.3682666667,10.9689333333,36.2124,14.3949333333
815.68,8.12406666667,16.3284666666,16.9322666667,14.4766666667,10.5878,12.2946,11.4009333333,36.5135333333,14.5652
815.98,7.7616,15.8718,16.7153333333,13.7065333333,10.3811333333,12.1085333333,10.8518,36.6748,14.3878
816.29,8.1428,16.0369333333,17.1520666667,13.6140666667,10.5976666667,12.6192666666,10.6537333333,36.6706666667,14.3120666667
816.59,8.78653333333,16.6036666667,17.7541333333,14.1292,11.0402666667,13.3018,10.9928666667,36.785,14.6257333334
816.89,8.6138,16.246,17.2586666667,14.3458,10.5842,13.0451333333,10.1634666667,36.4174666667,14.5328
817.20,8.77626666667,16.4038666666,17.2824,14.422,10.6382,13.3182666667,10.1651333333,35.991,14.8497333333
817.50,8.22320000001,15.8811333333,16.4612,13.8031333333,10.0881333333,12.7092666667,9.38326666667,35.1761333333,14.3759333333
817.81,8.95346666667,16.5519333333,16.4588,14.3082666667,10.5806,13.3620666667,9.8352,35.9857333333,15.0824
818.11,9.57353333335,17.1410666667,16.6768666667,14.5546666667,10.8699333333,14.0088666667,10.2352666667,36.397,15.4623333333
818.41,8.7676,16.1282666667,15.6921333333,13.7364,9.84466666667,13.1417333333,9.23026666666,35.7648666667,14.1460666666
818.72,9.10613333333,16.6232666667,15.8845333333,14.0347333333,9.88826666665,13.2960666667,9.16819999999,35.9156,14.1465333333
819.02,9.69893333333,17.0077333333,16.2281333333,14.4109333333,10.0716666667,13.6544666667,9.60739999999,36.4573333333,14.5542666667
819.33,9.565,17.0090666667,16.2162,14.6357333333,9.87899999999,13.6629333333,9.91000000001,36.2007333333,14.7952666667
819.63,9.68439999999,17.4087333333,16.3377333333,15.1156,10.1332,14.0533333333,10.3378666667,36.2666666667,15.2355333333
819.93,9.21499999999,16.9384,15.9076666667,14.7320666667,9.75453333334,13.5193333333,9.9182,35.7068,14.9814666667
820.24,9.56666666667,17.1805333333,16.2674666667,14.8344,10.1918,13.8192,10.3529333333,35.9052,15.277
820.54,9.56813333333,17.1222666667,16.3372,14.9062,10.2113333333,13.7561333333,10.277,36.1008,15.2290666667
820.85,9.73473333334,17.2847333333,16.651,15.0932666667,10.3394,13.8885333333,10.5799333333,36.2981333333,15.3472
821.15,9.68473333333,17.2698666667,16.7292,15.0705333333,10.3211333333,13.7172666667,10.4543333333,36.2926,15.2193333333
821.45,9.89246666667,17.5396,17.0536,15.4181333333,10.6211333333,13.8698,10.7224666667,36.5767333333,15.4792
821.76,10.0838,17.8784,17.4455333333,15.7248666666,10.8347333333,14.156,10.9562,36.9070666666,15.9022666667
822.06,10.3213333333,18.0592,17.7254,15.9003333333,11.0602,14.3869333333,11.2515333333,37.0473333333,16.1274
822.36,10.1731333333,18.0176,17.6954666667,15.8663333333,11.0076,14.3353333333,11.1142,36.9986666667,16.0849333333
822.67,10.3675333333,18.2546,17.8718,16.0517333333,11.2922,14.5178,11.3072666667,37.2581333333,16.2576666667
822.97,10.2761333333,18.0874,17.7995333333,15.9116,11.1812,14.2717333333,11.1286666667,37.2471333333,16.0556666666
823.27,10.4254,18.243,17.9399333333,16.0491333333,11.2747333334,14.4684666667,11.2222,37.5288,16.1616666667
823.58,10.2187333333,18.0854666667,17.8366666667,15.8966666667,11.0608,14.295,11.0052,37.5790666667,16.0044666667
823.88,10.0922666667,18.0002,17.8029333333,15.8094,10.9645333333,14.1976666666,10.9951333333,37.4612666667,15.9185333333
824.18,9.89620000001,17.7946,17.6082,15.7477333333,10.7934666667,14.0022666667,10.7934666667,37.3381333333,15.7948666667
824.49,9.58393333333,17.5082,17.4234666667,15.5806,10.4776,13.7704666667,10.5662,37.3116666667,15.5458666667
824.79,8.88666666667,16.9074666667,16.8248,14.8891333333,9.76546666667,13.0489333334,9.87580000001,36.7696,14.8785333333
825.09,8.83,16.756,16.6460666667,14.6475333333,9.59700000001,12.7470666667,9.72313333333,36.4376,14.6839333334
825.39,8.62560000001,16.4980666667,16.4340666666,14.4432666667,9.25306666667,12.4155333333,9.40086666667,36.3504,14.5686666667
825.70,8.76073333334,16.422,16.4525333333,14.3970666667,9.21179999999,12.408,9.45019999999,36.2706,14.5380666667
826.00,8.38873333333,16.1216666667,16.2382,14.1562,8.75393333334,12.0423333333,9.14560000001,35.7884,14.1746666667
826.30,8.33193333333,16.1657333333,16.266,14.0860666667,8.70286666666,12.1256666667,9.14706666666,35.857,14.3326666667
826.61,8.42433333333,16.2381333333,16.4081333333,14.0863333333,8.73933333334,12.0876,9.25406666666,35.8275333333,14.3380666667
826.91,9.06613333333,16.7612666667,16.7093333333,14.6002666667,9.21693333333,12.5024,9.80673333335,36.0181333333,14.7512666667
827.21,9.51506666667,17.2039333333,17.0162,14.9744666667,9.62846666667,13.0210666667,10.192,36.4111333333,15.2424666667
827.51,9.71286666667,17.562,17.3282666667,15.0422,9.84533333334,13.1391333333,10.3378,36.6976,15.3942
827.82,10.0998,17.8567333333,17.5908666667,15.1468,10.1345333333,13.3535333334,10.5539333333,36.7953333333,15.7830666666
828.12,10.3662666667,18.1120666667,17.8628,15.4126,10.5001333333,13.7406666667,10.8466666667,37.0754666667,16.1664666667
828.42,9.83146666667,17.6892666667,17.4603333333,15.1987333333,10.0834666667,13.4871333333,10.342,36.9628666667,15.8436
828.72,9.91346666667,17.8849333333,17.6163333333,15.3846666667,10.2458666667,13.7541333333,10.4509333333,37.1459333333,15.9469333334
829.02,10.3456666667,18.4460666667,18.0458,15.8624666667,10.6254666667,14.153,10.9285333333,37.6611333333,16.2509333333
829.33,10.3516,18.3214666667,17.9719333333,15.7239333333,10.507,14.2266,10.7529333333,37.7735333333,16.2546666667
829.63,10.9888,18.7617333333,18.4509333333,16.4972,11.21,14.8916,11.5252666667,37.9802666667,16.7230666667
829.93,11.1634,18.9071333333,18.4732666667,16.8000666667,11.5138,15.0588,11.8587333334,38.4314,17.0928666667
830.23,11.0367333333,19.0378,18.7458,17.0103333333,11.472,15.2864,11.9987333333,38.7399333333,17.5886666666
830.54,10.5936666667,18.5961333333,18.3426,16.6605333333,11.0264666667,14.5948666667,11.4286,38.5406,17.1366
830.84,10.6432,18.8044,18.408,17.2060666667,11.0720666667,15.1332,11.644,38.6549333333,17.2774
831.14,10.7678,19.0672,18.3544,17.7066,11.4868,15.426,12.0117333333,38.4645333333,17.3566
831.44,11.0202,19.3116,18.3008666667,17.786,11.814,15.572,12.2914666667,38.0217333333,17.3581333333
831.74,11.2892,19.3421333333,18.1616,17.5447333333,12.0001333333,15.3890666667,12.4934666667,38.0442666667,17.351
832.04,10.9206666667,18.6966,17.5486666666,17.1713333333,11.7580666667,15.1414,12.2294,37.6539333333,17.0438
832.35,10.465,18.093,17.0273333333,16.4054,11.4264,14.6237333333,11.7450666667,37.4921333333,16.6248
832.65,11.1207333333,18.7649333333,17.3694666667,16.786,11.86,14.9039333333,12.2441333333,37.9722,17.0678
832.95,10.3478,18.134,16.6044,15.8352,10.9837333333,14.1488666667,11.3798,37.2216666667,16.3556666666
833.25,9.50746666667,17.4348666667,16.0211333333,14.9005333333,10.2296666667,13.272,10.4399333333,36.2049333333,15.4476
833.55,9.4846,17.5032,16.1595333333,14.9556666667,10.3168666667,13.1642,10.5322666667,36.033,15.3612666667
833.85,9.81186666666,17.6072666667,16.454,15.0922,10.6380666667,13.4192,10.8098,35.9754666667,15.6686
834.16,9.59920000001,16.9426666667,16.0684666667,14.4934,10.4087333333,12.9547333333,10.4934,35.4884666667,15.42
834.46,9.5476,16.7766,16.0024666667,14.3480666667,10.1384666667,12.7873333333,10.4402,35.3992666667,15.3382
834.76,9.94753333333,17.1212666667,16.367,14.6071333333,10.0858,13.04,10.5970666667,35.7426666667,15.6337333333
835.06,10.4722666667,17.7033333333,16.7584666667,15.1661333334,10.5424666667,13.6046,11.0674,36.0979333333,16.1068
835.36,10.9280666667,18.1716,16.9714,15.5339333333,10.77,13.7148,11.3561333333,36.3573333333,16.3805333333
835.66,11.1505333333,18.1637333333,16.9611333333,15.8177333333,10.9032666667,13.9767333333,11.3684666667,35.8822,16.5206666667
835.96,11.0824666667,17.8996,16.9380666667,15.7936666667,10.9589333333,14.0747333333,11.3887333333,35.6755333333,16.5244
836.26,11.2422,17.7797333333,17.1040666667,15.8825333333,11.0015333333,14.2848666667,11.295,35.8179333333,16.7988666667
836.57,11.6994,17.9738666667,17.5752666667,16.2549333333,11.3072666667,14.8825333333,11.6927333333,36.6928666667,17.3266666667
836.87,11.5113333333,17.1418,16.7560666667,15.6555333333,10.8682,14.6552666667,11.1040666666,36.3558666667,16.7631333333
837.17,10.3889333333,16.5396666667,15.9443333333,15.2063333334,9.5476,14.0793333333,10.0715333333,36.1984666667,15.5794
837.47,10.0648,17.1896666667,15.9532,15.4345333333,9.43353333333,14.2240666667,9.93513333335,36.4634,15.4777333333
837.77,9.55553333334,17.3334666667,15.6296666667,15.3149333333,9.69446666667,14.3796,9.5278,36.5926666667,15.1204666667
838.07,9.69260000001,17.7713333333,15.9557333333,15.9173333333,10.4418666667,14.6782,9.87506666667,37.0798,15.4179333333
838.37,9.93153333334,18.1622666666,16.6961333333,16.1487333333,10.8601333333,14.9266,10.0780666667,37.2922,15.65
838.67,8.68446666667,17.2798666667,16.3896666667,15.0446,10.2374666667,14.0157333333,9.22853333334,36.5182666667,14.5696666667
838.97,7.12986666667,16.6969333333,16.1027333334,14.1188,9.25486666667,13.1219333333,8.41900000001,35.861,13.3938
839.27,5.80293333333,15.8028666667,15.6505333334,13.1199333333,7.68286666667,11.626,6.748,34.756,11.5549333333
839.57,5.73593333333,16.2671333333,15.7207333333,12.8174666667,7.6278,11.1685333333,6.64646666667,34.4866666667,11.2191333333
839.87,5.72146666667,16.3384,16.0994,13.2736,7.97993333333,11.7710666667,6.95533333333,34.0299333334,11.6815333333
840.17,5.74093333333,16.4353333334,16.5436,13.8059333333,8.3998,12.132,7.32646666667,33.5794,12.2600666666
840.47,6.26093333333,16.3090666667,16.5024666667,14.1255333333,8.99506666665,11.9324,7.84526666666,32.9468,12.9468
840.77,7.75513333333,16.7639333333,17.8814666667,15.1117333333,10.2333333333,12.964,9.17386666667,34.0234666667,14.6258666667
841.07,7.95080000001,16.2666666667,18.0148666667,14.884,10.5876,12.7506666667,9.19499999999,34.153,14.9432
841.37,5.4526,13.7381333333,15.5165333333,12.1724666667,8.5304,10.5112,6.82633333333,32.1406666667,13.0459333333
841.67,3.35573333333,11.7568,13.1981333333,9.69586666665,6.41893333333,8.50233333334,4.6734,30.0675333333,10.8896
841.97,3.52253333333,12.2105333333,12.8369333333,9.72813333334,6.3358,8.46339999999,4.34986666667,29.8936666667,11.0046666667
842.27,4.41093333333,13.0308,13.346,10.7497333333,6.94393333333,8.92246666666,5.30566666667,30.9135333333,12.1864666667
842.57,5.14853333333,14.2442666667,13.7293333333,11.8415333333,8.23786666666,10.0726,6.6798,31.9077333333,14.0198
842.87,5.84379999999,14.5885333333,14.2677333333,13.3753333333,9.42820000001,10.9762666667,8.31233333332,33.0543333333,15.1464666667
843.17,6.25353333334,15.1326666667,14.3806666667,13.5546,9.8082,11.0765333333,8.98226666666,33.9674666667,15.472
843.47,7.15813333333,16.3902,15.5146666667,14.1934666667,11.3056,12.2734666667,9.61593333333,35.7142,16.0524
843.77,8.65373333333,17.6763333333,17.1634,15.4648,12.6762666667,13.8302,10.8974666667,37.6762666667,17.2115333333
844.07,8.32493333333,17.9398,17.0686,15.3432666667,12.5126,14.104,10.1339333333,36.985,16.2813333333
844.37,9.25253333333,19.2085333333,18.4168666667,16.6754666667,12.4009333333,15.7432,10.8179333334,38.8564666667,16.8337333333
844.67,8.38700000001,18.0466,18.5842666667,16.9176,11.2544666667,15.5018,10.1612,39.3368666666,15.251
844.97,6.72366666666,16.3154666667,17.9677333333,16.1633333333,10.0665333333,14.6059333333,9.07886666667,39.9809333333,14.112
845.27,5.99606666666,14.8323333333,18.0472666667,15.5818666667,8.44173333334,14.1420666667,8.79693333333,40.5917333333,13.3136
845.57,4.975,14.209,16.9950666667,14.5472,7.22393333334,13.8508,8.49766666667,40.5373333333,12.9552
845.87,5.07646666667,13.3331333333,17.3087333333,14.4138666667,7.33946666667,14.2916,9.39866666668,41.6922,12.8441333333
846.17,3.73673333333,12.2504666667,16.4755333333,12.6751333333,5.6476,13.6729333333,7.62199999999,41.6561333333,11.5711333333
846.47,3.56586666667,11.8051333333,16.0355333333,12.4696666667,5.60373333333,13.5328,7.6412,42.0597333334,11.1849333333
846.77,0.914533333332,9.84346666665,14.4884666666,9.84339999999,2.71953333333,11.1189333333,6.71473333333,41.5644,8.92893333333
847.07,-1.37926666667,8.35260000001,12.5415333333,6.9732,0.919533333334,9.5018,4.39333333334,40.9196,7.50973333333
847.37,-7.12053333334,4.05673333332,8.39726666667,3.1206,-3.29086666667,4.7094,0.794400000007,41.7021333333,3.97173333333
847.67,-7.91506666667,3.54600000001,7.40439999999,1.4468,-3.91486666667,3.12053333333,0.936066666666,39.1206,3.54613333333
847.97,-5.17580000001,6.44153333333,8.94513333333,1.969,-1.8566,5.09140000001,2.41900000001,39.55,5.90713333332
848.26,-0.833266666666,10.9721333333,13.1111333334,6.111,2.3056,9.02786666666,6.44439999999,42.3888666667,9.75000000001
848.56,-0.0820000000006,12.1584,14.3716666667,6.61193333333,3.9616,9.86340000001,6.47553333332,41.5846666667,11.3660666667
848.86,-1.40002454074e-12,11.5556,14.4445333333,5.97213333333,4.16673333333,7.77773333332,4.02773333333,39.3610666667,10.9722
849.16,-0.0282666666674,11.1673333333,13.4178666667,5.06333333333,3.2628,6.498,1.85653333333,35.5838,10.436
849.46,3.1146,12.8961333333,14.9454,8.06013333333,5.8196,8.36059999999,3.7158,35.5736666667,12.6228666667
849.76,3.92306666667,13.2563333333,13.564,7.92299999999,6.12813333333,7.92313333334,2.74353333333,33.4358666667,11.9231333333
850.06,6.396,14.4648,13.9728,9.594,6.9372,9.2004,3.1488,34.5631333333,13.7514
850.36,6.71473333334,14.6810666667,14.6810666667,10.2044,7.09973333334,9.65099999999,4.50053333333,35.3790666667,13.598
850.65,6.8934,13.5148,14.1724666667,9.77333333334,5.98646666667,9.86393333334,4.48973333333,33.6735333333,13.3786
