wavelength,Back_ThrSaym,Belly_ThrSaym,Breast_ThrSaym,Crissum_ThrSaym,Crown_ThrSaym,DorTail_ThrSaym,Patch10_ThrSaym,Patch11_ThrSaym,Rump_ThrSaym,Throat_ThrSaym,WingTip_ThrSaym
816.29,21.8369333333,48.8028,38.8853333333,48.1739777778,21.0938666667,16.8214,13.6636,19.2052666667,17.0794666667,40.8978666667,18.6687333333
816.59,21.8428666667,48.8016,39.0432666666,47.8762666667,21.6515333333,17.4521333333,14.2396,19.8993333333,18.0664,41.3794666667,19.1944
816.89,21.8557333333,47.6878666667,38.6352666667,47.4907962963,22.4251666667,17.0446666667,14.5999333333,20.1472666667,18.0167333333,41.3058,19.0573333333
817.20,22.3284666666,47.8454,38.3090666667,47.4068555555,22.5990333333,16.9662666667,15.1304666667,20.4540666667,18.5217333333,41.5072,19.5941333333
817.50,22.7285333333,48.4664666667,39.0421333333,48.7593888889,22.8883,17.3972,15.5103333333,20.9773333333,19.013,42.0803333333,19.9516666667
817.81,22.6971333333,49.0978666667,39.5726666667,48.8867407407,22.9867,17.5593333333,16.1348,20.8168666667,19.3923333333,42.4119333333,19.8386
818.11,21.7217333333,48.4157333333,38.5622666667,48.1383555555,22.3717333333,17.0146666667,15.7602,19.8718666667,18.9103333333,41.4744666667,19.4688666667
818.41,20.0628666667,47.4741333333,37.1107333333,47.0061481482,21.2381666667,15.3430666667,13.9702666666,17.6223333333,17.0659333333,40.3051333333,18.125
818.72,20.0929333333,47.6129333334,36.7384,47.3735851852,21.6685333333,15.7836666667,14.0515333333,17.8368,17.8198666667,40.0508,18.1496
819.02,20.1813333333,47.8250666667,36.4539333333,47.5313111111,21.6390666667,15.7684,14.0268666667,18.0772666667,18.156,40.3862,18.7235333333
819.33,19.3154,47.5596,36.0192,47.6584407407,20.971,14.9851333333,13.0282,17.2544666667,17.2693333333,40.171,18.0655333333
819.63,19.9090666667,48.2052,36.1376666667,47.5827148148,21.5774333333,16.2089333333,13.7747333333,17.5980666667,17.9681333333,40.4608,18.7407333333
819.93,19.8258,49.1602666667,36.8042666667,48.4020851852,21.6848666667,16.5627333333,13.5075333333,17.5230666667,17.6636,41.0672,18.8992666667
820.24,19.8293333333,48.9919333333,36.6274666667,48.0432888889,21.4277666667,16.1890666667,13.3010666667,17.4625333333,17.2780666667,40.8627333333,18.6667333333
820.54,20.3528666667,49.9271333333,37.292,48.9685407407,21.8296333333,16.6436,13.506,17.9056666667,17.6064666666,41.3232666667,19.2866
820.85,20.7608666667,50.6091333333,37.9024666667,49.3476037037,22.1662666667,17.0614,13.8799333333,18.395,17.8545333333,41.5316666667,19.6738666667
821.15,20.801,50.6776,38.0394666667,49.3891925926,22.1847,17.1024,14.0746,18.6448666667,17.9471333333,41.5505333333,19.6714
821.45,20.7110666667,50.8079333333,38.1477333333,49.2507814815,21.916,16.9572,14.0230666667,18.5376666667,17.9070666667,41.7245333333,19.6858
821.76,20.8697333333,51.0340666667,38.2733333333,49.4022555556,22.1118666667,17.0520666667,14.1713333333,18.5701333333,17.9426666666,41.9015333333,19.8020666667
822.06,20.8915333333,51.0073333333,38.2057333333,49.2678074074,22.0496666667,16.9004666667,14.0718,18.4763333333,17.8654,41.8250666667,19.7952666667
822.36,20.9680666667,51.2516,38.4224666667,49.4979037037,22.1279333333,16.7358,14.0722666667,18.5869333333,17.9072666667,42.0338,19.7858
822.67,20.9579333333,51.2163333333,38.3183333333,49.3952851852,22.0580666667,16.6258,14.1897333333,18.5524,17.9194,41.9900666667,19.7296
822.97,20.9147333334,51.3083333333,38.4084,49.404837037,22.0487,16.6086,14.2592,18.5062666667,17.9714,42.0268,19.88
823.27,20.9592,51.365,38.4306666667,49.2779629629,22.1275333333,16.635,14.3616,18.5668,18.0087333333,42.0048,19.8905333333
823.58,21.0269333333,51.4176666667,38.5400666667,49.4327074074,22.1765333333,16.5851333333,14.4984666667,18.6225333333,18.1152666666,42.2354,19.9400666667
823.88,21.3497333333,51.8544666667,38.8906666667,49.8597111111,22.2978666667,16.7994666667,14.7557333334,18.8860666667,18.3690666667,42.7016,20.1972
824.18,21.3232666667,51.807,38.9281333333,49.8809222222,22.292,16.6934,14.7250666667,18.8623333333,18.2349333333,42.6285333333,20.1322
824.49,20.9858,51.5722,38.7751333333,49.7450962963,21.8129666666,16.2271333333,14.4889333333,18.4954666667,17.9449333333,42.4096,19.7636666667
824.79,21.1228666667,51.7640666667,39.0654,49.9655777778,21.9297,16.6250666667,14.7911333333,18.7464666667,18.118,42.6379333333,19.9807333333
825.09,21.0160666667,51.7434,38.9182,49.8264222222,21.7436666667,16.6924,14.9231333333,18.8767333333,18.1026666666,42.4399333333,19.9966666667
825.39,20.9195333333,51.7497333333,38.9892666667,49.8100111111,21.7514666666,16.8180666667,14.7200666667,18.909,18.0222,42.3828,19.8942666667
825.70,20.4486,51.2934666667,38.5633333333,49.7694296296,21.4385,16.61,14.2835333333,18.5144,17.7903333333,42.1042,19.4720666667
826.00,19.9353333333,50.6308,38.0254,49.5096740741,20.8688666666,15.9978,13.7830666667,18.1970666667,17.5033333333,41.5971333333,19.2108
826.30,19.3179333333,50.1374,37.4486666667,48.9417148148,20.3618,15.5342,13.1939333333,17.8443333333,17.1057333333,40.9608666667,18.6358666667
826.61,19.0396666667,49.6952,36.9973333334,48.6100740741,20.3489333333,15.4164666667,12.9195333333,17.5068,17.1300666667,40.724,18.4007333334
826.91,19.1664666667,49.8172666667,36.9992666667,48.9098851852,20.6669666667,15.7165333333,13.1432,17.6828666667,17.3357333333,40.8186666667,18.6733333333
827.21,19.7864666667,50.0905333333,37.4267333333,49.1045925926,21.2342,16.2034,13.8075333333,18.3387333333,17.966,40.9808666667,19.4968666667
827.51,19.8818666666,49.9889333333,37.3976,48.8954703704,21.3178333333,16.0096666667,13.9422666667,18.1284666667,18.0361333333,40.8416666666,19.3945333333
827.82,19.9148,50.0038666667,37.6656,49.1496037037,21.2543,15.8110666667,13.8714666667,17.7158,17.9868,40.8825333333,19.3456666667
828.12,19.7667333333,49.6214,37.4790666666,49.0321296296,21.1582666667,15.2855333333,13.7875333334,17.3604666667,17.9456,40.5893333333,19.2509333334
828.42,19.8456,49.5414,37.4779333333,48.8016925926,21.1089333333,15.2513333333,13.9815333333,17.4866666667,17.8042,40.3218666666,19.3078
828.72,19.5282666667,49.3958,37.3912,48.3220296296,20.9988333333,15.2538666667,14.0024,17.0540666667,17.574,40.101,18.9121333333
829.02,19.5908,49.4992666667,37.5120666667,48.5803592593,21.2978,15.4280666667,14.2057333333,16.9251333334,17.9322666667,40.1507333333,18.8638
829.33,19.317,49.314,37.8240666667,48.1814444444,21.2603333333,15.4367333333,14.0889333333,16.6334,17.4312666667,39.5224666667,18.8031333333
829.63,19.3286666667,49.2581333333,38.2343333333,47.8393740741,21.4367,15.5824666667,14.1926666667,16.7841333333,17.5294666667,39.4831333333,18.8989333333
829.93,18.6098,48.976,37.9072,47.6051407407,21.3565666667,15.6652,13.6323333333,16.3676,17.3766666667,39.4394,18.55
830.23,18.7895333333,49.8506666667,38.1259333333,48.6503148148,21.7993,15.9702,13.781,17.1477333333,17.7446666667,39.6102,19.1294
830.54,18.6118666667,49.9999333334,37.7807333333,48.7423592593,21.9188,16.0212,13.9168666667,17.6304,17.6656666667,39.5845333333,18.8771333333
830.84,19.4756666667,51.1704,38.7172666667,49.5171703704,22.4344666667,17.0694666667,14.7471333333,18.7826666667,18.2116666667,40.2902,19.6161333333
831.14,20.2458,52.2743333334,39.5838,49.9988481481,22.8747666667,17.7494,15.0922666666,19.6784666667,19.1205333333,41.4374,19.9149333333
831.44,21.4457333333,52.5782666667,40.5156666667,50.9290851852,23.6004,18.8582666667,15.9944666667,21.2523333333,19.8251333333,42.5414666667,21.7588666667
831.74,20.186,51.8636,39.4776,49.8077037037,22.1735,17.7777333333,14.3248666667,20.1682,17.9282,41.6114,21.0358666667
832.04,19.4016666667,52.1538666667,38.7265333333,49.9730592593,20.7391666667,16.0854666666,12.8462666667,19.4530666667,16.8888666667,41.8034,20.1710666667
832.35,19.1498666667,51.6804,38.0874666667,49.7073518518,20.4524333333,15.1751333333,12.4046666667,18.835,16.5053333333,41.5428666667,20.0709333333
832.65,19.2408,50.963,37.508,48.9616592593,19.7386666666,14.5577333333,12.0014666666,17.7872666667,15.9113333333,41.0096666667,19.1048
832.95,18.8932666667,50.0065333333,37.0769333333,48.062437037,19.0982666667,14.2252666667,11.5886,17.0247333333,15.4948,40.28,18.5806666667
833.25,18.5003333334,49.4960666666,36.6423333333,47.4401,18.6308333333,14.0740666667,11.0322666667,16.5330666667,15.0334,39.9453333333,18.6217333333
833.55,19.3012,49.7824,37.2451333334,47.9601185185,19.3213333333,14.9484666667,11.5005333333,17.1765333333,15.6586666667,40.2404666667,19.4673333333
833.85,19.8051333333,50.3395333333,37.696,48.5769074074,19.8469333333,15.5759333333,11.9477333333,17.5237333333,15.9654666667,40.6844666666,20.0502666667
834.16,20.3826,50.6174,37.7213333333,48.6104888889,20.5546666667,16.1857333333,12.5464,17.6612666667,16.6501333333,41.0928666667,20.3278666667
834.46,20.9996666667,50.7264,38.0171333333,49.2222074074,21.2841666667,16.8294666667,13.361,18.1551333333,17.2107333333,42.0546666667,20.812
834.76,22.0456666667,51.0311333333,38.5396666667,49.505762963,22.6003333333,17.9097333333,14.9498,19.0245333333,18.2666,42.5307333333,22.0512666667
835.06,23.0800666667,51.7256,39.2401333333,50.1769185185,23.4010666667,19.2050666667,15.7127333333,19.5996,18.9929333333,43.3038666667,22.5382666667
835.36,23.7114,52.488,40.1461333333,50.9359703704,24.2167333333,20.4193333333,16.6190666667,20.7182666667,19.5805333333,43.9656666666,23.3302
835.66,23.8912666667,53.3685333333,41.0028666667,51.7864333333,25.0458333333,21.3065333334,17.4082666667,21.3843333333,20.3319333333,44.8587333333,24.1807333333
835.96,23.3925333333,53.0028,40.6138666667,51.4420851852,24.8603,20.858,16.9695333333,20.9996,20.3462,44.5257333333,23.7782
836.26,21.1198666667,51.3226666666,38.4656,49.5369444445,22.91,18.9947333333,15.0,18.7654,18.5978,43.3157333333,21.649
836.57,18.9975333333,48.8274,36.4380666667,47.1879407408,21.3430333333,16.8371333333,13.1582,16.7883333333,16.8855333333,41.2069333333,19.6398666667
836.87,15.2670666667,45.5648,33.9066666667,44.8761185185,17.5435,13.0747333333,9.07260000001,12.715,12.9623333333,38.1788,15.7278666667
837.17,16.2042666667,46.764,34.5377333333,44.8735888889,18.6983666667,13.4672666667,9.19706666667,13.5157333333,13.6862666667,37.8832666667,16.8613333333
837.47,15.9312666667,47.051,35.2684666667,45.2000296296,19.1384666667,14.3273333333,8.90653333333,13.6646666667,13.9164666666,37.6805333333,16.2094
837.77,13.4356666667,46.2426666666,33.5671333333,44.2535481481,16.6959,11.9591333333,6.90046666667,11.5496666667,12.3099333333,36.8421333333,14.0787333333
838.07,12.2477333333,44.9234666667,32.6452666667,43.9517481481,15.581,10.1070666667,5.56573333333,10.0306666667,11.315,36.1468666667,13.3946666666
838.37,12.4298666667,44.5172,31.7600666667,42.6324185185,14.0187333333,8.31779999999,4.6884,8.64480000001,10.2025333333,35.8412666667,11.6667333333
838.67,14.5802,46.8744666666,34.4684,45.2827074074,15.7394333333,10.8393333333,6.507,9.52833333332,11.4948,37.8417333333,12.758
838.97,17.0474,49.0598,37.0318,47.1043851852,18.7257,13.2091333333,9.85239999998,12.3388,14.4834666667,39.596,14.934
839.27,17.4179333333,51.4086666667,38.7011333333,48.8975333333,20.1564666667,13.7873333333,11.1269333333,12.8639333333,15.493,40.5164,15.2895333333
839.57,21.7063333333,54.3166666666,41.5183333333,51.7266296296,24.3384666667,18.5973333333,16.2254666667,18.4527333333,19.6095333333,43.5140666667,19.0743333333
839.87,21.4158666667,52.8522,41.2096,49.9778740741,23.4226333333,18.6941333333,17.0172666667,18.5980666667,19.9312666667,42.6804,18.6665333333
840.17,18.8126666667,52.06,39.6996,48.9579925926,20.701,15.4219333333,13.9485333333,16.8240666667,17.9114666667,41.6024,16.3662666667
840.47,19.8199333333,51.6840666667,40.5128,49.1468666667,22.1621666667,16.3686,15.1075333333,18.3228666667,18.4198666667,41.6076666667,18.3228666667
840.77,20.8195333333,53.361,40.6528666667,49.0061074074,23.125,17.4445333333,16.1388666666,19.3194,19.5277333333,41.8611333333,18.8888
841.07,21.9186666667,53.7612,41.5872666667,49.274574074,24.5755,19.8618,17.4604,20.6486,20.9248666667,43.0090666667,20.0137333333
841.37,23.0589333333,53.3059333333,41.4402,49.0641814815,25.6584333333,20.7271333333,19.0534666667,22.0574666667,22.3868666667,43.6352666667,21.7421333333
841.67,22.6923333333,51.9514666667,40.1282,48.7909518518,25.2491333333,20.1993333333,18.9743333333,21.5528,22.2079333333,43.5327333333,21.5668
841.97,24.6782,51.917,39.5994666667,48.770462963,25.8871,22.2602666667,20.844,23.1472666667,23.8768666667,44.3062666667,23.3047333333
842.27,23.1797333333,50.8601333333,37.7265333333,47.4118222222,24.2473666667,20.3071333333,19.4008666667,21.7512,23.2256666667,42.8726,22.9493333333
842.57,23.75,51.1833333333,37.85,48.2157407408,23.8666666667,19.65,19.6166666667,21.0666666667,23.2666666667,42.25,22.9333333333
842.87,25.0042,50.6068666667,37.1570666667,47.8286111111,24.996,21.5294666667,21.4464,21.5628,24.1728666667,42.8596,24.1230666667
843.17,25.0882,49.6054666667,36.2049333334,46.9512555555,24.8782666667,21.6288,21.2593333333,22.0989333333,24.4836666666,42.0486666667,23.3416666667
843.47,25.4756,49.5111333333,36.5333333333,47.9218851852,25.5555666667,22.5778,22.4532,21.831,25.1732666667,42.3822666667,23.2176666667
843.77,23.7789333333,47.8488666667,34.0115333333,47.9973,24.3798,20.8334,20.9108,20.8332666667,23.5852,40.9884,22.5774
844.07,21.197,46.5222666667,32.3426666667,46.3846444444,21.6098666667,19.0092666667,18.6378,18.1012666667,21.3828,38.4520666667,20.2476
844.37,22.3312,48.562,34.5752,47.8214370371,22.6797333333,20.6535333333,18.8016666667,19.0849333333,21.8736,39.3462666666,21.5468
844.67,20.2372,46.6429333333,34.9228666667,47.1489888889,20.7471666667,18.1256666667,15.4921333333,15.5397333333,18.6712666667,38.9797333333,19.8341333333
844.97,21.8978666666,48.2562666667,36.6548,46.7311296296,22.3251666667,19.5966666667,16.3938,14.6856,19.3593333333,39.9287333333,20.2847333333
845.27,20.1526666667,48.5749333333,35.2162666667,47.6081296296,21.9338333333,19.7202,14.6564,13.2314666667,18.5495333333,41.9338666667,19.1349333334
845.57,20.1782,48.1426,35.9033333333,47.0298481482,22.0736666667,19.2876,14.8854666667,12.7989333333,19.6946,42.1373333334,20.1781333333
845.87,14.0306,44.6023333333,31.2969333333,41.8673296296,16.4015666667,12.8314,9.87466666667,4.3236,14.5326666667,38.0194,14.7282
846.17,9.07566666667,39.3276666667,27.7590666667,37.1444296296,12.0868,8.03913333333,5.77026666666,-0.6162,10.7003333333,33.9215333333,11.9889333333
846.47,9.03513333334,42.3391333333,29.6492,39.3761148148,13.7135,8.30419999999,6.43286666667,-1.082,11.3158666667,36.1987333333,12.1928666667
846.77,8.57586666667,43.0302,29.8787333333,40.8165592593,15.3939666667,7.72733333334,6.0908,1.03026666667,10.5152,36.5152,12.5152666667
847.07,8.71786666667,43.6800666666,28.2654666667,41.4780185185,15.9728333333,8.32580000001,8.29566666669,2.89579999999,11.0104666667,36.3800666667,12.9713333333
847.37,10.9502,47.4810666667,28.0241333333,43.3919925926,17.2398333333,9.50239999999,9.92453333332,6.06339999999,13.4237333333,37.9486666667,14.8116
847.67,9.5056,48.1340666667,28.3253333333,45.7486,16.6668666667,8.07013333335,8.13400000001,7.33653333333,11.8979333333,39.5854,15.0557333333
847.97,11.8484,49.3838666667,30.8372666667,46.592974074,18.1198333333,8.62566666667,9.60499999999,9.35233333332,12.7014666667,40.9162666667,17.3144666667
848.26,12.6512,47.8139333333,31.1628,47.0577851852,17.7208333333,7.75193333333,9.24033333333,10.8838,12.6822,39.783,16.0931333333
848.56,16.2753333333,51.299,34.7730666667,52.0639703704,20.9231666667,11.1110666667,11.0796666667,16.3381333333,15.8998,42.5351333333,18.1847333333
848.86,16.1952666667,53.6364666667,34.5790666667,52.8692888889,20.4040666667,10.6399333333,7.9462,18.6532666667,13.8384,43.2323333334,15.4882666667
849.16,17.5675333333,49.8500666667,33.4534666667,47.9145962963,19.7297666666,11.081,10.1202,20.12,14.895,40.8108,15.1953333333
849.46,19.7650666667,51.1014,34.8018,47.1545555556,20.0881333333,12.8926666667,11.8649333333,20.3819333333,17.7678666667,44.4934,15.4185333333
849.76,15.0894666667,50.3414,32.943,44.8562962963,16.6178666667,6.66673333335,6.1788,14.0163333333,14.0162666667,44.5202,11.9024
850.06,16.2222,50.7619333333,37.1746666667,47.1639888889,19.9048333333,10.0634,10.8255333333,18.6348,18.4760666667,47.2696666667,15.7143333333
850.36,18.7850666667,50.9969333333,38.3177333333,49.1987592593,21.5731666667,13.2711333334,14.0500666667,21.5264666667,22.8972,49.3146666667,18.5982
850.65,15.5024,49.1228,35.8214,47.1628888889,18.3892,10.4944666667,11.2918,19.0432,21.0526666666,46.4114666667,16.7145333333
850.95,7.79546666667,45.2204666667,27.2310666667,40.9248592593,11.1112333333,3.49206666667,3.88006666667,9.77059999999,12.6984666667,39.8942666667,9.24173333334
851.25,12.6838666667,46.9743333333,30.1537333333,42.6249111111,13.829,8.82053333334,7.58986666667,11.5897333333,14.9058666666,42.7351333333,11.282
851.55,15.257,48.1591333333,33.0015333333,44.7189592593,16.5173333333,11.31,10.0828666667,13.9966,17.4460666667,45.1408,16.3516
851.85,11.7920666667,47.2043333333,31.0752666667,44.6495222222,13.0645333333,8.60213333333,6.88186666667,9.39073333333,13.3692,44.2653333333,14.0860666667
852.15,11.7948,46.9402,31.3847333333,45.1074148148,15.0599,9.3676,8.00006666667,10.0512666667,12.3759333333,41.4016,16.1025333333
852.45,18.199,49.7945333333,37.2511333333,48.9485555555,20.4581333333,16.1137333333,12.575,18.4518,17.8198,44.0757333333,21.3902
852.74,13.6843333333,44.115,31.1005333333,43.2909555556,14.9123666667,11.2598666667,5.99686666667,12.7591333333,11.9617333333,38.6921333333,15.9808666666
853.04,11.6666666667,43.2333333333,29.0333333333,41.4851851852,12.2666666667,8.56666666666,3.4,9.33333333335,8.53333333333,36.5333333333,12.8333333333
853.34,16.1858666667,44.9998666667,32.7884666667,44.3536740741,16.6025666667,14.3589333333,7.14746666667,13.1090666667,13.0769333333,40.4807333333,17.0512
853.64,22.5076666667,50.0916666667,41.1008666667,50.9837851852,23.0274666667,22.1406,13.0582666667,19.3272666667,21.162,47.5536,25.2294666667
853.94,16.6352,45.7232666667,38.4904666667,46.878,19.0881,18.5221333333,8.64773333333,14.9999333333,17.6099333333,42.9246,23.9937333333
854.23,18.8740666667,45.2148666667,40.2074,47.9177444444,21.8221333333,20.1482666667,11.911,16.7407333333,20.9480666666,43.7926666667,25.0668
854.53,26.0330666667,49.8898,45.2066,52.2085444445,28.6640333333,27.1625333333,18.4021333333,23.4435333333,27.7411333333,48.9532666667,30.9368666667
854.83,29.2877333333,52.4216,47.9486666667,55.3370037037,30.6126,30.0854,20.8832666667,27.0370666667,30.7407333333,51.7948,34.7006666667
855.13,29.8075333333,52.7112,47.9407333333,55.8897555556,29.8222333333,30.4887333333,21.3036,27.1999333333,30.0443333333,52.1184666667,34.4
855.43,35.3545333333,59.2459333333,53.9064666667,61.7228037037,36.3347333333,36.3197333333,25.9728,33.0317333333,33.6953333333,56.7420666667,37.9789333333
855.72,32.2988666667,57.3850666667,51.9252666666,57.5159925926,36.2643666667,34.9138666667,24.8563333333,32.414,31.7527333333,53.1322,35.9482
