wavelength,Back_CamPsim,Belly_CamPsim,Breast_CamPsim,Crissum_CamPsim,Crown_CamPsim,DorTail_CamPsim,Rump_CamPsim,Throat_CamPsim,WingTip_CamPsim
799.47,17.8725777778,46.5376666667,10.2067666667,44.4956666667,9.55046666667,20.7073333333,19.8621333333,14.8260666667,19.0078333333
799.78,16.6115111111,45.3176666667,9.1989,43.3001666667,8.70813333334,19.3736666667,18.9159333333,13.9476,18.3981666667
800.08,15.2742333334,44.0599333333,7.71806666667,42.826125,7.24193333333,18.1137333333,17.6499333334,13.154,17.3561333333
800.39,15.4635666667,43.9455,7.46686666667,42.2395833333,7.14373333333,18.1229333333,18.0476666667,13.3708666667,17.2127
800.70,15.4421333333,43.3619333333,7.2609,42.63975,7.27053333333,18.3920666667,17.8964666667,13.4414666667,17.3498666667
801.00,15.6613222222,43.0,7.53643333333,42.8294583333,7.58093333334,18.6540666667,18.3365333333,13.8477333333,18.1619
801.31,15.2405333333,42.774,7.1841,42.3014583333,6.78893333333,18.155,17.8014,13.0505333333,17.66
801.62,15.2081888889,42.5781333333,7.4706,42.5742083333,7.02473333334,18.0989333333,17.9297333333,12.7474666667,18.2649666667
801.92,15.5082444444,42.9370333333,7.58176666667,42.69075,7.25466666666,18.6785333333,18.2622666667,12.6263333333,18.6091
802.23,16.4766,43.6168333333,8.03476666667,43.4977083333,8.36173333333,19.0858666667,19.4394,13.7136666667,19.0123666667
802.54,16.3153888889,44.0336333333,7.63126666666,44.142625,8.10846666667,18.1667333333,19.3683333334,13.4569333333,19.0903
802.84,16.9144444444,44.1444666667,8.73036666666,44.85325,8.99526666666,18.615,19.8166666667,13.727,19.2702666667
803.15,16.9856666667,44.7081,8.61483333333,45.9410416667,9.14673333333,18.8808666667,19.848,13.7892666667,19.4578
803.46,17.5290666667,45.7515,8.72926666666,46.3219583333,9.06019999999,18.4722666667,20.0422666667,13.2630666667,19.3276666667
803.76,18.0209111111,46.3772,8.91743333333,47.6286666666,9.51773333333,18.1422,19.7927333333,13.2262666667,19.6212666667
804.07,17.9616444445,47.2876666667,8.57663333333,47.3492916667,8.6202,17.6398666667,19.3028,12.4691333333,19.0958333333
804.38,18.0363555556,48.0228333333,8.69176666667,47.3630416667,8.55573333333,17.4126666667,19.2355333333,12.2455333334,19.2392333333
804.68,18.9184777778,48.9667333333,9.7258,48.7594166667,9.8296,18.5926666667,20.4889333333,13.4741333333,20.4148
804.99,19.6645777778,48.9002,9.88813333334,49.0306666667,9.89566666668,18.4712666667,21.0215333333,13.7882666667,20.0261333333
805.30,19.0603888889,48.2102666667,9.70173333333,48.830125,9.48546666667,17.3006,20.3653333333,13.3409333333,19.0939333333
805.60,18.7791333333,48.9710666667,9.3529,49.4040833334,8.82326666667,17.0714,19.9697333333,12.5689333333,18.7893666667
805.91,17.4325222222,47.2143,8.73853333333,47.7385,7.98366666667,16.3818,18.9122666667,11.4761333333,17.6470333333
806.21,17.7619111111,47.258,9.0614,47.5747083333,8.54393333333,17.2949333333,19.3347333333,11.6851333333,18.0266
806.52,18.8888555555,47.1438333333,10.1239333333,47.6775833334,9.72673333333,17.8141333333,20.1094,12.029,18.2734333333
806.83,18.5822444444,45.7645666667,9.85876666667,47.1150833334,9.97833333334,17.8549333333,19.7754666667,12.0436,18.4601666667
807.13,17.3901111111,44.4073333333,9.09620000001,46.560375,8.40733333333,17.3556666667,18.7926666667,11.0371333333,17.2444
807.44,17.5813444445,44.3362,9.3401,47.0170833333,8.69506666666,16.9949333333,18.9782666666,11.4391333334,16.9723666667
807.74,17.8465333333,44.347,9.87279999999,47.6196666667,9.13593333333,16.8575333333,19.4836666667,11.8443333333,17.2503666667
808.05,17.3391111111,44.3155,9.16576666667,47.1699583333,8.70673333334,16.2609333333,19.0974666667,11.24,16.5907333333
808.35,16.5165333333,44.9391666667,9.23333333333,47.1538333333,8.69560000001,16.5904666667,18.4362666667,10.6483333333,15.9763333333
808.66,16.8283222222,46.1343,8.89556666667,47.7204583333,8.74853333334,16.9328,19.0464,10.3217333333,16.3685333333
808.97,17.0675,45.8504666667,8.96456666667,47.1675416667,9.43833333333,17.3157333333,19.0602,10.6651333333,16.4156
809.27,17.7222888889,46.879,8.65593333333,47.9245,9.77113333334,17.653,19.2925333333,10.5785333333,16.2505666667
809.58,16.5048888889,45.8214333333,7.39476666666,47.1010416667,8.51320000001,15.7520666667,18.4222,9.18926666667,15.4400333333
809.88,15.8476777778,46.1382,6.8701,47.26175,8.31080000001,14.4898666667,18.3920666667,8.68139999999,15.6640666667
810.19,15.6031666667,46.2783,6.59266666667,47.6769583333,7.63753333334,14.2024,18.0860666666,7.28613333333,15.1273666667
810.49,16.8320444444,47.5754,7.37143333333,48.244125,9.43900000001,15.2711333333,19.4529333333,8.26140000001,16.6065
810.80,16.5794,48.2477333333,7.61906666667,49.0715,9.83813333333,16.4476666667,20.6382,8.7714,17.6380666667
811.10,17.0524666667,49.9300666667,7.49006666667,50.92925,9.77053333333,17.7745333333,20.6886,8.22373333333,17.3054333333
811.41,17.0319,49.7553666667,7.71673333333,51.0194166667,9.40873333333,16.9216,20.2753333333,7.4108,17.4668333333
811.71,14.6568555556,47.6959,5.512,49.0987916667,6.95920000001,14.3366,19.3417333333,5.80993333333,16.4264
812.02,15.2565,47.1541333333,5.8942,49.1964583333,7.02946666667,14.5879333333,19.4298,6.76,16.3969333333
812.32,14.5771,46.2207,5.47773333333,49.4027916667,5.81746666667,13.5138,19.363,6.22086666667,16.7992333333
812.63,16.9142333333,47.8698,7.33323333333,52.1679166667,7.68573333333,15.8917333333,21.4743333333,8.37953333333,19.6477333333
812.93,18.7166,48.7221333333,8.45016666667,53.4664166667,8.7656,17.3899333333,22.632,9.2114,20.7394
813.24,20.1974777778,48.853,9.70373333334,55.10225,9.80080000001,19.5259333333,23.6188,10.5116,21.6856
813.54,19.0903777778,48.1327,9.97863333334,54.0663333333,9.588,18.8443333333,23.7666666667,10.6153333333,21.0219
813.85,18.5574888889,48.4666666667,9.26123333334,54.6737083333,8.31113333334,17.7668666667,23.3444666667,9.48886666665,19.9499
814.15,18.6152444445,48.1641666667,9.25136666666,54.1457916667,8.08646666666,16.6942,22.3294666667,8.43053333333,19.3566
814.46,19.8207555556,47.6452,10.973,53.319875,9.1828,17.7526,23.8709333333,9.68813333333,20.9193666667
814.76,19.9544666667,47.9670333333,11.3496,54.508125,9.00533333333,18.295,24.4371333333,9.9454,21.3660333333
815.07,22.7520555555,49.4885,13.4929666667,57.783375,10.7700666667,19.8788666667,25.8746,11.8812666667,23.2893
815.37,22.9474888889,49.6385,13.7617666667,59.62025,11.3078,20.6456,26.1324666667,12.443,24.4632666667
815.68,23.8164333334,51.7993333333,15.0140333333,61.1675,13.0398666667,21.9741333333,27.2645333333,13.3331333333,25.0365
815.98,22.4406555556,50.0904333333,14.8933666667,58.579625,12.1299333333,20.6708666667,26.5068,12.4814,23.3173666667
816.29,22.1268222222,50.6041666667,14.6770666667,57.6562083334,12.2186666667,20.3436666667,26.4376,12.5000666667,22.7396666667
816.59,22.8289888889,51.1606333333,15.2555666667,57.163875,12.9346,21.4111333333,26.8404,13.4253333333,23.1440333333
816.89,23.5064777778,51.8980333333,15.1851666667,57.7739166666,13.2201333333,21.4916666667,26.4506666667,13.2099333333,23.5907
817.20,23.6823777778,51.6869,15.3019666667,57.0680833334,13.4138666667,21.6917333333,26.5056,13.293,23.8117
817.50,24.7153333333,51.4648,15.5621333333,56.8065833333,14.1800666667,22.4330666667,27.2700666667,13.6836666667,23.9171666667
817.81,24.6177666666,51.5355,14.7543,56.7655416667,14.3826,21.7833333333,26.7335333333,13.7149333333,23.5766
818.11,24.2260555556,50.5736666667,13.8437,54.76525,14.4264666667,21.2104,25.9802666667,13.5594,22.272
818.41,23.8447555556,50.2253666667,12.9257666667,53.9335,14.1136,21.7944666666,25.8169333333,13.0386,21.4867333333
818.72,25.0680333333,51.7059666667,13.9859666667,54.2854583333,15.1507333333,22.8252,27.121,14.1925333333,22.4120666667
819.02,25.1433888889,50.9503333333,14.046,53.32775,15.3167333333,23.0316666667,27.006,14.4871333333,22.4848
819.33,24.8454666666,50.6935666667,13.1386333333,53.3085,14.9256,22.8664,26.1924666667,14.4301333333,22.3921666667
819.63,24.5796444444,50.2092333333,13.0670666667,53.8298333333,14.7845333333,23.2573333334,26.1344,14.6578666667,22.8167666667
819.93,24.0792444444,50.3149666667,12.9294666667,53.7997083333,14.6365333333,23.1556666667,26.3865333333,14.6688,23.3279666667
820.24,24.7202444444,50.5459333333,13.9212,54.2437916667,15.3236666667,24.0247333333,27.2170666667,16.4774666667,24.2296
820.54,24.0029222222,49.8557666667,13.7929,53.0895833333,14.9377333333,24.0598,26.8504666667,16.2249333333,24.0776333333
820.85,23.4150555555,49.5782666667,13.4566,52.7619166667,14.4236,23.8374,26.3926666667,16.1564666667,24.0703333333
821.15,22.8726777778,49.5147666667,13.1379333333,52.5193333333,13.8368666667,23.4959333333,26.003,15.8562666667,23.8629666667
821.45,23.1058555555,49.775,13.6503,52.6600833334,14.0354666667,23.9695333333,26.3712,16.3076,24.1785333333
821.76,22.9171666667,49.4320333333,13.8034,52.0722083333,14.0997333333,23.7426,26.2334,16.4830666667,24.0668666667
822.06,22.1976888889,48.6880333333,13.3541666667,51.3389166667,13.5950666667,23.2836,25.6564666667,16.0244,23.4403666667
822.36,22.0957444444,48.3916666667,13.3520333333,51.238375,13.4883333333,23.2286,25.4894666667,16.0082,23.3009666667
822.67,21.9572222222,48.2003333333,13.4088,50.924625,13.4680666667,23.2278,25.4241333333,16.0666,23.3072
822.97,21.9157777778,48.0808333333,13.5945,50.788875,13.4981333333,23.2068666667,25.3950666667,16.1504666667,23.3033666667
823.27,21.9315666667,48.1599,13.6530333333,50.713625,13.4464666667,23.2639333333,25.2572,16.1284666667,23.1936666667
823.58,21.6965555555,47.9938333333,13.4658,50.3139583334,13.2658666667,23.2846666667,25.1239333333,15.9876,23.0270333333
823.88,21.6116444444,47.9341,13.3846666667,50.3546666667,13.2009333333,23.1132,25.037,15.9711333333,22.7945
824.18,21.8550777778,47.9871333333,13.6637333333,50.460875,13.4360666667,23.3145333333,25.2276666667,16.1366,22.9208333333
824.49,21.7916666667,47.7072333333,13.8192333333,50.0996666667,13.6383333333,23.4787333333,25.2585333333,16.1576666667,22.7132333333
824.79,21.5960555556,47.4070666667,13.5804666667,49.8037083333,13.5604,23.3376,24.9544,15.9430666667,22.4816333333
825.09,22.0701444444,48.0418333333,14.0172,50.2495416667,13.9840666667,24.0714,25.3899333334,16.3573333333,22.9575
825.39,22.6624666667,48.4227,14.4017666667,50.5090416667,14.383,24.6209333333,25.7906,16.8671333333,23.4375666667
825.70,22.8395111111,48.7832666667,14.3638333333,50.5277083334,14.3624666667,24.7961333333,25.9304,17.1002666667,23.6445666667
826.00,23.5231,49.4174666667,14.8738333333,51.288625,14.7766666667,25.2292666667,26.3707333333,17.6244666667,23.9190333333
826.30,23.5223777778,49.3669333333,14.4799666667,51.23625,14.5658666667,25.1456666667,26.2128666667,17.663,24.0018
826.61,23.6284333333,49.2739666667,14.5660333333,50.971125,14.7791333333,25.0849333333,26.4071333333,18.1340666667,24.1690666667
826.91,23.8881111111,49.5596333333,14.6197,51.1554166667,14.9164666667,25.1990666667,26.3949333333,18.0825333333,24.2997333333
827.21,24.4036555555,50.0062,15.0925,51.6810416667,15.4362666667,25.8160666667,26.7421333333,18.732,24.8824
827.51,23.9969777778,49.9252,14.7423,51.34,15.0796,25.2927333333,26.2405333333,18.4032666667,24.4052333333
827.82,24.5141111111,50.068,15.107,51.7293333333,15.2622,25.3334666667,26.4724666667,18.8834666667,24.7880333333
828.12,24.6948,49.8815333333,15.2163,51.8505833333,15.3396666667,25.2043333333,26.4832,18.9718,24.9825
828.42,24.4975888889,49.1414,14.9490333333,51.6450416667,15.2612,24.7004,26.148,18.6083333333,24.7356
828.72,24.5148222222,49.1458,15.3001,51.69425,15.4534666667,24.6064666667,26.0572,18.9194,24.9447666667
829.02,24.4923444444,49.0537333333,15.3051333333,51.577875,15.4407333333,24.6037333333,25.7264,18.5490666667,24.7782
829.33,24.6091444444,49.1052333333,15.5061,51.528375,15.7521333333,24.9967333333,26.0598,18.6755333333,25.1939666667
829.63,24.9308333333,49.6737666667,16.2962333333,51.5944166667,16.3748666667,25.499,26.6175333333,18.9304666667,25.4965
829.93,24.6376888889,48.8615333333,16.3207333333,51.2935833333,16.1874,25.5772666667,26.16,18.4804,25.2177666667
830.23,24.82,48.5111666667,16.9608,51.09225,16.805,25.8664666667,26.3666,19.0528,25.4958
830.54,24.6414,47.8582,17.1241666667,50.4090833333,16.7970666667,25.5798666667,26.1456,18.837,24.9984666667
830.84,25.8587777778,48.1415,18.2274333333,50.024875,18.1613333333,27.0436666667,27.4008,20.4232666667,26.326
831.14,25.3497222222,47.8053333333,17.3464333333,49.3442916667,17.9917333333,26.7356666667,26.653,20.0137333333,26.2042333333
831.44,25.4592222222,48.4693,17.7628666667,49.3277083333,17.9524666667,27.3354666666,26.9907333333,20.7927333333,26.3738333333
831.74,26.3258111111,49.0004,18.5020666667,49.765875,18.5890666667,27.8904666667,27.7030666667,21.9523333333,27.3488333333
832.04,25.5975444444,48.6626333333,17.5097666666,49.5720833333,17.739,27.2674666667,27.3902666667,20.9366,26.3502666667
832.35,25.4840222222,48.4786333333,17.6164333333,50.0152083333,18.0822666666,27.2292666667,27.6346,21.7905333333,26.8453
832.65,25.1098111111,48.142,17.2831666667,49.1908333333,17.8321333333,26.965,27.2241333333,21.5484,26.7594666667
832.95,25.3167111111,48.3740333333,17.1645666667,49.1403333333,17.7232666667,27.2832666667,27.1462,21.5019333333,26.8483
833.25,25.2587111111,48.9173666667,16.7967666667,49.6093333333,17.3594,27.1568666666,27.0718666667,21.5604,26.8468666667
833.55,24.8105111111,48.8729,16.2302333333,49.2924583333,16.5899333333,26.8107333333,26.4412666666,21.0934,26.415
833.85,24.6373666667,48.7228333333,15.9612333333,49.0780416667,16.0121333333,26.6943333333,26.1548666667,20.9036,26.4062666667
834.16,24.0345444445,48.3736333333,15.8131666667,48.7399583333,15.5734666667,26.4158666667,25.7214,20.3494,25.9454
834.46,24.2650333333,48.3300666667,16.4417,48.8667083334,16.0158,27.1650666666,26.2076666667,20.7411333333,26.4458
834.76,23.6943,47.6306333333,15.6153,48.1982916667,15.548,26.4023333333,25.5638666667,19.9821333333,26.0704666667
835.06,22.8972444444,47.2326,15.0567666667,47.62525,14.9199333333,25.8594666667,24.6904,19.0953333333,25.4558666667
835.36,23.2620444445,47.3371,15.4723,47.4766666667,15.4049333333,26.1428,24.7055333333,19.3223333333,25.9649333333
835.66,23.2313333333,47.3893333333,15.5597333333,46.7524166666,15.3904,26.3734666667,24.4326666667,19.0902,25.5393666667
835.96,22.8823333333,46.9017666667,15.2999333333,46.5253333333,15.1052666667,25.9806666667,23.9653333333,18.8978666667,24.7246333333
836.26,22.1818666667,46.1622,14.6814666666,45.8662916667,14.2774,24.7551333333,23.0265333333,18.5132,23.7817666667
836.57,22.8613,46.5703,15.8670333333,45.933625,15.1959333333,25.1894666667,23.661,19.1136,24.268
836.87,22.7883,46.2842,16.2175333333,45.1885,15.5578666667,25.3053333333,23.7614,19.3192666667,24.5087
837.17,23.2303,46.128,16.7909333333,44.68925,16.7833333333,25.6949333333,24.0226,20.0376666667,25.3522666667
837.47,23.3969222222,46.4306666667,16.6004,44.9532916667,16.6626,25.2999333333,24.0084,20.4638,25.2423
837.77,23.3212666667,47.0930666667,16.2046333333,44.9528333334,16.061,25.0336666667,23.4186,19.8296666667,25.1412
838.07,24.3019888889,48.4130333333,18.0143,45.7513333333,16.7793333333,26.3475333333,24.0844666667,20.3849333333,26.1359666667
838.37,24.7736111111,48.6126,18.5646333333,45.8935833334,16.7052666667,26.5895333333,24.2772666667,20.8091333333,26.7869333333
838.67,24.9505666667,48.2532333333,18.8209666667,45.3178333334,16.3415333333,26.5794666667,24.3278666667,20.8734,26.7539666667
838.97,24.4844555556,48.1758333333,18.7406,45.2275,15.932,26.307,24.2778666666,20.5698,26.8915333333
839.27,23.6283555556,48.3458,18.4118,44.8342083333,15.0936,25.8473333333,23.4092666666,19.9089333333,26.8387333333
839.57,23.6959555556,48.4912666667,18.8921,45.1941666667,16.0501333333,26.6064,23.3283333333,20.2405333333,28.1253333333
839.87,22.4316111111,46.3403,17.7991,44.7453333333,14.4609333333,25.717,22.2058666667,19.3966666667,26.6123333333
840.17,24.3119888889,47.2481,19.7238,46.8385833333,16.2983333333,27.19,24.0310666667,21.0076666667,27.5096
840.47,23.5798333333,47.1806333333,19.2804,46.5859166667,15.4968666667,26.6667333333,24.1018,20.6656666667,26.5395
840.77,22.6958,45.9867,17.9249,46.086875,14.4799333333,26.0983333333,22.7599333333,19.868,25.6319
841.07,20.8248333333,43.7934333333,16.4724,43.775625,12.6686666667,23.5581333333,20.8385333333,18.7321333333,23.4663
841.37,20.3534777778,42.3103,15.4536,43.393875,12.6160666667,23.1329333333,20.2003333333,19.0294,22.9061
841.67,19.6144333333,42.0111,14.5124666667,43.5125416667,11.8346666667,23.5594,20.1212,18.6775333333,22.3416
841.97,19.8834888889,41.2996,14.6736,43.5457916666,12.1678,24.1373333333,20.1748666667,19.3822666667,22.1795666667
842.27,19.5777222222,39.7171666667,14.2744,42.8044166666,11.0086666667,23.2474,19.5448666667,19.0038666667,21.8388333333
842.57,21.3077444445,40.5833666667,16.1795666667,44.1265833333,12.7179333333,24.2948666667,21.782,21.0127333333,24.096
842.87,20.2894111111,39.5623,15.6296666667,43.4342083333,11.6094,24.0134666667,21.8180666667,20.0943333333,22.1816333333
843.17,19.5503666667,38.7510333333,15.0391333333,42.2734583333,11.606,23.8544666667,21.3702666666,19.4004666667,22.5339
843.47,16.8261333333,36.3452666667,12.3215666667,40.8235,8.65886666665,20.549,19.5136666667,17.2549333333,20.5411333333
843.77,15.3880777778,34.9999333333,10.7705,40.5778333333,6.6164,19.1625333333,17.7219333333,16.3818666667,19.5393666667
844.07,18.7194111111,37.5544,15.4157,41.5858333333,10.8152,22.4857333333,21.8724666667,20.1130666667,23.5108333333
844.37,20.5786555555,39.3869,17.7720666667,43.55575,12.5733333333,24.1277333333,24.1623333333,21.6752666667,25.9155
844.67,23.7695555555,43.1065666667,21.3088333333,46.226,15.48,26.8935333333,27.2599333333,24.1710666667,28.9354333333
844.97,24.5576333333,42.5501,23.1417,46.1705416667,17.6153333333,26.7365333334,28.2333333333,25.1871333333,28.8077
845.27,23.4911111111,42.8779666667,21.9764,46.5277916667,16.2112,25.4644,26.7030666667,23.4061333333,28.2147666667
845.57,23.5412777778,42.8027,21.769,48.3239583333,17.0762666667,25.4004666667,26.7597333333,23.3705333333,28.6591666667
845.87,24.1834333333,42.4445,21.1496666667,48.9853333333,17.1207333334,25.8164,26.1836,22.8599333333,28.8308333333
846.17,28.3985,44.6145,24.2844666667,50.8131666667,20.2402666667,27.7276,28.969,25.2053333333,33.3333
846.47,31.9707111111,47.3394666667,27.7879,53.27475,22.263,29.7452,31.3965333333,27.6046,35.9123666667
846.77,35.2121555556,49.2849333333,31.2828333333,56.3353333333,24.2901333333,31.6508,32.7656,28.5384,38.8748666667
847.07,37.4743555556,52.9314,34.5153333333,59.1312083333,25.1535333333,33.8297333333,34.1371333333,28.5816,41.2292
847.37,36.7644777778,50.3989,34.5657666667,58.5974166667,24.4365333333,32.6761333333,32.9576666667,26.4319333333,40.4342666667
847.67,37.0014888889,49.6918333333,34.6348,58.1336666667,25.2283333333,33.1051333333,33.5158,26.9634666667,39.6804333333
847.97,32.5417333333,46.0516666667,30.6393666667,55.4275833333,20.4426666667,29.3478666667,29.4956,22.5828666667,35.2274
848.26,32.4437444444,46.9141333333,30.4167333333,55.289875,19.2188,28.1251333334,29.1668,21.0677333333,34.9349333333
848.56,30.2534555556,45.2852666667,31.0646333333,53.7865,18.8846666667,26.0330666667,29.6831333333,21.0644666666,33.5487
848.86,31.9658111111,47.6539333333,33.7821,55.801125,21.0768666667,29.2564666667,32.7691333333,22.4872666667,34.9616
