wavelength,Back_TanChrm,Belly_TanChrm,Breast_TanChrm,Crissum_TanChrm,Crown_TanChrm,DorTail_TanChrm,Patch10_TanChrm,Patch11_TanChrm,Patch12_TanChrm,Patch13_TanChrm,Rump_TanChrm,Throat_TanChrm,WingTip_TanChrm
779.71,1.30193333333,42.6898,13.3332666667,39.6908855072,2.54743809524,2.32513333333,7.12679999999,35.2471333334,37.0534666667,-0.210466666668,16.1428,32.8437333333,8.84479999999
780.02,1.9928,42.8570333333,14.0709333333,40.1499101449,3.4538,3.2966,8.30773333332,35.7216,37.636,0.9816,16.9718666667,33.1232,9.4164
780.33,2.21566666667,42.5622333333,14.2069333333,40.1048811594,3.84577142858,3.51873333333,8.73593333334,35.7881333333,37.7379333333,1.6204,17.2718666667,33.6897333333,9.70713333334
780.64,2.63646666667,42.5605333333,14.4975333334,40.5285507246,4.35589523809,3.8738,9.36166666667,35.9942666667,37.8039,1.89293333333,17.4369333333,33.5974,9.973
780.95,2.82506666667,42.4852,14.3842,40.7041724638,4.49295238095,3.734,9.51126666666,35.782,37.4389,1.96466666667,17.3899333333,33.2649333333,10.2736666667
781.26,3.06386666667,42.5525666667,14.5984666666,40.9491043478,4.56562857143,4.27953333333,9.66646666667,35.8438,37.7292333333,1.93226666667,17.5090666667,33.5064,10.6399333333
781.57,3.606,42.4809,14.9053333333,40.9638536232,5.25883809524,4.79986666667,10.4446666667,36.2515333333,38.0447333333,2.4662,18.0152,33.7312666667,11.4469333333
781.88,3.57906666666,42.8622666667,14.8822666667,41.4877028985,5.31052380952,4.7418,10.4562,36.391,38.3206666667,2.16533333334,18.02,33.7493333333,11.8144666667
782.19,4.68306666667,43.6765333333,15.7725333333,42.1034202899,6.26318095239,6.03033333333,11.3748666667,37.2151333333,38.9181666667,3.2606,18.7278666667,34.3100666666,12.4619333333
782.50,5.38073333333,43.9789,16.1474,42.8424057971,6.72074285715,6.4902,11.9214,37.6247333333,39.6471,4.004,19.2334666667,34.6394,12.8141333333
782.81,4.81606666667,43.3461333333,15.3067333333,42.2508,5.93783809524,5.89466666667,11.1450666667,37.0706,38.7271333333,3.27206666667,18.5122,33.9570666666,12.1677333333
783.12,4.80233333333,42.9147333333,15.0077333333,41.9777971014,5.73843809523,5.7936,10.5598666667,36.7284,37.9685,2.94813333333,18.079,33.359,11.6538666667
783.43,4.2674,42.6386666667,14.0568,41.6821115942,4.98262857143,5.40726666667,9.57600000001,36.1228666666,37.4733666667,2.1494,17.481,32.7140666667,11.1110666667
783.74,5.09306666667,43.0848666667,14.5807333333,41.9483913043,5.59075238096,6.175,10.1294,36.4494,37.5646666667,2.9452,17.8986,32.7536,11.4854666667
784.05,6.2578,43.9286333333,15.8436666667,42.5530463768,6.49073333333,7.37053333333,11.2059333333,37.1324666667,38.4678666667,4.40993333333,18.9389333333,33.6229333333,12.3912
784.36,6.8184,44.6609,16.4702,42.9058188406,7.00258095237,7.8816,11.4741333333,37.9155333333,38.9814333333,4.95966666667,19.5757333333,34.4540666667,12.6263333333
784.67,7.10526666667,44.7586,16.6378666667,42.8287391304,7.36466666667,7.98753333333,11.574,38.1257333333,39.2457,5.06393333333,19.7598666667,34.3720666667,12.8844
784.98,7.8634,45.5984333333,17.1549333333,43.5631608696,7.90699047619,8.62993333333,12.1208666667,38.5878666666,40.0526666667,5.4226,20.3098,34.9868666667,13.3806
785.29,8.78119999999,45.8253333333,17.6458,43.688457971,8.42492380953,9.17706666665,12.4947333333,39.0104666667,40.5079666667,6.24486666667,20.9531333333,35.5208,13.5468666667
785.60,7.8204,45.1552666667,16.805,42.8730115942,7.37741904763,8.2276,11.5217333333,38.3608,39.6137333333,5.46586666667,20.1202,34.9570666667,12.7381333333
785.91,8.11799999999,45.7842333333,17.2382666667,43.0797173913,7.59953333333,8.49893333333,11.4851333333,39.0133333333,39.9766,5.8052,20.4804666667,35.4214666667,12.9781333333
786.22,9.4226,46.8359666667,18.8400666667,44.3247304348,8.86398095239,9.61766666665,12.969,40.3848666667,41.3831666667,7.03626666667,21.8423333333,36.5614666667,14.5342
786.53,9.89013333334,47.5248333333,19.6372666667,45.3243231884,9.44217142857,9.72153333333,13.645,41.1084666667,42.2323333333,7.58106666667,22.4008666667,37.3385333333,15.2184
786.84,9.56286666667,47.2833666667,19.4542,44.6400014493,9.11731428571,9.29986666667,13.2424666667,40.7936,41.8928,7.16706666666,21.951,36.9370666667,14.9104666667
787.14,8.84000000001,47.5537,19.0397333333,44.3546521739,8.48412380953,8.85013333333,12.5195333333,40.566,41.7034666667,6.31793333333,21.6376666667,36.8359333333,14.5868
787.45,7.86193333334,46.7192333333,18.0444666667,43.3094173913,7.45183809524,7.55686666667,11.2678,39.6199333333,40.6425,4.9262,20.7752666667,36.089,13.9934666667
787.76,7.65266666666,46.4115333333,17.9936,43.2014376812,7.3996952381,7.2848,10.9542666667,39.1660666667,40.2648666667,4.74373333333,20.7112666667,35.5506666667,13.868
788.07,7.62806666667,46.2030333333,17.9274,43.1621188406,7.28576190475,7.0192,10.9951333333,39.0387333333,39.5047666667,5.07246666667,20.8792666667,35.4734,13.942
788.38,7.45626666666,46.2073333333,18.2676666667,43.2471362319,7.45696190477,7.08786666667,11.1317333333,38.9375333333,39.2845,5.1686,20.9284666667,35.5204666667,14.0416666667
788.69,6.64253333333,46.0923,18.2888,43.1527782609,7.03271428572,6.5992,11.0356666667,38.7021333333,38.7983666667,4.35953333333,20.2788666667,34.9387333333,14.0351333333
789.00,6.45646666667,46.2756333333,18.3870666667,43.5783884058,7.03321904761,6.29046666667,10.9627333333,39.2766666667,39.0812666667,3.82693333333,20.1466666667,35.171,14.2669333333
789.31,5.23573333333,44.7692333333,17.1868,42.4236521739,5.98773333333,5.36746666667,10.1197333333,38.0659333333,37.7290333333,2.6618,18.9402,34.0073333333,13.4308666667
789.62,4.64453333334,43.8227666667,16.1525333333,41.5432666667,5.47668571428,4.856,9.51039999999,37.2890666667,36.8707666667,2.19426666667,18.0911333333,33.0380666667,12.5510666667
789.92,4.22533333333,43.2196,15.7844666667,40.559784058,4.9674,4.82346666667,9.09313333334,36.5752666667,36.1872666667,1.8432,17.6475333334,32.1669333333,12.0088
790.23,4.85686666667,43.5117333333,16.4254,41.3231217391,5.56187619048,5.12313333333,10.005,37.1442666667,36.8324333333,2.48873333333,18.1146,32.9915333333,12.5490666667
790.54,5.116,43.2031333333,16.6334,41.2357768116,5.70614285715,5.20286666667,10.3698,37.1487333333,36.9270333333,2.79006666667,17.9494,32.7161333333,12.6498666667
790.85,5.65506666667,43.6575666667,16.8820666667,41.8791942029,6.17237142858,5.83633333333,10.9312,37.8313333333,37.3023666667,3.284,18.2880666667,32.8560666667,13.0272
791.16,4.30013333334,42.5105666667,15.4592666667,40.9155811594,4.98697142857,4.8132,9.90926666667,36.8642666667,36.4103666667,2.1474,17.0834,32.0194,11.8429333334
791.47,4.25126666667,42.7731333333,15.3333333334,41.0802101449,5.2747904762,4.7868,10.0766,37.1366,36.9479666667,1.91253333333,17.2132666667,32.2841333333,11.716
791.78,3.63173333333,42.3453666667,14.2961333333,40.6058304348,4.26484761904,3.90206666667,9.05973333334,36.9370666667,36.416,1.18253333333,16.5541333333,31.4867333333,10.8782666666
792.08,3.5032,41.6608666667,13.7068666667,39.8747434783,3.89191428571,3.68426666667,8.35326666666,36.1347333333,36.0895333333,1.0186,16.4744666667,30.8998666667,10.6055333333
792.39,3.62253333333,41.2811666667,13.5373333333,39.287468116,3.50495238095,3.59986666667,8.06113333334,35.1815333333,35.7198333333,0.958000000001,16.6158,30.4252,10.2779333333
792.70,4.93046666667,42.2438666667,14.6042,39.9965231884,4.56248571429,4.74886666667,9.00993333333,35.9772,36.7236333333,2.12206666667,17.7588666667,31.4666666667,11.1602666667
793.01,4.36786666667,42.3102,14.1186666667,39.7693333333,4.34834285713,4.39093333333,8.43800000001,35.4084666667,36.6237333333,1.565,17.3859333333,31.3556666667,10.7138
793.32,4.357,42.1214333333,14.1318,39.9710376812,4.81567619048,4.6136,8.44599999999,35.3920666667,36.7921,1.41446666667,17.4620666667,31.8334,11.0123333333
793.62,4.20346666667,42.0734,14.1299333333,40.0042753623,4.94438095239,4.76273333333,8.33900000001,35.0903333333,36.3503333333,1.42386666667,17.4462,31.4124,10.8473333333
793.93,4.48926666667,42.2138,14.4919333333,40.2471463768,5.24887619048,5.1664,8.41873333333,35.4101333333,36.4036666667,1.70153333333,17.8338,31.5981333333,11.1166666667
794.24,4.08833333334,41.8289666667,14.2448666667,39.9734246377,4.86103809524,4.7036,7.8858,34.9328666667,36.0095333333,1.42046666667,17.5503333333,31.7000666667,10.7102
794.55,5.72273333333,42.5751,15.6028666667,40.7045492754,6.17645714286,6.0066,9.24159999999,35.9356666667,36.9123666667,2.695,18.5269333333,32.3786,12.1713333333
794.86,5.94033333333,42.5102,15.8568666667,40.6551405797,6.22860952381,6.247,9.17413333335,35.8837333333,36.7984333333,2.84093333333,18.1544,32.2464,12.2034
795.16,6.1352,42.4467,16.2640666667,40.8801478261,6.64491428572,6.49833333333,9.5764,35.4643333333,36.8006666667,3.13586666666,18.2688666666,32.3968,12.2705333333
795.47,6.3746,42.7857333333,16.5206666667,41.2818,6.88134285715,6.7606,9.88519999999,35.6234,37.0476333333,3.44273333333,18.4351333333,32.7386666667,12.5301333333
795.78,5.86833333333,42.9626,16.1948666667,41.2235608696,7.12578095238,6.6564,9.87553333332,35.4847333333,36.8402333333,3.4888,17.9780666667,32.7476,12.483
796.09,4.81186666667,42.7384333333,15.5573333333,40.476942029,6.39646666667,5.85613333333,8.98420000001,34.8194666667,36.0925,2.546,16.8823333333,31.9824,11.7902
796.40,4.84173333333,43.2158333333,15.749,40.8387101449,6.29697142857,5.93993333333,9.17126666666,35.1685333333,35.9765333333,2.66666666667,16.9254,32.3137333333,12.1307333333
796.70,4.3216,43.0855333333,15.1462,40.4012144927,5.74496190477,5.27026666667,9.00653333332,34.7562,35.6470333333,2.29793333333,16.5217333333,31.9999333333,11.6786
797.01,4.11226666667,43.1292,15.045,40.3837594203,5.51055238095,5.35246666667,8.72813333334,35.0556666666,35.8452,2.2734,16.4334,32.3688,11.9714666666
797.32,3.64626666667,42.9966333333,14.6324666667,40.4663927536,5.34851428571,4.81693333333,8.5166,35.0548666667,35.592,2.0208,16.1187333333,32.061,11.8364
797.63,3.81646666667,42.9945333333,14.8438666667,40.3710710145,5.76006666667,4.91053333333,8.85506666666,35.5751333333,35.7326,2.1832,16.1782666667,31.9988,12.0737333333
797.93,2.76666666667,42.6525666667,14.1176666667,39.8459478261,4.85609523809,3.92706666667,8.08280000001,35.256,35.1688333333,1.11653333333,15.3104666667,31.8191333333,11.1383333333
798.24,1.3966,41.7123,13.0396,38.8176115942,3.72244761905,2.85393333333,7.17093333334,34.1646666667,34.4305333333,-0.022133333334,14.2366666667,30.7786666667,10.2686666667
798.55,2.05293333333,42.2734,13.5118,38.7416463768,4.18749523809,3.45326666667,7.81026666667,34.8394666667,34.9345,0.463133333334,14.7558666667,31.4978666667,10.8453333333
798.85,2.35526666666,42.3441,13.6425333333,38.7669130435,4.49689523809,3.66486666667,8.1282,35.3006666667,34.6233333333,1.05686666667,15.0196,31.7874,11.1524666667
799.16,2.56446666666,42.5474666667,13.7866,39.4346434783,4.53909523809,3.7808,8.10106666667,35.9897333333,35.0288333333,1.28526666667,15.3642,32.0825333333,11.2162
799.47,3.33326666667,42.4472,14.3567333333,39.6441971014,5.23896190476,4.53406666667,8.65633333333,36.0606,35.3116333333,2.22973333333,16.2493333333,32.2356,11.9325333333
799.78,4.26986666667,42.8664,15.3146,40.220184058,5.88265714285,5.6134,9.59859999999,36.5498666667,36.0376,3.00593333333,17.1534,32.542,12.7925333333
800.08,5.8854,43.5986,16.4756666667,41.1378550725,6.85243809524,6.95173333333,10.4933333333,37.6959333333,36.6953,4.22013333333,18.1180666667,33.3448,13.7553333334
800.39,5.92853333333,43.1445,16.2746,40.5051173913,6.73779999999,6.8268,10.3576666667,37.156,35.9742666667,3.91426666667,17.9399333333,32.9728666667,13.5279333333
800.70,6.50006666667,43.0114333333,16.4712,40.4546956522,6.97874285714,7.52286666667,10.937,37.1263333333,36.1898333333,4.3218,18.2357333333,33.6495333334,13.6263333333
801.00,6.73693333333,43.4590333333,16.9123333333,41.1339405797,7.00915238095,8.08173333333,11.3158,37.2222666667,36.965,4.78946666667,18.7894,33.9299333333,13.9823333333
801.31,6.98906666667,43.5560333333,17.1388,41.1125115942,7.37017142857,8.7834,11.4570666667,37.039,37.0683,5.27113333333,19.3198,33.908,14.3652666667
801.62,7.6724,43.8157,17.38,41.3657550725,7.81029523809,9.6432,11.6842666667,37.3740666667,36.9971333333,5.88886666667,19.7778,34.0644,14.655
801.92,7.772,43.7485,17.4503333333,41.4078202899,8.22971428572,10.3801333333,11.8362,37.4033333333,36.8304,6.3042,20.2454666667,33.7954,15.3215333333
802.23,7.22466666667,43.4788,17.1326,41.281384058,8.20844761905,10.0146666667,11.5583333333,37.2810666667,36.9249666667,5.6752,19.9644,33.7014666667,14.5088
802.54,6.69613333333,42.7054333333,16.5023333333,39.9461637681,7.55463809525,9.37206666667,10.9388666667,36.25,35.7599,4.84753333334,19.2782,32.6819333334,13.6679333333
802.84,6.51793333333,42.7209,16.4139333333,40.1597260869,7.35640000001,9.14060000001,10.6691333333,36.2711333333,35.626,4.45426666667,18.9175333333,32.5899333333,13.1011333333
803.15,5.49886666667,41.8065333333,15.1399333333,39.2738188406,6.15230476191,7.88933333333,9.07539999999,35.736,34.994,3.44893333333,17.9257333333,32.1411333333,11.8005333334
803.46,4.44446666667,41.8094,14.6368,38.9529956522,5.73026666667,7.48606666667,8.49159999999,35.4128666667,34.6895333333,2.78706666667,17.5542666667,31.7380666667,11.4775333333
803.76,4.59706666667,42.3862,15.2336666667,39.3719028985,6.22209523809,7.9712,8.59833333332,36.074,35.2241333333,3.117,17.9303333333,31.8658666667,11.9723333333
804.07,3.5708,42.0101333333,14.6502666667,38.7694608696,5.29280952381,6.98326666667,7.39479999999,35.4542666667,34.5108333333,2.01333333333,16.8598,30.7376666667,11.2251333333
804.38,3.52313333333,42.0808666667,14.592,38.6392913043,5.27795238095,7.0526,7.25493333334,35.4839333333,34.1113666667,1.82166666667,16.85,30.7590666667,11.3092
804.68,3.91066666666,42.8293333333,15.1196666667,39.7087115942,5.74797142857,7.2534,7.57906666666,36.2168666667,34.9122666667,2.19446666667,17.2376,31.2726666667,11.7958
804.99,4.49366666667,42.9935666667,15.923,40.0843985507,6.22704761905,7.15393333333,8.06413333334,36.5962,35.4036666667,2.6026,17.8268,31.9230666667,12.141
805.30,3.44346666667,41.8058666667,14.6214,39.2662811594,4.64821904762,5.66346666667,6.63426666666,35.4757333334,34.3658,0.957733333334,16.0647333334,31.1454666667,10.5308
805.60,4.0708,42.1449,14.963,39.2075115942,4.89718095238,5.88086666667,6.97586666667,35.4138666667,34.4768,1.34633333333,16.0450666667,31.2142,11.008
805.91,4.712,42.0484,15.4109333333,39.6591115942,5.40169523809,6.41426666667,7.42406666667,35.7217333333,35.0260666667,1.99346666667,16.2588,31.7540666667,12.0454
806.21,4.31293333333,41.4387666667,14.7557333333,38.9353333333,4.91634285714,5.95546666667,7.08053333333,35.3249333333,34.5747666667,1.46786666667,16.0104,31.1088666667,11.8459333333
806.52,4.48306666667,41.5622,14.9757333333,39.0016565217,5.18344761904,6.364,7.52333333333,35.0082666667,34.4026333333,1.5008,16.0387333333,30.7309333333,12.1094666667
806.83,3.87913333333,41.3125666667,14.5808666667,38.7694275362,4.60877142857,5.63993333333,6.78366666667,34.503,34.1586,1.0202,15.4127333333,30.3118,11.7478666667
807.13,4.13393333333,41.8208333333,14.9279333333,39.5005318841,4.91842857143,5.73493333333,7.2966,34.8294,34.9376666667,1.2664,15.794,31.0892666667,12.3623333333
807.44,5.3308,42.751,15.9920666667,40.5278014493,6.12797142858,6.74553333333,8.41733333333,35.7618666667,35.8934666667,2.6258,17.0714,32.2935333334,13.6162666667
807.74,4.75633333333,41.9663666667,15.4676666667,39.3795173913,5.72095238095,6.1922,7.86560000001,35.0131333334,35.2801333333,2.27926666667,16.2122,31.4096666667,12.8261333333
808.05,4.93706666667,41.564,15.4275333333,38.8066014493,5.39140000001,5.8582,7.70693333333,34.5394,34.7879,2.09413333333,16.0106,31.0802666667,12.9356
808.35,4.5816,41.6002666667,15.1262,38.2957333333,5.09871428571,5.9494,7.41033333333,34.1433333333,34.3094666667,1.81273333333,15.6108666667,30.4979333334,13.1141333333
808.66,4.9428,42.0302,15.6834666667,38.7485028986,5.95570476191,6.16153333333,7.77786666667,34.6396666667,34.4648,2.431,15.9663333333,30.7608666667,13.7979333334
808.97,5.04613333333,42.3179333333,15.9659333333,39.3621768116,6.17435238095,6.63253333333,7.9042,35.0974666667,34.4716666667,2.36586666667,16.3418666667,30.6802666667,14.0785333333
809.27,5.84193333333,43.3230666667,17.3195333333,40.2221086957,7.18810476191,7.86253333333,9.21653333335,36.1169333333,35.2577,3.3266,17.5258666667,31.6012,15.0171333333
809.58,7.00226666667,45.0261666667,19.1045333333,41.9407449275,8.64241904763,9.15726666666,10.654,37.5934666667,37.0548666667,4.98066666667,18.9297333333,33.3474,16.2293333333
809.88,7.78480000001,45.5203333333,20.0141333333,42.4695623188,9.44332380953,9.69746666667,11.2446666667,38.3334,37.6089333333,6.08299999999,19.6482,33.9241333333,17.2362666667
810.19,7.74933333334,45.0672,19.9434,42.1167927536,9.23774285715,9.60366666667,11.1253333333,38.4076,37.4415666667,5.76793333333,19.4621333333,33.8429333333,16.8578
810.49,8.01819999999,44.5272666667,19.5028,41.6705014493,9.30179047619,9.78293333334,11.1764666667,38.1162,36.8172,6.1204,19.1736666667,33.4454666667,16.4776
810.80,6.80146666667,43.4895,18.3954,40.8450405797,8.37773333334,8.90320000001,10.4438,37.2807333333,36.1022333333,5.15446666667,18.0404666667,32.6163333333,15.5698666667
811.10,6.77513333333,43.4671,18.0694666666,41.1894130435,8.2761047619,8.7128,10.2384666667,37.1656,36.4101,5.1192,17.7078666667,33.1164,15.8134666667
811.41,6.09146666667,43.3333333333,16.9173333333,41.1992072464,7.58522857143,8.57666666666,9.64599999999,37.1976666667,36.1948333333,4.7714,17.0059333333,33.3628666667,15.1844
811.71,5.8324,42.7733333333,16.1818,41.5300710145,7.5684095238,7.98946666667,9.48513333333,37.0085333334,36.6366333333,4.7048,16.8431333333,33.9044666667,14.6487333333
812.02,5.30346666667,41.9626,15.5730666667,40.5652362319,7.33980000001,7.50553333333,8.94373333333,36.2247333333,36.4119333333,4.472,16.442,33.0784666667,13.9998666667
812.32,5.2706,41.1534666667,15.0652666667,39.5545231884,6.9748,7.23386666667,8.5702,35.573,36.1255,4.49426666667,16.1926666667,32.9152,13.4824
812.63,4.42166666666,40.9062666667,14.0994,39.218457971,6.08592380953,6.06746666667,7.4706,35.0094,35.3696333333,3.79226666667,15.5706666667,32.5293333333,12.5446
812.93,3.6682,39.3986666667,12.8767333333,38.1462130435,5.12601904763,4.77166666667,6.2708,33.9116666667,33.6452333333,2.47333333333,14.2390666667,31.6057333333,11.7884
813.24,3.07706666667,38.8748333333,12.323,37.2265884058,4.9216,3.97246666667,5.56453333334,33.3104,33.0004666667,1.4314,13.6701333333,31.3050666667,10.9605333333
813.54,2.45153333333,38.7317,11.6473333333,36.9766942029,4.56622857143,3.3874,5.29,33.0628,32.819,1.08273333333,13.4184,31.2608,10.8044
813.85,1.14266666667,37.9433333333,10.5437333333,36.3045086957,3.34342857143,1.65473333333,4.04266666667,31.8282666667,31.9306666667,-0.307333333332,12.3483333333,30.2521333333,9.47220000001
814.15,1.06626666667,37.7645666667,10.1974,35.7453463768,3.03761904762,1.4534,3.49133333333,31.3112,31.3626666667,-0.829466666665,12.0774,29.6128,8.85479999999
814.46,1.54446666667,38.3017666667,10.859,36.4245956522,3.80500952381,1.7496,4.29486666667,32.0724,31.3948666667,-0.157533333334,12.9946,30.2915333333,8.99133333332
814.76,2.3798,37.8718,12.0212,36.0097594203,4.95691428571,2.41793333333,5.72833333333,31.5179333333,31.0869666667,0.945866666667,13.8444,30.183,9.39746666667
815.07,2.72093333333,38.3314,12.9800666667,35.924857971,5.36321904761,3.0438,6.2908,31.9880666667,30.7965666667,1.5482,14.2503333333,30.2142,9.80086666667
815.37,2.8322,39.0167666667,13.0296,36.2561797101,4.99409523809,2.92326666667,6.39333333333,32.3993333333,30.8885,1.60206666666,14.7228,30.7060666667,9.92399999999
815.68,2.29466666667,39.7906333333,12.8992666667,37.0199333333,4.79075238095,2.62006666667,6.47306666667,32.6667333333,31.2479,0.976733333333,14.5658,31.1783333333,9.93793333331
815.98,2.6116,39.3394333333,12.8216666667,36.5890144928,4.6821904762,2.902,6.56726666667,32.3709333334,31.2982333333,1.00033333333,14.3033333333,30.6606666667,9.91986666665
816.29,3.16106666667,39.8427666667,13.3632666667,36.8184623188,5.14935238095,3.89513333333,7.43066666667,32.6816666667,31.9513333333,1.64033333333,15.4231333334,31.146,10.5616
816.59,3.0106,39.4734333333,13.1555333333,36.9004318841,4.73972380952,3.85633333333,7.57866666667,32.7325333333,32.2839666667,1.63146666667,15.4988,31.1901333334,10.3150666667
816.89,3.4824,39.5929666667,13.5151333333,37.1416956522,5.00079999999,4.20193333333,7.74986666666,32.5336666667,32.1848666667,2.03566666667,15.9287333333,30.9196,10.4180666667
817.20,3.79813333333,39.6342666667,13.7167333333,37.0456956522,5.03679999999,4.38053333333,8.01566666667,32.6376,32.0482,2.30033333333,16.4856666667,30.5290666667,10.6353333333
817.50,4.87426666667,40.4204,14.6433333333,38.0550971014,5.90644761905,5.46706666667,8.99013333334,33.3196,32.7372,3.12306666667,17.5940666666,31.4236,11.9821333333
817.81,4.81373333333,40.2349,14.2194666667,37.9664188406,5.76800952381,5.1224,8.43239999999,32.6149333333,32.39,2.34293333333,17.0930666667,30.7821333333,11.8899333333
818.11,3.91233333333,41.0673,13.8181333333,38.7111217391,5.00417142858,4.37693333333,7.17173333333,33.468,32.5992333333,1.2862,16.9899333333,30.6194666667,11.5487333333
818.41,3.93206666667,41.966,14.04,39.4876623189,5.07971428571,4.47506666667,7.34706666667,33.7912666667,33.5328,1.2496,16.9578,31.1024,12.0314666667
818.72,4.02266666667,42.4152666667,14.4361333333,40.3882811594,4.98296190476,4.63653333333,7.55013333333,34.1290666667,34.1196,1.39706666667,16.9298,31.3659333333,12.1114666667
819.02,4.19073333333,42.4965333333,14.4957333333,40.6166115942,5.03757142858,4.71366666667,7.30020000001,33.9786,34.1790333333,1.96453333333,16.8438666667,31.3514,12.5835333333
819.33,4.79826666667,43.5616,15.1326666667,41.9877768116,6.01308571429,5.4512,7.95639999999,34.8302666667,35.4298666667,2.7548,17.5424666667,32.2504666667,13.535
819.63,4.7104,44.4801666667,15.2610666667,42.9587623188,5.97615238096,5.47466666667,8.0058,35.5603333333,35.8262,2.71593333333,17.2601333333,32.7966666667,13.7796
819.93,4.6306,45.0152666667,15.5191333333,43.3458101449,5.91547619047,5.64253333333,8.1116,35.6687333333,35.7801666667,2.61073333333,17.0006666667,32.8556,13.7543333333
820.24,5.0892,45.8951,15.8574666667,43.8965898551,6.3375047619,6.0564,8.64526666668,36.2824,36.3750666667,3.03493333333,17.2530666667,33.7070666667,14.1665333333
820.54,5.77746666667,46.9135666667,16.588,44.9361333334,7.10415238096,6.93986666667,9.31993333335,37.2014,37.4309333333,3.6704,17.7796666667,34.6818,14.9083333333
820.85,5.85726666667,47.5743666667,16.8079333333,45.5097536232,7.14879047619,7.05493333333,9.46033333333,37.6424666667,37.8429666667,3.7418,17.9804666667,35.2396,14.9396666667
821.15,6.12453333333,47.9891,17.1814,45.6980014493,7.23859047619,7.46126666667,9.76406666666,38.0134,38.0715666667,4.0588,18.2372666667,35.5854666667,15.1178666667
821.45,6.6998,48.4679,17.6675333333,46.0332956522,7.67910476191,7.874,10.3349333333,38.2592666667,38.5434333333,4.50353333333,18.5357333333,35.9404666667,15.4886
821.76,7.1108,48.5306,17.9583333333,46.3727768116,7.91096190476,8.2712,10.604,38.5447333333,38.6594333333,4.84193333333,18.8520666667,36.2188,15.7712
822.06,7.18706666667,48.7403666667,18.0096,46.4613086957,7.97495238095,8.3496,10.7091333333,38.7195333333,38.6395666667,4.854,18.9823333333,36.4014,15.9208666667
822.36,7.3484,48.9224333333,18.1983333333,46.6279927536,8.09299047619,8.50820000001,10.9646,38.9374,38.7432,4.9176,19.1589333333,36.5432,16.0032666667
822.67,7.06346666667,48.8034,18.0084666667,46.4436898551,7.73114285713,8.21313333333,10.7340666667,38.8331333333,38.4278,4.5642,18.9628,36.4121333333,15.7575333333
822.97,7.04633333333,48.8416666667,17.9724666667,46.4010855072,7.72219047619,8.1988,10.7216,38.7613333333,38.406,4.5596,18.9658666667,36.2652,15.6717333333
823.27,7.2726,49.2255666667,18.1812,46.8251724638,7.97846666667,8.43253333333,10.9502666667,39.0391333333,38.6670666667,4.83493333333,19.2480666667,36.6241333333,15.9461333333
823.58,7.2624,49.1907333333,18.2616666667,46.9766072464,7.97614285713,8.46740000001,10.9468,39.0970666666,38.6726,4.82693333333,19.3080666667,36.6244666667,15.9340666667
823.88,7.07366666667,49.1857666667,18.2205333333,46.9286594203,7.78828571429,8.28066666667,10.8742666667,39.1113333333,38.5268,4.63466666667,19.2203333333,36.614,15.7688666667
824.18,6.8206,48.8879666667,18.0342666667,46.6555086957,7.58638095239,8.06866666667,10.5768,38.9057333333,38.2875333333,4.4286,18.9983333333,36.2871333333,15.587
824.49,6.34773333333,48.7665333333,17.7166666666,46.5310521739,7.12418095238,7.70693333333,10.1781333333,38.737,38.1895,4.0008,18.6782,35.9794,15.2954666667
824.79,5.7556,48.2212666667,17.1944666667,46.2106768116,6.56571428572,7.4018,9.64553333332,38.3948,37.7946333333,3.47326666667,18.2163333333,35.6471333333,14.9650666667
825.09,4.86093333333,47.9069333333,16.4861333333,45.6541115942,5.86753333334,6.65593333333,9.018,37.8226666667,37.2188666667,2.43846666667,17.6539333333,35.0283333333,14.3114666667
825.39,4.5986,47.6824,16.3860666666,45.4999318841,5.74525714285,6.64406666667,8.85313333332,37.5962666667,37.1448,2.18093333333,17.3029333333,34.7750666667,14.0696666667
825.70,4.1186,47.1583666667,15.9607333333,45.1337942029,5.30783809525,6.35833333333,8.23140000001,37.0733333333,36.6841666667,1.732,16.8061333333,34.4018666667,13.674
826.00,4.34226666667,47.7256333333,16.2070666667,45.8175768116,5.48285714287,6.53013333333,8.32346666666,37.3570666667,37.1203,1.85706666667,16.9228666667,34.8141333333,13.8096666667
826.30,4.10226666667,47.4249333333,15.9439333333,45.5563768116,5.00841904763,6.21993333333,7.99193333333,37.2137333333,36.8578333333,1.42386666666,16.5974,34.7787333333,13.6230666667
826.61,3.71066666667,46.8841,15.5783333333,45.0495318841,4.75663809524,5.7446,7.5298,36.9972666667,36.6061666667,1.0464,16.2677333333,34.4076666667,13.3706
826.91,3.7172,46.8696333333,15.5742,44.7857478261,4.55143809524,5.64,7.36260000001,36.7228666667,36.5635333333,0.911266666666,16.0673333333,34.1698,13.3770666667
827.21,3.6404,46.7454333333,15.5598666666,44.7034014493,4.41826666667,5.55826666667,7.17686666666,36.6492666667,36.2542,0.954066666665,16.0384,34.1237333333,13.2672
827.51,3.66866666667,46.9956333333,15.6251333333,44.8768956522,4.45985714287,5.39253333333,7.32800000001,36.8158,36.1931,0.966266666668,16.1932666667,34.2193333333,13.359
827.82,4.17953333333,47.5293,16.1152,45.4724652174,5.03540952382,5.79233333333,7.87540000001,37.2246666667,36.6037,1.53653333333,16.7212666667,34.8005333333,13.8731333333
