wavelength,Back_DolFrif,Belly_DolFrif,Breast_DolFrif,Crissum_DolFrif,Crown_DolFrif,DorTail_DolFrif,Patch10_DolFrif,Rump_DolFrif,Throat_DolFrif,WingTip_DolFrif
531.77,8.04911111111,39.33,15.8548888889,32.3205555555,7.77255555556,7.435,7.47144444445,7.49374074074,14.8905,8.60669444444
532.11,8.046,39.3811666667,15.8774444444,32.3725555556,7.78377777778,7.43144444444,7.47566666667,7.496,14.9123888889,8.61544444445
532.46,8.07422222222,39.359,15.9098888889,32.4227777778,7.81355555555,7.44522222222,7.49422222222,7.52903703704,14.9303333333,8.64513888889
532.80,8.09411111111,39.3446666666,15.9311111111,32.4458888889,7.81611111111,7.42388888889,7.50455555556,7.53851851852,14.9473888889,8.65136111111
533.15,8.11288888889,39.36,15.9546666667,32.4853333333,7.82911111111,7.45433333333,7.52266666666,7.55237037037,14.9596666667,8.64141666666
533.49,8.10344444444,39.3166666667,15.9661111111,32.4723333333,7.822,7.45822222222,7.51744444444,7.5452962963,14.9611666667,8.62891666667
533.84,8.09933333333,39.3156666667,15.9618888889,32.5042222222,7.81644444445,7.45411111111,7.51688888889,7.53992592593,14.9583333333,8.62763888889
534.18,8.13311111111,39.3116666666,15.9958888889,32.529,7.83933333333,7.46666666667,7.53444444444,7.56455555555,14.9953333333,8.63905555556
534.52,8.16644444445,39.3811666667,16.0468888889,32.5892222222,7.84811111111,7.485,7.56355555555,7.59188888889,15.0260555556,8.64730555556
534.87,8.16466666667,39.41,16.0525555556,32.6036666666,7.83788888889,7.46677777778,7.56166666667,7.58803703704,15.0415555555,8.63813888889
535.21,8.18688888889,39.4485,16.0528888889,32.6512222222,7.83977777778,7.46044444445,7.568,7.583,15.0585555556,8.64363888889
535.56,8.169,39.4688333334,16.0584444445,32.6758888889,7.826,7.45333333333,7.552,7.5647037037,15.0572777778,8.64702777778
535.90,8.17722222222,39.4681666666,16.0675555556,32.6908888889,7.81244444445,7.456,7.54777777778,7.56874074074,15.0843333333,8.61911111111
536.25,8.18066666667,39.5555,16.0993333333,32.7384444444,7.80766666667,7.45222222222,7.547,7.55855555556,15.0951111111,8.62602777778
536.59,8.15933333333,39.5821666666,16.091,32.7365555556,7.77744444444,7.42333333333,7.51188888889,7.526,15.0755,8.59666666667
536.93,8.17877777778,39.626,16.0984444445,32.7421111111,7.79,7.38711111111,7.51922222222,7.51933333333,15.0877222222,8.62444444444
537.28,8.20844444445,39.7218333334,16.1538888889,32.8225555555,7.83255555555,7.40355555555,7.54644444444,7.55744444444,15.1323333333,8.67325
537.62,8.20622222222,39.7551666666,16.1588888889,32.8084444444,7.83866666667,7.399,7.54355555556,7.56974074074,15.1253888889,8.66311111111
537.97,8.22833333333,39.8246666667,16.1781111111,32.8583333333,7.85766666667,7.39777777778,7.58122222222,7.59107407407,15.1516666667,8.68438888889
538.31,8.25722222222,39.8111666666,16.2046666667,32.9037777778,7.89911111111,7.42566666667,7.59866666667,7.63011111111,15.1926111111,8.70825
538.65,8.27466666667,39.8338333334,16.2751111111,32.9537777778,7.92611111111,7.43911111111,7.61155555556,7.64988888889,15.2089444444,8.74561111111
539.00,8.29744444444,39.8766666666,16.3305555555,32.9828888889,7.95866666667,7.46366666667,7.64477777778,7.68851851852,15.2461666667,8.757
539.34,8.30911111111,39.846,16.3198888889,32.9393333333,7.94866666667,7.46422222222,7.66355555556,7.70340740741,15.2476666667,8.74097222222
539.69,8.31022222222,39.8525,16.3467777778,32.9885555556,7.97,7.46922222222,7.67288888889,7.72255555555,15.2692777778,8.76063888889
540.03,8.29655555556,39.8205,16.3246666667,32.9736666667,7.94522222222,7.46866666667,7.649,7.72318518519,15.2636111111,8.73355555556
540.37,8.29933333333,39.8443333334,16.3558888889,33.0214444444,7.96533333333,7.50966666667,7.67088888889,7.75907407408,15.2851666667,8.77438888889
540.72,8.30422222222,39.8606666667,16.386,33.0638888889,7.98366666667,7.53488888889,7.67455555556,7.79248148148,15.3051111111,8.78075
541.06,8.28622222222,39.8495,16.3577777778,33.0566666667,7.968,7.50455555556,7.66077777778,7.76551851852,15.2796666667,8.74980555556
541.40,8.29155555556,39.858,16.3691111111,33.0871111111,7.95155555555,7.511,7.65088888889,7.75496296296,15.3114444444,8.75277777778
541.75,8.26522222222,39.8418333334,16.3544444445,33.0732222222,7.94088888889,7.49488888889,7.62855555556,7.72107407407,15.2985555556,8.72725
542.09,8.24033333333,39.8701666667,16.3427777778,33.063,7.91855555556,7.47288888889,7.61377777778,7.69633333333,15.2816666667,8.71511111111
542.43,8.25155555556,39.868,16.3274444444,33.0636666667,7.92111111111,7.48055555556,7.62188888889,7.70577777778,15.2790555556,8.71311111111
542.78,8.26066666667,39.872,16.3343333333,33.0723333333,7.93866666667,7.48833333333,7.645,7.70855555556,15.2984444445,8.73419444444
543.12,8.24188888889,39.8965,16.3476666667,33.1115555556,7.93722222222,7.48722222222,7.62555555555,7.70666666667,15.3037222222,8.7475
543.46,8.23888888889,39.9188333334,16.3545555556,33.1275555555,7.93577777778,7.48233333333,7.62188888889,7.70237037037,15.3027222222,8.74441666667
543.81,8.26533333333,39.9718333333,16.4117777778,33.1872222222,7.98011111111,7.48966666667,7.65211111111,7.71585185185,15.3280555556,8.7785
544.15,8.25311111111,39.9231666667,16.3907777778,33.198,7.96355555556,7.45688888889,7.62222222222,7.69092592592,15.3033333333,8.73275
544.49,8.254,39.9818333333,16.4128888889,33.2431111111,7.95911111111,7.44577777778,7.61722222222,7.66485185185,15.3121111111,8.72419444444
544.84,8.259,40.016,16.443,33.2871111111,7.964,7.44977777778,7.61611111111,7.68244444444,15.3556111111,8.73691666667
545.18,8.27966666667,40.045,16.4848888889,33.3312222222,7.99444444445,7.466,7.65366666667,7.71107407407,15.3542777778,8.76125
545.52,8.30544444445,40.0618333333,16.5325555556,33.407,8.01877777778,7.48888888889,7.66277777778,7.76537037037,15.3640555556,8.82055555555
545.87,8.32255555556,40.0558333333,16.5648888889,33.4224444444,8.03433333333,7.49833333333,7.65911111111,7.78288888889,15.3832222222,8.81661111111
546.21,8.34211111111,40.0891666667,16.6215555556,33.5051111111,8.05666666667,7.51455555556,7.68988888889,7.80311111111,15.4261111111,8.83897222223
546.55,8.30877777778,40.1251666667,16.6424444444,33.5741111111,8.03033333333,7.50511111111,7.66033333333,7.81492592593,15.4100555555,8.81877777778
546.90,8.35177777778,40.2283333333,16.7228888889,33.6798888889,8.07822222222,7.52377777778,7.71144444444,7.86659259259,15.4751111111,8.82727777778
547.24,8.38222222222,40.2915,16.7668888889,33.7804444445,8.12111111111,7.57,7.76266666667,7.91688888889,15.5378333333,8.86533333333
547.58,8.39511111111,40.3623333334,16.7971111111,33.8474444445,8.12833333333,7.59944444444,7.801,7.94892592593,15.5958333333,8.89347222222
547.92,8.46844444444,40.4686666666,16.9024444444,33.9321111111,8.21233333333,7.67133333333,7.88688888889,8.01485185185,15.7182777778,8.98402777778
548.27,8.443,40.4501666666,16.9076666667,33.9385555556,8.19988888889,7.68222222222,7.874,8.01285185185,15.7360555556,8.99155555556
548.61,8.45966666667,40.4511666666,16.911,33.9891111111,8.20144444444,7.67855555555,7.87644444445,8.03407407408,15.7391666667,8.98936111111
548.95,8.51888888889,40.5586666666,16.9988888889,34.0898888889,8.27455555556,7.71122222222,7.93511111111,8.10118518519,15.8191111111,9.03330555557
549.29,8.55477777778,40.6468333334,17.0466666667,34.1674444445,8.30322222222,7.74066666667,7.97544444445,8.13240740741,15.8929444444,9.04536111112
549.64,8.60477777778,40.8275,17.1448888889,34.3614444445,8.36655555556,7.81655555555,8.06233333333,8.18637037037,16.0387777778,9.12577777779
549.98,8.60522222222,40.924,17.1733333333,34.3981111111,8.38555555555,7.81577777778,8.061,8.19292592593,16.0862222222,9.12452777779
550.32,8.60111111111,40.939,17.2,34.3981111111,8.37022222222,7.77666666667,8.03211111111,8.15925925926,16.1081666667,9.1171111111
550.66,8.61622222222,40.923,17.2036666667,34.4158888889,8.35244444444,7.78922222222,8.03577777778,8.15140740741,16.1088333333,9.10536111112
551.01,8.58344444444,40.9075,17.2108888889,34.3737777778,8.32344444445,7.73244444444,8.006,8.10577777778,16.081,9.074
551.35,8.54988888889,40.8946666666,17.2296666667,34.3787777778,8.33111111111,7.705,7.97055555556,8.09062962963,16.105,9.05566666666
551.69,8.51644444444,40.911,17.223,34.3804444444,8.28155555556,7.66022222222,7.90577777778,8.06985185185,16.0410555556,8.98802777777
552.03,8.55722222222,40.9528333334,17.2634444444,34.4314444444,8.29155555556,7.65844444444,7.94066666666,8.09348148148,16.0511111111,8.99977777779
552.38,8.57344444444,41.0015,17.3096666666,34.4384444445,8.30244444444,7.67966666667,7.95877777778,8.07614814815,16.0698333333,9.00816666667
552.72,8.52822222222,41.0711666667,17.2645555556,34.4613333333,8.25311111111,7.64477777778,7.91266666667,8.00466666667,16.0715555555,8.96955555556
553.06,8.55144444445,41.1531666667,17.3201111111,34.5573333334,8.26122222222,7.66144444444,7.92222222222,8.01044444445,16.0972222222,8.98166666668
553.40,8.54333333333,41.148,17.3274444444,34.5355555556,8.24933333333,7.65744444444,7.88266666667,8.0052962963,16.054,8.96311111112
553.74,8.58466666668,41.1733333334,17.404,34.5955555555,8.27744444445,7.70844444444,7.90511111111,8.04807407407,16.0738333333,8.98816666666
554.09,8.62922222223,41.1673333334,17.4555555556,34.6603333333,8.30688888889,7.73688888889,7.91422222222,8.07696296296,16.1016111111,9.00549999999
554.43,8.61766666666,41.2201666667,17.4828888889,34.6927777778,8.30866666667,7.72255555556,7.89888888889,8.06096296296,16.1188888889,9.05830555557
554.77,8.67911111111,41.272,17.5658888889,34.8284444444,8.34055555556,7.77655555556,7.91988888889,8.1207037037,16.1562222222,9.10152777778
555.11,8.71155555554,41.2536666667,17.5726666667,34.8941111111,8.32166666667,7.79,7.92288888889,8.13140740741,16.1641111111,9.10424999999
555.45,8.76455555555,41.3546666667,17.6232222222,35.0336666667,8.35966666667,7.821,8.00444444444,8.19974074074,16.2412222222,9.18519444443
555.80,8.73633333334,41.3351666666,17.6098888889,35.0634444444,8.34433333333,7.78844444444,7.98822222222,8.19977777778,16.2393888889,9.17883333333
556.14,8.78244444446,41.3581666666,17.6756666667,35.1611111111,8.37044444445,7.86666666667,8.00677777778,8.25877777778,16.2784444444,9.21183333334
556.48,8.77922222223,41.2571666666,17.7312222222,35.1617777778,8.354,7.87822222222,7.97466666667,8.27422222222,16.2486666667,9.20458333334
556.82,8.70777777778,41.256,17.6961111111,35.1101111111,8.29977777778,7.83777777778,7.90066666667,8.23459259259,16.2486111111,9.13780555554
557.16,8.66433333333,41.2096666666,17.6724444444,35.1307777778,8.21988888889,7.73988888889,7.863,8.15559259259,16.1921111111,9.10519444445
557.50,8.62688888889,41.2948333333,17.6514444444,35.1657777778,8.16133333333,7.67544444445,7.83522222222,8.12559259259,16.2245555555,9.08866666665
557.85,8.63288888889,41.4156666666,17.6507777778,35.2235555555,8.18366666666,7.70677777778,7.86655555555,8.16559259259,16.3008333333,9.11399999999
558.19,8.62677777778,41.4058333334,17.6347777778,35.26,8.19011111111,7.70033333333,7.87644444444,8.16714814815,16.2947222222,9.06002777777
558.53,8.59833333333,41.464,17.5984444444,35.2287777778,8.17722222222,7.70233333333,7.87711111111,8.14807407408,16.3011666667,9.05352777778
558.87,8.65122222222,41.6241666666,17.6924444444,35.305,8.22,7.74311111111,7.92866666667,8.208,16.3455555556,9.07772222223
559.21,8.61733333333,41.6001666666,17.6985555556,35.284,8.20033333333,7.71022222222,7.89033333333,8.1632962963,16.3496111111,9.02188888889
559.55,8.67255555555,41.6271666666,17.7734444444,35.3338888889,8.26833333333,7.79322222222,7.93155555556,8.21214814815,16.4067222222,9.06072222222
559.89,8.61599999999,41.5976666666,17.7575555555,35.302,8.25133333333,7.70911111111,7.92622222222,8.17951851852,16.4121111111,9.05488888889
560.23,8.65866666666,41.7035,17.7978888889,35.381,8.32833333333,7.73944444444,8.03755555556,8.25274074074,16.4831111111,9.12647222221
560.58,8.69844444443,41.7288333333,17.84,35.4513333333,8.39622222222,7.75455555556,8.09322222222,8.284,16.5191111111,9.15036111111
560.92,8.77811111111,41.7643333333,17.9134444444,35.5122222222,8.47411111111,7.82377777778,8.16588888889,8.37392592593,16.5981666667,9.18852777777
561.26,8.77033333334,41.6881666667,17.9125555555,35.5045555556,8.48855555555,7.79533333333,8.156,8.34033333334,16.6282222222,9.17080555554
561.60,8.77066666667,41.6211666666,17.9368888889,35.5188888889,8.48122222222,7.79666666666,8.13911111111,8.31751851852,16.5445,9.17316666667
561.94,8.77144444446,41.68,17.9558888889,35.5413333333,8.49866666666,7.80488888889,8.121,8.34596296296,16.5783888889,9.18330555557
562.28,8.85533333333,41.7343333334,18.0241111111,35.622,8.54988888889,7.84644444445,8.17855555556,8.39681481481,16.6262222222,9.2596388889
562.62,8.82333333333,41.6605,18.0111111111,35.5974444445,8.50666666667,7.82322222222,8.12533333333,8.35603703704,16.6099444444,9.22305555557
562.96,8.85877777777,41.6685,18.0147777778,35.6126666667,8.53388888889,7.84855555556,8.14911111111,8.36059259259,16.6151666667,9.25472222222
563.30,8.91777777778,41.7506666667,18.0237777778,35.6893333333,8.54655555556,7.84144444444,8.18677777778,8.38596296296,16.6886666667,9.31355555557
563.64,8.9508888889,41.836,18.072,35.7722222222,8.59122222222,7.89211111111,8.21822222222,8.42262962963,16.7243888889,9.34291666666
563.99,8.94599999999,41.8463333334,18.0788888889,35.8018888889,8.576,7.88966666667,8.16644444444,8.39503703704,16.7057222222,9.31241666668
564.33,8.9221111111,41.8518333334,18.0674444444,35.7575555556,8.49733333333,7.84188888889,8.12688888889,8.36203703704,16.6643888889,9.29816666665
564.67,8.93811111112,41.8588333333,18.0974444445,35.7488888889,8.508,7.84611111111,8.12111111111,8.38244444445,16.6848888889,9.3333611111
565.01,8.99288888888,41.8713333334,18.1412222222,35.7842222222,8.52511111111,7.94277777778,8.16711111111,8.44488888889,16.7126111111,9.40216666668
565.35,9.06677777778,41.9643333333,18.22,35.862,8.59944444444,8.00477777778,8.25133333333,8.51440740741,16.8179444445,9.43794444445
565.69,9.1108888889,42.0008333334,18.2926666667,35.8931111111,8.61633333333,8.05266666667,8.28744444445,8.55996296296,16.8797222222,9.48391666668
566.03,9.06511111112,41.9891666667,18.305,35.8864444445,8.58633333333,8.023,8.23833333333,8.52325925926,16.869,9.43566666668
566.37,9.05688888888,42.0533333333,18.3024444444,35.9312222222,8.60533333333,8.026,8.24988888889,8.5222962963,16.8616666667,9.47075
566.71,9.04122222221,42.092,18.3211111111,35.982,8.608,8.03588888889,8.23411111111,8.52525925926,16.8962222222,9.46294444445
567.05,9.02455555554,42.1438333334,18.3677777778,36.0106666667,8.61344444444,8.03811111111,8.223,8.55118518518,16.8967222222,9.45361111112
567.39,9.03966666666,42.1393333333,18.3608888889,36.0278888889,8.59822222222,8.03533333333,8.20277777778,8.56262962963,16.9163333333,9.47866666667
567.73,9.03077777777,42.0975,18.3886666667,36.0353333333,8.58611111111,8.02222222222,8.18833333334,8.5532962963,16.9382222222,9.49733333335
568.07,9.0278888889,42.032,18.4145555556,36.0417777778,8.60988888889,8.03355555556,8.18322222222,8.57755555556,16.9514444445,9.49147222222
568.41,9.05711111112,42.08,18.4685555556,36.1267777778,8.63588888889,8.09588888889,8.24388888889,8.62755555556,16.9850555556,9.52433333332
568.75,9.04333333332,42.1113333334,18.4752222222,36.1517777778,8.64055555556,8.06044444444,8.23733333333,8.64629629629,16.9992222222,9.49305555557
569.09,8.985,42.0576666667,18.4184444444,36.0963333333,8.57644444445,7.99833333333,8.13977777778,8.57196296296,16.9613888889,9.4418611111
569.43,8.97677777778,42.0696666667,18.4074444444,36.1213333333,8.57611111111,7.95677777778,8.12833333333,8.52733333333,16.9083333333,9.42630555556
569.77,8.96933333335,42.0325,18.3957777778,36.0868888889,8.58766666667,7.93566666667,8.15111111111,8.52755555556,16.9273888889,9.41683333333
570.11,9.00155555555,42.042,18.404,36.0937777778,8.59566666667,7.96222222222,8.16811111111,8.55859259259,16.9509444444,9.44255555554
570.45,9.0668888889,42.0985,18.4818888889,36.127,8.66988888889,8.04111111111,8.24555555556,8.61937037037,16.9919444444,9.51219444444
570.79,9.08133333334,42.0833333333,18.5204444445,36.138,8.67866666667,8.078,8.26511111111,8.59944444445,17.0181666667,9.52205555557
571.13,9.05822222221,42.0866666667,18.5187777778,36.1093333333,8.66222222222,8.042,8.25522222222,8.56255555556,16.9868333333,9.47036111111
571.47,9.05322222223,42.0693333334,18.4934444444,36.0982222222,8.64466666667,8.03244444444,8.25155555556,8.58751851852,16.9883888889,9.44080555556
571.81,9.12977777777,42.1581666667,18.532,36.1828888889,8.69511111111,8.10722222222,8.32211111111,8.61007407407,17.0256666667,9.50411111111
572.15,9.10944444444,42.1611666666,18.5112222222,36.1725555556,8.683,8.08144444444,8.27811111111,8.57759259259,17.0306666667,9.47797222221
572.49,9.07499999999,42.0991666666,18.475,36.1211111111,8.64677777778,8.06,8.23611111111,8.5247037037,16.9769444444,9.45727777779
572.83,9.10422222222,42.1488333333,18.5205555556,36.1752222222,8.67277777778,8.08444444444,8.28622222222,8.54937037037,17.0192222222,9.5048888889
573.17,9.0751111111,42.055,18.5162222222,36.1512222222,8.633,8.07,8.25477777778,8.53888888889,17.0372222222,9.47780555554
573.51,9.11544444443,42.0876666666,18.552,36.2004444445,8.635,8.09488888889,8.26411111111,8.56748148148,17.0398333333,9.51647222221
573.85,9.13322222221,42.1241666666,18.625,36.2384444445,8.67511111111,8.10066666667,8.29222222222,8.56062962963,17.0493888889,9.53108333332
574.19,9.07266666668,42.0826666666,18.6018888889,36.1886666667,8.60722222222,8.03733333333,8.23522222222,8.50496296296,17.0258888889,9.48586111112
574.53,9.06833333333,42.0701666666,18.591,36.2311111111,8.60855555556,8.01911111111,8.22677777778,8.52992592593,17.0084444444,9.48797222222
574.87,9.10833333332,42.1365,18.6505555555,36.3242222222,8.64555555556,8.07888888889,8.23922222222,8.56588888889,17.0955,9.52702777778
575.21,9.14733333335,42.1906666667,18.7225555555,36.3635555556,8.70133333333,8.11422222222,8.28633333332,8.57785185185,17.1132777778,9.55769444446
575.55,9.12177777778,42.19,18.7423333333,36.388,8.70411111111,8.10944444444,8.274,8.60374074074,17.1502222222,9.58855555555
575.89,9.08155555557,42.1156666667,18.7311111111,36.3558888889,8.66711111111,8.06477777778,8.22933333333,8.54896296296,17.1608888889,9.56452777777
576.22,9.14544444444,42.2646666667,18.8104444444,36.4955555556,8.73322222222,8.10433333333,8.30622222223,8.6057037037,17.2365,9.63233333334
576.56,9.165,42.304,18.8721111111,36.5678888889,8.76011111111,8.122,8.31688888888,8.66440740741,17.2999444444,9.66816666667
576.90,9.20377777778,42.5095,18.945,36.6853333333,8.814,8.16944444444,8.3728888889,8.73759259259,17.3081666667,9.7098611111
577.24,9.22999999999,42.6193333333,19.0027777778,36.7588888889,8.88011111111,8.215,8.40933333333,8.78248148147,17.3820555556,9.7578888889
577.58,9.25922222223,42.5845,19.0002222222,36.836,8.90055555555,8.23711111111,8.41333333333,8.83362962964,17.4668333333,9.77283333333
577.92,9.27866666667,42.6136666666,19.0248888889,37.0075555556,8.92933333335,8.24244444444,8.41411111112,8.89066666666,17.5065,9.7736111111
578.26,9.26944444445,42.6686666666,19.0587777778,37.0145555556,8.93877777778,8.25022222222,8.39533333335,8.87996296296,17.5144444445,9.74483333332
578.60,9.27144444446,42.7028333334,19.0876666667,36.994,8.93511111112,8.24888888889,8.39233333332,8.88396296295,17.4916111111,9.7596111111
578.94,9.28966666668,42.8063333333,19.0963333333,37.034,8.93977777779,8.22455555556,8.3928888889,8.88014814814,17.4988333333,9.76591666668
579.28,9.30022222222,42.799,19.1165555555,37.0555555556,8.98033333332,8.24522222222,8.39188888888,8.89781481483,17.5238333333,9.7398888889
579.61,9.42566666668,42.9838333333,19.2114444445,37.1671111111,9.12800000001,8.39944444445,8.5411111111,9.05255555557,17.5783888889,9.84783333332
579.95,9.38533333332,42.9626666666,19.2533333333,37.1717777778,9.13344444445,8.39944444445,8.47844444444,9.04748148148,17.617,9.80222222221
580.29,9.3791111111,42.9398333333,19.2026666667,37.0943333333,9.13466666668,8.40277777778,8.49211111111,8.9965925926,17.5643333333,9.78491666665
580.63,9.41455555556,42.8145,19.2045555555,37.095,9.18277777778,8.43066666667,8.50111111111,9.00659259259,17.6366666667,9.83608333332
580.97,9.40599999999,42.8598333333,19.2106666666,37.1716666666,9.15344444446,8.42655555556,8.46744444443,8.98344444444,17.6922777778,9.80363888889
581.31,9.35733333333,42.8875,19.1863333333,37.1227777778,9.11033333332,8.38166666667,8.43666666668,8.9378888889,17.635,9.76438888888
581.65,9.36766666667,42.8986666667,19.1866666667,37.0393333333,9.11088888889,8.38566666667,8.42733333332,8.89929629631,17.6494444444,9.81075000001
581.98,9.33488888889,42.8765,19.1858888889,37.0496666667,9.0958888889,8.37944444444,8.46011111111,8.87377777777,17.6279444444,9.82227777778
582.32,9.28722222222,42.805,19.1603333333,37.0756666667,9.0598888889,8.34511111111,8.46544444446,8.85800000001,17.6365555555,9.78347222223
582.66,9.23766666666,42.6708333334,19.1202222222,37.0525555555,9.02755555555,8.34066666666,8.46044444443,8.85696296296,17.6801111111,9.80136111111
583.00,9.22377777777,42.7235,19.1194444444,37.0583333333,8.98455555557,8.27855555555,8.45899999999,8.8204074074,17.6745,9.76905555557
583.34,9.15366666666,42.5898333334,19.0678888889,37.0207777778,8.92777777778,8.15522222222,8.40577777778,8.73922222223,17.6441111111,9.6881388889
583.68,9.17555555557,42.5623333333,19.0512222222,37.0146666667,8.91733333332,8.15188888889,8.46011111112,8.75022222222,17.6032222222,9.71891666666
584.01,9.12555555554,42.5535,19.0245555555,37.0451111111,8.86922222221,8.10677777778,8.43533333332,8.73566666668,17.5955555556,9.67358333333
584.35,9.14177777778,42.5426666666,19.0543333334,37.0388888889,8.85422222221,8.10455555556,8.46588888889,8.73492592591,17.6153333333,9.70552777778
584.69,9.14799999999,42.4255,19.0964444444,37.0207777778,8.85044444445,8.10588888889,8.48099999999,8.7518888889,17.5451111111,9.73047222223
585.03,9.13611111111,42.4156666666,19.1493333334,37.0387777778,8.85522222221,8.12,8.47711111111,8.78785185185,17.6343888889,9.74197222221
585.37,9.15533333333,42.4306666666,19.2101111111,37.0597777778,8.87066666668,8.16455555555,8.53711111111,8.83829629629,17.6254444444,9.71602777778
585.70,9.22833333333,42.4701666667,19.2372222222,37.0743333333,8.89144444446,8.20166666667,8.56355555554,8.8711111111,17.7095555556,9.73444444443
586.04,9.35600000001,42.4898333333,19.3077777778,37.1845555556,9.00500000001,8.25077777778,8.66944444446,8.95855555555,17.7761666667,9.87294444446
586.38,9.40255555555,42.5881666666,19.3823333333,37.2976666666,9.03766666667,8.32544444444,8.68044444443,9.00603703704,17.7996111111,9.9145
586.72,9.46688888888,42.5676666666,19.4732222222,37.3576666667,9.09322222222,8.39488888889,8.71055555554,9.04366666668,17.8074444444,9.98594444443
587.06,9.49777777779,42.6286666667,19.4771111111,37.3316666667,9.07066666667,8.44011111111,8.71477777778,9.07792592592,17.8041666667,10.0303055556
587.39,9.44566666668,42.5525,19.4425555556,37.2882222222,9.03488888889,8.376,8.66555555555,9.03662962964,17.7290555556,9.99291666668
587.73,9.46933333334,42.5083333334,19.5536666667,37.2942222222,9.049,8.41477777778,8.66166666668,9.06796296295,17.7713333333,10.0070277778
588.07,9.4578888889,42.5723333334,19.5661111111,37.3301111111,9.03333333334,8.426,8.65944444443,9.06525925925,17.8055,9.97600000001
588.41,9.46844444443,42.6458333333,19.5472222222,37.383,9.03533333332,8.427,8.66211111111,9.07477777777,17.8665,9.9796388889
588.74,9.48622222221,42.6933333333,19.5425555555,37.4257777778,9.02288888888,8.42766666667,8.62733333334,9.05103703703,17.8042222222,9.97011111112
589.08,9.48333333335,42.6636666667,19.5172222222,37.4365555555,9.02077777777,8.39611111111,8.59777777777,9.04414814815,17.8080555556,9.97738888888
589.42,9.49133333332,42.6031666666,19.507,37.4146666667,9.01633333332,8.35577777778,8.58711111111,9.06962962962,17.7541666667,9.98461111111
589.76,9.44877777778,42.6883333334,19.5067777778,37.3724444444,8.96177777777,8.30911111111,8.53500000001,9.02625925927,17.7154444444,9.94691666665
590.09,9.43744444443,42.686,19.4903333333,37.3933333333,8.973,8.26766666667,8.54255555554,9.01925925925,17.7187777778,9.92683333333
590.43,9.41611111112,42.7406666667,19.4598888889,37.3894444444,8.94399999999,8.236,8.5528888889,9.00370370372,17.7399444444,9.94100000001
590.77,9.38133333334,42.7571666667,19.522,37.4103333333,8.94955555555,8.20177777778,8.51788888888,8.97781481481,17.7551111111,9.93494444444
591.11,9.44099999999,42.8143333334,19.5804444445,37.4521111111,8.97355555557,8.266,8.52688888888,8.99888888888,17.8241111111,9.94419444446
591.44,9.51855555554,42.8611666666,19.5891111111,37.4657777778,9.03244444444,8.29555555555,8.63033333332,9.07425925925,17.8713888889,10.0061666667
591.78,9.52255555555,42.8285,19.6121111111,37.4695555556,9.01755555557,8.26933333333,8.58266666668,9.07892592594,17.8436666667,9.99602777779
592.12,9.52200000001,42.8755,19.6272222222,37.4338888889,9.02055555556,8.25755555555,8.58788888888,9.08774074075,17.835,10.0141388889
592.46,9.49466666666,42.8036666667,19.5991111111,37.3565555555,8.99655555554,8.21766666667,8.60944444444,9.06914814815,17.8026666667,9.99122222222
592.79,9.56544444446,42.8238333334,19.6886666667,37.3937777778,9.06533333333,8.292,8.69300000001,9.1401851852,17.8794444445,10.0905
593.13,9.61822222223,42.9423333333,19.7772222222,37.5768888889,9.13811111112,8.38288888889,8.72133333332,9.18307407407,18.0142777778,10.1681666667
593.47,9.63377777779,42.9166666667,19.8325555556,37.6355555555,9.16022222223,8.44088888889,8.73944444443,9.21433333334,18.0676666667,10.1684722222
593.80,9.67077777777,42.9096666666,19.8911111111,37.6042222222,9.17511111111,8.502,8.75444444444,9.2478148148,18.0620555556,10.2050277778
594.14,9.68477777777,42.8898333333,19.9063333334,37.6196666667,9.19233333334,8.512,8.75577777779,9.28251851852,18.0498333333,10.1651111111
594.48,9.6938888889,42.9048333333,19.9124444444,37.672,9.19566666668,8.511,8.76422222223,9.3132962963,18.0608333333,10.1456666667
594.81,9.73766666667,42.9905,19.9987777778,37.7377777778,9.22699999999,8.534,8.79599999999,9.35396296296,18.1818888889,10.2424444444
595.15,9.73711111111,43.0388333333,20.0447777778,37.7947777778,9.24211111111,8.56855555555,8.79633333332,9.37185185185,18.1793888889,10.2633055556
595.49,9.77733333332,43.132,20.0716666667,37.8261111111,9.31166666666,8.63788888889,8.87722222223,9.41925925925,18.1828888889,10.3233611111
595.82,9.80544444443,43.16,20.1267777778,37.8972222222,9.37755555554,8.69388888889,8.93888888889,9.46944444443,18.2209444444,10.3548888889
596.16,9.85900000001,43.1773333333,20.2083333333,37.9643333333,9.41144444445,8.75855555556,8.96744444444,9.50077777779,18.2748333333,10.3861944445
596.50,9.81899999999,43.2236666667,20.1703333333,37.9426666667,9.36866666667,8.70733333333,8.91955555555,9.47596296296,18.2696666667,10.3478611111
596.83,9.78022222222,43.188,20.1835555556,37.8456666666,9.34299999999,8.72922222222,8.91844444443,9.4587037037,18.2589444445,10.3190277778
597.17,9.76955555556,43.2081666667,20.1564444444,37.8241111111,9.34399999999,8.73233333333,8.91266666668,9.48270370369,18.2468333333,10.3231944444
597.51,9.76600000001,43.3565,20.1822222222,37.8632222222,9.34222222222,8.70244444445,8.92088888888,9.47955555554,18.2891111111,10.3182777778
597.84,9.774,43.4448333334,20.1955555556,37.8885555556,9.3521111111,8.70666666667,8.92466666668,9.46422222221,18.2836111111,10.3307222222
