wavelength,Back_TanCyvf,Belly_TanCyvf,Breast_TanCyvf,Crissum_TanCyvf,Crown_TanCyvf,DorTail_TanCyvf,Patch10_TanCyvf,Patch11_TanCyvf,Rump_TanCyvf,Throat_TanCyvf,WingTip_TanCyvf
396.40,5.23933333333,23.0245555555,50.5804444444,12.3972222222,3.94955555556,7.898,6.53055555555,4.58222222222,8.23666666667,6.69533333333,7.75677777777
396.76,5.11466666667,22.7216666667,50.2615555556,12.2934444444,3.78666666666,7.78866666667,6.37655555556,4.40277777778,8.08333333333,6.581,7.63977777777
397.12,5.27744444444,22.6356666666,50.2024444444,12.4286666667,3.93444444444,7.96922222222,6.48133333333,4.54577777778,8.18944444445,6.77288888889,7.80277777778
397.48,5.19711111111,22.4236666667,50.0564444445,12.3835555556,3.86055555555,7.88355555556,6.34888888889,4.49,8.12366666667,6.72433333333,7.78377777779
397.84,5.17166666667,22.2998888889,49.8886666667,12.3777777778,3.83433333333,7.94677777778,6.25033333333,4.46633333333,8.09855555555,6.77988888889,7.799
398.20,5.16155555556,22.1045555555,49.6481111111,12.3421111111,3.79977777778,7.89422222222,6.14188888889,4.41655555555,8.03722222222,6.76933333333,7.75033333333
398.56,5.12066666667,21.9608888889,49.4521111111,12.3655555556,3.74177777778,7.89933333333,6.11977777778,4.40833333333,7.98355555556,6.81,7.77422222222
398.92,5.13088888889,21.8226666666,49.2683333333,12.4375555556,3.76266666667,7.93711111111,6.09766666667,4.41455555556,7.98911111111,6.83666666667,7.80899999999
399.28,5.06277777778,21.6254444445,49.0554444444,12.3791111111,3.72633333333,7.91822222222,5.98288888889,4.37755555556,7.949,6.80488888889,7.7958888889
399.64,5.14355555556,21.5202222222,48.9007777778,12.4393333333,3.75755555556,8.00333333333,6.00122222222,4.42733333333,7.95011111111,6.88455555555,7.8421111111
400.00,5.09811111111,21.2976666666,48.6583333333,12.42,3.71722222222,7.98155555556,5.95588888889,4.38477777778,7.902,6.88211111111,7.76788888888
400.36,5.04533333333,21.1115555555,48.4406666667,12.389,3.68533333333,7.99055555555,5.85955555556,4.30766666667,7.82022222222,6.82266666667,7.7068888889
400.72,5.13244444444,21.099,48.3762222222,12.483,3.83622222222,8.13277777778,5.93677777778,4.43955555556,7.95511111111,6.93377777778,7.87955555554
401.08,4.94922222222,20.9426666667,48.1704444444,12.3828888889,3.70488888889,8.01755555556,5.77411111111,4.352,7.81544444444,6.78888888889,7.77944444443
401.44,4.989,20.8273333333,48.0322222222,12.3956666667,3.73855555555,8.02633333333,5.781,4.36377777778,7.81966666667,6.83388888889,7.78255555556
401.80,5.09644444444,20.761,47.8995555556,12.4476666666,3.84122222222,8.05744444444,5.86155555555,4.47566666667,7.86222222222,6.92277777778,7.85755555557
402.16,5.18244444444,20.6862222222,47.7618888889,12.4961111111,3.94133333333,8.15655555556,5.92566666667,4.56577777778,7.93211111111,6.97044444444,7.946
402.52,5.13111111111,20.5182222222,47.618,12.39,3.86833333333,8.04811111111,5.84077777778,4.47033333333,7.806,6.88722222222,7.89744444446
402.88,5.122,20.3933333333,47.4148888889,12.3705555555,3.867,8.05255555555,5.81555555555,4.49422222222,7.78966666667,6.88888888889,7.87466666666
403.24,5.172,20.3177777778,47.3497777778,12.3955555556,3.92322222222,8.09933333333,5.85877777778,4.53811111111,7.80533333333,6.94177777778,7.87055555554
403.60,5.16811111111,20.2253333334,47.2511111111,12.4445555556,3.95022222222,8.14722222222,5.86255555556,4.60177777778,7.81055555556,6.94844444444,7.91199999999
403.95,5.14711111111,20.16,47.1125555555,12.427,3.92611111111,8.08744444444,5.82322222222,4.57122222222,7.76711111111,6.88966666667,7.88033333334
404.31,5.14711111111,20.1026666667,47.0115555556,12.442,3.93288888889,8.06811111111,5.84133333333,4.613,7.75311111111,6.90166666666,7.925
404.67,5.12711111111,20.0017777778,46.8543333334,12.4327777778,3.90322222222,8.02977777778,5.81155555555,4.56766666667,7.65277777778,6.90277777778,7.88877777779
405.03,5.08955555556,19.8544444445,46.6456666667,12.3921111111,3.83288888889,7.96666666667,5.76177777778,4.50422222222,7.57755555556,6.88577777778,7.8028888889
405.39,5.10188888889,19.8134444445,46.5263333333,12.4326666666,3.85866666667,8.00088888889,5.76788888889,4.508,7.56355555555,6.85777777778,7.80544444445
405.75,4.98388888889,19.6916666667,46.3541111111,12.3762222222,3.76544444445,7.94188888889,5.66655555555,4.428,7.47744444444,6.78155555555,7.71777777778
406.11,4.95144444444,19.6181111111,46.2432222222,12.372,3.73411111111,7.88777777778,5.58566666667,4.4,7.45055555555,6.76933333333,7.67111111112
406.47,4.96588888889,19.5732222222,46.0992222222,12.4047777778,3.75066666667,7.94388888889,5.59188888889,4.42833333333,7.47111111111,6.77777777778,7.71622222223
406.83,4.99788888889,19.5867777778,46.0445555556,12.4413333333,3.78111111111,7.982,5.62266666667,4.43777777778,7.494,6.83511111111,7.7378888889
407.19,5.02222222222,19.5915555556,45.9388888889,12.479,3.78033333334,7.99411111111,5.66433333333,4.44377777778,7.49311111111,6.88977777778,7.79611111112
407.55,5.07666666667,19.557,45.8781111111,12.502,3.79388888889,7.99433333334,5.68111111111,4.47766666667,7.54977777778,6.95477777778,7.80255555556
407.90,5.16455555556,19.5768888889,45.7858888889,12.6176666667,3.90333333333,8.093,5.78644444444,4.60277777778,7.66033333333,7.10488888889,7.90299999999
408.26,5.22633333333,19.6026666667,45.678,12.7173333333,3.97511111111,8.16333333333,5.86466666667,4.67577777778,7.77877777778,7.18355555556,7.96133333333
408.62,5.22622222222,19.6261111111,45.6154444444,12.7783333333,4.00044444445,8.23288888889,5.89311111111,4.74977777778,7.84944444445,7.22455555556,8.00599999999
408.98,5.27911111111,19.6678888889,45.5845555556,12.8244444444,4.05833333333,8.27766666667,5.89222222222,4.78333333333,7.88611111111,7.25455555555,8.08722222221
409.34,5.29766666667,19.6561111111,45.5093333333,12.8742222222,4.07733333333,8.32311111111,5.93977777778,4.81033333333,7.95033333333,7.33388888889,8.13433333332
409.70,5.32211111111,19.6401111111,45.5056666667,12.9247777778,4.09733333333,8.32111111111,5.95822222222,4.82611111111,7.97633333333,7.32622222222,8.22022222221
410.06,5.35211111111,19.6291111111,45.4388888889,12.9947777778,4.121,8.39711111111,6.04666666667,4.84677777778,8.018,7.37611111111,8.25544444445
410.42,5.38355555555,19.5921111111,45.3422222222,13.0697777778,4.18933333333,8.44655555555,6.11022222222,4.90633333333,8.06566666667,7.45366666667,8.25644444443
410.77,5.397,19.5816666667,45.2748888889,13.1348888889,4.20388888889,8.47344444445,6.11933333333,4.95933333333,8.08088888889,7.46211111111,8.3381111111
411.13,5.37044444444,19.5142222222,45.1468888889,13.1685555556,4.20155555556,8.512,6.08888888889,4.96066666667,8.06677777778,7.47522222222,8.328
411.49,5.35177777778,19.4781111111,45.0035555556,13.1387777778,4.20633333333,8.50944444444,6.07866666667,4.91644444445,8.04166666667,7.44855555556,8.33133333332
411.85,5.34922222222,19.4156666666,44.9295555555,13.1137777778,4.17255555556,8.56011111111,6.05,4.87022222222,7.99811111111,7.41933333333,8.36500000001
412.21,5.27588888889,19.2697777778,44.7996666667,13.0355555555,4.08188888889,8.45088888889,5.94477777778,4.78644444445,7.85955555556,7.331,8.28599999999
412.57,5.27988888889,19.1756666666,44.6035555555,13.0032222222,4.08277777778,8.39922222222,5.93255555556,4.76744444445,7.806,7.311,8.244
412.92,5.30044444444,19.1435555556,44.5187777778,13.0196666667,4.107,8.42844444445,5.94666666667,4.80255555556,7.85133333333,7.33733333333,8.2801111111
413.28,5.381,19.1127777778,44.4228888889,13.0724444445,4.16977777778,8.45588888889,5.98488888889,4.896,7.879,7.36922222222,8.34233333335
413.64,5.43944444445,19.0818888889,44.2703333333,13.1246666667,4.187,8.51433333333,6.03188888889,4.93566666667,7.89455555556,7.43266666667,8.38144444443
414.00,5.41066666667,18.9622222222,44.1052222222,13.056,4.14244444444,8.42711111111,5.96822222222,4.89122222222,7.825,7.362,8.34244444446
414.36,5.48388888889,18.9136666667,44.0351111111,13.1215555556,4.17466666667,8.47111111111,6.01266666667,4.95277777778,7.86244444444,7.433,8.44544444443
414.72,5.51166666667,18.7887777778,43.8271111111,13.1082222222,4.191,8.44533333333,6.035,4.944,7.85177777778,7.44155555556,8.45
415.07,5.51211111111,18.6658888889,43.7136666667,13.0928888889,4.16833333333,8.38433333333,5.99611111111,4.95133333333,7.82088888889,7.38533333333,8.44277777777
415.43,5.56133333333,18.571,43.5784444445,13.1204444444,4.20411111111,8.37033333333,6.01288888889,5.02466666667,7.81722222222,7.43855555556,8.48755555555
415.79,5.56666666667,18.4038888889,43.4628888889,13.1132222222,4.20744444444,8.31377777778,6.01277777778,5.03866666667,7.80277777778,7.46755555556,8.49366666667
416.15,5.64577777778,18.3458888889,43.397,13.1633333333,4.314,8.38388888889,6.08077777778,5.165,7.85977777778,7.55422222222,8.58344444443
416.51,5.64411111111,18.2246666666,43.3272222222,13.1366666667,4.28266666667,8.35433333334,6.05944444444,5.15833333333,7.82044444444,7.55288888889,8.62444444445
416.86,5.66277777778,18.0812222222,43.1776666667,13.1235555555,4.31433333333,8.31411111111,6.10788888889,5.19822222222,7.78966666666,7.58522222222,8.64122222221
417.22,5.61911111111,17.9245555556,43.057,13.0598888889,4.29144444444,8.23277777778,6.03677777778,5.16344444444,7.70011111111,7.57377777778,8.6231111111
417.58,5.61,17.7861111111,42.9232222222,12.9887777778,4.29877777778,8.17566666667,6.01477777778,5.14733333334,7.64055555556,7.56555555556,8.59866666666
417.94,5.58833333333,17.6373333333,42.7973333333,12.9696666666,4.29111111111,8.11677777778,5.988,5.14988888889,7.592,7.58266666667,8.60822222222
418.29,5.52288888889,17.463,42.6635555555,12.8776666667,4.241,8.01166666667,5.90088888889,5.101,7.47755555555,7.51755555556,8.55366666668
418.65,5.46511111111,17.292,42.5137777778,12.8055555556,4.19977777778,7.92922222222,5.82555555556,5.05022222222,7.39144444444,7.46,8.49255555557
419.01,5.511,17.166,42.3565555555,12.7761111111,4.23177777778,7.90511111111,5.84133333333,5.07566666667,7.38011111111,7.478,8.51955555555
419.37,5.44977777778,16.9846666667,42.2003333333,12.7325555556,4.19122222222,7.83766666667,5.76588888889,5.00666666667,7.28288888889,7.40988888889,8.44722222221
419.73,5.44277777778,16.9056666667,42.0825555556,12.7272222222,4.19044444444,7.807,5.73233333333,5.00877777778,7.23555555556,7.39222222222,8.43533333333
420.08,5.39955555555,16.7675555556,41.9286666667,12.678,4.15155555556,7.75522222222,5.68122222222,4.96188888889,7.16822222222,7.35733333333,8.39700000001
420.44,5.36966666666,16.6231111111,41.7614444444,12.6273333333,4.12144444445,7.70711111111,5.63,4.941,7.103,7.326,8.34444444443
420.80,5.33133333333,16.5006666667,41.6272222222,12.5987777778,4.07144444444,7.65966666667,5.56166666667,4.87966666666,7.04477777778,7.28577777778,8.31422222221
421.16,5.30422222222,16.3723333333,41.3921111111,12.5567777778,4.04111111111,7.62333333334,5.54877777778,4.858,7.00877777778,7.25777777778,8.28933333333
421.51,5.29766666667,16.2783333333,41.2707777778,12.5672222222,4.03711111111,7.59522222222,5.54733333333,4.87422222222,6.97966666667,7.25677777778,8.30344444443
421.87,5.31788888889,16.1954444445,41.1212222222,12.5568888889,4.051,7.595,5.53677777778,4.89488888889,6.95344444445,7.26455555555,8.31333333333
422.23,5.31633333334,16.0962222222,40.9823333333,12.5502222222,4.06155555556,7.56144444444,5.52455555556,4.88111111111,6.94711111111,7.25533333333,8.30577777778
422.58,5.30533333333,16.0013333334,40.851,12.5205555556,4.031,7.52977777778,5.49544444444,4.87155555555,6.91411111111,7.24111111111,8.29700000001
422.94,5.27655555556,15.9335555555,40.7375555555,12.5333333333,4.03511111111,7.52055555556,5.47644444445,4.86722222222,6.90355555556,7.25466666667,8.29655555555
423.30,5.27133333333,15.8708888889,40.6346666667,12.5176666666,4.03422222222,7.499,5.46677777778,4.88211111111,6.89455555556,7.25188888889,8.30999999999
423.66,5.27122222222,15.8054444444,40.5235555556,12.5092222222,4.04077777778,7.47188888889,5.47144444445,4.88277777778,6.89722222222,7.24744444444,8.31088888888
424.01,5.276,15.7478888889,40.4461111111,12.5181111111,4.01766666667,7.45244444445,5.45533333333,4.86244444444,6.87388888889,7.25188888889,8.311
424.37,5.29533333333,15.727,40.3828888889,12.5516666666,4.04766666667,7.45933333333,5.45733333333,4.87366666667,6.88822222222,7.28088888889,8.35188888889
424.73,5.29666666667,15.6771111111,40.3178888889,12.559,4.04866666667,7.47144444445,5.45077777778,4.86022222222,6.88388888889,7.29,8.34888888888
425.08,5.34177777778,15.6638888889,40.3,12.6104444445,4.09111111111,7.50533333334,5.46655555556,4.89455555555,6.91588888889,7.33622222222,8.37644444444
425.44,5.37211111111,15.6593333333,40.2485555555,12.6611111111,4.10533333334,7.552,5.45888888889,4.90733333333,6.95344444445,7.36366666667,8.39422222222
425.80,5.40366666666,15.661,40.2171111111,12.7182222222,4.12544444444,7.58344444445,5.47588888889,4.934,7.00333333333,7.40122222222,8.41633333334
426.16,5.42877777778,15.6714444445,40.1031111111,12.7738888889,4.15477777778,7.64877777778,5.513,4.96477777778,7.03311111111,7.43522222222,8.43255555555
426.51,5.47522222222,15.6925555556,40.0964444444,12.8524444445,4.22222222222,7.725,5.55988888889,5.025,7.06722222222,7.50377777778,8.48511111111
426.87,5.47822222222,15.69,40.0441111111,12.8732222222,4.213,7.73611111111,5.56077777778,5.01511111111,7.03922222222,7.50588888889,8.4728888889
427.23,5.54322222222,15.7395555555,40.004,12.9697777778,4.28166666667,7.81222222222,5.63577777778,5.04944444445,7.09433333333,7.598,8.52766666667
427.58,5.52266666667,15.7113333333,39.8948888889,12.9921111111,4.29088888889,7.83477777778,5.60455555556,5.03444444444,7.08155555556,7.617,8.50255555557
427.94,5.54388888889,15.7393333333,39.7987777778,13.0394444445,4.35044444444,7.87777777778,5.65611111111,5.06788888889,7.119,7.66388888889,8.53733333335
428.30,5.52522222222,15.6961111111,39.6823333334,13.0451111111,4.33155555555,7.87111111111,5.64733333333,5.02977777778,7.10366666667,7.632,8.47288888888
428.65,5.50422222222,15.682,39.568,13.0522222222,4.32,7.83377777778,5.63388888889,5.03955555556,7.062,7.63977777778,8.44399999999
429.01,5.45933333333,15.648,39.5528888889,13.0543333333,4.26688888889,7.80877777778,5.58777777778,4.99722222222,7.01255555555,7.58911111111,8.40477777777
429.37,5.41977777778,15.5996666667,39.4175555555,13.0312222222,4.25111111111,7.77711111111,5.545,4.94933333333,6.94811111111,7.55688888889,8.34777777778
429.72,5.36844444445,15.5808888889,39.3222222222,13.0111111111,4.23533333333,7.75944444445,5.54355555556,4.90255555556,6.89888888889,7.52666666667,8.32266666668
430.08,5.36866666667,15.563,39.3053333333,12.9983333333,4.20655555555,7.72111111111,5.48388888889,4.878,6.86977777778,7.50666666667,8.32788888889
430.44,5.36877777778,15.5882222222,39.2241111111,13.0394444445,4.20977777778,7.71622222222,5.47055555556,4.86788888889,6.87855555556,7.49166666667,8.32455555556
430.79,5.33744444445,15.5361111111,39.1574444444,13.0287777778,4.19555555556,7.691,5.43611111111,4.84266666667,6.86722222222,7.46733333333,8.30133333333
431.15,5.23755555556,15.444,39.0468888889,12.9486666666,4.11,7.59066666667,5.34011111111,4.75833333333,6.78433333333,7.36111111111,8.22344444446
431.50,5.22144444444,15.4381111111,38.9996666667,12.9515555555,4.07255555555,7.55766666667,5.322,4.73455555556,6.75622222222,7.33788888889,8.22455555557
431.86,5.21833333334,15.4421111111,38.9496666667,12.976,4.058,7.55577777778,5.31822222222,4.73933333334,6.75844444445,7.31177777778,8.20911111112
432.22,5.20144444444,15.4518888889,38.9254444444,12.9828888889,4.06122222222,7.54055555555,5.29866666667,4.75355555556,6.73388888889,7.30577777778,8.21644444446
432.57,5.25122222222,15.5016666667,38.9477777778,13.0491111111,4.12466666667,7.60611111111,5.35888888889,4.81722222222,6.80388888889,7.35277777778,8.29055555556
432.93,5.24877777778,15.5175555556,38.8927777778,13.0625555556,4.131,7.609,5.36322222222,4.81044444444,6.81433333333,7.36622222222,8.2931111111
433.29,5.232,15.5273333333,38.8988888889,13.0846666666,4.12133333333,7.60844444444,5.36211111111,4.79955555556,6.82122222222,7.35033333333,8.30866666666
433.64,5.23066666667,15.5151111111,38.8617777778,13.0972222222,4.11522222222,7.597,5.34766666667,4.77044444444,6.82377777778,7.33544444444,8.28077777778
434.00,5.22666666667,15.5315555556,38.7795555555,13.0981111111,4.121,7.61366666667,5.34966666667,4.76633333333,6.83188888889,7.35855555556,8.26599999999
434.35,5.212,15.5054444444,38.7221111111,13.074,4.09488888889,7.59988888889,5.33844444445,4.72677777778,6.82377777778,7.33233333333,8.23588888889
434.71,5.29122222222,15.5895555555,38.6834444444,13.1462222222,4.15688888889,7.67188888889,5.408,4.776,6.894,7.39633333333,8.29877777777
435.07,5.33666666667,15.6541111111,38.6773333333,13.2056666667,4.18744444445,7.72955555556,5.44644444445,4.81066666667,6.93788888889,7.444,8.34633333333
435.42,5.33966666667,15.6797777778,38.6555555556,13.2268888889,4.18855555556,7.76155555556,5.45811111111,4.81366666666,6.94611111111,7.44044444444,8.34777777777
435.78,5.32866666667,15.6784444444,38.607,13.2308888889,4.19366666667,7.73666666667,5.43033333334,4.81388888889,6.93344444445,7.44522222222,8.32888888889
436.13,5.366,15.7276666666,38.5825555555,13.2923333333,4.235,7.79044444444,5.47377777778,4.83211111111,6.98888888889,7.48722222222,8.35422222223
436.49,5.35455555556,15.7423333333,38.5074444444,13.3055555555,4.216,7.755,5.452,4.804,6.95988888889,7.44433333333,8.33355555556
436.84,5.375,15.7776666667,38.5021111111,13.3602222222,4.24677777778,7.77866666667,5.47655555556,4.81744444444,6.98211111111,7.46744444444,8.346
437.20,5.34466666667,15.7567777778,38.4208888889,13.3258888889,4.22344444445,7.74411111111,5.456,4.79388888889,6.95855555556,7.44033333333,8.31311111112
437.56,5.32744444444,15.7696666667,38.3703333333,13.3303333333,4.21555555556,7.74,5.46266666667,4.80911111111,6.95088888889,7.43955555555,8.33822222223
437.91,5.31411111111,15.763,38.3482222222,13.365,4.206,7.731,5.48044444444,4.80377777778,6.94244444444,7.42522222222,8.34122222223
438.27,5.28311111111,15.7655555555,38.3301111111,13.3697777778,4.19033333333,7.70933333334,5.45811111111,4.80011111111,6.90888888889,7.42777777778,8.33477777779
438.62,5.23122222222,15.7155555556,38.2827777778,13.3636666667,4.14222222222,7.64888888889,5.39566666667,4.75388888889,6.85244444445,7.35577777778,8.28888888888
