wavelength,Back_IncWatm,Belly_IncWatm,Breast_IncWatm,Crissum_IncWatm,Crown_IncWatm,DorTail_IncWatm,Patch10_IncWatm,Patch11_IncWatm,Patch12_IncWatm,Rump_IncWatm,Throat_IncWatm,WingTip_IncWatm
372.92,6.69793333333,26.7453333333,18.2346,15.4102,6.71373333334,7.122,6.61406666666,3.28053333333,38.1891333333,8.43673333333,28.177,7.37433333333
373.28,6.68146666666,26.7915333333,18.2232666667,15.3956666667,6.7006,7.11046666667,6.57813333333,3.24646666667,38.3138666667,8.35973333333,28.1989666667,7.3248
373.64,6.67926666667,26.8307333333,18.2274,15.3932,6.73953333333,7.13013333333,6.6278,3.2558,38.3364666667,8.33926666667,28.2335,7.33
374.00,6.69353333333,26.9164,18.2584666667,15.4516,6.7884,7.16153333333,6.65856666667,3.26586666667,38.4122,8.3384,28.3284,7.3436
374.37,6.6964,26.9289333333,18.2546666666,15.4472666667,6.80706666667,7.1714,6.64436666667,3.25373333333,38.4318,8.32426666666,28.3108333333,7.32833333333
374.73,6.70033333333,27.0265333333,18.2867333333,15.4912,6.82453333333,7.1538,6.6428,3.25386666667,38.5438,8.32006666667,28.3632,7.34
375.09,6.6712,27.1,18.3112666667,15.4844666667,6.76373333333,7.08913333333,6.6107,3.19153333334,38.6260666667,8.28706666667,28.3937666667,7.2902
375.45,6.635,27.2146,18.3838666667,15.5418666667,6.73486666667,7.0472,6.58143333334,3.1652,38.7725333333,8.28833333333,28.5250333333,7.29733333333
375.81,6.62273333334,27.2503333333,18.3804,15.5504,6.6978,7.0194,6.56363333333,3.16053333333,38.8163333333,8.29206666667,28.5692,7.2692
376.18,6.63086666667,27.2896,18.3896,15.5453333333,6.64393333333,6.9766,6.53203333333,3.14686666667,38.8400666666,8.25573333333,28.6186666667,7.23346666667
376.54,6.5546,27.2546,18.3955333333,15.5134,6.51706666667,6.88626666666,6.45526666667,3.0836,38.768,8.19173333333,28.6373,7.14473333333
376.90,6.53446666667,27.3242666667,18.4283333333,15.5673333333,6.5072,6.90266666667,6.46846666667,3.07206666667,38.8212666667,8.20806666666,28.6936666667,7.1542
377.26,6.52893333333,27.3616,18.4237333333,15.6031333333,6.498,6.88406666667,6.45233333333,3.0636,38.8838,8.25066666667,28.7264333333,7.1714
377.63,6.48046666667,27.4442666667,18.4073333333,15.5887333333,6.43306666667,6.81766666667,6.36953333333,3.02213333334,38.8915333333,8.22293333333,28.7558,7.10666666667
377.99,6.4526,27.5339333333,18.4544,15.6143333333,6.40606666667,6.75706666667,6.3702,3.01473333333,39.0118,8.2064,28.8294333333,7.0888
378.35,6.41906666667,27.5644666667,18.4758,15.6384666667,6.378,6.7056,6.36476666667,2.99966666666,39.0214666666,8.1874,28.8517666667,7.0478
378.71,6.42566666667,27.6421333333,18.5087333333,15.691,6.3982,6.724,6.37063333333,3.0062,39.0227333333,8.21226666667,28.9111,7.0578
379.07,6.41453333334,27.699,18.4856666667,15.7244666667,6.44293333333,6.72706666667,6.37226666667,3.03433333333,39.0173333333,8.22,28.9584,7.0588
379.44,6.39253333333,27.6994,18.4604,15.6893333333,6.4314,6.68666666666,6.33566666667,2.99626666667,38.9478,8.1922,28.952,7.0036
379.80,6.49366666667,27.8013333333,18.601,15.7826666667,6.52453333333,6.7836,6.44023333333,3.07666666667,39.0643333333,8.2938,29.0618,7.11453333333
380.16,6.50173333334,27.8771333334,18.6445333333,15.8274666667,6.53253333333,6.78233333333,6.43766666666,3.07033333333,39.1216,8.32953333333,29.0983,7.1046
380.52,6.50533333333,28.0003333333,18.6339333333,15.8914666667,6.54206666667,6.78026666667,6.41983333333,3.04766666667,39.2692666667,8.34753333333,29.1668666667,7.09646666667
380.88,6.5524,28.1094,18.6906666667,15.918,6.55493333333,6.76933333333,6.4043,3.03926666667,39.3332,8.354,29.2498666667,7.0966
381.24,6.57926666667,28.1731333333,18.765,15.9484,6.58446666667,6.79706666667,6.43123333333,3.07393333333,39.3234666667,8.36686666667,29.3116333333,7.0872
381.61,6.584,28.2228,18.8116,15.9846,6.59313333333,6.80293333333,6.45053333333,3.06633333333,39.3689333333,8.3522,29.3092333333,7.08953333333
381.97,6.58113333333,28.2822666667,18.8574666667,16.0062666667,6.61693333333,6.84486666667,6.42583333333,3.0436,39.3769333333,8.36126666666,29.3058333333,7.09453333333
382.33,6.59386666667,28.3924,18.9051333333,16.0287333333,6.6332,6.8618,6.41746666667,3.05566666667,39.4505333333,8.3668,29.3245666667,7.10866666667
382.69,6.6754,28.5204666666,18.9980666667,16.0908,6.691,6.9204,6.50446666667,3.1144,39.559,8.43173333333,29.4119666667,7.13846666667
383.05,6.71913333333,28.5828666667,19.0370666667,16.1348666667,6.71226666667,6.9452,6.51096666667,3.1316,39.6232666667,8.4514,29.4868666667,7.14053333333
383.41,6.7258,28.6891333333,19.1114,16.1946666667,6.6964,6.97773333333,6.52383333333,3.15393333333,39.7202,8.49093333334,29.5631666667,7.15613333333
383.77,6.638,28.7322,19.0548666667,16.1407333333,6.6206,6.89733333333,6.4321,3.06733333333,39.6674,8.39373333333,29.5229333333,7.06513333333
384.14,6.67613333333,28.8528666667,19.1474,16.1926666667,6.64866666667,6.94646666667,6.478,3.09886666667,39.7566666667,8.41973333333,29.6596,7.11306666667
384.50,6.6486,28.905,19.1735333334,16.1644,6.65673333333,6.9386,6.4861,3.08173333333,39.7453333333,8.37226666667,29.6541,7.09033333333
384.86,6.60653333333,28.9150666667,19.1311333333,16.1629333333,6.6168,6.88906666667,6.4492,3.05566666667,39.7278666667,8.33553333333,29.6488666667,7.0488
385.22,6.66546666667,29.0826,19.2258666667,16.2693333333,6.65993333333,6.93626666667,6.49156666667,3.0956,39.8677333333,8.39693333334,29.7803333333,7.0994
385.58,6.697,29.1908,19.3038666667,16.3736666667,6.68806666667,6.98693333333,6.51876666667,3.12886666667,39.9686666667,8.476,29.8718333333,7.1366
385.94,6.72253333334,29.2254,19.2836666667,16.3660666667,6.70366666667,6.98546666667,6.5225,3.13966666667,39.9640666667,8.4824,29.9124333333,7.1346
386.30,6.71653333333,29.2779333333,19.2940666667,16.3900666667,6.70326666667,6.96733333333,6.51246666667,3.12186666667,39.9587333333,8.4726,29.9856,7.12006666667
386.66,6.6624,29.3052,19.2679333333,16.4064,6.6886,6.93826666667,6.46063333333,3.07846666667,39.9802666667,8.43466666667,30.0033666667,7.08126666666
387.03,6.63686666667,29.3777333333,19.3332,16.4145333333,6.6528,6.9196,6.44213333333,3.04613333333,40.0218666667,8.43033333333,30.0397666667,7.0544
387.39,6.62886666667,29.4238,19.3448666667,16.4152666667,6.66166666667,6.878,6.42286666667,3.0254,40.0874666667,8.3878,30.0584333333,7.01346666667
387.75,6.73633333333,29.5968666667,19.4784,16.5696666667,6.77553333333,6.9482,6.5043,3.11526666667,40.2247333333,8.50333333333,30.2031666667,7.0988
388.11,6.73646666667,29.6684,19.4994666667,16.6050666667,6.7982,6.9252,6.49373333333,3.12826666667,40.2952,8.50526666667,30.2315,7.07146666667
388.47,6.84693333333,29.7656666667,19.585,16.7210666667,6.86786666667,6.98113333333,6.57573333333,3.23126666667,40.3845333333,8.60646666667,30.3230333334,7.14833333333
388.83,6.82933333333,29.8146666667,19.6058,16.728,6.8642,6.96966666667,6.578,3.22086666667,40.4088666666,8.6022,30.3567333333,7.14166666667
389.19,6.7858,29.8552,19.6021333333,16.7036666667,6.84733333333,6.93113333333,6.56443333333,3.16873333333,40.4043333333,8.58646666667,30.3637333333,7.1114
389.55,6.77066666667,29.9142666667,19.5876,16.6820666667,6.85973333333,6.89433333333,6.5691,3.1642,40.4077333333,8.5558,30.4015,7.1042
389.91,6.81553333333,30.0892,19.7201333333,16.8124,6.9232,6.9528,6.64373333333,3.2356,40.5731333333,8.61966666667,30.5200666667,7.156
390.27,6.86753333333,30.2098666666,19.8064666667,16.8878666667,6.96846666667,7.00806666667,6.71293333333,3.29293333333,40.6964666667,8.69606666667,30.6219666666,7.2178
390.63,6.91826666667,30.2750666667,19.8482666667,16.9267333333,6.97353333333,7.01106666667,6.72813333333,3.3366,40.6993333333,8.7072,30.6297,7.25033333333
391.00,6.93666666667,30.3527333333,19.8813333333,16.9778666667,6.99753333333,7.01626666667,6.75253333333,3.36013333333,40.7622666667,8.72053333333,30.684,7.2684
391.36,6.9676,30.463,19.9079333333,17.037,7.01926666667,7.0606,6.78306666667,3.388,40.8006666667,8.75886666667,30.7253666667,7.3018
391.72,6.92953333333,30.4929333333,19.9036,17.0232666667,6.97633333333,7.0504,6.76816666667,3.3578,40.8470666667,8.72613333333,30.7682666667,7.27186666667
392.08,6.92686666667,30.5604666667,19.9046666667,17.0518,6.96213333333,7.0378,6.76146666667,3.317,40.8640666667,8.70853333333,30.8080666667,7.2712
392.44,6.8692,30.6728,19.9415333333,17.0830666667,6.94126666667,7.01326666667,6.714,3.24933333333,40.9766666667,8.6594,30.8731333333,7.23706666667
392.80,6.8906,30.7457333333,19.9911333333,17.1264,6.96926666667,7.0538,6.72416666667,3.26253333333,41.0605333333,8.674,30.9158333333,7.2456
393.16,6.87213333333,30.7594666666,19.9817333333,17.1307333333,6.93046666667,7.02806666667,6.6657,3.2366,41.0754,8.631,30.9031666667,7.1956
393.52,6.86546666666,30.825,20.0018666667,17.1405333333,6.9092,7.0248,6.64406666667,3.20886666667,41.1551333333,8.6236,30.9644,7.1684
393.88,6.8264,30.861,19.9708666667,17.12,6.8516,6.96973333333,6.5926,3.15173333333,41.1318666667,8.57906666667,30.9651333333,7.1148
394.24,6.78506666667,30.8906,19.9174666667,17.0898666667,6.812,6.90326666667,6.52033333333,3.09113333333,41.101,8.52986666667,30.9522666667,7.02686666667
394.60,6.72186666667,30.95,19.9216666667,17.0789333333,6.75966666667,6.85513333333,6.46096666667,3.008,41.1792,8.48293333333,31.0181333333,6.95466666667
394.96,6.69853333333,31.0153333333,19.905,17.0604,6.7486,6.83893333333,6.4468,3.00553333333,41.1718666667,8.46246666667,31.0244,6.92793333333
395.32,6.6912,31.0671333333,19.9286666667,17.0768666667,6.7454,6.8034,6.4507,2.97233333333,41.2031333333,8.45553333333,31.0662,6.9042
395.68,6.73233333333,31.1556,19.9671333333,17.0988666667,6.78246666667,6.81913333333,6.47203333333,2.9906,41.2338,8.48233333333,31.0732,6.92246666667
396.04,6.75446666667,31.2162,20.0091333333,17.0997333333,6.82166666667,6.86106666666,6.5016,3.04386666667,41.232,8.51126666667,31.1036333333,6.9498
396.40,6.81653333333,31.2673333333,20.0371333333,17.1164666667,6.84873333333,6.88813333333,6.54633333333,3.09073333333,41.2306,8.5794,31.1511333333,6.98066666667
396.76,6.81326666667,31.3723333333,20.0596,17.1355333333,6.82833333333,6.84393333333,6.54173333333,3.0664,41.2761333333,8.58586666667,31.2054333333,6.9664
397.12,6.88853333333,31.5139333333,20.1416,17.2198,6.89693333333,6.89653333334,6.64023333333,3.12966666667,41.3478666667,8.63546666667,31.2934666667,7.04386666667
397.48,6.9186,31.5998,20.1830666667,17.2645333333,6.92626666667,6.89433333333,6.672,3.14746666667,41.3528,8.6486,31.3273,7.0434
397.84,6.93526666667,31.643,20.1998,17.2824666667,6.94933333333,6.89653333333,6.6864,3.14846666667,41.3586,8.6484,31.3572333333,7.04293333333
398.20,6.95926666667,31.7543333333,20.2591333334,17.3481333333,6.9628,6.9202,6.7279,3.1774,41.4294666667,8.67046666667,31.4132,7.09486666667
398.56,7.00273333333,31.8432666667,20.2918666667,17.3916666667,6.98426666667,6.93493333334,6.77276666667,3.20073333333,41.4494,8.70793333334,31.4627,7.1222
398.92,7.03933333333,31.9146666667,20.3422666667,17.4470666667,6.9932,6.94966666667,6.77993333333,3.19626666667,41.4961333333,8.7492,31.5315666667,7.14786666667
399.28,7.01006666667,31.9311333333,20.3272,17.4326666667,6.9454,6.91853333333,6.73253333333,3.1772,41.4722666667,8.71826666667,31.5432,7.11693333333
399.64,6.93606666667,31.9462,20.2908,17.4398,6.87606666667,6.85753333333,6.66856666667,3.12393333333,41.4667333333,8.66386666666,31.5569333333,7.062
400.00,6.94866666666,32.0468,20.3113333333,17.5154666667,6.869,6.8444,6.67266666667,3.099,41.5703333333,8.68026666667,31.6318,7.05306666667
400.36,6.9028,32.0907333333,20.3268666667,17.5301333333,6.8532,6.82386666667,6.6342,3.09206666667,41.561,8.6492,31.6363333333,7.03033333333
400.72,6.9152,32.1357333333,20.3432,17.5743333333,6.8672,6.8638,6.66233333334,3.12086666667,41.5337333333,8.65766666667,31.6643666667,7.048
401.08,6.8786,32.221,20.3536666667,17.581,6.84493333333,6.84593333333,6.6307,3.09706666667,41.601,8.66733333333,31.724,7.01
401.44,6.86333333333,32.2758,20.3732,17.6082666667,6.80726666667,6.83746666667,6.5973,3.06806666667,41.6485333333,8.66366666667,31.7654666667,7.00293333333
401.80,6.8534,32.3662,20.4242666667,17.6578666667,6.78566666667,6.8214,6.57866666667,3.07106666667,41.7303333333,8.68186666666,31.8359333333,7.00626666667
402.16,6.85766666667,32.4012,20.4586,17.6842,6.79406666667,6.82226666667,6.59213333333,3.0784,41.7580666666,8.6896,31.8613666667,7.00506666667
402.52,6.84026666667,32.4436666667,20.4666,17.711,6.8096,6.833,6.58593333334,3.0874,41.7897333333,8.69786666667,31.9010666667,7.0024
402.88,6.882,32.5708,20.5426,17.7936,6.86373333333,6.884,6.65553333333,3.1346,41.9136,8.73906666667,32.009,7.03793333333
403.24,6.872,32.6545333333,20.5796,17.8287333333,6.87493333333,6.892,6.67596666667,3.1374,41.9699333333,8.7582,32.0387,7.05973333333
403.60,6.8828,32.7493333333,20.62,17.8631333333,6.8906,6.8928,6.69793333333,3.15386666667,42.0183333333,8.78993333333,32.0908,7.0664
403.95,6.8478,32.8074,20.6486,17.8666666667,6.87513333333,6.8768,6.6615,3.1258,42.0434,8.77633333333,32.1169666667,7.0338
404.31,6.84153333333,32.8586,20.6513333333,17.8853333333,6.87433333333,6.87133333333,6.6764,3.11193333333,42.0834,8.7732,32.1580666667,7.0206
404.67,6.84653333333,32.9114,20.6710666667,17.9053333333,6.88726666667,6.85873333333,6.68016666667,3.11586666667,42.1245333333,8.77673333333,32.1787666667,7.007
405.03,6.82533333333,32.9444666666,20.6972,17.9230666667,6.88026666667,6.84846666667,6.6655,3.10906666667,42.1634,8.75853333333,32.1907666667,7.0076
405.39,6.83153333333,32.9976666667,20.7132666667,17.9458,6.90253333333,6.84426666667,6.6827,3.11953333333,42.2019333333,8.76886666667,32.2086333333,7.00213333333
405.75,6.86846666667,33.0834,20.7450666667,17.9838,6.94013333333,6.88273333333,6.7124,3.14526666667,42.2747333333,8.77446666667,32.2579,7.01253333333
406.11,6.8916,33.1732,20.8075333333,18.027,6.9678,6.92173333333,6.7329,3.16986666667,42.3278,8.80246666667,32.3222666667,7.03206666667
406.47,6.90293333333,33.2735333333,20.8628,18.0722,6.98513333333,6.93946666667,6.76183333333,3.18246666667,42.3869333334,8.82626666667,32.3623,7.04926666667
406.83,6.82493333333,33.2602,20.8028666667,18.0244666667,6.9184,6.8544,6.66126666667,3.11626666667,42.3431333333,8.74873333333,32.3015666667,6.974
407.19,6.85126666667,33.3328666667,20.8394666667,18.0796666667,6.95086666667,6.85633333333,6.65386666666,3.1394,42.3741333333,8.76753333333,32.3721666667,6.97953333333
407.55,6.87913333333,33.3858,20.8666,18.1061333333,6.97713333333,6.871,6.66563333333,3.155,42.381,8.77813333333,32.4128333333,6.9834
407.90,6.92286666667,33.4867333333,20.9127333333,18.1559333333,7.01073333333,6.90626666667,6.69426666667,3.1834,42.4379333333,8.819,32.4790666667,7.021
408.26,6.9304,33.5373333333,20.9268666667,18.1743333333,6.99413333333,6.90106666667,6.69956666667,3.16326666667,42.4390666667,8.8264,32.4866,7.00626666667
408.62,6.9388,33.6498,20.9421333333,18.2109333333,6.992,6.9002,6.68366666667,3.16393333333,42.5153333334,8.82513333333,32.5274,7.02033333333
408.98,6.97293333333,33.7540666667,20.9688666667,18.2595333333,7.01133333333,6.90446666667,6.7036,3.18933333333,42.5508,8.86686666666,32.5756666667,7.0368
409.34,6.97673333333,33.8524,21.0286,18.2993333333,7.02233333334,6.9246,6.72563333333,3.2046,42.578,8.89586666667,32.6338666667,7.04326666667
409.70,6.91753333334,33.8948,21.0009333333,18.2976,6.9766,6.8636,6.68573333333,3.1424,42.5654666667,8.86946666667,32.6497,7.00433333333
410.06,6.9374,33.9898,21.021,18.3671333333,6.9902,6.86986666667,6.7141,3.1522,42.642,8.89493333333,32.7267666667,7.0162
410.42,6.97806666667,34.0606666667,21.0665333333,18.4196,7.02006666667,6.884,6.73073333333,3.18893333333,42.6893333333,8.928,32.7924333333,7.04646666667
410.77,7.0614,34.2106,21.1574666666,18.5371333333,7.09086666667,6.9474,6.83406666667,3.258,42.7781333333,9.01833333333,32.8876666667,7.12773333333
411.13,7.08133333333,34.3156666667,21.1996666667,18.5767333333,7.1086,6.98366666667,6.86663333333,3.26553333333,42.8467333333,9.03413333333,32.9457666667,7.1302
411.49,7.08286666667,34.3952666667,21.233,18.6116,7.1008,6.99086666667,6.86686666667,3.2554,42.9178,9.02873333333,32.9767666667,7.1428
411.85,7.09846666667,34.4303333334,21.2402,18.6584666667,7.1072,6.97553333333,6.88483333333,3.2706,42.9168666667,9.02493333333,32.9801,7.1462
412.21,7.14346666667,34.598,21.3332666667,18.7419333333,7.16473333333,7.02406666667,6.9169,3.32686666667,43.068,9.0774,33.1093333333,7.1892
412.57,7.19646666666,34.6696,21.4208,18.8208,7.2288,7.09586666667,6.9932,3.39033333333,43.0848,9.1766,33.1951,7.24633333333
412.92,7.2082,34.699,21.4458,18.8606666667,7.24946666667,7.1274,7.01116666667,3.3986,43.1006,9.1758,33.2486333333,7.25873333333
413.28,7.20966666667,34.7255333333,21.4462,18.9026,7.24373333333,7.1134,6.9839,3.37973333333,43.1155333333,9.16113333333,33.2606,7.26046666667
413.64,7.2648,34.811,21.5132,18.9638666667,7.2952,7.16033333333,7.0422,3.4314,43.1668666667,9.21233333333,33.3131,7.3098
414.00,7.25486666667,34.8582666667,21.5174666667,18.9664666667,7.2924,7.1442,7.00606666667,3.407,43.1758666667,9.1936,33.3010666667,7.2916
414.36,7.25913333333,34.9656,21.5523333333,18.9832666667,7.29726666667,7.1488,7.01926666667,3.38946666667,43.2477333333,9.19933333333,33.3468666667,7.3006
414.72,7.23666666667,35.0332666667,21.5522,18.9869333333,7.28046666667,7.15253333333,7.00023333333,3.36193333333,43.2794,9.1822,33.3744666667,7.29253333333
415.07,7.2498,35.117,21.5746666667,19.0320666667,7.29146666667,7.14646666667,7.02153333334,3.36086666667,43.3384,9.198,33.4312333333,7.3192
415.43,7.22666666667,35.1754666667,21.5590666667,19.0324,7.25653333333,7.11386666667,7.00673333333,3.33573333334,43.3166666667,9.18066666667,33.4552,7.28606666667
415.79,7.21633333333,35.2547333333,21.5856,19.0509333333,7.2638,7.11386666667,7.02343333333,3.3396,43.3832,9.19686666667,33.4914666667,7.2802
416.15,7.2024,35.2811333333,21.5602666667,19.0574666667,7.23426666667,7.0818,7.00426666667,3.3136,43.369,9.18446666667,33.4898,7.26666666667
416.51,7.17766666666,35.3892,21.5630666667,19.0734,7.201,7.01993333334,6.9583,3.25653333333,43.4800666667,9.1318,33.5539666667,7.214
416.86,7.1922,35.5018,21.5759333333,19.1082666667,7.1844,7.00673333333,6.96283333333,3.2408,43.5492666667,9.15246666667,33.5938333333,7.19966666667
417.22,7.16966666667,35.5246,21.5271333333,19.0555333333,7.15906666667,6.9696,6.95173333333,3.21773333333,43.5024666667,9.1288,33.5747666667,7.16813333333
417.58,7.15373333333,35.5942,21.5272666667,19.0612,7.13926666667,6.94793333333,6.92963333333,3.19506666667,43.5148,9.11606666667,33.592,7.14173333333
417.94,7.15666666667,35.6629333333,21.5448666667,19.0798666667,7.13553333333,6.9504,6.93873333333,3.2044,43.5445333333,9.12286666667,33.6546,7.14113333333
418.29,7.128,35.6584666667,21.5127333333,19.0758,7.1102,6.93113333334,6.92173333333,3.1956,43.4812,9.09926666667,33.6161333333,7.10873333333
418.65,7.11026666667,35.6401333333,21.5016,19.0575333333,7.0952,6.90466666667,6.8968,3.1704,43.4330666667,9.07426666667,33.6034666667,7.08006666667
419.01,7.09953333333,35.6655333333,21.4926,19.053,7.07546666667,6.88733333333,6.87096666667,3.14913333333,43.4336666667,9.06646666667,33.6028666667,7.05133333333
419.37,7.0966,35.7005333333,21.4906,19.0698666667,7.0764,6.88806666667,6.86363333333,3.13566666667,43.4537333333,9.07086666667,33.5962,7.0466
419.73,7.09313333333,35.744,21.4875333333,19.0704666667,7.06433333333,6.8862,6.85306666667,3.12193333333,43.4473333333,9.07106666667,33.6293,7.0448
