wavelength,Back_SpoSimm,Belly_SpoSimm,Breast_SpoSimm,Crissum_SpoSimm,Crown_SpoSimm,DorTail_SpoSimm,Patch10_SpoSimm,Patch11_SpoSimm,Rump_SpoSimm,Throat_SpoSimm,WingTip_SpoSimm
614.28,15.2360833333,53.0271666667,33.8068333333,44.33525,13.26975,16.8752916667,41.92525,31.5311666667,21.4987083333,29.8688333334,12.95325
614.61,15.1729166667,52.9994166667,33.77625,44.3059166667,13.1963333334,16.81675,41.84875,31.4995833333,21.45875,29.807,12.85975
614.94,15.1786666667,53.14525,33.8664166667,44.4068333333,13.2253333333,16.8255833334,41.9041666667,31.51675,21.4938333333,29.8443333333,12.867
615.28,15.2155833333,53.2795,33.9483333333,44.4795,13.23825,16.882125,41.9731666667,31.5510833333,21.541625,29.8661666667,12.8809166667
615.61,15.2383333333,53.3230833333,34.0115,44.587,13.2556666667,16.8977916667,41.98175,31.5515833333,21.5442916667,29.91025,12.8589166667
615.95,15.32325,53.40775,34.1209166667,44.6620833333,13.3323333334,17.0027083333,42.0741666667,31.6551666667,21.5964166667,29.9969166667,12.9110833333
616.28,15.3574166666,53.47325,34.17675,44.6919166667,13.31825,16.9887916667,42.1205833333,31.6794166667,21.5909583333,30.0236666667,12.9578333333
616.61,15.3325833333,53.4755833334,34.138,44.6519166666,13.2674166666,16.94725,42.1316666666,31.67525,21.5479583333,30.0176666667,12.8885833333
616.95,15.2846666667,53.4840833333,34.1130833333,44.6808333334,13.243,16.8890833333,42.1571666666,31.6585833333,21.5134583333,30.0231666667,12.8528333333
617.28,15.2543333333,53.5258333333,34.1508333333,44.7729166667,13.207,16.855,42.1454166667,31.6384166667,21.5322916667,30.0343333333,12.8249166667
617.62,15.2488333333,53.5211666667,34.1568333334,44.7546666666,13.2105833333,16.8320833333,42.1756666667,31.6553333334,21.49575,30.04875,12.8146666666
617.95,15.3915,53.6049166667,34.2314166666,44.8430833333,13.3261666667,16.9228333333,42.2463333333,31.76275,21.6084166667,30.1405,12.9291666667
618.28,15.4966666667,53.6485833333,34.3263333334,44.9024166666,13.45625,17.0494166667,42.33325,31.8491666666,21.6831666667,30.2504166667,13.05675
618.62,15.5170833333,53.6180833333,34.293,44.8855,13.4365833333,17.091375,42.3743333333,31.8749166667,21.65025,30.269,13.0593333333
618.95,15.59375,53.6005,34.3141666667,44.8969166667,13.50475,17.1159166667,42.38,31.9273333333,21.7026666667,30.3295,13.09875
619.28,15.6205833333,53.6605833333,34.3605833333,44.9498333333,13.5241666667,17.1795833333,42.4175833333,32.0104166667,21.7640833334,30.3734166667,13.1241666667
619.62,15.6033333333,53.6696666667,34.3425833333,44.95675,13.50425,17.1477916667,42.3929166667,32.0010833333,21.8098333333,30.3764166667,13.119
619.95,15.5825833333,53.7234166667,34.3429166666,45.0044166667,13.5310833333,17.1850833333,42.428,32.0196666667,21.83425,30.4278333333,13.0940833333
620.28,15.5655,53.7045833334,34.3395,44.98925,13.5530833333,17.1837916667,42.4053333333,32.0175833333,21.838,30.39975,13.1026666667
620.62,15.5405,53.7273333333,34.3485833333,44.9910833333,13.5548333333,17.2005833334,42.36,32.0043333333,21.8564583333,30.35475,13.0695833333
620.95,15.5729166667,53.7013333333,34.3543333333,44.9295833333,13.5851666667,17.234,42.3399166667,32.02075,21.85875,30.3516666667,13.0884166667
621.28,15.62575,53.7761666667,34.4294166667,45.0095,13.6448333334,17.3245,42.39525,32.0904166667,21.9410833333,30.4284166667,13.1488333333
621.62,15.65625,53.7933333333,34.4771666667,44.9983333333,13.6694166667,17.3334583333,42.4241666667,32.0998333333,21.9486666667,30.4494166667,13.1559166667
621.95,15.6375833333,53.8219166666,34.4899166667,45.013,13.6076666667,17.35125,42.4306666667,32.14075,21.9925,30.4555,13.1071666667
622.28,15.5824166667,53.77125,34.5238333333,44.963,13.5836666667,17.3188333333,42.3675833333,32.1498333334,21.9602083333,30.4019166667,13.0724166667
622.62,15.5669166667,53.8428333334,34.5725833334,45.01325,13.5695,17.3489166666,42.46925,32.2255,21.9575416667,30.4215833333,13.104
622.95,15.6396666667,53.9410833333,34.6673333333,45.0605,13.6103333334,17.3914583333,42.6066666667,32.27525,22.0367083333,30.45925,13.1791666667
623.28,15.7564166667,54.0014166667,34.7739166667,45.1360833334,13.713,17.447625,42.7040833333,32.3734166667,22.0751666667,30.5170833333,13.2721666667
623.62,15.7753333333,54.001,34.8156666667,45.1138333333,13.73325,17.4514166667,42.7200833333,32.4344166667,22.0792083334,30.49425,13.3218333333
623.95,15.7418333333,54.0294166667,34.8309166667,45.1255833333,13.6965,17.459625,42.718,32.45325,22.0832083333,30.4868333333,13.3073333333
624.28,15.835,54.076,34.9416666667,45.2045833333,13.7475833333,17.5059583334,42.8441666666,32.5634166667,22.1242083334,30.5854166667,13.4200833333
624.62,15.86025,54.1303333333,34.9320833333,45.2138333334,13.7530833333,17.5398333333,42.9135,32.6255833333,22.139125,30.6065,13.4438333333
624.95,15.9284166667,54.16025,34.9871666666,45.2625833334,13.7728333334,17.5742916667,42.9879166667,32.6989166667,22.1562916667,30.6403333333,13.4834166667
625.28,15.85525,54.0750833333,34.8943333333,45.207,13.6868333333,17.5268333333,42.9149166667,32.6529166667,22.09775,30.5558333333,13.43275
625.61,15.88925,54.1495833334,34.943,45.292,13.7254166667,17.5295416666,43.0325833334,32.6869166666,22.1026666667,30.6026666667,13.4704166667
625.95,15.8810833333,54.1829166667,34.907,45.3204166667,13.7444166667,17.5575416667,43.0351666667,32.678,22.141125,30.58725,13.48025
626.28,15.891,54.2034166666,34.9176666666,45.3530833333,13.71275,17.5754583333,42.99925,32.6713333333,22.1215,30.575,13.4703333334
626.61,15.8815833333,54.1738333333,34.8936666667,45.3651666666,13.724,17.5539166667,42.9569166667,32.67375,22.105875,30.5696666667,13.4716666667
626.94,15.8258333333,54.2145833333,34.8828333333,45.355,13.6845,17.5165,42.926,32.6696666667,22.0925416667,30.5709166667,13.4128333333
627.28,15.8181666667,54.1781666667,34.8536666667,45.3444166667,13.6540833333,17.5215416667,42.9316666667,32.6176666667,22.0972083334,30.56025,13.3765833334
627.61,15.92625,54.2445,34.94175,45.4100833334,13.744,17.6288333333,43.0135,32.676,22.1940833333,30.6386666666,13.4528333334
627.94,15.95225,54.3159166667,35.0005833334,45.4826666667,13.7885833333,17.6830833333,43.0220833333,32.7079166667,22.2342916667,30.70275,13.48375
628.27,15.9913333333,54.3193333333,35.0485,45.5359166667,13.8318333334,17.682875,43.0395833333,32.6910833333,22.3188333333,30.71825,13.5108333333
628.61,15.8980833333,54.2450833333,34.9590833334,45.4571666667,13.7875,17.59475,42.903,32.5570833334,22.2324583333,30.6023333333,13.4233333334
628.94,15.8930833333,54.2453333333,35.0426666667,45.49025,13.7805833334,17.5650416666,42.89625,32.5544166666,22.24975,30.5939166667,13.4086666667
629.27,15.9306666666,54.21475,35.02875,45.4553333333,13.8298333333,17.59825,42.8265,32.5311666667,22.262375,30.5536666666,13.41725
629.60,15.9418333333,54.2214166667,35.0603333333,45.4946666666,13.7865833334,17.5544166667,42.8084166667,32.5505,22.2529166667,30.538,13.3753333333
629.94,15.90575,54.1814166667,35.04925,45.46425,13.8034166667,17.516125,42.7589166667,32.514,22.2385,30.5135833333,13.3420833333
630.27,15.9196666667,54.241,35.0803333333,45.4111666667,13.8269166666,17.5685833333,42.7604166667,32.5631666666,22.2851666666,30.5084166667,13.3521666666
630.60,15.946,54.2018333333,35.0329166667,45.3775833333,13.8230833333,17.6374166667,42.7605833333,32.5290833334,22.2728333334,30.5019166667,13.3639166667
630.93,15.9081666667,54.1525833333,35.0145833333,45.31675,13.7948333333,17.627875,42.66975,32.4874166667,22.233625,30.45475,13.3395
631.26,15.8685833333,54.0824166667,34.9653333333,45.2675,13.7205833333,17.5405,42.6038333333,32.4795,22.1693333334,30.376,13.3066666666
631.60,15.9010833333,54.00825,34.89425,45.199,13.7309166667,17.521125,42.5305,32.4581666667,22.1644583333,30.31625,13.2790833334
631.93,15.9369166666,54.0559166667,34.9619166667,45.2305833333,13.8009166667,17.6261666667,42.5945,32.5558333333,22.2010416666,30.393,13.3449166667
632.26,16.0009166667,54.2045,35.091,45.37125,13.8686666667,17.7379166667,42.74525,32.6793333333,22.2975416667,30.4865,13.4430833333
632.59,16.0275833334,54.293,35.0933333333,45.4228333333,13.8905,17.7825416667,42.7915833333,32.734,22.26575,30.5445833333,13.4575
632.92,16.0165,54.3505833334,35.1085833333,45.4466666667,13.854,17.7955416666,42.876,32.7675833334,22.2727916667,30.5735833334,13.4946666666
633.26,16.021,54.3639166667,35.1419166667,45.42225,13.85775,17.795875,42.93475,32.7851666667,22.2589583333,30.60825,13.5178333333
633.59,16.0520833333,54.4715833333,35.1896666667,45.4818333333,13.8620833333,17.8135,43.01925,32.8610833334,22.29375,30.7065833333,13.5350833333
633.92,16.0666666667,54.4935833333,35.2733333333,45.5894166667,13.8605,17.8404166667,43.0189166667,32.8735833333,22.29975,30.734,13.5590833333
634.25,16.0319166667,54.53025,35.3561666667,45.61975,13.83925,17.8187083333,43.0428333333,32.89375,22.3271666667,30.69075,13.5383333333
634.58,16.0661666667,54.5318333333,35.3679166667,45.6158333333,13.8229166667,17.7695833333,43.01775,32.88225,22.32275,30.69475,13.57525
634.91,16.1839166667,54.6583333333,35.5009166666,45.7504166666,13.96525,17.894625,43.1559166667,32.97975,22.4519583333,30.8511666666,13.6979166667
635.25,16.1365,54.69125,35.5423333334,45.7764166667,13.9226666667,17.922375,43.2034166667,33.0399166667,22.4719166667,30.8476666666,13.72325
635.58,16.1175,54.779,35.59275,45.8430833333,13.8935833333,17.92775,43.2045,33.0150833333,22.4439583333,30.8785,13.6943333333
635.91,16.1565,54.6871666667,35.5335,45.7673333333,13.89825,17.9107083333,43.11725,33.0066666667,22.4635416667,30.82375,13.7006666667
636.24,16.2299166667,54.8230833333,35.6199166666,45.8534166667,13.9774166667,17.9899583333,43.20125,33.0494166667,22.6112083333,30.8895,13.7804166667
636.57,16.3054166667,54.9039166667,35.7690833333,45.9729166667,14.06475,18.0824583333,43.2419166667,33.1919166667,22.7520416667,30.9804166667,13.8573333333
636.90,16.4084166667,54.9355,35.793,46.01825,14.2025,18.1452083333,43.246,33.1868333333,22.842125,31.0373333333,13.9671666667
637.23,16.4765833333,54.9285,35.8275833333,46.0673333333,14.2708333333,18.1942083333,43.2593333333,33.1816666667,22.932875,31.0265833334,14.0655
637.56,16.4823333333,54.9366666667,35.7979166666,46.069,14.2695833333,18.1460416667,43.3234166667,33.1699166666,22.8895,31.0575833333,14.0454166667
637.90,16.5525833334,54.9398333333,35.8018333333,46.1120833334,14.3400833333,18.2250833333,43.3278333334,33.2399166667,22.9357916667,31.1481666667,14.1385833333
638.23,16.6159166666,55.1055,35.9250833333,46.3025833333,14.4390833334,18.3375416667,43.4803333333,33.4118333334,23.0577083333,31.2411666666,14.2244166667
638.56,16.506,55.07325,35.8144166667,46.2235833333,14.2786666667,18.2249583333,43.3550833333,33.2845833333,22.9222916667,31.1241666667,14.0934166667
638.89,16.5514166666,55.2064166667,35.88325,46.2866666667,14.2943333333,18.2159166666,43.41725,33.3003333333,22.9272916667,31.10425,14.0475
639.22,16.4986666667,55.1100833333,35.8150833333,46.1970833333,14.2499166666,18.11,43.279,33.30575,22.8760416666,30.942,13.9855833334
639.55,16.4473333333,55.1375,35.8251666666,46.2084166667,14.1653333333,18.061,43.28275,33.3413333333,22.8401666667,30.9825833334,13.9394166667
639.88,16.4195,55.1045,35.8639166667,46.22125,14.1381666667,18.0330833333,43.2736666667,33.3503333334,22.820125,30.9465,13.9423333333
640.21,16.3036666667,54.9288333333,35.6829166667,46.0870833334,14.0175,17.8609166667,43.1251666667,33.161,22.6765,30.8354166667,13.8035
640.54,16.3274166666,54.9961666666,35.74225,46.1538333333,13.95675,17.93025,43.1328333333,33.25325,22.692375,30.8520833334,13.80575
640.87,16.3335833333,55.051,35.7675,46.1655833333,13.9711666666,17.9520416667,43.1949166667,33.31775,22.661125,30.8651666667,13.8
641.20,16.3921666666,55.0544166666,35.7820833333,46.17225,14.0019166667,18.0154583333,43.18025,33.3729166667,22.7162083333,30.85275,13.8291666667
641.53,16.3533333334,54.9954166667,35.7274166667,46.1351666667,13.934,17.919375,43.1195,33.3169166667,22.6515416667,30.7915,13.7214166667
641.87,16.388,55.0036666667,35.7633333333,46.1581666667,13.963,18.0097916667,43.1215,33.4021666667,22.6797916667,30.8055,13.7223333333
642.20,16.49325,55.03475,35.8795833333,46.1823333333,14.13075,18.114375,43.1975,33.5665833333,22.8023333333,30.8785,13.8486666667
642.53,16.54825,55.0935833333,35.9253333333,46.2604166667,14.1924166667,18.1705833333,43.2618333333,33.59025,22.90525,30.9663333333,13.9289166667
642.86,16.6039166667,55.1229166667,35.9551666667,46.2785,14.2185833333,18.23525,43.3345833333,33.64425,23.002875,31.0648333333,13.97975
643.19,16.6319166666,55.0586666667,36.02025,46.2606666667,14.2439166667,18.2690833334,43.3050833333,33.63075,23.004375,31.0003333333,14.0248333333
643.52,16.6238333333,54.9563333333,35.9548333333,46.1880833334,14.2500833333,18.2987916667,43.22075,33.6215833333,22.94625,30.9653333333,14.01925
643.85,16.7009166667,55.127,36.0619166666,46.2018333333,14.2781666667,18.3602083333,43.3069166666,33.7255833334,22.9457916667,30.97075,14.0595
644.18,16.647,55.083,36.0751666667,46.17425,14.2545833334,18.3295,43.3184166667,33.7369166667,22.9127916667,31.0070833333,14.00575
644.51,16.53975,54.8810833333,35.9868333333,46.01425,14.1793333333,18.25775,43.0909166667,33.5765,22.8430416667,30.9008333333,13.9076666667
644.84,16.54825,54.9890833333,36.12225,46.196,14.22875,18.3156666666,43.2154166667,33.6201666667,22.894375,30.9678333333,13.94925
645.17,16.5431666666,55.0373333333,36.0959166667,46.1490833333,14.30475,18.3883333334,43.206,33.62875,22.8954583333,30.984,13.9945833333
645.50,16.4735,54.9655,35.9919166666,46.0313333333,14.29825,18.3344583333,43.1395,33.4954166667,22.8295833334,30.94675,13.9776666667
645.83,16.4473333333,55.0586666666,36.0684166667,46.1368333333,14.2789166667,18.312875,43.1965833333,33.5155833333,22.8425,30.9439166667,14.0034166667
646.16,16.4824166667,54.9155833333,35.9984166667,46.03275,14.3206666667,18.3135416666,43.0905833333,33.4773333334,22.8263333333,30.9511666667,14.02875
646.49,16.586,54.9926666667,36.1401666667,46.1861666667,14.46625,18.4674583333,43.181,33.5725833333,22.9249583333,30.9986666667,14.1764166667
646.82,16.6748333333,55.2129166667,36.21725,46.36825,14.6255,18.5971666667,43.3861666667,33.7061666666,23.0754583333,31.1685,14.2775833333
647.15,16.7674166666,55.3029166667,36.3520833333,46.5044166667,14.6925833333,18.6682916666,43.4796666667,33.78875,23.1695833333,31.314,14.3311666667
647.48,16.7515833333,55.1514166667,36.2744166667,46.5334166667,14.6855833333,18.6965,43.3956666667,33.7700833334,23.1819583333,31.3770833334,14.397
647.81,16.8030833333,55.2831666667,36.3308333333,46.5798333334,14.7666666667,18.7615833333,43.5091666667,33.83075,23.2615833333,31.3848333333,14.4600833333
648.14,16.8693333333,55.5260833333,36.4498333333,46.75075,14.8361666666,18.8642083333,43.7083333333,33.96425,23.3216666667,31.5605,14.5333333333
648.47,16.8253333333,55.4093333333,36.3115,46.5485,14.7664166667,18.7916666667,43.60575,33.8838333333,23.25125,31.49125,14.5164166667
648.80,16.886,55.5265,36.4819166667,46.7314166666,14.7783333333,18.78325,43.7355833333,33.9825833334,23.3229583333,31.5668333334,14.5549166667
649.13,16.8776666667,55.4939166667,36.5010833334,46.7609166667,14.7696666667,18.7447083334,43.782,34.0049166667,23.3332083333,31.5618333334,14.5341666667
649.46,16.8240833333,55.4565833333,36.473,46.6668333333,14.7038333333,18.7155416667,43.7794166667,33.9546666667,23.2892083333,31.5425833333,14.3915833333
649.79,16.73125,55.4575833334,36.4915833333,46.595,14.6476666667,18.6665833333,43.7741666667,33.9435833333,23.2542083333,31.5183333334,14.3624166667
650.11,16.6415833333,55.3695833334,36.35925,46.4646666667,14.5220833334,18.5626666667,43.74675,33.8788333333,23.130375,31.4974166667,14.2656666667
650.44,16.57125,55.30575,36.3306666667,46.3583333333,14.4439166667,18.4834166667,43.66525,33.8055,23.0524583333,31.463,14.2359166667
650.77,16.5085,55.292,36.2015833333,46.24475,14.3465,18.405875,43.6718333334,33.751,22.9662083333,31.37775,14.1841666667
651.10,16.5309166667,55.3203333333,36.3136666667,46.2441666667,14.3673333333,18.4145,43.7476666666,33.7796666667,23.003125,31.3421666666,14.1205833333
651.43,16.41825,55.2179166667,36.262,46.2041666667,14.2716666667,18.346625,43.6494166666,33.7028333333,22.9029166667,31.2923333334,14.05775
651.76,16.4360833333,55.0346666667,36.2151666666,46.0900833333,14.24,18.3303333333,43.5953333333,33.6835833333,22.8854583333,31.147,14.0159166666
652.09,16.4801666667,55.1351666667,36.2666666667,46.1630833334,14.2896666667,18.3525,43.6151666666,33.7161666667,22.9735,31.1709166667,14.033
652.42,16.5194166667,55.23525,36.325,46.1939166667,14.3040833333,18.426125,43.6724166667,33.7985,23.0316666667,31.2294166667,14.0926666667
652.75,16.6204166667,55.3103333334,36.4611666667,46.2531666667,14.381,18.4973333333,43.6871666667,33.9289166667,23.11075,31.29025,14.1905
653.08,16.7478333334,55.3576666667,36.5184166667,46.40075,14.4853333333,18.612625,43.7158333333,34.0045,23.1395,31.3609166667,14.3316666667
653.41,16.7496666667,55.433,36.5485833333,46.476,14.3994166666,18.6054583333,43.7438333333,34.01425,23.0804583334,31.3338333333,14.2385
653.74,16.7875833333,55.49675,36.6045833333,46.5065833333,14.46025,18.5637916667,43.7408333333,33.9865833333,23.07775,31.3395833333,14.2181666666
654.06,16.8885,55.4556666667,36.6109166667,46.52075,14.5309166667,18.618375,43.7511666667,34.00025,23.0964166667,31.2941666667,14.23975
654.39,16.9258333333,55.51425,36.72675,46.5978333333,14.6369166667,18.6714583333,43.70425,34.0335,23.1593333333,31.3351666667,14.2755833333
654.72,16.9945833333,55.684,36.7778333334,46.7528333333,14.72175,18.741625,43.8080833333,34.1145833333,23.2124166667,31.4229166666,14.3348333333
655.05,17.17825,55.7654166666,36.8751666667,46.83275,14.8948333333,18.9070833333,43.9413333334,34.2728333334,23.3147916667,31.51475,14.4635
655.38,17.27725,55.89925,36.97125,46.945,14.9900833333,18.9239583333,44.0670833333,34.35875,23.4166666667,31.5664166667,14.5549166666
655.71,17.3231666667,55.9921666667,37.02925,47.0586666667,14.9943333333,18.9814583333,44.1763333334,34.4514166667,23.4904166667,31.6240833333,14.56275
656.04,17.27125,55.85825,36.9164166667,46.9301666667,15.0013333333,18.9465833333,44.0721666667,34.39425,23.4270416666,31.5540833334,14.5050833334
656.37,17.2814166666,55.8555,36.919,46.9674166667,14.9698333333,18.9867916667,44.0983333333,34.3529166667,23.41675,31.5139166667,14.46975
656.69,17.2869166667,55.7415,36.911,46.8446666667,14.97025,18.973375,44.0921666667,34.3509166667,23.4586666667,31.4704166667,14.5028333334
657.02,17.3399166667,55.776,37.0144166667,46.8954166667,15.1009166667,19.087,44.1621666667,34.4293333334,23.5259166667,31.5519166667,14.61
