wavelength,Back_ChlCalf,Belly_ChlCalf,Breast_ChlCalf,Crissum_ChlCalf,Crown_ChlCalf,DorTail_ChlCalf,Patch10_ChlCalf,Patch11_ChlCalf,Patch12_ChlCalf,Patch13_ChlCalf,Rump_ChlCalf,Throat_ChlCalf,WingTip_ChlCalf
375.45,3.81016666667,15.9824166666,13.9618333333,4.95375,2.74,5.01815705128,5.46625,6.78833333334,2.8665,3.34475,4.02416666666,12.8309166667,7.92975
375.81,3.86775,15.9184166666,13.9814166667,4.98808333334,2.74091666667,5.02691666667,5.4615,6.78266666667,2.91066666667,3.37625,4.05841666666,12.8665833334,7.94391666667
376.18,3.8585,15.8600833333,13.9296666667,4.917,2.72508333333,4.96170833334,5.4035,6.70216666667,2.86916666667,3.343,4.02716666667,12.8245,7.8885
376.54,3.73358333333,15.7743333333,13.88425,4.79483333334,2.60441666667,4.87966987179,5.28141666666,6.57841666667,2.72175,3.20341666667,3.89133333333,12.7175833333,7.7905
376.90,3.6355,15.6008333333,13.80925,4.6795,2.5145,4.77755448718,5.16183333334,6.49358333333,2.65516666667,3.09241666667,3.82525,12.602,7.69
377.26,3.66841666667,15.62575,13.86275,4.70875,2.54291666667,4.79463782051,5.136,6.50375,2.68475,3.12616666667,3.84408333333,12.6563333333,7.75075
377.63,3.66658333333,15.5830833333,13.845,4.69733333334,2.55833333333,4.77505128205,5.10333333333,6.46575,2.67408333334,3.12416666667,3.80108333333,12.63025,7.70441666666
377.99,3.65033333333,15.4743333333,13.8138333334,4.69108333333,2.53233333333,4.73881089744,5.06008333334,6.41183333334,2.69925,3.08216666667,3.76858333333,12.6260833333,7.67516666667
378.35,3.472,15.302,13.67425,4.51558333333,2.31966666666,4.51782371795,4.87641666667,6.17983333333,2.51225,2.9095,3.60633333333,12.4720833333,7.497
378.71,3.55966666667,15.2866666666,13.6763333333,4.58208333333,2.39391666667,4.54270192308,4.91525,6.1975,2.56608333333,2.98708333333,3.67025,12.5011666667,7.55425
379.07,3.61008333333,15.3185,13.73075,4.63358333333,2.43291666667,4.53836538462,4.97116666666,6.21808333334,2.62933333333,3.05158333333,3.71658333333,12.47475,7.592
379.44,3.63416666667,15.3336666667,13.7940833334,4.65075,2.46108333333,4.53932051282,4.98725,6.25666666667,2.64891666666,3.08208333333,3.75225,12.5074166667,7.63408333333
379.80,3.58391666667,15.304,13.79125,4.62391666667,2.453,4.49259615384,4.95683333334,6.201,2.58883333333,3.06016666667,3.7275,12.4658333333,7.61275
380.16,3.57,15.3098333333,13.8145833333,4.64341666667,2.44541666667,4.49596474359,4.93066666667,6.19225,2.56983333334,3.05775,3.71591666667,12.503,7.62891666667
380.52,3.6455,15.38925,13.9045833333,4.69625,2.49358333333,4.51541025641,4.98725,6.26008333333,2.66616666667,3.14,3.79216666667,12.5930833333,7.72366666667
380.88,3.67616666667,15.4475833333,13.9370833333,4.71175,2.5145,4.51832371795,5.02516666667,6.25966666667,2.664,3.16266666667,3.782,12.6451666667,7.782
381.24,3.59333333333,15.339,13.8514166667,4.63491666667,2.43741666666,4.43526282051,4.96166666666,6.17466666667,2.61,3.04675,3.71416666667,12.5588333333,7.71
381.61,3.46433333333,15.2236666667,13.75875,4.50966666666,2.309,4.29934615385,4.85483333333,6.06225,2.48291666667,2.86833333333,3.5975,12.4170833333,7.62391666667
381.97,3.45575,15.26175,13.7585833333,4.44108333333,2.29666666667,4.2639198718,4.82683333334,6.06741666667,2.40775,2.85183333334,3.57833333333,12.4195,7.62608333333
382.33,3.48475,15.304,13.7721666667,4.44066666666,2.31025,4.29757692308,4.81958333333,6.08233333333,2.41383333333,2.83408333333,3.5575,12.4336666666,7.605
382.69,3.38875,15.2315,13.7115833333,4.32475,2.20816666666,4.20663461539,4.72291666667,5.97858333333,2.29491666666,2.69466666667,3.41383333333,12.34375,7.4735
383.05,3.21891666667,15.0459166667,13.51975,4.13675,2.02808333333,4.05106410257,4.53275,5.81675,2.12775,2.51475,3.25541666666,12.209,7.3125
383.41,3.12525,14.97825,13.434,4.05108333333,1.92566666667,3.94417307692,4.438,5.72775,2.04558333333,2.3985,3.1365,12.1403333334,7.19308333333
383.77,3.09516666667,14.9924166666,13.4261666667,3.99016666667,1.89108333333,3.89366025641,4.38875,5.70066666667,2.03525,2.33425,3.08925,12.102,7.148
384.14,3.05633333333,14.9195833333,13.40975,3.91025,1.85833333333,3.83061217949,4.34425,5.66408333333,1.98141666667,2.27266666666,3.02275,12.0508333333,7.0945
384.50,2.93058333333,14.7708333333,13.3055833333,3.80033333333,1.75425,3.73756089744,4.24333333334,5.53075,1.84058333333,2.132,2.88741666667,11.9440833333,6.95858333333
384.86,2.93808333333,14.7813333334,13.3386666666,3.80966666667,1.79175,3.75030128205,4.24941666667,5.54858333333,1.886,2.13458333333,2.90616666667,11.9746666667,6.95133333333
385.22,2.93808333333,14.7766666666,13.3746666667,3.78333333333,1.80208333333,3.72051923077,4.24658333333,5.54233333333,1.88991666667,2.152,2.91541666667,11.9729166667,6.92933333334
385.58,3.01383333334,14.8683333333,13.48025,3.86975,1.90308333333,3.8230801282,4.34991666667,5.67358333333,1.99883333333,2.28175,2.991,12.1091666667,7.00375
385.94,2.96683333333,14.8611666666,13.4638333333,3.88091666667,1.8865,3.81047435898,4.335,5.65441666666,1.9905,2.24383333333,2.94775,12.08225,6.96791666667
386.30,3.04308333334,14.9606666666,13.5984166667,3.981,2.01025,3.88981410256,4.4355,5.73566666667,2.056,2.33333333334,3.05275,12.188,7.07275
386.66,3.07283333333,15.00125,13.6530833333,4.01866666667,2.04158333333,3.91356089744,4.47766666666,5.75816666666,2.06775,2.36075,3.11225,12.2355,7.1145
387.03,3.17541666666,15.1406666667,13.81075,4.13583333333,2.16633333333,4.01856730769,4.59866666667,5.86558333333,2.205,2.48633333333,3.22191666666,12.3694166667,7.21166666666
387.39,3.17875,15.1776666667,13.8805,4.14666666667,2.18625,4.03306410256,4.63516666667,5.87675,2.17791666667,2.5085,3.24041666666,12.3730833333,7.21383333333
387.75,3.15966666667,15.18975,13.9173333333,4.17941666667,2.1825,4.04055448718,4.63608333333,5.88783333334,2.1595,2.52116666667,3.22883333333,12.40175,7.2185
388.11,3.08941666667,15.1800833333,13.8730833333,4.13408333333,2.13941666666,3.99292307692,4.57758333334,5.82408333333,2.10966666667,2.46125,3.17758333333,12.36925,7.14358333333
388.47,3.1005,15.2366666667,13.946,4.14075,2.14766666667,3.97086858974,4.57575,5.83625,2.12833333333,2.48558333333,3.17808333334,12.4069166666,7.134
388.83,3.00266666667,15.2015833333,13.93125,4.08983333333,2.07683333333,3.86791987179,4.51766666667,5.76116666667,2.01766666667,2.40641666667,3.104,12.3371666667,7.05191666667
389.19,2.96575,15.23525,13.9571666667,4.07125,2.0545,3.82508653846,4.5065,5.75441666666,1.97716666667,2.37841666667,3.0575,12.3449166667,7.03958333333
389.55,2.91125,15.2176666667,13.9684166667,4.003,1.99491666667,3.74372435897,4.42458333333,5.70125,1.90375,2.3085,2.99191666667,12.2689166667,6.97916666667
389.91,2.93041666667,15.2328333333,14.03025,4.005,2.015,3.74467628205,4.41658333333,5.68833333333,1.87966666667,2.30208333333,2.99875,12.2861666667,6.96625
390.27,2.8915,15.2073333333,14.0284166667,3.95808333333,1.993,3.719125,4.41316666667,5.68166666667,1.86708333334,2.24108333333,2.94575,12.2460833333,6.934
390.63,2.90516666667,15.2605,14.0724166666,3.94091666667,2.02783333333,3.72106410257,4.40941666666,5.69933333333,1.90958333333,2.26466666667,2.94291666667,12.26,6.97541666667
391.00,2.83983333333,15.2,14.04275,3.85891666667,1.9765,3.64556410257,4.32958333334,5.64616666667,1.82308333333,2.19325,2.87125,12.2246666667,6.92191666667
391.36,2.88841666667,15.2318333334,14.0908333333,3.87075,2.05858333334,3.7050224359,4.38141666667,5.70533333333,1.90616666667,2.23525,2.92641666667,12.3215,6.98733333334
391.72,2.93783333333,15.27375,14.167,3.89025,2.14375,3.74585897436,4.44108333333,5.75383333333,1.99041666667,2.27141666667,2.99,12.35475,7.03325
392.08,2.987,15.2905,14.2550833333,3.918,2.19983333333,3.79345192308,4.47675,5.80325,2.04316666667,2.3335,3.05491666667,12.3976666667,7.0755
392.44,2.947,15.2456666667,14.1904166667,3.86458333333,2.18308333333,3.76341346154,4.44741666667,5.75366666667,1.99825,2.29208333333,3.03133333334,12.35975,7.01966666666
392.80,2.97983333333,15.2665,14.2449166667,3.85816666666,2.22108333334,3.8357724359,4.48341666667,5.78458333333,2.04491666667,2.32591666667,3.0615,12.4344166667,7.05508333333
393.16,3.0255,15.3000833333,14.3038333333,3.865,2.25983333333,3.90258012821,4.50066666667,5.80066666667,2.11841666667,2.35583333333,3.10808333334,12.5036666667,7.08766666667
393.52,2.98041666667,15.2399166667,14.2636666666,3.83725,2.25316666667,3.88429166667,4.46241666666,5.74333333333,2.0845,2.34025,3.0845,12.52675,7.05108333333
393.88,2.979,15.2280833333,14.2861666667,3.82233333334,2.27133333333,3.89009294872,4.4615,5.72733333334,2.14733333333,2.37333333334,3.10408333333,12.5548333333,7.06541666667
394.24,2.98058333333,15.2018333333,14.2900833333,3.79041666667,2.25916666667,3.8756025641,4.41933333333,5.68341666666,2.132,2.39666666666,3.12,12.5854166666,7.05575
394.60,3.00566666666,15.1701666667,14.3349166667,3.79958333333,2.29416666666,3.90400961539,4.42616666666,5.70033333334,2.13033333333,2.41475,3.14625,12.6294166667,7.05975
394.96,3.03258333333,15.16575,14.40025,3.8115,2.34383333334,3.94869230769,4.43191666667,5.69458333334,2.1785,2.43933333333,3.16158333333,12.6578333333,7.07841666666
395.32,2.9675,15.1113333334,14.3766666667,3.779,2.30133333334,3.91976282051,4.36091666667,5.61566666667,2.14491666666,2.40183333333,3.11058333333,12.6294166667,7.03408333334
395.68,2.90066666666,15.0185,14.3413333333,3.7075,2.24341666667,3.90741346154,4.2915,5.53208333333,2.05583333333,2.36008333333,3.04375,12.6435,6.98883333333
396.04,2.9035,15.01975,14.3918333333,3.70741666666,2.255,3.91023397436,4.28666666667,5.49016666667,2.0855,2.36841666667,3.0445,12.6901666667,7.01825
396.40,2.86716666667,15.012,14.4313333333,3.68566666666,2.25725,3.92275961538,4.24483333333,5.461,2.1005,2.35716666667,3.02008333333,12.7344166667,7.04333333333
396.76,2.90166666667,14.9774166667,14.4583333333,3.6945,2.28491666667,3.93171153846,4.23208333333,5.45408333333,2.12975,2.36716666667,3.03591666667,12.76425,7.10075
397.12,2.85125,14.923,14.461,3.67733333333,2.269,3.90767628205,4.19516666667,5.41383333333,2.075,2.36208333333,3.00716666666,12.7595833334,7.08441666667
397.48,2.87083333333,14.8818333333,14.5063333333,3.68125,2.28633333333,3.94125641026,4.20375,5.37166666667,2.10466666667,2.38075,3.04575,12.7790833334,7.124
397.84,2.90516666667,14.8914166667,14.5875,3.71983333333,2.329,3.9717051282,4.24641666667,5.3875,2.14508333333,2.4195,3.07075,12.8510833334,7.16733333333
398.20,2.88508333334,14.8445,14.6244166666,3.69333333333,2.31775,3.93989423077,4.22525,5.35366666667,2.14741666667,2.40033333333,3.04741666667,12.8620833333,7.16566666667
398.56,2.76891666667,14.7305833333,14.5770833333,3.59358333333,2.20483333333,3.84579487179,4.12591666667,5.21466666667,2.08116666667,2.29508333333,2.94566666666,12.7958333333,7.07016666667
398.92,2.74208333334,14.7048333333,14.5478333333,3.58308333333,2.1885,3.82221153846,4.10083333334,5.18516666667,2.07175,2.27841666667,2.93375,12.794,7.0635
399.28,2.77166666667,14.7221666667,14.6246666667,3.58158333333,2.22958333333,3.84089423077,4.13441666667,5.18275,2.11516666667,2.311,2.95666666667,12.8473333333,7.094
399.64,2.75766666667,14.7130833333,14.6508333333,3.56708333333,2.24133333333,3.80438141026,4.12833333334,5.16408333333,2.15908333333,2.31283333333,2.96433333333,12.8613333333,7.0885
400.00,2.7965,14.7223333333,14.6706666667,3.57891666667,2.27683333333,3.830875,4.14208333334,5.188,2.21066666666,2.32925,2.9805,12.89675,7.11941666666
400.36,2.86591666667,14.6995,14.7248333333,3.5845,2.31858333333,3.86577564102,4.196,5.22183333333,2.27391666666,2.38925,3.04166666667,12.9211666667,7.16341666667
400.72,2.85658333333,14.7285,14.79575,3.57866666667,2.31941666667,3.87207051282,4.21433333333,5.2155,2.29666666667,2.43366666667,3.05316666667,12.9488333334,7.1375
401.08,2.86791666667,14.6644166667,14.8145,3.54283333333,2.32483333333,3.86203525641,4.188,5.18691666667,2.28066666667,2.405,3.02275,12.9288333333,7.12491666666
401.44,2.83425,14.6879166667,14.84575,3.49408333333,2.29475,3.85099038461,4.14125,5.18591666667,2.25808333334,2.35608333333,2.98741666667,12.9430833333,7.08641666667
401.80,2.85091666666,14.7221666667,14.9065833333,3.49016666666,2.31516666666,3.89892948718,4.159,5.22925,2.25541666667,2.35841666667,3.00566666667,12.9790833333,7.10933333333
402.16,2.8635,14.7285833333,14.929,3.50191666667,2.32833333333,3.92568589743,4.171,5.22858333333,2.28458333334,2.37358333333,2.98658333333,13.0123333333,7.11941666666
402.52,2.92191666667,14.8270833333,15.0499166667,3.56291666667,2.4085,4.00583653846,4.25283333333,5.32891666667,2.35216666667,2.46075,3.06125,13.1200833333,7.22608333333
402.88,2.95566666667,14.8850833333,15.1606666667,3.60283333333,2.45425,4.0727275641,4.32016666667,5.38641666667,2.40225,2.50916666667,3.09741666667,13.18975,7.287
403.24,3.01858333333,14.9378333333,15.23025,3.67066666667,2.49691666666,4.12527884616,4.37941666666,5.45633333333,2.45825,2.57958333333,3.165,13.276,7.3355
403.60,3.05508333334,14.9890833333,15.2983333333,3.70858333333,2.52575,4.16751923077,4.40408333333,5.482,2.471,2.62391666667,3.21258333333,13.3019166667,7.365
403.95,3.09716666667,15.11775,15.43825,3.7785,2.56558333333,4.24265384615,4.48583333333,5.56425,2.50166666667,2.72016666666,3.29083333333,13.39675,7.43491666666
404.31,3.1315,15.2438333333,15.5240833334,3.87116666667,2.60183333334,4.29257692308,4.5325,5.59308333333,2.54733333334,2.75475,3.33075,13.475,7.48766666667
404.67,3.12158333333,15.2659166667,15.5418333333,3.875,2.59308333334,4.2937724359,4.51816666667,5.57183333334,2.52383333334,2.752,3.31575,13.4859166667,7.49625
405.03,3.09575,15.3268333333,15.5636666667,3.86725,2.5645,4.30122435898,4.52916666667,5.55275,2.53275,2.76358333333,3.324,13.5034166667,7.49383333334
405.39,3.1405,15.4215,15.6465833333,3.92091666667,2.62825,4.33856730769,4.62275,5.61175,2.59016666667,2.83583333333,3.378,13.553,7.55191666666
405.75,3.14275,15.482,15.6853333334,3.94558333333,2.65458333333,4.35492628205,4.65458333333,5.63958333333,2.62891666667,2.88808333333,3.42091666667,13.5934166667,7.59516666667
406.11,3.21716666667,15.6258333333,15.8200833333,4.0415,2.71775,4.44797435898,4.74575,5.74416666667,2.707,2.9615,3.52708333333,13.6988333334,7.68108333333
406.47,3.29833333334,15.7744166666,15.93775,4.16925,2.7935,4.53980128205,4.845,5.81575,2.82416666667,3.06141666667,3.6245,13.8250833334,7.74416666667
406.83,3.31225,15.8759166667,15.9748333333,4.1895,2.81675,4.55147435897,4.8725,5.82666666667,2.853,3.09191666667,3.64508333333,13.8560833333,7.74091666667
407.19,3.28908333333,15.9360833333,16.0319166667,4.18675,2.81741666667,4.53774679487,4.86116666666,5.80975,2.84041666667,3.0795,3.6365,13.8696666667,7.7305
407.55,3.30258333333,16.034,16.1124166666,4.21491666667,2.81891666667,4.54557692308,4.86283333333,5.83616666667,2.843,3.08575,3.63316666666,13.9288333333,7.74675
407.90,3.30083333333,16.0975833333,16.14575,4.22575,2.82416666667,4.55006410256,4.8685,5.84458333333,2.83441666667,3.06333333333,3.62391666667,13.9645,7.73766666666
408.26,3.34783333333,16.1953333333,16.24425,4.244,2.86191666667,4.57537820513,4.88858333333,5.88883333333,2.84825,3.106,3.65291666667,14.035,7.75041666667
408.62,3.41583333333,16.3521666666,16.3696666667,4.32225,2.92066666667,4.64629166667,4.96033333333,5.98425,2.9155,3.15333333333,3.71808333333,14.1275,7.8115
408.98,3.478,16.4919166666,16.46925,4.40158333333,2.98383333333,4.69567307692,5.013,6.08458333333,2.97316666667,3.20091666667,3.76966666667,14.2218333333,7.86691666666
409.34,3.4845,16.5694166667,16.5313333333,4.42591666667,2.97966666667,4.69216987179,5.0065,6.10558333333,2.97558333333,3.22225,3.7775,14.2609166667,7.8765
409.70,3.51275,16.6673333333,16.5905833333,4.441,2.98041666667,4.69340705128,5.01,6.13258333333,2.9715,3.21833333333,3.75691666667,14.28825,7.86608333333
410.06,3.50825,16.7498333333,16.6180833333,4.43641666667,2.9825,4.68651923077,5.01583333333,6.13633333334,2.95916666667,3.24233333333,3.74291666666,14.2976666667,7.83958333333
410.42,3.50341666667,16.792,16.6356666666,4.40866666667,2.96275,4.65150641026,4.97858333334,6.13133333333,2.913,3.21133333333,3.69625,14.3041666667,7.80916666667
410.77,3.52575,16.8716666667,16.7020833334,4.42975,2.96116666667,4.67254807692,4.98608333333,6.1615,2.92183333333,3.224,3.724,14.3665833333,7.82508333333
411.13,3.5845,16.9935833333,16.8013333334,4.48166666667,2.99416666666,4.72615064102,5.05566666667,6.23925,2.97283333334,3.26891666667,3.7665,14.4513333334,7.88275
411.49,3.61083333333,17.0844166667,16.8500833333,4.50408333333,3.00866666667,4.75177884616,5.10508333334,6.27283333333,3.03275,3.30208333333,3.79025,14.50425,7.89533333333
411.85,3.57766666667,17.1196666667,16.8509166667,4.4985,2.98966666666,4.72105769231,5.10291666667,6.23775,3.01516666667,3.27266666667,3.75908333333,14.4911666667,7.84491666667
412.21,3.54041666667,17.1759166667,16.8998333333,4.49283333333,2.9685,4.71159615385,5.11025,6.26016666667,2.98491666666,3.25775,3.74208333333,14.51675,7.82075
412.57,3.53775,17.2745,16.94,4.49908333334,2.98933333333,4.70899038462,5.14058333333,6.2745,2.99683333333,3.2625,3.74775,14.55875,7.8095
412.92,3.57541666667,17.39475,17.04925,4.56541666667,3.03583333333,4.75652884615,5.19758333333,6.31616666667,3.042,3.29941666667,3.78391666667,14.6269166667,7.84341666667
413.28,3.65341666667,17.5166666667,17.1253333333,4.64166666667,3.10441666667,4.81905448718,5.28983333334,6.37975,3.10683333334,3.3595,3.84941666667,14.7366666667,7.89691666666
413.64,3.61566666667,17.591,17.1668333333,4.63941666667,3.0845,4.81073717949,5.30208333334,6.36875,3.08675,3.34133333334,3.85358333333,14.7586666667,7.86841666667
414.00,3.60141666667,17.6431666666,17.2306666666,4.64208333333,3.07275,4.76292948718,5.3135,6.38941666666,3.06975,3.33116666667,3.85975,14.7873333333,7.86183333333
414.36,3.5665,17.67,17.2429166667,4.61525,3.03675,4.74336217949,5.30783333333,6.37458333333,3.05208333333,3.32233333334,3.84725,14.75075,7.843
414.72,3.60525,17.7689166667,17.33325,4.66108333333,3.0715,4.76948076923,5.35808333333,6.409,3.07733333333,3.34191666667,3.87475,14.8091666667,7.88816666667
415.07,3.59583333333,17.831,17.3523333333,4.66858333334,3.07658333333,4.74258974359,5.35108333334,6.40033333333,3.06225,3.3395,3.8765,14.8171666667,7.8715
415.43,3.59666666667,17.8820833333,17.37325,4.684,3.08075,4.73427884616,5.375,6.41491666667,3.03375,3.34791666667,3.89566666667,14.8364166667,7.879
415.79,3.65466666666,17.9414166667,17.427,4.72241666666,3.10491666667,4.75013141026,5.41308333333,6.45625,3.07466666666,3.39316666666,3.94825,14.88125,7.92541666667
416.15,3.70308333333,17.9973333333,17.4894166667,4.75383333333,3.11883333333,4.77576282051,5.45716666666,6.4755,3.10808333333,3.42441666667,3.97975,14.9244166667,7.96258333333
416.51,3.69966666666,17.9993333334,17.4971666667,4.76241666666,3.08533333333,4.76912820513,5.44175,6.47208333333,3.097,3.42808333333,3.99658333333,14.93575,7.95691666667
416.86,3.69758333333,18.00625,17.5049166667,4.74408333334,3.06958333333,4.7625224359,5.44491666667,6.47041666666,3.06716666667,3.4375,3.99191666666,14.9521666667,7.963
417.22,3.675,18.0269166666,17.5339166667,4.73325,3.03616666667,4.73575320513,5.41791666667,6.439,3.05908333333,3.42891666667,3.98025,14.9561666667,7.96183333333
