wavelength,Back_ChrChrm,Belly_ChrChrm,Breast_ChrChrm,Crissum_ChrChrm,Crown_ChrChrm,DorTail_ChrChrm,Patch10_ChrChrm,Rump_ChrChrm,Throat_ChrChrm,WingTip_ChrChrm
812.02,14.9791111111,75.717,77.703,67.0401111111,73.7753333333,18.2795555556,15.6363333333,77.3745555556,77.061,18.9966666667
812.32,15.0093333333,76.9951111111,78.3915555555,67.7872222222,74.1558888889,18.5082222222,14.4718888889,78.1308888889,77.4631666667,18.9074444445
812.63,15.2636666667,79.2527777778,80.1026666667,69.5526666667,75.4848888889,18.6787777778,14.4782222222,79.3488888889,79.3891666666,18.6948888889
812.93,13.5965555555,79.0122222222,79.7694444444,68.1152222222,74.5184444445,16.7406666666,12.2633333333,78.6335555555,78.543,16.8067777778
813.24,14.2974444445,80.2374444445,80.2543333333,68.5323333333,74.3767777778,17.1206666667,12.3494444445,79.0985555556,79.3215,16.8728888889
813.54,14.3021111111,80.225,79.8776666666,67.9562222222,74.719,16.3194444445,11.4088888889,78.7204444445,79.2163333334,16.7327777778
813.85,13.3565555556,79.495,78.9004444444,67.7066666667,74.2446666667,16.5262222222,11.3422222222,78.1244444445,77.7363333333,16.7408888889
814.15,13.6913333333,78.3261111111,77.7454444444,66.9086666667,73.343,16.7874444445,11.2884444444,76.5358888889,75.9796666666,17.1908888889
814.46,14.0448888889,76.1703333333,75.7178888889,65.6054444444,71.473,17.1505555555,11.1891111111,74.8438888889,73.0571666667,16.9006666667
814.76,14.9984444444,75.727,75.8033333333,65.5803333333,72.008,18.0136666667,12.7334444444,74.2117777778,72.7043333334,17.692
815.07,15.0675555556,74.6096666667,74.9517777778,64.6587777778,71.9173333333,18.5036666666,12.6283333333,73.0477777778,72.3785,18.935
815.37,14.2523333333,74.2293333333,73.4293333333,63.8307777778,70.8843333333,18.2662222222,12.8563333333,72.0767777778,71.226,19.3134444444
815.68,13.889,73.2532222222,72.7806666667,63.1587777778,70.4608888889,18.0698888889,13.0584444444,71.22,70.533,19.3584444445
815.98,13.1011111111,70.5775555556,70.5363333333,61.263,68.0347777778,17.3991111111,12.2031111111,69.32,67.6201666666,19.2094444444
816.29,13.0387777778,69.4912222222,69.1165555555,60.9504444444,66.7603333333,18.3267777778,12.4363333333,68.6611111111,66.5261666666,20.0133333333
816.59,11.8484444444,68.6234444444,68.6367777778,60.22,66.184,17.8528888889,11.4061111111,68.1007777778,66.1036666667,19.5683333334
816.89,12.158,68.2634444445,68.7476666667,60.1622222222,66.0646666667,18.6624444444,12.1844444444,68.2633333333,66.4115,20.4292222222
817.20,12.6765555556,68.9762222222,70.3358888889,60.8671111111,66.4484444445,18.8476666667,12.779,68.989,67.7251666666,21.2984444444
817.50,12.3484444445,68.9288888889,70.1912222222,60.4051111111,65.8665555556,18.3476666667,12.7984444444,68.9038888889,67.5665,20.8098888889
817.81,11.9421111111,70.2132222222,72.1355555556,61.4954444444,66.7904444444,18.2538888889,12.934,69.6181111111,68.8616666666,21.0935555556
818.11,10.8101111111,69.953,71.7467777778,61.069,65.9444444444,17.1421111111,11.5082222222,69.2066666667,67.9485,20.3803333333
818.41,9.87122222223,68.9506666667,71.3383333333,60.0437777778,64.5432222222,16.4026666667,10.8241111111,68.3998888889,66.46,19.2493333333
818.72,9.46066666666,69.3583333333,72.1834444445,60.9725555556,64.8057777778,16.2514444445,10.1138888889,68.9927777778,66.9825,18.478
819.02,9.27322222222,69.8306666666,72.6503333333,61.6435555555,65.2151111111,16.2488888889,10.0982222222,69.7787777778,67.7318333334,18.2015555556
819.33,10.1424444444,71.5004444445,74.3115555555,62.9724444445,66.904,17.2365555556,11.339,71.1491111111,69.4303333333,18.87
819.63,9.97711111112,70.6152222222,73.3481111111,61.8943333333,66.9521111111,16.4138888889,11.111,70.7293333333,69.2241666667,18.1106666667
819.93,9.766,69.8906666667,72.2222222222,61.2667777778,66.3557777778,15.9502222222,11.1314444444,70.0256666667,68.4001666667,17.5994444444
820.24,9.13111111111,69.2294444444,71.1702222222,60.5623333333,65.7275555555,15.2976666667,10.1776666667,69.2915555556,67.9733333333,16.6666666666
820.54,8.91288888889,69.4661111111,71.3805555556,60.8946666667,66.3347777778,15.4688888889,9.90366666667,69.8171111111,68.355,16.4021111111
820.85,8.45744444445,69.1385555556,70.7795555556,60.2721111111,65.7738888889,15.2157777778,9.33366666667,69.4608888889,67.9686666666,15.9887777778
821.15,8.38722222222,68.6618888889,70.2697777778,59.8227777778,65.4214444445,15.0733333333,9.2378888889,69.3152222222,67.5976666667,15.5791111111
821.45,8.61177777778,68.8491111111,70.2926666667,59.7574444444,65.6393333333,15.1945555556,9.36366666666,69.3707777778,67.8475,15.6553333333
821.76,8.61033333333,69.1968888889,70.3643333333,59.948,66.0812222222,15.0366666667,9.18688888889,69.7555555556,68.2761666666,15.5391111111
822.06,8.638,68.7343333333,70.0331111111,59.512,65.9085555556,14.8994444444,9.16188888889,69.4015555555,68.0851666666,15.4812222222
822.36,8.57233333333,68.6094444445,69.8221111111,59.2591111111,65.6597777778,14.8518888889,9.03388888889,69.0234444445,67.7066666666,15.4263333333
822.67,8.48888888889,68.4877777778,69.6944444445,59.0096666667,65.5145555556,14.573,8.77566666666,68.9607777778,67.5305,15.2988888889
822.97,8.71144444444,68.8866666667,70.2314444445,59.4982222222,65.9057777778,14.8188888889,9.08133333332,69.2985555556,67.9955,15.5305555555
823.27,9.05566666667,69.3566666667,70.8258888889,59.9148888889,66.2724444444,15.1461111111,9.31233333334,69.7241111111,68.4128333333,15.751
823.58,9.21255555556,69.7966666667,71.4663333333,60.3578888889,66.7125555555,15.2835555556,9.65633333332,70.1861111111,68.8918333333,15.9936666667
823.88,9.16088888889,69.4936666667,71.1547777778,59.9698888889,66.4207777778,15.0671111111,9.7051111111,69.8506666667,68.6785,15.9222222222
824.18,9.40622222222,69.7574444444,71.5731111111,60.5191111111,66.9424444444,15.2915555556,10.072,70.3222222222,69.1333333334,16.2295555555
824.49,9.59922222221,70.0918888889,71.8636666667,60.682,67.3095555556,15.4352222222,10.2123333333,70.4446666667,69.6758333333,16.5421111111
824.79,9.29133333333,69.6207777778,71.743,60.7174444445,67.0911111111,15.2445555556,10.1645555556,70.2452222222,69.6841666667,16.5135555555
825.09,9.44244444444,69.5183333333,71.9507777778,61.0778888889,67.0463333333,15.6005555555,10.4268888889,70.3968888889,69.6595,16.8675555556
825.39,9.28522222222,70.0668888889,72.4142222222,61.4216666667,67.25,15.6115555556,10.4898888889,70.7782222222,69.825,16.9203333333
825.70,9.38033333334,69.9995555556,72.6498888889,61.5536666667,67.265,15.6951111111,10.696,71.3196666667,70.3755,17.1537777778
826.00,9.81488888891,69.7496666667,72.4575555556,61.6668888889,67.2472222222,16.3465555556,11.4465555555,70.9511111111,70.4278333333,17.8027777778
826.30,9.18855555556,69.98,72.593,61.7581111111,67.2293333334,16.1375555556,11.1006666667,71.0385555556,70.3866666667,17.5642222222
826.61,8.81344444444,69.6095555555,72.3512222222,61.7565555556,67.2448888889,15.7683333333,10.6052222222,70.9158888889,70.4928333334,17.3691111111
826.91,8.51977777778,69.6333333333,72.0737777778,61.8436666666,67.1515555556,15.6891111111,10.2665555555,70.9214444445,70.2173333333,17.2427777778
827.21,8.56644444445,69.675,71.8507777778,62.0671111111,67.0407777778,15.6156666666,10.0678888889,71.0077777778,70.1436666667,17.0961111111
827.51,8.27833333333,69.3437777778,71.4737777778,61.7197777778,66.7201111111,15.135,9.59255555557,70.4812222222,69.8213333333,16.4762222222
827.82,8.31811111111,69.8048888889,71.752,62.3377777778,67.1062222222,15.451,9.89811111111,70.7616666667,70.08,16.6804444444
828.12,8.36122222222,69.6393333333,71.5508888889,62.3453333333,67.0536666667,15.4616666667,9.97355555554,70.771,69.8065,16.6343333334
828.42,8.11155555556,69.3848888889,71.2224444444,62.1358888889,66.7292222222,15.3043333333,10.13,70.1286666667,69.7788333334,16.3728888889
828.72,8.19877777778,69.7964444444,71.6201111111,62.9105555555,67.2176666667,15.4113333333,10.1722222222,70.511,70.586,16.704
829.02,7.88777777778,70.1843333333,71.9052222222,63.6323333333,67.9121111111,15.1873333333,10.1448888889,70.9465555556,70.8106666667,16.4855555556
829.33,6.23666666667,70.0847777778,71.9096666667,63.6084444444,67.746,14.0237777778,8.52388888888,71.0098888889,70.5216666666,14.8805555556
829.63,6.87544444444,69.2227777778,70.9954444444,62.8974444445,66.8531111111,14.2271111111,8.63877777777,70.1092222222,69.7035,15.393
829.93,6.60777777778,68.2015555555,69.9906666667,62.1124444444,65.5994444444,13.9575555555,8.57988888891,68.8724444444,68.4813333333,15.0047777778
830.23,5.51133333333,67.1516666667,69.3563333333,60.7693333333,64.3848888889,12.7645555556,7.47355555557,67.1297777778,67.1626666667,13.8447777778
830.54,5.69711111111,67.1386666667,69.6978888889,61.0758888889,64.8737777778,12.9984444445,7.74933333332,67.2208888889,67.6928333333,14.5553333333
830.84,5.52433333333,68.3788888889,71.1662222222,62.442,65.7918888889,13.2858888889,7.96144444446,67.879,68.6353333333,15.3981111111
831.14,5.26911111111,67.1651111111,70.466,61.4473333334,64.873,12.419,7.13755555554,66.7164444444,67.8625,15.5707777778
831.44,5.76711111111,67.8636666667,70.7412222222,61.7216666667,64.7201111111,12.6223333333,6.80700000001,66.5941111111,68.045,16.1891111111
831.74,7.28044444444,69.2047777778,71.6973333333,62.4898888889,65.9281111111,13.6841111111,7.45344444443,68.0398888889,69.0203333333,17.6877777778
832.04,8.60866666666,69.9712222222,71.9815555556,62.3464444444,66.3781111111,15.0252222222,8.2128888889,68.9552222222,69.2173333333,18.5007777778
832.35,8.9918888889,70.0138888889,71.7468888889,62.2202222222,66.2704444444,15.4981111111,8.43744444446,68.8452222222,69.5336666667,19.1027777778
832.65,10.1243333333,70.3035555556,71.6374444445,62.6368888889,66.7032222222,16.3285555556,9.43,69.0148888889,70.3671666667,19.9378888889
832.95,10.1938888889,70.7511111111,71.5127777778,63.0062222222,66.8742222222,16.234,9.70066666667,69.1068888889,70.6646666666,19.6176666667
833.25,10.3368888889,70.9413333333,71.6252222222,62.6885555555,67.1525555556,16.3331111111,9.96611111109,69.6977777778,70.7315,19.5454444444
833.55,11.8243333333,72.0796666667,72.5473333334,63.7977777778,68.5292222222,17.4828888889,11.2301111111,71.2868888889,72.4915,20.7481111111
833.85,12.2446666667,72.2031111111,72.7273333333,63.8905555556,68.4401111111,17.9117777778,11.4195555556,71.2545555556,72.5768333333,20.8344444444
834.16,12.3045555556,71.531,71.9237777778,62.905,67.6864444444,18.0072222222,11.2395555556,70.7758888889,71.9353333333,20.5528888889
834.46,12.0608888889,71.9094444444,72.5582222222,63.3695555555,67.74,18.2843333333,10.9257777778,71.5234444444,72.539,20.3691111111
834.76,11.7035555556,72.8268888889,73.6142222222,63.9072222222,68.7201111111,18.5861111111,11.0625555556,72.9162222222,73.7033333334,20.5503333333
835.06,10.7344444444,72.308,73.2665555556,63.4822222222,68.3957777778,17.7966666667,10.2978888889,72.496,73.2281666666,20.065
835.36,9.2958888889,71.4887777778,72.6528888889,62.798,67.7208888889,16.3732222222,9.28666666668,71.4795555555,72.4285,19.1143333333
835.66,8.96566666668,70.554,71.9712222222,62.11,67.3261111111,15.9531111111,8.70977777777,70.6327777778,71.8923333333,18.6595555556
835.96,8.50566666666,69.8642222222,71.8884444445,61.8217777778,66.8496666666,15.2132222222,8.15033333334,70.5748888889,71.4146666666,18.6475555555
836.26,9.01755555554,69.95,72.6861111111,61.801,67.5468888889,15.3343333334,7.76844444445,71.4133333334,72.1448333333,19.0104444444
836.57,9.80233333332,70.8675555556,73.2233333333,62.3216666667,67.8836666667,16.1756666667,7.86566666668,71.6398888889,72.8308333334,20.2722222222
836.87,7.71888888889,68.5064444444,70.8495555555,59.9541111111,65.2724444445,15.0063333333,5.47655555556,69.3402222222,69.9223333333,18.7292222222
837.17,6.94044444444,68.0988888889,70.8844444444,59.3011111111,64.4632222222,14.6994444444,4.92611111111,69.1847777778,69.5231666666,18.6023333333
837.47,5.91911111111,67.6877777778,71.4262222222,59.5707777778,65.0397777778,13.759,4.04977777778,69.9203333333,69.886,18.9512222222
837.77,5.92711111111,68.3763333333,71.7575555556,59.6803333333,65.5703333333,13.1548888889,4.14322222222,70.1783333333,70.0113333333,18.859
838.07,7.14433333333,69.1506666667,72.5784444444,60.5427777778,66.6666666667,13.9613333334,4.79488888889,69.8826666667,70.104,19.1988888889
838.37,7.34844444445,69.3066666667,72.9117777778,60.6185555556,66.2136666667,13.5538888889,4.807,69.3853333333,70.2423333333,17.4351111111
838.67,9.4091111111,69.1118888889,72.3395555555,61.072,65.9821111111,15.7667777778,6.47499999999,69.1117777778,71.0388333333,18.7402222222
838.97,10.4745555556,69.7915555556,73.0131111111,61.2462222222,65.4706666667,16.9945555556,7.54255555557,69.1166666667,70.544,19.2901111111
839.27,10.7414444444,71.2006666666,73.2244444444,61.6464444445,65.83,17.3575555556,7.23866666665,69.6244444444,71.3953333333,18.564
839.57,9.2971111111,68.9532222222,71.0128888889,60.7896666666,63.4163333333,16.818,6.65144444446,67.4415555555,69.2176666667,17.5925555556
839.87,9.16144444446,68.9382222222,71.3042222222,62.1047777778,64.6981111111,17.7172222222,6.73866666666,67.8403333334,69.7615,17.7927777778
840.17,9.97155555556,70.2374444445,72.4217777778,63.305,65.717,17.5307777778,7.38844444444,68.3191111111,71.5953333333,17.9676666667
840.47,9.91055555554,70.1924444444,71.9268888889,61.9212222222,65.9234444444,17.1526666666,6.36555555554,67.9626666667,71.2978333333,16.9812222222
840.77,10.8082222222,69.5817777778,71.1337777778,60.8176666667,64.3384444444,17.49,6.22733333333,67.064,71.096,16.7327777778
841.07,11.3502222222,66.9241111111,68.3591111111,58.499,62.1228888889,17.7151111111,6.67766666666,65.0847777778,68.1015,16.5377777778
841.37,9.90377777779,64.5915555556,65.8554444444,56.4796666667,59.9322222222,15.7328888889,4.88588888889,63.1014444444,66.3555,14.4687777778
841.67,12.3562222222,64.5537777778,65.8932222222,57.7625555556,60.2906666666,18.1663333333,6.94211111112,63.6104444444,67.2043333333,17.3174444445
841.97,12.5244444444,63.8986666667,66.2151111111,57.8522222222,59.8743333333,18.0408888889,6.87088888888,63.722,66.5486666667,17.55
842.27,12.9185555556,63.2162222222,65.5984444444,57.6916666667,59.5605555556,18.1762222222,7.08566666666,62.785,67.1286666666,17.5393333333
842.57,12.5025555556,62.3206666667,65.5105555556,57.1827777778,58.7884444444,18.925,6.7651111111,62.1924444445,66.8915,18.6896666667
842.87,12.2495555556,63.1374444444,66.9627777778,57.3997777778,59.0393333333,19.7633333333,6.76233333335,62.9326666667,67.9986666666,19.7175555556
843.17,10.1615555556,60.8263333333,64.791,54.7722222222,55.6267777778,17.2603333333,4.39211111111,60.85,65.456,18.3286666666
843.47,11.6204444445,59.5342222222,65.2594444445,54.755,55.3131111111,18.2433333333,5.48277777778,60.1164444445,63.5735,20.0873333333
843.77,11.727,59.2263333333,65.4101111111,56.0728888889,54.1266666667,19.1673333334,7.21855555556,59.6945555556,63.2668333333,22.518
844.07,11.9715555555,59.8583333333,65.6036666666,56.4414444444,55.2771111111,20.6276666667,8.63077777778,59.4534444444,63.3256666667,23.4623333333
844.37,12.833,61.555,68.4691111111,59.1335555556,58.1653333333,22.4642222222,9.87344444444,61.1515555556,67.1105,25.1277777778
844.67,15.6097777778,63.8754444444,70.596,60.7586666667,59.2411111111,25.1761111111,12.3306666667,62.6557777778,69.2276666666,28.2656666667
844.97,12.0345555556,62.6551111111,69.6393333333,57.4025555556,57.2872222222,22.3665555556,9.37955555555,61.0677777778,67.7055,24.8196666667
845.27,10.2283333333,62.4352222222,69.4977777778,57.2604444444,57.169,20.5478888889,6.81899999999,60.8217777778,67.5341666666,22.1613333333
845.57,7.26633333334,63.7666666667,70.9675555555,57.5757777778,58.0645555556,17.8885555556,3.94255555556,61.714,66.1291666667,20.3648888889
845.87,7.76433333333,65.0601111111,71.3518888889,58.2328888889,59.6385555556,17.6707777778,5.154,62.0147777778,66.767,19.4444444444
846.17,6.84044444446,66.9924444445,71.7698888889,60.1157777778,62.5406666667,16.6488888889,2.17155555555,63.2645555556,67.7525,17.3001111111
846.47,7.36833333333,70.5651111111,75.7506666667,62.0273333333,66.6277777778,17.154,2.49511111111,65.3022222222,73.0995,16.4913333333
846.77,4.14655555554,69.1626666667,75.9258888889,60.2253333333,66.8681111111,17.1095555555,-0.161111111113,66.103,74.517,12.9631111111
847.07,2.53466666667,67.2581111111,75.9611111111,58.8507777778,66.709,15.6315555556,-3.59088888889,64.6387777778,72.1166666667,8.19611111112
847.37,3.5761111111,65.9428888889,76.1175555555,60.4085555556,65.4322222222,15.4535555556,-3.40566666667,64.9212222222,70.9451666667,7.19455555556
847.67,3.00733333333,66.625,73.2246666667,59.1478888889,64.1185555556,15.163,-4.76188888888,61.3616666667,67.105,7.39344444444
847.97,-0.591444444443,63.8361111111,71.2716666667,58.175,63.7092222222,11.8715555556,-7.22422222223,58.344,64.5755,3.80244444446
848.26,-1.35077777778,64.9674444444,70.8496666667,61.2201111111,65.0978888889,11.2417777778,-8.67111111112,58.17,63.8561666666,4.53166666668
848.56,-0.351333333333,67.1058888889,71.6293333333,61.8796666667,66.6227777778,13.0873333333,-6.19233333332,58.9811111111,65.8103333334,7.15844444444
848.86,2.05266666667,68.4515555556,71.3965555556,63.2306666667,67.693,14.4132222222,-4.77477777778,61.3117777778,68.4738333333,9.817
849.16,-0.140666666663,67.6978888889,69.4325555555,62.7283333333,66.8074444444,10.3141111111,-11.158,60.9002222222,65.8928333333,5.15688888888
849.46,5.83655555556,67.272,69.8227777778,62.9484444444,66.1477777778,13.2295555555,-4.453,61.8245555556,66.926,10.5923333333
849.76,6.6328888889,65.1035555556,69.7083333333,63.0755555556,64.0473333333,13.6883333333,-3.76,63.4558888889,65.4625,11.9136666667
850.06,11.3191111111,69.2466666667,71.702,67.7486666667,66.625,16.6874444444,0.457888888889,65.5014444445,68.352,16.3962222222
850.36,13.2921111111,70.6172222222,71.7284444444,67.284,67.6954444444,18.1481111111,2.05755555555,68.0246666667,68.8273333333,18.0246666667
850.65,12.5155555556,72.7797777778,72.0775555555,66.7492222222,69.0624444445,18.4221111111,3.88255555555,68.6492222222,69.8265,20.8177777778
850.95,10.8924444444,73.9721111111,73.972,69.2475555555,69.6412222222,16.8853333333,3.19344444446,72.7034444445,73.8188333333,21.5222222222
