wavelength,Back_PhrPunf,Belly_PhrPunf,Breast_PhrPunf,Crissum_PhrPunf,Crown_PhrPunf,DorTail_PhrPunf,Rump_PhrPunf,Throat_PhrPunf,WingTip_PhrPunf
437.56,4.59466666667,6.108,4.9085,21.3795,8.21933333333,6.90183333334,6.04416666667,14.0615,8.3615
437.91,4.618,6.15266666666,4.95033333334,21.4238333334,8.2475,6.94533333333,6.06766666667,14.0816666667,8.41416666667
438.27,4.61116666666,6.14316666666,4.94383333333,21.4441666666,8.26333333333,6.952,6.06783333333,14.0735,8.44066666666
438.62,4.6095,6.1375,4.95533333334,21.4561666666,8.265,6.95983333333,6.08683333334,14.0795,8.4295
438.98,4.60333333333,6.1295,4.95166666666,21.4716666667,8.25683333333,6.945,6.08016666666,14.0706666666,8.42783333333
439.33,4.61233333334,6.13283333333,4.96783333333,21.4941666667,8.25933333334,6.9385,6.06833333333,14.0695,8.44833333333
439.69,4.6095,6.12466666667,4.97333333334,21.4945,8.26,6.936,6.05216666667,14.0683333334,8.46616666667
440.04,4.58766666667,6.1045,4.96716666666,21.5101666667,8.24716666667,6.94016666667,6.0405,14.0706666667,8.46883333334
440.40,4.601,6.10666666666,4.97483333333,21.5415,8.26333333333,6.9365,6.0535,14.0791666666,8.48116666667
440.75,4.5945,6.08633333334,4.95433333334,21.5541666666,8.256,6.92716666667,6.01433333333,14.0643333333,8.46316666666
441.11,4.58333333333,6.07083333333,4.94666666667,21.5706666666,8.2435,6.90783333333,6.00016666666,14.0603333334,8.45233333333
441.47,4.56716666666,6.048,4.9275,21.5733333333,8.24366666667,6.88783333333,5.97133333333,14.0543333333,8.42633333334
441.82,4.54066666667,6.00483333334,4.90033333334,21.5755,8.23133333333,6.857,5.948,14.0405,8.40766666667
442.18,4.54366666667,5.983,4.9015,21.6138333334,8.2365,6.85133333333,5.93933333333,14.059,8.4255
442.53,4.55416666667,5.99516666667,4.92133333333,21.6653333333,8.2595,6.86833333334,5.9535,14.0871666667,8.4525
442.89,4.5565,6.00583333333,4.92983333333,21.7115,8.28733333333,6.879,5.95266666667,14.1051666667,8.48366666667
443.24,4.56866666666,6.008,4.9395,21.7833333333,8.3305,6.926,5.96633333333,14.1523333334,8.51483333333
443.60,4.55216666667,5.99683333334,4.91466666667,21.8376666667,8.33366666666,6.9255,5.95483333334,14.168,8.5265
443.95,4.55566666667,5.98616666666,4.913,21.883,8.36233333333,6.93633333333,5.944,14.195,8.5405
444.31,4.54333333333,5.93966666666,4.88616666667,21.8951666666,8.35716666666,6.9155,5.91066666666,14.1815,8.52616666667
444.66,4.53266666667,5.89666666667,4.88633333334,21.9466666666,8.37166666666,6.90766666666,5.90166666667,14.1746666666,8.54233333333
445.02,4.52483333333,5.87216666667,4.88416666667,21.9516666666,8.38383333333,6.9205,5.889,14.1798333334,8.55666666667
445.37,4.49683333333,5.83566666667,4.87733333333,21.955,8.37366666667,6.92,5.86483333333,14.1695,8.5625
445.72,4.496,5.81816666667,4.87433333333,21.9728333333,8.375,6.92416666667,5.85783333333,14.1763333333,8.566
446.08,4.47733333333,5.79616666667,4.861,21.974,8.3735,6.9265,5.83966666667,14.154,8.54233333333
446.43,4.46266666667,5.76216666667,4.8385,21.9833333333,8.373,6.92216666666,5.81133333333,14.1528333333,8.53383333334
446.79,4.4345,5.71416666666,4.82016666667,21.9801666667,8.35483333333,6.90066666667,5.77916666666,14.1453333333,8.50683333333
447.14,4.403,5.6685,4.794,21.973,8.33916666667,6.88016666666,5.76066666667,14.1316666667,8.48016666666
447.50,4.3895,5.63816666666,4.78733333333,21.9786666666,8.344,6.8825,5.73533333333,14.126,8.469
447.85,4.39866666667,5.622,4.77716666667,22.0,8.35183333333,6.89366666667,5.73283333333,14.1241666666,8.4755
448.21,4.3825,5.60333333333,4.77583333333,22.0488333334,8.36633333333,6.90833333333,5.72333333333,14.1328333333,8.47983333333
448.56,4.3775,5.59916666666,4.7605,22.043,8.35966666666,6.91666666666,5.71133333333,14.1363333334,8.45966666667
448.92,4.362,5.582,4.7545,22.0653333333,8.36,6.907,5.69316666667,14.1506666667,8.449
449.27,4.38183333334,5.58433333333,4.7655,22.117,8.38316666667,6.92166666666,5.70283333334,14.1846666666,8.464
449.62,4.38733333333,5.58683333333,4.77316666667,22.1698333333,8.41033333334,6.94133333333,5.69166666667,14.2116666667,8.46933333333
449.98,4.37783333333,5.58583333333,4.76283333333,22.2286666666,8.41466666667,6.94533333333,5.6865,14.2448333333,8.46983333333
450.33,4.36016666667,5.55233333333,4.75066666666,22.2546666667,8.41,6.9485,5.66216666667,14.222,8.463
450.69,4.36633333333,5.55533333333,4.74316666667,22.2958333334,8.43183333333,6.96316666667,5.65766666667,14.2278333334,8.47233333333
451.04,4.37316666666,5.55433333334,4.73666666667,22.3116666667,8.43266666666,6.95383333333,5.6335,14.2235,8.488
451.40,4.36416666667,5.53183333334,4.72716666667,22.3196666667,8.42266666667,6.95583333334,5.61816666666,14.2023333333,8.48883333334
451.75,4.32516666667,5.49183333334,4.71033333333,22.3125,8.39166666667,6.92233333333,5.583,14.1745,8.4615
452.10,4.3095,5.48766666667,4.69983333334,22.3116666666,8.37766666667,6.92516666667,5.56783333333,14.1636666667,8.44616666667
452.46,4.3195,5.49616666667,4.71816666666,22.3506666666,8.3975,6.92916666667,5.58366666666,14.1803333333,8.48833333333
452.81,4.33366666666,5.49116666667,4.72083333333,22.392,8.41433333333,6.94983333334,5.5865,14.1805,8.50083333333
453.17,4.31416666666,5.47166666666,4.69066666666,22.3928333333,8.39616666666,6.945,5.581,14.1503333333,8.49016666666
453.52,4.2985,5.455,4.67933333334,22.3808333333,8.38966666667,6.92933333334,5.57616666667,14.1336666667,8.49216666666
453.87,4.32133333333,5.43866666667,4.6925,22.3761666667,8.39916666666,6.92716666667,5.58633333333,14.1248333333,8.4955
454.23,4.34333333333,5.46016666666,4.69266666666,22.406,8.40783333333,6.92566666667,5.6075,14.1483333333,8.5005
454.58,4.36483333333,5.47416666666,4.70433333333,22.4288333333,8.417,6.9275,5.62383333333,14.1683333333,8.52483333333
454.93,4.36566666667,5.4775,4.70666666666,22.4643333333,8.41583333333,6.9455,5.62183333333,14.1785,8.52333333333
455.29,4.39083333333,5.508,4.73183333334,22.5391666667,8.441,6.94233333333,5.65566666666,14.224,8.53316666667
455.64,4.4295,5.55216666667,4.761,22.6166666667,8.48833333333,6.97566666667,5.692,14.259,8.56533333333
456.00,4.43716666667,5.57666666666,4.779,22.6435,8.49116666667,6.983,5.70133333334,14.282,8.58733333333
456.35,4.44033333333,5.57983333333,4.774,22.6561666667,8.49216666666,7.00016666667,5.69183333334,14.2825,8.57383333334
456.70,4.4575,5.60783333333,4.80383333333,22.6773333333,8.488,6.99433333333,5.70816666666,14.271,8.57166666667
457.06,4.463,5.64116666666,4.83033333333,22.6966666666,8.48633333334,6.99333333334,5.71583333334,14.2605,8.58366666666
457.41,4.4645,5.6745,4.83833333334,22.7278333333,8.48016666667,6.99916666666,5.72333333333,14.2401666667,8.58533333334
457.76,4.4675,5.69883333334,4.85333333333,22.7523333334,8.47633333333,7.005,5.73066666666,14.2408333334,8.59716666667
458.12,4.47683333333,5.72383333333,4.87983333333,22.7735,8.483,7.00133333333,5.74033333333,14.2351666667,8.61233333334
458.47,4.47183333334,5.73,4.885,22.7791666666,8.46833333333,6.99683333333,5.7495,14.213,8.5965
458.82,4.47233333333,5.75133333333,4.88883333333,22.7735,8.467,6.98016666667,5.772,14.2085,8.6055
459.18,4.46166666667,5.75533333333,4.8885,22.75,8.44383333333,6.9725,5.75483333334,14.1695,8.59716666667
459.53,4.46333333333,5.77666666666,4.89983333333,22.7505,8.4395,6.96516666667,5.76266666666,14.1695,8.5885
459.88,4.49066666666,5.8145,4.92133333333,22.7778333334,8.45016666666,6.9745,5.78816666667,14.1703333334,8.603
460.24,4.4915,5.84516666667,4.9355,22.7958333333,8.45716666666,6.96916666667,5.80533333333,14.1666666667,8.60566666666
460.59,4.494,5.87533333333,4.94183333333,22.8211666667,8.45733333334,6.964,5.81766666667,14.1791666667,8.61133333334
460.94,4.52766666667,5.90816666667,4.973,22.8523333333,8.48383333333,6.9685,5.83866666667,14.2041666666,8.6185
461.29,4.54766666667,5.92383333334,4.9765,22.8668333334,8.48083333333,6.95533333333,5.84266666667,14.2095,8.61216666667
461.65,4.52866666666,5.93166666667,4.96633333333,22.8598333334,8.45216666667,6.91283333333,5.81866666666,14.181,8.5865
462.00,4.53416666666,5.96566666667,4.97383333333,22.8776666667,8.44666666666,6.8985,5.82883333333,14.1656666667,8.56666666667
462.35,4.54866666666,6.00933333334,4.98916666666,22.896,8.44233333334,6.8935,5.84633333334,14.1756666666,8.57033333333
462.71,4.59516666667,6.0565,5.02916666667,22.951,8.46716666666,6.89783333333,5.86683333334,14.1791666667,8.575
463.06,4.63366666667,6.13033333333,5.05916666666,22.9841666667,8.4905,6.904,5.91066666666,14.1986666667,8.57666666667
463.41,4.66833333333,6.20116666666,5.0855,23.007,8.496,6.91866666667,5.95933333333,14.1988333333,8.60766666667
463.76,4.699,6.245,5.11333333333,23.0221666667,8.5145,6.9155,5.97683333333,14.2086666667,8.60466666667
464.12,4.742,6.32983333333,5.1615,23.0648333333,8.512,6.91716666667,6.0185,14.2365,8.613
464.47,4.776,6.39033333334,5.19333333333,23.0915,8.52983333334,6.92316666666,6.04966666667,14.2323333334,8.618
464.82,4.78533333334,6.45283333334,5.21366666667,23.1106666667,8.5175,6.92083333334,6.08733333334,14.2255,8.624
465.17,4.84333333333,6.53416666666,5.2895,23.1661666667,8.55433333334,6.9595,6.1505,14.2561666666,8.658
465.53,4.8965,6.63533333333,5.34916666666,23.2245,8.60266666667,7.00433333333,6.2385,14.3035,8.69233333334
465.88,4.93433333334,6.70633333333,5.38083333333,23.2401666667,8.60433333333,7.03466666667,6.27816666667,14.3325,8.7175
466.23,4.981,6.79233333333,5.4405,23.2896666666,8.63033333333,7.05216666667,6.31966666667,14.3576666667,8.7405
466.58,4.98333333334,6.8555,5.47283333334,23.3016666667,8.63466666667,7.06666666667,6.36483333333,14.3608333333,8.73083333333
466.94,4.99233333333,6.888,5.50383333333,23.299,8.64766666667,7.05933333334,6.381,14.3503333334,8.73950000001
467.29,4.999,6.91316666667,5.52933333333,23.3098333333,8.641,7.04166666666,6.38066666667,14.3286666667,8.70866666669
467.64,4.9975,6.939,5.535,23.3045,8.616,7.02533333333,6.39566666666,14.303,8.6955
467.99,5.002,6.9455,5.53683333334,23.3246666666,8.59966666667,7.00683333334,6.39766666666,14.2545,8.68183333333
468.35,5.01133333333,6.9685,5.54066666667,23.3155,8.56833333333,6.9965,6.3985,14.2303333333,8.661
468.70,5.03483333333,7.01583333334,5.55916666666,23.3245,8.57583333333,7.00316666667,6.4105,14.2406666667,8.66016666667
469.05,5.05266666666,7.05833333333,5.56933333333,23.3245,8.56333333333,6.99,6.42666666667,14.2306666666,8.66566666667
469.40,5.09783333334,7.10966666666,5.60616666667,23.3538333333,8.56183333333,7.00083333333,6.44483333334,14.22,8.681
469.75,5.1045,7.12333333334,5.62016666667,23.3478333333,8.56933333333,6.98816666667,6.45116666666,14.194,8.67183333333
470.11,5.0995,7.11783333333,5.59733333333,23.3351666667,8.56233333333,6.96866666667,6.438,14.1605,8.65433333333
470.46,5.12233333333,7.14433333334,5.60116666666,23.349,8.54733333333,6.96933333333,6.44216666666,14.1498333333,8.65433333333
470.81,5.17516666666,7.19316666667,5.61533333333,23.4081666667,8.54116666667,6.986,6.47383333333,14.1833333333,8.66133333334
471.16,5.206,7.239,5.647,23.4523333333,8.54383333333,7.00183333334,6.49766666667,14.203,8.68416666666
471.51,5.2355,7.29133333334,5.67866666667,23.4986666666,8.576,7.01233333334,6.52566666667,14.2168333333,8.69816666667
471.87,5.253,7.30316666666,5.679,23.4858333334,8.57416666667,7.022,6.5295,14.2285,8.70183333333
472.22,5.26483333333,7.326,5.70166666667,23.5241666667,8.59883333333,7.02283333333,6.54816666667,14.25,8.714
472.57,5.27133333333,7.31566666667,5.71233333333,23.5455,8.613,7.015,6.564,14.2398333333,8.72033333333
472.92,5.24916666666,7.312,5.70266666666,23.58,8.62133333333,7.02633333333,6.56733333334,14.237,8.70516666667
473.27,5.23633333333,7.30516666666,5.6995,23.5861666667,8.62433333333,7.00783333334,6.57016666667,14.2501666667,8.6805
473.62,5.24133333333,7.32466666667,5.69933333333,23.6126666667,8.636,7.01366666667,6.58183333333,14.2733333333,8.69933333333
473.98,5.24416666667,7.31816666667,5.707,23.6398333333,8.6365,7.01333333333,6.58316666667,14.2711666667,8.69983333334
474.33,5.24533333333,7.31133333333,5.72033333333,23.6701666667,8.67516666666,7.013,6.59183333333,14.2988333333,8.7145
474.68,5.22516666667,7.30416666667,5.73133333333,23.6723333334,8.68216666667,7.01,6.592,14.3023333333,8.7285
475.03,5.21183333333,7.2645,5.71483333334,23.6673333334,8.68433333333,6.99833333333,6.59783333334,14.2966666667,8.75466666665
475.38,5.188,7.2195,5.68933333333,23.6775,8.6695,7.00316666667,6.5545,14.287,8.74699999999
475.73,5.1815,7.19483333333,5.6895,23.692,8.67666666666,7.01766666666,6.54666666666,14.296,8.77149999999
476.08,5.14333333334,7.14133333333,5.64183333333,23.703,8.67016666667,7.00866666667,6.50216666666,14.2746666667,8.78666666665
476.44,5.13083333333,7.1005,5.61733333333,23.7281666666,8.6565,7.01716666667,6.4705,14.2905,8.79399999998
476.79,5.103,7.0415,5.59983333333,23.7118333333,8.64133333333,7.01616666667,6.42783333334,14.2701666667,8.78150000001
477.14,5.0865,6.9945,5.57966666667,23.7765,8.65933333334,7.03966666667,6.398,14.2788333333,8.81016666668
477.49,5.06033333334,6.93416666667,5.55233333333,23.7973333334,8.661,7.04716666667,6.35983333333,14.2633333333,8.80383333331
477.84,5.0315,6.885,5.5195,23.8005,8.65683333334,7.039,6.33383333334,14.263,8.80933333331
478.19,5.0035,6.83816666667,5.49283333333,23.7831666666,8.6305,7.04066666667,6.2885,14.248,8.8
478.54,4.972,6.77183333334,5.45966666667,23.8081666666,8.6335,7.04,6.24133333334,14.2211666666,8.78516666666
478.89,4.92883333333,6.7035,5.41516666666,23.8133333334,8.62533333333,7.0305,6.1815,14.2066666666,8.76633333331
479.24,4.89283333333,6.639,5.372,23.7873333333,8.59466666667,7.013,6.14766666667,14.1746666667,8.76650000002
479.60,4.86683333334,6.58383333333,5.33966666667,23.8196666667,8.60383333333,7.01683333333,6.1165,14.1776666667,8.741
479.95,4.85533333334,6.53,5.33316666667,23.8466666667,8.60433333333,7.02133333333,6.088,14.1853333334,8.73766666668
480.30,4.816,6.4655,5.28083333333,23.8366666667,8.59366666667,6.99483333334,6.05133333334,14.1481666666,8.71799999999
480.65,4.83266666667,6.43933333333,5.26866666667,23.8895,8.6045,7.01233333334,6.04533333333,14.1755,8.74566666669
481.00,4.83333333334,6.41133333333,5.27283333333,23.9253333333,8.6195,7.03916666667,6.04266666667,14.2008333333,8.7785
481.35,4.82,6.38083333333,5.28333333333,24.0188333334,8.62083333333,7.0545,6.0425,14.2435,8.81749999998
481.70,4.8355,6.373,5.30933333333,24.1368333334,8.65816666667,7.09633333334,6.05283333333,14.2993333333,8.86916666669
482.05,4.84066666667,6.37266666667,5.317,24.271,8.6955,7.12583333333,6.06866666666,14.3561666666,8.93066666668
482.40,4.83216666666,6.36816666666,5.3125,24.3526666667,8.70983333333,7.1445,6.07233333334,14.389,8.97100000001
482.75,4.827,6.37566666666,5.31816666667,24.4285,8.72116666667,7.15866666667,6.075,14.4305,8.99516666668
483.10,4.83933333334,6.3785,5.32716666666,24.4871666667,8.739,7.17716666667,6.085,14.4665,9.01566666667
483.45,4.83416666667,6.37333333333,5.32666666667,24.5131666667,8.74033333334,7.175,6.08966666667,14.4803333333,9.02966666665
483.80,4.8345,6.371,5.32616666667,24.5193333334,8.746,7.18316666667,6.09916666666,14.4935,9.04533333335
484.15,4.83816666666,6.376,5.332,24.531,8.75016666666,7.194,6.09916666666,14.5043333333,9.05616666668
484.50,4.81433333333,6.3655,5.32683333333,24.5321666666,8.748,7.18,6.08983333333,14.5001666666,9.05266666667
484.85,4.80816666667,6.36533333334,5.32033333334,24.5456666666,8.74633333334,7.17883333333,6.08433333333,14.5003333333,9.04450000002
485.20,4.8165,6.37183333333,5.32583333333,24.5585,8.75066666667,7.17266666667,6.08816666667,14.5048333333,9.04166666665
485.55,4.814,6.37816666666,5.3255,24.5621666667,8.7495,7.1665,6.08716666667,14.4868333333,9.03966666669
485.90,4.8015,6.36966666666,5.31766666667,24.5305,8.71933333334,7.14733333334,6.08083333333,14.4576666667,9.01016666667
486.25,4.80933333334,6.381,5.33166666666,24.5123333333,8.71383333333,7.14066666667,6.08483333333,14.4453333333,8.99816666666
486.60,4.82166666667,6.38716666667,5.337,24.482,8.708,7.12866666666,6.08333333334,14.4195,8.98100000001
486.95,4.81883333333,6.4025,5.34966666666,24.4738333334,8.70633333333,7.118,6.09266666667,14.4103333333,8.97000000002
487.30,4.82266666667,6.421,5.3615,24.4653333334,8.70316666667,7.113,6.09216666666,14.3905,8.96366666669
487.65,4.82083333333,6.44533333333,5.37266666667,24.4586666667,8.688,7.0965,6.08966666667,14.3736666667,8.94683333335
488.00,4.82783333333,6.465,5.38916666666,24.4695,8.68416666666,7.08666666667,6.097,14.3598333334,8.94033333335
488.35,4.853,6.50916666667,5.41816666667,24.4906666667,8.68916666667,7.0925,6.1205,14.3603333333,8.95150000002
488.70,4.858,6.5335,5.43016666667,24.4813333334,8.6755,7.07133333333,6.12633333333,14.3448333333,8.94433333335
489.05,4.87166666666,6.57616666667,5.4485,24.473,8.6725,7.06033333334,6.13733333333,14.3246666666,8.93133333331
489.40,4.8805,6.6255,5.47483333333,24.4476666667,8.65566666667,7.05083333333,6.15783333333,14.3138333334,8.90250000001
489.75,4.91133333333,6.69116666666,5.51333333333,24.4528333334,8.67283333333,7.05033333333,6.1835,14.31,8.9045
490.10,4.929,6.74833333334,5.53666666666,24.4455,8.6535,7.03766666667,6.20916666667,14.301,8.88899999998
490.45,4.949,6.80716666667,5.56933333333,24.4605,8.64566666667,7.029,6.23916666667,14.291,8.8885
490.80,4.98233333333,6.86483333333,5.60733333334,24.4706666667,8.65283333333,7.03066666667,6.2725,14.2743333334,8.89783333332
491.15,5.02116666666,6.93816666666,5.64366666667,24.4945,8.65633333333,7.038,6.3075,14.278,8.90249999999
491.50,5.06433333334,7.00716666667,5.6915,24.5213333334,8.67083333334,7.05533333333,6.3475,14.2775,8.90866666665
491.85,5.08483333334,7.07916666667,5.74216666666,24.5333333334,8.67233333334,7.052,6.38516666667,14.2785,8.91433333335
492.20,5.1135,7.13666666667,5.773,24.538,8.66583333333,7.05516666667,6.4095,14.2693333334,8.89633333334
492.55,5.1635,7.22183333333,5.82883333333,24.5605,8.68083333333,7.07583333333,6.46566666666,14.271,8.90950000001
492.90,5.18333333333,7.2845,5.871,24.5668333333,8.677,7.07483333333,6.49966666667,14.2631666667,8.90983333335
493.25,5.22533333333,7.35933333333,5.913,24.5866666667,8.6825,7.06933333334,6.53983333333,14.271,8.92016666667
493.60,5.25616666666,7.44933333333,5.957,24.5986666667,8.67833333334,7.05966666667,6.57916666667,14.266,8.91766666665
493.95,5.29883333334,7.55383333335,6.019,24.6128333333,8.69733333333,7.04233333333,6.626,14.2565,8.92633333335
494.30,5.353,7.67399999998,6.09233333334,24.6083333334,8.70983333333,7.0525,6.694,14.2565,8.93366666665
494.65,5.39783333333,7.80733333335,6.15116666667,24.6016666667,8.69533333334,7.03616666667,6.73733333334,14.2413333333,8.91216666666
495.00,5.43916666667,7.92900000001,6.24433333333,24.5955,8.6925,7.02816666667,6.79866666666,14.2288333333,8.90383333335
495.34,5.48816666667,8.08350000002,6.32566666667,24.6223333333,8.6885,7.02,6.87116666667,14.2378333333,8.90316666665
495.69,5.55016666667,8.21716666666,6.39216666667,24.6458333333,8.691,7.0335,6.94216666666,14.2353333333,8.89416666669
496.04,5.60766666667,8.38066666669,6.48416666666,24.7048333333,8.71166666666,7.0405,7.03216666667,14.2553333333,8.91716666665
496.39,5.64766666667,8.52533333332,6.55266666667,24.7281666666,8.70383333333,7.0255,7.08766666667,14.2476666666,8.90483333335
496.74,5.72233333333,8.69183333335,6.64083333334,24.732,8.7085,7.0345,7.16066666667,14.2606666666,8.91550000002
497.09,5.78783333333,8.84333333335,6.72916666667,24.772,8.71266666667,7.049,7.23366666667,14.2448333333,8.92483333332
