wavelength,Back_TanFasf,Belly_TanFasf,Breast_TanFasf,Crissum_TanFasf,Crown_TanFasf,DorTail_TanFasf,Patch10_TanFasf,Patch11_TanFasf,Patch12_TanFasf,Rump_TanFasf,Throat_TanFasf,WingTip_TanFasf
413.28,22.68,32.824,49.5786666667,29.8123333333,17.4476666667,6.578,39.749,14.2066666667,54.5803333333,16.8956666667,6.84133333333,5.12333333333
413.64,22.693,32.767,49.6313333333,29.909,17.5846666667,6.66466666667,39.632,14.2586666667,54.4513333333,16.877,6.97866666667,5.228
414.00,22.6783333333,32.605,49.568,29.9266666667,17.6293333333,6.67933333333,39.5733333333,14.2566666667,54.4753333333,16.865,7.04666666667,5.283
414.36,22.8033333333,32.5736666667,49.6746666667,29.9746666667,17.7516666667,6.76733333333,39.54,14.3216666667,54.4983333333,16.9273333333,7.163,5.397
414.72,22.886,32.6003333333,49.8016666667,30.0093333333,17.8143333333,6.766,39.5233333333,14.3396666667,54.6106666667,16.898,7.19966666667,5.451
415.07,22.877,32.4703333333,49.8316666667,30.0586666667,17.9566666667,6.81833333333,39.407,14.3693333333,54.507,16.9056666667,7.294,5.54833333333
415.43,22.8263333333,32.315,49.7593333333,30.0143333333,17.9453333333,6.79566666667,39.165,14.391,54.3663333333,16.824,7.28866666667,5.50733333333
415.79,22.7716666667,32.2356666667,49.7196666667,29.9386666667,17.95,6.70666666667,39.0343333333,14.242,54.3006666667,16.7476666667,7.28366666667,5.39266666667
416.15,22.7656666667,32.1076666667,49.7443333333,29.949,18.0813333333,6.72933333333,38.9216666667,14.2266666667,54.221,16.7853333333,7.33266666667,5.43366666667
416.51,22.7963333333,32.0516666667,49.8126666667,29.934,18.1253333333,6.73166666667,38.8613333333,14.174,54.1746666667,16.7843333333,7.342,5.43433333333
416.86,22.7796666667,31.9166666667,49.9603333333,29.909,18.2226666667,6.76233333333,38.7306666667,14.1423333333,54.1616666667,16.7596666667,7.32366666667,5.44366666667
417.22,22.736,31.918,50.057,29.995,18.3506666667,6.79366666667,38.6863333333,14.1206666667,54.1323333333,16.7756666667,7.382,5.505
417.58,22.6496666667,31.738,49.9826666667,29.869,18.3756666667,6.71366666667,38.4773333333,13.9826666667,54.084,16.6656666667,7.305,5.403
417.94,22.6196666667,31.677,49.9476666667,29.7946666667,18.4296666667,6.72066666667,38.309,13.9423333333,53.9733333333,16.6116666667,7.29666666667,5.41366666667
418.29,22.508,31.519,49.899,29.793,18.439,6.68633333333,38.1883333333,13.8826666667,53.897,16.5153333333,7.247,5.359
418.65,22.4626666667,31.4033333333,49.891,29.7423333333,18.472,6.692,38.053,13.8133333333,53.8326666667,16.4553333333,7.21733333333,5.31466666667
419.01,22.3843333333,31.3003333333,49.8146666667,29.672,18.4703333333,6.66933333333,37.91,13.6883333333,53.7513333333,16.3713333333,7.163,5.22866666667
419.37,22.324,31.238,49.8256666667,29.703,18.5486666667,6.66166666667,37.8133333333,13.6646666667,53.723,16.3306666667,7.14233333333,5.24
419.73,22.3146666667,31.1533333333,49.855,29.7406666667,18.6603333333,6.71233333333,37.7783333333,13.6806666667,53.659,16.3146666667,7.15333333333,5.252
420.08,22.288,31.0573333333,49.853,29.7203333333,18.6893333333,6.69833333333,37.6956666667,13.5736666667,53.6556666667,16.2366666667,7.124,5.22533333333
420.44,22.226,30.9833333333,49.8253333333,29.685,18.6983333333,6.69266666667,37.556,13.509,53.568,16.1666666667,7.11766666667,5.19933333333
420.80,22.198,30.8543333333,49.726,29.6293333333,18.6836666667,6.64,37.4176666667,13.4216666667,53.4403333333,16.0693333333,7.08433333333,5.141
421.16,22.1586666667,30.7056666667,49.6106666667,29.5706666667,18.7103333333,6.61466666667,37.297,13.345,53.341,16.037,7.04166666667,5.111
421.51,22.1313333333,30.6163333333,49.604,29.581,18.771,6.618,37.183,13.321,53.236,15.9966666667,7.05,5.14533333333
421.87,22.0983333333,30.5413333333,49.6143333333,29.578,18.85,6.61666666667,37.0863333333,13.2576666667,53.1793333333,15.938,7.068,5.125
422.23,22.107,30.475,49.568,29.512,18.9453333333,6.633,36.9503333333,13.176,53.114,15.8856666667,7.04966666667,5.137
422.58,22.0526666667,30.4083333333,49.5286666667,29.4583333333,19.027,6.603,36.788,13.1073333333,53.0293333333,15.84,7.06666666667,5.14866666667
422.94,22.0413333333,30.3033333333,49.52,29.4043333333,19.13,6.58366666667,36.6733333333,13.087,52.9506666667,15.8116666667,7.05033333333,5.167
423.30,22.0323333333,30.1756666667,49.4366666667,29.3253333333,19.1846666667,6.59733333333,36.514,13.009,52.8763333333,15.732,7.06333333333,5.174
423.66,21.9636666667,30.057,49.365,29.2376666667,19.1943333333,6.55566666667,36.3026666667,12.896,52.771,15.647,7.02733333333,5.178
424.01,21.9053333333,29.967,49.3003333333,29.1833333333,19.259,6.56033333333,36.1246666667,12.867,52.5893333333,15.614,7.02833333333,5.21533333333
424.37,21.9303333333,29.9306666667,49.264,29.1833333333,19.382,6.61933333333,36.055,12.8733333333,52.556,15.659,7.05566666667,5.24933333333
424.73,21.8863333333,29.8226666667,49.1926666667,29.0953333333,19.4903333333,6.63133333333,35.9236666667,12.8256666667,52.4896666667,15.65,7.08433333333,5.25366666667
425.08,21.8266666667,29.697,49.1546666667,28.9976666667,19.5273333333,6.62166666667,35.749,12.7393333333,52.4203333333,15.5773333333,7.07033333333,5.23366666667
425.44,21.83,29.616,49.0673333333,28.8996666667,19.6296666667,6.64966666667,35.6573333333,12.6963333333,52.352,15.5476666667,7.10733333333,5.25
425.80,21.8416666667,29.4963333333,48.9976666667,28.8686666667,19.7243333333,6.661,35.53,12.6633333333,52.2963333333,15.5393333333,7.111,5.281
426.16,21.7386666667,29.297,48.8906666667,28.7436666667,19.767,6.652,35.3626666667,12.599,52.122,15.4853333333,7.11733333333,5.26266666667
426.51,21.7153333333,29.1106666667,48.785,28.6396666667,19.8156666667,6.684,35.218,12.5643333333,52.004,15.4496666667,7.10266666667,5.273
426.87,21.661,29.0126666667,48.7463333333,28.5333333333,19.899,6.71266666667,35.064,12.5486666667,51.8966666667,15.405,7.138,5.317
427.23,21.6606666667,28.9033333333,48.663,28.395,20.0223333333,6.76533333333,34.9636666667,12.481,51.8173333333,15.4133333333,7.179,5.32466666667
427.58,21.6223333333,28.7573333333,48.6363333333,28.325,20.124,6.78133333333,34.859,12.4806666667,51.781,15.406,7.21933333333,5.34466666667
427.94,21.607,28.5963333333,48.5413333333,28.1463333333,20.228,6.78466666667,34.725,12.421,51.7686666667,15.365,7.20033333333,5.31833333333
428.30,21.585,28.3956666667,48.46,28.0036666667,20.3026666667,6.739,34.501,12.348,51.6833333333,15.2626666667,7.21066666667,5.35866666667
428.65,21.6033333333,28.2956666667,48.4843333333,27.9653333333,20.3756666667,6.77066666667,34.4273333333,12.3753333333,51.67,15.22,7.25933333333,5.39366666667
429.01,21.6406666667,28.2503333333,48.4263333333,27.88,20.5216666667,6.80533333333,34.3353333333,12.4223333333,51.6493333333,15.195,7.316,5.46266666667
429.37,21.6116666667,28.1443333333,48.3856666667,27.7926666667,20.572,6.824,34.1916666667,12.3886666667,51.6493333333,15.1626666667,7.303,5.50866666667
429.72,21.5306666667,28.0103333333,48.338,27.643,20.6183333333,6.812,34.035,12.3766666667,51.5876666667,15.054,7.31966666667,5.45566666667
430.08,21.6273333333,27.9843333333,48.3746666667,27.5996666667,20.6853333333,6.839,33.9663333333,12.4303333333,51.617,15.069,7.34666666667,5.50166666667
430.44,21.6663333333,27.917,48.3426666667,27.5086666667,20.7803333333,6.81266666667,33.8603333333,12.415,51.646,15.0106666667,7.36866666667,5.495
430.79,21.7146666667,27.8616666667,48.3826666667,27.4836666667,20.843,6.82566666667,33.7943333333,12.4073333333,51.6923333333,14.995,7.41066666667,5.49166666667
431.15,21.694,27.76,48.4173333333,27.423,20.8953333333,6.81766666667,33.6463333333,12.423,51.6586666667,14.9603333333,7.461,5.52933333333
431.50,21.755,27.6726666667,48.372,27.3316666667,20.9713333333,6.854,33.5143333333,12.4573333333,51.6073333333,14.9216666667,7.48833333333,5.53533333333
431.86,21.7756666667,27.5786666667,48.3193333333,27.2926666667,21.0226666667,6.86433333333,33.343,12.4646666667,51.5466666667,14.8666666667,7.52466666667,5.52466666667
432.22,21.7403333333,27.4156666667,48.2103333333,27.182,21.0393333333,6.80366666667,33.242,12.4256666667,51.5456666667,14.7673333333,7.45433333333,5.43266666667
432.57,21.6733333333,27.2956666667,48.16,27.0983333333,21.0726666667,6.79866666667,33.0743333333,12.3943333333,51.4783333333,14.7496666667,7.41033333333,5.444
432.93,21.602,27.163,48.117,27.0156666667,21.078,6.80866666667,32.939,12.3473333333,51.3926666667,14.7033333333,7.39933333333,5.429
433.29,21.5406666667,27.0,48.0586666667,26.914,21.106,6.74766666667,32.7796666667,12.3286666667,51.296,14.641,7.335,5.33833333333
433.64,21.561,26.9733333333,48.0713333333,26.8476666667,21.1876666667,6.76866666667,32.684,12.3493333333,51.2576666667,14.634,7.3,5.36866666667
434.00,21.532,26.8973333333,47.979,26.7636666667,21.221,6.74666666667,32.5406666667,12.303,51.2066666667,14.5396666667,7.31,5.351
434.35,21.427,26.79,47.9056666667,26.6783333333,21.207,6.72566666667,32.386,12.3,51.0636666667,14.4593333333,7.31066666667,5.37366666667
434.71,21.3176666667,26.6453333333,47.7696666667,26.533,21.249,6.71,32.2003333333,12.2756666667,50.9393333333,14.3706666667,7.26766666667,5.34
435.07,21.2833333333,26.5603333333,47.6853333333,26.4736666667,21.3263333333,6.70433333333,32.0793333333,12.275,50.886,14.3036666667,7.259,5.331
435.42,21.2293333333,26.4903333333,47.6286666667,26.34,21.3786666667,6.66466666667,31.9536666667,12.254,50.8123333333,14.2173333333,7.28233333333,5.37133333333
435.78,21.2076666667,26.3826666667,47.5486666667,26.235,21.5103333333,6.668,31.8803333333,12.2773333333,50.8183333333,14.2226666667,7.306,5.42566666667
436.13,21.1576666667,26.2873333333,47.4593333333,26.081,21.6363333333,6.772,31.694,12.3636666667,50.5963333333,14.225,7.362,5.529
436.49,21.1846666667,26.204,47.397,25.94,21.7323333333,6.762,31.6373333333,12.38,50.5903333333,14.1856666667,7.36866666667,5.52
436.84,21.2223333333,26.09,47.3523333333,25.8663333333,21.824,6.75866666667,31.4986666667,12.449,50.622,14.167,7.382,5.53366666667
437.20,21.214,25.9703333333,47.269,25.7193333333,21.9253333333,6.795,31.351,12.4796666667,50.6156666667,14.0923333333,7.43966666667,5.55266666667
437.56,21.2056666667,25.7973333333,47.1293333333,25.591,21.9623333333,6.79966666667,31.1936666667,12.5166666667,50.572,14.0543333333,7.492,5.585
437.91,21.201,25.674,47.1113333333,25.4943333333,22.0743333333,6.815,31.111,12.596,50.6223333333,14.0513333333,7.51833333333,5.612
438.27,21.267,25.5796666667,47.098,25.4313333333,22.2106666667,6.90633333333,31.057,12.6703333333,50.673,14.124,7.58933333333,5.63133333333
438.62,21.274,25.4393333333,47.083,25.3576666667,22.23,6.91166666667,30.916,12.661,50.664,14.0566666667,7.58866666667,5.65133333333
438.98,21.2336666667,25.2943333333,47.0343333333,25.1473333333,22.2496666667,6.90233333333,30.773,12.643,50.617,13.97,7.55833333333,5.636
439.33,21.259,25.164,46.97,25.0623333333,22.3353333333,6.93666666667,30.67,12.6486666667,50.6236666667,13.9406666667,7.504,5.64133333333
439.69,21.2683333333,25.0543333333,46.9743333333,24.9523333333,22.3526666667,6.93233333333,30.5496666667,12.6716666667,50.6246666667,13.8413333333,7.498,5.589
440.04,21.3423333333,24.9806666667,47.0396666667,24.9453333333,22.424,6.93666666667,30.514,12.676,50.7916666667,13.8076666667,7.496,5.59
440.40,21.3393333333,24.923,46.9886666667,24.903,22.496,6.96966666667,30.4123333333,12.6953333333,50.7846666667,13.7846666667,7.52466666667,5.63666666667
440.75,21.275,24.7973333333,46.8823333333,24.7396666667,22.5436666667,6.95366666667,30.3033333333,12.6486666667,50.6856666667,13.73,7.48866666667,5.60066666667
441.11,21.2753333333,24.763,46.8646666667,24.6946666667,22.5946666667,6.944,30.2136666667,12.6596666667,50.6633333333,13.7136666667,7.455,5.602
441.47,21.277,24.6406666667,46.8656666667,24.581,22.654,6.94,30.1356666667,12.6213333333,50.6696666667,13.6606666667,7.41833333333,5.56433333333
441.82,21.2423333333,24.5476666667,46.786,24.4723333333,22.732,6.958,30.0126666667,12.603,50.6226666667,13.6266666667,7.41566666667,5.52733333333
442.18,21.216,24.435,46.699,24.32,22.7796666667,6.933,29.8773333333,12.532,50.597,13.545,7.34566666667,5.51433333333
442.53,21.2753333333,24.3276666667,46.6333333333,24.2353333333,22.8773333333,6.923,29.832,12.5176666667,50.6373333333,13.545,7.36,5.514
442.89,21.3256666667,24.1933333333,46.5566666667,24.1946666667,22.9386666667,6.90966666667,29.7723333333,12.5336666667,50.6793333333,13.5763333333,7.36066666667,5.512
443.24,21.3323333333,24.1236666667,46.514,24.0906666667,23.0036666667,6.92133333333,29.687,12.499,50.6616666667,13.553,7.39466666667,5.50633333333
443.60,21.311,24.0296666667,46.433,23.964,23.0406666667,6.93433333333,29.6106666667,12.462,50.6443333333,13.564,7.402,5.55333333333
443.95,21.2316666667,23.8703333333,46.347,23.773,23.0506666667,6.86866666667,29.4583333333,12.378,50.585,13.48,7.41466666667,5.52933333333
444.31,21.1993333333,23.6933333333,46.3223333333,23.5886666667,23.0623333333,6.81566666667,29.3226666667,12.2993333333,50.5473333333,13.418,7.36366666667,5.471
444.66,21.2796666667,23.6186666667,46.3516666667,23.4796666667,23.098,6.804,29.252,12.259,50.638,13.3856666667,7.39866666667,5.48966666667
445.02,21.3276666667,23.486,46.3073333333,23.3716666667,23.1443333333,6.849,29.241,12.2056666667,50.692,13.4013333333,7.452,5.53933333333
445.37,21.3016666667,23.424,46.226,23.3,23.197,6.861,29.1473333333,12.1653333333,50.6866666667,13.395,7.48333333333,5.571
445.72,21.3,23.304,46.2156666667,23.2183333333,23.2343333333,6.86866666667,29.041,12.1133333333,50.6416666667,13.3716666667,7.49733333333,5.62166666667
446.08,21.2936666667,23.2013333333,46.1923333333,23.1793333333,23.291,6.86833333333,28.9736666667,12.0453333333,50.6553333333,13.3503333333,7.50766666667,5.64166666667
446.43,21.242,23.1326666667,46.169,23.0743333333,23.339,6.85666666667,28.8823333333,11.9793333333,50.6646666667,13.2926666667,7.48866666667,5.65233333333
446.79,21.2336666667,23.074,46.1343333333,22.9623333333,23.4126666667,6.85333333333,28.779,11.8923333333,50.6686666667,13.233,7.50866666667,5.671
447.14,21.226,22.931,46.0713333333,22.8393333333,23.4293333333,6.80933333333,28.6626666667,11.8266666667,50.6856666667,13.2026666667,7.499,5.66666666667
447.50,21.2026666667,22.8236666667,46.0463333333,22.7626666667,23.4943333333,6.812,28.5483333333,11.7666666667,50.6243333333,13.1476666667,7.49633333333,5.662
447.85,21.211,22.751,45.9663333333,22.6893333333,23.5583333333,6.81266666667,28.484,11.715,50.61,13.153,7.49166666667,5.64666666667
448.21,21.2963333333,22.7196666667,45.9053333333,22.6683333333,23.7156666667,6.86433333333,28.4513333333,11.7023333333,50.655,13.1833333333,7.55566666667,5.72066666667
448.56,21.2946666667,22.6123333333,45.8323333333,22.6356666667,23.8203333333,6.91333333333,28.366,11.6666666667,50.6713333333,13.1643333333,7.574,5.76033333333
448.92,21.2716666667,22.5333333333,45.7533333333,22.5446666667,23.9263333333,6.92233333333,28.232,11.6526666667,50.6366666667,13.143,7.60733333333,5.769
449.27,21.291,22.449,45.7046666667,22.453,24.037,6.954,28.159,11.6123333333,50.6516666667,13.121,7.6,5.79066666667
449.62,21.3096666667,22.383,45.6286666667,22.3173333333,24.1393333333,6.96666666667,28.1053333333,11.565,50.7066666667,13.107,7.59666666667,5.787
449.98,21.3506666667,22.293,45.532,22.188,24.2583333333,6.995,27.9983333333,11.561,50.751,13.0606666667,7.63933333333,5.784
450.33,21.3826666667,22.1933333333,45.4056666667,22.05,24.3166666667,7.051,27.8906666667,11.5436666667,50.6693333333,13.0633333333,7.684,5.81333333333
450.69,21.3503333333,22.0843333333,45.3093333333,21.9653333333,24.377,7.04166666667,27.7896666667,11.4986666667,50.631,13.016,7.66,5.78566666667
451.04,21.3526666667,22.055,45.2726666667,21.8753333333,24.4943333333,7.08633333333,27.7173333333,11.459,50.6573333333,12.9823333333,7.67133333333,5.76366666667
451.40,21.3746666667,21.9813333333,45.1893333333,21.7846666667,24.539,7.07433333333,27.6236666667,11.4033333333,50.7013333333,12.9536666667,7.67133333333,5.75766666667
451.75,21.3696666667,21.9006666667,45.148,21.718,24.6543333333,7.12233333333,27.514,11.3553333333,50.7176666667,12.9516666667,7.66633333333,5.79633333333
452.10,21.3213333333,21.819,45.171,21.582,24.66,7.135,27.4493333333,11.3106666667,50.7626666667,12.899,7.664,5.76066666667
452.46,21.289,21.788,45.1343333333,21.4773333333,24.7143333333,7.08166666667,27.374,11.2823333333,50.7366666667,12.8713333333,7.65366666667,5.77766666667
452.81,21.2906666667,21.7543333333,45.1126666667,21.3926666667,24.75,7.06033333333,27.298,11.2113333333,50.7353333333,12.8266666667,7.61633333333,5.78133333333
453.17,21.2353333333,21.61,45.026,21.2666666667,24.7503333333,6.97666666667,27.2053333333,11.1523333333,50.7116666667,12.738,7.577,5.72233333333
453.52,21.207,21.5226666667,44.9516666667,21.2256666667,24.7373333333,6.90966666667,27.139,11.0943333333,50.6843333333,12.704,7.56733333333,5.727
453.87,21.222,21.4563333333,45.0033333333,21.1743333333,24.792,6.86833333333,27.094,11.0783333333,50.724,12.721,7.536,5.71766666667
454.23,21.2063333333,21.354,44.9073333333,21.1,24.8633333333,6.82466666667,27.022,11.0183333333,50.7446666667,12.701,7.522,5.693
454.58,21.2093333333,21.325,44.9383333333,21.072,24.976,6.85666666667,26.9723333333,11.0526666667,50.767,12.7023333333,7.53333333333,5.72933333333
454.93,21.2696666667,21.2436666667,44.9113333333,21.0336666667,25.03,6.86666666667,26.9296666667,11.058,50.8416666667,12.7066666667,7.56433333333,5.779
455.29,21.2863333333,21.165,44.8773333333,20.972,25.1243333333,6.90166666667,26.8613333333,11.028,50.881,12.6956666667,7.54633333333,5.81133333333
455.64,21.3083333333,21.098,44.8373333333,20.8716666667,25.2023333333,6.89466666667,26.7733333333,11.0233333333,50.8713333333,12.6353333333,7.59466666667,5.813
456.00,21.294,20.9896666667,44.7266666667,20.7806666667,25.2226666667,6.85633333333,26.6393333333,11.0143333333,50.801,12.5973333333,7.61033333333,5.79966666667
456.35,21.318,20.8546666667,44.6766666667,20.687,25.3053333333,6.87066666667,26.5083333333,11.0253333333,50.8316666667,12.539,7.62966666667,5.778
456.70,21.353,20.7206666667,44.6106666667,20.6066666667,25.411,6.877,26.4083333333,11.0096666667,50.903,12.5243333333,7.64066666667,5.787
457.06,21.3623333333,20.628,44.5796666667,20.5253333333,25.495,6.93133333333,26.293,10.9803333333,50.9423333333,12.5206666667,7.68133333333,5.84533333333
457.41,21.421,20.527,44.584,20.4133333333,25.5836666667,6.97366666667,26.1923333333,11.028,51.031,12.47,7.69333333333,5.83566666667
457.76,21.4,20.429,44.4443333333,20.264,25.6386666667,7.01433333333,26.1246666667,11.0486666667,50.9996666667,12.454,7.71733333333,5.86166666667
458.12,21.4843333333,20.3986666667,44.4806666667,20.1993333333,25.7713333333,7.071,26.1053333333,11.1336666667,51.131,12.499,7.75933333333,5.89133333333
458.47,21.522,20.2923333333,44.4353333333,20.123,25.7863333333,7.08766666667,26.0456666667,11.1426666667,51.2363333333,12.505,7.75733333333,5.86533333333
