wavelength,Back_TiaBicf,Belly_TiaBicf,Breast_TiaBicf,Crissum_TiaBicf,Crown_TiaBicf,DorTail_TiaBicf,Rump_TiaBicf,Throat_TiaBicf,WingTip_TiaBicf
812.02,20.8179722222,43.58875,25.4213333333,37.2169166667,19.1810833333,27.87675,19.3874537037,14.7184166667,24.664375
812.32,19.6103333333,43.4945833333,25.0671666667,36.6263333333,18.2795833334,27.5873333334,18.5125648148,14.4219166667,24.0390833333
812.63,18.19825,43.0464166667,24.3929166666,35.74775,17.1635,25.5726666667,17.3902685185,13.1761666666,23.1789166667
812.93,17.7452222222,42.875,23.6805,34.7778333333,15.875,24.257,16.9150277778,12.88875,22.6319166667
813.24,18.3833611111,43.0845833333,24.358,34.564,16.4125,25.140375,17.7649166667,13.9914166667,23.649
813.54,18.8292222222,43.633,24.75925,35.50025,16.6265,26.0768333334,19.0698981482,15.2354166667,24.2374583333
813.85,17.8984444444,41.8128333333,23.8570833333,35.792,16.1085,25.717625,18.4181574074,14.72625,23.2457916666
814.15,17.7156111111,41.8114166666,23.3806666667,35.8475833333,15.9160833333,25.329,18.1907685185,14.42875,22.9462083333
814.46,18.1466666667,41.96,23.76,37.1733333334,16.64,26.3666666667,18.5466666667,15.4133333333,23.8666666667
814.76,18.833,42.5571666666,24.2425,37.4535,17.8761666667,27.212875,18.4681851852,15.6965,24.6079583333
815.07,20.5942777778,42.86825,24.8836666667,38.01025,19.18625,28.1007916667,19.8105092592,16.0208333333,26.0594583333
815.37,22.1530555556,44.1290833333,26.4255833333,39.4505833333,20.2695833333,30.1774583333,21.5051018519,16.9128333333,27.4104166667
815.68,20.7615833333,43.5054166667,26.34325,38.9279166667,19.56175,29.6230416666,20.6296574074,15.8841666667,26.9758333333
815.98,19.67025,42.92925,25.42525,38.9020833333,18.84625,28.9006666667,19.7265462963,15.1381666667,26.276
816.29,19.4222777778,42.876,25.1461666667,38.9951666667,19.1253333333,28.402375,18.7975648148,14.8193333333,26.0767083333
816.59,20.5960833334,43.9698333334,25.5435,39.07875,20.5356666667,28.7138333333,19.356787037,15.56675,26.6370416666
816.89,20.9059722222,44.0183333334,25.7924166667,39.1488333333,20.5139166667,28.7194166667,19.4671944444,16.0150833333,26.322875
817.20,21.7517222222,44.3908333334,26.0524166667,39.28925,20.86425,28.782875,20.3551481482,16.22075,26.9316666667
817.50,22.7896944444,44.5035833334,26.5130833334,39.82275,21.4893333333,29.1372083333,22.0067222222,17.364,27.712875
817.81,21.481,43.90225,25.7023333333,39.1035833333,19.9906666667,28.1189583333,21.5862222222,16.5145,26.4160416666
818.11,21.1300833334,43.3928333333,24.8570833333,38.4016666667,19.8768333333,27.2262083333,21.4490277778,16.9085833333,26.24775
818.41,21.8040833333,43.5384166667,24.6025,38.7180833333,20.0020833334,27.44675,22.0119074074,17.3464166667,26.2127916667
818.72,23.2184166667,44.2399166667,25.7225833333,39.82575,20.69475,28.2412916667,22.9271759259,18.20075,27.0882916667
819.02,24.9723611111,45.1526666667,27.30875,40.42475,21.8083333333,29.1896666667,24.462537037,19.2420833333,28.0168333333
819.33,24.6262777778,44.935,27.4555,40.3063333334,21.2868333333,28.6789166667,24.4790833333,18.73725,27.8104583333
819.63,24.2986111111,44.6825,27.3701666667,39.82075,21.2776666667,28.37275,24.3407777778,18.1935833333,27.7424166667
819.93,23.7715,44.6518333333,27.2060833333,39.5521666667,21.118,27.5399166667,23.8376666667,17.5176666667,27.2322916666
820.24,23.0741388889,44.02575,26.529,38.7831666666,20.4838333333,26.403375,23.0213796296,16.51375,26.4907916667
820.54,23.4625555556,44.4234166667,26.9600833333,39.1543333333,21.0619166667,26.4507916667,23.4152592593,16.988,27.09125
820.85,23.3026111111,44.4381666667,26.8666666667,39.1110833333,20.92225,26.2022083334,23.4030833333,16.6930833333,26.9025
821.15,23.4367777778,44.6585833334,27.07525,39.2749166667,21.2431666667,26.3620833333,23.7336759259,17.0635833333,27.164
821.45,23.3838611111,44.67975,27.2065,39.1445833333,21.45975,26.3866666667,23.9867407408,17.45325,27.2347916667
821.76,23.3184722222,44.8560833333,27.3753333333,39.2365833333,21.4345833333,26.3592916667,24.0713425926,17.5431666667,27.2955833334
822.06,23.4266388889,45.0795,27.6489166667,39.5979166667,21.6009166667,26.6960833333,24.2464259259,17.7598333333,27.5349166667
822.36,23.2759444445,44.895,27.69325,39.5195,21.4461666667,26.597875,24.1455,17.7524166666,27.4541666666
822.67,23.3760833333,45.0229166667,27.8716666667,39.7570833334,21.4995833333,26.8425833333,24.2546388889,17.9304166667,27.6155416666
822.97,23.4994166667,45.2598333334,28.1440833333,40.0201666667,21.6981666666,27.201625,24.4988518519,18.15575,27.9295833333
823.27,23.5950833333,45.4690833333,28.3900833333,40.2693333333,21.8664166667,27.5815,24.6739444444,18.3115,28.0888333333
823.58,23.5844444444,45.4039166667,28.5625833333,40.2395833333,21.9096666667,27.759375,24.5968148148,18.3790833333,28.2219583333
823.88,23.6757777778,45.4614166667,28.7030833334,40.3703333333,21.8466666667,27.9081666667,24.5518981482,18.3135833333,28.2165416666
824.18,23.5215277778,45.5406666666,28.8313333333,40.4713333333,21.7205833333,27.977375,24.3079444445,17.89225,28.238125
824.49,23.2258888889,45.3325833334,28.5905833333,40.3770833333,21.5055,28.1120416667,23.9962777778,17.7229166667,28.1447916667
824.79,23.0886944444,44.9555,28.228,39.9333333333,21.3291666667,27.80225,23.7157314815,17.5448333333,27.9348333333
825.09,23.6463611111,45.62325,28.5155,40.6098333333,21.8295833333,28.351125,24.1646388889,17.8149166667,28.4656666667
825.39,23.8726944444,45.6459166667,28.6348333333,40.5551666667,22.0186666667,28.482375,24.3622037037,18.044,28.4670416667
825.70,23.8250833333,45.603,28.6365833333,40.56625,21.87775,28.565,24.5258333333,18.2903333333,28.2407083333
826.00,23.8245,45.5796666667,28.778,40.5255,21.8645,28.2885,24.5851851852,18.2929166667,28.0165
826.30,24.1461944444,46.0235,28.9809166667,41.0845,22.2415,28.4591666666,24.9734722222,18.66375,28.2060833333
826.61,24.3657222222,46.41525,29.2264166666,41.1444166667,22.65,28.5957916666,25.2329444444,18.98125,28.4187916667
826.91,24.4392222222,46.2735,29.0535,41.074,22.5898333334,28.5825416666,25.295287037,19.0549166667,28.2751666667
827.21,24.5703888889,46.48225,29.1600833334,41.07675,22.8239166667,28.7732916666,25.2836666667,19.16625,28.399875
827.51,24.7871666667,46.90525,29.4881666667,41.5685,22.99475,29.10425,25.437712963,19.4846666666,28.601625
827.82,24.8080555555,47.0380833333,29.7075833333,41.72225,23.1058333333,29.1319166667,25.5044444445,19.76325,28.6860833333
828.12,24.8173888889,47.59425,30.0955833333,42.1199166666,23.4706666667,29.3808333333,25.4610648148,19.9543333333,28.9051666667
828.42,25.0648888889,48.2920833333,30.6115,42.5395,23.91575,29.6952916667,25.5842962963,20.256,29.4485833334
828.72,24.8575277778,48.1363333333,30.0510833333,42.2424166667,24.11575,29.8315833333,25.1087222222,19.8953333333,29.362625
829.02,24.5880277778,48.3985,30.0903333333,41.9591666667,24.0031666667,29.8744583333,24.9882685185,19.68375,29.2099166667
829.33,24.0196388889,48.2470833333,30.4219166667,42.1865,24.0716666667,30.11725,24.7706481481,19.5260833333,29.066375
829.63,24.1403055556,49.0031666667,31.005,42.6885833333,24.5646666667,30.582125,24.8009907407,19.4890833333,29.673375
829.93,24.26075,48.9514166666,31.0690833333,43.12375,24.7215833333,30.76275,25.0990092593,19.6270833333,29.4497083333
830.23,24.3267222222,48.6906666667,31.425,42.7935,24.6446666667,31.5114583333,25.2921666667,19.37675,29.9178333333
830.54,23.9481944444,47.94575,31.1625,41.6349166667,24.3858333333,31.4855833333,25.0423796296,19.0175,29.876125
830.84,23.5803055555,46.1538333334,29.8890833333,40.08025,22.9249166667,30.9267916667,24.6919814815,17.8945,29.2100416667
831.14,22.7245833334,44.1213333333,28.44525,38.82425,22.10375,29.9957083333,23.429212963,17.00025,27.66475
831.44,22.9717777778,43.60575,28.2075,38.1806666666,21.6378333333,29.81125,23.3360277778,17.7495,27.5577916667
831.74,23.4071666666,43.3859166667,27.875,38.3643333333,21.3675833333,30.3369583334,23.1590833333,17.9875833334,27.4378333333
832.04,22.9355277778,42.4013333333,26.56875,36.9240833333,20.2395,28.9851666667,22.1353888889,17.1018333333,26.6187083333
832.35,22.9075,42.5935833333,26.3145,36.6951666667,20.34875,28.9138333333,22.4122222222,17.5768333333,26.2472916666
832.65,23.2448333333,42.66075,26.7940833333,36.9759166667,20.379,28.7629583333,22.7641388889,17.2179166667,26.6076666667
832.95,23.7949722222,42.7418333334,26.9241666667,36.7925833333,20.9605833333,28.5865,22.9320185185,17.5864166667,26.7685416667
833.25,23.8591388889,42.5704166667,26.8009166667,36.8289166667,20.80675,28.29275,22.6586574074,17.27125,26.2327916667
833.55,24.0650277778,43.4165833334,27.2176666667,37.7243333334,21.6135833333,28.6010833333,23.3158148148,17.7215833333,27.1134166667
833.85,24.6394444444,44.26025,28.0789166667,38.4404166667,22.09325,29.0992083333,24.2256666666,18.31975,27.8730416667
834.16,24.4093333333,44.492,28.5005833333,38.8724166667,22.1746666667,29.1510833333,24.2116666667,18.31475,28.0760833333
834.46,24.8678055556,44.7633333333,29.2359166667,39.36925,22.8599166667,29.5820416666,24.7369907407,18.6746666667,28.5087916667
834.76,25.2666666666,45.5285,29.6681666667,39.9685,23.5248333333,30.632,25.2730092593,19.12525,28.9534583333
835.06,24.9191111111,45.0430833333,29.0488333333,40.0028333333,23.038,30.3797916667,24.6972314815,18.6285833333,28.8305833333
835.36,24.7098611111,45.17125,29.1666666667,40.0224166667,23.1919166667,30.479875,24.1947962963,18.8765,29.0327916666
835.66,23.8060833333,44.7906666666,28.7700833333,39.9330833333,22.75925,29.910875,23.4570648148,18.7600833333,28.3039583333
835.96,23.6693055555,45.6034166667,28.9365833334,40.51675,23.0316666667,30.4176666667,23.6447222222,19.3064166667,29.1023333333
836.26,24.3396388889,45.7615,29.6594166667,40.702,23.44,31.460375,23.6031296296,20.0738333334,28.9409166667
836.57,24.3518888889,45.6003333333,29.0585833334,40.325,23.2039166667,31.5657083333,22.9157685185,19.59975,28.387875
836.87,24.9166388889,46.2463333334,29.1291666667,40.5155833333,23.2734166667,31.7254583333,23.6793518519,19.58225,28.5035416667
837.17,24.2473333333,45.4433333333,27.92825,39.6415,22.4820833334,31.2259583333,22.838037037,18.8149166667,28.1540416667
837.47,24.4643055555,44.7345833334,28.14175,39.89675,22.34525,30.8628333333,23.1106018518,19.174,28.5175833334
837.77,25.8653055556,45.5374166667,30.35825,40.6649166667,24.2256666667,32.2252083333,24.4788333333,20.1273333333,29.92575
838.07,26.0183333334,45.5215,30.0864166666,40.851,24.0884166667,32.853375,24.6978148148,18.986,29.910375
838.37,25.0001388889,45.5115,28.8279166667,39.9899166667,22.9505,33.435,23.4171574074,16.04,29.0904166667
838.67,25.5139444444,44.7835833333,29.1338333334,40.3541666667,22.8675833333,33.9813333333,23.9227962963,15.69875,29.3060416666
838.97,24.7598888889,44.4663333333,27.7176666667,40.537,21.4145,33.2516666667,23.7137685185,15.2260833333,28.7899166667
839.27,25.90375,45.4694166667,29.117,42.3281666667,22.5364166666,35.0115416667,24.4065277778,16.0053333333,29.9602083333
839.57,25.6641111111,43.58,28.2890833333,41.208,21.8375833333,34.78025,23.6436296296,15.6703333333,28.945375
839.87,26.0655277778,44.3668333333,29.1123333333,42.0080833334,22.3309166667,34.6600833333,24.553462963,16.2010833333,29.213125
840.17,26.70825,44.8448333334,29.7294166667,43.0658333333,22.9015833334,35.2190833333,24.3342962963,16.1955,30.0486666667
840.47,26.4125,44.731,29.6590833333,42.6516666667,21.9825,34.94375,23.8256481481,15.7911666667,29.026125
840.77,27.3231944444,44.4700833333,30.3920833334,42.4786666667,22.7328333333,35.1638333333,24.2936944445,17.5859166667,29.5496666667
841.07,28.8478055555,46.0648333333,32.09875,44.1204166667,24.02775,35.9489583333,26.6339166667,19.9690833333,31.5432083334
841.37,28.1769166667,45.8898333333,31.50475,43.1228333333,23.9643333333,35.27525,26.2423518518,19.4660833333,29.9432916667
841.67,28.9933888889,46.1715833333,33.0031666667,42.67325,25.1650833333,35.5692916667,26.7161481481,19.6864166667,30.14025
841.97,26.6844166667,44.4680833333,31.0994166667,40.7268333333,23.1559166667,33.608125,24.7005277778,18.2449166667,27.916875
842.27,26.6140555555,45.8138333333,30.6133333333,41.6088333333,23.6305,34.404,24.4084074074,17.8240833333,27.4787916667
842.57,25.0206666667,45.5144166666,29.0535833333,40.0411666667,22.3045,34.032875,22.3409537037,16.95475,25.6377916667
842.87,23.4577222222,45.3954166667,27.2460833333,38.6341666666,20.283,32.726875,21.4236296297,17.0483333334,23.1019583333
843.17,22.5189444444,45.4995,24.9258333333,38.1305,18.7933333333,32.1587083333,19.8291481482,15.80125,21.7237083333
843.47,21.2055,45.8333333333,22.1950833333,37.88125,17.9193333333,31.7129166667,19.2326018518,13.6709166667,19.43075
843.77,21.4175833334,46.4655833333,22.64375,38.36225,18.62075,33.5345416667,19.1379722222,13.76425,17.2703333333
844.07,21.7505,46.9863333333,22.5705,38.4683333333,18.942,34.516875,18.8839166667,14.97525,18.649875
844.37,18.9797222223,46.6325833333,18.6053333333,38.26525,17.1088333333,32.466,16.4965740741,13.0274166667,16.4625
844.67,18.0440555556,46.5625833333,16.5278333333,36.4583333333,17.2568333334,31.4235833333,15.1852314815,11.5623333333,16.9445416667
844.97,16.3393055555,45.8879166666,16.2664166667,34.97075,16.6665,29.4577916667,15.0493981482,11.5355,17.267
845.27,18.4184166667,46.9593333333,17.4924166667,38.063,20.0075,32.2072916667,18.3601203703,14.6770833333,20.2327916666
845.57,21.7958888889,48.3551666667,21.1256666667,39.91225,24.0861666667,36.2207916667,21.1378333333,16.2281666667,23.2091666667
845.87,24.4961111111,49.82425,24.92975,41.45575,26.26575,38.3438333333,23.5818240741,19.0225,25.3340416666
846.17,22.49075,48.7746666667,25.0000833333,40.1961666667,24.4748333333,36.5720416667,23.4438240741,19.36275,24.6850833334
846.47,22.08375,45.9199166666,22.1646666666,38.17425,22.9944166667,34.353375,22.6601481482,17.9806666667,25.2420416667
846.77,24.2371944445,48.42875,24.3169166667,40.91525,26.5028333334,36.6120833333,25.3036481481,20.5258333333,29.0300416666
847.07,26.0675833333,50.0654166667,27.4836666666,40.5881666666,28.0720833334,39.379,27.7995277778,22.4835833334,31.4379583333
847.37,27.87125,51.4045,30.181,42.1973333333,29.02625,40.340125,29.1682314815,24.3446666666,31.5699166667
847.67,28.6497222222,51.0035833334,31.0523333333,42.7310833333,29.0146666667,41.3473333334,28.4974907407,24.2093333333,30.4593333333
847.97,24.8888888889,46.87875,26.7575,38.2120833333,24.27275,37.257375,22.9528055555,19.4243333333,27.2577083333
848.26,23.8683333333,46.605,25.3085,37.037,22.6234166667,36.4351666667,22.4246203703,19.81475,28.6266666667
848.56,21.1994722223,42.0575833333,22.7438333334,34.9879166667,20.5775833333,32.9422916667,20.4239907407,18.5920833333,27.5122083333
848.86,23.8458055556,43.2804166667,24.8826666667,36.7664166667,22.88725,36.8690833333,22.3396296296,21.6255,30.1202083333
849.16,26.7476111111,47.1210833334,28.5758333333,40.36375,25.8788333333,41.22725,24.8416296296,25.697,33.1969583333
849.46,25.6618333333,45.6075833333,27.7076666667,39.8916666667,23.1649166667,41.3505416667,23.7867222222,23.46575,31.3780416666
849.76,23.6423333333,41.5113333333,25.06225,37.4688333333,20.0871666667,40.2208333333,20.5499537037,20.5533333333,29.3689166667
850.06,22.53075,39.4511666666,22.9496666667,36.5078333333,17.9895,41.1872083334,18.5406018518,18.5514166667,29.16675
850.36,19.5253888889,37.01375,20.2431666666,34.2706666667,15.27775,38.8713333333,14.9306296296,15.8333333333,27.7603333333
850.65,22.7801666667,38.253,23.3935833333,36.6131666667,18.5743333333,39.8093333333,18.8196759259,17.8048333334,29.2169166667
850.95,16.5854722222,32.94975,19.5256666667,33.682,14.26075,34.4491666667,14.1214444444,10.9133333333,21.5654583334
851.25,14.8476666667,33.6285,18.3259166667,33.0015833333,13.9748333333,35.6195,13.4135925926,10.3615,20.059
851.55,12.3246111111,33.8995833334,15.7363333333,32.1600833334,13.59225,32.6052083333,11.0975833333,7.56466666668,19.05325
851.85,9.87805555555,32.0326666667,13.0893333333,29.7560833333,12.5610833333,28.4348333333,8.6043888889,6.01616666667,17.0324583333
852.15,7.74422222223,30.0925,10.64825,26.5153333333,11.0689166667,25.505125,4.72307407407,5.42916666667,14.057125
852.45,3.48697222223,27.9255,7.2695,25.2660833333,7.09233333333,21.564625,1.70892592593,4.344,9.37508333332
852.74,7.10366666666,30.25175,10.6336666667,27.5173333333,11.4583333333,23.6110416667,7.73037962964,7.20483333334,13.0642083333
853.04,8.36508333332,34.0,12.4285833333,32.2856666667,13.4761666667,26.16675,11.4021759259,7.28566666667,16.1667083333
853.34,6.33319444445,36.72225,13.1665833333,35.2778333333,12.2220833333,29.4722916667,9.91974074075,5.72216666667,15.66675
853.64,16.9241388889,47.0199166667,22.7373333333,41.6665833333,19.4260833333,39.542,17.8196666667,15.1213333333,26.159125
853.94,19.3695277778,49.6621666667,25.0,43.6936666667,20.1576666667,41.751125,20.9458888889,13.7950833334,27.956
854.23,22.0138888889,48.1770833333,25.5208333333,42.2916666667,20.6770833333,42.7604166667,21.7418981481,13.59375,25.5729166667
854.53,25.3184722222,52.4415833333,29.8833333333,47.1338333333,21.656,45.3290416667,25.194712963,13.1104166667,26.1145833333
854.83,26.7628333333,53.846,30.7159166667,49.6260833333,23.29075,45.6195,28.5316018518,11.05775,26.1752083333
855.13,29.8136111111,56.263,33.22975,51.1385833333,28.4679166667,47.0238333333,29.3018240741,11.3871666666,28.4680416667
855.43,29.3244722222,56.0130833333,33.6173333333,51.18375,29.1193333333,43.4184583333,28.9456759259,13.1154166667,27.959375
855.72,32.2193611111,54.9091666667,35.4785833333,48.0611666667,30.2805,44.1212916667,30.9634907407,19.59575,30.5692083333
856.02,31.1135,52.73975,32.9909166667,45.7000833334,28.653,42.8654166666,30.4709907407,20.8904166667,28.9575
856.32,30.3704166667,49.66675,30.9259166667,43.6296666667,28.4444166667,41.1296666667,29.5391018518,19.7036666667,27.407375
856.62,31.5484166666,49.7163333334,31.6311666667,44.6806666667,29.8581666667,42.9787916667,30.8588981482,22.7660833333,28.7058333333
856.91,30.2142222222,49.1171666667,33.6513333333,44.35025,28.531,41.8432083333,30.2378333334,22.034,29.0782916667
857.21,29.6416111111,48.3045,32.9005,42.0635,27.4170833333,42.2799166667,29.6375462963,21.2843333333,30.339125
857.51,28.8193055555,46.4440833333,31.0703333333,40.8764166667,26.25725,40.0504166667,27.6221481481,21.1925,30.1365416667
857.81,25.2968888889,44.0883333334,28.0269166667,39.708,22.54275,38.0342083333,26.1315833334,19.1593333333,27.279125
