wavelength,Back_RamMelf,Belly_RamMelf,Breast_RamMelf,Crissum_RamMelf,Crown_RamMelf,DorTail_RamMelf,Rump_RamMelf,Throat_RamMelf,WingTip_RamMelf
438.98,3.6234,4.10966666667,3.0204,2.84633333333,2.26366666667,4.49213333333,2.28326666667,3.22206666667,4.7202
439.33,3.63413333333,4.11926666667,3.03266666667,2.84686666667,2.26873333333,4.497,2.2904,3.22726666667,4.73426666667
439.69,3.63553333333,4.1262,3.0324,2.84526666667,2.26706666667,4.49913333333,2.2832,3.218,4.735
440.04,3.6334,4.12526666667,3.023,2.84253333333,2.25966666667,4.49446666667,2.27486666667,3.21353333333,4.7296
440.40,3.64666666667,4.13173333333,3.02753333333,2.8382,2.26326666667,4.501,2.27793333333,3.22246666666,4.74206666667
440.75,3.65426666667,4.14233333333,3.03926666667,2.841,2.28193333333,4.51266666667,2.29186666667,3.23846666667,4.7624
441.11,3.63913333333,4.13686666667,3.0294,2.82793333333,2.26573333333,4.50373333333,2.2782,3.2278,4.7522
441.47,3.63913333333,4.13326666667,3.02913333333,2.83113333333,2.26493333333,4.4928,2.27006666667,3.23226666667,4.74546666667
441.82,3.623,4.12046666667,3.0232,2.81746666667,2.2502,4.475,2.25446666666,3.21986666667,4.73926666667
442.18,3.5998,4.10566666667,3.0168,2.82,2.23126666667,4.46286666667,2.25093333333,3.20886666667,4.71866666667
442.53,3.62473333334,4.13793333333,3.04226666667,2.84773333333,2.25806666667,4.48113333333,2.27513333333,3.24733333333,4.74413333333
442.89,3.62266666667,4.137,3.03226666667,2.83333333333,2.24913333333,4.4672,2.2652,3.2344,4.73526666667
443.24,3.59186666667,4.1146,3.00373333333,2.8096,2.22133333333,4.4472,2.23693333333,3.2122,4.71453333334
443.60,3.59746666667,4.11513333333,3.0034,2.81246666667,2.21946666667,4.4502,2.24033333333,3.21833333334,4.7156
443.95,3.60566666667,4.127,3.0092,2.81833333334,2.22013333333,4.4548,2.24253333333,3.21973333333,4.72433333333
444.31,3.6056,4.13526666667,3.00833333333,2.8194,2.2174,4.4578,2.24133333333,3.2182,4.71493333333
444.66,3.61333333333,4.14006666667,3.015,2.8252,2.21433333333,4.46353333333,2.24766666667,3.2212,4.725
445.02,3.63006666667,4.14653333333,3.03033333333,2.84126666667,2.23106666667,4.46833333333,2.2748,3.23173333333,4.7338
445.37,3.6266,4.14493333333,3.02206666667,2.84473333333,2.22706666667,4.46373333333,2.27326666667,3.2232,4.7488
445.72,3.62793333333,4.13113333333,3.0154,2.8426,2.2262,4.46866666667,2.2742,3.22,4.75613333333
446.08,3.62733333333,4.1228,2.998,2.8276,2.22533333333,4.46046666667,2.2674,3.20846666667,4.75726666667
446.43,3.6242,4.11406666667,2.99333333333,2.8264,2.22353333333,4.46026666667,2.26273333333,3.195,4.75773333333
446.79,3.6326,4.1264,3.00873333333,2.83953333333,2.2324,4.47353333333,2.27646666667,3.2124,4.77933333333
447.14,3.65133333334,4.14533333333,3.02793333333,2.8552,2.2528,4.48413333333,2.29773333333,3.22406666666,4.79146666667
447.50,3.65666666667,4.14393333333,3.02686666667,2.8512,2.25946666667,4.47986666666,2.29586666667,3.22946666667,4.78786666667
447.85,3.6642,4.13986666667,3.03106666667,2.8504,2.26926666667,4.474,2.302,3.23666666667,4.7932
448.21,3.681,4.1498,3.04933333333,2.87446666667,2.29513333333,4.49153333333,2.32453333333,3.25513333333,4.8186
448.56,3.68146666667,4.15233333333,3.0496,2.8744,2.30206666667,4.4964,2.3234,3.24913333333,4.8228
448.92,3.68413333333,4.14953333333,3.04306666667,2.87166666667,2.30273333333,4.499,2.313,3.2504,4.82073333333
449.27,3.68833333333,4.15493333333,3.0496,2.86406666666,2.31066666667,4.51186666667,2.31833333333,3.25473333333,4.81473333333
449.62,3.69786666667,4.17153333333,3.05973333333,2.8744,2.3174,4.52366666667,2.32453333333,3.26946666667,4.82053333333
449.98,3.70093333333,4.1872,3.0668,2.8854,2.31793333333,4.5322,2.32973333333,3.27873333333,4.831
450.33,3.72193333333,4.2074,3.07906666667,2.89033333333,2.33373333334,4.54633333333,2.3448,3.29586666667,4.85126666667
450.69,3.75113333333,4.219,3.0902,2.90793333333,2.3572,4.56953333333,2.36606666667,3.31313333333,4.86986666667
451.04,3.76513333333,4.23,3.10626666667,2.92906666667,2.37153333333,4.58566666667,2.3788,3.32933333333,4.8922
451.40,3.75246666667,4.2244,3.1074,2.93353333333,2.36326666667,4.5926,2.37466666667,3.31953333333,4.899
451.75,3.71573333333,4.20326666667,3.07586666667,2.9098,2.32813333333,4.5642,2.3446,3.28506666667,4.8688
452.10,3.69546666667,4.1838,3.0586,2.88933333333,2.30653333333,4.5414,2.3246,3.26693333333,4.86146666667
452.46,3.67986666667,4.1686,3.04993333334,2.88013333333,2.2938,4.52766666667,2.31066666667,3.26373333333,4.8416
452.81,3.675,4.1714,3.05086666667,2.88153333333,2.29806666667,4.52966666667,2.31013333334,3.26953333333,4.85746666667
453.17,3.681,4.17673333333,3.06033333333,2.889,2.3054,4.5356,2.32313333333,3.27406666667,4.86366666667
453.52,3.68193333333,4.1744,3.05726666667,2.89166666667,2.31113333333,4.5386,2.31826666667,3.27133333333,4.86853333333
453.87,3.6902,4.1846,3.07133333333,2.89926666667,2.32933333333,4.54706666666,2.33233333333,3.28766666667,4.88993333333
454.23,3.66713333334,4.16886666667,3.06233333333,2.891,2.3094,4.53886666667,2.3212,3.27186666667,4.88526666667
454.58,3.6546,4.16713333333,3.0552,2.88573333333,2.30253333333,4.5296,2.31393333333,3.26313333333,4.8714
454.93,3.67666666667,4.17733333333,3.06633333333,2.89153333333,2.31586666667,4.54453333333,2.32433333333,3.27006666667,4.90546666667
455.29,3.70733333334,4.21033333333,3.0834,2.90086666667,2.3346,4.56366666667,2.34473333333,3.28186666667,4.9404
455.64,3.73526666667,4.23286666667,3.10486666667,2.91853333333,2.357,4.60353333333,2.36513333333,3.29846666667,4.9632
456.00,3.74293333333,4.23573333333,3.10186666667,2.91613333333,2.35133333333,4.61446666667,2.36433333333,3.29233333333,4.9612
456.35,3.76433333333,4.25206666667,3.09933333333,2.92006666667,2.3526,4.62086666667,2.3682,3.29553333333,4.98013333333
456.70,3.7592,4.2474,3.0932,2.9132,2.34286666667,4.60753333333,2.36466666667,3.2776,4.97
457.06,3.7642,4.25366666666,3.0954,2.91386666667,2.3496,4.6064,2.355,3.271,4.9774
457.41,3.74113333333,4.23066666667,3.07006666667,2.88213333333,2.3206,4.57993333333,2.3276,3.23473333333,4.94873333333
457.76,3.73653333333,4.2248,3.0664,2.87813333333,2.31013333333,4.5666,2.3114,3.22073333333,4.931
458.12,3.73866666667,4.2196,3.06146666666,2.87006666667,2.30973333334,4.55753333334,2.30986666667,3.21426666667,4.92353333333
458.47,3.73506666667,4.21426666667,3.06093333333,2.8678,2.30293333333,4.5504,2.31286666667,3.2078,4.92506666666
458.82,3.73113333333,4.21153333333,3.05386666667,2.86393333333,2.29953333333,4.54653333333,2.30753333333,3.20493333333,4.90406666667
459.18,3.72333333333,4.20746666667,3.053,2.87,2.3002,4.5434,2.3054,3.2066,4.89626666667
459.53,3.7344,4.2206,3.06453333333,2.8818,2.318,4.54433333333,2.32313333333,3.22346666667,4.90733333333
459.88,3.72713333333,4.21446666667,3.05666666667,2.87813333333,2.31266666667,4.53526666667,2.31693333333,3.21946666667,4.899
460.24,3.71273333333,4.20413333333,3.05386666667,2.87346666667,2.31006666667,4.5234,2.31153333333,3.21133333333,4.8982
460.59,3.70553333333,4.19626666667,3.04446666667,2.86246666666,2.30233333333,4.52093333333,2.29753333333,3.201,4.89466666667
460.94,3.69626666667,4.19226666667,3.0386,2.86606666667,2.2954,4.51313333334,2.29766666666,3.1984,4.89006666667
461.29,3.6946,4.2008,3.0456,2.87326666667,2.30133333333,4.5106,2.30413333333,3.21,4.89673333333
461.65,3.6948,4.19753333333,3.04133333333,2.8734,2.30393333333,4.50773333333,2.30686666667,3.21353333333,4.8994
462.00,3.705,4.21906666667,3.05313333333,2.891,2.3208,4.5218,2.31533333333,3.2326,4.92233333333
462.35,3.69866666667,4.22466666667,3.0592,2.8932,2.32066666667,4.51953333333,2.30166666667,3.23493333333,4.9326
462.71,3.68006666667,4.21466666667,3.04613333333,2.8836,2.30926666667,4.505,2.28593333333,3.22193333333,4.94286666667
463.06,3.67733333333,4.2058,3.0404,2.87433333333,2.30786666667,4.49893333333,2.2792,3.2218,4.94233333333
463.41,3.68866666667,4.22086666667,3.0536,2.88286666667,2.3136,4.50706666667,2.28333333333,3.229,4.96646666667
463.76,3.6964,4.22986666667,3.06246666667,2.89126666667,2.32353333334,4.50926666667,2.28953333333,3.23733333333,4.98353333333
464.12,3.7068,4.24473333333,3.06906666667,2.90033333333,2.33013333334,4.5232,2.2962,3.2436,5.0
464.47,3.72946666667,4.266,3.0886,2.92113333333,2.34873333333,4.5402,2.31693333333,3.26773333333,5.02446666667
464.82,3.754,4.2658,3.0866,2.92,2.3506,4.55013333333,2.32073333333,3.2722,5.033
465.17,3.78606666667,4.28853333333,3.10566666667,2.9428,2.37233333333,4.5876,2.33826666667,3.29326666666,5.06706666667
465.53,3.78813333333,4.2868,3.10646666667,2.93573333333,2.37066666667,4.60626666667,2.3366,3.29066666667,5.07133333333
465.88,3.78673333333,4.27573333333,3.10353333334,2.9246,2.3514,4.6014,2.3356,3.28466666667,5.05506666667
466.23,3.78713333333,4.27666666667,3.0898,2.922,2.35046666667,4.60346666667,2.33713333333,3.2828,5.04793333333
466.58,3.8004,4.29266666667,3.10926666667,2.9376,2.36306666667,4.6172,2.35106666667,3.29653333333,5.05106666667
466.94,3.81326666667,4.30166666667,3.12026666667,2.94866666667,2.36193333333,4.62753333333,2.35686666667,3.296,5.06133333333
467.29,3.8124,4.2938,3.11493333333,2.94473333333,2.3522,4.63386666667,2.358,3.2878,5.05686666667
467.64,3.83566666667,4.32473333333,3.1374,2.9674,2.37753333333,4.66,2.38333333333,3.3096,5.08646666667
467.99,3.84313333333,4.3316,3.15006666667,2.97906666667,2.38366666667,4.66706666667,2.39153333333,3.3136,5.07786666667
468.35,3.83726666667,4.3284,3.14573333333,2.9776,2.37913333333,4.66233333333,2.38526666667,3.29886666667,5.073
468.70,3.8224,4.3416,3.15793333334,2.98893333333,2.38126666667,4.6702,2.38593333333,3.29893333333,5.08713333333
469.05,3.8276,4.34873333334,3.15866666667,2.9982,2.38513333333,4.66933333334,2.40186666667,3.3114,5.0924
469.40,3.8306,4.36166666667,3.1708,3.01073333333,2.388,4.66546666667,2.41086666667,3.32146666667,5.10086666667
469.75,3.84526666667,4.38193333333,3.18613333333,3.03113333333,2.41113333333,4.67873333333,2.4206,3.33006666667,5.12313333333
470.11,3.8682,4.38953333333,3.20393333333,3.042,2.4274,4.6964,2.43513333333,3.33606666667,5.14253333333
470.46,3.86593333333,4.3764,3.1944,3.02633333333,2.41286666666,4.68066666667,2.42886666667,3.32766666667,5.12593333333
470.81,3.8602,4.37093333333,3.18533333333,3.02666666666,2.411,4.67733333333,2.4264,3.3322,5.13146666667
471.16,3.86066666667,4.38366666667,3.19346666667,3.0264,2.4222,4.6784,2.41513333333,3.3394,5.1444
471.51,3.85186666667,4.3784,3.1924,3.02826666667,2.41953333333,4.67466666667,2.40933333333,3.34173333333,5.14546666667
471.87,3.85513333333,4.37073333333,3.18906666666,3.0254,2.42113333333,4.67706666667,2.4058,3.346,5.15306666667
472.22,3.87013333334,4.38186666667,3.19933333333,3.03593333334,2.43913333333,4.684,2.41753333333,3.37033333333,5.15846666667
472.57,3.87893333333,4.3872,3.20166666667,3.02986666667,2.44373333333,4.682,2.42246666667,3.38493333333,5.15026666667
472.92,3.86446666667,4.3748,3.204,3.01586666666,2.4342,4.66646666666,2.40866666667,3.37313333333,5.14013333333
473.27,3.8682,4.3758,3.2026,3.02173333333,2.4372,4.67266666667,2.40093333333,3.3696,5.15426666667
473.62,3.872,4.3734,3.204,3.02593333333,2.44113333333,4.6748,2.39606666667,3.36493333333,5.15586666667
473.98,3.87326666667,4.39133333334,3.1998,3.03366666667,2.4366,4.67073333333,2.3968,3.37406666667,5.15413333333
474.33,3.86593333333,4.3906,3.18766666667,3.0292,2.4318,4.6738,2.3864,3.35913333333,5.15426666667
474.68,3.82846666667,4.37066666667,3.16233333333,3.0084,2.39946666667,4.62773333333,2.35153333333,3.32286666666,5.12586666667
475.03,3.80206666667,4.34073333333,3.13773333333,2.99193333333,2.36533333334,4.60066666667,2.33353333333,3.29246666667,5.1052
475.38,3.78866666667,4.317,3.11346666667,2.96013333333,2.34186666667,4.57293333333,2.3064,3.26033333333,5.07773333333
475.73,3.81606666667,4.36326666667,3.14166666667,2.99526666667,2.37366666667,4.61066666667,2.34406666666,3.2934,5.12266666667
476.08,3.8168,4.3726,3.15,3.0006,2.37526666667,4.61706666667,2.3434,3.29246666667,5.13786666667
476.44,3.81646666667,4.371,3.15366666667,2.9986,2.37666666667,4.6334,2.33733333333,3.28326666667,5.148
476.79,3.82353333333,4.38373333333,3.15646666667,3.001,2.379,4.64426666667,2.34366666667,3.28053333333,5.14673333333
477.14,3.83553333333,4.40953333333,3.1774,3.01193333333,2.3974,4.66033333333,2.3586,3.2972,5.15446666667
477.49,3.82926666667,4.4018,3.16446666666,3.00166666667,2.38233333333,4.64473333333,2.34106666667,3.29386666667,5.14133333333
477.84,3.81946666667,4.3842,3.16046666667,2.98466666667,2.37886666667,4.63653333333,2.33546666667,3.28246666667,5.13213333333
478.19,3.82626666667,4.40253333333,3.16326666667,2.99126666667,2.38106666666,4.63853333333,2.3446,3.2948,5.14713333333
478.54,3.88213333333,4.45886666667,3.2084,3.02973333333,2.4344,4.7,2.39566666666,3.34466666667,5.19093333334
478.89,3.9,4.47966666667,3.2242,3.0436,2.45026666667,4.71966666667,2.41653333333,3.3608,5.20333333333
479.24,3.90466666667,4.50433333333,3.2398,3.06113333333,2.46906666667,4.74453333333,2.43006666667,3.3736,5.22326666667
479.60,3.87693333333,4.46846666667,3.21306666667,3.01786666667,2.43133333333,4.71313333333,2.39926666667,3.3414,5.18626666667
479.95,3.856,4.45253333333,3.19146666667,3.00033333333,2.40726666667,4.6926,2.38153333333,3.32266666667,5.17006666667
480.30,3.85906666667,4.451,3.1862,2.99846666667,2.4002,4.6838,2.38113333333,3.32753333333,5.1706
480.65,3.86626666667,4.4624,3.19113333333,3.0058,2.4106,4.6946,2.38506666667,3.33753333333,5.19206666667
481.00,3.85426666667,4.43653333333,3.16546666667,2.98573333333,2.38346666667,4.67726666667,2.36973333333,3.31926666667,5.1708
481.35,3.84813333333,4.4358,3.15413333333,2.97246666667,2.37126666667,4.6762,2.36893333333,3.3218,5.1752
481.70,3.8464,4.43746666667,3.14626666667,2.972,2.36333333333,4.6748,2.36233333333,3.3218,5.17833333333
482.05,3.85233333333,4.44393333333,3.15453333333,2.98393333333,2.3716,4.68326666667,2.37293333333,3.33233333333,5.19633333333
482.40,3.8502,4.43486666667,3.1496,2.9776,2.36326666667,4.67726666667,2.36346666667,3.32906666667,5.19926666667
482.75,3.84833333333,4.43053333333,3.14633333333,2.9792,2.36066666667,4.67333333333,2.35993333333,3.3296,5.20666666667
483.10,3.84673333333,4.42826666666,3.14873333333,2.9796,2.35593333333,4.6716,2.3602,3.32913333333,5.209
483.45,3.84933333333,4.42906666667,3.14853333333,2.98193333333,2.3606,4.67013333333,2.36046666667,3.32846666667,5.2154
483.80,3.85226666667,4.42773333333,3.149,2.97993333333,2.36146666667,4.6676,2.36433333333,3.32686666667,5.21653333333
484.15,3.84786666666,4.43113333333,3.14786666667,2.97853333333,2.36013333333,4.6646,2.36273333333,3.32073333333,5.2168
484.50,3.85086666666,4.42886666667,3.14993333333,2.98,2.3612,4.662,2.36033333333,3.32353333333,5.21926666667
484.85,3.85726666667,4.44066666667,3.15726666667,2.99266666667,2.37373333334,4.6712,2.36733333333,3.3344,5.23166666667
485.20,3.86093333334,4.44813333333,3.16486666667,3.0014,2.37886666667,4.67426666667,2.3752,3.337,5.24
485.55,3.8688,4.45573333333,3.17573333333,3.01213333333,2.3864,4.67846666667,2.38013333333,3.34406666667,5.2512
485.90,3.86786666667,4.45573333333,3.17793333333,3.01086666667,2.38586666667,4.6806,2.3776,3.3422,5.2514
486.25,3.86806666667,4.45986666667,3.17906666667,3.01386666667,2.38573333333,4.6798,2.37846666667,3.34353333333,5.2526
486.60,3.87013333333,4.46826666667,3.1806,3.01646666667,2.387,4.6802,2.38406666667,3.34406666667,5.2558
486.95,3.87773333333,4.47466666667,3.17786666667,3.01826666667,2.39026666667,4.6782,2.38793333333,3.34373333333,5.25813333333
487.30,3.87713333333,4.47953333333,3.18633333333,3.02833333333,2.39366666667,4.68266666667,2.393,3.35,5.2664
487.65,3.87053333334,4.48006666666,3.18713333333,3.03013333333,2.39246666667,4.68413333333,2.38893333333,3.3476,5.2684
488.00,3.87633333333,4.48333333333,3.19146666667,3.03353333333,2.3964,4.68413333333,2.39286666667,3.35386666667,5.27453333333
488.35,3.88553333333,4.49713333333,3.20086666667,3.04653333333,2.40573333333,4.69673333333,2.4056,3.36646666667,5.28786666667
488.70,3.8978,4.5078,3.2106,3.05106666667,2.40893333334,4.69333333333,2.41353333334,3.3684,5.29726666667
489.05,3.90433333333,4.5142,3.2182,3.05846666667,2.41626666667,4.70306666667,2.41333333333,3.37606666667,5.30826666667
489.40,3.9044,4.52126666667,3.21353333333,3.0554,2.4134,4.70013333333,2.4156,3.37453333333,5.3038
489.75,3.90566666667,4.52926666667,3.21566666667,3.06053333333,2.41393333333,4.69726666667,2.41653333333,3.3762,5.3026
490.10,3.911,4.53826666667,3.2164,3.06333333333,2.41913333333,4.70226666667,2.42353333333,3.37913333333,5.31486666667
490.45,3.9152,4.544,3.2242,3.06926666667,2.4302,4.70506666667,2.42633333333,3.386,5.31653333333
490.80,3.9208,4.55546666667,3.24266666667,3.0814,2.4396,4.72193333333,2.43486666667,3.4036,5.3266
491.15,3.91813333333,4.56286666667,3.23486666666,3.0798,2.437,4.71573333333,2.43173333333,3.40013333333,5.31593333333
491.50,3.93906666667,4.58626666667,3.2494,3.0984,2.4518,4.72633333333,2.45173333333,3.42226666666,5.32753333333
491.85,3.93973333333,4.58853333333,3.2544,3.1094,2.4552,4.7278,2.45653333333,3.4272,5.325
492.20,3.9294,4.5882,3.24546666667,3.0976,2.44653333333,4.7138,2.45033333333,3.41493333333,5.31053333333
492.55,3.9168,4.58866666667,3.24066666667,3.0984,2.44313333333,4.7152,2.44786666667,3.41686666667,5.30866666667
492.90,3.912,4.59586666667,3.23553333333,3.09833333333,2.4428,4.6998,2.45286666667,3.4108,5.29593333333
493.25,3.92373333333,4.61046666667,3.25726666667,3.12026666667,2.46306666667,4.71893333333,2.4724,3.4278,5.31753333333
493.60,3.9418,4.6264,3.275,3.13973333333,2.48766666666,4.72573333333,2.49053333333,3.44806666667,5.3346
493.95,3.93813333333,4.6372,3.28806666667,3.15406666667,2.49593333333,4.72253333333,2.49853333333,3.45433333333,5.333
494.30,3.94386666667,4.65093333333,3.28833333333,3.15913333333,2.4922,4.7236,2.50046666667,3.45926666667,5.34113333333
494.65,3.95,4.66246666667,3.283,3.16326666667,2.49333333333,4.70406666667,2.50066666667,3.4594,5.3502
495.00,3.97706666667,4.68773333333,3.30606666667,3.18573333333,2.51326666667,4.7256,2.52393333333,3.48326666667,5.37826666667
495.34,3.97593333333,4.69293333333,3.3138,3.19386666667,2.51326666667,4.728,2.52186666666,3.48426666667,5.38653333333
495.69,3.98186666667,4.70633333333,3.311,3.18653333333,2.51426666667,4.73473333333,2.51746666667,3.48486666667,5.39686666667
496.04,3.9858,4.70226666667,3.3058,3.19633333333,2.5052,4.73273333333,2.51,3.47566666667,5.3992
496.39,3.97886666667,4.68866666667,3.29453333334,3.1794,2.49086666667,4.7238,2.4958,3.45633333333,5.38513333333
496.74,3.99206666667,4.7002,3.31086666667,3.194,2.49866666667,4.7402,2.50366666667,3.46906666667,5.40626666667
497.09,3.97606666667,4.69173333333,3.29533333333,3.177,2.47966666667,4.71913333333,2.48513333333,3.4544,5.38526666667
497.44,3.9788,4.704,3.2994,3.17833333333,2.47313333333,4.72306666667,2.48793333333,3.4498,5.3962
497.79,3.9738,4.6978,3.30633333333,3.1758,2.471,4.71933333333,2.48846666667,3.44786666667,5.3826
498.14,3.9664,4.69233333333,3.30933333333,3.17746666667,2.47113333333,4.7128,2.49193333333,3.4402,5.37033333333
498.48,3.9838,4.70206666667,3.32573333333,3.19486666666,2.4866,4.74106666667,2.51,3.4512,5.38193333333
498.83,3.9822,4.6986,3.32426666666,3.18666666667,2.46853333333,4.721,2.50006666667,3.44653333333,5.38293333333
499.18,3.99773333333,4.71,3.33433333333,3.19833333333,2.4802,4.73746666667,2.51353333333,3.4606,5.39173333334
499.53,4.01233333333,4.73246666667,3.35913333333,3.22773333333,2.4962,4.74866666667,2.53213333333,3.47833333333,5.41733333333
499.88,4.0334,4.76386666667,3.39,3.25306666667,2.5244,4.77173333333,2.57033333333,3.51573333333,5.44
