wavelength,Back_ThrEpim,Belly_ThrEpim,Breast_ThrEpim,Crissum_ThrEpim,Crown_ThrEpim,DorTail_ThrEpim,Patch10_ThrEpim,Patch11_ThrEpim,Rump_ThrEpim,Throat_ThrEpim,WingTip_ThrEpim
646.16,19.6802,40.1068666667,33.7307333333,33.9677333333,27.9676,12.5892666667,12.4252,63.5801333333,35.2223333333,37.2761333333,12.2213333333
646.49,19.7098666667,40.0662,33.6761333333,33.9197333333,27.8830666667,12.5462,12.4304,63.4737333333,35.1357,37.2366,12.2477333333
646.82,19.6879333333,39.9213333333,33.6246,33.8959333333,27.8084,12.533,12.3476,63.3088666667,35.073,37.1786,12.2649333334
647.15,19.796,40.0488,33.712,34.0164666667,27.9353333333,12.639,12.4912,63.4559333333,35.2014333333,37.2766666667,12.4236666667
647.48,19.9444666667,40.2401333333,33.8435333333,34.1828666667,28.1077333333,12.7404,12.5694,63.5791333333,35.3807,37.4656,12.5843333333
647.81,19.9347333333,40.2618666667,33.8848,34.1826666667,28.1462,12.7526666667,12.5884,63.6034,35.3584333333,37.4362666667,12.6446
648.14,19.9594,40.3075333333,33.9729333333,34.2054,28.2152,12.7964,12.6470666667,63.6871333333,35.3778666667,37.4742666667,12.7424666666
648.47,19.8282666667,40.2386666667,33.8849333333,34.1677333333,28.1577333333,12.7022666667,12.6085333333,63.7024666667,35.326,37.5085333333,12.7188
648.80,19.8718,40.2566,33.9418,34.2148,28.1798,12.6694666667,12.6400666667,63.8086,35.3539666667,37.5732666667,12.6883333333
649.13,19.9970666667,40.4090666666,34.1129333333,34.3665333333,28.3095333333,12.8142,12.7736666667,63.9561333333,35.458,37.6980666667,12.8216666667
649.46,19.9894666667,40.376,34.0771333333,34.3452666667,28.2533333333,12.81,12.7532,63.8634666666,35.3748,37.6235333333,12.8248666667
649.79,20.1463333333,40.4761333333,34.1876,34.4446666667,28.4139333333,12.8936,12.8651333333,64.0213333333,35.4803666667,37.8308666667,12.9612666667
650.11,20.0770666667,40.4778,34.1586666667,34.4402,28.4357333333,12.88,12.8338666667,63.9469333333,35.4683666667,37.7776,12.9385333333
650.44,19.9970666667,40.4972666667,34.1723333333,34.4016666667,28.4592666667,12.8346666667,12.7962,63.8753333333,35.4337666667,37.7568666667,12.8872
650.77,19.7833333333,40.3776,34.0322,34.2015333333,28.2567333333,12.6053333334,12.5164,63.7685333333,35.2224666667,37.5894,12.6565333333
651.10,19.6111333333,40.2767333333,33.9096666667,34.0405333333,28.069,12.4411333333,12.322,63.6746666667,35.0631,37.4154666667,12.4810666667
651.43,19.5664666667,40.2356,33.8188,33.9431333334,27.9606,12.415,12.2796,63.5648666667,35.0372333333,37.3548,12.432
651.76,19.6018,40.2040666667,33.7284,33.9376666667,27.8946666667,12.5161333333,12.2877333333,63.4785333333,34.9765333333,37.2651333333,12.4864666667
652.09,19.6500666667,40.1084,33.6503333333,33.8553333333,27.8098,12.4736,12.1879333333,63.3642666667,34.9055,37.1438666667,12.4571333333
652.42,19.5961333333,40.1158666667,33.6260666667,33.8425333333,27.7957333333,12.4781333333,12.144,63.3057333333,34.8168666667,37.1064666667,12.4884666667
652.75,19.4973333333,40.0046,33.5476,33.8087333333,27.7105333333,12.3684,12.0057333333,63.2721333333,34.7393666667,36.9970666667,12.3881333333
653.08,19.5146,40.0122666667,33.5152,33.7765333333,27.724,12.3793333333,12.012,63.2114666667,34.7610666667,37.0615333333,12.3334666667
653.41,19.4582,39.8818,33.3958666667,33.6734,27.6674666667,12.3865333334,12.0063333333,62.9947333333,34.7244333333,36.9657333333,12.3293333333
653.74,19.4727333333,39.875,33.4200666667,33.6884666667,27.6725333334,12.3578666667,11.9815333333,63.0648666667,34.7717666667,36.987,12.2773333333
654.06,19.6052,40.0039333333,33.5114666667,33.8468,27.7276666667,12.4576,12.1031333333,63.34,34.914,37.1219333333,12.3744666667
654.39,19.7024666667,39.9492666667,33.5540666667,33.9023333333,27.7657333333,12.5746666667,12.2428666667,63.3022,34.9806333333,37.1936666667,12.47
654.72,19.753,39.9888666667,33.5462,33.9726666667,27.8234,12.6533333333,12.3816,63.3536666667,35.0489,37.2792666667,12.5807333333
655.05,19.7426666667,40.0377333333,33.5852,34.0114,27.8498666667,12.6623333333,12.3803333333,63.486,35.0972666667,37.2563333333,12.5567333333
655.38,19.5864666667,39.9716666667,33.5522666667,33.9182,27.7422,12.4618666667,12.2061333333,63.4886,35.0370333333,37.2386666667,12.3250666667
655.71,19.397,39.9428,33.5794,33.8865333333,27.6436666667,12.378,12.1072,63.5555333333,35.0467,37.1888,12.1851333333
656.04,19.3294,39.9234666667,33.4997333333,33.8096,27.5204666667,12.2310666667,12.0024666667,63.5255333333,35.0038,37.1831333333,12.0784
656.37,19.2666666667,39.9773333333,33.5753333333,33.8082,27.5246666666,12.2127333333,12.003,63.6397333333,35.0152666667,37.2622666667,12.0145333333
656.69,19.2531333333,40.0491333333,33.6486,33.8213333333,27.5161333333,12.1921333333,11.9751333333,63.7810666667,35.0766,37.2764,12.0226
657.02,19.2168,40.0824666667,33.6343333333,33.8573333334,27.4272666667,12.1468666667,11.8952,63.866,35.0678666667,37.2906666667,11.9798
657.35,19.2246,40.2003333334,33.6965333333,33.8974666667,27.4433333333,12.1486666667,11.8976666667,63.9721333333,35.1171,37.3565333333,12.0396
657.68,19.2167333333,40.2513333333,33.7245333333,33.9076,27.4752666667,12.1922,11.8968,63.8665333333,35.1444,37.3474666667,12.089
658.01,19.1641333333,40.313,33.6966,33.8757333333,27.4825333333,12.1922,11.8943333333,63.9088,35.1123666667,37.315,12.1500666666
658.34,19.3239333333,40.4465333333,33.8689333333,34.0471333333,27.6721333333,12.2871333333,12.0109333333,64.0319333333,35.2249666667,37.4666666667,12.2952666667
658.66,19.3778666667,40.4671333334,33.9408,34.1342,27.7202666667,12.3254666667,12.0572666667,64.1003333333,35.2498,37.5446666667,12.4241333334
658.99,19.3794666667,40.4315333333,33.9517333333,34.1348,27.7284666667,12.3811333333,12.0959333333,64.0164,35.2402333333,37.5352666667,12.5174666667
659.32,19.4566,40.4997333333,33.9613333333,34.1822666667,27.8294666667,12.5104,12.1950666667,64.0034,35.2327333333,37.6487333333,12.644
659.65,19.4977333333,40.499,33.9851333333,34.2417333333,27.9468,12.5790666667,12.2386666667,64.0702666667,35.3352333333,37.6622666667,12.7128666667
659.98,19.5544,40.5424,33.9152,34.2040666667,27.9628666667,12.6053333333,12.2742,64.0237333333,35.3742666667,37.6296,12.8133333333
660.31,19.5551333333,40.4730666666,33.8698666667,34.2133333333,27.9734666667,12.6618,12.3090666667,63.9454666667,35.3528,37.6007333333,12.8844666667
660.63,19.6344666667,40.5030666667,33.9490666667,34.2762,28.0908666667,12.7381333333,12.3787333333,63.8978,35.3747,37.6198,13.0027333333
660.96,19.6388666667,40.4309333333,33.9075333333,34.2860666667,28.0796,12.8604,12.4224666667,63.8178,35.3033333333,37.5805333334,13.0532
661.29,19.597,40.2908666667,33.7874666667,34.1658666667,27.9769333333,12.8369333333,12.3964666667,63.6754,35.1419333333,37.5028666667,12.9948666667
661.62,19.6460666667,40.3457333333,33.8505333333,34.2326666667,28.0414666667,12.8910666667,12.4244,63.7603333333,35.2287666667,37.5411333333,12.9713333333
661.94,19.4476,40.1358,33.6195333333,34.0224,27.7907333333,12.7740666667,12.2436,63.5496666667,34.9959666667,37.3552666667,12.7953333333
662.27,19.4513333333,40.1278666667,33.5983333333,33.9846666667,27.8039333333,12.7721333333,12.2446666667,63.5434,34.9420333333,37.4080666667,12.7950666667
662.60,19.4731333333,40.1645333334,33.5775333333,33.9903333333,27.8092666667,12.7987333334,12.299,63.5397333333,34.9651666667,37.3766,12.8113333333
662.93,19.5490666667,40.1078,33.5930666667,33.9926666667,27.7697333333,12.839,12.3822666667,63.4612,34.9834333333,37.2456,12.9019333333
663.26,19.5018,39.9768,33.4726,33.8754666667,27.6184,12.942,12.4446,63.2172,34.8814333333,37.1466,12.9652
663.58,19.4179333333,39.8114666667,33.3813333333,33.7492,27.5442666667,12.8888666666,12.3623333333,63.0392666667,34.7258333333,37.0053333334,12.8472666667
663.91,19.4087333333,39.7866,33.3563333333,33.6779333333,27.5027333333,12.8717333333,12.3487333333,62.982,34.6629,36.9747333333,12.7992
664.24,19.3374666667,39.7624666667,33.2840666667,33.6062,27.3765333333,12.8496,12.3748,63.0392666667,34.6184666667,36.9184666667,12.7382666667
664.57,19.2576666667,39.6777333333,33.2452,33.5298,27.2988666667,12.7115333333,12.2574666667,62.9678666667,34.5222333333,36.8400666667,12.6784666667
664.89,19.0676666667,39.5052,33.0802,33.4012,27.1737333333,12.4724666667,12.1062666667,62.932,34.4603,36.6958,12.558
665.22,19.0634,39.5139333333,33.0886,33.4317333333,27.0932,12.3862,12.0898666666,62.9479333333,34.4454333333,36.7619333333,12.5829333333
665.55,19.2086,39.6700666667,33.2390666667,33.5582666667,27.2536,12.5490666667,12.2705333334,63.0990666667,34.6219333333,36.8708,12.775
665.87,19.2488,39.7067333333,33.3244666667,33.6586,27.2533333333,12.6487333333,12.3571333333,63.0492666667,34.7758,36.8894,12.8638
666.20,19.2776,39.797,33.4481333333,33.6589333333,27.3011333333,12.7007333333,12.3572,63.1994,34.8102666666,37.0229333333,12.9400666667
666.53,19.2492,39.8816,33.4998666667,33.6725333333,27.3719333333,12.6823333333,12.3412666667,63.3804666667,34.8601333333,37.0752666667,12.9132
666.86,19.3461333334,40.0774,33.7328666666,33.8422,27.5828666667,12.6687333333,12.3468666667,63.6268666667,34.9680333333,37.18,12.9543333333
667.18,19.3739333333,40.1824666667,33.7875333333,33.9364,27.6079333333,12.7223333333,12.392,63.6911333333,35.0801333333,37.2609333334,13.0102
667.51,19.2442666667,40.2102,33.7332,33.9459333333,27.5424,12.6148,12.32,63.7686,35.0678,37.1768666667,12.9502666667
667.84,19.2172666667,40.1834,33.7376666667,33.9133333333,27.5536666667,12.5831333333,12.2672666667,63.6350666667,35.0829333333,37.2072,12.9410666667
668.16,19.2611333333,40.2386666667,33.692,33.901,27.5473333333,12.5722666667,12.2847333333,63.5809333333,35.0979,37.201,12.9241333333
668.49,19.3756666667,40.4355333333,33.8993333333,34.0349333333,27.6978666667,12.728,12.3642,63.7671333333,35.2293,37.3323333333,12.9695333333
668.82,19.3588,40.3676,33.8750666667,33.9824666667,27.7478,12.7948666667,12.4159333334,63.6655333333,35.1996666667,37.2064,13.0101333333
669.14,19.2642666667,40.3351333333,33.8518,33.9338666667,27.6983333333,12.7152,12.3408666667,63.658,35.1640333333,37.1632666667,12.8654
669.47,19.1342666666,40.2500666667,33.7428666667,33.7824666667,27.5735333333,12.5353333333,12.1966,63.5529333333,34.9519666667,37.0608666667,12.6762666667
669.80,19.092,40.1638666667,33.6683333333,33.7767333333,27.602,12.4570666667,12.1512,63.4699333333,34.9250333333,36.9311333333,12.5998
670.13,19.0936,40.1956,33.7344,33.8048,27.5998,12.4428666667,12.1084666667,63.5174666667,34.9874333333,36.9949333333,12.5532666667
670.45,19.0694666667,40.1810666667,33.6552,33.7555333333,27.5434,12.4244,12.0622,63.5415333333,34.9262333333,36.9808,12.4684666667
670.78,19.1273333333,40.1228666667,33.7144666667,33.7669333333,27.5809333333,12.4181333333,12.1074666667,63.5171333333,34.9252666667,37.0475333333,12.5338666667
671.10,19.1512,40.0255333333,33.7390666667,33.7480666667,27.5683333333,12.4544,12.0632666666,63.3798,34.8568,37.0952,12.5774
671.43,19.1901333334,40.143,33.8414666667,33.8517333333,27.6435333333,12.5575333333,12.1202,63.5811333333,34.9412333333,37.1818,12.6175333333
671.76,19.1678,40.1013333333,33.8617333333,33.7986666666,27.6753333333,12.6108,12.1545333333,63.5980666667,34.9367666667,37.1738666666,12.7046
672.08,19.2113333333,40.0558666667,33.8345333333,33.7578666667,27.6446666667,12.6362666667,12.22,63.5423333333,34.9953333333,37.1502,12.8192
672.41,19.1443333333,39.9689333333,33.7699333334,33.7128,27.5636,12.6176666667,12.1649333333,63.4227333334,34.8939333333,37.1484,12.7406666667
672.74,19.0146,39.7472666667,33.6198666667,33.5728666667,27.3079333333,12.5129333333,12.0196666667,63.1483333334,34.7029666667,36.9136,12.6488
673.06,19.0626666667,39.72,33.5896666667,33.5887333333,27.3239333333,12.5880666667,12.05,63.1446,34.7575666667,36.8781333333,12.7168
673.39,18.9644666667,39.5732,33.4395333333,33.4754666667,27.1065333333,12.4874666667,11.9547333334,62.9924666667,34.6309666667,36.8369333333,12.5966
673.72,18.914,39.4836666667,33.3295333333,33.4226,26.9856666667,12.4857333333,11.9303333333,62.8392666667,34.4809,36.7526666667,12.6043333333
674.04,18.8702666667,39.4542666667,33.3973333333,33.4239333333,26.9623333334,12.4879333334,11.9555333333,62.8044,34.5173333333,36.7624666666,12.6606666667
674.37,18.8547333333,39.5149333333,33.367,33.4560666667,26.9540666666,12.538,11.9274666667,62.8732,34.4872666667,36.7932666667,12.6778666667
674.69,18.9434,39.5828666667,33.3458,33.551,27.0596,12.6822666667,12.0542,62.9753333333,34.6124333333,36.8282666667,12.8156666667
675.02,18.7962666667,39.4431333333,33.1990666667,33.3622666667,26.9298,12.5442666667,11.9384666667,62.8673333333,34.5141333333,36.6873333333,12.7727333333
675.35,18.8829333333,39.5168,33.2576666667,33.4476666667,27.0224,12.6301333333,12.0225333333,62.9162666667,34.6025333333,36.7128,12.8518
675.67,18.9616,39.6229333333,33.318,33.5276666667,27.0888,12.7465333333,12.0700666667,62.9236,34.6048666667,36.8428,12.9170666667
676.00,19.1428666667,39.7674,33.4707333333,33.6851333333,27.1786666667,12.8556,12.1394666667,62.9844,34.7276666667,36.9202666667,13.0378
676.32,19.1783333333,39.9346,33.5298,33.7708666667,27.31,12.8920666666,12.1576666667,63.0724666667,34.8263666667,37.0614,13.1626
676.65,19.1782666666,39.9868,33.5164,33.7748,27.296,12.8814666667,12.1218,63.0140666667,34.7991,37.0894,13.153
676.97,19.2144,40.2158666667,33.6172,33.8564,27.4298,12.9368666667,12.1534666667,63.2069333333,34.9098333333,37.1700666667,13.298
677.30,19.1798666667,40.1839333333,33.5831333333,33.8724666667,27.4337333334,12.8912,12.137,63.1882,34.9220333333,37.2144,13.3196666667
677.63,19.2234,40.2562,33.5877333333,33.8959333333,27.421,12.931,12.1598,63.2292666667,34.9755,37.2408666667,13.3710666667
677.95,19.2108,40.3002,33.5845333333,33.8740666667,27.4106,12.9114,12.1582666667,63.0598,34.9874666667,37.1966,13.3087333333
678.28,19.2162,40.2988,33.6468666667,33.8584666667,27.411,12.8528,12.1110666667,63.1332,34.9823333333,37.2436666667,13.2298
678.60,19.2016,40.3299333333,33.6322,33.8757333333,27.4122,12.7699333334,12.0009333334,63.1544666667,34.961,37.2712666667,13.1218666667
678.93,19.0342666667,40.1730666666,33.5197333333,33.7296666667,27.2384666667,12.5546666667,11.8664666667,63.0514,34.8088666667,37.1618,12.9980666667
679.25,18.8892666667,40.0308666667,33.3827333333,33.5809333333,27.1132666666,12.3599333333,11.6966,62.9903333333,34.6458333334,37.0494666667,12.8445333333
679.58,18.7719333333,39.9823333333,33.2618,33.5012666667,27.0883333333,12.2515333333,11.5704666667,63.0342,34.6074333333,37.0653333333,12.7959333333
679.90,18.8197333333,40.0382666667,33.3428,33.566,27.1304666667,12.229,11.5477333333,63.2746,34.6774666667,37.1436,12.748
680.23,18.7534666667,40.0359333333,33.3128,33.5159333333,27.1061333333,12.2080666667,11.4949333333,63.3337333333,34.5866333333,37.1313333333,12.6872666667
680.55,18.7654,39.9259333333,33.3078,33.4806,27.0839333333,12.218,11.5723333333,63.2553333333,34.5927666667,37.1108666667,12.7052
680.88,18.8104,40.0215333333,33.3180666667,33.5023333333,27.119,12.2711333333,11.5802,63.3118666667,34.6262333333,37.1141333333,12.6761333334
681.20,18.7658,39.9274,33.2049333333,33.4479333333,27.0555333333,12.2709333333,11.5340666667,63.1069333333,34.5534333333,37.0633333333,12.6068666667
681.53,18.7684666667,39.8991333333,33.2782666667,33.5115333333,27.0846,12.2817333333,11.5313333333,63.3448666667,34.5986,37.1338666667,12.669
681.85,18.6499333334,39.8761333333,33.1743333333,33.3768666667,26.9294,12.1522,11.4702,63.2149333334,34.5406333333,36.9933333333,12.6296
682.18,18.6987333333,39.7991333333,33.1266666667,33.4065333333,26.9390666667,12.2549333333,11.5860666667,63.1303333333,34.5115666667,36.9785333334,12.7418
682.50,18.8633333333,39.9766,33.2673333333,33.5594666667,27.0908666667,12.4972666667,11.6958666667,63.2781333333,34.6356333333,37.1415333333,12.9066
682.83,18.9322666667,40.0504,33.3510666667,33.6288,27.1522666667,12.6717333333,11.8251333333,63.2118,34.7503,37.2042,13.0368666667
683.15,18.9743333333,40.1307333333,33.4748666667,33.6524666666,27.1894666667,12.7313333333,11.9635333333,63.2932666667,34.8326333333,37.236,13.0756666667
683.48,19.0775333333,40.1555333334,33.5225333333,33.6889333333,27.2627333333,12.8698666667,12.1284,63.1687333333,34.8899,37.3028666666,13.2336666667
683.80,19.1618,40.1989333333,33.6205333334,33.7783333333,27.3636666667,12.9291333333,12.2628666667,63.1778666667,35.1015333333,37.4263333333,13.3684
684.13,19.0886666667,40.1005333333,33.5222,33.7008666667,27.2568,12.9048666667,12.1475333333,62.9644,34.9260666667,37.3672,13.2421333333
684.45,19.0343333333,40.0114,33.5092,33.6641333333,27.2902666667,12.8676,12.1282,62.8276,34.8665,37.3338666667,13.2868666667
684.78,18.8904666667,39.9555333333,33.4848666667,33.6018,27.2662666667,12.6660666667,12.0133333333,62.9230666667,34.8174666667,37.2614,13.2504666667
685.10,18.8811333333,39.9350666667,33.4334666667,33.5518,27.2728666667,12.6844666667,12.0210666666,62.7311333333,34.7949333333,37.2086666667,13.2692
685.43,18.9448666667,39.8986666666,33.4533333334,33.6008,27.4066,12.8005333333,12.0458666667,62.6861333333,34.8028333333,37.2922,13.3265333333
685.75,18.9452666667,39.9176,33.4468666666,33.5676666667,27.4028666667,12.7952,12.0452,62.6162666667,34.8061666667,37.2602,13.3147333333
686.08,18.837,39.8542,33.3560666667,33.5668,27.3216,12.7217333333,11.9436,62.5135333333,34.8102666667,37.2521333333,13.1561333333
686.40,18.8477333333,39.8152666667,33.3768,33.5418,27.3262666667,12.6678,11.9411333333,62.5602666667,34.8267,37.181,13.1309333333
686.72,18.8144666667,39.7618666667,33.2888,33.4815333333,27.3116,12.6319333333,11.9137333334,62.4342666667,34.7797333333,37.1232666667,13.1080666667
687.05,18.6985333333,39.6502,33.2216,33.3194666667,27.1727333333,12.4963333333,11.7995333333,62.3105333333,34.6610333333,37.0075333333,13.0279333333
687.37,18.6668666667,39.619,33.2186,33.3116,27.1644,12.498,11.7804,62.3554666667,34.6219666667,36.9409333333,13.0462
687.70,18.7557333333,39.8209333333,33.3928666667,33.4676,27.3210666667,12.5923333333,11.9136666667,62.6490666667,34.827,37.0665333333,13.2418
688.02,18.8719333333,39.9091333333,33.4772,33.5572,27.3500666667,12.7038666667,12.0403333333,62.7388,34.9620666667,37.1562666666,13.3543333333
688.34,19.0055333333,39.992,33.5323333333,33.6254,27.4520666667,12.8951333333,12.1667333333,62.7184666667,34.9732,37.2625333333,13.4543333333
688.67,19.0037333333,40.0604,33.5990666667,33.6332,27.4596,12.8906666667,12.1831333333,62.8035333333,35.0114,37.289,13.5004
688.99,19.0226666667,40.1196,33.7306666667,33.7419333334,27.4807333333,12.9298666667,12.2426,62.9095333333,35.0597666667,37.3733333333,13.5917333333
689.32,19.0808666667,40.1813333333,33.9174,33.8938,27.5785333333,13.0116,12.3088,63.1289333333,35.1949333333,37.4992,13.7012
689.64,19.2360666667,40.3060666666,34.1056666667,33.9889333333,27.775,13.1079333333,12.472,63.3012666667,35.3128333333,37.6395333333,13.7998
689.96,19.2984,40.3737333333,34.1779333333,34.2052,27.8966666667,13.1935333333,12.5744,63.3149333333,35.3735666666,37.7583333334,13.9609333333
