wavelength,Back_HemFrom,Belly_HemFrom,Breast_HemFrom,Crissum_HemFrom,Crown_HemFrom,DorTail_HemFrom,Patch10_HemFrom,Rump_HemFrom,Throat_HemFrom,WingTip_HemFrom
216.70,321.444333333,340.722133333,348.777733333,357.7778,334.888866667,352.754695614,326.777733333,349.444333333,327.111066667,361.041583333
217.08,426.829133333,459.2683,467.3172,481.788733333,449.918666667,475.778775658,444.878066667,464.552866667,430.4066,482.621916667
217.46,416.097533333,444.390266667,458.2114,463.089466667,437.3984,456.675645614,432.845533333,444.878,412.520333333,451.524416667
217.83,365.362333333,388.695533333,405.2174,405.7972,376.3768,396.052174561,377.826133333,393.7682,351.884066667,395.652208333
218.21,374.202933334,403.261,417.6812,418.985466667,388.550666667,399.22104671,385.507266667,401.594266667,357.246466667,407.518041666
218.59,687.777800001,759.583366667,800.277733333,793.611066667,734.444533333,749.533157456,715.277733334,764.444333333,667.222266666,768.229125
218.97,-3633.33333333,-4091.66666667,-4305.0,-4333.33333333,-3951.66666667,-4064.04057017,-3820.0,-4213.33333333,-3653.33333333,-4086.45833333
219.34,-558.333466667,-651.666833333,-683.889,-675.555600001,-620.5556,-629.497468422,-596.110999999,-676.944466666,-568.888800001,-625.694541667
219.72,-385.904933333,-450.8572,-471.809533334,-465.1428,-425.523866667,-429.556348465,-419.619,-468.9524,-392.571466667,-422.143
220.10,-297.560933333,-355.284566667,-379.6748,-365.365866666,-337.561066667,-337.493683991,-335.934933333,-379.0244,-306.3414,-339.837333333
220.47,-862.916666666,-986.25,-1063.75,-1014.16666667,-936.25,-931.407620613,-936.249999999,-1055.41666667,-880.0,-941.145833333
220.85,-7483.33333333,-8373.33333333,-9019.99999999,-8586.66666665,-8093.33333333,-7946.55701753,-7840.0,-8930.0,-7583.33333333,-7891.66666666
221.23,1268.2052,1434.10243333,1527.1796,1458.4616,1366.15386667,1375.30877434,1305.641,1520.51286667,1340.0,1348.076875
221.61,8710.0,9833.33333334,10336.6666667,10046.6666667,9103.33333333,9509.23245615,8833.33333334,10300.0,9103.33333332,9381.25
221.98,2655.23806667,2989.04756667,3115.238,3057.14286667,2747.61906667,2880.67973991,2674.2858,3077.1428,2768.5714,2863.09525
222.36,1479.48726667,1616.6666,1716.41033333,1662.05126667,1496.41013333,1620.89067434,1484.10266667,1682.0512,1512.30766667,1555.12825
222.74,977.333333334,1036.0,1102.66666667,1079.33333333,987.0,1055.93201754,974.333333334,1082.0,984.000000001,1025.83333333
223.11,640.625000001,669.895833333,716.249999999,706.458333333,643.333333333,681.912006579,635.0,714.583333333,645.625,679.6875
223.49,652.043000001,681.613,737.204266666,717.849400001,645.161333334,702.472393421,649.892399999,726.021466666,662.580733334,704.838791667
223.87,947.333333333,991.666666667,1081.33333333,1047.66666667,929.666666667,1018.34868421,936.000000001,1055.0,965.666666668,1037.29166667
224.24,1007.71926667,1052.9824,1131.9298,1111.92986667,1008.07013333,1075.22283969,997.894599999,1109.82453333,1030.8772,1092.544
224.62,-2027.40746667,-2134.07406667,-2273.33346666,-2257.7778,-2052.59266666,-2192.95561294,-1985.18513333,-2250.37026667,-2093.3334,-2225.92604167
225.00,-780.869599999,-818.260933333,-871.884066668,-874.782666667,-780.579733333,-843.54886886,-767.826133334,-868.405733332,-800.8696,-861.594166667
225.38,-943.859666666,-958.9474,-1060.70173333,-1043.1578,-934.736799999,-1016.00402281,-928.421066667,-1033.3334,-969.473666667,-1037.061375
225.75,-798.412600001,-810.158733333,-901.269866666,-875.873066667,-789.206333333,-859.59798158,-792.380866667,-874.285733333,-838.095133334,-882.341333333
226.13,-498.888933334,-516.4445,-568.444466667,-554.222266667,-495.333333334,-543.851772588,-504.666666667,-556.444399999,-525.555666666,-555.694458333
226.51,-313.481533333,-329.629466667,-362.666733333,-356.888866667,-316.888866667,-339.049285746,-320.444333333,-359.5556,-334.222333333,-350.462958333
226.88,-227.4712,-247.241333333,-269.0804,-269.885066667,-231.0346,-254.488144737,-234.482733333,-267.586266667,-247.2414,-259.770166667
227.26,-133.040266667,-149.926833333,-158.608066667,-159.194266666,-132.674,-148.920819956,-139.560333333,-154.798533333,-146.5202,-152.930375
227.64,-111.609333333,-125.3162,-130.402266667,-130.804733333,-113.9082,-122.77175614,-116.7816,-128.5058,-121.839133333,-126.688166667
228.01,-99.8053333334,-112.554666667,-116.739666667,-116.107066667,-101.459733333,-107.608807675,-104.039,-113.430666667,-108.029133333,-110.948708333
228.39,-70.4921999999,-83.1061333333,-86.2879333333,-85.4545333334,-70.7196666667,-77.2420381579,-75.9468666667,-83.2576666666,-78.7878000001,-79.995125
228.76,-65.2203333333,-79.5413666667,-80.0705333333,-79.4707333333,-66.7724,-71.5571934211,-72.5926000001,-77.5309333333,-71.6401333334,-74.6692083333
229.14,-58.0594666666,-70.7824666667,-70.9544666667,-70.1409333334,-61.6589333333,-63.5375758772,-66.3535333333,-69.0454666666,-64.3818,-67.3122083333
229.52,-49.1771333334,-60.7950333333,-60.3345999999,-59.8606000001,-52.1617999999,-53.3786820176,-56.7642666667,-57.6848666666,-51.3807333333,-57.0432083333
229.89,-45.6125333333,-57.286,-55.8367333333,-55.9945999999,-49.3280666666,-48.9168199561,-51.7786666667,-52.6218666667,-45.6653333334,-52.6845833333
230.27,-44.5508,-54.1327,-53.2102666667,-53.0380666667,-47.3306,-45.8469475877,-48.2162,-49.8644666667,-44.7476666667,-50.2458333333
230.65,-46.7168666666,-57.4059666667,-54.9625333334,-54.9372000001,-50.6517333334,-48.5193324562,-50.9273333333,-51.7039999999,-47.6944,-52.9919166667
231.02,-51.7312666667,-61.6021,-59.0439333333,-58.0879333333,-56.1239999999,-51.4528756578,-55.969,-56.7183333334,-52.2482,-56.5730416666
231.40,-54.6348666667,-64.6616666667,-62.2842666667,-61.1154666667,-59.9999999999,-54.3421377194,-58.2205333334,-59.3360666667,-53.9177333334,-59.2130416666
231.78,-50.5347999999,-61.7970333333,-58.6282666666,-58.1344000001,-55.8023999999,-50.5499276315,-53.4431333333,-55.7749333333,-50.0686000001,-54.7324583333
232.15,-46.1412,-57.6486333333,-53.8866666666,-52.6693333334,-51.5076666666,-46.2721695175,-48.437,-52.2545333333,-45.8921333333,-50.708875
232.53,-59.9690666666,-71.5814666667,-66.2944666667,-65.0542666667,-63.8450666666,-59.0762247806,-60.4341999999,-64.2171333334,-55.5040666666,-62.2674166667
232.90,-59.6636000001,-68.9144666667,-65.3822000001,-63.8226666666,-61.8043333334,-58.1166973684,-59.6942666666,-62.4465333333,-55.9328000001,-60.493125
233.28,-57.2299999999,-65.3425,-62.1308,-61.3698,-57.6256,-55.6149015351,-57.5037333333,-58.3865333333,-54.3379333333,-57.76275
233.66,-54.8672666666,-63.7757,-59.7345333333,-59.0854666667,-55.4276666667,-53.573722807,-55.7227333333,-56.7846666667,-53.3923333333,-56.489625
234.03,-53.9522000001,-61.9833333333,-59.9719999999,-57.7778000001,-54.8242666667,-52.1336708333,-54.4866666667,-57.2433333334,-53.6427999999,-57.1554166667
234.41,-53.6611333333,-61.8443333333,-61.1201333334,-58.6613333334,-57.5409333333,-52.7506344298,-55.6557333333,-57.8688000001,-53.5246666666,-58.025875
234.78,-46.1442666667,-53.7562666667,-53.3582666666,-51.0945333333,-50.0497333333,-44.1195326755,-47.5870000001,-49.6765333333,-46.3185999999,-51.694625
235.16,-41.7370666667,-49.6714333333,-48.9671333333,-46.2676666667,-44.8355333333,-39.6103129386,-41.6198666667,-44.9061333333,-41.2912000001,-47.05125
235.54,-38.5134,-45.2365,-44.9549333333,-41.5315333333,-40.2026666667,-36.3869951754,-37.1394666667,-41.0811333333,-37.4774666667,-42.8632916666
235.91,-38.8596666667,-43.1140666667,-43.2457333333,-39.9342666667,-39.3420666667,-35.0343041667,-37.2586666667,-40.0876666667,-36.601,-41.2417916667
236.29,-38.6450666667,-43.0967666667,-43.2903333333,-39.957,-39.3332,-35.857904386,-38.2366666667,-39.9785333333,-37.4838,-41.65325
236.66,-32.6944666667,-36.5468666667,-37.6249333333,-34.2514,-33.8721333333,-29.3870368421,-32.8743333333,-34.0917333333,-33.2336666667,-36.676625
237.04,-36.1672666667,-40.5505666667,-41.6515333333,-38.4913333333,-38.002,-33.0230699561,-36.5343333333,-38.3485333333,-37.7982666667,-40.2267083333
237.41,-38.2618,-44.5297666667,-45.5419333334,-42.5767333333,-42.1064666667,-36.752210307,-39.3863333333,-41.7791333333,-41.1452666667,-42.6252083333
237.79,-33.9786,-40.6939,-41.5446,-39.2180666667,-39.2572,-33.374120614,-36.4223333333,-38.26,-39.042,-38.440875
238.17,-36.0597333333,-42.4876333333,-43.3036666666,-41.9503333333,-41.9900666667,-36.5953460526,-40.0596666666,-41.4129333333,-42.2885333333,-39.6019166667
238.54,-34.6744,-41.8773666667,-42.6054,-41.3026,-40.6514,-36.3061662281,-40.8621333333,-40.7662666667,-42.6437333333,-38.2782083333
238.92,-32.305,-39.0159666667,-39.6809333333,-39.6985333333,-36.7908666667,-34.5875256579,-39.1134666667,-38.4574666667,-40.8332666667,-34.2752916667
239.29,-26.6507333333,-33.5481,-33.6516,-34.1766,-30.8036,-28.7502730263,-34.5584666667,-32.2354,-35.3540666667,-27.9334166667
239.67,-23.9852,-31.6594,-31.8073333333,-32.5481333334,-29.3036666667,-26.7415307018,-33.2444,-30.2222,-33.2444,-25.3887083333
240.04,-22.4949333333,-30.7781666667,-30.7042,-30.9590666667,-28.1556666667,-25.6287497807,-31.3348,-28.6922,-31.4421333333,-24.0526666667
240.42,-19.7665333333,-27.1981,-26.9236,-27.087,-24.7636,-21.578272807,-27.1686666667,-24.7518666667,-26.8652,-19.9210833333
240.79,-15.6722,-22.1689666667,-21.6392,-21.959,-20.2298,-17.1533958333,-21.969,-19.9099333333,-21.6791333333,-15.3361666667
241.17,-11.8244,-17.8640666667,-17.4384666667,-17.8156666667,-16.2194,-13.3165627193,-17.7807333333,-16.2018,-17.2369333333,-11.4089583333
241.54,-10.0516666667,-15.8063666667,-15.3962,-15.452,-14.106,-11.1205127193,-15.675,-14.2254666667,-14.8148,-9.00533333333
241.92,-9.02346666667,-14.0828333333,-13.5134,-13.7080666667,-12.382,-9.43251754387,-13.7442,-12.4901333333,-12.9802666667,-7.13075
242.29,-7.65033333333,-12.5523333333,-12.0238666667,-12.2499333333,-10.8076666667,-7.74620833335,-11.9973333333,-10.6082,-11.4124,-5.64141666667
242.67,-6.50220000001,-10.895,-10.3604666667,-10.7148666667,-9.01940000001,-5.97837609648,-10.1266,-8.83613333334,-9.71540000001,-4.23
243.05,-5.57520000001,-9.98456666666,-9.66386666668,-9.45433333332,-8.27633333334,-4.99719451754,-8.97933333334,-7.77673333333,-8.64020000001,-3.35729166666
243.42,-5.51526666667,-9.45150000001,-9.26466666668,-9.18633333334,-8.07106666667,-4.84147412281,-8.49899999999,-7.38380000001,-8.258,-3.09304166667
243.80,-5.68713333333,-9.01763333333,-8.84546666667,-8.93439999999,-7.83619999999,-4.6715734649,-8.31706666667,-6.99919999999,-8.20406666666,-3.00895833333
244.17,-5.69826666667,-8.6595,-8.73926666667,-9.17033333334,-7.83586666666,-4.52319758771,-8.24326666667,-6.86166666666,-8.23733333333,-3.07416666667
244.55,-5.31466666667,-7.90503333333,-8.1818,-8.80546666666,-7.59326666667,-4.23576864036,-7.93699999999,-6.39879999999,-7.88466666667,-2.53495833333
244.92,-6.24486666667,-8.58123333334,-9.04853333333,-9.54426666666,-8.52420000001,-4.90238618421,-8.76933333333,-7.44726666667,-8.45580000001,-3.07325
245.30,-5.22453333333,-7.19843333333,-7.61619999999,-8.27499999999,-7.29440000001,-3.79159232456,-7.56413333333,-6.22060000001,-7.22166666667,-2.075375
245.67,-4.01126666667,-5.5067,-6.0288,-6.62900000001,-5.9342,-2.40513881578,-6.12326666667,-4.93726666666,-5.8398,-0.823958333333
246.05,-3.63859999999,-4.97063333333,-5.81766666667,-6.0774,-5.69633333333,-1.72081929825,-5.81326666667,-4.60913333334,-5.28913333334,-0.381708333333
246.42,-2.72773333333,-4.0212,-4.87160000001,-4.84426666667,-4.7032,-0.790829385964,-4.91873333333,-3.84873333333,-4.16226666667,0.556125
246.79,-2.02953333334,-3.1752,-4.19533333333,-4.09820000001,-4.04446666667,-0.102514035088,-4.217,-3.39446666667,-3.38713333333,1.42783333333
247.17,-1.75926666667,-2.827,-3.73486666667,-3.84813333333,-3.70806666666,0.167646271932,-3.81140000001,-3.13179999999,-2.9918,1.77191666667
247.54,-1.40406666667,-2.35293333333,-3.32373333333,-3.49459999999,-3.3556,0.439974122808,-3.50100000001,-2.9348,-2.68493333334,2.045875
247.92,-0.787333333333,-1.8513,-2.80286666667,-3.0248,-2.70859999999,0.962055921052,-2.85760000001,-2.60226666666,-2.1584,2.566875
248.29,0.029466666666,-0.986366666666,-1.96706666667,-2.09073333333,-1.75206666667,1.58714824561,-2.0494,-1.78446666667,-1.3104,3.39933333333
248.67,0.179933333334,-0.847633333334,-1.9314,-2.1022,-1.56286666666,1.63744122807,-1.85766666667,-1.76313333333,-1.3622,3.37979166667
249.04,0.586266666668,-0.713166666668,-1.71346666667,-1.94006666667,-1.32353333333,1.78761754386,-1.6622,-1.43253333333,-1.22693333333,3.56220833333
249.42,0.540266666668,-0.903866666667,-1.98406666667,-2.04206666667,-1.4666,1.6098620614,-1.8492,-1.55,-1.4794,3.437125
249.79,0.438466666666,-1.1095,-2.12966666667,-2.23246666667,-1.56833333334,1.43522017544,-2.03713333333,-1.65039999999,-1.67433333333,3.15866666666
250.17,0.2472,-1.35786666667,-2.4054,-2.48646666667,-1.74146666666,1.02690416667,-2.36846666667,-1.91473333334,-2.09926666666,2.7095
250.54,-0.405333333334,-2.2075,-3.11866666667,-3.31513333333,-2.42446666666,0.346844517544,-3.17066666667,-2.42026666666,-2.99013333333,1.99420833333
250.92,-1.1074,-3.0618,-3.66293333334,-4.05086666667,-3.0554,-0.365674342106,-3.97746666666,-2.88726666667,-3.70173333333,1.169
251.29,-1.35880000001,-3.21296666667,-3.89006666666,-4.26266666667,-3.27653333333,-0.336447807018,-4.26266666667,-2.95393333334,-3.87186666667,0.897416666668
251.66,-1.34366666666,-3.70236666667,-4.30566666667,-4.33406666667,-3.51086666667,-0.339973684212,-4.41446666666,-3.03753333334,-4.33406666666,0.641833333332
252.04,-1.80033333333,-4.28503333333,-4.95953333334,-4.66519999999,-4.00799999999,-0.621534210526,-4.92506666667,-3.37513333333,-4.93,0.180833333335
252.41,-2.48126666667,-5.10606666667,-5.73366666666,-5.34039999999,-4.68973333334,-1.02292083334,-5.64799999999,-4.15033333333,-5.58246666667,-0.750208333332
252.79,-2.58226666668,-5.6148,-6.05959999999,-5.43726666666,-5.03079999999,-1.34176666667,-6.06486666666,-4.58866666667,-5.52973333333,-1.01270833333
253.16,-2.71633333334,-5.66486666667,-6.33106666667,-5.43753333334,-4.84379999999,-1.40494714912,-5.85086666667,-4.74066666668,-5.49966666667,-1.07791666666
253.54,-3.21720000001,-5.91273333333,-6.42400000001,-5.82493333334,-4.95233333333,-1.58397390351,-5.94893333333,-5.133,-5.71146666668,-1.38141666667
253.91,-4.08546666666,-6.82236666667,-7.2102,-6.77219999999,-5.42106666667,-2.21080504387,-6.62453333334,-5.98560000001,-6.30786666666,-2.14754166667
254.28,-3.92340000001,-6.7689,-7.02246666666,-7.00633333334,-5.04986666667,-2.16933267543,-6.37559999999,-5.98766666666,-6.00920000001,-1.99408333333
254.66,-3.56893333334,-6.1624,-6.6224,-6.65546666666,-4.43886666667,-1.60669013158,-5.76906666667,-5.65799999999,-5.54746666666,-1.659
255.03,-4.00459999999,-6.59693333333,-7.45713333333,-7.39333333334,-5.00426666667,-2.15841798246,-6.14933333333,-6.2248,-5.95753333334,-2.34679166667
255.41,-4.52746666667,-7.1559,-8.26506666667,-8.23453333334,-5.62146666667,-3.34432039474,-6.83073333333,-7.00093333333,-6.88540000001,-3.114625
255.78,-4.87006666666,-7.11423333333,-8.44446666667,-8.63846666667,-5.4522,-3.9088118421,-7.14246666667,-7.22386666666,-6.84813333333,-3.36854166667
256.15,-5.26706666667,-7.0665,-8.32866666667,-8.87226666666,-5.64826666667,-4.18626381579,-7.28526666666,-7.31653333333,-6.99793333334,-3.68254166667
256.53,-4.85839999999,-6.27693333333,-7.47646666667,-8.27993333333,-5.27233333333,-3.90902214912,-6.83720000001,-6.89200000001,-6.72153333333,-2.82341666667
256.90,-4.3044,-5.05116666667,-6.65533333334,-7.80813333332,-4.52573333333,-3.06634100878,-6.03633333333,-5.991,-6.13846666667,-2.037125
257.28,-2.94333333334,-3.5388,-4.7686,-6.1674,-3.31253333334,-1.52178508771,-4.7374,-4.4774,-4.7426,-0.61425
257.65,-1.81946666666,-2.7151,-3.75086666667,-4.80986666667,-2.40720000001,-0.318980701754,-3.81626666667,-3.2098,-3.54093333334,0.682208333335
258.02,-0.570200000006,-1.64123333333,-2.64293333333,-3.29053333334,-1.54359999999,0.768133552632,-2.55753333334,-2.06066666667,-2.36606666667,1.90141666667
258.40,0.150066666667,-0.944266666666,-1.7592,-2.27926666667,-0.9808,1.72192785088,-1.64046666667,-1.15879999999,-1.47646666666,2.918875
258.77,0.440399999999,-0.750033333332,-1.3212,-1.94393333333,-0.789733333332,1.88000986842,-1.29686666666,-0.647000000002,-1.24206666667,3.41304166667
259.15,0.715399999999,-0.500100000002,-0.943000000002,-1.56353333333,-0.558333333333,2.21790592105,-1.11106666667,-0.466066666665,-1.07066666667,3.89054166667
259.52,1.2326,0.055466666668,-0.318600000001,-0.788000000001,-0.0198000000008,2.83750921053,-0.642266666667,0.101266666667,-0.469133333333,4.49245833333
259.89,1.39833333333,0.339233333333,0.034666666666,-0.417666666667,0.101533333334,3.15404035088,-0.3554,0.461400000001,-0.244400000001,4.84579166667
260.27,1.53053333333,0.518200000001,0.119666666668,-0.274666666666,0.139666666668,3.23021973684,-0.347733333333,0.571333333334,-0.0353999999981,5.009875
260.64,1.58673333333,0.367266666667,0.0370666666666,-0.239733333334,0.135066666667,3.30500877193,-0.305199999999,0.671266666666,-0.0240666666673,5.08625
261.01,1.50266666667,0.164733333334,-0.115466666666,-0.229066666668,-0.0174666666673,3.24330131579,-0.320533333333,0.580066666667,-0.1396,5.041625
261.39,1.25233333333,-0.0231999999994,-0.4964,-0.600600000003,-0.254866666667,3.05168684211,-0.609533333334,0.312466666667,-0.414399999999,4.827375
261.76,1.34553333333,0.124833333334,-0.524066666666,-0.637533333332,-0.183666666667,3.13847390351,-0.515066666667,0.406133333333,-0.347266666667,4.88566666667
262.13,1.25986666667,-0.0166,-0.603866666667,-0.741266666666,-0.210600000001,3.12765307017,-0.655933333332,0.424,-0.466533333333,4.84741666667
262.51,0.929533333334,-0.412233333334,-0.909,-1.1042,-0.459600000001,2.75560219298,-1.0452,0.225999999999,-0.903866666667,4.420375
262.88,0.482466666667,-0.929566666668,-1.40206666666,-1.4844,-0.902599999998,2.29991666666,-1.52126666667,-0.320666666667,-1.43033333333,3.87229166666
263.25,0.332999999999,-1.04256666667,-1.606,-1.48146666667,-1.01473333333,2.08082631579,-1.67446666667,-0.308066666667,-1.64326666667,3.55208333333
263.63,-0.4054,-1.9199,-2.418,-2.29440000001,-1.5732,1.43034758772,-2.36993333333,-0.889599999999,-2.24626666667,2.80358333333
264.00,-1.11733333333,-3.2077,-3.55093333334,-3.22086666667,-2.41479999999,0.56908859649,-3.3782,-1.93486666666,-3.00706666666,1.84879166666
264.37,-1.03973333333,-3.4569,-3.59419999999,-3.20973333333,-2.40146666667,0.5423752193,-3.2058,-1.85993333333,-3.07626666667,1.849125
264.75,-1.25473333334,-3.66676666667,-3.75213333333,-3.62120000001,-2.58886666666,0.110737280704,-3.61326666667,-2.08466666667,-3.35113333334,1.53358333333
265.12,-0.887933333334,-3.3646,-3.24880000001,-3.20573333333,-2.21553333333,0.405513157896,-3.42573333333,-1.75206666667,-2.94633333333,1.87833333333
265.49,-0.663533333327,-3.21256666667,-2.86539999999,-2.68513333334,-2.12880000001,0.600208991228,-3.07633333333,-1.38846666666,-2.58933333333,2.10733333333
265.87,-0.610266666667,-3.29376666667,-2.6968,-2.64033333333,-2.3352,0.45984890351,-3.22413333333,-1.53673333333,-2.54233333334,2.055
266.24,-0.338799999999,-2.7577,-2.3024,-2.4044,-2.06560000001,0.532188377192,-3.01286666666,-1.2858,-2.30606666667,2.22225
266.61,-0.353199999999,-2.7575,-2.40599999999,-2.39893333333,-2.21873333333,0.521709649124,-3.22566666667,-1.48379999999,-2.43426666667,2.35808333333
266.98,-0.044000000002,-2.4696,-2.28540000001,-2.20413333333,-2.00819999999,0.829998684212,-3.05273333333,-1.31853333333,-1.998,2.70020833333
267.36,0.277866666666,-2.1942,-1.94786666667,-1.96093333333,-1.75926666667,1.17339100877,-2.67526666667,-1.12759999999,-1.6566,3.28829166667
267.73,0.533399999999,-1.92606666667,-1.8088,-1.86006666666,-1.76713333333,1.22000131579,-2.51573333334,-1.08273333334,-1.61606666667,3.47991666667
268.10,0.813333333334,-1.46183333333,-1.48526666667,-1.69246666667,-1.457,1.39179868421,-2.15733333333,-0.806933333333,-1.32826666667,3.71120833333
268.48,0.731133333334,-1.44216666667,-1.51166666667,-1.91753333333,-1.4964,1.31978223684,-2.3234,-0.969733333334,-1.4312,3.54516666667
268.85,0.571666666668,-1.36636666667,-1.5956,-1.99613333333,-1.47026666667,1.48790087719,-2.27113333333,-0.9476,-1.44886666667,3.4905
269.22,0.371800000001,-1.50043333333,-1.73453333333,-2.15473333333,-1.49293333333,1.24940285088,-2.52346666667,-1.097,-1.6048,3.29020833333
269.59,-0.163599999999,-2.04606666667,-2.35113333333,-2.86006666666,-1.82446666667,0.518925219296,-3.128,-1.6398,-2.30353333334,2.78108333334
269.97,-0.530733333335,-2.24553333333,-2.7472,-3.10299999999,-1.91599999999,0.257926096492,-3.38293333333,-1.951,-2.683,2.50633333333
270.34,-0.820266666666,-2.54033333333,-3.07913333333,-3.41713333334,-2.22133333333,0.10138881579,-3.6106,-2.227,-2.825,2.485875
270.71,-0.532933333335,-2.00643333333,-2.6928,-3.01100000001,-1.84173333333,0.404037061402,-3.20346666666,-2.0622,-2.3552,2.794
271.09,-0.447333333333,-1.69973333333,-2.54293333333,-2.8142,-1.7162,0.497178728068,-3.1286,-2.01173333333,-2.3234,2.80929166667
271.46,-0.449666666667,-1.6875,-2.62226666667,-2.80006666667,-1.57653333333,0.482055701754,-3.19220000001,-2.06793333333,-2.30846666667,2.632375
271.83,-0.353466666665,-1.58406666667,-2.43826666667,-2.59346666667,-1.35006666667,0.710971710524,-3.00533333333,-1.85086666667,-2.26286666666,2.72533333333
272.20,-0.363733333333,-1.58123333333,-2.37806666667,-2.586,-1.2448,0.870354605264,-2.977,-1.7818,-2.31126666667,2.87979166667
272.58,-0.249799999999,-1.63083333333,-2.3888,-2.48086666667,-1.10093333333,1.02038201754,-3.02173333333,-1.7242,-2.26266666667,3.05716666667
272.95,-0.175533333333,-1.55613333333,-2.40273333333,-2.2486,-1.10386666667,1.04838399123,-3.0808,-1.68346666667,-2.12106666667,3.05583333333
273.32,-0.096133333334,-1.35546666667,-2.2638,-2.05973333333,-1.02626666667,1.22795789474,-2.92966666667,-1.47086666667,-2.00186666667,3.32245833334
273.69,0.138133333335,-1.072,-1.84066666667,-1.60046666667,-0.749466666666,1.62014539474,-2.5706,-1.24413333333,-1.6636,3.64991666667
274.06,0.360933333333,-0.816666666667,-1.42666666667,-1.3654,-0.5182,1.89286688597,-2.32533333333,-1.04126666667,-1.3898,3.86895833333
274.44,0.446399999999,-0.758099999999,-1.40406666667,-1.27946666667,-0.468866666667,1.93817719298,-2.3296,-1.1074,-1.39166666667,3.7755
274.81,0.240266666667,-1.1594,-1.7534,-1.61293333333,-0.756600000001,1.61361973684,-2.63293333333,-1.24493333334,-1.73333333333,3.37108333333
275.18,-0.398933333333,-1.80483333333,-2.33833333333,-2.34626666667,-1.23653333333,1.07360701754,-3.12046666667,-1.70166666667,-2.36486666667,2.759625
275.55,-0.414799999999,-1.69696666667,-2.16886666667,-2.35866666667,-1.20373333333,1.14405811403,-2.97406666667,-1.47493333333,-2.2694,2.757
275.93,-0.540066666668,-1.75876666667,-2.21593333333,-2.465,-1.31846666667,1.1212,-3.07426666667,-1.6176,-2.23506666666,2.74208333333
276.30,-0.804,-2.0679,-2.49393333333,-2.6124,-1.65613333333,0.725122587718,-3.25306666666,-1.74066666667,-2.494,2.486125
276.67,-1.32126666667,-2.50493333333,-2.96353333334,-3.02373333334,-2.19546666667,0.094571929824,-3.6172,-2.24126666666,-2.95506666667,1.9345
277.04,-1.7808,-3.0014,-3.37133333333,-3.64040000001,-2.807,-0.55177741228,-4.0554,-2.95906666667,-3.65213333333,1.290125
277.41,-2.2252,-3.56873333333,-3.79113333333,-4.31486666667,-3.31433333333,-1.01734649123,-4.57393333333,-3.53786666667,-4.20013333334,0.583041666668
277.79,-2.34433333333,-3.6632,-4.06806666667,-4.57953333333,-3.44413333334,-1.07089364035,-4.70353333334,-3.6984,-4.39333333333,0.526708333335
278.16,-2.4316,-3.71546666667,-4.14919999999,-4.45139999999,-3.54506666667,-1.03179802632,-4.61126666667,-3.55400000001,-4.32100000001,0.536833333332
278.53,-2.1784,-3.3859,-3.74466666667,-4.19860000001,-3.26740000001,-0.86537741228,-4.4298,-3.28199999999,-4.00226666666,0.752041666668
278.90,-2.13746666667,-3.4107,-3.64433333333,-4.07953333333,-3.1888,-0.881008114034,-4.45320000001,-3.221,-3.93346666667,0.812333333333
279.27,-1.48826666667,-2.80023333333,-2.93886666667,-3.32619999999,-2.66146666667,-0.15192258772,-3.75386666666,-2.77986666667,-3.21633333334,1.58029166666
279.64,-1.25693333333,-2.9186,-2.80173333333,-3.15806666666,-2.62513333333,-0.006932894736,-3.61993333333,-2.8702,-3.15813333333,1.742125
280.02,-1.26926666667,-2.9266,-2.83373333334,-3.23913333333,-2.63126666666,-0.115269517546,-3.64413333334,-2.92113333334,-3.08986666667,1.67445833333
280.39,-0.959066666666,-2.44456666667,-2.57126666666,-2.92673333333,-2.31233333334,0.196813157894,-3.35673333333,-2.8194,-2.8082,1.875625
280.76,-0.986933333335,-2.27573333333,-2.54753333333,-2.90366666666,-2.31106666667,0.243209429824,-3.26266666666,-2.73253333334,-2.79493333333,1.89970833333
281.13,-0.614800000002,-1.8544,-2.19326666667,-2.46653333333,-1.75726666667,0.69472105263,-2.74486666667,-2.20906666667,-2.2694,2.52179166666
281.50,-0.499999999999,-1.75396666667,-2.16093333333,-2.25793333333,-1.57933333333,0.729465350876,-2.57433333334,-2.07153333333,-2.10486666667,2.6915
281.87,-0.257999999999,-1.70456666667,-2.0544,-2.19333333333,-1.53573333333,0.70480723684,-2.56286666667,-1.95266666667,-1.95273333333,2.75870833333
282.25,-0.167600000001,-1.7048,-2.11046666667,-2.2708,-1.43773333334,0.604624999998,-2.67646666667,-2.06926666666,-2.13,2.74141666667
282.62,-0.163666666667,-1.74313333333,-2.13366666667,-2.10986666666,-1.2722,0.718690350876,-2.55133333333,-1.94853333333,-2.04573333333,2.97420833334
282.99,-0.0904000000008,-1.55143333333,-2.00453333333,-1.96273333333,-1.205,0.91804364035,-2.38673333333,-1.87473333333,-1.89313333333,3.18179166667
283.36,-0.0427333333314,-1.47276666667,-1.95493333333,-1.8808,-1.15033333333,0.82792258772,-2.5008,-1.78633333333,-1.86733333333,3.13308333333
283.73,-0.118333333334,-1.30466666667,-2.01766666667,-1.985,-1.0844,0.731383114036,-2.4756,-1.70446666667,-1.92573333333,3.105375
284.10,0.277866666666,-0.831533333334,-1.64406666667,-1.59346666667,-0.722,0.981634649122,-2.12606666667,-1.34933333333,-1.60826666667,3.50083333333
