wavelength,Back_SpoIntf,Belly_SpoIntf,Breast_SpoIntf,Crissum_SpoIntf,Crown_SpoIntf,DorTail_SpoIntf,Rump_SpoIntf,Throat_SpoIntf,WingTip_SpoIntf
609.59,15.1169166667,42.5568333333,27.2536666667,34.9206666666,12.70325,14.68075,17.0268333333,29.7781666667,14.15225
609.93,15.1648333333,42.516,27.2771666667,34.904,12.7475833334,14.7091666667,17.05175,29.7845833333,14.1646666666
610.26,15.1280833334,42.5156666667,27.2798333333,34.8985833333,12.7144166667,14.6875,17.0026666667,29.8085,14.16325
610.60,15.1803333333,42.617,27.349,34.96475,12.7539166667,14.7486666666,17.05875,29.9369166667,14.2295
610.93,15.1656666667,42.6575833333,27.4434166666,35.02525,12.81275,14.8244166667,17.10325,30.022,14.2801666667
611.27,15.0108333333,42.5428333334,27.353,34.9180833333,12.7211666667,14.73275,17.0308333333,29.9435833333,14.17575
611.60,14.95525,42.5250833333,27.3898333333,34.8786666667,12.743,14.71325,16.98,29.945,14.1168333333
611.93,14.9411666667,42.4994166666,27.40125,34.82675,12.7589166667,14.7045,16.9940833334,29.9584166667,14.11075
612.27,14.87675,42.45725,27.3478333333,34.7793333334,12.70075,14.6565,16.884,29.91775,14.06625
612.60,15.0136666666,42.5821666667,27.4448333333,34.8724166666,12.8495833334,14.7594166667,16.98075,30.0186666666,14.182
612.94,15.0693333333,42.6639166666,27.48675,34.9245833333,12.9108333334,14.7796666667,17.0143333333,30.0928333333,14.24175
613.27,15.0569166667,42.7236666667,27.5051666667,34.977,12.9173333333,14.8151666667,16.98925,30.0771666667,14.243
613.61,14.9653333333,42.6374166667,27.4104166667,34.8785833333,12.83875,14.6931666667,16.8910833333,29.9855,14.1831666667
613.94,15.0313333333,42.7228333333,27.4518333333,34.95875,12.8894166666,14.7614166666,16.9688333334,30.0704166667,14.28
614.28,15.0811666667,42.7775,27.507,35.0404166667,12.9713333333,14.8508333333,17.07725,30.1079166667,14.342
614.61,15.127,42.7763333333,27.45325,34.92075,12.9445,14.8215833333,17.042,30.0489166667,14.3203333333
614.94,15.1679166667,42.8300833333,27.4650833333,34.9611666667,12.9685833334,14.9226666667,17.0825833333,30.0331666667,14.37575
615.28,15.2705833334,42.8353333333,27.456,34.93075,12.9699166667,14.9715,17.132,30.0443333333,14.4700833333
615.61,15.30325,42.89925,27.4994166667,35.0431666667,13.0023333333,15.0571666667,17.1900833333,30.1235,14.5114166667
615.95,15.413,43.0869166667,27.6189166667,35.1845833333,13.1018333334,15.1898333333,17.35825,30.264,14.67425
616.28,15.4456666667,43.1548333333,27.6866666667,35.2684166667,13.1784166667,15.2830833333,17.4480833333,30.3216666666,14.7155833334
616.61,15.4676666667,43.1841666667,27.72825,35.2785,13.1830833333,15.3443333333,17.50775,30.2915,14.7600833333
616.95,15.5569166667,43.2939166666,27.7579166667,35.3550833333,13.2598333333,15.3636666667,17.6136666667,30.364,14.8026666667
617.28,15.6419166667,43.41125,27.8455833333,35.5120833333,13.3214166667,15.506,17.7335833333,30.4695,14.8523333333
617.62,15.56925,43.331,27.7458333333,35.4446666667,13.2555833333,15.4471666667,17.6841666667,30.3485833333,14.71375
617.95,15.5123333333,43.28025,27.6631666667,35.4135,13.1019166666,15.34125,17.5895,30.30275,14.6464166667
618.28,15.4818333333,43.33225,27.6605,35.5073333333,13.0661666667,15.3519166667,17.6031666667,30.3148333333,14.6105
618.62,15.62575,43.427,27.7983333333,35.614,13.2068333333,15.4144166667,17.7463333333,30.497,14.7066666667
618.95,15.5703333333,43.4765,27.8151666667,35.6511666666,13.2098333333,15.4270833333,17.7755,30.5219166667,14.6891666666
619.28,15.6209166667,43.4641666667,27.79225,35.6713333333,13.28325,15.5054166667,17.8133333334,30.49975,14.7574166667
619.62,15.658,43.5103333333,27.8855,35.7045833333,13.32525,15.5865833333,17.8441666667,30.5481666666,14.7846666667
619.95,15.6574166667,43.48875,27.85425,35.6659166667,13.2965833333,15.59375,17.807,30.48925,14.7823333333
620.28,15.6836666666,43.5484166666,27.90275,35.7493333333,13.33025,15.62475,17.8381666667,30.5460833333,14.78625
620.62,15.6378333333,43.4879166667,27.9505,35.73575,13.3086666667,15.6603333333,17.8405,30.5630833333,14.80325
620.95,15.6094166667,43.4295,27.9294166667,35.6520833333,13.31475,15.6028333333,17.866,30.5374166666,14.82575
621.28,15.6181666667,43.5305833334,28.0125833334,35.7341666667,13.3329166667,15.6273333333,17.9059166667,30.57875,14.87975
621.62,15.6975833333,43.53775,28.0856666667,35.7701666666,13.4738333334,15.7436666667,18.0143333333,30.5914166667,14.955
621.95,15.67975,43.4856666667,28.0678333333,35.7459166667,13.4688333333,15.7445833333,18.0044166666,30.5596666667,14.9905
622.28,15.6270833333,43.49175,28.04025,35.6995,13.3901666666,15.7359166667,17.9695833333,30.5100833333,14.9634166667
622.62,15.6333333333,43.4118333333,27.9905833333,35.6876666667,13.3883333333,15.723,18.011,30.4113333334,14.9615
622.95,15.6436666667,43.4179166667,28.0276666666,35.64675,13.382,15.70375,18.0029166667,30.40725,14.9475833333
623.28,15.6065833333,43.3295833333,27.9753333334,35.6118333333,13.3100833333,15.6484166667,18.0240833333,30.2965833334,14.8580833333
623.62,15.4518333333,43.2751666667,27.8774166666,35.55375,13.1485833333,15.5035833333,17.8985833333,30.1815833333,14.71125
623.95,15.364,43.191,27.8320833333,35.41625,13.0039166667,15.452,17.8593333334,30.0845833334,14.679
624.28,15.3541666667,43.1581666667,27.7714166667,35.3653333333,12.9536666667,15.379,17.85525,30.0414166667,14.6630833333
624.62,15.4143333333,43.1353333333,27.8355,35.4240833333,13.0200833333,15.4423333333,17.90925,30.0558333333,14.7240833334
624.95,15.4599166667,43.0913333334,27.8570833333,35.396,13.09075,15.4783333333,17.966,30.0511666667,14.8113333333
625.28,15.3724166667,43.0278333333,27.795,35.3324166667,13.0024166667,15.392,17.8870833333,30.00325,14.754
625.61,15.4505833334,43.1169166667,27.9054166667,35.4418333333,13.0566666667,15.4335,18.0035833333,30.1101666666,14.8396666667
625.95,15.4915,43.1210833334,27.9770833333,35.52625,13.0895833333,15.4570833333,18.05925,30.1101666667,14.8835
626.28,15.6010833333,43.2449166666,28.1628333333,35.6723333333,13.211,15.5686666667,18.14625,30.2800833333,15.0125833333
626.61,15.6025833333,43.1984166667,28.2009166667,35.7080833333,13.1899166667,15.5678333334,18.2213333333,30.283,15.0583333333
626.94,15.6324166667,43.2319166667,28.2705,35.7815833333,13.2311666667,15.5948333333,18.2376666667,30.3406666667,15.146
627.28,15.7995833334,43.3155833333,28.4161666667,35.896,13.3645,15.7023333333,18.4001666667,30.4849166667,15.287
627.61,15.8660833333,43.3165,28.44875,35.9645,13.4865,15.7244166667,18.441,30.5200833334,15.3495
627.94,15.9415,43.3801666666,28.5538333333,36.0556666667,13.6040833333,15.83375,18.5025,30.5775,15.4669166667
628.27,15.9643333333,43.5831666667,28.6285,36.1688333333,13.6325,15.9608333333,18.5990833333,30.6816666667,15.5124166666
628.61,16.0005,43.6445,28.7096666667,36.2965833333,13.6283333333,16.0026666667,18.5851666667,30.7459166667,15.5305833333
628.94,16.0805833333,43.7644166666,28.8278333333,36.4353333334,13.7153333333,16.10025,18.7046666666,30.8476666666,15.5858333333
629.27,16.0804166666,43.7608333333,28.8144166667,36.4280833333,13.7223333333,16.0875833333,18.68475,30.8113333333,15.5206666667
629.60,16.1611666667,43.8820833333,28.85425,36.5228333333,13.8148333333,16.1386666667,18.7215,30.9444166666,15.63975
629.94,16.0825833333,43.83425,28.7185,36.4743333333,13.7368333333,16.0560833333,18.6575,30.8285833333,15.5583333333
630.27,16.0331666667,43.8654166666,28.6853333333,36.4676666667,13.7378333333,16.0235,18.5769166666,30.8300833333,15.5085
630.60,16.0260833333,43.8520833333,28.637,36.4504166666,13.6900833333,16.0109166667,18.60075,30.8203333333,15.4979166667
630.93,15.941,43.82225,28.57375,36.48325,13.6441666667,15.9939166667,18.5611666666,30.7969166667,15.4610833333
631.26,15.8734166666,43.9095,28.5970833333,36.55425,13.6001666667,15.96575,18.5274166667,30.8506666667,15.43975
631.60,15.7718333333,43.9351666667,28.5645833334,36.5686666667,13.49075,15.8819166666,18.5081666666,30.8794166667,15.343
631.93,15.6383333333,43.7289166667,28.4578333334,36.435,13.2816666667,15.63825,18.3375,30.7376666667,15.2185833334
632.26,15.513,43.68175,28.3563333333,36.2940833334,13.1408333333,15.5554166667,18.29125,30.6636666667,15.1653333333
632.59,15.4400833333,43.5701666667,28.31375,36.22825,13.0705,15.49475,18.2024166667,30.57475,15.1380833333
632.92,15.4043333333,43.50175,28.2848333333,36.1909166666,13.0495,15.5045833333,18.2291666667,30.5649166666,15.1505
633.26,15.3040833334,43.439,28.2335833333,36.10525,12.9016666667,15.43275,18.1514166667,30.45875,15.0206666667
633.59,15.2956666667,43.4998333333,28.311,36.1074166667,12.9045833333,15.46125,18.19125,30.5255833333,15.0123333333
633.92,15.2444166667,43.4453333333,28.2473333333,36.0845833333,12.8386666667,15.4571666667,18.1369166667,30.4604166667,14.9671666667
634.25,15.3135833333,43.5759166667,28.376,36.2081666667,12.9565833333,15.5535833333,18.2320833333,30.5784166667,15.0595
634.58,15.29775,43.6108333333,28.4506666667,36.217,12.963,15.5401666667,18.2384166667,30.57375,15.1098333333
634.91,15.3196666667,43.5253333334,28.4526666667,36.1926666667,12.9164166667,15.5193333333,18.2269166667,30.5260833333,15.075
635.25,15.4211666667,43.5944166667,28.5374166667,36.2525,12.9361666667,15.5795,18.2359166667,30.5609166667,15.1210833333
635.58,15.5461666667,43.7021666667,28.6625833333,36.3963333333,13.0935,15.7213333333,18.2915,30.67025,15.235
635.91,15.6864166667,43.7383333333,28.7695,36.4946666666,13.2008333333,15.8180833333,18.3303333333,30.7819166667,15.2910833333
636.24,15.737,43.856,28.846,36.5363333333,13.2795,15.8651666666,18.3649166667,30.8115,15.312
636.57,15.80725,43.9866666666,28.9723333334,36.6083333333,13.3296666667,15.9605,18.376,30.9074166667,15.3914166667
636.90,15.8043333333,43.9816666666,29.02575,36.6524166666,13.3755,15.9584166667,18.3635,30.9344166667,15.3665833333
637.23,15.8306666666,44.012,29.0778333333,36.7031666667,13.4114166667,15.9868333333,18.3591666667,31.0066666667,15.4353333333
637.56,15.99075,44.143,29.31925,36.7815833333,13.4981666667,16.0304166667,18.514,31.1738333334,15.56475
637.90,15.88575,43.9800833333,29.2,36.681,13.3564166667,15.9059166666,18.3814166667,31.0446666667,15.47475
638.23,15.935,43.9210833333,29.2174166667,36.6619166667,13.42425,15.9516666667,18.3891666667,31.1235,15.4885833334
638.56,16.03375,43.9965833333,29.3175,36.735,13.5473333333,16.0365833333,18.5033333333,31.23125,15.6043333333
638.89,15.9365,43.8450833333,29.23775,36.6550833333,13.5626666667,15.95425,18.48625,31.1660833333,15.5461666667
639.22,15.8934166666,43.6741666667,29.1108333333,36.5139166667,13.5280833333,15.8620833333,18.4263333334,31.0425,15.4600833333
639.55,15.8743333333,43.7416666667,29.1245833333,36.536,13.5781666667,15.8136666667,18.4813333334,31.0428333333,15.4691666667
639.88,15.7721666666,43.60175,29.0135833333,36.4748333333,13.4616666667,15.68775,18.4110833333,31.0120833333,15.41025
640.21,15.6726666667,43.533,28.9015,36.4304166667,13.4035833333,15.576,18.3323333333,30.9484166667,15.2914166667
640.54,15.799,43.5026666667,28.9299166667,36.41525,13.4604166666,15.63775,18.3963333334,30.9351666667,15.4009166667
640.87,15.7675833333,43.3893333333,28.84625,36.4011666667,13.393,15.60275,18.2969166667,30.86125,15.38475
641.20,15.6491666667,43.3365833333,28.7071666667,36.3586666667,13.2923333333,15.54475,18.1621666667,30.76975,15.2889166667
641.53,15.591,43.4018333333,28.6923333333,36.3200833333,13.2800833333,15.4855833334,18.0725833333,30.7820833333,15.2055
641.87,15.6385,43.5211666667,28.6594166667,36.4638333333,13.25825,15.461,18.0645833334,30.83,15.1995
642.20,15.51125,43.5109166667,28.556,36.3351666667,13.1138333333,15.3589166667,17.9088333333,30.7030833333,14.9883333333
642.53,15.5685833333,43.5525,28.5983333333,36.4045833333,13.1200833333,15.38575,17.8763333333,30.7005,14.9575833333
642.86,15.5481666667,43.6725,28.6535833333,36.4695833334,13.1044166666,15.3853333333,17.8395,30.7315,14.9573333334
643.19,15.5935,43.7255,28.7475833333,36.5198333333,13.1454166667,15.4611666667,17.8835833333,30.7829166667,15.00675
643.52,15.7900833333,43.9211666667,28.9144166667,36.6786666667,13.29675,15.6434166667,17.9674166666,30.9321666667,15.15575
643.85,15.8406666667,43.8319166667,28.9671666667,36.6828333333,13.3269166667,15.7144166667,17.9686666667,30.8986666667,15.2090833333
644.18,15.75575,43.8446666666,28.94525,36.7269166667,13.3239166666,15.7254166667,17.9229166667,30.9596666667,15.1231666667
644.51,15.794,43.99375,29.0139166667,36.7575833333,13.3398333334,15.67325,17.942,30.964,15.035
644.84,15.7974166667,44.0285833333,29.074,36.8274166667,13.4075833334,15.6330833333,17.9958333333,31.0700833333,15.0300833333
645.17,15.9344166667,43.9979166667,29.1384166667,36.861,13.5525833334,15.7353333333,18.13375,31.1159166667,15.13775
645.50,15.86175,43.9719166667,29.275,36.7873333333,13.4914166667,15.7510833333,18.0694166667,31.08675,15.0948333333
645.83,15.99475,44.06225,29.4353333333,37.0414166667,13.6653333333,15.8350833333,18.1721666667,31.2491666667,15.2608333333
646.16,16.0373333333,44.1590833333,29.4671666667,37.0629166667,13.6893333333,15.9115,18.2388333333,31.2998333334,15.34925
646.49,16.0684166666,44.2881666667,29.5858333333,37.1623333333,13.74225,16.0009166666,18.30325,31.4189166667,15.4123333333
646.82,16.0476666667,44.1024166667,29.5613333333,37.1174166667,13.7248333333,16.001,18.2068333333,31.3095833334,15.4083333333
647.15,15.9020833333,43.9645833333,29.43675,37.04025,13.6408333333,15.8598333333,18.0798333333,31.1608333333,15.25025
647.48,16.02375,44.1421666667,29.5624166667,37.18025,13.7265,15.92825,18.2225833333,31.2908333333,15.38875
647.81,15.8559166667,44.0221666667,29.4975833333,37.0289166667,13.61025,15.7611666667,18.1360833333,31.1040833333,15.2505
648.14,15.7664166667,43.9254166667,29.4088333333,36.9625,13.5728333333,15.7533333333,18.0640833334,31.1029166667,15.2071666667
648.47,15.8518333333,43.8879166666,29.40475,36.9080833333,13.6253333333,15.8065833333,18.0409166667,31.0374166667,15.1778333333
648.80,15.7420833333,43.898,29.3524166667,36.8574166666,13.5120833333,15.7550833333,17.86775,30.9821666667,15.0303333334
649.13,15.6919166667,43.7860833333,29.2213333333,36.7216666667,13.536,15.7379166667,17.8595,30.8309166667,14.99075
649.46,15.6525,43.7848333333,29.17525,36.6499166667,13.4519166667,15.7253333334,17.84775,30.7376666667,14.9534166666
649.79,15.6235833334,43.6543333333,29.1709166667,36.6801666667,13.495,15.6941666667,17.7981666667,30.77325,14.947
650.11,15.6199166667,43.5791666667,29.0900833334,36.5565,13.50625,15.6518333333,17.7484166667,30.6973333333,14.8529166667
650.44,15.75725,43.7810833333,29.1454166667,36.7068333333,13.5939166667,15.7326666667,17.9406666667,30.9526666667,14.9253333333
650.77,15.9006666667,43.888,29.2729166667,36.7794166667,13.6525,15.863,18.012,31.1695,15.0020833333
651.10,15.7749166667,43.8985,29.1810833333,36.641,13.6255833333,15.7588333333,17.8965,31.0735833333,14.8960833333
651.43,16.0041666667,44.1541666667,29.3189166667,36.8638333333,13.7438333334,15.9053333333,17.9809166667,31.2953333333,15.0278333333
651.76,16.2456666667,44.1985,29.5079166667,36.9241666667,13.98225,16.0564166667,18.1553333334,31.3979166667,15.2341666667
652.09,16.4125,44.4105,29.6911666667,37.1151666667,14.2006666667,16.3335833333,18.3521666666,31.5450833333,15.4969166667
652.42,16.6471666667,44.5326666667,29.8804166667,37.3545833333,14.4203333333,16.5196666667,18.6331666666,31.7348333333,15.7399166667
652.75,16.7225,44.4634166667,29.8361666667,37.3454166667,14.432,16.5274166667,18.64925,31.7485833334,15.7976666667
653.08,16.7219166666,44.4004166667,29.8105,37.24225,14.4948333333,16.5431666667,18.6819166667,31.79375,15.7550833334
653.41,16.8363333333,44.6148333333,29.9644166666,37.3461666667,14.5664166666,16.64775,18.7900833333,31.8725833334,15.9011666667
653.74,17.0166666667,44.6,30.1014166667,37.4965833334,14.7140833334,16.7553333333,18.9974166667,31.9755833333,16.0765
654.06,16.9696666667,44.5970833333,30.11,37.4676666667,14.7086666667,16.7050833334,18.9289166667,31.8999166667,16.0393333333
654.39,17.08575,44.6964166667,30.1088333333,37.5384166667,14.8890833334,16.84325,19.1045,31.8680833333,16.1900833333
654.72,17.14825,44.6291666667,30.172,37.5614166667,14.8674166667,16.8859166667,19.1725,31.89075,16.2418333333
655.05,17.1778333333,44.6275833333,30.1749166666,37.4540833333,14.9344166666,17.0124166667,19.2604166667,31.8676666667,16.3618333333
655.38,17.157,44.6505,30.1720833333,37.4763333333,14.9379166667,17.061,19.3375,31.8828333333,16.35825
655.71,16.9898333333,44.4840833334,29.9505,37.3545833333,14.7110833333,16.8305,19.1195,31.6895833333,16.15275
656.04,16.72625,44.266,29.71925,37.09425,14.4771666667,16.6203333334,18.8660833333,31.4450833333,15.9753333333
656.37,16.7406666667,44.5005833334,29.8213333333,37.3015833334,14.5271666667,16.6689166667,18.9605833333,31.63375,15.9951666667
656.69,16.7696666667,44.5349166667,29.8240833333,37.3733333334,14.5168333333,16.673,18.9873333334,31.64925,16.0416666667
657.02,16.6366666667,44.3995,29.6796666667,37.1788333333,14.3975,16.5830833334,18.8606666667,31.51025,15.8541666667
657.35,16.5630833333,44.4126666667,29.64325,37.1641666667,14.2790833333,16.561,18.7825,31.4943333333,15.8334166667
657.68,16.461,44.3259166667,29.5585,37.0435833333,14.2061666667,16.4728333333,18.78225,31.3764166667,15.7665
658.01,16.4251666667,44.28925,29.5710833333,36.9958333333,14.1295833333,16.43,18.8070833334,31.3606666667,15.7666666666
658.34,16.4815833333,44.2644166666,29.5864166667,37.008,14.1983333333,16.4818333334,18.8298333333,31.3645,15.7795833334
658.66,16.2606666667,44.0371666667,29.3791666667,36.8713333333,14.0346666667,16.2669166667,18.6430833333,31.2319166667,15.58725
658.99,16.2355833333,44.03825,29.3553333333,36.8571666667,14.00725,16.2739166667,18.6429166666,31.21,15.6220833333
659.32,16.2310833333,44.1139166667,29.38775,36.9004166667,14.0196666667,16.2955,18.75275,31.295,15.6259166667
659.65,16.38425,44.2579166667,29.4778333333,37.00125,14.1086666667,16.3825,18.8661666667,31.43675,15.6624166666
659.98,16.415,44.23275,29.4916666667,36.8830833333,14.0939166667,16.4355833333,18.8861666667,31.39275,15.69075
660.31,16.3418333333,44.10075,29.4638333333,36.74625,14.0625833333,16.4603333333,18.7911666666,31.296,15.6741666667
660.63,16.379,44.08325,29.49975,36.8051666666,14.1003333333,16.4886666667,18.78875,31.3088333333,15.7285833333
660.96,16.3509166667,44.141,29.48125,36.74275,14.09575,16.4856666667,18.79225,31.30625,15.6954166667
661.29,16.5558333333,44.22725,29.6144166667,36.8690833333,14.2185833334,16.6875,18.82075,31.4495,15.8283333334
661.62,16.5675833334,44.2765833333,29.6679166667,36.9584166667,14.2614166667,16.7093333333,18.7946666667,31.48675,15.8659166667
