wavelength,Back_IriJelm,Belly_IriJelm,Breast_IriJelm,Crissum_IriJelm,Crown_IriJelm,DorTail_IriJelm,Rump_IriJelm,Throat_IriJelm,WingTip_IriJelm
417.94,14.0301333333,4.20886666667,5.39493333333,3.282,3.23373333333,5.473,7.91793333333,2.98413333333,5.46786666667
418.29,14.0069333333,4.19673333333,5.38326666667,3.26093333333,3.20606666667,5.45446666667,7.89476666667,2.9672,5.44813333333
418.65,13.9778666667,4.17786666667,5.3656,3.24026666667,3.1748,5.43473333333,7.87583333333,2.94213333333,5.43506666667
419.01,13.9680666667,4.15753333333,5.35146666667,3.23693333333,3.14586666667,5.42366666667,7.86343333333,2.9274,5.4158
419.37,13.9581333333,4.15966666667,5.35533333333,3.23146666667,3.1264,5.41986666666,7.8701,2.924,5.42126666667
419.73,13.9714666667,4.18393333333,5.3796,3.25233333333,3.13006666667,5.44586666667,7.89333333333,2.94693333333,5.44253333333
420.08,13.9472,4.17113333333,5.37253333333,3.2482,3.1016,5.43673333333,7.89286666667,2.93746666667,5.43226666667
420.44,13.9490666667,4.1838,5.37873333333,3.25533333333,3.0958,5.43206666667,7.91383333333,2.95146666667,5.44253333333
420.80,13.9641333333,4.20726666667,5.39853333333,3.25893333333,3.09753333333,5.43053333333,7.92616666666,2.96046666667,5.4496
421.16,13.9944666667,4.2366,5.42833333333,3.2858,3.11406666667,5.45413333333,7.9532,2.97726666666,5.47353333333
421.51,13.9838,4.2302,5.42086666667,3.2782,3.0864,5.4432,7.9496,2.96606666667,5.46233333333
421.87,13.9773333333,4.22286666667,5.415,3.26766666667,3.06226666667,5.43306666666,7.94696666667,2.94686666667,5.45013333333
422.23,13.9850666667,4.2342,5.42766666667,3.28273333334,3.05893333333,5.43933333333,7.972,2.95633333333,5.4676
422.58,14.0091333333,4.25586666667,5.447,3.305,3.0634,5.44833333333,7.98953333333,2.96726666667,5.47853333333
422.94,14.0076,4.27786666667,5.46206666667,3.32626666667,3.0632,5.45533333333,8.00173333333,2.97946666667,5.49166666667
423.30,13.9969333333,4.27566666667,5.45726666667,3.3294,3.05046666667,5.44173333333,8.01156666667,2.96993333334,5.47726666667
423.66,13.981,4.27233333333,5.45753333333,3.322,3.0268,5.43206666667,8.0111,2.957,5.4668
424.01,14.0023333333,4.28533333333,5.46486666667,3.33053333333,3.03186666666,5.4286,8.0245,2.9612,5.46446666667
424.37,13.9834,4.27346666667,5.45446666667,3.3234,3.0138,5.41453333333,8.0155,2.94326666667,5.43966666667
424.73,13.9562,4.2462,5.42946666667,3.30693333333,2.98306666667,5.3936,8.00133333333,2.91393333333,5.41626666667
425.08,13.9462666667,4.23726666667,5.426,3.301,2.96566666667,5.37713333333,7.99656666667,2.90066666667,5.40086666667
425.44,13.9476666667,4.23706666667,5.42786666667,3.30666666667,2.96513333333,5.37126666667,8.0074,2.89846666667,5.40133333333
425.80,13.9555333333,4.24946666667,5.44766666667,3.3204,2.97273333333,5.3714,8.02566666667,2.90693333334,5.40006666667
426.16,13.9657333333,4.2572,5.46153333333,3.33,2.9754,5.38346666666,8.03653333333,2.91133333333,5.39873333333
426.51,13.9381333333,4.2392,5.4472,3.30673333333,2.94553333334,5.35013333333,8.0257,2.887,5.37
426.87,13.9239333333,4.22473333333,5.43826666667,3.2864,2.92413333333,5.3382,8.02563333334,2.8652,5.3504
427.23,13.9555333333,4.24686666667,5.4724,3.30573333333,2.93786666667,5.353,8.04823333333,2.87646666667,5.36833333333
427.58,13.9516666667,4.24953333333,5.47,3.30033333333,2.9316,5.33686666667,8.05266666667,2.86586666667,5.3544
427.94,13.9219333333,4.2384,5.4712,3.28286666667,2.91046666667,5.3304,8.0517,2.8436,5.33953333333
428.30,13.9344,4.264,5.51386666667,3.3008,2.9272,5.35606666667,8.07823333333,2.8612,5.36013333333
428.65,13.9716,4.3004,5.5574,3.3282,2.94993333333,5.37866666667,8.106,2.87473333333,5.38366666667
429.01,13.9698666667,4.3226,5.58653333333,3.3318,2.94826666667,5.39933333333,8.11993333333,2.88073333333,5.39186666667
429.37,13.9836666667,4.35646666667,5.61853333333,3.3522,2.9646,5.42226666666,8.13373333333,2.90573333333,5.40993333333
429.72,13.9701333333,4.37006666667,5.6334,3.35733333333,2.96953333333,5.42926666667,8.1447,2.90906666667,5.41833333333
430.08,13.956,4.36306666667,5.634,3.3424,2.94793333333,5.39813333333,8.1506,2.89346666667,5.38813333333
430.44,13.9531333333,4.373,5.65373333333,3.36086666667,2.94773333333,5.40853333333,8.18136666667,2.89406666667,5.39426666667
430.79,13.9458666667,4.3864,5.67913333333,3.37533333333,2.96273333334,5.41166666667,8.19956666667,2.89946666667,5.4154
431.15,13.9281333334,4.38226666667,5.68093333333,3.37293333333,2.96193333333,5.41013333334,8.2005,2.90006666667,5.421
431.50,13.9478666667,4.405,5.71026666667,3.39433333333,2.98553333333,5.44186666667,8.2295,2.9262,5.44526666667
431.86,13.9512,4.41966666667,5.72366666667,3.4062,2.9966,5.44986666667,8.25306666667,2.92953333333,5.45426666667
432.22,13.9268666667,4.4082,5.7134,3.40013333333,2.97686666667,5.42566666667,8.25743333333,2.917,5.44946666667
432.57,13.9230666667,4.423,5.73566666667,3.4156,2.98286666667,5.43813333333,8.28826666667,2.9404,5.4572
432.93,13.9187333333,4.42966666667,5.7454,3.42466666667,2.98573333333,5.43693333333,8.30753333333,2.94806666666,5.4604
433.29,13.9192666667,4.436,5.7574,3.43426666667,2.9918,5.4416,8.3287,2.94833333333,5.4676
433.64,13.9184666667,4.4364,5.77333333333,3.4436,2.995,5.4472,8.34066666667,2.95506666667,5.4658
434.00,13.8876,4.4472,5.77853333333,3.4464,2.9976,5.45146666667,8.33283333333,2.95873333333,5.47193333333
434.35,13.8836,4.45933333334,5.7902,3.45733333333,3.00993333333,5.46026666666,8.34126666667,2.9712,5.475
434.71,13.8684,4.46073333333,5.79406666667,3.44826666667,3.00493333333,5.45006666666,8.34446666667,2.969,5.46853333334
435.07,13.8566,4.4652,5.79013333333,3.44733333333,3.00113333333,5.4512,8.3491,2.9606,5.45793333333
435.42,13.8326666667,4.46433333333,5.79046666667,3.44273333333,2.99566666667,5.43193333333,8.349,2.94253333333,5.43893333333
435.78,13.8095333333,4.46513333333,5.7992,3.44286666667,2.9862,5.42626666667,8.3389,2.93286666667,5.43153333333
436.13,13.8113333333,4.49153333333,5.81753333333,3.46386666667,3.00473333333,5.44933333334,8.3561,2.9512,5.44766666667
436.49,13.7702,4.4844,5.81366666667,3.4514,2.9964,5.4346,8.35176666667,2.93206666667,5.43573333333
436.84,13.7380666667,4.47893333333,5.81766666667,3.44933333333,2.99426666667,5.43066666667,8.3531,2.9196,5.43546666667
437.20,13.7062666667,4.4694,5.82173333334,3.43946666667,2.9784,5.4114,8.3437,2.90426666667,5.423
437.56,13.6822,4.4856,5.83926666667,3.4432,2.97493333333,5.41693333333,8.36093333333,2.89906666667,5.4326
437.91,13.6711333333,4.4914,5.85306666667,3.4524,2.97446666667,5.41833333333,8.37786666667,2.88746666667,5.4306
438.27,13.6758666667,4.51193333333,5.87413333333,3.46126666667,2.97866666666,5.43066666667,8.39856666667,2.89313333333,5.44946666667
438.62,13.6784,4.52273333333,5.8796,3.4766,2.976,5.4396,8.41616666667,2.88886666666,5.44613333333
438.98,13.6443333333,4.52493333333,5.89266666667,3.4776,2.9686,5.4262,8.41433333333,2.8818,5.43413333333
439.33,13.6251333333,4.52866666666,5.9002,3.479,2.958,5.42146666667,8.4242,2.8802,5.43666666667
439.69,13.621,4.5482,5.92533333333,3.49366666667,2.96553333333,5.42833333333,8.4479,2.89853333334,5.455
440.04,13.6065333333,4.56193333333,5.94333333333,3.49753333333,2.96333333333,5.424,8.4639,2.89686666667,5.4554
440.40,13.5933333333,4.56826666667,5.94913333333,3.5018,2.9484,5.4192,8.46483333333,2.88693333333,5.4506
440.75,13.5673333334,4.57206666667,5.95646666667,3.5086,2.94753333333,5.4102,8.46696666667,2.88286666667,5.43966666667
441.11,13.5388,4.5724,5.9544,3.50813333333,2.93773333333,5.4042,8.4782,2.868,5.43473333333
441.47,13.5339333333,4.57486666667,5.95486666667,3.51546666666,2.93733333333,5.39246666667,8.48366666667,2.86566666667,5.4376
441.82,13.5152666667,4.58193333333,5.96466666667,3.52206666667,2.93813333333,5.3946,8.49593333333,2.87166666667,5.44553333333
442.18,13.4769333333,4.56746666667,5.96226666667,3.51273333333,2.91933333333,5.3692,8.4876,2.85586666667,5.42866666666
442.53,13.4334,4.557,5.9726,3.50293333333,2.89766666667,5.3478,8.47776666667,2.84126666667,5.4104
442.89,13.4389333333,4.58213333333,6.008,3.52666666667,2.90706666667,5.3664,8.52303333333,2.85966666667,5.4336
443.24,13.4301333333,4.60373333333,6.03493333333,3.54746666667,2.90806666667,5.37926666667,8.55436666667,2.8746,5.44826666667
443.60,13.4192,4.62246666667,6.06626666667,3.56813333333,2.916,5.3914,8.57833333333,2.88506666667,5.46366666667
443.95,13.3948666666,4.6314,6.0928,3.5804,2.91086666666,5.40693333333,8.5978,2.89086666667,5.47513333333
444.31,13.3928,4.66853333333,6.13446666667,3.61466666667,2.93266666667,5.43173333333,8.63346666667,2.92953333333,5.50853333333
444.66,13.4064,4.7028,6.17513333333,3.64653333333,2.94366666667,5.46366666667,8.6731,2.95433333333,5.54546666667
445.02,13.4186666667,4.74026666667,6.21346666667,3.675,2.96033333333,5.48953333333,8.70203333333,2.98813333333,5.57313333333
445.37,13.4048,4.775,6.24846666667,3.69526666667,2.97353333333,5.51033333333,8.7369,3.01,5.58926666667
445.72,13.404,4.79233333334,6.27206666667,3.70046666667,2.97206666667,5.51633333333,8.75566666667,3.0176,5.59446666667
446.08,13.3802666667,4.80593333333,6.2874,3.71106666667,2.97366666667,5.52466666667,8.7691,3.01946666667,5.59893333333
446.43,13.3712666667,4.82453333333,6.3022,3.72846666667,2.98153333333,5.54413333333,8.7921,3.03066666667,5.62386666667
446.79,13.3498666667,4.83166666667,6.3026,3.72733333333,2.97166666667,5.54033333333,8.7881,3.02626666667,5.62633333333
447.14,13.3398666667,4.84106666667,6.32166666667,3.73953333333,2.98326666667,5.5486,8.79123333333,3.03613333333,5.63113333333
447.50,13.3116666667,4.84306666667,6.3194,3.73753333333,2.96986666667,5.543,8.7946,3.03046666667,5.62206666667
447.85,13.3136666667,4.85693333333,6.33046666667,3.7478,2.97406666667,5.54106666666,8.804,3.03513333333,5.62286666667
448.21,13.2918666667,4.8516,6.33206666667,3.7444,2.96726666667,5.5276,8.80466666666,3.02073333333,5.61386666667
448.56,13.2703333333,4.8594,6.3368,3.73713333333,2.96073333334,5.51866666667,8.80886666667,3.01566666667,5.6062
448.92,13.2085333333,4.83853333333,6.32426666667,3.714,2.93806666667,5.4902,8.79103333333,2.98873333333,5.5752
449.27,13.1734666667,4.8162,6.30833333334,3.69793333333,2.91333333333,5.471,8.77793333333,2.95813333333,5.5506
449.62,13.1304,4.81773333334,6.31013333333,3.70146666667,2.9076,5.46473333333,8.77563333333,2.95366666667,5.5412
449.98,13.1209333333,4.846,6.34486666667,3.72693333333,2.9212,5.48266666667,8.80413333333,2.9788,5.5592
450.33,13.1094666667,4.85886666667,6.3636,3.72993333333,2.92486666667,5.49233333333,8.82226666667,2.99006666667,5.55546666667
450.69,13.067,4.8608,6.3696,3.73373333333,2.92306666667,5.48706666667,8.82876666667,2.98686666667,5.5484
451.04,13.0044666667,4.85013333333,6.3574,3.70946666667,2.89326666667,5.4676,8.81656666667,2.9562,5.52653333333
451.40,12.9693333333,4.83873333333,6.35813333333,3.69573333333,2.88213333333,5.45393333333,8.8133,2.93866666667,5.51526666667
451.75,12.9319333333,4.84106666667,6.367,3.6982,2.87126666667,5.462,8.82336666667,2.92626666667,5.50166666667
452.10,12.8896666667,4.84806666667,6.38233333333,3.69826666667,2.85513333333,5.46886666667,8.82656666667,2.92073333333,5.4988
452.46,12.8559333333,4.854,6.389,3.70613333333,2.8522,5.46913333333,8.83636666667,2.9142,5.49926666667
452.81,12.8598666667,4.87873333334,6.4286,3.7316,2.86546666667,5.4886,8.8724,2.93526666667,5.5346
453.17,12.8266666667,4.88033333334,6.43913333333,3.7302,2.85146666667,5.48506666667,8.86333333333,2.9364,5.53346666667
453.52,12.8160666667,4.8906,6.46366666667,3.7416,2.85433333333,5.4916,8.8841,2.938,5.54473333333
453.87,12.8125333333,4.91446666667,6.4876,3.7646,2.86726666667,5.51526666667,8.90586666667,2.94666666667,5.56166666666
454.23,12.7818666666,4.91066666667,6.49293333333,3.76413333333,2.84966666667,5.4986,8.91373333333,2.93406666667,5.55633333333
454.58,12.7699333333,4.93086666667,6.51833333333,3.77893333333,2.8518,5.50253333333,8.93479999999,2.9466,5.57106666667
454.93,12.7578666667,4.95346666667,6.5526,3.80493333333,2.85926666667,5.5146,8.95510000001,2.9614,5.59273333333
455.29,12.7419333333,4.98106666667,6.58266666667,3.83226666667,2.8784,5.53146666667,8.97596666666,2.98393333333,5.60913333333
455.64,12.6893333333,4.97873333333,6.59206666667,3.82053333333,2.8696,5.50886666667,8.97253333333,2.9816,5.5906
456.00,12.67,4.99406666667,6.6042,3.83386666667,2.87486666667,5.5102,8.99136666667,2.98933333333,5.59933333333
456.35,12.6350666667,5.0014,6.61926666667,3.84866666667,2.87593333334,5.514,8.99923333333,2.99326666667,5.60533333333
456.70,12.5945333334,5.01046666667,6.61846666667,3.851,2.873,5.51533333333,8.99226666666,2.981,5.59126666667
457.06,12.5618666666,5.0316,6.64813333333,3.8626,2.8856,5.531,9.01703333335,2.99173333333,5.59766666667
457.41,12.5196,5.05193333333,6.6592,3.87173333333,2.88753333333,5.53993333333,9.01463333333,2.99506666667,5.59933333333
457.76,12.469,5.05246666667,6.66426666667,3.85853333334,2.87466666667,5.5272,9.00993333333,2.98286666667,5.58573333333
458.12,12.4442666667,5.0902,6.70686666667,3.88773333333,2.8956,5.55533333333,9.02723333335,3.007,5.61006666667
458.47,12.409,5.0996,6.71913333333,3.89413333333,2.90133333333,5.5618,9.02366666665,3.00226666667,5.60973333333
458.82,12.3790666667,5.10153333333,6.72506666667,3.89813333333,2.90626666667,5.57553333333,9.02853333334,3.0022,5.60133333333
459.18,12.3366666667,5.1058,6.72313333333,3.89433333333,2.89953333333,5.56673333333,9.01916666667,2.9954,5.59313333333
459.53,12.3278,5.13046666667,6.74046666666,3.91313333333,2.91993333333,5.5788,9.03720000001,3.0098,5.61873333333
459.88,12.3060666667,5.1368,6.754,3.91873333333,2.9296,5.58733333333,9.04079999999,3.01213333333,5.6154
460.24,12.2923333333,5.1558,6.7724,3.93,2.94053333333,5.59893333333,9.04800000001,3.02226666667,5.6194
460.59,12.2733333333,5.17593333333,6.7944,3.94846666667,2.96013333333,5.6102,9.06443333335,3.03673333334,5.62333333333
460.94,12.2611333333,5.19886666667,6.80986666667,3.97046666667,2.97593333334,5.622,9.07403333333,3.04926666667,5.63453333333
461.29,12.2297333333,5.18413333333,6.80766666667,3.95413333333,2.96406666667,5.60473333333,9.06620000001,3.03313333333,5.62286666667
461.65,12.1959333333,5.17766666667,6.80426666667,3.95126666667,2.964,5.59033333333,9.05443333333,3.03006666667,5.62
462.00,12.1634666667,5.17073333333,6.79773333333,3.94453333333,2.9806,5.57486666667,9.04466666667,3.0256,5.6096
462.35,12.1310666667,5.1708,6.80626666667,3.94566666667,2.98793333333,5.57173333334,9.05400000001,3.0262,5.6102
462.71,12.1225333333,5.19193333333,6.83413333333,3.9616,3.00633333333,5.57066666667,9.06913333334,3.03633333333,5.63153333333
463.06,12.1055333334,5.2178,6.86246666667,3.9892,3.0276,5.58966666667,9.08963333333,3.04406666667,5.6522
463.41,12.0627333333,5.21986666667,6.88533333333,3.99706666667,3.0392,5.59026666667,9.09463333333,3.04353333333,5.66213333333
463.76,12.0384,5.25713333333,6.92826666667,4.02993333333,3.07146666667,5.60213333333,9.1302,3.06833333333,5.68593333333
464.12,11.9965333333,5.26573333333,6.9528,4.0328,3.09173333333,5.60446666667,9.14293333333,3.06726666667,5.68753333333
464.47,11.9650666667,5.26613333333,6.96393333333,4.035,3.0892,5.59726666667,9.13773333334,3.06453333333,5.6986
464.82,11.91,5.25606666667,6.9646,4.0228,3.09173333333,5.57513333333,9.12520000001,3.0576,5.6926
465.17,11.8850666667,5.29086666667,7.0018,4.05746666667,3.13226666667,5.59273333333,9.15436666667,3.0836,5.7134
465.53,11.8590666666,5.3222,7.0448,4.08313333333,3.155,5.612,9.18316666666,3.09686666667,5.717
465.88,11.8367333333,5.35426666667,7.07406666667,4.1108,3.16706666667,5.62713333333,9.20293333333,3.1056,5.72693333333
466.23,11.7908666667,5.36933333333,7.0892,4.11473333333,3.1708,5.62266666667,9.19886666666,3.10486666667,5.723
466.58,11.7472666667,5.3868,7.10233333334,4.12866666667,3.18813333333,5.63126666667,9.20993333334,3.1232,5.7274
466.94,11.7288666667,5.40106666667,7.13546666667,4.14446666667,3.2096,5.64246666667,9.24016666668,3.1348,5.72446666667
467.29,11.6922666667,5.40846666667,7.133,4.13753333333,3.20466666667,5.6398,9.22003333333,3.12706666667,5.70733333333
467.64,11.6497333333,5.3928,7.122,4.12153333333,3.1918,5.62606666667,9.20553333334,3.10286666667,5.69873333333
467.99,11.6290666667,5.39806666667,7.11946666667,4.13526666667,3.20006666667,5.6242,9.19786666666,3.10626666667,5.69426666667
468.35,11.5722,5.3916,7.11593333333,4.12033333333,3.17873333333,5.60473333333,9.18729999999,3.084,5.6642
468.70,11.5426666667,5.40893333333,7.13926666667,4.1314,3.19753333333,5.6138,9.19076666668,3.08006666667,5.66993333333
469.05,11.5008666667,5.42066666667,7.15473333333,4.13593333333,3.20353333333,5.62193333333,9.19400000001,3.07966666666,5.6654
469.40,11.457,5.41833333333,7.1636,4.13833333334,3.20733333333,5.62386666667,9.19346666667,3.0742,5.6758
469.75,11.427,5.42506666667,7.19213333333,4.13813333333,3.21406666667,5.63413333333,9.20393333333,3.06973333333,5.68046666667
470.11,11.3988,5.43153333333,7.20873333333,4.14706666667,3.22313333333,5.64073333333,9.20573333335,3.0634,5.67533333333
470.46,11.3596666667,5.44633333333,7.227,4.15286666667,3.23773333333,5.6372,9.20753333333,3.04993333333,5.6704
470.81,11.3285333333,5.45526666667,7.23413333333,4.15906666667,3.24733333333,5.63633333333,9.19903333333,3.05126666667,5.6756
471.16,11.2970666667,5.46413333334,7.2568,4.17326666667,3.26633333334,5.6408,9.21403333333,3.05613333333,5.6806
471.51,11.2686,5.48306666667,7.2772,4.18413333333,3.27806666667,5.65193333333,9.20819999999,3.06666666667,5.67793333333
471.87,11.2137333333,5.49513333334,7.2958,4.17653333333,3.26653333333,5.638,9.2059,3.05506666667,5.6764
472.22,11.2086666667,5.5278,7.33793333333,4.21473333333,3.32213333333,5.675,9.23583333333,3.0854,5.71726666667
472.57,11.1856,5.52653333333,7.337,4.22253333333,3.31026666667,5.6716,9.24906666667,3.08006666667,5.7218
472.92,11.1716,5.55486666667,7.36786666667,4.24973333333,3.32246666667,5.68346666667,9.25433333333,3.0974,5.74713333333
473.27,11.1514666667,5.5796,7.3782,4.26393333333,3.33586666667,5.68453333333,9.25056666668,3.10393333333,5.74766666667
473.62,11.1067333333,5.58533333333,7.38746666666,4.275,3.3318,5.68553333333,9.25013333332,3.09766666667,5.74353333333
473.98,11.0862,5.60266666667,7.41873333333,4.2926,3.344,5.69586666667,9.2609,3.11746666666,5.7612
474.33,11.0516666667,5.60866666667,7.43973333333,4.2978,3.32966666667,5.69026666667,9.25759999999,3.11853333334,5.75473333333
474.68,11.0242666667,5.62873333333,7.4628,4.30946666667,3.322,5.6918,9.27,3.1234,5.75293333333
475.03,10.9727333333,5.63433333333,7.46973333333,4.31633333333,3.28346666667,5.6748,9.26603333334,3.1024,5.738
475.38,10.9133333333,5.63366666667,7.46393333333,4.31613333333,3.26173333333,5.64646666667,9.25070000001,3.0848,5.72213333333
475.73,10.8794666667,5.63766666667,7.48726666667,4.337,3.25193333333,5.66333333333,9.27436666667,3.09353333333,5.726
476.08,10.836,5.65486666667,7.512,4.34613333333,3.23646666667,5.65766666667,9.27753333333,3.10166666667,5.7236
476.44,10.801,5.6852,7.54933333334,4.3598,3.23553333333,5.6584,9.27393333332,3.1154,5.7212
476.79,10.7645333333,5.7028,7.57253333333,4.3706,3.232,5.67266666667,9.28516666667,3.10833333333,5.72046666667
477.14,10.7356666667,5.71866666667,7.59866666667,4.38573333333,3.20386666667,5.6798,9.2936,3.10526666667,5.72113333333
477.49,10.7142666667,5.73873333333,7.6148,4.39566666667,3.1992,5.68206666667,9.29433333333,3.11413333333,5.7296
477.84,10.6705333334,5.75426666667,7.6186,4.41186666667,3.18966666667,5.68333333333,9.29786666665,3.10966666667,5.71873333333
478.19,10.6322666667,5.77,7.62273333333,4.41673333333,3.1756,5.68246666667,9.29140000001,3.10506666667,5.7246
478.54,10.5702666667,5.75333333333,7.6164,4.39926666667,3.14133333333,5.6672,9.26313333333,3.0868,5.7106
