wavelength,Back_CyaNitm,Belly_CyaNitm,Breast_CyaNitm,Crissum_CyaNitm,Crown_CyaNitm,DorTail_CyaNitm,Patch10_CyaNitm,Rump_CyaNitm,Throat_CyaNitm,WingTip_CyaNitm
413.28,60.2495833333,59.3770833333,59.86375,7.01016666666,63.4630833333,7.68333333333,50.0170833333,61.9424166667,3.84225,3.08258333333
413.64,60.35925,59.4305,59.9191666666,7.03083333334,63.5840833333,7.70550000001,50.12775,62.0190833333,3.87383333333,3.0945
414.00,60.499,59.4935,59.9660833333,7.04691666666,63.7506666667,7.69891666668,50.24825,62.1645833333,3.88975,3.10025
414.36,60.5968333333,59.5173333333,60.04775,7.02575,63.8914166667,7.66233333333,50.3285833333,62.2725833333,3.83516666667,3.04258333333
414.72,60.6884166667,59.5194166667,60.08125,7.04666666667,64.0111666667,7.66741666666,50.3680833333,62.3546666667,3.8425,3.02533333333
415.07,60.7466666667,59.5379166666,60.1073333333,7.04641666668,64.0948333333,7.63441666667,50.4599166667,62.44275,3.79566666667,2.9995
415.43,60.8576666667,59.5750833333,60.1554166667,7.0595,64.19075,7.63325000001,50.5891666667,62.5638333333,3.80325,3.0
415.79,61.0896666667,59.72375,60.3111666667,7.02383333333,64.4471666667,7.61808333332,50.7979166667,62.75975,3.75725,2.95883333333
416.15,61.27675,59.907,60.5073333333,7.01749999999,64.6869166667,7.61024999999,51.0203333333,62.9949166667,3.74366666666,2.9635
416.51,61.3144166667,59.8768333333,60.4944166667,6.96741666667,64.763,7.59591666668,51.055,63.0356666667,3.70016666666,2.92875
416.86,61.4558333333,59.97825,60.5586666667,6.97866666666,64.92375,7.59541666667,51.2063333334,63.1681666667,3.67775,2.92658333333
417.22,61.45175,59.9259166666,60.5319166667,6.93391666667,64.93275,7.57183333334,51.23725,63.1535,3.63141666666,2.89791666667
417.58,61.47375,59.94125,60.479,6.91049999999,65.0134166667,7.54183333334,51.2676666667,63.23825,3.59841666666,2.86683333333
417.94,61.5775833333,59.9925,60.5373333333,6.93308333333,65.1240833333,7.59041666667,51.3779166667,63.358,3.62466666667,2.8885
418.29,61.53025,59.9538333334,60.4440833333,6.88991666667,65.1435,7.56349999999,51.4016666667,63.3806666667,3.5745,2.83983333333
418.65,61.5785,60.016,60.4529166667,6.87558333333,65.2693333334,7.56599999999,51.503,63.5115,3.55716666667,2.83
419.01,61.6105,60.0394166667,60.46075,6.88108333332,65.4068333333,7.57433333333,51.5855833334,63.5914166667,3.56358333333,2.847
419.37,61.64875,60.0461666667,60.46075,6.85850000001,65.4918333333,7.55375000001,51.6125,63.64275,3.5325,2.831
419.73,61.7450833333,60.0945833334,60.51825,6.88958333334,65.6543333333,7.56341666666,51.6968333333,63.747,3.55641666667,2.85841666667
420.08,61.838,60.1124166667,60.5214166667,6.87750000001,65.8099166667,7.56833333334,51.79125,63.8560833333,3.53883333333,2.84625
420.44,61.907,60.15975,60.5144166666,6.88341666668,65.9076666667,7.56816666666,51.8734166667,63.9310833333,3.54391666667,2.84733333333
420.80,62.04125,60.2391666667,60.59025,6.901,66.0936666667,7.60733333333,51.9811666667,64.06,3.58433333333,2.89133333333
421.16,62.0946666667,60.2548333334,60.5890833334,6.92800000001,66.2198333333,7.62091666666,52.0389166666,64.1265833333,3.59866666667,2.90925
421.51,62.1616666667,60.23575,60.6228333333,6.9225,66.3324166667,7.6295,52.1170833333,64.1968333333,3.5905,2.91275
421.87,62.2175833333,60.2393333334,60.614,6.90891666667,66.4544166667,7.62458333332,52.1875,64.2454166667,3.56933333333,2.90758333333
422.23,62.33725,60.2486666667,60.6333333333,6.92283333333,66.5889166667,7.63283333334,52.264,64.3143333333,3.58141666667,2.93341666666
422.58,62.3671666667,60.1944166667,60.5906666667,6.89991666666,66.6546666667,7.60525,52.3213333333,64.3116666667,3.54983333334,2.91341666667
422.94,62.4841666667,60.2170833334,60.5968333333,6.89983333333,66.77825,7.60283333332,52.3875833333,64.3875,3.53758333333,2.91158333333
423.30,62.6585,60.312,60.66325,6.94358333333,67.0019166667,7.64900000001,52.5535833333,64.5469166667,3.57283333334,2.93916666667
423.66,62.634,60.24975,60.5674166667,6.93183333334,67.0338333334,7.63583333332,52.5603333333,64.54675,3.56216666667,2.92066666667
424.01,62.6654166667,60.2073333333,60.508,6.93875000001,67.0909166667,7.63258333333,52.5569166666,64.5516666667,3.5695,2.91858333333
424.37,62.703,60.1750833333,60.4743333334,6.96391666666,67.17325,7.64666666667,52.6108333334,64.5789166667,3.60166666666,2.94433333333
424.73,62.6773333333,60.0963333333,60.38275,6.94616666666,67.171,7.61908333333,52.5923333333,64.5355833333,3.58091666666,2.90833333333
425.08,62.6758333333,60.01975,60.28925,6.92558333333,67.205,7.59658333333,52.59675,64.5359166667,3.56058333333,2.89391666667
425.44,62.7383333333,59.9980833333,60.22375,6.94708333333,67.3093333333,7.60099999999,52.633,64.5548333334,3.58541666667,2.91125
425.80,62.8174166667,59.9935833333,60.1775,6.95966666667,67.4121666667,7.59325000001,52.6488333333,64.6095,3.59816666667,2.90658333333
426.16,62.9378333333,60.0229166667,60.1801666666,6.99925000001,67.5635833333,7.63225000001,52.7695833333,64.7151666667,3.63991666667,2.92941666667
426.51,63.0619166667,60.0641666666,60.19825,7.07275000001,67.7375833334,7.69583333332,52.8443333333,64.80475,3.71933333333,2.98216666666
426.87,63.0569166666,59.9533333334,60.0988333334,7.08041666668,67.77225,7.68675,52.8571666667,64.7868333333,3.73575,2.97741666666
427.23,62.9815,59.799,59.9398333333,7.05916666667,67.7564166667,7.64541666667,52.788,64.6830833333,3.72008333333,2.96766666667
427.58,63.042,59.7305,59.861,7.06666666667,67.8821666667,7.65858333334,52.8318333333,64.7095,3.72633333333,2.98808333334
427.94,63.0035833334,59.6131666667,59.7535833333,7.07358333333,67.9318333333,7.65816666666,52.8473333333,64.6738333333,3.73133333333,2.98966666667
428.30,63.02375,59.5111666666,59.6634166667,7.08108333333,68.0478333333,7.67116666668,52.8351666667,64.6691666666,3.72375,2.99016666666
428.65,62.9939166667,59.3936666666,59.5395,7.08791666667,68.1168333334,7.67925,52.8183333333,64.6796666667,3.72708333333,3.01033333333
429.01,63.2069166667,59.4420833333,59.5994166667,7.10583333333,68.3793333333,7.70725000001,52.974,64.8253333333,3.75,3.02466666666
429.37,63.2825,59.4435833333,59.61375,7.12091666667,68.5408333333,7.73000000001,53.0630833333,64.909,3.75791666666,3.02875
429.72,63.3158333333,59.3805,59.57625,7.12408333334,68.64875,7.73058333334,53.1565833333,64.9401666667,3.74816666666,3.02616666667
430.08,63.2795,59.294,59.4898333333,7.10983333332,68.7186666667,7.70916666667,53.1550833333,64.9245,3.72758333333,2.99833333334
430.44,63.3035,59.16225,59.3936666666,7.06549999999,68.79725,7.66083333334,53.1483333333,64.9053333333,3.66933333334,2.9405
430.79,63.3839166667,59.1365,59.34175,7.07349999999,68.9334166667,7.65533333333,53.17675,64.9528333333,3.66166666667,2.93191666667
431.15,63.407,59.0461666667,59.2490833334,7.09399999999,69.0154166667,7.67375,53.2320833333,64.994,3.67541666667,2.92641666667
431.50,63.3905833334,58.926,59.1316666667,7.09599999999,69.04675,7.66291666667,53.1753333333,64.9645833333,3.65633333334,2.91333333333
431.86,63.4161666667,58.8443333333,59.0293333333,7.07108333333,69.1511666667,7.62683333334,53.17875,64.9875833334,3.61491666667,2.87391666667
432.22,63.3975833333,58.7418333334,58.9278333334,7.04516666668,69.1853333334,7.58866666667,53.2083333333,64.9765833333,3.57975,2.83941666667
432.57,63.4648333333,58.7331666666,58.9294166667,7.08683333332,69.3219166667,7.62108333334,53.3095,65.03575,3.61183333333,2.85466666667
432.93,63.3766666667,58.5879166667,58.7548333333,7.09483333332,69.2973333333,7.63333333333,53.2265,64.9426666667,3.62458333333,2.86958333333
433.29,63.364,58.493,58.6011666667,7.07691666667,69.3153333333,7.6145,53.2238333334,64.9280833334,3.60433333333,2.86233333333
433.64,63.2978333333,58.3785833333,58.4688333334,7.07616666667,69.3268333333,7.61716666668,53.1671666667,64.8741666667,3.61083333334,2.8895
434.00,63.3121666667,58.28275,58.3478333334,7.08858333332,69.3750833334,7.60900000001,53.1176666667,64.8410833333,3.6115,2.90483333333
434.35,63.3029166666,58.2173333333,58.2434166666,7.09866666666,69.4398333333,7.61133333333,53.118,64.8573333333,3.59266666667,2.92208333333
434.71,63.24525,58.104,58.1234166667,7.09525000001,69.474,7.61900000001,53.082,64.7891666667,3.59675,2.93858333333
435.07,63.26025,58.0424166667,58.0423333334,7.11791666666,69.56375,7.63483333333,53.0529166667,64.7761666667,3.61983333333,2.97533333333
435.42,63.313,57.9926666667,57.9611666667,7.12424999999,69.6289166667,7.61983333334,53.0814166667,64.7794166667,3.61991666667,2.9645
435.78,63.3179166667,57.9155833333,57.8705833333,7.14266666666,69.65525,7.63325,53.0865,64.7449166666,3.65308333333,3.00475
436.13,63.3215,57.8283333333,57.7570833333,7.1665,69.7321666667,7.66050000001,53.028,64.71175,3.68341666666,3.03891666667
436.49,63.2949166667,57.6429166667,57.567,7.14783333334,69.706,7.61916666666,52.9415,64.6314166666,3.63616666666,3.02375
436.84,63.2769166667,57.5143333333,57.4638333333,7.15091666668,69.7183333334,7.57091666666,52.9105833334,64.6295,3.6065,2.99541666667
437.20,63.3043333334,57.419,57.3723333333,7.16341666667,69.7596666667,7.56274999999,52.8781666667,64.6103333333,3.6125,2.99725
437.56,63.268,57.24325,57.2174166666,7.15683333333,69.72425,7.54691666668,52.8245833333,64.54475,3.60675,2.9855
437.91,63.2483333333,57.1476666667,57.1406666667,7.12975,69.7773333333,7.51266666666,52.8181666667,64.5356666667,3.58183333334,2.95508333333
438.27,63.1949166667,56.9936666667,57.0105833333,7.13350000001,69.7359166666,7.49216666667,52.7355833334,64.4505,3.61258333333,2.96466666666
438.62,63.1725,56.8808333333,56.8951666666,7.11541666666,69.7265833333,7.46091666668,52.6813333333,64.4316666667,3.59466666666,2.94483333333
438.98,63.06575,56.6918333333,56.7031666666,7.09749999999,69.6305833334,7.42583333332,52.5873333333,64.303,3.57733333333,2.92033333333
439.33,62.9936666667,56.5649166667,56.6008333333,7.07825000001,69.60075,7.42016666666,52.524,64.2383333333,3.581,2.91583333333
439.69,62.9255,56.4104166667,56.451,7.08783333333,69.59,7.41424999999,52.44325,64.1756666667,3.577,2.92058333333
440.04,62.9175833334,56.2895833333,56.3521666667,7.05533333333,69.5560833334,7.37250000001,52.41575,64.1673333334,3.55491666667,2.89325
440.40,62.8886666667,56.18825,56.24075,7.02833333334,69.5545833333,7.33658333334,52.3645,64.14625,3.52775,2.85125
440.75,62.8173333333,56.0404166667,56.1060833333,7.00975,69.5138333333,7.33483333334,52.2784166667,64.05725,3.52183333334,2.85175
441.11,62.6775833333,55.8686666667,55.9501666667,7.00558333333,69.449,7.32391666668,52.17675,63.9235,3.52533333333,2.84966666667
441.47,62.6236666667,55.7419166667,55.8145,6.999,69.427,7.30833333332,52.1158333333,63.8515833333,3.5275,2.83825
441.82,62.51475,55.5604166666,55.61525,7.01633333332,69.3239166667,7.31233333333,52.0029166667,63.72575,3.52833333333,2.84666666667
442.18,62.3943333333,55.3849166667,55.4199166667,7.00349999999,69.2083333333,7.29891666666,51.8628333333,63.5825833333,3.51641666667,2.83958333333
442.53,62.3476666666,55.2415,55.3083333333,7.02708333333,69.1689166667,7.32366666667,51.8101666667,63.4940833333,3.54875,2.87458333333
442.89,62.3060833333,55.1003333334,55.1888333333,7.00841666666,69.1336666667,7.30791666666,51.7608333333,63.4373333333,3.53366666667,2.87283333333
443.24,62.1559166667,54.848,54.9461666667,6.99991666667,69.0346666666,7.28566666667,51.62025,63.2739166667,3.52108333333,2.86816666667
443.60,62.12975,54.7271666667,54.8144166667,6.97175000001,69.0164166667,7.25266666667,51.56725,63.2031666667,3.503,2.83225
443.95,61.99525,54.53625,54.58225,6.96641666666,68.908,7.21758333333,51.4338333334,63.0469166667,3.48758333333,2.81583333333
444.31,61.8626666667,54.3593333333,54.3819166667,6.97508333333,68.8060833333,7.20991666666,51.3073333333,62.9185833333,3.5065,2.84475
444.66,61.8308333333,54.2855,54.2366666667,6.98483333333,68.753,7.20633333333,51.2528333333,62.8599166667,3.52516666667,2.84758333333
445.02,61.7510833334,54.146,54.0675,6.96166666666,68.6601666667,7.18491666666,51.1580833333,62.7636666667,3.50158333334,2.84616666667
445.37,61.7021666667,54.0689166667,53.9605,6.94541666666,68.6286666667,7.16858333333,51.0710833333,62.7215,3.48091666667,2.82708333333
445.72,61.6411666667,53.9476666667,53.84025,6.92166666666,68.5739166667,7.15208333333,51.0108333333,62.6665833333,3.47808333333,2.80916666667
446.08,61.5488333333,53.7975833333,53.70075,6.89158333334,68.5213333334,7.11333333333,50.9400833334,62.5733333333,3.45383333333,2.77583333333
446.43,61.404,53.6256666666,53.4930833334,6.88825,68.3926666667,7.09850000001,50.8181666667,62.4350833334,3.446,2.76283333334
446.79,61.2606666667,53.4634166667,53.2911666666,6.88008333333,68.2830833333,7.07341666667,50.67875,62.2860833333,3.44066666667,2.75858333333
447.14,61.15725,53.3145,53.1245833333,6.87783333333,68.1683333333,7.04583333334,50.561,62.1843333333,3.43316666667,2.76058333333
447.50,61.01325,53.1351666667,52.9478333334,6.88049999999,68.01825,7.04933333334,50.43375,62.0445833333,3.44683333333,2.78358333333
447.85,60.9378333333,53.0051666667,52.8315833333,6.87541666668,67.9854166666,7.03875000001,50.3568333333,61.9616666667,3.43991666667,2.78516666667
448.21,60.884,52.8820833333,52.7260833334,6.87224999999,67.9453333333,7.04075000001,50.293,61.86275,3.43383333333,2.7745
448.56,60.764,52.6751666667,52.5603333334,6.85200000001,67.8903333333,7.01491666666,50.1889166667,61.7284166667,3.41241666667,2.75341666667
448.92,60.6373333333,52.4721666667,52.3856666667,6.84683333334,67.79875,6.98516666667,50.08025,61.6228333334,3.40475,2.72525
449.27,60.4928333333,52.2361666667,52.16375,6.86516666667,67.6686666667,6.97183333332,49.9551666667,61.4396666666,3.4245,2.75233333334
449.62,60.3175,52.0075833333,51.9370833334,6.86058333334,67.5246666667,6.94725,49.806,61.2305,3.41291666667,2.76183333333
449.98,60.1994166667,51.8084166666,51.7461666667,6.90875,67.4275,6.97075,49.7081666667,61.0886666667,3.44641666666,2.78508333334
450.33,60.1574166667,51.6471666667,51.6065833334,6.89725000001,67.4225833334,6.93591666667,49.6325,61.03425,3.41658333334,2.77041666667
450.69,60.0286666667,51.414,51.40425,6.87699999999,67.2955,6.89608333334,49.4898333333,60.8746666667,3.37025,2.73133333333
451.04,60.0255,51.3224166667,51.3265833333,6.88225000001,67.324,6.90416666666,49.4786666667,60.8594166666,3.37266666667,2.71891666666
451.40,59.93075,51.1569166667,51.1698333333,6.89983333333,67.2438333333,6.89258333333,49.3471666667,60.7389166666,3.36441666666,2.7185
451.75,59.7619166666,50.9223333333,50.9385,6.89675,67.07425,6.86641666667,49.1964166667,60.57425,3.36008333333,2.695
452.10,59.5240833333,50.656,50.6425833333,6.89500000001,66.829,6.85625000001,49.0121666667,60.3460833333,3.36766666666,2.70775
452.46,59.37,50.4545,50.4431666667,6.89358333334,66.6480833333,6.84241666667,48.8739166667,60.1764166667,3.35608333333,2.72108333333
452.81,59.2808333333,50.2803333334,50.2940833333,6.89158333334,66.53775,6.85258333334,48.7719166667,60.03575,3.37483333334,2.74175
453.17,59.1655,50.113,50.1446666667,6.87658333334,66.4245,6.83566666668,48.65575,59.9143333334,3.364,2.72966666667
453.52,59.0494166666,49.9411666666,49.9925,6.87850000001,66.3373333333,6.81291666666,48.547,59.81575,3.36141666666,2.7295
453.87,58.9885833334,49.8253333333,49.8738333333,6.86624999999,66.2698333333,6.78924999999,48.4634166666,59.7460833334,3.35016666667,2.74033333334
454.23,58.7656666667,49.59275,49.65875,6.84175,66.0635833334,6.76516666668,48.30075,59.5195,3.33683333333,2.72358333333
454.58,58.694,49.469,49.5621666667,6.87624999999,65.9955,6.80683333333,48.2300833333,59.45925,3.39425,2.76675
454.93,58.5261666667,49.2796666667,49.3600833333,6.88225,65.863,6.79091666667,48.0855833333,59.29175,3.39091666666,2.77716666667
455.29,58.36825,49.0900833334,49.1558333334,6.85308333334,65.7291666667,6.753,47.964,59.1141666667,3.37566666666,2.75566666667
455.64,58.2725,48.9658333333,49.0436666667,6.88141666668,65.6246666667,6.76966666666,47.8480833333,59.0005833334,3.40933333333,2.79916666667
456.00,58.2003333333,48.8314166667,48.9315,6.87808333332,65.5609166667,6.72858333334,47.73475,58.8819166667,3.3915,2.78358333333
456.35,57.9951666667,48.6198333333,48.6725,6.8825,65.3841666667,6.69225,47.5428333333,58.6800833333,3.38091666667,2.77433333333
456.70,57.7970833334,48.4270833333,48.4265,6.92183333332,65.1875833333,6.67008333333,47.3424166667,58.48075,3.37308333333,2.784
457.06,57.56375,48.17575,48.15575,6.90766666668,64.9801666667,6.61791666666,47.1199166667,58.2465833333,3.33258333333,2.76333333333
457.41,57.4205,48.01175,47.9296666667,6.91516666667,64.84225,6.59816666667,46.944,58.0694166666,3.33,2.746
457.76,57.2050833334,47.78725,47.67375,6.94066666666,64.6169166666,6.59575000001,46.735,57.854,3.354,2.75216666666
458.12,57.1408333333,47.6819166667,47.5364166666,6.98516666667,64.552,6.625,46.6299166667,57.7930833333,3.40508333333,2.80233333333
458.47,57.0081666667,47.538,47.3616666667,6.98558333332,64.4555,6.60475,46.4875833334,57.644,3.40133333333,2.81491666667
458.82,56.8441666666,47.3338333333,47.14925,6.97674999999,64.2559166666,6.58549999999,46.3198333333,57.4771666666,3.39966666667,2.81333333333
459.18,56.7465,47.2113333333,47.0131666667,7.01483333334,64.1470833333,6.59425,46.2006666667,57.3651666667,3.42008333334,2.82933333333
459.53,56.63075,47.05725,46.8455833333,6.99458333333,64.0175,6.57008333334,46.0794166667,57.236,3.39658333334,2.8145
459.88,56.5504166667,46.9339166667,46.7403333333,7.00833333334,63.9584166667,6.57041666667,46.0083333334,57.1666666667,3.40633333334,2.82991666667
460.24,56.4673333333,46.8125,46.63375,7.03041666668,63.873,6.57241666668,45.9005833333,57.043,3.43358333333,2.8485
460.59,56.36225,46.6731666667,46.52225,7.02074999999,63.7878333333,6.56049999999,45.78025,56.9249166666,3.44041666667,2.85025
460.94,56.2691666667,46.5334166666,46.3671666667,7.01483333332,63.6659166667,6.55641666667,45.6713333333,56.7991666666,3.43841666667,2.84458333334
461.29,56.1455,46.3683333333,46.22375,7.01033333332,63.5411666666,6.54941666667,45.5565833333,56.6671666667,3.43775,2.85283333333
461.65,56.0210833333,46.1966666667,46.0586666666,6.99691666667,63.4300833333,6.52716666666,45.43025,56.5058333333,3.416,2.84791666667
462.00,55.8788333334,46.018,45.8803333333,6.98524999999,63.2789166667,6.48925,45.28025,56.308,3.39191666666,2.81391666666
462.35,55.72925,45.8474166666,45.7131666667,7.02083333333,63.11075,6.49475000001,45.1318333334,56.1558333333,3.41208333334,2.82466666667
462.71,55.60475,45.7146666667,45.57775,7.05549999999,62.98825,6.49749999999,45.0101666667,55.9494166667,3.42891666667,2.83491666666
463.06,55.4121666667,45.4954166667,45.3855,7.05341666668,62.8431666667,6.47199999999,44.8411666667,55.7443333333,3.41916666667,2.83566666667
463.41,55.2486666667,45.33475,45.20125,7.12383333334,62.7045,6.50458333334,44.6964166667,55.5504166667,3.46358333333,2.87841666667
