wavelength,Back_TanIctm,Belly_TanIctm,Breast_TanIctm,Crissum_TanIctm,Crown_TanIctm,DorTail_TanIctm,Patch10_TanIctm,Patch11_TanIctm,Rump_TanIctm,Throat_TanIctm,WingTip_TanIctm
726.90,8.58566666667,57.6290666667,39.6654,53.7794666667,34.0871333333,8.93759999999,10.6413333333,14.5218,51.4171666667,37.0982666667,13.1987333333
727.21,8.89273333333,57.9534,39.9752666667,54.0663333333,34.3758,9.13326666666,10.9048,14.7823333333,51.8318666667,37.4532666667,13.4650666667
727.53,8.92433333333,58.0116666667,40.0055333333,54.2648,34.3691333333,9.12733333333,10.9751333333,14.7485333333,51.9606666667,37.5697333333,13.4775333333
727.85,9.24666666666,58.0636,40.2308,54.431,34.5490666667,9.44553333332,11.185,15.0352666667,52.2159,37.6189333333,13.6468
728.17,9.51160000001,58.4395333333,40.4512,54.7930666667,34.8472,9.76693333332,11.3926666667,15.2628,52.5467666667,37.8822,13.9690666667
728.49,9.71553333334,58.8994,40.7566666667,55.276,35.1328666667,10.0651333333,11.7345333333,15.5177333333,52.8603,38.1392,14.3336
728.80,9.55086666666,58.4612,40.4988666667,54.7726666666,34.9013333333,10.1029333333,11.607,15.3118666667,52.4213,37.9108666666,14.3252666667
729.12,9.34293333333,58.5436666667,40.5943333333,54.8801333333,34.9224666667,9.98139999999,11.4414666667,15.0646,52.524,37.7908,14.0881333333
729.44,9.14626666667,58.6419333333,40.5838666667,54.7653333333,34.8116,9.73580000001,11.2600666667,14.8944666667,52.5544333333,37.7068666667,13.9948
729.76,9.18646666666,58.8347333333,40.6496666667,54.7063333333,34.7672666667,9.79746666666,11.178,14.8868666667,52.5345333333,37.6993333333,14.0822666667
730.08,9.23093333334,58.8838666667,40.7451333333,54.7522,34.7815333333,10.0257333333,11.1142,15.0458666667,52.6441333333,37.8395333333,14.2144
730.39,9.48219999999,58.832,40.8393333333,54.8464,34.9628666667,10.3051333333,11.2988,15.4079333333,52.6822,38.0036,14.4887333333
730.71,9.59033333333,59.1319333333,41.0786,55.1184666667,35.2256666667,10.4658,11.3883333333,15.538,52.9021,38.0876666667,14.5628
731.03,9.49080000001,59.2594666667,41.1089333333,55.0066666667,35.2354666667,10.4982666667,11.2043333333,15.4696,52.9549333333,38.1432,14.573
731.35,9.33006666666,59.281,41.0257333333,54.94,35.1798,10.3758666667,11.1218666667,15.2743333333,52.8422,38.2079333333,14.4753333333
731.67,9.58233333333,59.0293333333,41.0030666667,54.7621333333,35.2222666667,10.5566,11.2494,15.3107333333,52.6911,38.2374,14.681
731.98,9.5352,58.7194666667,40.9026666667,54.5599333333,35.2144666667,10.4650666667,11.2706,15.1622666667,52.5609666667,38.1494666667,14.7252666667
732.30,9.74153333333,59.2889333333,41.1845333333,54.9912666667,35.512,10.4164,11.4358666667,15.3414666667,52.9178333333,38.4382666667,14.8335333333
732.62,9.61773333333,58.9831333333,40.8934666667,54.7116,35.2692,10.1842,11.3066,15.2220666667,52.675,38.1930666667,14.7663333333
732.94,9.6386,58.9844,41.0102666667,54.6563333333,35.3901333333,10.2772666667,11.3533333333,15.3591333333,52.7213,38.2906666667,14.8320666667
733.25,9.6682,58.9723333333,41.0738,54.8174666667,35.481,10.3872,11.4424666667,15.5401333333,52.7529,38.1998,14.8951333333
733.57,9.76186666668,58.8126,41.0628,54.5785333333,35.3451333333,10.3944666667,11.5873333333,15.5408,52.5601333333,38.1314,14.9934
733.89,9.53979999999,58.7455333333,40.9906666667,54.4055333334,35.2178,10.2306,11.3027333333,15.3069333333,52.4726333334,37.9163333333,14.6941333333
734.21,9.38620000001,58.5347333333,40.8428,54.2090666667,35.013,10.0706,11.1898666667,15.0866,52.3233333333,37.8796666667,14.6032666667
734.52,9.29959999999,58.0997333334,40.6268,53.9034,34.8162666667,9.91086666668,11.1156,15.0474,52.0541333333,37.6020666666,14.4813333333
734.84,9.24706666667,58.2276,40.7438666667,54.0472,34.8753333333,9.87286666668,10.9812666667,15.0436666667,52.2073333333,37.6621333334,14.5705333333
735.16,8.843,58.2083333333,40.7138,54.0944666667,34.689,9.61433333333,10.6901333333,14.7772666667,52.2501,37.5418666667,14.2362666666
735.48,8.7032,58.3208,40.6220666666,54.05,34.6070666667,9.58586666666,10.5421333333,14.7205333333,52.2227333333,37.4212,14.0562666666
735.79,8.49006666667,58.0378,40.4820666667,53.9005333333,34.4252,9.36453333334,10.3199333333,14.5338,52.0452,37.3704666667,13.8430666667
736.11,8.81900000001,58.2945333333,40.7276666667,54.1559333333,34.6824666667,9.67393333334,10.5116,14.8165333333,52.3391333333,37.705,14.0736666667
736.43,9.1452,58.5408,40.8667333333,54.4658666667,34.7446,9.93146666666,10.7132,14.9100666667,52.5263,37.7982666667,14.2285333333
736.74,8.91653333334,58.2364,40.6768666667,54.0584666666,34.5952,9.60013333333,10.6582666667,14.6258666666,52.2554,37.7653333333,13.9884666667
737.06,8.66733333333,58.0766,40.4438666667,53.998,34.5212666667,9.43586666667,10.4206666667,14.3799333333,52.2282,37.6615333333,13.7461333333
737.38,8.67553333334,58.0198666667,40.4009333333,53.9978666667,34.3588,9.41753333333,10.5494666667,14.4118666667,52.1727,37.7786,13.8162
737.69,8.59420000001,57.9526666667,40.1704666667,53.8274,34.2306,9.30546666667,10.462,14.3502666666,52.1236333333,37.6292,13.7365333333
738.01,8.44199999999,58.2490666667,40.1696,54.0739333333,34.3415333333,9.32753333332,10.309,14.2812666667,52.0787,37.6738,13.7192
738.33,8.5854,58.1966666667,40.0687333333,53.873,34.3882,9.56686666667,10.6729333333,14.4368666667,52.0864,37.5994,13.7774
738.64,8.59966666666,58.169,39.9933333333,53.7572,34.3942,9.49400000001,10.7568,14.6382666667,51.9885666667,37.4167333333,13.9082
738.96,8.83239999999,58.2854,40.3446,53.9315333333,34.4250666667,9.58193333333,10.8182,14.7832,52.1982,37.7029333333,14.0983333333
739.28,9.04346666667,58.4348666667,40.5975333333,54.0824666667,34.5797333333,9.99800000001,11.019,14.8806,52.3222,37.708,14.3901333333
739.59,8.88726666667,58.1594,40.5264,54.0105333334,34.5235333333,9.79866666666,10.9122,14.6383333333,52.1803333333,37.5702,14.2827333333
739.91,8.87620000001,58.1667333333,40.5031333333,53.9702,34.5070666667,9.80953333333,11.0196666667,14.7564666667,52.1516333333,37.573,14.3282
740.23,8.9898,58.2795333333,40.5842,54.3254666667,34.6506666667,10.156,11.0904666667,14.9392666667,52.3023666667,37.6952666667,14.4445333333
740.54,8.97240000001,58.2944666667,40.7298666667,54.4339333333,34.6726666667,10.2258666667,11.169,15.0156,52.2338333333,37.7152666667,14.4617333333
740.86,8.9732,58.4193333333,40.7283333334,54.4222,34.9232666667,10.2424666667,11.2493333333,15.0521333334,52.3159666667,37.6654,14.4714
741.18,8.71266666666,58.3470666666,40.6906666667,54.5028,34.8124666667,10.2226666667,10.9348666667,14.9838666667,52.239,37.5467333333,14.2813333333
741.49,8.99233333333,58.2804666667,40.8874666667,54.5503333333,34.9182666667,10.4976666667,11.1640666667,15.1997333333,52.4505666667,37.6766666667,14.5094
741.81,8.82966666667,57.91,40.5792,54.3673333333,34.5766666667,10.1874,10.8564,15.0366666667,52.0400666667,37.5011333333,14.3845333333
742.12,8.82746666667,57.7260666667,40.5875333334,54.201,34.4936666667,10.2752,10.9906,15.0001333333,52.0586666667,37.7384,14.3166
742.44,8.69366666667,57.519,40.2754,53.9164666667,34.4075333333,10.3461333333,11.1870666667,15.0056,51.888,37.5114,14.2686
742.76,8.62966666666,57.1524,40.0348666667,53.4998666667,34.0066666667,10.1652666667,11.261,14.9757333333,51.5243666667,37.3338,14.0937333333
743.07,8.44226666666,57.1844,39.8337333333,53.3282666666,33.7816666667,9.97366666667,11.1118,14.8344,51.2667666667,37.3680666667,13.8496666667
743.39,8.64239999999,57.1276,39.886,53.308,33.9436666667,10.0910666667,11.2283333333,14.8835333333,51.2804,37.5733333333,14.0324
743.70,9.01679999999,57.3175333333,40.0894,53.3588,34.0748666667,10.2058666667,11.3207333333,15.0619333333,51.5752666667,37.6755333333,14.1977333333
744.02,8.98013333333,57.2271333333,39.9147333333,53.3489333333,34.0433333333,10.0929333333,11.198,15.0168,51.6291333333,37.3379333333,14.0304
744.34,9.29180000001,57.3956666667,40.1426666667,53.4187333333,34.2075333333,10.3736666667,11.424,15.367,51.6575333333,37.5461333333,14.3736666667
744.65,9.74839999999,57.2512666667,40.2838666667,53.2869333333,34.4534666667,10.7678666667,11.8492666667,15.7028666667,51.4698333333,37.7235333333,14.7012
744.97,9.75706666668,57.3152,40.2053333333,53.2734666667,34.5054666667,10.6564,11.8180666667,15.7402,51.5517333333,37.6478666666,14.573
745.28,10.0078666667,57.8298666667,40.6194666667,53.6444,34.9333333333,11.0014,12.1046,16.0888666667,51.9962333333,37.9528666667,14.936
745.60,10.1731333333,58.2467333333,40.8188666667,53.9239333333,35.0604,11.1733333333,12.2442,16.3045333334,52.2100666667,38.0866666667,15.1865333333
745.91,10.1053333333,58.1385333333,40.7925333333,53.9572666667,34.9158,10.9217333333,11.8744666667,16.1533333333,52.134,38.0331333333,15.0894666667
746.23,10.279,58.4689333333,40.9596666667,54.4125333333,35.4332,11.1722666667,11.9537333333,16.2812666667,52.6835,38.4874666667,15.4066666667
746.55,10.4514666667,58.919,41.3306666667,54.7172,35.8247333333,11.4927333333,12.1938666667,16.6746,53.0770666667,38.6507333333,15.7346
746.86,10.5559333333,59.1618666667,41.5802,54.8497333333,36.0442,11.7717333333,12.3784,16.8050666667,53.2508,38.7442666667,15.9218666667
747.18,10.5138,59.4742666667,41.8955333333,55.1202666667,36.3706,11.9342,12.7014666667,16.9362,53.3864666667,38.9830666667,16.1873333333
747.49,10.2346666667,59.6213333333,41.856,55.144,36.3813333333,11.544,12.3893333333,16.6053333333,53.3906666667,39.0933333333,16.1013333333
747.81,9.68746666667,59.3376,41.5064,55.0534,35.9962,11.1110666667,11.9336,16.007,53.2572666667,38.7767333333,15.5956666667
748.12,9.86119999999,59.669,41.7853333333,55.4042666666,36.0475333333,11.0997333333,12.1591333333,16.0395333333,53.7723333333,38.8603333334,15.7378
748.44,10.0712666667,59.5407333333,41.974,55.3682,36.0674,11.3354,12.5205333333,16.0147333333,53.5945666667,39.0735333334,15.9277333334
748.75,10.1521333333,59.3728,41.9868666667,55.4488666667,35.9686,11.3779333333,12.6221333333,15.8478,53.5905,39.0157333333,15.8005333333
749.07,9.98819999999,58.9611333333,41.7474666667,55.1385333333,35.7706,11.0690666667,12.2470666667,15.3613333333,53.1613666667,38.6934666667,15.6132
749.38,10.0603333333,59.2466666667,41.9134,55.3201333333,35.9762666667,11.0238666667,12.391,15.3884666667,53.2848666667,38.7873333333,15.664
749.70,9.99599999999,59.3362666667,41.8624,55.1877333333,35.9146,10.7519333333,12.2639333333,15.3614666667,53.1674,38.6355333333,15.4906
750.01,10.1278666667,59.2829333333,41.9639333333,55.2998666667,35.8877333333,10.8106666667,12.4502666667,15.2604,53.3108666667,38.7662,15.5978
750.33,9.8802,58.8436,41.5698666667,55.1034,35.5773333333,10.4464,12.1059333333,14.9453333333,52.9369333333,38.3564,15.1376
750.64,9.69480000001,58.6206666667,41.1178,54.8076666667,35.1697333333,10.2100666667,11.7109333333,14.5566666667,52.7058666667,38.1530666667,14.8446666667
750.96,10.2052666667,58.6424666667,41.2527333333,54.8554,35.3732,10.7258666667,12.3185333333,14.9627333333,52.8691,38.4176666667,15.2426
751.27,10.2190666667,58.3333333333,41.0695333333,54.4730666667,35.2008666667,10.6441333333,12.2560666667,14.9947333333,52.6303666667,38.2734,15.0939333333
751.59,10.0876666667,58.465,41.095,54.4963333333,35.3216666667,10.6222666667,12.0889333333,14.8920666667,52.4558,38.342,15.1094666667
751.90,10.1133333333,58.6260666667,41.2184,54.7678666667,35.3902666667,10.6355333333,12.0886,15.0448666667,52.8191333333,38.4257333333,15.1136
752.22,9.73313333333,58.2014666667,40.8954,54.2844666667,35.1636666667,10.3646,11.8594,14.9681333333,52.5106666666,38.1880666667,14.7913333333
752.53,9.95746666667,58.6015333333,41.1889333333,54.7372666667,35.4485333333,10.6607333333,12.2188,15.3397333333,52.8412,38.4766666667,14.8912666667
752.85,10.3088,58.3055333333,41.2405333334,54.6187333333,35.6188666667,10.995,12.4703333333,15.6426666667,52.8028333333,38.4798,15.033
753.16,10.2156,57.9732666667,41.2590666667,54.4191333333,35.4732,11.0146666667,12.4499333333,15.5336,52.5643333333,38.336,14.9211333333
753.47,10.2706,57.8041333333,41.3002666667,54.3026,35.4793333333,11.2241333333,12.4377333334,15.7526,52.4664,38.2635333333,14.9198
753.79,10.1951333333,58.0204666667,41.4906666667,54.4758,35.5519333333,11.2182,12.3795333333,15.7167333333,52.8206,38.4298,15.1348666667
754.10,10.2016666667,58.0948666667,41.5870666667,54.5864666667,35.6420666667,11.1635333333,12.4676,15.9305333333,53.1262666667,38.5383333333,15.1690666667
754.42,10.1686666667,58.249,41.6807333333,54.4934666667,35.6265333333,11.1696,12.4564666667,16.0528666667,53.1634666667,38.6428666667,15.1816
754.73,10.407,58.6471333333,41.9382666667,54.8876666667,35.9848,11.3897333333,12.7074,16.3196666667,53.4449666667,38.8132,15.4296
755.05,10.4320666667,58.2744666667,41.6242666666,54.6431333334,35.7342,11.2688,12.5566,16.3166666667,53.2431666667,38.6599333333,15.3158666667
755.36,10.2668666667,58.6517333333,41.7515333333,54.8708666666,35.9132666667,11.1262,12.4491333333,16.3053333333,53.3597333333,38.7572,15.3684666667
755.67,10.593,59.0445333333,42.032,55.2024666667,36.2028666667,11.2535333333,12.5212666667,16.3828666667,53.596,39.0865333333,15.638
755.99,10.5223333333,59.0374666667,42.0014666667,55.2724666667,36.2547333333,11.097,12.4783333333,16.354,53.7593333333,39.0856666667,15.567
756.30,10.3290666667,58.8822,41.6510666667,55.0155333333,35.8581333333,10.9814,12.3318666667,16.1306,53.5445666667,38.868,15.3759333333
756.62,10.5539333333,58.9289333333,41.5754666666,55.1579333333,35.9285333333,11.129,12.4834,16.1610666667,53.5373333333,38.9206,15.6058
756.93,10.8378666667,58.7832,41.6166666667,55.0795333333,36.0625333333,11.2548666667,12.8037333333,16.3245333333,53.6305333333,39.0509333333,16.0288
757.24,11.2172,58.8554,41.9206666666,55.2652,36.3847333333,11.6833333333,13.3613333333,16.7448666667,53.5664333333,39.2043333333,16.4070666667
757.56,11.1232,58.4534,41.9187333333,55.0492666667,36.2210666667,11.5672666667,13.2390666667,16.5792,53.0889,38.9781333333,16.2764
757.87,10.8081333333,57.9224,41.5665333333,54.8834,35.8642,11.3054666667,12.9355333333,16.3062,52.6413,38.5771333333,15.9608
758.18,10.5716666667,57.8851333333,41.4793333333,54.8349333333,35.5731333333,11.1463333333,12.5978,15.956,52.6145666667,38.5596666667,15.8339333333
758.50,10.5852,58.0283333333,41.6333333333,54.7394,35.5824,11.2286,12.8148,15.8070666667,52.8105,38.6855333333,16.0066666667
758.81,10.5378666667,57.9116666667,41.5105333333,54.489,35.3639333333,11.2999333333,12.7694,15.6830666667,52.6867666667,38.6189333333,16.0132
759.13,10.1236666667,57.6175333333,41.4317333333,54.2155333333,34.9795333333,11.0388666667,12.3798,15.2844,52.3399666667,38.2770666667,15.8119333333
759.44,10.1775333333,57.245,41.1621333333,53.6258666667,34.8042,11.2148666667,12.2578666667,15.2269333333,51.8041333333,38.0846666667,15.8607333333
759.75,10.0776666667,57.5269333333,41.5078666667,53.9306,35.0292666667,10.9911333333,12.068,15.3074666667,52.2112666667,38.2986,16.0737333333
760.07,9.67646666666,57.6781333333,41.5954666667,53.9446,34.8574666667,10.8498666667,11.7517333333,15.2275333334,52.3191,38.1770666667,15.91
760.38,9.51126666666,58.1714,41.5927333333,54.0555333333,34.7694,10.7605333333,11.6254,15.1454666667,52.3379333333,38.207,15.7441333333
760.69,9.53726666667,58.336,41.4204666667,53.9286,34.5509333333,10.6873333333,11.5368,15.1244666667,52.3281333333,38.2684,15.6032
761.01,9.93293333333,58.5072666667,41.3643333333,54.1283333333,34.7948,11.1111333333,11.8431333333,15.587,52.5356666667,38.5359333333,15.9226666667
761.32,10.0242666667,58.9003333333,41.5487333333,54.2492,35.0070666667,11.3357333333,11.8408666667,15.6269333333,52.7250333334,38.7880666667,15.9152
761.63,10.2420666667,58.8627333333,41.5871333333,54.2089333333,35.2188,11.5528,12.0568,15.7862,52.7647333333,39.0071333333,15.9745333333
761.94,10.1921333333,58.6999333333,41.5133333333,54.2048,35.1699333333,11.4384,11.991,15.9968,52.7396,38.7443333333,15.7225333333
762.26,10.4134,58.6397333333,41.7008666666,54.3506666667,35.3054,11.7556666667,12.2440666667,16.3407333333,52.8123666667,38.9064,15.9574
762.57,10.7380666667,59.106,41.9004666667,54.736,35.6688666667,11.9762,12.7012,16.7662,53.2532333333,39.2468,16.158
762.88,10.6236,59.1887333333,41.9152,54.903,35.5878666667,11.9427333333,12.5896,16.8227333333,53.3543666667,39.3213333333,15.9609333333
763.20,10.4300666667,59.4416666667,41.9931333333,55.1098666667,35.6388,11.9151333333,12.5272666667,16.6655333333,53.526,39.3836,15.745
763.51,10.6876,59.5785333334,42.1009333333,55.3849333333,35.9256666667,12.0916666667,12.7455333333,16.9163333333,53.7066,39.5004,15.9070666667
763.82,10.7222666667,59.3666,42.0103333333,55.3744,35.9546,12.1136,12.7122666667,16.9148666667,53.6756,39.5198,15.8995333333
764.14,10.484,59.1452666667,41.8478666667,55.2906,35.8501333333,11.8136,12.4351333333,16.6367333333,53.5800666667,39.2586,15.7426666667
764.45,10.7167333333,59.2958,42.1689333333,55.2544,36.0319333333,11.9757333333,12.7282,16.8264666667,53.7001,39.2665333333,16.0319333333
764.76,10.8768,59.5247333333,42.4348666666,55.612,36.2218,12.0724,12.9014,16.9921333333,54.1307666667,39.4292666667,16.3304
765.07,10.9676666667,59.8574,42.7187333334,56.0564666667,36.3871333333,12.0906,12.9916,17.0819333333,54.4695333333,39.4478,16.5794666667
765.39,10.9966666667,59.8248,42.7178666667,55.9874,36.4465333333,12.2538666667,13.0586666667,17.0312,54.3206,39.5146,16.7897333333
765.70,10.9728666667,59.5676,42.3878666667,55.5995333333,36.0813333333,12.0560666667,12.8885333333,16.7672666667,53.8674333333,39.1600666667,16.4541333333
766.01,10.817,59.1229333334,42.0177333333,55.2570666667,35.7164666667,11.8272,12.6285333333,16.5308666666,53.5095,38.6844,16.2698
766.32,10.9564666667,59.5057333333,42.3878666667,55.7016666667,36.085,11.7561333333,12.853,16.6903333333,54.0358,38.8199333333,16.5986666667
766.64,11.3360666667,59.2823333333,42.2857333333,55.4172,35.9792666667,12.0306666667,12.9154,16.7546666667,53.7700333333,38.7692,16.8380666667
766.95,11.6383333333,59.0318666667,42.4308,55.1772666667,36.0113333333,12.3623333333,13.1902666667,16.8186,53.7175333333,39.0379333334,17.1166666667
767.26,11.3800666667,59.3270666667,42.4828666667,55.3083333333,35.807,12.165,12.9938666667,16.6138,53.8443,39.1526666667,17.0623333333
767.57,11.6529333333,59.5872,42.8028,55.5846,35.9940666667,12.4917333333,13.2366,16.8650666667,54.1558333333,39.5129333333,17.336
767.88,11.1908,59.8012666667,42.7588,55.7418,35.6510666667,12.1544,12.6696666667,16.3685333333,54.1671,39.5552666667,16.9578666667
768.20,10.8367333333,59.1083333333,42.1947333333,55.0102666667,35.0412,11.8312,12.5103333333,16.0528,53.3298666667,38.9575333333,16.3511333334
768.51,11.2352,58.9352666667,42.1851333333,54.6170666666,35.0347333333,12.2235333333,12.961,16.531,53.1211333333,38.9876,16.7014666667
768.82,11.5274666667,59.2611333333,42.384,54.9358,35.3927333333,12.5304,13.2262666667,16.8416,53.3886333333,39.2933333333,17.0949333333
769.13,11.7702,59.5782,42.8141333333,55.3512,35.755,12.6876,13.4030666667,17.0796,53.9755333333,39.5780666667,17.6922
769.44,11.8560666667,59.2912,42.7494,55.2546,35.6798666667,12.8184666667,13.3818666667,17.0752,53.6131333333,39.5225333333,17.7654
769.76,12.0727333333,59.3526,42.8771333333,55.1998,35.8433333333,13.1478,13.5376666667,17.2098,53.5415333333,39.8524666667,18.2129333333
770.07,12.2580666667,59.4142666667,43.0117333333,55.5414666667,36.3108,13.5898,14.1485333333,17.8225333333,53.6127666667,40.2985333333,18.5916666667
770.38,11.3919333333,59.1492666667,42.3469333333,55.0934666667,35.8574,12.8449333333,13.4120666667,17.1607333333,53.1364333333,39.6061333333,18.0037333333
770.69,12.3856666667,59.2733333333,42.8870666667,55.4226,36.4257333333,13.5821333333,14.3916666667,18.1278666667,53.6236333333,39.9368,18.7044
771.00,11.7035333333,58.6538,42.5204666667,54.7073333334,35.9176666667,12.9938,13.8406666667,17.5632,52.9977666667,39.4408,18.0586666667
771.32,11.5334666667,58.3453333333,42.2638,54.4148,35.8353333333,13.0104666667,13.9023333333,17.5704,52.8430333333,39.2858,17.8732666667
771.63,11.9337333333,58.4530666667,42.7338666666,54.3114,36.3044,13.5707333333,14.2051333333,17.8555333333,53.0100666667,39.7216,18.5185333333
771.94,11.695,58.7336,43.1014,54.6583333333,36.4220666667,13.7305333333,14.2989333333,17.9352666667,53.0302,39.8621333333,18.2904666667
772.25,11.4524,58.9166,43.4292,54.8518,36.1868666667,13.3290666667,14.2076,17.7395333333,53.1755666667,40.0128666667,17.9526666667
772.56,11.4783333333,59.3027333333,43.413,54.8354666667,36.2815333333,13.458,14.6374666667,17.9426666667,53.0923666667,40.4648,17.9470666667
772.87,11.6469333333,60.2905333333,44.0158666667,55.4381333333,36.8955333334,13.8486,14.9361333333,18.089,53.7979333333,41.2726666667,18.3267333333
773.18,11.3571333333,60.1666,43.7,55.1834666667,36.5428666667,13.3016666667,14.3506,17.6638,53.7116,41.1074666667,17.6819333333
773.50,10.6252,60.3508,43.5432,54.7959333333,35.9954666666,12.7382,13.6747333333,16.8720666667,53.5754666667,40.6736,17.1626666667
773.81,11.2583333333,60.2944666667,43.7773333333,54.6307333333,35.8592,13.0251333333,14.2029333333,17.2717333333,53.5128,40.7682,17.4786666667
774.12,10.6873333333,60.4849333333,43.823,54.5432,35.7910666667,12.5612,13.3944,16.4783333333,53.2369,40.532,17.1423333333
774.43,11.4476666667,61.3208,44.2642,55.4534,36.3532,12.8163333333,13.9365333333,17.2528666667,54.1852666667,41.1965333333,17.8655333333
774.74,10.9276,60.7632,43.6328666667,54.8068,35.6860666667,12.0241333333,13.3382666667,16.5168,53.4854666667,40.5023333333,17.4203333333
775.05,10.9456,61.0316666667,43.7240666667,55.6177333333,35.4752666667,11.378,13.009,16.5709333333,53.9498333333,40.5993333333,17.4307333333
775.36,10.4239333333,60.7824666667,43.3358666667,55.9318,35.0388666667,10.464,12.3300666667,15.8815333333,54.299,40.5518,16.8096666667
775.67,10.5228,60.4776666667,43.1674,55.8171333333,35.0024666667,10.7592666667,12.3076,15.837,54.2484,40.6232666667,17.0890666667
775.98,10.0966666667,59.9084666667,43.1706,55.6081333333,34.7838,10.2036,11.4757333333,15.3843333333,54.3563,40.2291333333,16.6157333333
776.30,9.89,59.5702,43.1313333333,55.5129333333,34.4486666667,10.0026666667,11.1640666667,15.2059333333,54.4435,40.2558666667,16.4338
776.61,10.051,59.3487333333,43.4402,55.4706666667,34.397,10.4529333333,11.4910666667,15.6031333333,54.2824666667,40.2441333333,16.7328666667
776.92,10.9436666667,59.2541333333,43.9827333333,55.87,34.6221333333,10.9234,11.7656,16.0476,54.6321666667,40.5581333333,17.1942
777.23,10.4362,58.7146666667,43.3614,55.4144,34.0321333333,10.2982666667,10.9105333333,15.3684,54.2284666667,40.1326666667,16.2561333333
777.54,10.0101333333,57.6748,42.4164666667,54.5289333333,33.2928,10.1771333333,10.4964666667,14.9696,53.1965666667,39.2401333333,15.4610666667
777.85,9.16986666666,56.8774666667,41.8380666667,53.7852666667,32.4955333333,9.76386666666,9.82986666666,14.1812666667,52.1783,38.6443333333,14.552
778.16,9.34580000001,57.1412666667,41.9143333333,54.4059333333,32.8612,10.0231333333,9.66886666667,14.4521333333,52.8072333333,39.1736666667,14.4624666667
778.47,9.84746666667,57.2510666667,42.1594666667,54.3038,33.4349333333,10.991,10.7062,15.0102,53.0512333333,39.7612,15.0356
778.78,10.8182666667,57.4296666667,42.3846,54.2018,33.9458,11.8571333333,11.491,16.0238666667,53.1928,40.3514666667,16.1045333333
779.09,10.2646666667,57.5774666667,42.1832666667,54.3817333333,33.7862,11.323,11.0737333333,15.9846,53.1247,40.3307333333,15.6234
779.40,9.86793333334,57.7778,41.9632,54.5403333333,33.8928,11.2872,10.9143333333,15.8561333333,53.1701666667,40.2488,15.3380666667
779.71,10.1071333333,58.0704666667,42.0548666667,54.7189333333,34.2431333333,11.3254,11.3202666667,16.3710666667,53.5423666667,40.5700666667,15.5504
780.02,9.89693333333,57.9751333333,41.8769333333,54.7872666667,34.2427333333,11.1288,11.4195333333,16.1406666667,53.7352333333,40.5444666667,15.3476
780.33,9.38333333333,57.3313333333,41.0206666667,54.1839333333,33.9660666667,10.4836,11.207,15.7734,53.0648666667,39.9042666666,14.8378666667
780.64,9.72446666667,58.1902,41.7072,55.0783333333,34.5921333333,11.0805333333,12.1286,16.3748666667,53.9033666667,40.5943333333,15.8292666667
780.95,9.85233333334,58.5464666667,42.0382666667,55.7268,34.8579333333,11.3661333333,12.4425333333,16.7377333333,54.5355333333,41.1912666667,16.366
781.26,10.0055333333,58.8411333333,42.2681333334,55.9602,35.3752666667,11.8819333333,12.7702666667,17.1357333333,54.9529333333,41.3574666667,16.6833333333
781.57,10.7132666667,59.8668666667,43.4139333333,56.6583333333,36.2309333333,12.7116,14.1714666667,18.0849333333,55.6341666667,42.0981333333,17.7130666666
781.88,10.6234,60.3644,43.507,57.1136,36.2254,12.6046,13.8284666667,17.9560666667,55.8724666667,41.9298666667,17.3583333333
782.19,9.84519999999,60.9699333334,43.4355333333,57.1953333333,36.2896666667,12.2346666667,13.2164,17.3532,56.1437333333,41.7354,16.7921333333
782.50,10.6607333333,61.1403333333,43.6958,57.2047333333,36.6257333333,13.1228666667,13.8070666667,17.6900666667,56.4649333333,41.848,17.1577333333
782.81,11.3769333333,61.4090666667,43.9593333333,57.1819333333,36.9896666667,13.7232666667,14.2356,18.265,56.5589333333,42.0493333333,17.7058666667
783.12,11.7152,61.8006,44.6778,57.8112,37.3227333333,14.2982,14.0217333333,18.4349333333,56.8138333333,42.2476666667,18.3053333333
783.43,12.2192,61.8117333333,44.7023333333,57.6956666667,37.6898,15.0045333333,14.1775333333,18.8508666667,56.7194333333,42.1754,18.7980666667
783.74,12.9715333333,62.5102,45.5458666667,58.0677333333,38.3948,16.3105333333,15.149,19.9065333333,57.4985333333,42.7904666667,19.8539333333
784.05,13.062,62.7374666666,45.9056,58.4249333333,38.8732666667,16.5193333333,14.6961333333,20.0236666667,57.7728,42.9794,19.7521333333
784.36,12.8992,62.8664,45.9946,58.4834,38.9236,16.4138666667,14.8380666667,19.6372,57.5231,42.8368666667,19.7503333333
784.67,13.5383333333,62.6420666667,45.8642666667,58.307,39.1739333333,16.7486666667,15.4248666667,19.8886666667,57.1558666667,42.6713333333,20.4920666667
784.98,14.3045333333,61.7587333333,45.7126,57.5576,39.1379333333,17.1496,15.6320666667,20.5230666667,56.8793,42.3850666667,21.023
785.29,14.2480666667,61.4522666667,45.8491333334,57.2498666667,39.2508666667,16.8266,15.8262,20.1828666667,56.6782,42.3384,20.9092666667
785.60,14.3664,60.9201333333,46.0908666667,56.8613333333,39.108,16.63,16.0034,19.9152666667,56.0146333333,41.9474,20.8410666667
785.91,14.1264666667,60.8944,46.0423333333,56.8776666667,39.1279333334,16.2983333333,15.7807333333,19.4487333333,55.9662,41.6879333334,20.7088666667
