wavelength,Back_PooWhif,Belly_PooWhif,Breast_PooWhif,Crissum_PooWhif,Crown_PooWhif,DorTail_PooWhif,Patch10_PooWhif,Patch11_PooWhif,Patch12_PooWhif,Rump_PooWhif,Throat_PooWhif,WingTip_PooWhif
781.88,22.1254333333,59.0122,33.8803333333,48.6752666667,20.4939333333,22.4859666667,39.4262,17.4974666667,40.2069,23.1765333333,36.7835333333,26.2497
782.19,22.2909,58.5061333333,33.4527333333,48.0809333333,20.239,22.3375,38.9574666667,17.6493333333,39.6745,23.0676666667,35.9628,25.7238
782.50,21.6307,58.6666,33.1624,48.082,19.9246666667,21.6718666667,38.9949333333,17.0257333334,39.3367333333,22.53,35.5897333333,24.8787
782.81,21.8130666666,58.3316,33.3125333334,48.0594,19.9518666667,21.1168666667,38.4488,17.1045333333,39.2968,22.6818666667,35.4705333333,25.0189666667
783.12,21.84,56.9244666667,32.8514666667,47.1690666667,19.6878,20.6993333333,37.5561333334,16.8023333333,39.0563333333,22.5118,35.2546,25.0644666667
783.43,21.3538333333,56.2597333333,32.6701333333,46.4342,19.2342,19.4154,36.629,15.7401333333,38.4820666667,21.8871333333,34.5094,24.1949333333
783.74,21.2215666667,55.2302666667,32.2552666667,45.684,18.9626666667,19.0445666667,36.0694666667,15.5442,38.3726,21.1462666667,34.1658,24.1486666667
784.05,21.1615333334,55.697,32.6867333333,45.7374,19.8317333333,19.8485666667,36.5790666667,16.1818666667,38.6969,21.569,35.0639333334,25.2187666667
784.36,20.1781,54.4489333333,31.8682666666,44.59,18.9517333333,18.7902666667,36.0886,15.2958,38.0746,20.7392666667,33.7700666667,24.5297333333
784.67,18.6795,52.8674,30.5370666667,43.2286666667,17.7238,17.6259,34.9477333333,13.6034666667,36.5351333333,18.9936,31.9352,22.6984
784.98,16.9865333333,52.0124,29.4808,42.064,16.4637333334,16.3054,33.8217333333,12.0812,35.7861,17.4819333333,30.7808666667,21.2624
785.29,17.192,52.2824666667,30.515,42.0607333333,16.7041333333,16.4516333333,33.7632666667,12.3710666667,35.8375666667,17.3592666667,31.0747333333,21.0373666667
785.60,17.2148666667,52.0531333333,30.4664,42.1586,16.929,16.7586333333,33.8576666667,11.8078666667,36.1764,17.2965333333,31.2632666666,21.3518
785.91,17.1409,51.456,30.5737333333,41.8904666667,17.1208666667,17.3365333333,33.4792666667,11.9933333333,35.3697666667,17.4659333333,31.1907333333,21.6881666667
786.22,17.3228,52.3556,30.8397333333,42.3358666667,17.3819333333,17.8018,34.0092,12.2178,35.7709666667,17.7756,31.6798,21.7289333333
786.53,16.9777666667,53.2088666667,30.9366,42.7898666667,17.4918666667,17.9993,34.4008,12.4688,35.9497,17.9829333333,31.7484666667,21.3817666667
786.84,16.2040666667,53.0596,30.7462,42.6785333333,17.2302666667,17.7910333333,34.2065333333,12.1669333333,35.5035,17.7060666667,31.7368,21.2121333333
787.14,16.1073666667,53.5015333333,30.9021333333,42.9614666667,17.4716666666,17.9244333333,34.5294666667,12.3504666667,35.5254,18.1766,31.7944666667,21.4517333333
787.45,16.2121666667,53.9435333333,30.7367333333,43.4664666667,17.2282,17.5072,34.4499333333,12.3142666666,35.6217333333,18.0850666667,31.6326,21.0028666667
787.76,17.1653666667,55.7021333333,31.6404,44.5931333333,17.9658666666,18.2448,35.1181333333,13.0577333333,36.2993666667,18.5236666667,32.8282,21.6044
788.07,17.8431333333,56.8262666667,32.7858666667,45.2785333333,18.6054666667,19.1626666667,35.8943333333,13.8741333333,37.1585333333,19.4005333333,34.0566666666,22.6036
788.38,17.4764333334,56.2228,32.1219333333,45.1894,17.7972,18.8371,35.2639333333,13.1908,36.4949666667,18.8661333333,33.4305333333,22.3355666667
788.69,17.4482,55.8332666667,31.3501333333,45.1098,17.5193333333,18.7370666667,35.3811333333,12.978,36.2855666667,18.553,33.2557333333,22.2771
789.00,17.8294,56.0708,32.1158,45.372,18.0354666667,18.8406,35.5748666667,14.0805333333,36.393,18.9502,33.8358666667,22.6890666667
789.31,17.7625333333,56.4672,32.3846666667,45.8816,18.1746,18.3676666667,36.0484666666,14.5109333333,37.0002,18.9466666667,33.7128,22.8851333333
789.62,17.9633,56.1362,32.4492,45.8872666667,18.4479333333,18.6542666667,35.8939333333,14.8396,37.0267666667,19.1421333333,33.9292666667,23.3497333333
789.92,17.9637,56.2096666667,32.4328666667,45.8132,18.246,18.0275333333,35.4234,14.3482666667,36.7911333333,18.6426,33.8576666667,23.1652333333
790.23,19.5218666667,56.2617333333,33.0876,46.5272666667,19.6678666667,19.4058,36.1421333333,16.0889333333,37.5331666667,20.2125333333,34.5551333334,24.8473
790.54,19.6267,56.4629333333,33.2383333333,47.1078666667,19.8166,19.4873666667,36.1304,16.2728666667,37.9125,20.2374666666,34.5892666667,25.4072
790.85,18.8170666667,55.7272666666,32.7626666667,46.3814,19.3596666667,18.8448,35.4626666667,15.6436,37.3173666667,19.5197333333,33.7787333333,24.9374333333
791.16,18.4471333333,54.6485333333,32.298,45.3166,19.0276666667,18.6427666667,34.7533333333,15.1871333333,36.5442666667,19.3144666667,32.7318,24.6834333333
791.47,19.4796666667,54.571,32.7497333333,45.7735333333,19.564,19.1349666667,35.2741333333,16.097,36.8495666667,20.2322,32.8129333333,25.4535333333
791.78,21.0936,55.8508666667,34.7115333333,47.1307333333,21.1744,20.4289,36.7017333333,18.2066666667,38.6462333333,21.9338666667,34.4092,27.1729
792.08,21.2839,55.6613333333,34.8572,46.8713333333,21.2698666666,20.7407666667,36.3384666667,18.2504,38.3526,22.4479333333,34.2150666667,27.1146333333
792.39,21.0843333333,56.2686666667,35.0930666667,47.0756666667,20.8104666667,20.2848,36.4294,17.3932,38.6529,22.0445333333,34.3264,26.787
792.70,21.2366,56.0574666666,35.3561333333,46.7404666667,20.6865333333,20.1735,36.2198666667,16.722,38.6082666667,22.1852,34.3374,26.6999333333
793.01,20.9826333333,56.2886,35.6387333333,46.4096,20.2721333334,19.777,36.5986,16.3947333333,38.1784666667,21.7762,34.0287333333,26.4210666667
793.32,21.8836,57.1536666667,36.6286,47.3516,21.0426,20.5289,37.6028666667,17.0624666667,38.9192666667,22.519,34.9468666667,27.4124666667
793.62,21.5071333333,57.3932666667,36.6858666667,47.2587333333,20.9920666667,20.3692666667,37.8931333334,16.6396,39.1694666667,21.9761333334,35.0018666667,27.1203666667
793.93,21.1545666667,56.9724666667,36.2920666667,46.4525333333,20.5659333333,19.4037333333,37.1636666667,15.8946,38.3181333333,21.4450666667,34.5031333333,26.12
794.24,21.3047,56.678,36.2879333333,45.9016666667,20.2174666667,19.595,37.0229333334,15.4930666667,38.1138666667,21.3798666667,34.6006,25.8717333333
794.55,21.3483,57.1461333333,36.8464,46.4046,20.6592,19.6143666667,37.4981333333,15.8802,38.5168666667,21.7752666667,35.4906666666,26.2659333333
794.86,20.0332333333,55.4764666667,35.5135333333,45.1316666667,19.2731333333,18.5688,35.7064,14.4975333333,37.4565,20.2668666667,34.0972,24.9052666667
795.16,18.5681666667,54.5584,34.1000666667,44.0586666667,18.3541333333,17.3993666667,34.7462666667,13.0102666667,36.2608,19.0003333333,32.8524,23.7616333333
795.47,17.4034666667,54.3413333333,33.9824666667,43.4059333333,17.457,16.1015666667,34.4710666667,12.6384666667,36.0672666667,18.2741333333,32.5315333333,23.1958
795.78,17.8730333333,54.4006,33.9346,43.6677333333,17.9182,16.8094,34.9867333333,13.4611333333,36.1743666667,19.1582,32.7170666667,23.3936
796.09,17.4131666667,53.7439333333,32.9599333333,43.0384666667,17.6857333333,16.857,34.4756666667,13.2512,35.3714666667,18.7534,32.3702666667,23.0233333333
796.40,16.4792,53.0634666667,32.1260666667,42.9471333333,17.2477333333,16.0705666667,33.9632666667,12.5909333333,35.5307,18.4777333333,31.9310666667,22.5309333333
796.70,15.2780666667,51.6013333333,31.3176666667,41.7170666667,16.0059333333,15.2406666667,32.8479333333,11.3922666667,34.457,17.4840666667,30.4292666667,21.4670333333
797.01,15.7254333333,51.9643333333,31.9122,42.143,16.0491333333,15.4203333333,33.192,12.0312,34.5983333333,18.0952,30.6622,21.8752
797.32,16.0214333333,51.9317333333,32.7772,41.8984666667,16.5368666667,16.2255666667,34.0970666667,12.6288,34.9017666667,18.7468,31.2495333333,22.4621
797.63,16.6518666667,51.4790666667,33.0977333333,42.0750666667,17.6895333333,16.3244333333,34.6432,13.1862,35.3898666667,19.7204666666,31.2877333333,23.0832
797.93,16.2911333333,50.4824,32.2136666666,41.1196666667,16.9724666667,15.7828,34.1436666667,12.9504666667,34.9098,19.2266666667,30.4750666667,22.2763
798.24,16.5794666667,52.0364,33.0222666666,41.9340666667,18.3390666667,16.4808666667,35.6162666667,14.0538,35.6503666667,20.3489333333,31.862,23.2614
798.55,16.7861666667,52.2312666667,33.6262666667,42.1501333333,17.973,16.5279333333,35.53,14.1040666667,35.9768666667,20.8402,32.2620666667,23.2638333333
798.85,16.4932,51.2524,32.7168666667,41.9575333333,18.1426,16.2852333333,34.8362,13.6107333333,35.3295666667,20.1541333333,31.7996666667,22.7862666667
799.16,16.1488,51.1369333333,32.8272666667,41.5810666667,17.8270666667,16.0005666667,34.7586,13.3254666667,35.1519,19.7586,31.6044,23.1465
799.47,16.6588333333,51.5456666667,33.2476,42.1388666667,17.7986,16.0891,34.9102,13.825,36.0499,20.0077333333,32.1546,23.1929
799.78,17.6336,51.9843333333,33.8950666667,42.7368666667,18.6433333333,17.0682666667,35.1267333333,14.8383333333,36.5147,20.4678,32.8810666667,24.1908666667
800.08,18.6472333333,52.5581333333,34.5115333333,43.4108666667,19.969,18.3798333333,36.0543333333,16.1318666667,37.5619666667,21.5348,34.1938,25.5386333333
800.39,18.5657666666,52.632,35.1536666667,43.4438,20.1576,19.141,36.0518666667,16.4223333333,37.9984,21.4104666666,34.5626666667,26.0677333333
800.70,18.1749333333,52.1862666667,33.9509333333,43.6982,19.6791333334,18.7404666667,35.5073333333,15.9728,37.8659333333,20.5296,34.1275333333,25.8445
801.00,18.5028333333,52.9378,34.3180666667,43.971,19.7820666667,19.8306666667,35.5045333333,16.6343333333,38.5231,20.9443333333,35.0605333334,26.7878
801.31,20.0326333333,54.6406,35.3633333333,45.6354,21.218,21.0597,36.4108666667,17.1823333333,39.6995,21.6808,36.2566,27.9659333333
801.62,20.7922,54.1616666667,35.3278,46.1037333333,21.1580666667,21.1944333333,36.2846,16.8797333333,40.1125666667,21.9783333333,36.1801333333,28.2267666667
801.92,19.6133333334,52.568,33.5384666667,44.6154,20.5681333333,20.2958333333,35.2741333333,15.9841333333,38.7060666667,21.0650666667,34.9428,27.2503666667
802.23,21.4598666667,53.7783333333,35.5894,46.1982666667,22.5215333333,22.4357333333,37.0257333333,17.8454,40.2889333333,23.1771333333,36.6745333333,29.1762666667
802.54,22.0032666667,53.7923333333,35.5814666667,46.7911333334,23.4072,23.3567333333,37.2461333333,18.3976,40.6729,23.9673333333,37.0905333333,29.7237333333
802.84,22.5435,54.9447333334,36.5404,47.5988,24.6366666667,24.2654666667,38.4834,19.0048666667,41.0149333333,24.6918666667,37.6458666667,31.0980666667
803.15,22.4377666667,54.6116666667,36.2367333333,46.8008666667,24.1262666667,24.2051333333,38.1143333333,18.3746,40.4536,24.5679333333,37.2780666667,30.5682
803.46,21.9239,53.8593333333,35.9796,45.7792666667,23.9182,23.5768333333,37.5894666667,18.2881333333,39.4424,24.468,36.5684666667,29.8783
803.76,21.5217333333,53.54,35.1131333333,45.1331333333,23.6233333333,22.3917,37.3142666667,17.3222666666,38.8915,23.973,36.035,28.9314
804.07,21.8225333333,54.4604666667,36.1152,45.6113333333,23.9008,23.0455666667,37.9697333333,17.6738,39.6242,24.8601333333,36.9543333333,29.2606666667
804.38,21.7286333333,54.2296666667,36.0624,45.7944,23.8576,22.7612,38.5993333333,17.9110666667,39.2598666667,24.9779333333,37.0389333333,29.2799333333
804.68,21.6225666666,54.0884,36.8995333333,45.9117333333,23.8876,22.9116333333,39.3092666667,18.8674666667,39.3575666667,25.5181333333,37.3815333333,29.5984333333
804.99,21.1345,54.7554,37.0816666667,45.1047333333,23.6087333333,22.5769666666,39.3916666667,18.7833333333,38.9026333333,25.1376666667,37.5175333333,28.882
805.30,23.3963,57.5902666667,39.7229333333,47.4307333333,25.6172,24.6598333333,42.1495333333,20.764,41.2006333333,26.8598666667,40.2098,31.1629
805.60,22.5954333333,58.2032,39.1406666667,46.9704,24.4270666667,23.5807,41.7535333333,19.5834,40.7464333333,25.8940666667,39.5225333333,30.4081666667
805.91,21.9203666667,57.8128,38.6178,46.1066666667,23.1408,22.8040666667,41.2160666667,18.8627333333,40.0787,25.2405333333,39.1338666667,29.4577
806.21,20.4066333333,56.2734666667,36.7559333333,44.2268666667,20.8222666667,21.2957,39.6962,17.4530666667,38.5478333333,23.6818666667,37.757,27.4710666667
806.52,18.9058666667,55.9777333333,36.0056666667,43.7708,19.2456,19.8603333333,39.0597333333,16.2569333333,37.6628,22.3184,36.7783333333,26.4013666667
806.83,18.2782666667,56.0,34.8776666667,43.7506666667,17.9568,19.5540333333,38.8297333333,15.1558666667,37.9665333333,21.6595333333,36.7674666667,26.0623
807.13,18.8552,56.075,34.7474,44.7810666667,18.3934666667,20.2549,38.6724,15.3728,38.9417333333,22.3569333333,37.2294,26.8205666667
807.44,20.2335666667,56.7688666667,35.3673333333,45.6740666667,19.1922,20.7202666667,39.6010666667,16.1070666667,39.8345,23.4258,37.5182666667,27.8879666667
807.74,20.1685666667,56.4484,35.1091333333,45.1587333333,18.3629333333,20.0843333333,38.5118666667,15.3968666667,39.9851,22.877,36.9244666667,26.8849666667
808.05,19.2242333333,54.7948,32.6424666667,43.1631333333,16.8869333333,18.9589333333,35.9859333333,13.4034,38.3884,21.151,35.1252,25.2405
808.35,18.941,53.3333333333,31.9111333333,42.7836666667,16.4398,18.366,35.3806666667,12.6576,37.539,20.3731333333,34.0090666667,25.3403666667
808.66,17.9716,51.4719333333,30.4803333333,40.6373333333,15.1138666667,17.1674666667,33.6065333333,11.5629333333,35.7208333333,19.3828666667,32.1194,24.6181333333
808.97,17.3097333334,50.9672,29.7324666667,40.6171333333,14.6810666667,16.4401666667,33.7962666667,10.895,35.5760666667,18.8167333333,31.5844,24.2078333333
809.27,17.783,51.0176666667,30.5814666667,41.4746666667,15.5036666667,16.9627,34.4546,12.0354666667,36.1683,19.3665333333,32.2222666667,25.2701
809.58,19.9949,51.8641333333,32.1073333333,43.1207333333,17.8927333333,19.0527666666,35.4811333333,13.6776666667,38.151,21.1652,34.2047333333,26.9857333333
809.88,21.7538,52.9447333333,33.762,44.6438,20.1294666667,21.0114,37.3393333333,15.7348666667,39.8505666667,23.5874,35.8344666667,28.4256
810.19,23.3029666667,55.0380666667,36.1136,46.2302666667,21.9482,22.3237666667,39.3810666667,17.3922666667,41.3292,25.3982666667,37.2196666667,29.6905666667
810.49,23.1587666667,54.6688,35.7576,45.6188666667,21.5407333333,22.4192666667,39.3220666667,17.2676,40.3903666667,24.5300666666,36.5587333333,28.6697666667
810.80,22.3583666667,54.2012,35.2425333334,45.0127333333,21.2660666667,22.7567,38.7034,17.2638666667,39.9693666667,24.053,35.9978666667,27.6313666667
811.10,22.5252333333,55.9915333333,36.1935333334,46.2200666667,21.999,23.1206666667,39.798,17.2463333333,39.9947,24.0829333333,36.4806,27.9372666667
811.41,21.9334666667,56.6776666667,36.8081333333,46.7428666667,22.233,23.4641,41.0784,17.1132666667,40.5608666667,24.6731333333,37.0260666667,27.8432
811.71,22.3810333333,57.619,37.5866,47.5973333334,22.5216666667,24.5996,41.6232666667,18.3659333333,41.6180333333,25.7251333333,37.9437333333,27.8895
812.02,21.3244666667,58.6868,38.2493333333,49.1919333333,21.863,24.1976,41.6049333334,17.6318,42.5926666667,25.5442666667,38.1819333333,25.9427333333
812.32,22.0367666667,58.9204,39.1986666667,48.7034666667,21.7472666667,25.0416,40.6902,18.3861333333,41.9031666667,25.7873333334,38.4418666667,25.4815666667
812.63,21.5103666667,59.2276666667,37.9783333333,47.9726,21.0448,23.9183,40.0681333333,16.8313333333,41.6126666667,24.3725333333,37.4218,24.6506
812.93,19.5337,58.4148666667,36.5734666667,46.655,18.8578,22.1270666667,38.2984666667,15.4897333333,39.5979,22.6108,35.641,22.6049333333
813.24,18.4359,56.9067333333,35.044,44.8154,17.8090666667,20.8611333333,36.743,14.4464666667,37.8265333333,20.1288666667,34.13,21.0953666667
813.54,17.9448666667,55.1756666667,33.7132666667,43.9032666667,17.0639333333,20.3454,35.0604,13.8284666667,36.2407333333,18.8831333333,32.7,20.4837333333
813.85,18.0769333333,56.1189333333,34.6037333333,44.1026666667,17.4825333333,20.4604666667,35.5476666667,14.5455333333,36.0897666667,19.7085333333,33.6713333333,21.0781
814.15,16.5903666667,54.0832,33.0990666667,42.0504,15.7352,18.3421333333,33.9074,13.0991333333,34.1886,17.9496666667,32.9348666667,20.0759666667
814.46,16.0186333334,52.6327333333,31.4887333334,40.4552666667,14.7344,17.5248,32.843,12.2475333333,32.9713333333,16.7074666667,31.5002,19.5213666667
814.76,16.5533,53.8818666667,31.9021333333,41.3238,15.5516666667,17.4657333333,32.9278666667,12.3672666667,33.8998333333,16.7561333333,32.26,20.4832666667
815.07,15.8943333333,53.8444666667,31.5268666667,40.5467333333,15.7219333333,17.0232333333,32.5846666667,11.4081333333,33.0065,16.5062666667,31.5983333333,20.1605
815.37,17.3286,54.0898,30.8392,40.3191333333,16.7612,17.5531,33.5342666667,11.7966,32.5591,17.0212666667,31.844,21.2292
815.68,16.4272666667,53.0461333333,29.2280666667,39.988,16.6368666667,16.8045333333,33.5608,10.9754666667,32.7469333333,16.2538,31.6815333333,21.4124
815.98,16.0170666667,53.5640666667,29.7754,40.3156666667,16.7698666667,17.2009666667,33.6612,10.9288666667,32.3255,16.7576666667,31.4874666667,21.4087333333
816.29,16.6667,53.9406,30.9046666667,41.4935333333,17.2919333333,17.5895666667,35.167,11.1354666667,33.7220666667,17.8141333333,32.5562,22.9507666667
816.59,17.1445333333,55.2825333333,31.9304666667,42.6816666667,17.8150666667,17.3929666667,35.8164,11.0116666667,34.7238333333,18.7088666667,33.5071333333,23.6437
816.89,18.0617666667,57.1480666667,33.6173333333,44.0865333333,18.4814,18.0555333334,37.1606,11.8518,36.7901333333,20.1605333333,35.8888666667,24.7283333333
817.20,19.1623333333,56.6957333333,34.2175333333,44.456,19.3832666667,18.8830333333,37.0566,12.4840666667,37.8999,20.5118666667,35.9861333333,25.2356333333
817.50,20.3532666667,58.7236666667,35.8404,46.1195333333,21.1168,20.0513666667,38.2906666667,14.0512666667,38.9915333333,22.0513333333,36.8205333333,26.9514
817.81,21.6076666667,59.6569333334,37.5027333333,47.7599333333,23.3548,22.5617,39.6142666667,16.5595333333,40.9967333333,24.5123333333,38.7888,29.3731
818.11,21.7354,58.4937333333,37.486,47.4402666667,22.7583333333,22.9924333333,39.6234666667,16.9466666667,40.3919333333,24.4987333333,38.9720666667,29.0332
818.41,22.3760666667,58.4548,37.6773333334,48.0758,23.1293333333,23.4013333333,39.5627333333,17.6968666667,41.1516333333,24.9951333333,39.7182,29.9901666667
818.72,23.0138666667,58.3986,38.6775333333,48.601,23.6347333333,24.3094666667,39.1812666667,19.1542666667,41.9388666667,25.4250666667,40.0720666667,30.6342666667
819.02,24.3040333333,59.6035333333,39.7605333333,49.6654,24.9318,25.5679666667,40.3964666667,20.603,43.3871,27.3029333333,41.2474,31.9952
819.33,24.1880333333,58.3203333333,39.1230666667,49.1192,24.5782666667,25.2657666667,39.6952,20.5128666667,42.9394,27.0234666667,40.8026666666,31.4939
819.63,23.9967,58.6402666667,39.2804666667,49.0364,24.5214666667,25.5546333333,39.6632,20.4686,42.8053,26.891,40.6270666667,31.0924666667
819.93,23.6160333333,58.6920666667,38.9804666667,48.8834666667,24.4112,25.6332666667,39.9004,20.4821333333,42.5797,26.6389333334,40.2548666667,31.0114666667
820.24,23.2236,58.0298,38.2119333333,48.3053333333,23.8142,25.0490666667,39.5703333333,20.2568,41.7108333333,25.9291333333,39.2763333333,30.4597666667
