wavelength,Back_DigCyaf,Belly_DigCyaf,Breast_DigCyaf,Crissum_DigCyaf,Crown_DigCyaf,DorTail_DigCyaf,Patch10_DigCyaf,Rump_DigCyaf,Throat_DigCyaf,WingTip_DigCyaf
249.42,1.851,-0.000133333334,-0.304,0.269933333332,1.34933333333,2.81103,-1.99146666667,1.6952,0.4408,5.94833333333
249.79,1.55266666667,-0.430933333333,-0.715466666666,-0.069066666666,1.0122,2.22452,-2.51213333334,1.33333333333,0.1706,5.54873333333
250.17,1.41593333333,-0.925066666667,-1.27253333333,-0.642800000001,0.694933333333,1.55258,-3.00546666667,0.93386666667,-0.178066666668,4.92506666667
250.54,0.774333333336,-1.56753333334,-2.0208,-1.43053333333,0.037866666668,0.76133,-3.626,0.3446,-0.816733333333,4.54206666667
250.92,0.456199999999,-1.8948,-2.21053333333,-1.89973333333,-0.2758,0.183996666666,-3.97486666667,-0.005066666666,-0.987466666667,4.21066666667
251.29,0.379866666667,-2.484,-2.15193333333,-2.35233333333,-0.501,-0.420776666668,-4.35666666666,-0.616999999998,-1.33433333334,3.68146666667
251.66,0.0817333333354,-3.2842,-2.8268,-3.14813333333,-0.964133333333,-1.33401,-5.17426666666,-1.36713333333,-2.34193333333,2.64173333333
252.04,-0.060666666666,-3.57600000001,-3.09046666667,-3.0904,-0.706333333334,-1.66953666667,-5.49106666667,-1.64453333333,-2.53313333333,2.25713333333
252.41,-0.358866666665,-3.79599999999,-3.6164,-3.196,-1.09333333333,-1.90485666667,-5.79186666667,-1.95133333333,-2.9548,1.73266666667
252.79,-0.601866666667,-3.97500000001,-3.72520000001,-3.45253333333,-1.65806666667,-2.04125333333,-6.0988,-2.07826666667,-3.11186666667,1.43673333333
253.16,-1.52293333333,-4.55100000001,-4.58006666666,-4.25466666666,-2.34806666667,-2.61863,-7.13746666667,-2.99913333333,-3.85353333334,0.534666666666
253.54,-1.51073333333,-4.76786666666,-4.75000000001,-4.54439999999,-2.36333333333,-2.74398666667,-7.08986666667,-2.93946666667,-3.95073333333,0.405666666668
253.91,-2.8808,-6.24466666667,-6.2934,-6.06106666667,-3.529,-3.73889333334,-8.36706666667,-4.14679999999,-5.26593333334,-0.788999999998
254.28,-3.17439999999,-6.55846666667,-6.36766666667,-6.00519999999,-3.95666666666,-3.79577000001,-8.49866666667,-4.2684,-5.25446666667,-0.9096
254.66,-4.99346666667,-8.11599999999,-7.92486666666,-7.20693333333,-5.5466,-5.48741000001,-10.0329333333,-6.06066666667,-6.75886666667,-2.4966
255.03,-4.9414,-7.78479999999,-8.14359999999,-6.90146666666,-5.11386666667,-5.11839333335,-9.67560000001,-5.79706666667,-6.83226666667,-2.3878
255.41,-4.80139999999,-6.94326666667,-7.79426666667,-6.33340000001,-4.34046666666,-4.54350333334,-9.40419999999,-4.94313333333,-6.38306666665,-1.80133333333
255.78,-3.88473333334,-5.80186666665,-6.96213333334,-5.02339999999,-3.28646666667,-3.37517333335,-8.37466666666,-3.43060000001,-5.50646666666,-0.735133333328
256.15,-3.4314,-5.14719999999,-6.39773333333,-4.60199999999,-2.74073333334,-2.60418333333,-7.42266666667,-2.53733333333,-4.85646666668,-0.210933333334
256.53,-2.76066666668,-4.38279999999,-5.70613333333,-4.24753333333,-2.2982,-2.25697333334,-6.85860000001,-2.06313333333,-4.23339999999,0.220599999998
256.90,-1.77653333334,-3.39980000001,-4.95653333333,-2.9208,-1.34413333332,-1.24482666667,-6.11433333334,-1.20426666667,-3.26019999999,0.805133333332
257.28,0.472600000002,-0.795799999998,-2.3458,-0.1914,1.07713333333,1.13766,-3.26760000001,1.22673333333,-0.478733333334,3.53693333333
257.65,1.43233333333,0.670866666665,-1.1342,1.09686666666,2.1406,2.44195,-2.17246666667,2.6678,0.947799999998,4.7818
258.02,2.87626666667,2.11446666667,0.272466666666,2.49313333333,3.2918,3.69185,-0.890933333335,3.97506666667,2.46533333334,6.08046666668
258.40,3.06353333333,2.3532,0.535866666666,2.52386666667,3.46433333333,4.03237,-0.892933333333,4.09926666667,2.40066666667,6.50793333333
258.77,3.70106666667,2.88866666667,1.02953333333,2.85026666667,3.90753333333,4.53223,-0.479599999999,4.65326666667,2.86413333333,6.94679999999
259.15,3.81306666667,2.89753333333,1.31706666667,2.9602,3.80673333333,4.45543333333,-0.511133333334,4.6942,2.88493333333,6.93013333333
259.52,3.9762,2.9446,1.42166666666,3.0806,3.77693333333,4.6034,-0.346866666666,4.7364,3.0458,7.0654
259.89,3.9246,2.83693333333,1.57313333333,2.97,3.6724,4.58884,-0.379666666667,4.6162,3.00526666667,7.10326666667
260.27,3.85193333333,2.81986666667,1.59766666667,2.96066666667,3.65126666667,4.53637,-0.565600000001,4.38366666667,3.12226666667,7.11493333333
260.64,4.08773333333,2.93573333333,1.82973333333,3.2136,3.99326666667,4.86637,-0.366999999998,4.62286666667,3.52693333333,7.42613333333
261.01,4.4064,3.2942,2.32346666667,3.423,4.3408,5.31574333333,0.197133333334,5.03853333333,3.89066666667,7.85740000001
261.39,4.34293333333,3.1672,2.22906666667,3.20293333333,4.12573333334,5.22716333334,0.0180000000006,4.92073333333,3.7144,7.65853333333
261.76,4.51426666667,3.1238,2.4038,3.24966666667,4.26286666667,5.27237333333,0.0840000000014,4.873,3.73133333333,7.78759999999
262.13,4.11906666667,2.5668,2.14733333333,2.80533333333,3.95986666667,4.84759,-0.211266666667,4.3522,3.24693333333,7.47279999999
262.51,4.32806666667,2.6962,2.4184,3.0924,4.12113333333,4.92988666667,0.112333333334,4.52326666667,3.39093333333,7.5476
262.88,4.62453333333,2.822,2.89873333333,3.42286666667,4.41346666667,5.31053333333,0.457066666667,4.8802,3.71993333333,7.77233333333
263.25,3.64353333333,2.03526666667,2.0882,2.6666,3.56973333333,4.72601666667,-0.359800000001,3.9718,2.77953333333,6.90660000001
263.63,3.36386666667,1.7698,1.8578,2.3088,3.3218,4.46219666667,-0.676666666667,3.5588,2.3586,6.29573333334
264.00,3.26566666667,1.6922,1.55706666667,2.27006666667,3.25753333333,4.35613,-0.864533333333,3.42553333333,2.36433333333,6.14213333333
264.37,3.35026666666,1.49526666667,1.43586666667,1.9906,2.99446666667,4.26233666667,-0.813333333334,3.45633333333,2.00766666667,6.11173333333
264.75,3.16546666667,1.38946666667,1.38933333334,1.8058,2.6556,4.08237333333,-0.849866666668,3.242,1.61453333333,5.82540000001
265.12,2.39646666667,0.497200000001,0.399533333332,1.23653333334,1.88233333333,3.15812333333,-1.84826666667,2.27746666667,0.7776,5.08613333333
265.49,1.58146666666,-0.559533333334,-0.450000000001,0.542666666667,0.912733333335,2.33124333333,-2.71713333333,1.50153333333,-0.311133333334,4.26073333333
265.87,1.21053333333,-0.687733333332,-0.662866666666,0.255266666664,0.415733333334,1.96473666667,-2.93606666667,1.0994,-0.749333333332,3.66493333333
266.24,1.8236,0.0724000000006,-0.124733333332,0.893666666667,0.942199999999,2.75986333333,-2.47186666667,1.78746666667,-0.2818,4.32366666667
266.61,1.8266,0.031533333332,-0.443933333334,0.565599999999,0.699266666669,2.60951,-2.8796,1.69706666667,-0.432266666666,4.1838
266.98,1.86926666666,0.172000000001,-0.573266666665,0.691866666667,0.603866666666,2.64313,-2.86713333333,1.854,-0.344000000002,4.22773333333
267.36,2.8324,1.04653333333,0.4806,1.58993333333,1.45693333333,3.4751,-1.73046666667,2.90986666667,0.857933333332,5.43899999999
267.73,2.7716,0.892600000002,0.292666666668,1.48153333333,1.3622,3.30036,-1.7346,2.88706666667,0.914133333332,5.53926666666
268.10,2.55506666667,0.653933333333,0.017666666666,1.0946,1.1122,3.08802,-1.83726666667,2.6476,0.717799999998,5.42286666667
268.48,2.31033333333,0.451399999999,-0.176266666667,1.06526666667,1.01946666666,2.98004,-2.007,2.56086666667,0.589133333336,5.22400000001
268.85,2.10293333333,0.389666666666,-0.400133333335,0.979466666668,0.919799999999,2.72687666667,-2.10986666667,2.3802,0.333533333332,5.27293333333
269.22,2.21506666667,0.5972,-0.232733333333,1.00333333333,1.10766666667,2.7308,-1.8748,2.5904,0.527866666668,5.45486666667
269.59,2.11986666667,0.819333333331,-0.129733333333,1.06846666666,1.2732,2.8238,-1.8946,2.71046666667,0.648533333334,5.58460000001
269.97,2.4608,1.00633333333,0.243933333333,1.36413333333,1.62486666667,3.25543,-1.6348,3.15286666667,1.0232,5.99133333334
270.34,2.05133333333,0.489799999998,-0.151199999999,1.05513333333,1.09793333333,2.81989666666,-1.923,2.76786666667,0.729599999998,5.49973333334
270.71,1.966,0.595666666665,0.188866666667,1.25846666667,1.1912,2.98315,-1.7164,2.76653333333,0.896466666666,5.642
271.09,1.79913333333,0.461466666669,0.105933333334,1.0322,1.1568,2.67922333333,-1.849,2.47266666667,0.629733333334,5.438
271.46,1.73693333333,0.266266666666,-0.030333333332,0.789800000001,1.0834,2.59134,-2.1456,2.24846666667,0.408533333334,5.21413333333
271.83,1.41426666667,0.0030000000006,-0.1994,0.455666666667,0.717666666667,2.37021666667,-2.513,1.9234,-0.023799999998,4.93373333333
272.20,1.1976,-0.139800000001,-0.177666666667,0.387533333333,0.4866,2.28065,-2.67773333333,1.77753333333,-0.1312,4.69686666667
272.58,1.67666666667,0.206666666668,0.1378,0.775266666669,0.950400000001,2.62529666667,-2.3688,2.11033333333,0.137799999998,5.04726666667
272.95,1.77013333333,0.181466666666,0.198666666666,0.834066666665,0.995733333333,2.74548,-2.4454,2.2158,0.249666666668,4.97313333333
273.32,1.58633333333,0.0682000000014,0.144933333334,0.648066666665,0.8244,2.74104333333,-2.6866,1.9218,-0.014266666668,4.759
273.69,1.80333333333,0.185933333333,0.214666666666,0.695533333335,0.9818,2.71906666667,-2.46166666667,2.0466,0.171666666666,4.88053333333
274.06,1.84133333333,0.350866666667,0.072400000002,0.678666666665,0.957,2.62472,-2.4532,2.085,0.1624,4.86306666667
274.44,1.6124,0.193733333334,-0.1732,0.346600000001,0.778333333332,2.32622666667,-2.78126666667,1.9236,-0.079266666668,4.68433333333
274.81,1.409,-0.133333333332,-0.706199999998,-0.100000000001,0.433266666666,1.94552333333,-3.17266666666,1.62733333333,-0.424266666668,4.4576
275.18,1.0398,-0.674533333334,-1.18953333333,-0.574599999999,-0.124800000001,1.7091,-3.54713333333,1.11466666667,-0.830733333334,4.02193333333
275.55,0.789533333333,-0.9796,-1.49826666667,-0.815200000002,-0.396266666666,1.55295666667,-3.7088,1.02786666667,-1.11826666667,3.87633333333
275.93,0.762933333335,-0.962666666668,-1.65366666667,-0.684333333333,-0.281533333334,1.70020666667,-3.54933333333,0.923399999998,-1.04126666667,3.89986666667
276.30,1.03246666667,-0.782600000002,-1.59846666667,-0.556133333333,-0.0332666666686,1.86200666667,-3.31673333333,0.969000000002,-0.882466666667,4.17586666667
276.67,1.20886666667,-0.466266666666,-1.23866666667,-0.3498,0.239799999999,2.16126333333,-3.04366666667,1.1788,-0.606133333334,4.43226666667
277.04,1.19173333333,-0.462533333333,-1.42453333333,-0.489400000001,0.276799999999,2.14306666666,-3.02466666667,1.24886666667,-0.560333333332,4.5098
277.41,1.61853333333,-0.135133333333,-1.19946666667,-0.074333333332,0.777133333334,2.50169666667,-2.64566666667,1.91593333333,-0.070933333332,4.97046666667
277.79,1.66513333333,-0.186799999999,-1.21306666667,-0.210666666665,0.7916,2.74126333333,-2.69793333333,1.77373333333,-0.125733333334,4.93713333333
278.16,1.4576,-0.481199999999,-1.26633333333,-0.395866666667,0.805666666669,2.57897333333,-2.79586666667,1.43706666667,-0.2492,4.895
278.53,2.23246666667,0.5556,-0.596533333333,0.558933333334,1.6974,3.38527333333,-1.8916,2.15746666667,0.654333333332,5.65786666666
278.90,2.27406666667,0.619333333334,-0.551666666667,0.714133333334,1.86453333333,3.42009333333,-1.71253333333,2.26053333333,0.802133333334,5.48553333334
279.27,2.5918,1.10886666667,-0.106733333332,1.1624,2.3346,3.55064666667,-1.48633333333,2.67533333333,1.15566666667,5.93866666666
279.64,2.58966666667,1.3754,-0.0130666666686,1.40173333333,2.35273333333,3.61465333333,-1.37873333333,2.5896,1.36226666667,5.89666666667
280.02,2.94426666667,1.74013333333,0.461733333334,1.77246666667,2.63446666667,3.92690333333,-0.974933333336,3.0766,1.87246666667,6.23406666667
280.39,3.27353333333,2.11526666667,0.890866666668,2.25046666667,2.965,4.30522666667,-0.620066666668,3.55066666666,2.22233333333,6.44000000001
280.76,2.5212,1.556,0.188733333333,1.70146666667,2.19326666667,3.61868,-1.13206666667,2.97613333333,1.64893333333,5.77886666667
281.13,2.73146666667,1.7422,0.517133333333,2.0116,2.25046666667,3.76789333334,-0.946866666666,2.99166666667,1.824,5.94366666666
281.50,2.71926666667,1.55053333333,0.432066666667,1.81986666667,1.89373333333,3.59266666667,-1.154,2.70166666667,1.69553333334,5.74353333333
281.87,2.677,1.62286666667,0.470933333333,1.82126666667,1.99633333333,3.4559,-1.01113333333,2.743,1.7664,5.6268
282.25,2.35966666667,1.4506,0.221600000001,1.45066666667,1.64133333333,3.25055666667,-1.3664,2.58413333333,1.48426666666,5.24973333333
282.62,1.98586666667,1.0738,0.0355333333334,0.986066666667,1.36406666667,3.04238666667,-1.71726666667,2.3802,1.18873333333,4.99586666667
282.99,2.3452,1.42293333333,0.476866666666,1.21213333333,1.66533333333,3.37253,-1.41233333333,2.71413333333,1.5758,5.41233333333
283.36,2.70186666667,1.837,0.842,1.53593333333,2.03346666667,3.83188666667,-1.00013333333,3.10753333333,2.05386666667,5.761
283.73,3.08593333333,2.1636,1.18926666667,1.87446666667,2.41593333333,4.19649333333,-0.801333333332,3.54106666667,2.4382,6.0906
284.10,2.90773333333,1.88073333333,0.911666666668,1.5874,2.15006666667,3.90013,-1.12313333333,3.278,2.27753333333,5.861
284.47,2.43433333333,1.37793333333,0.349866666666,1.0282,1.5728,3.40092666667,-1.70426666667,2.72286666666,1.7136,5.47413333333
284.85,2.77706666667,1.6894,0.721266666664,1.33693333333,1.8818,3.76854333333,-1.47213333333,3.04253333333,2.03066666667,5.84933333333
285.22,2.57406666667,1.56766666667,0.576933333334,1.2098,1.7646,3.63623666667,-1.62366666667,2.8918,1.9234,5.7116
285.59,2.5082,1.60853333333,0.651666666668,1.29706666667,1.907,3.80185,-1.44826666667,2.96893333333,2.03873333333,5.74286666667
285.96,2.5414,1.4316,0.565666666668,1.30993333333,1.77326666667,3.77984,-1.57106666667,2.97866666667,2.0366,5.7288
286.33,2.3348,1.109,0.2902,1.2346,1.6634,3.60154666667,-1.70453333333,2.8048,1.8778,5.5728
286.70,2.16846666667,0.806933333331,-0.065266666664,1.03966666667,1.38973333333,3.23466,-1.97506666667,2.46213333333,1.57033333333,5.2506
287.07,2.18933333333,0.794,-0.0044,1.1308,1.57686666667,3.38002666667,-1.87886666667,2.4388,1.58566666667,5.293
287.44,2.33813333333,0.781733333331,0.103533333333,1.18006666667,1.6646,3.47353,-1.78773333333,2.50333333333,1.6226,5.3744
287.82,2.58546666667,0.859666666668,0.128266666667,1.149,1.865,3.45650333333,-1.60413333333,2.55213333333,1.61546666667,5.44466666667
288.19,3.0126,1.2522,0.539466666666,1.4452,2.3644,3.79935333333,-1.15453333333,2.95046666667,2.0048,5.82973333333
288.56,3.42506666667,1.66546666667,0.9872,1.77966666667,2.94606666667,4.19498,-0.758866666666,3.46986666667,2.60566666666,6.1136
288.93,3.47606666667,1.65993333333,0.9806,1.63266666667,2.971,4.10784333333,-0.826533333335,3.47366666667,2.61093333333,5.9578
289.30,3.7568,1.8462,1.1714,1.71133333333,3.20286666667,4.27523333333,-0.654333333332,3.86406666667,2.83473333333,6.09226666666
289.67,3.8822,1.96166666667,1.2582,1.7142,3.26566666667,4.15523666667,-0.6646,3.96706666667,2.87613333333,6.00666666667
290.04,3.7302,1.7688,1.1792,1.5876,3.1292,3.9011,-0.910800000001,3.87006666666,2.72766666667,5.8338
290.41,4.3674,2.2854,1.6916,2.07513333333,3.65333333333,4.3094,-0.522266666666,4.34893333333,3.30453333333,6.25533333334
290.78,4.63853333333,2.5364,2.0466,2.347,3.99173333333,4.63663333333,-0.314133333332,4.6892,3.60833333333,6.4472
291.15,4.25933333333,2.2316,1.59706666667,1.9834,3.475,4.16211666667,-0.810200000001,4.414,3.28533333333,5.97360000001
291.52,3.80173333334,1.78373333333,1.05753333333,1.6394,3.02106666666,3.66769,-1.32233333333,4.14713333333,2.87913333334,5.49553333333
291.89,3.4656,1.48013333333,0.919399999998,1.4608,2.73653333333,3.41825333333,-1.5572,3.9712,2.7942,5.2202
292.26,3.1266,1.171,0.639666666668,1.23006666667,2.42306666667,2.99176333333,-1.9902,3.7516,2.42313333333,4.8144
292.64,2.96413333333,0.938133333334,0.503933333332,1.0828,2.27553333333,2.65369333333,-2.13313333334,3.70513333333,2.1006,4.6382
293.01,2.9722,0.712133333335,0.498399999998,1.1024,2.2222,2.50509333333,-2.2022,3.68706666667,2.0286,4.4974
293.38,3.08666666667,0.860933333334,0.710066666668,1.36453333333,2.44206666667,2.58739333333,-1.96133333333,3.721,2.2206,4.59706666667
293.75,3.3168,1.12413333333,1.07873333333,1.73546666667,2.77126666667,2.77819333333,-1.73293333333,3.9788,2.5288,4.8302
294.12,3.9356,2.02653333333,1.7492,2.4538,3.59573333333,3.47461,-0.989600000002,4.58533333333,3.196,5.35733333333
294.49,3.84726666667,2.22633333333,1.80586666667,2.53006666667,3.56786666666,3.46025666667,-1.0182,4.59353333333,3.1694,5.2206
294.86,4.047,2.57246666667,2.106,2.8598,3.79266666667,3.55821,-0.772800000001,4.92106666667,3.50533333333,5.2862
295.23,4.88046666667,3.3054,2.97333333333,3.6644,4.82433333333,4.22111666667,0.049399999998,5.70626666667,4.3824,5.97546666667
295.60,5.03533333333,3.534,3.20086666666,3.74546666667,5.1014,4.26982333333,0.145066666669,5.68433333333,4.5228,5.98333333333
295.97,5.21933333333,3.72353333333,3.40113333333,3.86153333333,5.2944,4.25093666666,0.208733333335,5.76273333333,4.59913333334,6.02613333333
296.34,5.2794,3.832,3.5456,3.98206666667,5.4762,4.34332666667,0.224066666666,5.82106666667,4.67553333333,6.09586666667
296.71,5.35706666667,3.90246666667,3.63293333333,4.09833333333,5.49653333334,4.45068333333,0.226199999999,5.76986666667,4.77866666667,6.04866666667
297.08,5.44993333333,4.13913333333,3.79246666667,4.25873333333,5.69873333333,4.55959333333,0.320733333335,5.86093333333,4.90953333333,6.2058
297.45,5.48946666667,4.2044,3.87526666667,4.27933333333,5.8788,4.60327,0.193733333333,5.93013333333,4.94286666667,6.14933333333
297.82,5.6062,4.29946666667,4.04386666667,4.40813333333,6.07393333333,4.65441333333,0.315399999999,6.11006666667,5.08073333333,6.22073333333
298.19,5.30213333333,4.0302,3.79913333333,4.154,5.81886666667,4.35882333334,-0.041866666668,5.81313333333,4.77606666667,5.85333333333
298.56,5.47206666666,4.0328,3.93893333333,4.18,6.02806666667,4.37703,0.012933333334,5.8844,4.8538,5.90273333333
298.93,5.45293333333,3.985,3.92526666667,4.10846666667,6.04773333333,4.25386,-0.0822666666648,5.7504,4.83973333334,5.94306666667
299.30,5.2298,3.94873333333,3.86593333333,4.0026,5.93453333333,4.06326,-0.302466666667,5.69386666667,4.71346666667,5.85386666667
299.67,5.24813333333,4.0076,3.97353333333,4.04173333333,6.1224,4.01200333333,-0.326133333332,5.80633333333,4.83193333334,5.8644
300.04,5.2112,3.94106666667,3.95373333333,4.07886666667,6.23493333333,4.02344,-0.437933333333,5.80546666667,4.8484,5.90546666667
300.41,5.28966666667,4.08106666667,3.997,4.19086666667,6.406,4.04789,-0.334066666666,5.8262,4.9558,5.8716
300.78,5.207,4.09653333333,3.9476,4.0788,6.48873333333,3.81093,-0.518466666667,5.7186,4.7842,5.73193333333
301.15,4.97193333333,4.0092,3.67533333333,3.87653333333,6.4494,3.5124,-0.738666666665,5.57346666667,4.64493333333,5.4842
301.52,4.9808,4.0774,3.60853333333,3.86393333333,6.45086666667,3.28917333333,-0.768599999999,5.64733333333,4.6256,5.39186666667
301.89,4.8916,4.08806666667,3.363,3.6166,6.3208,3.03029666667,-1.0736,5.42953333333,4.3724,5.20926666667
302.26,5.283,4.393,3.66913333333,3.8448,6.7,3.11633,-0.8994,5.80046666667,4.59953333333,5.56546666667
