wavelength,Back_HemGoef,Belly_HemGoef,Breast_HemGoef,Crissum_HemGoef,Crown_HemGoef,DorTail_HemGoef,Patch10_HemGoef,Rump_HemGoef,Throat_HemGoef,WingTip_HemGoef
407.90,6.78008333333,4.90695833333,4.95466666667,4.66341666667,5.35816666667,5.87358333334,17.92675,7.50691666668,5.96775,6.22605555557
408.26,6.77983333332,4.88729166666,4.90325,4.64175,5.33233333333,5.861,17.9811666667,7.52516666668,5.9615,6.2147638889
408.62,6.85474999999,4.91641666667,4.93725,4.69775,5.3795,5.889,18.0087916667,7.57633333333,6.00275,6.24365277777
408.98,6.91541666666,4.95233333333,4.96283333333,4.73991666666,5.435,5.91058333333,18.0768333333,7.60491666666,6.02825,6.28270833333
409.34,7.00091666667,5.01516666667,5.0445,4.81433333334,5.51883333333,6.022,18.1634166667,7.68108333334,6.10166666667,6.38272222223
409.70,7.00233333333,5.00020833334,5.05825,4.80941666667,5.51875,6.0385,18.1865,7.70416666666,6.09083333333,6.39419444444
410.06,7.06800000001,5.04654166667,5.05733333334,4.82891666667,5.52183333333,6.068,18.284125,7.736,6.09875,6.42745833334
410.42,7.12675,5.10875,5.09175,4.87541666667,5.56991666667,6.119,18.329625,7.76324999999,6.15566666667,6.47795833334
410.77,7.12716666667,5.07279166667,5.084,4.86716666666,5.56783333333,6.10683333333,18.3524166667,7.75841666666,6.1395,6.48176388888
411.13,7.15241666667,5.06183333333,5.10708333333,4.88991666667,5.588,6.12291666667,18.4241666666,7.75491666667,6.12141666667,6.48668055555
411.49,7.25466666666,5.150125,5.19766666667,4.94191666666,5.63733333334,6.18691666666,18.5419166667,7.83708333333,6.22025,6.57022222222
411.85,7.29516666666,5.13916666667,5.21283333333,4.9515,5.65525,6.19466666667,18.572125,7.86433333334,6.23425,6.61440277779
412.21,7.3685,5.24220833333,5.29716666667,5.05091666667,5.73533333333,6.2745,18.66325,7.93108333333,6.30716666667,6.68211111111
412.57,7.38858333334,5.30145833333,5.315,5.075,5.76525,6.30308333333,18.7537083333,7.95658333332,6.34758333333,6.70762499999
412.92,7.41116666668,5.352,5.34783333334,5.11825,5.7935,6.33058333333,18.818,7.97283333333,6.39875,6.73436111111
413.28,7.41624999999,5.37458333333,5.36391666667,5.14866666667,5.82966666667,6.31708333333,18.8630416666,7.98241666668,6.41375,6.72366666666
413.64,7.41808333334,5.417875,5.39891666667,5.16733333333,5.84966666667,6.34525,18.897,7.98341666667,6.448,6.73325
414.00,7.37983333334,5.40825,5.431,5.17275,5.86216666667,6.31875,18.88475,7.97274999999,6.48991666666,6.7287638889
414.36,7.36283333334,5.37370833333,5.43408333333,5.142,5.85825,6.31216666667,18.9192083333,7.96866666666,6.47466666667,6.7270138889
414.72,7.35758333333,5.3855,5.4275,5.12508333333,5.85041666666,6.30591666667,18.9537083333,7.96291666666,6.48091666667,6.68502777778
415.07,7.32733333333,5.37341666667,5.36933333333,5.081,5.8095,6.25216666666,18.9666666666,7.94683333333,6.46066666667,6.65291666667
415.43,7.25199999999,5.31225,5.3255,5.03483333333,5.74858333333,6.20083333333,18.9389166666,7.882,6.40275,6.60080555556
415.79,7.27191666667,5.335625,5.33666666667,5.03458333333,5.773,6.21475,18.9854583333,7.91325,6.42508333333,6.59254166668
416.15,7.25141666667,5.30170833333,5.292,5.00416666667,5.74566666667,6.15991666667,18.9502083333,7.87391666667,6.39258333333,6.55368055555
416.51,7.23241666667,5.267125,5.27625,4.98941666667,5.70608333333,6.13916666666,18.962375,7.85158333332,6.385,6.53952777777
416.86,7.24658333333,5.29170833333,5.29391666666,5.00633333333,5.7075,6.16491666667,18.9952083333,7.88375000001,6.41258333333,6.53095833334
417.22,7.23141666667,5.27504166667,5.26533333334,4.98475,5.6635,6.15091666667,19.0129583333,7.86216666667,6.38758333333,6.50434722224
417.58,7.26525,5.28916666667,5.29508333333,5.01008333333,5.67641666667,6.15441666667,19.0715,7.8825,6.4095,6.51894444444
417.94,7.27033333333,5.29233333333,5.28366666667,4.99833333333,5.67191666667,6.16916666667,19.0606666667,7.89425,6.394,6.53287499999
418.29,7.2875,5.3255,5.30475,5.04716666666,5.6895,6.18575,19.1057916667,7.91008333332,6.42841666667,6.55325
418.65,7.29149999999,5.35066666667,5.32591666667,5.08041666667,5.70258333333,6.19766666667,19.1420416666,7.93016666667,6.45641666667,6.58674999999
419.01,7.29241666666,5.35758333334,5.34316666666,5.10083333333,5.7225,6.2225,19.1468333333,7.92449999999,6.47925,6.60429166667
419.37,7.31575000001,5.381125,5.36533333334,5.1225,5.75425,6.2455,19.1949166667,7.94841666667,6.50525,6.62997222222
419.73,7.30241666667,5.393125,5.38833333333,5.13133333333,5.74608333333,6.24816666667,19.2113333333,7.94083333333,6.51683333334,6.64461111111
420.08,7.30600000001,5.40854166667,5.43325,5.14208333334,5.74991666667,6.27616666667,19.2504166667,7.96166666667,6.54533333333,6.66870833334
420.44,7.31441666667,5.43083333334,5.46716666667,5.17833333333,5.77241666667,6.29958333333,19.2646666667,7.99016666666,6.57341666667,6.69416666667
420.80,7.30016666666,5.4185,5.47858333333,5.18216666667,5.77475,6.29925,19.2867083333,7.99275,6.57391666667,6.69450000001
421.16,7.31816666667,5.43620833333,5.50658333333,5.207,5.78841666667,6.3015,19.3124166667,8.01216666666,6.61633333333,6.71450000001
421.51,7.32275000001,5.43966666667,5.51175,5.22808333334,5.79108333334,6.29983333334,19.3161666667,8.01008333333,6.6345,6.71779166666
421.87,7.33591666667,5.45691666667,5.53675,5.248,5.80416666667,6.29433333333,19.3477083333,8.01808333334,6.66008333333,6.73083333334
422.23,7.34533333333,5.49308333333,5.55233333333,5.26716666667,5.8235,6.30475,19.3677083333,8.03466666667,6.68216666667,6.74562499999
422.58,7.35508333333,5.51291666667,5.57191666667,5.28283333333,5.83933333333,6.32041666667,19.3832916666,8.04808333332,6.70983333333,6.75865277777
422.94,7.37066666667,5.5505,5.60591666667,5.31375,5.8545,6.33225,19.4230833333,8.07475000001,6.73325,6.75930555555
423.30,7.37358333334,5.55775,5.61125,5.32125,5.84875,6.32583333333,19.4475416667,8.07325,6.74633333334,6.74647222222
423.66,7.37816666667,5.55845833334,5.60675,5.33758333334,5.85991666667,6.32866666666,19.47575,8.08216666666,6.76033333333,6.74426388889
424.01,7.37366666667,5.55604166667,5.59433333333,5.34625,5.86,6.31933333333,19.46525,8.07349999999,6.76166666667,6.73725000001
424.37,7.38383333333,5.56575,5.5875,5.34141666666,5.86858333333,6.30808333333,19.5067083333,8.07825000001,6.76283333334,6.7245
424.73,7.38300000001,5.57441666667,5.59158333333,5.35416666667,5.8655,6.29416666667,19.5065833333,8.07425000001,6.77241666667,6.71841666668
425.08,7.39308333333,5.60033333333,5.60966666667,5.37191666667,5.87675,6.30741666667,19.544,8.10083333334,6.7875,6.7189861111
425.44,7.36224999999,5.588375,5.59341666667,5.33675,5.8575,6.28633333334,19.5467083334,8.09166666666,6.78416666666,6.699875
425.80,7.37024999999,5.59554166666,5.60733333333,5.35475,5.863,6.30208333333,19.57875,8.09583333334,6.80316666667,6.69662500001
426.16,7.35975,5.5755,5.6105,5.33725,5.85666666667,6.2905,19.59375,8.09099999999,6.788,6.66651388888
426.51,7.39141666668,5.60620833334,5.652,5.381,5.89225,6.32541666667,19.6619583333,8.12691666666,6.82775,6.68615277778
426.87,7.42758333333,5.62383333333,5.66358333333,5.40291666667,5.9145,6.32975,19.72775,8.14916666666,6.865,6.71283333333
427.23,7.44941666668,5.67170833333,5.71666666667,5.45416666667,5.94499999999,6.36608333334,19.76875,8.20249999999,6.93541666667,6.75138888889
427.58,7.45875000001,5.70575,5.7425,5.48558333333,5.96091666666,6.3615,19.8080833333,8.21841666666,6.95341666667,6.76440277778
427.94,7.49500000001,5.72445833333,5.77608333333,5.5055,5.97541666668,6.36925,19.891875,8.26091666667,6.98958333333,6.77243055557
428.30,7.45766666666,5.69116666667,5.77433333333,5.47683333333,5.94766666666,6.357,19.8592083333,8.22524999999,6.98308333333,6.72144444444
428.65,7.46575000001,5.68908333333,5.76633333333,5.46866666667,5.93658333333,6.35258333333,19.8682916667,8.21958333334,6.97358333333,6.71409722223
429.01,7.45108333333,5.67995833333,5.74725,5.46333333333,5.92741666667,6.31891666667,19.8819166667,8.18775000001,6.96808333333,6.70873611112
429.37,7.49308333332,5.722875,5.78508333333,5.51358333334,5.96633333333,6.34633333333,19.9636666666,8.23183333333,6.997,6.75469444444
429.72,7.51125000001,5.742875,5.79383333333,5.52316666667,5.98516666667,6.35066666667,20.0114166667,8.23691666666,7.0145,6.74436111111
430.08,7.49016666666,5.71770833333,5.76133333333,5.515,5.95458333333,6.32866666666,20.013375,8.21466666666,7.00383333333,6.73647222224
430.44,7.45316666667,5.67475,5.725,5.47325,5.92441666667,6.27541666667,19.996875,8.16491666667,6.9735,6.72016666668
430.79,7.38541666666,5.63016666667,5.69308333334,5.424,5.87625,6.241,19.9336666667,8.122,6.927,6.67988888889
431.15,7.37899999999,5.60829166667,5.67241666667,5.40875,5.85791666667,6.21166666666,19.9214166666,8.10733333333,6.88433333333,6.68495833334
431.50,7.41033333334,5.6375,5.71558333333,5.42041666667,5.88958333333,6.238,19.96275,8.14716666666,6.93633333333,6.71334722223
431.86,7.4095,5.68020833333,5.74266666667,5.461,5.91416666667,6.24258333334,19.98975,8.1685,6.981,6.73454166667
432.22,7.45850000001,5.73504166667,5.7765,5.51766666667,5.95483333333,6.2645,20.053625,8.21741666667,7.05275,6.77933333332
432.57,7.47283333334,5.74233333333,5.78266666667,5.51583333333,5.96991666667,6.27391666667,20.08575,8.2415,7.05825,6.79515277777
432.93,7.4525,5.71970833333,5.79775,5.50566666667,5.96674999999,6.27241666667,20.08725,8.24216666668,7.04991666667,6.79590277778
433.29,7.46508333334,5.719875,5.78625,5.5175,5.97166666667,6.29266666667,20.0811666666,8.23074999999,7.05741666666,6.79180555557
433.64,7.44525000001,5.709625,5.77266666667,5.514,5.94891666667,6.27233333333,20.0700416666,8.22641666667,7.05508333333,6.79081944443
434.00,7.46991666668,5.76425,5.80483333333,5.55625,5.97666666667,6.29833333333,20.111125,8.26274999999,7.10275,6.82765277778
434.35,7.51400000001,5.813375,5.83366666667,5.60325,6.00766666666,6.3265,20.166125,8.30524999999,7.13633333333,6.8528888889
434.71,7.53391666667,5.845875,5.85683333333,5.642,6.02450000001,6.33125,20.199375,8.31975,7.15566666667,6.87131944443
435.07,7.49933333333,5.83079166667,5.82808333333,5.62958333333,6.01358333333,6.32,20.20475,8.2965,7.16041666667,6.84880555555
435.42,7.47300000001,5.79816666666,5.78966666667,5.61516666667,5.97708333334,6.3005,20.1574583333,8.25641666667,7.1265,6.79173611111
435.78,7.48716666666,5.79616666667,5.78391666667,5.63683333333,5.98266666667,6.32933333333,20.1964166667,8.25416666667,7.12658333333,6.78584722222
436.13,7.47541666668,5.79366666667,5.76966666667,5.64116666667,5.96549999999,6.30733333334,20.208,8.23933333332,7.09875,6.78380555556
436.49,7.46216666666,5.82141666667,5.80066666667,5.67775,5.96966666667,6.32583333333,20.2497916667,8.24199999999,7.15575,6.80013888888
436.84,7.47266666667,5.847,5.81333333333,5.694,5.96725,6.336,20.2535416667,8.25141666667,7.16866666667,6.79095833334
437.20,7.44991666666,5.83820833333,5.84608333333,5.703,5.94833333333,6.304,20.2625833333,8.24325,7.18366666667,6.77152777777
437.56,7.43991666667,5.85241666667,5.84858333334,5.7185,5.9625,6.30366666667,20.2954583333,8.24966666667,7.19958333334,6.76152777777
437.91,7.42183333334,5.82104166667,5.84833333333,5.69,5.942,6.28966666667,20.2852916667,8.22108333332,7.19116666666,6.72605555556
438.27,7.40058333332,5.80570833333,5.82933333333,5.65908333333,5.90425,6.25383333333,20.2538333333,8.19625000001,7.16791666666,6.69593055557
438.62,7.38758333334,5.7735,5.80816666667,5.61358333333,5.87333333333,6.21991666667,20.251875,8.17033333333,7.16583333333,6.67343055555
438.98,7.41241666667,5.80220833333,5.83816666666,5.6415,5.88216666667,6.22875,20.282875,8.17741666666,7.1955,6.67172222223
439.33,7.44974999999,5.84470833333,5.88625,5.67433333334,5.91508333333,6.25316666666,20.3674166667,8.21191666667,7.2445,6.70904166666
439.69,7.44975,5.853625,5.89625,5.66675,5.92025,6.241,20.360625,8.21974999999,7.2525,6.72077777778
440.04,7.43016666667,5.84679166667,5.89491666667,5.65983333334,5.91533333332,6.23616666667,20.3528333333,8.20808333334,7.25758333333,6.71294444445
440.40,7.44491666667,5.85558333333,5.89933333333,5.66225,5.91716666667,6.23408333333,20.3517083333,8.20524999999,7.2405,6.70201388889
440.75,7.47299999999,5.87308333333,5.911,5.69491666667,5.93783333334,6.25558333333,20.4039583333,8.22533333333,7.28591666666,6.73193055555
441.11,7.48516666666,5.897875,5.907,5.69958333334,5.95299999999,6.26958333333,20.429,8.23449999999,7.29866666667,6.75856944445
441.47,7.50275000001,5.9035,5.93883333334,5.69991666667,5.95050000001,6.2795,20.4259583333,8.23900000001,7.30941666667,6.77570833334
441.82,7.50883333332,5.92354166667,5.94,5.72516666667,5.96133333334,6.27766666667,20.4414166667,8.25133333333,7.33683333333,6.7873888889
442.18,7.53099999999,5.93154166666,5.95516666667,5.76875,6.00216666666,6.306,20.503625,8.28199999999,7.37391666667,6.8182361111
442.53,7.56250000001,5.9745,6.012,5.83416666667,6.05016666666,6.346,20.5635416667,8.31258333334,7.41591666667,6.85666666667
442.89,7.58441666666,5.98791666667,6.02116666666,5.84283333333,6.068,6.35625,20.59025,8.34166666666,7.43666666667,6.873875
443.24,7.56075,5.97175,6.01175,5.83391666667,6.05108333333,6.3335,20.566,8.32641666667,7.42983333333,6.86322222223
443.60,7.55999999999,5.97741666667,6.01091666667,5.83,6.04025000001,6.321,20.590875,8.31491666666,7.43358333333,6.85252777778
443.95,7.58358333332,6.00054166667,6.04433333333,5.83583333333,6.05116666667,6.341,20.6385416667,8.33441666666,7.47941666667,6.87569444443
444.31,7.59908333334,6.03954166667,6.07525,5.87183333333,6.07458333334,6.34641666667,20.692875,8.37591666666,7.53275,6.91354166666
444.66,7.59741666667,6.05208333333,6.0995,5.87691666667,6.08216666667,6.34741666667,20.696,8.39133333334,7.55375,6.90995833334
445.02,7.59916666667,6.07945833333,6.12725,5.89558333333,6.094,6.34941666667,20.716,8.40366666668,7.57025,6.90034722222
445.37,7.61699999999,6.1245,6.15,5.93958333333,6.11508333332,6.36975,20.757,8.42933333333,7.60266666667,6.91393055556
445.72,7.62833333334,6.131,6.1785,5.9365,6.12108333334,6.37866666666,20.7800416667,8.43633333332,7.61833333333,6.91301388889
446.08,7.62975000001,6.16741666667,6.20725,5.94633333333,6.11908333334,6.39075,20.7867083333,8.4535,7.64233333333,6.92120833333
446.43,7.63508333334,6.18241666667,6.19883333333,5.949,6.11208333334,6.39558333333,20.808125,8.46716666667,7.65075,6.92074999999
446.79,7.61941666666,6.17,6.18241666667,5.93783333333,6.09416666668,6.38533333333,20.813,8.44525,7.64633333333,6.91190277778
447.14,7.60733333332,6.15895833333,6.18025,5.95266666667,6.0765,6.38025,20.829375,8.44283333334,7.63866666667,6.90931944445
447.50,7.62125,6.176,6.20533333333,5.98433333333,6.08849999999,6.39908333333,20.8437083333,8.45258333333,7.65658333333,6.93079166668
447.85,7.622,6.173625,6.208,5.99741666667,6.08524999999,6.38583333334,20.83975,8.44758333332,7.64766666667,6.91161111112
448.21,7.60824999999,6.145625,6.20041666667,5.99275,6.07016666666,6.37508333333,20.8427916667,8.42308333332,7.63325,6.87834722222
448.56,7.61166666666,6.16354166667,6.204,5.99158333333,6.06133333334,6.37033333333,20.87125,8.41199999999,7.63775,6.86948611112
448.92,7.62641666667,6.17954166667,6.21616666667,6.00666666666,6.06733333333,6.38275,20.8882916667,8.42116666666,7.64866666667,6.88759722222
449.27,7.60774999999,6.15225,6.198,5.97158333334,6.05308333333,6.3605,20.9107083333,8.39208333332,7.6295,6.86715277778
449.62,7.59991666668,6.161625,6.18925,5.98633333334,6.04175,6.36016666667,20.9275833333,8.39349999999,7.62416666667,6.86527777778
449.98,7.62908333333,6.17508333333,6.21366666667,6.0115,6.05399999999,6.36458333333,20.95775,8.38583333334,7.65366666667,6.87244444443
450.33,7.64200000001,6.19533333333,6.24075,6.052,6.06733333334,6.37458333333,20.9727083333,8.39399999999,7.70133333333,6.89309722222
450.69,7.68099999999,6.243875,6.30008333333,6.1015,6.10375,6.40858333334,21.0189583333,8.43316666667,7.74566666667,6.9238611111
451.04,7.71841666667,6.28570833333,6.32691666667,6.11791666666,6.13191666666,6.4305,21.038625,8.45225000001,7.78791666667,6.93913888889
451.40,7.70691666666,6.28783333333,6.3265,6.11308333333,6.11591666666,6.41958333333,21.059,8.45441666666,7.80266666666,6.91297222222
451.75,7.708,6.32754166667,6.33533333333,6.14233333333,6.12408333334,6.45,21.0954166667,8.49483333334,7.84125,6.94041666666
452.10,7.70391666667,6.34258333333,6.33325,6.13858333333,6.12258333334,6.44258333333,21.094875,8.49466666666,7.85283333333,6.94152777777
452.46,7.67775000001,6.35095833333,6.34,6.14516666667,6.14141666666,6.43608333334,21.083,8.49858333332,7.84816666666,6.96231944443
452.81,7.67825000001,6.314375,6.33433333333,6.1525,6.13083333333,6.42625,21.1100416667,8.5015,7.862,6.93911111112
453.17,7.67541666667,6.31845833333,6.34091666667,6.16375,6.12791666666,6.42,21.1003333334,8.49933333334,7.87841666667,6.95063888889
453.52,7.66775,6.30875,6.33266666667,6.17308333333,6.11283333332,6.393,21.1027083333,8.49266666667,7.87966666667,6.93661111111
453.87,7.60449999999,6.262125,6.27591666667,6.12691666667,6.07783333333,6.35391666667,21.0795416667,8.45274999999,7.841,6.89204166668
454.23,7.59308333333,6.25883333333,6.29108333333,6.12975,6.09533333333,6.3555,21.0965833333,8.46508333333,7.84466666667,6.88793055555
454.58,7.6145,6.29416666667,6.32841666667,6.17275,6.14558333333,6.38033333333,21.1679583333,8.51000000001,7.88091666667,6.91243055555
454.93,7.641,6.35016666667,6.39008333334,6.22633333333,6.18691666667,6.42666666667,21.2319583333,8.54741666666,7.94766666667,6.95584722223
455.29,7.68925000001,6.39416666667,6.45491666667,6.26258333333,6.23991666668,6.47733333333,21.2921666667,8.59216666666,8.01458333333,7.02295833334
455.64,7.71533333333,6.413375,6.496,6.28341666667,6.26141666666,6.48958333333,21.3219166667,8.59441666667,8.04891666667,7.03930555557
456.00,7.71208333333,6.43375,6.53583333333,6.30741666667,6.27091666666,6.50908333333,21.33625,8.59791666666,8.06808333333,7.05204166666
456.35,7.75266666667,6.4575,6.55058333333,6.33575,6.27866666667,6.52791666667,21.3845,8.61566666666,8.11483333333,7.05945833333
456.70,7.74883333333,6.488125,6.55775,6.33883333333,6.28066666666,6.5225,21.3988333333,8.6155,8.118,7.05908333334
457.06,7.75125,6.50308333333,6.573,6.344,6.27825000001,6.528,21.3825,8.63333333332,8.13608333333,7.04609722223
457.41,7.79600000001,6.56608333334,6.646,6.3825,6.329,6.58433333333,21.4397916667,8.68691666667,8.21,7.10505555555
457.76,7.82474999999,6.61283333333,6.69408333333,6.42466666666,6.34908333332,6.61066666667,21.4928333333,8.74175000001,8.26475,7.14318055555
458.12,7.82633333334,6.62604166667,6.69325,6.41166666667,6.33183333333,6.599,21.492375,8.72708333332,8.25083333334,7.12527777777
458.47,7.80358333334,6.60620833333,6.68783333333,6.39541666667,6.28641666666,6.57766666667,21.4562916667,8.69858333334,8.24083333333,7.09916666667
458.82,7.77816666666,6.58720833333,6.66358333333,6.37541666667,6.25516666666,6.55366666667,21.4349583334,8.68074999999,8.2195,7.0751111111
459.18,7.74599999999,6.57983333333,6.65541666667,6.37366666667,6.23641666667,6.5275,21.4177916667,8.66050000001,8.20933333333,7.0487638889
