wavelength,Back_SpoLeum,Belly_SpoLeum,Breast_SpoLeum,Crissum_SpoLeum,Crown_SpoLeum,DorTail_SpoLeum,Patch10_SpoLeum,Rump_SpoLeum,Throat_SpoLeum,WingTip_SpoLeum
252.04,27.2645555556,33.8791111111,26.7844444444,29.4914444445,26.3043333333,33.2022222222,33.0496666667,34.9704444444,31.3904444444,32.4383333333
252.41,25.4402222222,32.768,26.2665555555,28.5062222222,24.8313333333,31.2677777778,31.9853333333,34.1813333333,29.7238888889,32.7461111111
252.79,23.7815555556,31.0374444445,26.4891111111,28.72,23.5651111111,30.9293333333,31.4272222222,33.4416666667,30.1711111111,33.1383333333
253.16,23.104,30.7978888889,27.1825555556,27.359,22.9056666667,29.6736666667,29.6517777778,32.8484444444,28.6156666667,32.8925555556
253.54,20.3434444444,29.1345555556,25.6091111111,24.1474444444,20.5752222222,28.6014444445,27.4415555556,31.4776666667,26.2583333333,30.9211111111
253.91,20.2125555556,30.1224444444,26.2877777778,25.1791111111,20.9517777778,29.2214444444,29.337,32.5478888889,26.7036666667,33.0561111111
254.28,22.3685555556,31.6238888889,28.4248888889,27.3015555555,21.6358888889,30.8912222222,31.9901111111,33.3576666667,28.4981111111,34.6275555556
254.66,23.9183333333,33.9233333333,30.8258888889,29.1543333333,23.7463333333,32.8661111111,33.6036666667,35.1031111111,29.9165555555,36.6517777778
255.03,22.1722222222,32.3096666667,29.2383333333,27.79,22.6966666667,31.985,31.6604444445,32.8338888889,28.6143333333,35.0562222222
255.41,22.7293333333,33.5507777778,30.2657777778,29.227,23.8405555556,33.3093333333,32.8985555556,34.1303333333,30.1448888889,36.1834444444
255.78,22.722,32.9288888889,30.502,28.8364444445,24.4587777778,33.6425555556,33.6188888889,34.0707777778,31.1207777778,35.7601111111
256.15,20.3421111111,32.0076666666,27.8862222222,27.2836666667,22.8247777778,32.7548888889,32.779,32.2728888889,30.2482222222,35.2373333333
256.53,19.83,31.7683333333,27.4312222222,26.917,22.3116666667,31.8353333333,32.7073333333,30.8294444444,29.3986666667,33.6685555556
256.90,19.3887777778,31.0666666667,26.8973333333,25.3593333333,22.2424444444,30.4188888889,31.188,30.1354444444,28.7593333333,32.7463333333
257.28,15.4887777778,26.6368888889,22.2593333334,22.0924444445,18.5492222222,26.674,26.7668888889,25.5055555556,24.6892222222,28.6032222222
257.65,15.8926666667,25.4711111111,21.8237777778,21.8848888889,19.4328888889,26.7891111111,26.4368888889,24.5058888889,24.1838888889,27.2951111111
258.02,13.1528888889,21.4531111111,18.1117777778,18.6555555556,16.0965555555,23.3891111111,22.2221111111,21.029,20.4454444444,23.6541111111
258.40,11.0767777778,19.1652222222,15.8224444444,16.0506666667,14.2825555556,21.5834444445,19.9293333333,18.9595555556,17.8531111111,21.629
258.77,9.18133333333,16.7237777778,12.9058888889,13.9744444444,11.7025555555,19.2757777778,17.5016666667,16.4021111111,15.4996666667,19.6286666667
259.15,9.41411111112,16.7276666667,12.827,14.3742222222,11.7675555556,18.8277777778,17.5618888889,16.0712222222,15.0961111111,19.1655555556
259.52,9.61777777778,16.5155555556,12.4888888889,13.9022222222,11.6444444445,18.6755555556,17.1111111111,15.4933333333,14.56,18.7288888889
259.89,9.63377777778,16.4385555556,12.4114444444,13.9648888889,11.4655555556,18.3045555556,16.9706666667,15.299,14.0156666667,18.5663333333
260.27,10.392,16.5012222222,12.9616666667,14.4324444445,11.9514444444,18.9898888889,17.285,15.3776666667,14.2786666667,18.691
260.64,9.85411111111,16.0096666666,12.3926666667,14.1037777778,11.4598888889,18.8078888889,16.5046666667,14.9797777778,13.6578888889,18.1588888889
261.01,9.91711111113,15.903,12.3293333333,14.2868888889,11.2491111111,19.3793333333,16.5611111111,14.6846666667,13.2228888889,17.8931111111
261.39,10.5323333333,16.1623333333,12.7314444445,14.856,11.6651111111,19.8661111111,17.601,15.3523333333,13.5747777778,18.6921111111
261.76,10.2737777778,15.7127777778,12.2767777778,14.6508888889,10.6622222222,18.8897777778,16.8436666667,14.5817777778,12.8034444444,18.4234444444
262.13,11.22,17.0702222222,13.5601111111,15.7914444444,11.7462222222,20.118,17.7053333333,15.5374444444,14.0771111111,19.3197777778
262.51,12.2495555556,17.7465555555,14.4092222222,17.1627777778,12.5024444445,20.9961111111,18.3206666666,16.2094444444,15.2654444444,20.033
262.88,13.5626666667,19.2824444445,16.1201111111,18.8052222222,14.1461111111,22.2857777778,19.6964444444,17.6271111111,16.948,21.4687777778
263.25,13.6024444445,19.0993333333,16.3157777778,18.9121111111,13.8828888889,22.6667777778,19.2983333333,17.2866666667,17.2631111111,21.766
263.63,12.6415555556,18.564,15.9014444444,19.2611111111,12.9775555556,22.0354444444,18.9996666666,16.8471111111,16.536,21.6996666667
264.00,12.0455555556,18.1852222222,14.9923333333,18.8603333333,12.5131111111,21.8068888889,18.51,16.4717777778,16.6666666667,21.4824444445
264.37,10.3676666667,17.0448888889,13.7452222222,17.8534444445,11.3327777778,20.5916666667,17.5404444444,15.7796666667,15.7537777778,19.901
264.75,11.2375555555,17.6537777778,14.4773333333,18.2487777778,12.2626666667,21.2226666667,17.9321111111,16.1478888889,16.5526666667,20.7162222222
265.12,10.7097777778,17.4065555555,13.5941111111,17.5318888889,11.989,20.2907777778,17.7575555555,15.864,16.7417777778,21.0182222222
265.49,9.76177777777,16.849,12.6671111111,16.4478888889,10.7221111111,19.0126666667,15.9494444444,14.9647777778,15.524,19.9611111111
265.87,9.26133333333,16.4204444444,11.7357777778,16.3845555555,9.83788888889,18.9791111111,15.6034444444,14.4145555556,15.6516666667,19.8798888889
266.24,8.91466666666,15.5158888889,10.8542222222,15.7843333333,8.87955555556,18.238,15.247,13.5996666667,15.1301111111,18.9624444444
266.61,9.33333333333,16.1253333333,11.0086666667,16.2052222222,9.05999999999,18.3474444444,16.0341111111,14.0627777778,15.3504444445,19.6807777778
266.98,8.7801111111,15.5623333333,10.3674444444,15.6732222222,8.26944444444,17.8377777778,15.2736666667,13.1535555556,14.5854444445,19.1254444445
267.36,8.54966666668,16.2558888889,10.5923333333,15.3263333333,8.30088888888,17.6394444444,15.2182222222,12.8295555556,14.7644444444,19.0553333333
267.73,9.04766666667,16.2433333334,10.6242222222,15.2592222222,8.24333333335,17.4708888889,15.2594444444,12.6455555556,14.8888888889,18.656
268.10,9.17644444444,16.1116666667,10.7622222222,15.361,7.6751111111,17.264,14.8852222222,12.4643333333,14.6634444444,18.1416666667
268.48,9.25422222223,16.2361111111,11.1423333333,15.3542222222,7.5941111111,17.1075555556,14.8461111111,12.0966666667,14.6282222222,18.2694444445
268.85,9.49633333332,16.362,11.0705555556,15.4072222222,7.45466666668,16.9813333334,14.6047777778,12.3297777778,14.7775555556,18.383
269.22,9.50411111111,16.2771111111,11.2295555556,15.528,7.31555555556,17.0855555555,14.7195555555,12.1462222222,13.852,17.9041111111
269.59,9.78588888889,16.7772222222,11.8696666667,16.1816666667,7.97077777779,17.603,15.615,12.4941111111,14.6163333333,18.035
269.97,10.3924444444,17.6707777778,12.4745555555,16.4178888889,9.06566666668,17.9933333333,16.639,13.1011111111,14.778,18.2605555556
270.34,10.5461111111,18.0253333333,12.6266666667,16.402,9.54177777777,17.8636666667,16.716,13.1377777778,14.4562222222,19.1283333333
270.71,10.0321111111,17.6292222222,12.0521111111,16.1272222222,9.1168888889,17.163,16.2566666667,12.4406666667,13.9343333334,18.4668888889
271.09,9.60277777779,17.0706666667,11.9518888889,15.8917777778,9.02555555556,16.881,16.205,12.2815555556,13.3778888889,18.2412222222
271.46,9.93933333332,16.9218888889,12.1952222222,16.1484444445,9.46133333333,17.4955555555,16.4036666667,12.9284444445,13.295,18.2927777778
271.83,10.5315555555,17.6711111111,13.2516666667,16.821,10.5161111111,18.189,16.999,14.0783333334,14.341,19.3014444444
272.20,10.1888888889,17.3264444444,13.0978888889,16.1944444444,10.2638888889,17.7765555555,16.9292222222,13.7502222222,13.7428888889,19.3655555556
272.58,10.8434444444,17.8271111111,13.4093333333,16.4064444445,10.6872222222,17.7597777778,17.0311111111,14.2123333333,14.1825555556,19.7235555555
272.95,10.6931111111,17.9586666667,13.3214444444,16.4801111111,10.4688888889,17.5701111111,17.294,13.9411111111,13.8738888889,19.2577777778
273.32,10.1077777778,17.5606666666,12.929,16.1273333333,9.85144444444,16.7457777778,16.6175555556,13.4948888889,13.5853333333,18.8051111111
273.69,9.67455555554,16.8577777778,12.3185555556,15.4593333333,9.27711111112,16.1545555556,15.8032222222,12.7846666667,13.1437777778,18.3707777778
274.06,8.0801111111,15.2817777778,11.0478888889,14.1736666667,7.56577777778,14.6644444444,13.9283333333,10.9765555556,11.6888888889,16.9594444445
274.44,8.40377777778,15.3895555556,11.4897777778,14.6966666667,7.72688888889,14.8013333333,14.0924444444,11.3286666667,12.0618888889,16.9042222222
274.81,8.44366666666,15.3871111111,11.753,14.4452222222,7.26,15.2037777778,13.6534444444,11.3862222222,11.9446666667,16.8875555555
275.18,8.51255555556,15.7041111111,11.6983333333,14.5042222222,7.21744444444,15.4452222222,13.684,11.0506666667,11.8968888889,17.2925555556
275.55,7.85811111111,15.354,11.0491111111,14.1342222222,6.37311111111,14.5318888889,13.1263333333,10.1917777778,11.456,17.2277777778
275.93,7.39244444444,14.7667777778,9.86866666665,13.227,5.71766666666,13.5062222222,12.1017777778,8.94111111111,10.4087777778,16.5496666667
276.30,7.534,14.9288888889,9.623,13.7456666667,5.66644444444,13.6163333334,12.1926666667,9.00344444444,10.8616666666,16.3061111111
276.67,6.76522222222,14.2658888889,8.98,12.8885555555,4.94122222222,13.1304444445,11.9951111111,8.273,10.1154444444,15.4288888889
277.04,6.30755555556,13.3203333333,8.52588888889,12.1263333333,4.58733333333,12.3894444445,11.3836666667,7.71755555555,9.71999999999,15.0405555555
277.41,6.26244444444,12.7241111111,7.87555555555,11.4527777778,4.64955555556,11.9934444444,11.3197777778,7.48644444445,9.69755555554,14.7452222222
277.79,5.80411111111,12.4305555556,7.60188888889,10.8817777778,4.44633333333,11.5986666667,11.2354444444,7.20033333333,9.17,14.171
278.16,6.73344444444,12.9327777778,8.32622222222,11.4257777778,4.91166666667,11.9407777778,12.1314444444,8.183,9.61366666667,14.5922222222
278.53,6.418,12.619,8.13299999999,11.2335555555,4.97622222222,11.4222222222,12.3834444444,8.09522222222,9.4241111111,14.174
278.90,6.89811111111,12.8982222222,8.45377777779,11.6573333333,5.76855555556,11.3238888889,13.324,8.28711111112,9.84266666665,14.1296666666
279.27,6.46922222222,11.9693333333,7.86266666667,10.1791111111,4.79888888889,10.0313333333,12.9106666667,7.96411111111,8.73944444443,12.5045555555
279.64,7.188,12.4097777778,8.6308888889,10.4526666667,5.51933333333,10.7955555556,13.6364444444,9.01866666668,9.16300000001,12.8788888889
280.02,7.60277777778,12.5198888889,9.17755555556,10.6647777778,5.87922222222,11.2511111111,14.1818888889,9.50133333332,9.58877777779,12.7997777778
280.39,7.89166666667,13.0138888889,9.7178888889,10.8563333333,6.62588888889,11.264,14.2116666667,9.52255555557,9.70955555556,13.1413333333
280.76,8.57655555555,13.6957777778,10.4877777778,11.8922222222,7.63733333333,12.0666666667,14.9007777778,10.5126666667,10.5126666667,13.9865555556
281.13,8.31488888889,13.6612222222,10.2584444445,11.4555555556,7.47833333333,11.9638888889,14.7928888889,10.2992222222,10.5205555555,13.5877777778
281.50,8.66066666667,13.9208888889,10.5923333333,11.5501111111,7.47922222222,12.4362222222,15.0464444445,10.4166666667,10.8556666667,13.6094444444
281.87,8.641,14.0673333333,10.7425555555,11.7776666667,7.49633333333,12.5066666667,15.2198888889,10.6955555556,11.0326666667,13.9103333333
282.25,9.13255555555,14.8122222222,11.4122222222,12.202,8.516,12.8563333333,15.685,11.4271111111,12.0286666667,14.5941111111
282.62,9.07466666667,14.998,11.3042222222,11.676,8.08633333333,12.9765555556,15.355,11.1704444445,11.7948888889,14.1136666667
282.99,8.72555555556,14.6572222222,11.0107777778,11.1468888889,7.70822222222,12.4936666667,14.6644444444,11.0967777778,11.5121111111,14.0912222222
283.36,9.02511111111,15.1176666667,11.2833333333,12.1641111111,8.36422222222,13.376,14.629,11.5654444445,12.3708888889,14.5395555556
283.73,8.84233333333,14.8614444444,11.0176666667,11.8852222222,8.44844444445,13.0931111111,14.3677777778,11.3247777778,12.2856666667,14.1942222222
284.10,8.68311111111,14.6716666667,11.0004444444,11.814,8.33811111111,12.8098888889,13.9883333333,11.1175555556,11.7554444445,13.9816666667
284.47,8.96444444444,14.5232222222,11.0608888889,11.7657777778,8.58022222222,13.2263333333,14.2211111111,11.4573333333,11.9798888889,13.9817777778
284.85,9.25733333332,14.5254444445,11.1051111111,11.6004444445,8.49844444444,13.3074444444,14.2804444444,11.6373333333,11.9125555555,14.1457777778
285.22,9.31377777777,14.2848888889,11.1111111111,11.6213333333,8.46533333333,13.2525555555,13.9881111111,11.6865555556,11.6273333334,14.0474444445
285.59,9.49566666667,14.5592222222,11.6027777778,11.6847777778,8.74022222222,13.2243333333,13.8565555555,11.7083333333,11.7201111111,14.4306666667
285.96,10.7342222222,15.3706666667,12.333,12.2874444444,9.65511111112,14.3486666667,14.5882222222,12.2587777778,12.3215555556,14.8337777778
286.33,11.1111111111,15.6308888889,12.6822222222,12.5,10.0693333333,14.982,15.1012222222,12.5853333333,12.443,15.0045555556
286.70,10.9283333333,15.2356666667,12.6363333333,12.488,9.80866666668,14.7328888889,15.0528888889,12.368,12.2535555556,14.9614444444
287.07,11.0763333334,15.3435555556,12.5412222222,12.4948888889,10.1501111111,14.9382222222,15.1466666667,12.1707777778,12.2112222222,14.7876666667
287.44,11.1286666667,15.3471111111,12.7083333333,12.4334444444,10.2685555556,14.7388888889,15.4586666667,12.1348888889,12.1407777778,14.9084444445
287.82,11.3073333333,15.57,12.9065555555,12.7162222222,10.4034444444,14.9752222222,15.9087777778,12.5973333333,12.3952222222,15.1715555556
288.19,11.1958888889,15.7604444444,12.7054444444,12.4386666667,10.3595555556,14.9665555555,16.0454444445,12.8872222222,12.7055555556,15.1725555556
288.56,11.1482222222,15.9365555555,12.9723333334,12.5101111111,10.2731111111,14.6914444444,16.1952222222,12.818,12.4914444445,15.2215555556
288.93,11.5597777778,16.5043333333,13.2996666666,13.1377777778,10.712,14.9456666667,16.4858888889,13.0691111111,12.9878888889,15.6191111111
289.30,11.8116666667,16.729,13.451,13.2256666667,10.9733333333,15.0714444444,16.9543333333,13.2882222222,13.3321111111,15.8971111111
289.67,11.9836666667,16.9804444445,13.4148888889,13.779,11.3307777778,15.248,17.3697777778,13.4651111111,13.5531111111,15.9508888889
290.04,11.6777777778,16.9498888889,13.3842222222,13.8107777778,10.8436666666,14.5941111111,17.4721111111,13.3714444445,13.6326666667,15.8232222222
290.41,12.1273333333,17.3124444444,13.8027777778,14.4035555556,11.0921111111,14.9598888889,17.6064444445,13.7643333333,13.9624444444,16.0082222222
290.78,12.7687777778,17.8955555556,14.433,14.7466666666,11.8534444444,15.4122222222,17.9597777778,14.337,14.7274444444,16.6474444445
291.15,12.9564444444,17.8925555556,14.7243333334,15.0406666667,11.9627777778,15.6857777778,18.2606666667,14.8146666667,14.989,16.912
291.52,13.3438888889,18.3817777778,15.2378888889,15.5437777778,12.5821111111,16.1622222222,18.8504444444,15.1664444444,15.8302222222,17.1582222222
291.89,13.7721111111,18.7577777778,15.8005555556,15.6293333333,12.9618888889,16.3867777778,19.1726666667,15.155,16.1695555556,17.4076666667
292.26,14.2761111111,18.8974444444,16.0848888889,16.2176666667,13.3452222222,16.9824444444,19.9147777778,15.0675555555,16.6367777778,17.5741111111
292.64,14.3837777778,18.7828888889,15.9101111111,16.03,13.2307777778,16.9033333333,19.9626666667,14.8904444444,16.89,17.4566666667
293.01,13.7473333334,18.5275555556,15.716,15.4464444444,12.8303333333,16.5724444445,19.795,14.6712222222,16.579,16.9631111111
293.38,14.6877777778,19.5546666667,16.8938888889,16.7935555556,13.9992222222,17.91,20.8984444444,15.6304444444,17.6627777778,17.8298888889
293.75,14.7883333333,19.8843333333,17.1066666666,17.0344444444,14.1188888889,18.2885555556,21.2371111111,16.2727777778,17.7962222222,18.1705555555
294.12,14.8338888889,19.885,17.0816666667,17.12,14.4827777778,18.2183333333,21.1112222222,16.4431111111,17.861,18.3268888889
294.49,14.6735555555,19.7185555556,16.8473333333,16.6355555556,14.2751111111,18.0494444444,20.8334444445,16.1995555556,17.9496666667,18.4665555556
294.86,14.3611111111,19.7218888889,16.6517777778,16.6035555556,14.3191111111,18.0911111111,20.855,16.1958888889,17.8866666667,18.3245555556
295.23,14.3775555555,20.354,16.8644444444,16.79,14.6753333333,18.211,21.1446666667,16.555,18.3657777778,18.6752222222
295.60,14.1956666666,20.1638888889,16.52,16.3027777778,14.1576666667,17.7691111111,20.9296666667,16.3626666667,18.1276666667,18.4371111111
295.97,13.357,19.4742222222,15.7688888889,15.6808888889,13.4244444444,17.3472222222,20.1832222222,15.6805555555,17.5956666667,17.5643333333
296.34,12.7482222222,19.3571111111,15.7033333333,15.3237777778,13.1726666667,16.8764444445,19.7364444445,15.6583333333,17.4702222222,17.2656666667
296.71,12.414,19.2165555556,15.4346666666,15.1271111111,13.0336666667,16.991,19.5433333333,15.7077777778,17.3864444444,17.0205555556
