wavelength,Back_SalCoem,Belly_SalCoem,Breast_SalCoem,Crissum_SalCoem,Crown_SalCoem,DorTail_SalCoem,Patch10_SalCoem,Patch11_SalCoem,Rump_SalCoem,Throat_SalCoem,WingTip_SalCoem
452.81,6.7494,29.3867,16.7894,9.83813333334,6.5714,6.1106,26.5526,4.97006666667,6.33726666667,45.3573,6.683
453.17,6.71893333334,29.3841,16.7629333333,9.84686666665,6.54913333333,6.0962,26.5336666667,4.96493333333,6.3228,45.344,6.67173333333
453.52,6.71953333334,29.4092,16.7705333333,9.84966666667,6.54666666667,6.0862,26.5417666667,4.95953333333,6.3158,45.3879666667,6.6592
453.87,6.7016,29.4264333333,16.7616,9.86820000001,6.54453333333,6.06726666667,26.5580666667,4.95906666667,6.3084,45.414,6.647
454.23,6.71626666667,29.492,16.7734,9.919,6.56053333333,6.08033333333,26.6055333333,4.96766666667,6.31453333333,45.4762,6.6574
454.58,6.69353333333,29.5286333333,16.7786666667,9.92960000001,6.54113333333,6.05366666667,26.611,4.952,6.28566666667,45.5179666667,6.637
454.93,6.66686666667,29.5447,16.7693333333,9.93213333333,6.52433333333,6.03526666666,26.6264333333,4.948,6.2744,45.5228,6.61906666667
455.29,6.68046666667,29.5867,16.7922,9.98100000001,6.5542,6.04766666666,26.6502666667,4.9692,6.2892,45.5604333333,6.62533333333
455.64,6.68326666667,29.6371333333,16.7927333333,10.0062666667,6.54646666667,6.0392,26.6986,4.95646666667,6.2752,45.6236333333,6.6148
456.00,6.66653333333,29.6811666667,16.7946,10.0215333333,6.53673333333,6.01846666667,26.6950333333,4.936,6.25653333333,45.6403,6.5992
456.35,6.67666666667,29.7202666667,16.8004666667,10.0562,6.55173333333,6.02153333333,26.7019666667,4.9356,6.25866666667,45.6486333333,6.61326666667
456.70,6.66746666667,29.7586333333,16.7974666666,10.0830666667,6.54426666667,6.01666666667,26.7001333333,4.91466666667,6.25433333333,45.6471666667,6.60766666667
457.06,6.68026666666,29.8111333333,16.7996666667,10.1223333333,6.55266666667,6.01873333333,26.7004333333,4.91906666667,6.25753333334,45.6424333333,6.6112
457.41,6.70153333333,29.8759666667,16.8262,10.1869333333,6.5832,6.041,26.7251666667,4.94413333333,6.2842,45.6627333333,6.64246666667
457.76,6.70066666667,29.8804,16.8322666667,10.2184666667,6.5856,6.05433333333,26.7105333333,4.94626666667,6.28706666667,45.6300333334,6.6456
458.12,6.70306666667,29.9274333333,16.8566666667,10.2458666667,6.57853333333,6.06073333333,26.7193333333,4.95226666667,6.29013333333,45.6705666667,6.65006666667
458.47,6.73566666667,29.9969,16.8811333333,10.2926666667,6.60206666666,6.088,26.7662666667,4.97813333333,6.33113333333,45.7344,6.67966666667
458.82,6.7428,30.0364666667,16.8974,10.3308,6.60713333333,6.09106666667,26.7719,4.98086666667,6.33913333333,45.8013,6.68606666667
459.18,6.72726666667,30.0533666666,16.8899333333,10.3413333333,6.594,6.08133333333,26.7762,4.9722,6.331,45.8195333333,6.67813333333
459.53,6.7164,30.0736333333,16.9011333333,10.3649333333,6.59046666667,6.08293333333,26.7764,4.97086666667,6.3254,45.8499,6.6658
459.88,6.71266666667,30.122,16.9197333333,10.3964666667,6.5912,6.09,26.8085666667,4.9758,6.33593333333,45.9075,6.67053333334
460.24,6.7156,30.1807333333,16.942,10.4282,6.59306666667,6.09393333333,26.856,4.9858,6.3344,45.9916,6.66533333333
460.59,6.72886666667,30.2173,16.9619333333,10.4554666667,6.6092,6.10333333333,26.8979666667,5.002,6.34833333333,46.0475333333,6.67753333333
460.94,6.73413333333,30.2519333333,16.9878666667,10.4874,6.62006666667,6.11173333333,26.9521,5.00006666667,6.35426666667,46.1409,6.68186666667
461.29,6.72626666666,30.2746,16.992,10.5022666667,6.60793333333,6.111,26.9925,4.99566666667,6.35026666667,46.2049666667,6.66893333333
461.65,6.7456,30.3599,17.0171333333,10.5438,6.6148,6.11373333333,27.0646666667,5.00066666667,6.3598,46.3349,6.66973333333
462.00,6.73626666667,30.3910333333,17.0248,10.5654,6.6116,6.10533333333,27.0993666667,4.99346666666,6.362,46.3842666667,6.65573333333
462.35,6.73746666667,30.4194666667,17.0492666667,10.6037333333,6.60466666667,6.108,27.1215333333,4.985,6.35286666667,46.4427666667,6.64453333333
462.71,6.7718,30.4969,17.1127333333,10.6756,6.64386666667,6.1512,27.2177,5.01966666667,6.39373333333,46.5249,6.6806
463.06,6.79846666667,30.5675,17.1415333333,10.7370666667,6.66553333333,6.1656,27.2775,5.0346,6.40546666667,46.6236,6.69153333333
463.41,6.80593333333,30.5952333333,17.1554,10.7712666667,6.6732,6.16113333333,27.3244666667,5.0414,6.4194,46.6604666667,6.70633333333
463.76,6.8294,30.5951666667,17.1505333333,10.8242,6.69166666667,6.16193333333,27.3285333333,5.0482,6.4274,46.6842666667,6.70626666667
464.12,6.81806666667,30.5942,17.1342666667,10.8355333333,6.67546666667,6.14446666667,27.3272666667,5.018,6.40593333333,46.6765666667,6.684
464.47,6.80673333333,30.6005666667,17.1258,10.8577333333,6.65726666667,6.12846666667,27.3063333333,5.01073333333,6.39013333333,46.675,6.6626
464.82,6.80086666667,30.6364666667,17.1292666667,10.8797333333,6.6528,6.1256,27.3053,5.01073333333,6.39153333333,46.6896333333,6.65693333333
465.17,6.81266666667,30.6916,17.1492666667,10.9286,6.6496,6.12,27.3237,5.00346666667,6.3948,46.7486,6.655
465.53,6.833,30.7674666667,17.1994,10.9864,6.6628,6.13313333333,27.3601333333,5.02413333333,6.412,46.8249,6.66906666667
465.88,6.83593333333,30.8207,17.2291333333,11.0375333333,6.68393333333,6.1414,27.3956666667,5.037,6.41786666667,46.8977,6.6898
466.23,6.841,30.8536666667,17.2291333333,11.0712666667,6.69853333333,6.13933333333,27.4128666667,5.04613333333,6.42766666667,46.9206,6.69946666667
466.58,6.8158,30.8398333333,17.1982,11.0746666667,6.6694,6.10693333333,27.3781666667,5.0184,6.3878,46.8949666667,6.6694
466.94,6.79973333333,30.8873,17.2202,11.083,6.65746666667,6.09813333333,27.3884666667,5.0014,6.3704,46.9177,6.6622
467.29,6.80286666666,30.9296,17.2331333333,11.1092666667,6.66593333333,6.10433333333,27.4076,4.9964,6.36733333333,46.941,6.65193333333
467.64,6.807,30.9851,17.2681333333,11.1306666667,6.6658,6.11286666667,27.4549666667,5.00273333333,6.36853333333,46.9929,6.66013333333
467.99,6.81006666667,31.0072333333,17.2828666667,11.1477333333,6.66593333333,6.1166,27.4493666667,4.99786666667,6.37153333333,47.0025666667,6.663
468.35,6.78746666667,31.0346,17.29,11.1636,6.64793333333,6.10466666667,27.4802333333,4.97186666667,6.35773333333,47.0274333333,6.65206666666
468.70,6.78846666667,31.0986333333,17.3156,11.1942666667,6.6392,6.09753333333,27.5222,4.976,6.35146666667,47.1021333333,6.6528
469.05,6.7744,31.1269666667,17.3190666667,11.2075333333,6.64086666667,6.08426666667,27.5552666667,4.9668,6.3366,47.1178,6.64473333333
469.40,6.76853333333,31.1401666667,17.3232666667,11.2321333333,6.63913333333,6.0864,27.5777666667,4.95213333333,6.3312,47.1424666667,6.63846666667
469.75,6.76793333333,31.1342666667,17.3274666667,11.2574,6.61773333333,6.09653333333,27.5728,4.9418,6.3348,47.1411666667,6.63393333333
470.11,6.7418,31.1657333333,17.3277333333,11.2740666667,6.58346666667,6.0674,27.5948666667,4.91933333333,6.31446666667,47.1652333333,6.60526666667
470.46,6.7326,31.2437333333,17.3425333334,11.2944,6.578,6.05626666667,27.6424333333,4.915,6.30673333333,47.2479,6.59973333333
470.81,6.71366666667,31.2682,17.3394666667,11.3242,6.5734,6.04573333333,27.6675333333,4.91593333333,6.30713333333,47.2770666667,6.58926666667
471.16,6.7228,31.2997,17.3543333333,11.3595333333,6.575,6.04773333333,27.6855333333,4.93686666667,6.3096,47.3335,6.60853333333
471.51,6.69953333333,31.3483,17.3572666667,11.3818,6.55493333333,6.02693333333,27.7043,4.9148,6.28366666667,47.4087,6.59593333333
471.87,6.6982,31.372,17.3616666667,11.4267333333,6.5496,6.02686666667,27.7255666667,4.91926666667,6.28086666667,47.4468333333,6.59693333333
472.22,6.73626666667,31.4295666667,17.4017333333,11.4903333333,6.58266666667,6.06733333333,27.7777333333,4.96386666666,6.31746666667,47.5245666667,6.63366666667
472.57,6.75886666666,31.4432333333,17.4159333333,11.5371333333,6.595,6.09106666667,27.8062666667,4.9872,6.34713333334,47.5145666667,6.65726666667
472.92,6.76586666667,31.4693,17.4376,11.5829333333,6.6022,6.09453333333,27.8133,4.9924,6.3586,47.537,6.66626666667
473.27,6.7488,31.4898666667,17.4256666667,11.6142,6.58406666667,6.08273333333,27.8280333333,4.98786666667,6.35093333333,47.5361,6.66933333333
473.62,6.73626666667,31.5215333333,17.4194666667,11.6420666667,6.58753333333,6.04893333333,27.8422,4.9742,6.3262,47.572,6.6502
473.98,6.75113333333,31.5454666667,17.4566666667,11.6909333333,6.61486666667,6.0836,27.8681666667,4.9862,6.34213333333,47.6140666667,6.66706666667
474.33,6.7498,31.5220333333,17.4481333333,11.739,6.61706666667,6.093,27.8502666667,4.97406666667,6.33946666667,47.5619666667,6.66026666667
474.68,6.77233333333,31.5679,17.4739333333,11.7991333333,6.6234,6.11126666666,27.883,4.9674,6.3608,47.6184333333,6.68166666667
475.03,6.76826666667,31.604,17.4805333333,11.839,6.61966666667,6.1138,27.8964,4.96226666667,6.37233333333,47.6250666667,6.67213333333
475.38,6.78506666667,31.6206666667,17.4904666667,11.8873333333,6.63433333333,6.13433333334,27.9122333333,4.97466666667,6.39133333333,47.6135,6.68746666667
475.73,6.83646666667,31.7455,17.5598666667,11.9984666667,6.69633333333,6.1792,27.9911666667,5.03546666667,6.4548,47.7155333333,6.74106666667
476.08,6.82193333333,31.7760333333,17.5536666667,12.0328666667,6.68386666667,6.151,27.9936,5.01473333333,6.4294,47.7319666667,6.72753333333
476.44,6.8006,31.7953666667,17.5469333333,12.0549333333,6.68346666667,6.133,27.9758333333,4.98966666667,6.40453333333,47.7638,6.70273333334
476.79,6.82553333333,31.8390333333,17.5648666667,12.1013333334,6.70186666667,6.16286666667,28.002,5.01533333333,6.4232,47.7812666667,6.7146
477.14,6.8414,31.8898,17.5823333333,12.136,6.71993333333,6.1802,28.0048666667,5.0232,6.43486666667,47.8151666667,6.72146666667
477.49,6.87593333333,31.9735,17.6268,12.1915333333,6.74153333333,6.22406666667,28.0650666667,5.07053333333,6.47093333334,47.8823666667,6.757
477.84,6.8624,32.0067666667,17.6217333333,12.2090666667,6.73653333333,6.20673333333,28.0757,5.06986666667,6.474,47.903,6.75126666667
478.19,6.8764,32.0504333333,17.6273333333,12.2386666667,6.735,6.19326666667,28.1044333333,5.08466666667,6.47693333333,47.9836333333,6.75333333333
478.54,6.8822,32.0569666667,17.631,12.2516666667,6.72966666667,6.1914,28.1063333333,5.09626666666,6.47033333333,47.9851333333,6.75666666667
478.89,6.92093333334,32.1252666667,17.665,12.3258666667,6.75526666667,6.2208,28.1408666667,5.11993333333,6.48666666667,48.0451333333,6.79266666667
479.24,6.92373333333,32.1880333333,17.6964,12.3693333333,6.76366666667,6.22793333333,28.1829,5.1398,6.49926666667,48.1238,6.8022
479.60,6.90626666667,32.1711666667,17.6788,12.3641333334,6.7348,6.2122,28.1573666667,5.12553333333,6.47506666667,48.0830666667,6.78806666667
479.95,6.91826666667,32.1964,17.6754,12.3930666667,6.74206666667,6.2284,28.1635333333,5.14573333333,6.4928,48.0856666667,6.79933333333
480.30,6.91653333333,32.1993333333,17.6534,12.4070666667,6.73,6.22913333333,28.1241,5.14886666667,6.48486666667,48.0386,6.7998
480.65,6.90413333333,32.2116666667,17.6386666667,12.4243333333,6.7118,6.20566666667,28.0850666667,5.13253333333,6.46833333333,48.0468666667,6.80026666667
481.00,6.9056,32.2541,17.6507333333,12.4772666667,6.7132,6.21693333333,28.0785,5.1384,6.463,48.0817,6.80826666666
481.35,6.9014,32.3413333333,17.6703333333,12.5406666667,6.7122,6.2252,28.0885333333,5.13486666667,6.47013333333,48.1683333334,6.82853333333
481.70,6.91206666667,32.4650333333,17.7019333333,12.6092,6.7194,6.247,28.1224333333,5.14113333333,6.47466666667,48.2883666666,6.8532
482.05,6.92386666667,32.6149,17.7613333333,12.6817333333,6.74353333333,6.26986666667,28.1928333333,5.156,6.49206666667,48.4169333333,6.88439999999
482.40,6.92946666667,32.7301,17.8068,12.7376,6.7548,6.2798,28.2497666667,5.16666666667,6.49846666667,48.5234,6.89740000001
482.75,6.91493333333,32.7954,17.8191333333,12.7501333333,6.74373333334,6.27653333333,28.2749,5.15146666667,6.49026666667,48.6110666667,6.88586666667
483.10,6.9176,32.8406,17.8354666666,12.7794,6.7514,6.27726666667,28.2938333333,5.14906666667,6.4956,48.6846,6.89673333333
483.45,6.91546666667,32.9038333333,17.848,12.8122666667,6.7546,6.27766666667,28.3352333333,5.14906666667,6.50326666667,48.7991333333,6.895
483.80,6.91433333333,32.9469666667,17.8647333333,12.8375333333,6.75613333333,6.27633333333,28.3559333333,5.14586666667,6.50633333333,48.8775666667,6.89853333333
484.15,6.9252,33.0034333333,17.8919333334,12.882,6.77326666667,6.2842,28.4030666667,5.15306666666,6.5222,48.9636333334,6.91346666667
484.50,6.91926666667,33.0474,17.9063333333,12.91,6.77993333333,6.29253333333,28.4339,5.15366666667,6.52686666667,49.0218666667,6.91326666667
484.85,6.91106666667,33.0683333333,17.912,12.9314666667,6.77826666667,6.28153333333,28.4497666667,5.14633333333,6.52673333333,49.0599333333,6.90666666666
485.20,6.9142,33.0928666667,17.9141333333,12.9578,6.7786,6.27566666667,28.4619666667,5.13566666667,6.52673333333,49.0878666667,6.89793333333
485.55,6.92013333333,33.1134,17.9251333333,12.9967333333,6.78293333333,6.27753333333,28.4843,5.13786666667,6.5308,49.1239666667,6.89473333334
485.90,6.91173333333,33.0971333334,17.9100666667,13.0130666667,6.77686666667,6.27286666667,28.4712666667,5.12773333333,6.52373333333,49.1128,6.8772
486.25,6.9006,33.0817666667,17.8897333333,13.0316,6.76793333333,6.26173333334,28.4497666667,5.11313333333,6.5192,49.1076333333,6.85613333333
486.60,6.89906666667,33.0836,17.8870666667,13.0664666667,6.77206666667,6.25073333333,28.4489,5.11153333333,6.52226666667,49.1028666667,6.85433333333
486.95,6.8994,33.0891666667,17.8869333333,13.1005333334,6.7692,6.25053333333,28.4558,5.11033333333,6.52013333333,49.0827333333,6.84706666667
487.30,6.89533333333,33.0654,17.8816,13.1162666667,6.76686666667,6.2432,28.4295333333,5.10526666667,6.51226666667,49.0203333333,6.84166666667
487.65,6.89953333333,33.0671,17.8864666667,13.1514,6.77273333333,6.24886666667,28.4294666667,5.10593333333,6.513,49.0059333333,6.838
488.00,6.90173333333,33.0871,17.8922,13.1834,6.77446666667,6.2514,28.4521,5.1092,6.51106666667,49.0324666667,6.83833333334
488.35,6.91146666667,33.1029333333,17.9006,13.2177333333,6.779,6.25406666667,28.4670333333,5.11433333333,6.51426666667,49.0430333333,6.8438
488.70,6.91573333333,33.1253,17.9003333333,13.253,6.78086666667,6.25806666667,28.4715333333,5.1214,6.51926666667,49.0427666667,6.85066666667
489.05,6.91133333333,33.1354333333,17.9037333333,13.2808,6.77966666667,6.25473333333,28.4824333333,5.12226666667,6.5144,49.0348666667,6.84773333333
489.40,6.90133333333,33.1493666667,17.906,13.3023333333,6.77246666667,6.24013333333,28.4738,5.11613333334,6.5058,49.0249666667,6.84313333333
489.75,6.9046,33.1886333333,17.9260666667,13.3460666667,6.77373333333,6.24913333333,28.4947333333,5.118,6.5126,49.0582,6.8546
490.10,6.91753333333,33.2243333333,17.9438,13.4009333333,6.7906,6.26266666667,28.5234,5.1348,6.52226666667,49.0859666667,6.87793333333
490.45,6.92433333333,33.2488666667,17.9641333333,13.4513333333,6.79993333334,6.278,28.5420666667,5.1462,6.5272,49.1127666667,6.88873333333
490.80,6.9244,33.2471333333,17.9525333333,13.4778,6.80173333333,6.27686666667,28.5339,5.15326666667,6.52006666667,49.0968333333,6.88573333333
491.15,6.9224,33.2672666667,17.9484,13.5135333333,6.7952,6.26833333333,28.537,5.14366666667,6.51586666667,49.1069666667,6.88006666667
491.50,6.9248,33.3063666667,17.9565333333,13.5454666667,6.80426666667,6.27286666667,28.5735666667,5.14793333333,6.52433333333,49.1521666667,6.89213333333
491.85,6.91893333333,33.3203666667,17.9564,13.5678,6.7918,6.26426666667,28.5723666667,5.13906666667,6.52266666667,49.1488666667,6.87546666667
492.20,6.92473333333,33.3478,17.9672666667,13.6063333333,6.7908,6.2626,28.5911666667,5.1438,6.52473333334,49.1681666667,6.872
492.55,6.9404,33.3959333333,17.995,13.6456666667,6.81033333333,6.28006666667,28.6504666667,5.15406666667,6.53306666667,49.2362333333,6.87953333333
492.90,6.93506666667,33.4283333333,18.0113333333,13.6731333333,6.81166666667,6.27886666667,28.6755666667,5.16186666667,6.5334,49.2822333333,6.8744
493.25,6.9386,33.4487666667,18.0166,13.6992666667,6.821,6.2772,28.7231,5.15393333333,6.5316,49.3294333333,6.87106666667
493.60,6.9398,33.4567666667,18.0198666667,13.7316,6.827,6.2642,28.7581333333,5.15906666667,6.53786666667,49.3691666667,6.8634
493.95,6.94146666667,33.4815333333,18.0183333333,13.7518,6.81413333333,6.25106666667,28.7862,5.14953333333,6.52466666667,49.3946,6.84393333333
494.30,6.93966666667,33.5017,18.0103333333,13.7801333333,6.805,6.24133333333,28.8292666667,5.1388,6.5188,49.4071333333,6.82713333333
494.65,6.92766666667,33.5551,18.0228,13.8196,6.79806666667,6.2332,28.8607666667,5.12333333333,6.5204,49.4537,6.8162
495.00,6.94546666667,33.6162333333,18.0675333333,13.8776666667,6.819,6.26486666667,28.9463333333,5.14346666667,6.53533333333,49.5342666667,6.8328
495.34,6.95726666667,33.6534,18.0653333333,13.9247333333,6.8136,6.26206666667,28.9465,5.14306666667,6.53873333333,49.5033333333,6.83293333333
495.69,6.953,33.6747666667,18.0715333333,13.9634,6.81253333334,6.26513333333,28.9501666667,5.14453333333,6.5338,49.4863,6.8486
496.04,6.95873333333,33.7139,18.0778666667,14.0014666667,6.81793333333,6.27233333334,28.9580666667,5.14326666667,6.53786666667,49.4908666667,6.86233333333
496.39,6.9414,33.7207,18.0669333333,14.0264,6.79546666667,6.25006666667,28.9338333333,5.1238,6.5238,49.4624666667,6.84106666667
496.74,6.94753333333,33.7132333333,18.0584,14.0499333333,6.80286666667,6.256,28.9311,5.1246,6.51966666667,49.4103333333,6.8406
497.09,6.95373333333,33.7305,18.0649333333,14.0940666667,6.8112,6.27026666667,28.9234,5.1498,6.5392,49.3786666667,6.84813333333
497.44,6.97273333333,33.7583333333,18.0752666667,14.1406,6.827,6.28693333333,28.9370666667,5.15373333333,6.54806666667,49.3895666667,6.8582
497.79,6.94506666667,33.7606333333,18.0691333333,14.1652,6.82213333333,6.27713333333,28.9255333333,5.14213333333,6.54233333333,49.3823333333,6.85106666667
498.14,6.94193333333,33.7969333333,18.0740666667,14.2032,6.82746666667,6.26773333333,28.9426333333,5.13946666667,6.5364,49.4465,6.8478
498.48,6.95586666667,33.8782,18.1092666667,14.2637333333,6.83513333333,6.27826666667,29.0096333333,5.15686666667,6.55273333333,49.5532,6.8586
498.83,6.96246666667,33.932,18.1240666667,14.3149333333,6.8398,6.2746,29.0260666667,5.16726666667,6.5532,49.6067333333,6.86473333333
499.18,6.95506666667,33.9581666667,18.1538666667,14.3400666667,6.84053333333,6.27673333333,29.0426333333,5.16986666667,6.5396,49.6415,6.84686666667
499.53,6.9634,34.0051666667,18.1848666667,14.3791333333,6.85086666667,6.28766666667,29.0704,5.17513333333,6.55953333333,49.7064333333,6.84686666667
499.88,6.96613333333,34.0482666667,18.2116666667,14.43,6.85753333334,6.2992,29.1117666667,5.1852,6.57393333333,49.7608666667,6.8466
500.23,6.97413333333,34.1097333333,18.2310666667,14.4772,6.86366666667,6.30486666667,29.1602,5.19386666667,6.57826666667,49.8242,6.85733333333
500.58,6.98626666667,34.1748,18.2541333333,14.5405333333,6.86286666667,6.30533333333,29.2071666667,5.19873333333,6.5922,49.9366333333,6.86026666667
500.92,6.99533333333,34.2328666667,18.2669333333,14.5961333333,6.86573333333,6.32013333333,29.2452333333,5.189,6.5948,50.0014666667,6.86586666666
501.27,6.98326666667,34.2833666667,18.2727333333,14.6453333333,6.86506666667,6.3098,29.2459,5.20233333333,6.59666666667,50.0313333333,6.86866666666
501.62,7.00846666666,34.3412666667,18.2920666667,14.7083333333,6.88326666667,6.3348,29.2838,5.21633333333,6.61946666667,50.0972,6.88213333333
501.97,7.00973333333,34.3659333333,18.3079333333,14.7529333333,6.87233333333,6.33526666667,29.2957333333,5.223,6.62066666667,50.1098666667,6.87986666667
