wavelength,Back_DacVigm,Belly_DacVigm,Breast_DacVigm,Crissum_DacVigm,Crown_DacVigm,DorTail_DacVigm,Patch10_DacVigm,Rump_DacVigm,Throat_DacVigm,WingTip_DacVigm
715.72,6.09246666667,13.4516666667,12.0695333333,12.1712666667,11.9937333333,7.01633333333,11.4525333333,12.3902666667,13.4008,8.29413333334
716.04,6.17826666667,13.418,12.1093333333,12.2094,11.9886666667,7.00526666667,11.5376666667,12.4923333333,13.4040666667,8.28606666667
716.36,6.0208,13.2038666667,11.9561333333,11.9729333333,11.8294666667,6.75106666667,11.3751333333,12.2952,13.2350666667,8.08040000001
716.68,6.15366666667,13.2559333333,12.0610666667,12.0125333333,11.9148666667,6.83586666667,11.4435333333,12.3318666667,13.2444666667,8.09513333333
717.00,6.09733333333,13.2823333333,11.9438,11.9436666667,11.8428666667,6.89873333333,11.351,12.2269333333,13.1960666667,8.02126666666
717.32,6.28826666667,13.4986,12.2267333333,12.1477333333,12.0524,7.0628,11.631,12.3801333333,13.3826,8.2514
717.64,6.5212,13.6840666666,12.4418666667,12.3515333333,12.3317333334,7.27786666667,11.8953333333,12.5782,13.6580666667,8.46613333334
717.96,6.55206666667,13.6836666666,12.424,12.3016,12.2811333334,7.22426666666,11.8681333333,12.4711333333,13.5343333333,8.33613333334
718.28,6.56853333333,13.7146666667,12.4580666667,12.4032666667,12.3292666667,7.283,11.8368,12.4658666667,13.4828666667,8.31606666666
718.60,6.5,13.6634,12.3430666667,12.277,12.1862666667,7.1816,11.7456,12.3729333333,13.3546666667,8.17040000001
718.92,6.36866666667,13.5516,12.2367333333,12.1807333333,12.0758666667,7.27266666667,11.6086,12.3398666667,13.2453333334,8.12560000001
719.24,6.09286666667,13.3108666667,11.9488666667,11.9039333333,11.7949333333,7.07133333333,11.3578,11.9696,12.9566,7.8836
719.56,6.18873333333,13.5652,12.047,11.9924666667,11.8291333333,7.28186666667,11.5602666667,12.084,13.1101333333,8.18486666666
719.88,6.33546666667,13.8220666667,12.3004,12.2054666667,11.9728,7.53486666667,11.8044,12.3399333334,13.2170666667,8.46766666667
720.20,6.39006666667,13.9945333333,12.3992666667,12.4227333333,12.0270666667,7.61353333333,11.926,12.477,13.3875333333,8.68106666666
720.52,6.27686666667,13.8916,12.3234,12.356,11.9151333333,7.569,11.9426666667,12.4513333333,13.3461333333,8.55333333333
720.84,5.64866666667,13.3092666667,11.6842666666,11.7638666667,11.3010666667,7.02026666667,11.3474666667,11.8859333333,12.8854666667,7.99379999999
721.16,5.4806,13.1325333333,11.398,11.5151333333,11.0615333333,6.79293333333,11.0039333333,11.6712666667,12.5672666667,7.77466666667
721.48,5.569,13.1119333333,11.4700666666,11.6146666667,11.1848,6.92393333334,11.1004666667,11.7778666667,12.6859333333,8.03460000001
721.79,5.82786666667,13.1556,11.7409333333,11.8032666667,11.3554,7.11646666667,11.361,11.9619333333,12.9366666667,8.25166666667
722.11,6.19293333333,13.375,12.1129333333,12.2134,11.677,7.48153333333,11.7225333334,12.3082,13.2613333333,8.66980000001
722.43,6.24893333333,13.3504,12.122,12.287,11.6168,7.46993333333,11.8807333333,12.4029333333,13.3695333333,8.7478
722.75,6.51346666667,13.6320666667,12.4544666667,12.6938,11.9358666667,7.76386666667,12.2496666667,12.8546666667,13.6664666667,9.04466666668
723.07,6.64913333333,13.6452666667,12.6326,12.8636,12.1531333333,7.83906666667,12.4054666667,12.9463333333,13.7319333333,9.04606666666
723.39,6.69746666666,13.6536,12.5576666667,12.9128,12.2508666667,7.89766666667,12.4496666667,12.9532666667,13.6980666667,9.02060000001
723.71,6.24913333333,13.265,12.2053333333,12.5214666667,11.9144666667,7.61506666667,12.1352,12.5663333333,13.3274666667,8.6378
724.03,6.2966,13.1911333333,12.1939333333,12.4160666667,11.8708,7.57046666667,12.0734,12.5036,13.1757333333,8.63773333333
724.35,6.64133333333,13.5053333333,12.6236,12.8153333333,12.1525333333,7.86506666667,12.3303333333,12.8250666667,13.4662666667,9.00880000001
724.67,6.5346,13.4220666667,12.5565333333,12.7338,12.0674,7.76293333333,12.2628,12.7614666667,13.4594,8.92826666666
724.98,6.3528,13.3904666667,12.2949333333,12.5713333333,11.7856666667,7.54133333333,12.0520666667,12.6048666667,13.2503333333,8.69019999999
725.30,6.11246666667,13.2481333333,11.9735333333,12.2822666667,11.6429333333,7.33753333333,11.8706,12.3396666667,13.0206666667,8.42426666667
725.62,6.04766666667,13.3808,11.9174,12.1686666667,11.6839333333,7.2738,11.8442,12.2022,12.9854666667,8.35966666667
725.94,6.02246666667,13.3332666667,11.8209333333,11.9524666667,11.6342666667,7.087,11.7854666667,12.0545333333,12.8854666667,8.22033333333
726.26,5.93486666667,13.1892,11.5405333333,11.5854,11.4199333333,6.89053333334,11.5562,11.749,12.6637333333,8.111
726.58,5.81886666667,13.0712,11.3948666667,11.4086,11.1984666667,6.73586666667,11.2311333333,11.5029333333,12.5703333333,8.02313333333
726.90,6.0326,13.1848666667,11.528,11.4843333333,11.3072,6.88753333333,11.3984666667,11.5471333333,12.8763333333,8.11006666667
727.21,6.36253333333,13.4460666667,11.7145333333,11.6280666667,11.5306,7.08353333333,11.6168666667,11.7520666667,13.0348666667,8.3042
727.53,6.2546,13.3502,11.6108,11.4951333333,11.3720666667,6.9444,11.3814,11.5865333333,12.8616666667,8.19353333334
727.85,6.36306666666,13.4419333333,11.6626,11.4822,11.4748666666,7.14866666667,11.475,11.6386,12.9286,8.2528
728.17,6.62506666667,13.6950666667,11.8587333333,11.6543333333,11.6019333333,7.4248,11.602,11.7702,13.1108666667,8.49566666667
728.49,6.91033333333,13.8778666666,12.239,11.8878666667,11.8288,7.7162,11.8288,12.0598666667,13.4390666667,8.76933333334
728.80,6.88313333333,13.9776666667,12.2808,11.9239333333,11.8014666667,7.77073333333,11.8476666667,12.1796666667,13.4825333333,8.86753333334
729.12,6.85553333333,13.9667333333,12.2692,11.8986,11.7699333333,7.69366666666,11.8246666667,12.2552666667,13.4745333333,8.92713333333
729.44,6.72846666667,13.9242666667,12.1689333333,11.7526,11.6998,7.59473333333,11.7137333334,12.1706666666,13.3686666667,8.81553333334
729.76,6.8756,14.03,12.4137333333,11.9084,11.8608,7.85473333333,11.7960666667,12.2910666667,13.5650666667,8.94086666667
730.08,6.892,14.0904,12.372,11.9371333333,11.8947333333,7.94146666667,11.9034666667,12.4246666667,13.6908,9.07366666667
730.39,6.57706666667,13.7590666667,12.0120666667,11.5950666667,11.5845333333,7.5448,11.6408,12.1931333333,13.3350666667,8.94706666667
730.71,6.75933333333,13.7446,12.1574666667,11.8110666667,11.6430666667,7.66586666667,11.7988,12.3604666667,13.4662666667,9.11646666667
731.03,6.94893333333,13.9749333333,12.371,12.0851333333,11.9222,7.93593333333,12.0798666667,12.6004666667,13.8452,9.41706666667
731.35,6.8596,13.8246,12.1347333333,12.026,11.7837333334,7.8478,11.9820666667,12.5364666667,13.7703333333,9.34446666666
731.67,6.65613333333,13.5460666667,11.8821333333,11.8786,11.6376666667,7.67113333333,11.8346,12.3675333333,13.5603333333,9.19966666667
731.98,6.4486,13.2787333333,11.6328,11.6380666667,11.5802,7.39466666667,11.5642666667,12.1463333333,13.3017333333,9.07059999999
732.30,6.46853333333,13.1510666667,11.641,11.6091333333,11.6427333333,7.348,11.4533333333,12.0888666667,13.2697333333,9.07933333334
732.62,6.41093333333,12.8482,11.5512666667,11.4960666667,11.4748,7.30633333333,11.2403333333,12.0610666666,13.1023333333,8.9216
732.94,6.4542,12.8512666667,11.6264,11.5764666667,11.4532666667,7.3254,11.2533333333,12.1585333333,13.1226666667,9.12339999999
733.25,6.49666666667,12.9085333333,11.6136666667,11.6717333333,11.4602,7.2942,11.3189333333,12.2375333333,13.1705333333,9.14373333333
733.57,6.5296,12.9040666667,11.7096,11.8210666667,11.578,7.31146666667,11.3680666667,12.263,13.1742666667,9.12153333333
733.89,6.41793333333,12.8522666666,11.6582666666,11.7921333333,11.4893333333,7.2294,11.1178666666,12.1912,13.0862,8.92846666667
734.21,6.36326666667,12.9030666667,11.6082666667,11.6974,11.4757333333,7.18993333333,11.0416,12.1429333333,13.1116666667,8.94319999999
734.52,6.3024,12.7723333333,11.3976666667,11.5963333333,11.3553333333,7.09086666667,11.0274666667,12.0242666667,12.8842,8.8394
734.84,6.31786666667,12.8072666667,11.6293333333,11.7257333333,11.5032,7.04886666667,11.1781333333,12.1454666667,12.8387333333,8.90466666667
735.16,6.41126666667,12.9714666667,11.8522,11.8380666667,11.5284666667,7.123,11.416,12.3626,12.9132666667,9.05633333335
735.48,6.75053333333,13.3128666667,12.1002666667,12.2311333333,11.6912,7.49693333333,11.906,12.7546,13.1798666667,9.34766666667
735.79,7.02213333333,13.5746,12.2233333333,12.4934,11.818,7.67506666667,12.2398666667,12.9364666667,13.4226666667,9.54160000001
736.11,7.02346666667,13.6419333333,12.1532,12.5375333333,11.8069333333,7.71646666667,12.2918,12.8693333333,13.4593333333,9.61466666667
736.43,7.29453333333,13.8928,12.4194,12.9746,12.1268666667,8.00353333333,12.5304,13.1561333333,13.6686,9.81659999999
736.74,7.39686666667,13.9372,12.4939333334,13.1042666667,12.2646,8.13366666667,12.5666,13.314,13.736,9.95826666665
737.06,7.59053333333,14.0840666667,12.6510666667,13.205,12.4541333333,8.335,12.6405333333,13.4916666667,13.7654,10.1336
737.38,8.01973333333,14.4504666667,13.149,13.6677333333,12.8636,8.77019999999,13.1489333333,13.9379333333,14.1738666667,10.6336
737.69,8.0296,14.3218666667,13.0103333333,13.6672,12.8006,8.6114,13.0357333333,13.8554,14.0070666667,10.5114
738.01,8.27253333333,14.5371333333,13.2863333333,13.8828666667,13.0703333333,8.83466666667,13.2649333333,14.0154666667,14.2378,10.7012666667
738.33,8.18853333333,14.3905333333,13.1649333333,13.687,13.0603333333,8.78506666667,13.2716666667,13.8576666667,14.2945333333,10.5924666667
738.64,8.351,14.4305333333,13.2095333333,13.6962,13.1862,8.8356,13.2350666667,13.7880666667,14.5032,10.5902
738.96,8.25793333333,14.3523333333,13.1474666667,13.5618666667,13.1731333333,8.82193333333,13.0214666667,13.6302666667,14.4547333333,10.4176
739.28,8.07466666666,14.1576,13.0012,13.3823333333,13.0202,8.6454,12.8603333333,13.5037333333,14.3258666667,10.1660666667
739.59,8.1508,14.3020666667,13.0862,13.4621333333,13.0712,8.63633333333,12.964,13.5288,14.3986666667,10.1008666667
739.91,8.20286666667,14.3116666667,13.2558666667,13.3679333334,13.1695333333,8.6878,13.1114,13.4712666667,14.5422,10.0948
740.23,8.14646666667,14.2807333333,13.2746666667,13.2768666667,13.1530666667,8.631,13.1682,13.3898666667,14.4088666667,10.1456
740.54,7.9246,14.1542,13.1148,13.0463333334,12.9449333333,8.53153333333,13.0818,13.1768,14.3992,10.063
740.86,7.81733333333,13.9826,12.9504,12.8633333333,12.7804,8.4106,12.946,13.0446,14.3540666667,9.9216
741.18,7.728,14.0234666667,13.0236,12.9939333333,12.8845333334,8.4502,12.9689333333,13.0281333333,14.3514666667,10.0490666667
741.49,7.3614,13.7063333333,12.7246666667,12.6058666667,12.4658,8.08206666667,12.5080666667,12.7574,14.0819333333,9.69106666667
741.81,7.3812,13.7164666667,12.6543333333,12.5810666667,12.335,8.2232,12.3231333333,12.6851333333,13.8987333333,9.6996
742.12,7.11833333334,13.5304,12.3290666667,12.4227333333,12.1657333333,7.91353333333,12.1201333333,12.567,13.6096,9.51586666667
742.44,6.87306666667,13.2742666667,11.9985333333,12.0230666667,11.7576,7.37226666667,11.824,12.2371333334,13.1908,9.28960000001
742.76,7.10853333333,13.4400666667,12.0871333333,12.1738,11.8461333333,7.58046666667,11.9155333333,12.3550666667,13.1916666667,9.6214
743.07,6.98346666666,13.4220666667,12.1424,12.0589333333,11.8662,7.71313333333,11.9525333333,12.2361333333,13.2042,9.7022
743.39,6.87146666667,13.1976666667,11.8407333333,11.9201333333,11.6744,7.60126666667,11.7409333334,12.1427333333,12.9954666667,9.58533333333
743.70,7.0312,13.3646,11.9402,11.9766,11.8593333333,7.68746666667,11.8306,12.3386,13.2213333333,9.58080000001
744.02,6.79053333333,13.2700666666,11.6594666667,11.6832,11.6594666667,7.34946666667,11.6277333333,12.0442666667,12.9352666667,9.21046666667
744.34,6.91053333333,13.4845333333,11.7959333333,11.8674,11.886,7.6872,11.8992,12.0796,13.0736,9.30406666666
744.65,6.6212,13.3411333333,11.5231333333,11.5978666667,11.6647333333,7.63853333333,11.7795333333,11.9398,13.1037333333,8.96020000001
744.97,6.3538,13.2318,11.2715333333,11.4988666667,11.5284,7.5304,11.5496,11.7902666667,12.9749333333,8.68833333333
745.28,6.6372,13.4377333333,11.4587333333,11.8491333333,11.7851333333,7.57313333333,11.8465333333,12.1272666667,13.4671333333,8.8916
745.60,6.4506,13.1308666667,11.3272,11.6107333333,11.473,7.39553333334,11.7106,11.7916666667,13.2875333333,8.57293333333
745.91,6.48093333333,13.0452666667,11.3254,11.7239333333,11.5840666667,7.5656,11.7319333333,11.6996,13.4249333333,8.51566666667
746.23,6.38573333333,13.0441333333,11.2985333333,11.5876666667,11.5848666667,7.63686666667,11.6254666666,11.6173333334,13.5793333333,8.29606666667
746.55,6.44186666667,12.8782666667,11.1030666667,11.5341333334,11.5232666667,7.42433333333,11.5556,11.668,13.3949333333,8.25433333334
746.86,6.51106666667,13.1054666667,11.0915333333,11.5096666667,11.4829333333,7.447,11.5715333333,11.6438666667,13.4030666667,8.33726666667
747.18,5.92386666667,12.4616,10.4720666667,10.9735333333,10.8394,6.7526,11.0190666667,11.0002666667,12.7889333333,7.88693333333
747.49,5.79493333333,12.1433333333,10.3676666667,10.8811333333,10.6138,6.61846666667,10.9026666667,11.0148,12.5926,7.87266666667
747.81,5.52053333333,11.7754666667,9.9826,10.5412,10.1964,6.08413333333,10.3567333333,10.7093333333,12.107,7.511
748.12,5.95626666667,11.9921333333,10.3036,10.7435333333,10.4124,6.33,10.5925333333,10.9688666667,12.2016666667,7.8542
748.44,6.67453333333,12.3554,10.8581333333,11.2649333334,11.0328666667,6.8492,11.2753333333,11.4762,12.65,8.57333333333
748.75,6.6614,12.3899333333,10.8875333333,11.2073333333,10.9578,6.93953333333,11.1917333333,11.4151333333,12.5692,8.55346666667
749.07,6.93773333333,12.8892,11.2609333333,11.5732,11.3846666667,7.26293333333,11.6298666667,11.8570666667,12.8817333333,8.91466666667
749.38,7.35453333333,13.336,11.7284666667,11.9398,11.8882666667,7.74873333333,12.1587333333,12.4138,13.3771333334,9.20126666667
749.70,7.31933333333,13.1148,11.6318666667,11.8273333333,11.6910666667,7.49166666667,12.1794,12.3515333333,13.1662,9.05680000001
750.01,7.274,13.088,11.6228,11.7881333333,11.6744,7.37993333333,12.1138,12.3049333333,13.2558,9.03093333333
750.33,7.3024,12.9871333333,11.6873333333,11.9378666667,11.8062666667,7.41606666667,12.1369333333,12.4082,13.2093333333,8.94566666666
750.64,7.8058,13.4761333333,12.0412666667,12.3956,12.2681333333,8.10133333333,12.6376666666,12.9765333334,13.6748,9.44699999999
750.96,8.09206666667,13.755,12.1571333333,12.5763333333,12.4949333333,8.33353333333,12.9038666667,13.059,13.8770666667,9.61126666666
751.27,7.74133333334,13.4273333333,11.9588666667,12.2077333333,12.2230666667,7.97246666667,12.6700666667,12.876,13.5796666667,9.28860000001
751.59,7.89753333333,13.6448666667,12.2508666666,12.376,12.4294,8.2214,12.9681333333,13.2210666667,13.9103333333,9.51873333334
751.90,7.44213333333,13.3644,12.0556666667,12.1302666667,12.0246666667,7.96753333333,12.607,13.0062,13.6991333334,9.15766666667
752.22,7.2662,13.2061333333,11.8280666667,12.0851333333,11.9268666667,7.73833333333,12.5002666667,12.7599333333,13.3956666667,8.93986666666
752.53,7.22693333333,13.0428,11.7587333333,12.1426,11.8625333333,7.87306666667,12.2696666667,12.6951333333,13.3748666667,8.895
752.85,6.68233333333,12.6486666667,11.2635333333,11.7522666667,11.2504666667,7.21013333333,11.6268,12.2174666667,12.8211333333,8.56386666667
753.16,6.56913333334,12.6696,11.1813333333,11.795,11.1917333333,7.1882,11.4263333334,12.1322666667,12.6906,8.5238
753.47,6.22326666667,12.2697333333,10.9025333333,11.5306666667,10.8471333333,7.06266666667,11.0292666667,11.7760666667,12.1958,8.08133333334
753.79,5.85926666667,11.8864666667,10.6181333333,11.3136,10.4421333333,6.7332,10.8020666667,11.3856,12.0305333333,7.84966666666
754.10,5.7046,11.8645333333,10.7452,11.3360666667,10.2792,6.5474,10.5339333333,11.3766666667,11.9215333333,7.61779999999
754.42,5.75953333333,11.8388666667,10.9152666667,11.4208,10.4262666667,6.75133333333,10.4754,11.5410666667,11.9535333333,7.61199999999
754.73,6.72133333333,12.685,11.7329333333,12.3623333333,11.3281333334,7.91413333333,11.3608666667,12.3377333333,12.8325333334,8.58973333334
755.05,6.62266666667,12.5867333333,11.4434666667,12.303,11.1074,7.71626666667,11.0660666667,12.0467333333,12.5013333333,8.45733333333
755.36,6.91986666667,13.0856666667,11.6716,12.5795333333,11.4101333333,8.10553333333,11.2918,12.2794666667,12.75,8.84306666667
755.67,7.1296,13.4270666667,12.0986666667,12.6965333333,11.6218666667,8.41133333332,11.6136666666,12.5699333333,12.9585333333,9.191
755.99,7.325,13.7648666667,12.3015333333,12.8492,11.9005333333,8.80499999999,11.859,12.7938666667,13.1398,9.51593333333
756.30,7.64786666667,14.0603333333,12.6808666667,13.1427333333,12.3492666667,9.27586666667,12.2388,13.1093333333,13.5681333333,9.88393333333
756.62,8.10326666667,14.4881333333,13.1454666667,13.4686,12.8884666667,9.62839999999,12.6232666667,13.4134,13.9108,10.3384666667
756.93,9.08726666666,15.4276,13.9582666667,14.364,13.7801333333,10.7565333333,13.5747333333,14.1776,14.9726666667,11.3925333333
757.24,9.74299999999,16.2029333333,14.5301333333,14.9138,14.5027333333,11.5192,14.1737333333,14.7721333333,15.5854666666,11.9190666667
757.56,9.74513333332,16.0021333333,14.2663333333,14.7489333333,14.5647333333,11.4401333333,14.3503333333,14.4345333333,15.4,11.8904
757.87,9.98513333335,16.1603333333,14.4294666667,15.0532666667,14.6481333333,11.5108,14.5834,14.6131333333,15.3827333333,12.1642
758.18,9.49913333333,15.7026666667,13.9045333333,14.5898,14.0887333333,10.8855333333,14.0861333333,14.1106,14.9011333333,11.6816666666
758.50,9.62966666666,15.6685333333,13.9286666667,14.4566,14.2087333333,10.9145333333,14.1630666667,14.1064666667,14.9792666667,11.7171333333
758.81,9.53373333334,15.4743333333,13.7749333333,14.2791333333,13.9620666667,10.7181333333,14.13,13.9702,14.6884,11.5285333333
759.13,9.33613333333,15.2206666666,13.4448,13.9985333334,13.7027333333,10.4467333333,13.9171333333,13.7732,14.4711333333,11.2886
759.44,8.91426666667,14.5947333333,12.9436666667,13.4531333333,13.129,9.67173333333,13.4206,13.3823333333,13.949,10.7232666667
759.75,9.09726666667,14.5186,12.929,13.4890666667,13.1968,9.67086666667,13.6473333333,13.3196,13.9643333333,10.8372
760.07,8.27433333333,13.7393333333,12.1590666667,12.7379333333,12.2880666667,8.889,13.0343333333,12.4609333333,13.2895333333,10.0164666667
760.38,7.53206666667,13.1176666667,11.5499333333,12.056,11.4974666667,8.13226666667,12.4262,11.9174666667,12.5922666667,9.30186666667
760.69,7.15986666667,12.7524666667,11.248,11.6097333333,11.0618,7.77926666667,11.9496,11.7441333333,12.0837333333,9.02866666667
761.01,7.11166666667,12.8160666667,11.3631333333,11.5292666667,10.9582,7.7254,11.7383333333,11.7598,12.2020666667,8.90766666667
761.32,6.6224,12.5181333333,11.0912,11.1614,10.6302666667,7.34366666667,11.2448666667,11.3229333333,12.0572666667,8.53653333334
761.63,6.64166666667,12.6356,11.2828,11.1854666667,10.8500666667,7.49193333333,11.2678,11.4054,12.1455333333,8.64706666667
761.94,6.33786666667,12.3662,11.1614,11.1518,10.7054,7.2594,11.1014,11.2406,11.8502,8.40873333333
762.26,6.2176,12.1732666667,10.963,10.8968,10.7372666667,7.04026666667,10.9447333334,10.9788666667,11.7468666667,8.30553333334
762.57,6.16733333333,12.0487333333,10.8126,10.8940666667,10.6324,6.988,10.8301333333,10.8700666667,11.6836666667,8.21946666667
762.88,6.25213333333,12.1173333333,10.8907333333,10.9906,10.6546666667,7.18533333333,10.7802,10.8376,11.7091333333,8.2674
763.20,5.89593333333,11.9204666667,10.6235333333,10.7270666667,10.2092,7.0478,10.3935333333,10.5344666667,11.2760666667,7.9014
763.51,6.05593333333,12.1874666667,10.8876666667,10.9738,10.5698666666,7.34733333333,10.6272666667,10.9326666667,11.4720666667,8.26166666667
763.82,6.15513333333,12.4361333333,11.0149333333,11.1267333333,10.7246666667,7.426,10.7693333333,11.1085333333,11.6198666667,8.3822
764.14,6.35933333333,12.6561333333,11.1436,11.3356,10.8522666667,7.66953333333,11.0162,11.2264,11.8167333333,8.58146666667
764.45,6.9466,13.2617333333,11.6512666667,11.9926666667,11.4040666667,8.2792,11.5982666667,11.7577333333,12.3440666667,9.22553333333
764.76,7.03906666666,13.2429333333,11.5234666667,11.8982,11.3636666667,8.18586666667,11.6077333333,11.7741333333,12.2833333333,9.13106666667
765.07,7.14086666667,13.2550666667,11.452,11.9413333333,11.3670666667,8.24786666667,11.6714666667,11.8478,12.3414,9.13086666667
765.39,7.32873333333,13.5775333333,11.5707333333,11.9337333333,11.4612,8.50013333333,11.8699333333,12.1597333333,12.6096666667,9.3584
765.70,7.5256,13.8632666667,11.879,12.2686,11.579,8.93639999999,12.1645333334,12.5783333333,12.9195333333,9.59466666666
766.01,7.67126666667,14.1870666667,12.1702666667,12.2572,11.7381333333,9.00306666666,12.3211333333,12.7786,13.1620666667,9.85679999999
766.32,7.8642,14.555,12.3622666667,12.4029333333,11.9256,9.09373333333,12.8264,12.9422,13.4142,10.1591333333
766.64,7.97786666667,14.8012,12.4952666667,12.3899333333,12.142,9.14360000001,13.0853333334,13.1169333333,13.6696666667,10.4346
766.95,7.83306666667,14.7690666667,12.3356,12.1669333333,11.9833333333,8.97279999999,12.9605333333,12.9425333333,13.5050666667,10.3877333333
767.26,8.31193333333,15.0979333334,12.6778666667,12.4694666667,12.5030666667,9.22786666666,13.3884,13.1709333333,13.7959333333,10.8760666667
767.57,8.23246666667,15.0081333333,12.6896666667,12.4208666667,12.3438,8.89846666667,13.2916666667,12.9811333333,13.7720666667,10.8549333333
767.88,7.73046666667,14.6138666667,12.1126,11.9126666667,11.8424,8.36760000001,12.7363333333,12.6595333333,13.36,10.4519333333
768.20,8.55266666667,15.4020666667,12.9541333333,12.6426,12.612,9.39559999999,13.533,13.479,14.2102,11.5896
768.51,9.05146666667,16.0216,13.5182,13.0194666667,13.0264666666,9.72106666667,14.0723333333,13.8389333333,14.6618,12.2976666667
768.82,9.02759999999,16.0649333333,13.5434666667,13.1908666667,13.1837333333,9.79706666667,14.0027333333,13.7785333333,14.569,12.3042
769.13,9.2752,16.4031333333,13.7438,13.366,13.406,9.86013333333,14.1870666667,13.8964666667,14.7210666667,12.4396666667
769.44,9.01486666667,16.0638,13.5782666667,13.3148666667,13.3445333333,9.84979999999,14.1458,13.8526666667,14.5205333333,12.2686666667
769.76,8.92793333334,15.6926666667,13.4504,13.2163333333,13.2464666667,9.79626666667,13.9070666667,13.8656,14.2959333333,12.2574666667
770.07,8.80906666667,15.5212666667,13.3638666667,13.1735333333,13.1698666667,9.73373333335,13.729,13.8546666667,14.0562666667,12.2450666667
770.38,9.23926666666,15.7944,13.526,13.5104666667,13.3294,10.0019333333,13.9804,13.9842,14.3925333333,12.3512
770.69,8.926,15.4815333333,13.4326666667,13.3134666667,12.9800666667,9.90273333332,13.6033333333,13.8495333333,14.1233333333,11.9316666667
771.00,8.9602,15.6550666667,13.3534666667,13.3738666667,13.1718,10.0828,13.5634666667,13.8664,14.0924666667,11.8876666667
771.32,8.8452,15.5813333333,13.3782,13.2474666667,13.0430666667,10.1246,13.7624666667,13.7379333333,14.0568,11.6534666667
771.63,8.65193333333,15.6363333333,13.2332,13.0782666667,12.9528666666,9.97693333333,13.6342666667,13.4544666667,13.8849333333,11.3522666667
771.94,8.66326666667,15.7487333334,13.0246,13.1938,12.8553333333,10.1396,14.0144,13.3968666667,14.0611333333,11.3198
772.25,9.2614,16.3220666667,13.4445333334,13.6202666667,13.2562,10.4945333333,14.605,13.8213333333,14.6264666667,11.7490666667
772.56,9.60933333335,16.4113333333,13.569,13.7132,13.5734666667,10.6876,14.5426666667,13.9795333334,14.7741333333,11.9276
772.87,10.4354,17.3615333333,14.3712,14.5029333333,14.4063333333,11.4644,15.0879333333,14.7492,15.5146,12.7748
773.18,10.657,17.9177333333,14.638,15.0268666667,14.7364666667,12.0240666667,15.4066,15.0536,16.1350666667,13.1858
773.50,11.1868666667,18.4797333333,15.0532,15.5798,15.0942666667,12.5664666667,15.8202666667,15.3528666667,16.7868,13.6236666667
773.81,11.5172666667,18.8781333333,15.5907333333,15.9448,15.4299333333,13.0346,15.9448666667,15.8024,17.1999333333,13.9173333333
774.12,10.8678,18.3104666667,14.9540666667,15.1606666667,14.8116666667,12.2266666667,15.3214666667,15.2526,16.5518666667,13.4436
774.43,10.6852,18.0693333333,14.5184,14.5878666667,14.5138666667,12.0092,15.1342,15.0972666667,16.3518666667,13.1620666667
774.74,10.4230666667,17.7544666667,14.1562,14.2632,14.2398,11.9060666667,14.6444666667,14.7884666667,15.8671333333,13.1287333333
775.05,9.9366,17.0772666667,13.6100666667,13.7884666667,13.8681333333,11.3815333333,14.1404,14.5859333333,15.2943333333,12.8642666667
775.36,9.8482,16.7900666667,13.599,13.6651333333,13.7553333333,11.3086,13.7505333333,14.5993333333,14.955,12.7975333333
775.67,8.97453333333,15.7744666667,12.8338,12.8671333333,12.9716,10.7542666667,13.062,13.9139333333,14.0327333333,12.0627333334
775.98,8.4248,15.3082666667,12.5338,12.553,12.4856,10.1928666667,12.8227333333,13.4584666666,13.5838666667,11.657
776.30,8.85366666665,15.2286,12.7591333333,12.6250666667,12.4241333333,10.5097333333,12.9888,13.4482,13.7832,11.6584
776.61,9.48373333333,15.5604,13.5236,12.691,13.1001333333,10.5780666667,13.419,13.8566666667,14.1042,12.039
776.92,9.66126666665,15.5744666667,13.6509333333,12.6746666667,13.4185333333,10.7367333333,13.575,14.1767333333,14.2999333333,11.9308666667
777.23,9.35233333333,14.9276666667,13.3000666667,12.3559333333,13.1768,10.4198666667,13.4994,14.0688666667,14.0593333333,11.7770666667
777.54,10.1837333333,15.6144,13.8392,13.1139333333,13.7532666667,11.2098,14.1971333333,14.7411333334,14.6934,12.4264666667
777.85,10.1549333333,15.3872,14.2722,13.1666666667,13.848,11.0412666667,14.4149333334,14.7248,14.6866666667,12.5804666667
778.16,10.1064,15.2733333333,14.3782,13.1494666667,13.6962666667,10.5226666667,14.3540666666,14.7072,14.6590666667,12.3705333333
778.47,10.1462,15.4287333333,14.5321333333,13.3625333333,13.6258,10.5505333333,14.5955333333,14.7027333334,14.6345333333,12.5438
778.78,9.40160000001,15.1036666667,14.2334666667,12.908,13.1306,9.72299999999,13.8625333334,14.1839333333,14.0108666667,11.9188666667
779.09,9.34733333334,15.3088666666,14.1385333333,12.8231333333,12.9582666667,9.40746666668,13.4484,13.8584666667,14.0634666667,11.783
779.40,9.17099999999,15.3696666666,14.0552666667,12.7110666667,12.9003333333,9.39000000001,13.408,14.0204,14.0254,11.8396666667
779.71,8.23559999999,14.7600666667,12.8661333333,11.8151333333,12.0690666667,8.3676,12.5565333333,13.2572,13.0592,10.8453333333
780.02,7.63206666667,14.3292666667,11.9409333334,11.3872,11.3262,8.0844,12.0782,12.7388666667,12.5100666667,10.0914
780.33,7.97193333333,14.6336,12.3958,12.0022666667,11.5980666667,8.28286666667,12.3802666667,12.9552,13.0070666667,10.5880666667
