wavelength,Back_DigCaef,Belly_DigCaef,Breast_DigCaef,Crissum_DigCaef,Crown_DigCaef,DorTail_DigCaef,Rump_DigCaef,Throat_DigCaef,WingTip_DigCaef
646.49,9.09508333333,30.1010833333,20.30775,24.7208333333,8.40691666667,7.63333333333,8.85008333334,18.7364166667,11.11325
646.82,9.05366666667,30.1165833333,20.29475,24.7030833334,8.38866666667,7.63133333333,8.82783333332,18.7076666667,11.1055833334
647.15,9.02091666667,30.0931666667,20.2263333333,24.6750833334,8.38108333333,7.63633333333,8.86816666668,18.6559166667,11.05525
647.48,9.02158333333,30.1576666666,20.19,24.6385,8.30483333333,7.57958333333,8.87824999999,18.63025,11.0405833333
647.81,9.00908333334,30.1963333334,20.1664166667,24.6089166667,8.25425,7.59433333333,8.93074999999,18.5665833333,11.0406666667
648.14,9.17116666667,30.4363333333,20.2719166667,24.7765,8.39675,7.776,9.09025,18.711,11.1955
648.47,9.18399999999,30.4126666667,20.2103333333,24.8036666667,8.39025,7.78633333333,9.09408333332,18.6909166667,11.1951666667
648.80,9.13958333333,30.443,20.0899166666,24.7193333334,8.29675,7.65158333333,9.03133333334,18.6405,11.1538333333
649.13,9.11941666666,30.4205,20.0801666667,24.6805833334,8.2585,7.57741666667,9.03416666666,18.5618333334,11.11725
649.46,9.10266666667,30.5175833334,20.0206666667,24.7194166667,8.163,7.4835,8.92850000001,18.5253333333,11.0528333333
649.79,9.08616666666,30.5471666667,19.9930833333,24.79575,8.15566666667,7.44783333333,8.91308333333,18.5375833333,11.0726666666
650.11,9.11433333332,30.6643333333,19.9760833333,24.8220833333,8.19016666667,7.50025,8.96375000001,18.5736666667,11.0925833333
650.44,9.12008333334,30.6778333334,19.94675,24.8196666667,8.17033333333,7.46633333334,8.90891666666,18.5754166666,11.0988333333
650.77,9.29466666666,30.8880833333,20.1351666667,24.97625,8.317,7.60175,9.02116666666,18.70125,11.2554166667
651.10,9.48825000001,30.9469166666,20.258,25.13925,8.52891666666,7.81458333333,9.15158333333,18.8475,11.43975
651.43,9.63483333334,30.9794166667,20.3405,25.15025,8.68108333333,7.95925,9.20891666666,18.9795833333,11.5519166667
651.76,9.59916666666,30.9123333333,20.3389166667,25.12175,8.67425,7.90566666667,9.16966666666,18.9304166667,11.49375
652.09,9.707,31.0295,20.44875,25.2209166667,8.751,8.00483333333,9.25241666666,19.0108333333,11.61325
652.42,9.84525,31.0003333333,20.5845833333,25.3154166667,8.89391666667,8.13525,9.39341666666,19.0983333333,11.7478333334
652.75,9.85591666666,30.9849166667,20.57675,25.40375,8.89941666667,8.18483333333,9.41166666666,19.0745,11.7830833333
653.08,10.0450833333,31.1099166667,20.754,25.5453333333,9.09808333333,8.37916666667,9.63224999999,19.3074166667,12.01725
653.41,9.95350000002,30.9971666667,20.7001666667,25.43425,8.99841666667,8.31175,9.59358333333,19.2315833333,11.9513333333
653.74,9.98766666668,30.9416666667,20.761,25.4779166667,9.02508333333,8.31725,9.58091666667,19.2198333333,11.9603333333
654.06,10.01975,30.9063333333,20.8338333333,25.526,9.08641666667,8.38516666667,9.64308333333,19.2873333333,12.0089166667
654.39,9.87425,30.77075,20.7083333333,25.4585,9.00525,8.29666666667,9.54883333334,19.2155833334,11.93375
654.72,9.74141666667,30.7504166667,20.6315,25.4135833334,8.94158333333,8.236,9.48941666666,19.1541666667,11.8930833333
655.05,9.61625000001,30.8244166667,20.7023333333,25.4595833333,8.88016666667,8.15108333333,9.44175,19.1128333334,11.8496666667
655.38,9.60958333333,30.8819166667,20.6788333333,25.4550833333,8.811,8.16266666667,9.39875000001,19.1946666667,11.8431666667
655.71,9.47266666666,30.7141666667,20.5551666667,25.3430833334,8.66691666667,8.041,9.24691666667,19.0755,11.7124166667
656.04,9.55058333333,30.8329166667,20.68875,25.4761666667,8.728,8.117,9.31108333332,19.1679166667,11.7289166667
656.37,9.63191666667,30.925,20.7731666667,25.4980833333,8.7695,8.17016666667,9.35616666667,19.261,11.8245
656.69,9.46,30.7724166667,20.6823333334,25.3346666667,8.63258333333,8.05283333333,9.16458333333,19.1125833333,11.64025
657.02,9.49133333332,30.88175,20.69975,25.3558333333,8.66266666667,8.13575,9.18125,19.1355833333,11.6439166667
657.35,9.48649999999,30.9520833333,20.6933333333,25.34775,8.634,8.17291666667,9.16449999999,19.1244166667,11.6368333333
657.68,9.62191666668,31.1708333334,20.8536666667,25.5274166667,8.753,8.32991666666,9.30208333334,19.27075,11.8228333333
658.01,9.77091666667,31.1741666667,20.87525,25.5355,8.83158333333,8.39583333334,9.42975,19.3225,11.8839166667
658.34,9.87800000002,31.2750833333,20.99675,25.6480833333,8.9435,8.50491666667,9.54608333333,19.4455,11.9963333333
658.66,9.94250000002,31.2550833333,20.9219166667,25.6634166667,8.95783333333,8.58483333333,9.58891666666,19.46,12.04825
658.99,9.97391666667,31.2499166667,20.9284166667,25.6800833333,9.003,8.58591666666,9.62791666668,19.4374166667,12.1036666667
659.32,9.92208333335,31.2728333333,20.9130833333,25.64075,8.99241666667,8.56041666667,9.61250000001,19.4458333333,12.0874166667
659.65,9.80716666668,31.2018333333,20.7891666667,25.5496666667,8.90066666667,8.50108333333,9.53466666668,19.3535833333,12.0515
659.98,9.75191666667,31.17,20.7260833333,25.4791666667,8.85883333333,8.43016666667,9.49891666668,19.2996666667,11.97425
660.31,9.82499999999,31.22775,20.77175,25.6059166667,8.93266666667,8.48175,9.58416666667,19.336,12.06925
660.63,9.92466666667,31.2623333333,20.8885833333,25.7293333333,9.08083333333,8.55341666667,9.68725000001,19.4305833334,12.1975
660.96,9.89458333333,31.2096666667,20.8820833333,25.672,9.16266666667,8.54133333333,9.69066666666,19.4818333334,12.2599166666
661.29,9.82025,31.01925,20.7281666667,25.5225833333,9.08533333334,8.44108333333,9.60050000001,19.3653333333,12.1316666667
661.62,9.64899999999,30.9251666667,20.6399166666,25.4904166666,8.95866666666,8.32183333334,9.44366666666,19.2205833333,12.0714166667
661.94,9.60091666666,30.791,20.4866666667,25.3485,8.826,8.22316666666,9.34541666666,19.09675,11.9178333333
662.27,9.40991666666,30.6651666667,20.3465,25.2110833333,8.63383333333,8.02725,9.16791666667,18.929,11.74475
662.60,9.36633333333,30.5951666667,20.3260833333,25.1485833333,8.5775,8.00041666667,9.15125000001,18.8725833334,11.7225833334
662.93,9.42208333334,30.53825,20.3715833333,25.1404166667,8.633,8.06033333333,9.18024999999,18.8605,11.776
663.26,9.48275000001,30.57975,20.39225,25.1748333334,8.67575,8.08633333333,9.1535,18.88825,11.7628333334
663.58,9.52000000001,30.60775,20.42325,25.2326666667,8.68658333333,8.15108333334,9.15341666667,18.9304166667,11.8176666667
663.91,9.51708333333,30.6100833333,20.36575,25.13,8.62741666667,8.138,9.11591666667,18.9291666666,11.7985
664.24,9.44433333334,30.5295,20.29425,25.0600833334,8.52808333333,8.1155,9.03725000001,18.8949166667,11.7199166667
664.57,9.38683333334,30.44725,20.1694166667,25.0435,8.40133333333,8.07516666666,8.96266666668,18.7673333333,11.57775
664.89,9.38216666667,30.4819166667,20.1964166667,25.1055,8.33016666667,8.07708333334,8.96441666666,18.7838333333,11.5508333333
665.22,9.29191666666,30.5399166667,20.1663333333,25.0445833333,8.23316666667,8.03291666667,8.86341666667,18.8158333333,11.47825
665.55,9.2825,30.5569166667,20.1963333333,25.0655833333,8.26541666667,8.07858333334,8.89316666668,18.85025,11.5350833334
665.87,9.50649999999,30.6935833333,20.363,25.2420833333,8.512,8.30825,9.09541666667,19.0708333333,11.74925
666.20,9.4945,30.6945833333,20.3360833333,25.2024166666,8.47166666667,8.29633333333,9.03616666667,19.041,11.7065833333
666.53,9.54824999999,30.8175833334,20.3689166667,25.2946666667,8.53775,8.4115,9.14158333334,19.0768333333,11.7973333333
666.86,9.55533333334,30.7804166667,20.437,25.2395,8.54033333333,8.44975,9.20266666668,19.1256666667,11.83175
667.18,9.43366666666,30.584,20.29475,25.0524166667,8.43908333333,8.37816666666,9.09475,19.00425,11.7103333334
667.51,9.51774999999,30.66375,20.37725,25.2138333334,8.53741666667,8.45016666667,9.21266666668,19.1365,11.83125
667.84,9.57691666666,30.7606666667,20.4308333333,25.2563333333,8.53991666667,8.45633333333,9.26658333334,19.1345833333,11.8709166667
668.16,9.73224999999,30.8693333333,20.58875,25.4173333333,8.6355,8.56458333333,9.40791666667,19.25525,12.0186666666
668.49,9.72575000001,30.8831666666,20.55325,25.34325,8.67033333333,8.53291666667,9.40033333334,19.24075,12.05525
668.82,9.86058333334,30.937,20.64975,25.4445833333,8.85416666666,8.65341666667,9.52358333334,19.39775,12.2106666667
669.14,9.89466666668,30.9453333333,20.6828333334,25.4880833334,8.88391666667,8.68666666667,9.48716666667,19.389,12.2240833333
669.47,9.78441666667,30.807,20.6259166667,25.4018333333,8.73525,8.56475,9.33741666668,19.2745,12.1251666667
669.80,9.69025,30.8393333333,20.6288333333,25.5109166667,8.69616666667,8.5185,9.318,19.30975,12.0869166667
670.13,9.70925,30.741,20.6105,25.48175,8.69475,8.49183333334,9.29033333334,19.3760833333,12.1104166666
670.45,9.55375,30.742,20.50325,25.4720833333,8.5785,8.3485,9.18600000001,19.29375,12.0634166667
670.78,9.67391666667,30.9003333333,20.6083333334,25.6161666667,8.726,8.45925,9.30725000001,19.3751666666,12.2695
671.10,9.69258333333,30.862,20.6610833333,25.5565,8.73016666666,8.47108333334,9.30333333332,19.326,12.284
671.43,9.72875000001,30.8329166667,20.64825,25.53725,8.82533333333,8.5085,9.32941666667,19.31575,12.38
671.76,9.63616666667,30.8221666666,20.6036666666,25.43825,8.78716666666,8.4675,9.23208333332,19.2765,12.3325833333
672.08,9.54341666668,30.7285,20.5858333333,25.3658333333,8.71741666666,8.45983333333,9.16066666666,19.23475,12.28625
672.41,9.50516666668,30.60675,20.4524166667,25.2790833333,8.64266666667,8.44125,9.09699999999,19.0713333334,12.2069166667
672.74,9.42866666667,30.6365,20.4236666667,25.23725,8.66025,8.41166666667,9.11416666668,19.0490833334,12.2434166667
673.06,9.50116666668,30.7650833333,20.4955,25.3296666666,8.73983333333,8.48116666667,9.15883333334,19.1203333334,12.3510833334
673.39,9.52116666667,30.68175,20.3960833333,25.19675,8.74416666667,8.48108333333,9.15850000001,19.07325,12.33525
673.72,9.53566666667,30.68775,20.3895,25.2593333333,8.76475,8.51116666666,9.15258333333,19.1034166666,12.3220833333
674.04,9.59525,30.72525,20.4133333333,25.2538333333,8.77633333333,8.54333333333,9.16974999999,19.1019166667,12.3305833333
674.37,9.58025,30.7109166667,20.3958333333,25.2491666666,8.70175,8.51641666667,9.14683333333,19.0214166667,12.20625
674.69,9.52725,30.7895,20.3649166667,25.256,8.63716666667,8.536,9.11900000001,18.9731666667,12.1503333333
675.02,9.49316666668,30.90475,20.3993333333,25.3714166667,8.59208333333,8.53375,9.11708333334,19.0320833334,12.1315833333
675.35,9.41500000001,30.7235833333,20.2669166667,25.201,8.49225,8.42216666667,9.08874999999,18.8883333334,12.0821666667
675.67,9.37258333333,30.68725,20.203,25.185,8.43516666667,8.36625,9.03191666667,18.81875,12.0570833334
676.00,9.36841666666,30.7221666667,20.3246666667,25.176,8.42683333333,8.33925,9.06650000001,18.871,12.0646666667
676.32,9.46958333334,30.77075,20.4038333333,25.2205833333,8.46733333333,8.41991666667,9.17500000001,18.974,12.12925
676.65,9.41158333334,30.73975,20.3020833333,25.1150833333,8.47933333333,8.40733333333,9.21525000001,18.9398333333,12.0795
676.97,9.48858333334,30.8300833334,20.4379166667,25.2121666666,8.56666666667,8.52283333333,9.30808333334,19.0390833333,12.2410833333
677.30,9.332,30.714,20.2979166667,25.0501666667,8.35658333333,8.36683333334,9.17416666667,18.825,12.07575
677.63,9.30674999999,30.613,20.283,25.02175,8.33775,8.34966666667,9.15133333333,18.7669166667,12.06825
677.95,9.33158333334,30.64275,20.3180833333,25.07675,8.408,8.41441666666,9.14491666667,18.8891666667,12.115
678.28,9.31166666666,30.5976666666,20.3014166666,25.0471666667,8.40541666667,8.37933333333,9.06941666666,18.9115,12.1015833333
678.60,9.20708333333,30.46825,20.1968333333,24.8545833333,8.30883333333,8.29966666667,8.92200000001,18.8430833334,12.0079166667
678.93,9.26608333334,30.587,20.2919166667,24.963,8.36033333333,8.36433333333,8.96566666666,18.9229166667,12.0525
679.25,9.35316666667,30.6885,20.4038333333,24.99225,8.47833333333,8.47066666667,9.07075,18.9859166666,12.15175
679.58,9.49400000001,30.84275,20.4705,25.118,8.58683333333,8.61266666667,9.22025000001,19.0789166667,12.2581666667
679.90,9.46141666667,30.7775833334,20.41375,25.0680833333,8.53575,8.58741666666,9.14991666668,19.0345833333,12.1771666667
680.23,9.46425000001,30.7361666667,20.4213333333,25.0618333333,8.45991666667,8.59258333333,9.07641666666,19.0445,12.1431666667
680.55,9.41550000001,30.7403333333,20.41525,25.0276666667,8.44366666666,8.52875,9.03433333333,18.9929166667,12.07625
680.88,9.53316666667,30.8164166666,20.5273333333,25.0811666667,8.61316666667,8.68858333333,9.15333333332,19.069,12.2045833333
681.20,9.65608333333,30.9660833333,20.6384166667,25.22225,8.70358333333,8.81241666667,9.21933333333,19.22075,12.2879166667
681.53,9.69600000001,31.0225,20.7176666667,25.2494166667,8.75841666667,8.86141666667,9.28066666666,19.22025,12.3728333334
681.85,9.80483333332,30.9940833333,20.7753333333,25.2675,8.8565,8.96591666667,9.37499999999,19.2645,12.4665833333
682.18,9.90666666667,31.1063333333,20.8750833333,25.3609166667,8.95116666667,9.08741666667,9.50341666667,19.3358333333,12.6128333333
682.50,10.0024166667,31.2173333333,20.9939166667,25.4878333334,9.06241666668,9.24366666667,9.57391666668,19.469,12.7261666667
682.83,9.96399999999,31.157,20.9434166667,25.48,9.0115,9.17741666667,9.50933333334,19.442,12.69475
683.15,9.81208333333,31.03125,20.84875,25.4021666667,8.90775,9.03016666667,9.31841666667,19.305,12.5876666666
683.48,9.72241666667,31.0364166667,20.8594166666,25.424,8.84208333333,8.917,9.25183333333,19.2895833333,12.6098333334
683.80,9.70741666667,31.0446666667,20.8655,25.38975,8.84158333333,8.82375,9.28774999999,19.21225,12.64825
684.13,9.64258333333,31.0090833333,20.7906666667,25.3571666667,8.75541666667,8.76891666667,9.23608333333,19.1358333333,12.5675
684.45,9.52691666667,31.0525,20.7339166666,25.3656666667,8.61325,8.65666666667,9.18416666668,19.1874166667,12.5045833333
684.78,9.39791666668,30.9004166667,20.6121666666,25.2400833334,8.5595,8.55858333333,9.09433333334,19.0534166667,12.4498333333
685.10,9.30300000001,30.8499166666,20.4860833333,25.1634166667,8.54225,8.4615,9.08133333334,19.0205833333,12.3816666667
685.43,9.15191666667,30.83075,20.3775,25.1213333333,8.41566666667,8.3275,8.99991666667,18.92075,12.27975
685.75,9.11191666667,30.7515,20.3221666667,25.0640833333,8.38425,8.26458333334,8.92583333334,18.87175,12.2066666667
686.08,8.93191666666,30.5638333333,20.112,24.8890833333,8.27133333333,8.08425,8.77925,18.7553333333,12.0600833333
686.40,8.88041666667,30.62575,20.0469166667,24.8863333333,8.27941666667,8.0365,8.74033333332,18.7518333333,12.01875
686.72,8.86141666668,30.6625833333,20.1119166667,24.9819166667,8.29008333333,8.10966666667,8.81450000001,18.9104166667,12.0939166666
687.05,8.92699999999,30.669,20.07625,24.9711666666,8.35258333333,8.23966666667,8.89941666668,18.89125,12.1225
687.37,8.94033333333,30.7173333334,20.13175,25.05675,8.38866666666,8.34408333333,8.94508333332,18.9635,12.11275
687.70,9.16108333334,30.82975,20.3148333333,25.1665,8.56025,8.52516666667,9.06583333333,19.1773333333,12.2871666667
688.02,9.26275,30.8210833333,20.3723333333,25.1639166667,8.68166666667,8.57566666667,9.09641666667,19.145,12.3595833333
688.34,9.35791666666,30.7518333333,20.4069166667,25.1544166667,8.75091666667,8.62658333333,9.20225,19.1938333333,12.4124166666
688.67,9.32666666667,30.7119166667,20.3445833334,25.17625,8.59958333333,8.59108333333,9.11141666666,19.1494166667,12.3661666666
688.99,9.31775,30.63375,20.2630833333,25.1514166667,8.54225,8.58241666667,9.03591666667,19.1428333333,12.3180833333
689.32,9.29400000001,30.5945,20.23075,25.2066666667,8.50666666667,8.5375,9.02699999999,19.1140833333,12.3155833333
689.64,9.29766666667,30.6001666667,20.2365,25.2008333333,8.42766666667,8.4895,9.01133333334,19.1009166667,12.352
689.96,9.41116666667,30.5285833333,20.3013333333,25.19925,8.40566666667,8.56758333333,9.056,19.13625,12.3654166667
690.29,9.37591666666,30.5014166667,20.2224166667,25.0326666667,8.28041666666,8.44558333333,8.897,18.9766666667,12.2421666667
690.61,9.45558333333,30.558,20.3524166667,25.0661666667,8.30008333333,8.47108333334,8.869,19.0043333333,12.2843333333
690.94,9.52283333334,30.6010833334,20.4094166667,25.0695,8.35391666667,8.54841666667,8.85641666667,19.15775,12.4225833333
691.26,9.44933333334,30.5304166667,20.3053333333,24.9961666667,8.2865,8.54591666667,8.78441666666,19.0159166666,12.4060833334
691.58,9.54441666667,30.7505,20.39025,25.183,8.39433333334,8.62258333333,8.82024999999,19.1315,12.47475
691.91,9.49733333333,30.8769166667,20.4354166667,25.2926666667,8.35083333334,8.65841666666,8.78100000001,19.1418333334,12.4556666666
692.23,9.52833333333,30.85725,20.5001666667,25.2098333333,8.362,8.67683333333,8.7475,19.143,12.487
692.55,9.56208333333,30.9739166667,20.5851666667,25.2389166667,8.43016666667,8.70925,8.81291666667,19.13525,12.5961666666
692.88,9.597,31.0390833333,20.6401666667,25.2148333333,8.44766666667,8.82275,8.86183333334,19.2524166667,12.5956666667
693.20,9.87041666667,31.2324166667,20.7700833333,25.4444166667,8.73683333333,9.08275,9.10383333334,19.4270833333,12.80525
693.52,9.76883333334,31.1815833333,20.6936666667,25.36325,8.69783333333,9.04116666667,8.98166666666,19.322,12.77875
693.85,9.70699999999,31.2249166667,20.679,25.49025,8.71491666667,9.08508333333,9.01658333333,19.3839166667,12.786
694.17,9.46333333333,31.1005833333,20.4354166667,25.3945833333,8.52275,8.85108333333,8.85533333333,19.2765833333,12.6068333333
694.49,9.26591666668,31.0315833333,20.2568333333,25.3158333333,8.32466666667,8.65166666667,8.67341666668,18.9826666667,12.3630833333
694.82,9.21691666667,31.0455,20.1736666666,25.2618333333,8.26716666667,8.5695,8.64708333334,18.94325,12.3136666667
695.14,9.24274999999,30.9391666667,20.2258333333,25.20175,8.26225,8.63458333333,8.73833333333,18.933,12.3541666667
695.46,9.06574999999,30.8774166666,20.1091666666,25.042,8.12408333333,8.48408333334,8.59141666668,18.8463333333,12.207
695.79,9.02091666668,30.8818333334,20.0723333333,25.04475,8.11866666667,8.42983333334,8.64175,18.9105,12.18475
696.11,9.15666666667,31.012,20.1879166667,25.231,8.20075,8.57891666667,8.72208333334,19.08,12.2656666667
696.43,9.29616666668,31.1364166667,20.29375,25.365,8.38008333333,8.73766666666,8.8565,19.1075833334,12.4329166666
696.75,9.22250000001,31.1340833333,20.3030833333,25.323,8.27275,8.71075,8.82558333332,19.092,12.3615
697.08,9.37658333334,31.3661666667,20.4380833334,25.5290833333,8.41333333333,8.83816666666,9.02025000001,19.2823333333,12.49825
697.40,9.5285,31.4926666667,20.56175,25.49975,8.49916666666,8.95883333334,9.16458333333,19.2741666667,12.6524166667
