wavelength,Back_TanChrf,Belly_TanChrf,Breast_TanChrf,Crissum_TanChrf,Crown_TanChrf,DorTail_TanChrf,Patch10_TanChrf,Patch11_TanChrf,Patch12_TanChrf,Patch13_TanChrf,Rump_TanChrf,Throat_TanChrf,WingTip_TanChrf
564.33,4.33975,21.274,84.8478333333,16.49575,3.83608333333,5.43091666667,61.5500416667,61.4321666667,34.3369166667,2.319,97.8554166666,66.7813333334,6.99641666667
564.67,4.36708333333,21.3495833334,85.0365833333,16.599,3.83483333334,5.45808333333,61.8424166667,61.7579166667,34.6423333334,2.31825,98.1325,67.00125,7.01441666667
565.01,4.35116666667,21.37725,85.17225,16.6409166666,3.8045,5.445,62.0268333333,61.9805,34.89825,2.27175,98.2956666668,67.1181666667,6.99216666667
565.35,4.33775,21.4053333333,85.28875,16.68975,3.79583333333,5.42941666667,62.2299583333,62.268,35.1304166666,2.26091666667,98.4342500001,67.2788333333,6.99508333333
565.69,4.36633333333,21.4385,85.3325833333,16.7378333334,3.813,5.46241666666,62.4610833333,62.495,35.4136666667,2.27975,98.6130833334,67.4348333333,7.01783333333
566.03,4.39391666667,21.4875833333,85.38175,16.8061666667,3.83083333333,5.48233333333,62.6240416667,62.7200833333,35.6626666667,2.29358333333,98.7671666666,67.5583333334,7.02975
566.37,4.40791666667,21.5473333333,85.4694166667,16.8654166666,3.83025,5.50108333333,62.8487083333,62.9885833333,35.9391666667,2.30725,98.9091666667,67.71475,7.03108333333
566.71,4.43575,21.5964166667,85.5119166667,16.93125,3.84158333333,5.51858333333,62.9849583333,63.167,36.1853333334,2.319,98.9369999999,67.8069166667,7.03666666667
567.05,4.4475,21.6475,85.51925,16.9600833333,3.84033333333,5.53783333333,63.0843333333,63.362,36.41975,2.32558333333,98.95975,67.8820833333,7.02041666666
567.39,4.48158333333,21.684,85.4789166667,17.0351666667,3.87316666667,5.55925,63.1568333333,63.504,36.6848333333,2.35358333334,98.9220833334,67.9561666667,7.06808333334
567.73,4.49458333333,21.7529166667,85.5668333333,17.07975,3.87858333333,5.56375,63.376125,63.79,36.9973333333,2.34283333333,99.0841666667,68.10675,7.10075
568.07,4.52816666667,21.7889166667,85.5343333333,17.1105833333,3.89075,5.548,63.4580416667,63.9778333333,37.2566666667,2.34891666667,99.089,68.1399166667,7.10891666667
568.41,4.5185,21.8296666667,85.5450833333,17.14375,3.89616666667,5.55691666666,63.593125,64.2211666667,37.5399166667,2.34266666667,99.1449166667,68.2369166667,7.134
568.75,4.56358333333,21.9145833333,85.46175,17.1939166667,3.95008333333,5.5875,63.7307916667,64.39225,37.8505,2.38858333333,99.1134166667,68.2943333333,7.16
569.09,4.59241666667,22.0230833334,85.4416666667,17.2371666667,3.96175,5.61241666667,63.8994166667,64.6056666667,38.1641666667,2.40083333333,99.1517499999,68.3813333333,7.1645
569.43,4.58033333333,22.0826666667,85.5053333333,17.3088333334,3.95591666667,5.59983333333,64.0372916667,64.7801666667,38.4618333333,2.39675,99.1430000001,68.427,7.16258333333
569.77,4.57075,22.10225,85.5123333333,17.3385833334,3.93133333333,5.58666666666,64.280625,64.9775833333,38.76125,2.36916666667,99.1569166667,68.501,7.13791666667
570.11,4.538,22.1195833333,85.55375,17.35175,3.91333333334,5.55483333333,64.4464166667,65.1669166666,39.0339166667,2.32408333333,99.1954166668,68.5731666667,7.11666666667
570.45,4.55916666666,22.18275,85.565,17.3994166667,3.92916666667,5.5705,64.64075,65.40925,39.383,2.32908333333,99.2584999999,68.6688333333,7.1455
570.79,4.60075,22.2326666667,85.4853333333,17.454,3.97691666667,5.58491666667,64.7132916666,65.5595,39.691,2.37258333333,99.22525,68.68125,7.179
571.13,4.58741666666,22.2698333333,85.46275,17.4519166666,3.954,5.57608333333,64.8535,65.7306666667,39.9853333333,2.33266666667,99.2582500001,68.7203333333,7.15225
571.47,4.60341666667,22.3056666667,85.4173333333,17.4965833333,3.94941666666,5.57075,64.9755833333,65.8525833333,40.2628333334,2.34358333334,99.2221666667,68.77375,7.17675
571.81,4.6265,22.3698333333,85.43,17.5390833333,3.95416666666,5.58308333333,65.1285,66.0558333333,40.5564166667,2.34975,99.2175,68.8745833334,7.1815
572.15,4.63116666666,22.4295833333,85.3793333333,17.595,3.95375,5.58725,65.2499166666,66.1919166667,40.8444166667,2.35325,99.1555000001,68.89225,7.19858333333
572.49,4.62583333333,22.4663333334,85.4360833334,17.6376666666,3.936,5.5785,65.4002916667,66.4066666667,41.14325,2.36358333333,99.2125,68.99475,7.1995
572.83,4.59816666667,22.4403333334,85.31425,17.6609166667,3.90708333333,5.56533333333,65.4742083333,66.5049166667,41.4214166667,2.33366666667,99.1214166666,68.9763333333,7.20216666667
573.17,4.56458333334,22.4305833333,85.1569166667,17.6705,3.875,5.53141666667,65.5237083334,66.6155,41.6508333334,2.321,99.0279999999,68.9514166667,7.15975
573.51,4.5525,22.4960833333,85.1750833334,17.7195833333,3.86025,5.52491666667,65.6628333333,66.8233333334,41.9829166667,2.32066666666,99.0571666666,69.0195833333,7.17866666667
573.85,4.57875,22.5521666667,85.0255833332,17.7945,3.89008333333,5.5635,65.7396666667,66.9455833333,42.2874166667,2.3675,98.97175,69.0288333333,7.21608333333
574.19,4.557,22.5680833334,84.8776666667,17.83475,3.87225,5.55383333333,65.7855416667,67.0321666666,42.5360833333,2.36175,98.8171666666,68.9968333333,7.196
574.53,4.53241666667,22.5925,84.7251666667,17.8546666667,3.85425,5.5275,65.91175,67.1366666667,42.8101666666,2.32233333333,98.71075,68.9836666667,7.18633333333
574.87,4.55091666667,22.6395833334,84.6558333333,17.9430833333,3.86808333333,5.53508333333,66.0507083333,67.3104166666,43.1569166667,2.33916666667,98.6671666667,69.0380833333,7.19525
575.21,4.54816666667,22.6621666667,84.4845,18.0030833333,3.87858333333,5.54233333333,66.1302916667,67.4071666667,43.4265833333,2.34841666667,98.5299166667,68.9961666667,7.17091666667
575.55,4.51466666667,22.6964166667,84.3041666667,18.03275,3.877,5.5495,66.1779166667,67.4883333333,43.6909166666,2.35566666667,98.3669166666,68.9056666667,7.18033333333
575.89,4.54625,22.7493333333,84.14675,18.07025,3.90875,5.57791666667,66.2587083333,67.59325,43.9560833333,2.38216666667,98.2585,68.8735833333,7.18916666666
576.22,4.54966666667,22.7925,83.9,18.114,3.92291666667,5.61525,66.309875,67.6638333333,44.2475833333,2.36825,98.0761666667,68.7843333333,7.22
576.56,4.5355,22.8465833334,83.8180833333,18.1730833333,3.91641666666,5.59975,66.407125,67.8388333333,44.5503333333,2.36108333333,98.0367500001,68.8346666667,7.1855
576.90,4.57608333333,22.9139166666,83.6728333333,18.2415,3.96116666667,5.66458333333,66.499375,67.9765833333,44.9139166666,2.39533333333,97.8838333332,68.8134166667,7.25275
577.24,4.59916666667,22.9363333333,83.29225,18.2905,4.00616666667,5.70541666667,66.4175416667,67.9424166667,45.1629166666,2.437,97.5304999999,68.63875,7.23175
577.58,4.58766666667,22.96375,83.1013333333,18.3279166667,3.99133333333,5.69508333333,66.5079166667,68.0616666667,45.4721666667,2.40991666667,97.3814166667,68.58625,7.20633333333
577.92,4.59033333333,23.0098333334,82.9245833333,18.36125,4.00033333333,5.68241666667,66.5957083333,68.1955,45.8560833333,2.40425,97.3557499999,68.5668333333,7.21041666667
578.26,4.58216666667,23.0701666667,82.8209166666,18.4226666667,3.98841666667,5.6995,66.6977916667,68.3450833333,46.1884166667,2.39283333333,97.2361666667,68.5543333334,7.21833333333
578.60,4.54125,23.1091666667,82.6005833333,18.4095,3.95825,5.66775,66.7545,68.4611666667,46.47,2.372,97.0829999999,68.4963333334,7.18891666667
578.94,4.49258333333,23.15725,82.4605833333,18.4070833333,3.92041666667,5.627,66.8139166667,68.6670833334,46.8225,2.325,97.0352500001,68.4891666667,7.15291666667
579.28,4.51416666666,23.19825,82.1819166667,18.4611666667,3.92258333333,5.63466666667,66.8559583334,68.7244166667,47.14875,2.30408333333,96.8360833333,68.4486666667,7.14375
579.61,4.46325,23.1909166667,81.9266666667,18.4598333333,3.87283333333,5.57758333333,66.8597916667,68.8106666667,47.4904166666,2.24883333333,96.6236666666,68.3805833333,7.09033333333
579.95,4.44233333334,23.25725,81.7984166667,18.5415,3.859,5.55458333333,66.98475,69.0071666666,47.86825,2.24358333333,96.5321666667,68.4051666667,7.06716666666
580.29,4.45433333333,23.32475,81.6076666667,18.5916666667,3.88308333333,5.5665,67.098875,69.1356666666,48.2575,2.25891666666,96.368,68.3453333333,7.1045
580.63,4.44075,23.3875833334,81.3851666667,18.6265,3.86066666667,5.50433333333,67.1780416667,69.2459166667,48.6040833333,2.18066666667,96.21225,68.30125,7.05558333333
580.97,4.40416666667,23.40525,81.2553333333,18.6508333333,3.83425,5.455,67.277875,69.4175833333,48.95525,2.09425,96.116,68.3236666667,7.04208333333
581.31,4.42791666667,23.51675,81.0616666667,18.75525,3.84383333333,5.48191666666,67.3700416667,69.5225,49.3403333333,2.08833333334,95.9894166668,68.2773333334,7.08008333333
581.65,4.44083333333,23.587,80.8253333333,18.82775,3.87566666667,5.54425,67.4363333333,69.6664166667,49.6848333333,2.1165,95.73225,68.2256666666,7.10583333333
581.98,4.41583333333,23.59675,80.5550833333,18.8181666667,3.84516666667,5.52541666667,67.4955833333,69.7590833334,50.0104166667,2.1,95.5558333333,68.1535833333,7.07116666667
582.32,4.49841666667,23.72325,80.3235833333,18.9095833333,3.92725,5.59116666666,67.5733333333,69.8361666667,50.3780833333,2.1815,95.3359166667,68.0923333333,7.1505
582.66,4.55408333333,23.81925,80.12975,19.01725,3.98483333334,5.65683333334,67.6883333333,69.9673333333,50.8011666666,2.21966666667,95.1071666667,68.0609166667,7.20583333333
583.00,4.55641666667,23.85875,80.0104166667,19.07,3.99575,5.63608333333,67.7977083333,70.1445833333,51.1814166667,2.20066666667,94.9909166666,68.0664166666,7.19316666667
583.34,4.6145,23.9611666667,79.7743333333,19.166,4.02516666667,5.68825,67.8775,70.2551666667,51.5575,2.24466666667,94.7959166667,68.01275,7.22141666667
583.68,4.64641666667,24.0268333333,79.5778333334,19.2150833333,4.05691666667,5.72966666667,67.9932083333,70.34425,51.9240833333,2.27391666666,94.6477499999,67.9435833333,7.2815
584.01,4.70716666666,24.1098333333,79.1995833333,19.2731666666,4.09708333333,5.80175,67.92275,70.3635,52.2150833334,2.314,94.3258333333,67.766,7.3165
584.35,4.66166666667,24.108,78.8546666667,19.2956666667,4.05225,5.789,67.8842083333,70.4033333333,52.4869166667,2.3005,93.99175,67.6048333333,7.30208333333
584.69,4.66566666667,24.19225,78.56225,19.3491666667,4.06,5.81741666667,67.9418333334,70.5380833333,52.8526666667,2.33541666667,93.7984166667,67.5406666667,7.33258333334
585.03,4.68483333333,24.22575,78.2615833334,19.37375,4.11666666667,5.83266666667,67.968875,70.6245833334,53.1766666667,2.39708333333,93.4549999999,67.4174166666,7.36258333333
585.37,4.67258333333,24.2420833334,77.9156666667,19.4021666667,4.09725,5.81391666666,67.8955,70.569,53.44475,2.41225,93.0798333334,67.2504166666,7.33708333333
585.70,4.70083333333,24.32525,77.68925,19.5238333333,4.13425,5.843,67.9324583333,70.6805833333,53.88025,2.445,92.8718333333,67.23675,7.39266666667
586.04,4.669,24.32875,77.3510833334,19.6038333333,4.11316666667,5.82108333334,67.9405,70.7394166667,54.1784166667,2.43916666666,92.5288333334,67.1169166667,7.3845
586.38,4.69383333333,24.3476666667,76.9681666667,19.6465,4.11575,5.83158333333,67.9577083333,70.74175,54.4765,2.47591666667,92.2371666666,66.9504166666,7.4035
586.72,4.69075,24.4333333333,76.4945833333,19.71825,4.11608333333,5.88641666666,67.8670833333,70.6891666667,54.764,2.50666666667,91.7949166667,66.7538333334,7.46875
587.06,4.65366666666,24.4185833333,76.1470833333,19.741,4.13316666666,5.8735,67.8657916667,70.71375,55.0953333333,2.51041666667,91.4935833333,66.5918333333,7.49583333333
587.39,4.68458333333,24.4288333333,75.7998333333,19.8319166666,4.18683333333,5.8865,67.8405,70.76,55.4758333333,2.5545,91.1065833334,66.49975,7.52833333333
587.73,4.675,24.4358333333,75.41775,19.8455833333,4.19108333333,5.89175,67.8025416667,70.7048333333,55.7479166666,2.56616666667,90.6469166668,66.3048333333,7.55975
588.07,4.75866666667,24.5513333333,75.1596666667,19.9188333333,4.30033333333,5.9785,67.8505833334,70.75525,56.12325,2.66858333333,90.39625,66.2393333333,7.6365
588.41,4.782,24.6080833333,74.83975,19.9576666667,4.34075,5.98716666667,67.7900416667,70.6924166667,56.4009166667,2.69358333333,89.9749166666,66.0655833333,7.67258333333
588.74,4.74116666667,24.6209166667,74.4989166666,19.9804166667,4.28641666666,5.9545,67.7440833333,70.672,56.68625,2.62708333333,89.6669999999,65.9485833334,7.63691666666
589.08,4.76875,24.688,74.21525,20.0356666667,4.30258333333,5.93741666666,67.807375,70.7293333333,57.0314166667,2.6075,89.4145000001,65.8525833333,7.6675
589.42,4.77941666667,24.7304166667,73.88425,20.0681666667,4.29458333333,5.92716666667,67.8081666667,70.7513333333,57.2691666667,2.60741666667,89.0575000001,65.7084166667,7.66858333333
589.76,4.77841666666,24.759,73.5498333333,20.08025,4.2835,5.91358333333,67.7475833333,70.7316666667,57.606,2.591,88.7203333333,65.5565833333,7.66833333333
590.09,4.79233333333,24.8285833333,73.1491666667,20.1436666667,4.31616666667,5.9255,67.5805416667,70.6295833333,57.8060833334,2.59741666667,88.2329166667,65.3418333333,7.67916666667
590.43,4.74166666667,24.8409166667,73.00325,20.1143333333,4.26033333333,5.85625,67.689375,70.7710833333,58.18375,2.5465,88.151,65.2998333333,7.63933333333
590.77,4.74541666667,24.9455,72.7059166667,20.1864166667,4.23108333333,5.84175,67.6826666667,70.8024166667,58.5171666667,2.53091666667,87.8705,65.1924166667,7.63175
591.11,4.75558333333,25.0625833333,72.3821666667,20.2144166666,4.21258333334,5.83266666667,67.62875,70.80425,58.8054166666,2.53375,87.5589166667,65.0418333333,7.63958333334
591.44,4.74225,25.1054166667,72.1611666667,20.3178333333,4.19866666667,5.79991666667,67.6618333333,70.8955,59.1770833333,2.52258333334,87.3778333333,64.9986666667,7.63425
591.78,4.66591666666,25.082,71.7636666667,20.3379166667,4.09716666667,5.71566666667,67.6094166666,70.9043333333,59.5235833333,2.43708333333,87.0336666667,64.7906666667,7.57
592.12,4.66341666667,25.132,71.3929166666,20.4228333333,4.07675,5.73208333333,67.6099166667,70.9074166667,59.9040833334,2.43641666667,86.71475,64.63,7.59166666667
592.46,4.69108333333,25.20625,71.1401666667,20.5145,4.11341666666,5.74833333333,67.5821666666,70.9155,60.2741666667,2.48866666667,86.3938333333,64.4684166667,7.64708333333
592.79,4.67266666667,25.20725,70.6834166667,20.5119166667,4.111,5.75341666667,67.4499166667,70.814,60.5826666667,2.47991666666,85.9510833333,64.2045833333,7.63725
593.13,4.685,25.2616666667,70.2610833333,20.5785,4.132,5.76658333333,67.28575,70.7105833333,60.9033333333,2.505,85.4831666667,63.96125,7.67233333334
593.47,4.66475,25.2923333334,69.8931666667,20.6218333333,4.10791666667,5.762,67.2032083333,70.655,61.185,2.46475,85.1506666666,63.7295833333,7.65491666667
593.80,4.67083333333,25.3518333334,69.69075,20.69225,4.09258333333,5.74891666667,67.332,70.7661666667,61.7063333333,2.46858333333,85.03575,63.6663333333,7.68433333333
594.14,4.74633333333,25.4423333333,69.2541666667,20.8145833333,4.17166666667,5.81875,67.2362916667,70.62175,62.0396666666,2.559,84.546,63.4165833333,7.729
594.48,4.76783333333,25.463,68.9005833333,20.8663333333,4.19075,5.81633333333,67.1583333333,70.56825,62.3751666667,2.59083333333,84.1308333333,63.1925833333,7.73866666667
594.81,4.80983333333,25.50875,68.4963333333,20.9531666667,4.22625,5.84325,67.088125,70.4835833333,62.7035,2.62591666667,83.7203333333,62.9520833333,7.78533333333
595.15,4.82966666667,25.59125,68.1520833333,20.9895833333,4.24175,5.85091666667,67.101875,70.4595,63.13125,2.65625,83.3486666667,62.7720833333,7.80125
595.49,4.89633333333,25.6694166667,67.7698333333,21.07075,4.31716666667,5.90691666667,66.9647083333,70.3253333334,63.3940833333,2.7365,82.8628333333,62.54425,7.86033333333
595.82,4.92316666667,25.7751666667,67.4580833334,21.1411666667,4.35416666667,5.91808333333,66.9395833334,70.31875,63.6703333333,2.77891666666,82.5353333333,62.3966666667,7.87475
596.16,4.94066666667,25.852,67.102,21.169,4.38141666667,5.95108333333,66.8777083333,70.3403333333,63.98275,2.79675,82.2394166667,62.26275,7.894
596.50,4.93941666667,25.9259166667,66.8548333333,21.219,4.37916666667,5.93533333334,66.8126666667,70.3580833333,64.2606666667,2.81308333333,81.9066666667,62.1130833333,7.91625
596.83,4.96391666666,25.9650833333,66.5253333333,21.2575833333,4.41591666667,5.94575,66.7034166666,70.3185833334,64.4945833333,2.83333333333,81.5728333333,61.9383333334,7.94291666667
597.17,5.00941666667,26.035,66.27475,21.3176666667,4.47408333333,5.97558333333,66.6716666667,70.3351666666,64.7821666667,2.90308333333,81.2579166667,61.83525,7.99983333333
597.51,5.03391666667,26.0866666667,65.9034166667,21.3558333333,4.49816666667,6.02033333333,66.48,70.2583333333,64.9489166667,2.9285,80.7766666667,61.6013333333,8.00775
597.84,5.02058333334,26.0946666667,65.4969166666,21.3598333333,4.51116666666,6.01416666667,66.23725,70.1740833333,65.13075,2.91733333333,80.2605,61.3791666667,8.029
598.18,5.01933333333,26.18775,65.1601666667,21.42925,4.54666666666,6.05725,66.112875,70.1603333333,65.39975,2.94183333333,79.909,61.249,8.06175
598.52,4.94358333333,26.19125,64.8146666666,21.40725,4.49791666666,6.01216666667,65.909875,70.101,65.60325,2.88183333333,79.44575,61.0280833333,7.99225
598.85,4.98641666667,26.2465,64.3455,21.4589166667,4.55941666667,6.07208333333,65.6235833333,69.9599166667,65.72375,2.928,78.8974166667,60.7476666667,8.02325
599.19,5.018,26.3678333333,64.0038333333,21.5305,4.60366666667,6.12158333333,65.49075,69.9829166666,66.0505833333,2.94733333333,78.5583333333,60.6220833333,8.08075
599.53,4.98166666667,26.3475,63.55925,21.5468333333,4.56833333333,6.09525,65.207875,69.8430833333,66.2961666666,2.897,78.0219166667,60.37125,8.06625
599.86,4.95066666667,26.3419166667,63.05225,21.5778333333,4.52275,6.03025,64.9657083334,69.7226666667,66.57675,2.85508333333,77.4476666667,60.0959166666,8.0275
600.20,4.91483333333,26.3945833333,62.5675,21.5965833334,4.48266666667,5.99658333333,64.6949166667,69.5966666666,66.8404166667,2.80633333334,76.9404166667,59.85425,7.98308333333
600.53,4.84216666667,26.4105,62.0095833333,21.58925,4.41466666667,5.93766666666,64.4368333333,69.40925,67.1450833334,2.73141666667,76.3794166667,59.5371666667,7.92816666667
600.87,4.80375,26.4345833333,61.4934166666,21.6593333333,4.39475,5.91625,64.2104583334,69.2838333333,67.468,2.69958333333,75.83175,59.2578333333,7.90608333333
601.21,4.80025,26.43975,60.8631666667,21.67025,4.40858333334,5.92316666667,63.87575,68.984,67.679,2.70025,75.1468333333,58.8805,7.90508333333
601.54,4.79725,26.4910833333,60.4175833333,21.7735833333,4.37916666667,5.932,63.7357916667,68.8865,68.0775833333,2.68616666667,74.7374166667,58.6268333333,7.89375
601.88,4.78708333333,26.4966666667,59.9330833333,21.8120833333,4.32441666667,5.92608333333,63.531,68.6738333334,68.3873333333,2.63733333333,74.14225,58.3250833334,7.89775
602.21,4.8055,26.5058333334,59.4410833334,21.8498333333,4.30058333333,5.90625,63.2995,68.5011666667,68.6653333333,2.60791666666,73.604,58.0398333334,7.90566666667
602.55,4.781,26.5260833334,59.0821666667,21.9131666667,4.24708333334,5.863,63.1542083333,68.3929166666,69.0534166667,2.557,73.1871666667,57.8161666666,7.883
