wavelength,Back_TanIctf,Belly_TanIctf,Breast_TanIctf,Crissum_TanIctf,Crown_TanIctf,DorTail_TanIctf,Patch10_TanIctf,Patch11_TanIctf,Rump_TanIctf,Throat_TanIctf,WingTip_TanIctf
198.16,-857.407333333,-725.925888889,-783.333333332,-890.740555554,-1024.07416667,-868.518444444,-1188.88888889,-1070.37044444,-1142.59266667,-1131.48155556,-1288.889
198.54,-647.619,-601.587333333,-630.158777778,-612.698444444,-807.936555555,-698.412666667,-995.238111111,-826.983999999,-909.523777778,-865.079555555,-963.491999999
198.92,-544.444333333,-616.666666667,-590.740777778,-575.926,-763.888999999,-662.963111111,-1033.33344445,-864.814888888,-933.333222222,-737.037111111,-929.629666668
199.30,-247.474555556,-290.909,-276.767777778,-284.848444444,-374.242277778,-327.272555555,-502.02,-437.373777778,-477.777777778,-400.000111111,-472.727444444
199.68,-152.991444445,-181.196555556,-164.957111111,-176.923,-268.8035,-240.170777778,-396.581333333,-319.658111111,-361.538333333,-313.675222222,-376.923222222
200.06,-157.777777778,-200.0,-98.8888888887,-157.777777778,-260.0,-226.666666666,-461.111111111,-366.666666667,-421.111111111,-364.444444444,-401.111111111
200.44,-395.555555556,-557.777777778,-204.444444444,-351.111111111,-536.666666667,-428.888888889,-931.111111112,-820.0,-933.333333334,-753.333333332,-777.777777779
200.82,481.481555557,918.518444444,222.222111112,407.407444443,720.370444445,514.815,1359.25933333,1200.0,1548.14822222,1062.96288889,1040.74066667
201.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.57,955.555555557,2833.33333333,44.4444444467,1877.77777778,1833.33333333,1733.33333333,3377.77777778,3155.55555556,4111.11111111,2244.44444445,2677.77777778
201.95,141.666666667,262.5,55.5555555557,195.833333333,168.75,168.75,274.305555556,283.333333334,338.194444444,161.111111111,209.027777778
202.33,127.777777778,172.5,92.2222222222,144.166666667,118.055555556,128.333333333,173.055555555,173.055555556,206.944444445,115.0,149.444444444
202.71,154.955,201.201222222,121.621666667,166.967,149.999944444,149.549666667,201.801777778,205.405555555,241.742,130.930777778,179.279222222
203.09,249.758444444,314.975777778,214.009777778,260.386555555,265.459,235.748777778,328.502444445,325.604,382.125555556,231.400888889,289.372222222
203.47,920.0,1284.44444444,804.444444443,924.444444443,1040.0,895.555555556,1384.44444444,1326.66666667,1471.11111111,848.888888888,1044.44444444
203.85,966.666666668,1368.88888889,940.000000002,1008.88888889,957.777777777,1006.66666667,1386.66666667,1386.66666667,1446.66666667,955.555555557,1088.88888889
204.22,-220.512777778,-405.983,-266.666555555,-254.700777778,-242.307555555,-264.102666667,-394.017,-417.948777778,-452.991444444,-238.461777778,-311.111111111
204.60,-150.370555556,-321.481444444,-218.518444445,-214.814888889,-204.444444444,-231.111111111,-338.518444444,-350.370333333,-386.666666667,-202.222222222,-268.148222222
204.98,-548.148222222,-957.407444446,-681.481555557,-681.481333333,-671.296055556,-807.407222222,-1014.81477778,-1044.44444445,-1137.037,-753.703888888,-940.740666666
205.36,-702.777777778,-1358.33333333,-772.22222222,-830.555555556,-786.11111111,-1050.0,-1388.88888889,-1358.33333333,-1563.88888889,-994.444444446,-1325.0
205.74,-162.393222222,-405.128222222,-217.094222222,-160.683666667,-214.957333333,-305.982777778,-379.487333333,-378.632333333,-450.427444444,-263.247888889,-374.358777778
206.12,-33.8888888888,-220.555555556,-93.3333333333,-43.8888888888,-91.3888888889,-135.555555556,-198.333333333,-171.666666667,-235.555555556,-112.222222222,-197.777777778
206.50,68.2540000001,-38.6244444444,19.8412222221,52.6455555555,20.1057777778,7.93633333333,-23.0157777778,-15.8731111111,-31.2171111111,8.99488888889,-24.8678888889
206.87,90.0965555557,-12.0772222222,38.6473333334,62.0773333333,47.2221111111,42.7535555556,13.7682222222,7.72944444447,-2.41566666668,22.7052222222,1.93233333337
207.25,88.3333333335,-23.3333333333,36.388888889,71.3888888889,62.3611111111,45.0,18.3333333333,2.50000000003,-14.4444444444,25.0,-6.38888888887
207.63,124.372666667,-7.88511111123,53.0465555555,102.508888889,96.9534999999,74.9104444445,53.7635555556,17.9212222223,-23.2973333333,46.2366666665,6.09322222213
208.01,140.849666667,16.9934444446,75.1632222223,120.261555556,93.6274444445,93.4641111111,66.013,31.3725555555,-14.3791111111,75.8170000001,27.1241111111
208.39,161.777777778,3.1111111111,76.4444444443,146.222222222,90.2222222222,124.0,68.8888888889,35.5555555554,-34.6666666667,84.4444444444,29.7777777779
208.77,194.152,-23.9766666666,82.456,190.058444444,127.777777778,174.853888889,81.2866666668,56.1404444444,-46.7836666666,114.035111111,46.7836666668
209.14,215.873,8.46566666643,102.645444445,194.709,163.227333333,195.767111111,104.761777778,79.8942222221,-1.05822222223,157.143,89.9470000001
209.52,198.084333333,39.0805555557,104.980888889,165.517333333,148.275888889,178.160888889,105.364111111,90.0383333334,37.5478888889,156.705111111,103.448333333
209.90,276.023333333,27.4854444444,135.672444445,222.222222222,196.783444444,252.631666667,141.520444444,119.882888889,38.0117777777,206.432777778,147.953111111
210.28,202.299,39.0802222221,113.409888889,178.927333333,148.275888889,193.869666667,133.333444444,97.3179999999,61.3026666668,149.425111111,134.866
210.66,241.799,33.8624444446,126.984,215.873,183.862444444,247.619222222,148.677333334,122.751222222,46.0317777778,187.830777778,155.026444444
211.03,740.000000001,-126.666666667,288.888888889,677.777777778,535.555555555,726.666666667,246.666666667,268.888888889,-73.3333333331,624.444444444,408.888888888
211.41,4666.66666666,-288.888888889,2200.0,3411.11111111,3005.55555556,3844.44444444,1188.88888889,1700.0,311.111111111,3722.22222222,2488.88888889
211.79,-4522.22222222,777.777777777,-2122.22222222,-2888.88888889,-2500.0,-3611.11111111,-866.666666666,-1055.55555556,-411.11111111,-3500.0,-2177.77777778
212.17,900.000000001,49.9998888891,472.222222222,588.889,608.333277778,779.629666667,387.037,340.740777778,227.777777778,718.518666667,561.111222223
212.55,990.740555557,92.5925555553,485.185333334,548.148333333,683.333333333,733.333222222,407.407333333,335.185222222,240.740555556,764.81488889,562.963111112
212.92,1240.0,204.444444444,702.222222222,717.777777779,802.222222221,915.555555557,573.333333333,322.222222222,380.0,971.11111111,713.333333332
213.30,931.74611111,244.444555556,620.634888889,617.460333333,634.127,784.126888889,507.936555556,342.857222222,430.158666667,761.904666667,669.841333332
213.68,386.274555555,101.307222222,220.261444444,254.902,263.398722222,340.522777778,203.268,149.019555555,170.588222222,301.960888889,283.66
214.06,200.617333333,88.5802222222,134.567888889,150.926,158.950666667,202.469222222,124.382666667,90.7406666665,103.703777778,166.975111111,153.703666667
214.44,304.761888889,116.402111111,193.650666667,210.053,252.645555556,310.581888889,169.312222222,130.687777778,136.507888889,258.201,220.105888889
214.81,363.580444444,122.222222222,259.259222222,270.987555556,299.691333333,359.876333333,238.271666667,148.148222222,168.518444444,299.382777778,287.037
215.19,215.740666667,103.086333333,181.172888889,170.061666667,175.154222222,222.839555556,169.444444444,109.568,128.395,187.963,181.481333333
215.57,197.076222222,95.614111111,166.666555556,163.157777778,163.596444444,219.590777778,172.807,105.263111111,114.327444445,164.912333333,178.655
215.95,188.580222222,104.629666667,175.925888889,169.753222222,168.9815,232.407333333,175.308666667,115.740666667,107.407333333,159.259222222,186.110888889
216.32,223.111111111,104.888888889,244.444444445,227.555555556,204.888888889,304.444444444,208.888888889,140.888888889,136.888888889,197.333333333,227.111111111
216.70,202.380888889,108.730222222,238.492222222,209.127,193.452444444,279.762,203.174666667,135.714222222,138.095111111,178.571555556,211.111
217.08,163.491888889,93.9682222224,189.523888889,163.809555556,163.333277778,214.285777778,166.666666667,118.730111111,113.968333333,144.762,168.888888889
217.46,152.303444444,98.3739999999,171.273555556,149.322444444,160.298166667,191.327888889,162.872777778,113.550111111,105.962111111,132.791222222,146.883444444
217.83,215.226555556,137.86,267.078111111,208.642111111,228.189222222,258.847888889,237.860111111,150.617222222,143.209888889,176.131888889,200.411555556
218.21,235.748666667,128.019222222,294.202777778,205.313888889,234.299333334,270.531444444,238.647333333,171.014444444,149.758555556,183.574888889,201.932333333
218.59,170.138888889,96.5277777777,209.375,144.097222222,162.152777778,196.875,156.944444445,116.666666667,100.0,133.333333333,137.5
218.97,168.965333333,93.1034444446,214.942444444,144.444444445,168.965611111,211.494222222,142.145555555,122.605222222,100.766222222,137.547777778,142.911777778
219.34,282.353,154.901888889,336.601222222,254.902,276.143666667,341.176444445,253.594666667,210.457666667,126.797333333,187.581888889,252.287777778
219.72,2477.77777778,1350.0,2688.88888889,2183.33333333,2197.22222222,2927.77777778,1916.66666667,1877.77777778,1088.88888889,1711.11111111,2077.77777778
220.10,-359.829,-125.640888889,-315.384666667,-260.683666666,-268.803333333,-400.854666667,-218.803444444,-232.478666666,-136.752111111,-223.931666667,-272.649666667
220.47,-134.920555556,-4.3651111111,-87.6983333334,-55.1587777778,-71.4287222222,-148.809333333,-38.492,-74.2062222222,-15.476,-44.0474444444,-76.5874444446
220.85,-134.222222222,-4.8888888889,-95.1111111111,-76.4444444444,-76.8888888888,-179.555555555,-27.1111111111,-93.3333333333,-14.2222222222,-47.5555555555,-70.6666666668
221.23,-140.996222222,-13.7932222222,-96.9347777778,-87.3563333333,-77.3947777778,-178.543888889,-36.3984444445,-108.429222222,-29.1188888889,-49.0421111111,-84.6742222221
221.61,-126.881555556,-3.94277777778,-73.4766666667,-70.6093333335,-44.6236666667,-153.046444444,-13.9785555556,-83.870888889,-18.2793333333,-37.9928888888,-72.7597777779
221.98,-76.0234444444,11.4036666667,-34.7953333334,-35.3801111111,-20.7601666667,-110.526333333,4.97077777778,-59.9415555556,0.87711111111,-19.8832222222,-34.5028888889
222.36,-56.0285555555,11.8202222222,-24.8226666667,-29.7873333333,-16.6666666667,-78.9597777778,2.36388888889,-46.8084444444,1.89111111112,-20.0946666667,-32.6241111111
222.74,-81.6995555555,8.82355555553,-55.5556666665,-48.366,-35.4574444444,-90.8495555555,-12.0914444444,-78.4314444446,-11.4378888889,-25.4902222222,-52.9413333334
223.11,-131.196555556,-17.094,-91.4528888888,-73.0768888889,-59.4018888889,-119.658111111,-46.5813333333,-114.529777778,-35.0428888889,-55.128111111,-70.0853333336
223.49,-141.799,1.05833333333,-101.058222222,-72.4867777778,-81.7459999999,-147.618888889,-33.3333333333,-112.169222222,-49.2064444444,-75.6613333333,-59.7884444445
223.87,-125.0,30.5555555556,-107.638888889,-69.4444444444,-79.1666666667,-125.0,-4.16666666663,-91.6666666668,-49.3055555555,-25.6944444444,-25.6944444444
224.24,-181.111111111,26.6666666666,-196.666666667,-137.777777778,-103.333333333,-148.888888889,-3.33333333343,-148.888888889,-43.3333333333,-21.1111111111,-10.0000000001
224.62,327.777777778,108.333333333,380.555555555,304.166666667,255.555555556,245.833333333,180.555555556,288.888888889,170.833333333,176.388888889,172.222222222
225.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.38,177.777777778,106.060555556,284.848555556,244.444333333,231.818166666,160.606,217.171777778,184.848333334,107.070666667,212.121111111,106.060666667
225.75,1300.0,300.000000001,2600.0,1800.0,2055.55555555,1055.55555556,1733.33333333,1277.77777778,-144.444444444,1288.88888889,311.111111111
226.13,-124.691444445,-1.23444444457,-233.333222222,-176.543111111,-155.555666667,-54.3209999999,-124.691444445,-77.7775555557,25.9258888888,-107.407444444,-29.6297777778
226.51,10.7935555556,49.5237777778,-8.25411111111,9.84111111112,17.3018333333,43.1746666667,10.1586666667,44.1271111112,67.9364444445,35.238,37.7778888888
226.88,8.889,33.1314444444,6.26255555558,10.101,19.3939444444,21.616,11.3131111111,37.9797777778,49.091,25.8585555555,25.6565555556
227.26,14.3588888889,39.3163333333,20.0,16.2392222222,27.6068888889,21.8804444445,21.1964444445,34.7008888889,50.0854444444,27.0086666667,30.7693333333
227.64,12.3611111111,37.7777777778,17.0833333333,15.8333333333,25.3472222222,26.25,23.4722222222,23.4722222222,40.6944444445,31.3888888889,26.5277777778
228.01,4.67833333333,29.2396666667,8.77200000003,11.9297777778,16.4329444445,20.0001111111,17.1928888889,11.9298888889,30.8772222222,17.427,19.766
228.39,-2.77777777777,20.406,1.9232222222,7.47855555556,4.00644444444,11.3245555556,9.295,3.52566666666,16.6666666667,7.58555555557,13.034
228.76,1.29200000001,18.0017777778,3.9621111111,11.714,7.19205555557,12.5753333333,12.2306666667,8.09644444444,14.6423333333,8.52700000001,19.6382222222
229.14,-0.349222222223,15.0245555556,4.47255555557,11.3906666667,9.39916666664,12.5087777778,16.6316666667,7.89666666666,11.3208888889,9.78333333332,16.6317777778
229.52,0.983777777777,17.3607777778,8.3331111111,14.0045555555,10.8217222222,16.0302222222,20.6596666667,12.5578888889,13.3678888889,14.9884444444,19.0393333333
229.89,-2.99822222222,12.3457777778,3.52722222221,9.34744444445,6.11388888889,10.5818888889,16.5196666667,8.52433333332,6.17288888889,8.05400000001,14.4618888889
230.27,-5.37244444445,8.79122222222,0.366111111133,6.95977777779,3.20511111109,6.77655555555,13.7363333334,7.08177777777,4.70077777778,6.47122222223,11.3554444444
230.65,-14.8363333333,-2.05522222222,-9.56966666666,-2.89022222221,-6.87216666667,-5.13811111112,5.39488888889,-3.27555555556,-6.87211111111,-4.30288888889,3.01844444444
231.02,-14.2855555556,-0.793666666667,-9.34066666668,-3.96844444444,-7.69227777778,-7.14288888889,4.762,-3.541,-7.93644444446,-4.57877777778,3.05244444444
231.40,-13.6066666667,-1.66355555556,-12.0616666667,-4.99111111111,-10.4872222222,-9.50677777779,2.79266666667,-3.20844444444,-7.84322222223,-4.278,1.12888888889
231.78,-11.4657777778,-3.19144444445,-10.4018888889,-6.38300000001,-11.9386111111,-10.3427777778,3.07333333333,-0.236444444446,-7.68322222221,-5.67366666667,1.24122222222
232.15,-7.30844444444,0.178111111112,-4.87211111112,-3.565,-7.66483333333,-6.5358888889,6.29822222223,5.52577777778,-3.74344444445,-0.416000000003,4.57533333333
232.53,-8.784,-1.51255555556,-5.41022222222,-4.82844444444,-7.94055555555,-8.31900000001,5.52644444446,5.93388888889,-4.53744444445,0.232666666667,0.174777777777
232.90,-7.55555555554,1.88888888889,-1.5,-3.83333333333,-7.30555555554,-6.11111111111,7.55555555554,7.38888888888,-1.94444444444,2.83333333333,-1.27777777778
233.28,-1.87966666667,7.90488888888,4.36711111112,0.0552222222243,-4.20122222222,-4.03533333334,11.0005555555,11.111,4.14588888889,5.47277777778,2.54288888889
233.66,-0.280666666663,7.91244444445,4.60155555554,0.392888888889,-1.93594444444,-4.88233333333,10.4376666667,9.87644444442,3.81577777778,4.88233333333,0.673222222223
234.03,3.489,10.5206666666,7.46111111112,2.14711111111,1.61027777778,-0.85866666668,12.1847777778,9.60799999998,8.26622222221,9.23255555557,4.34777777778
234.41,6.61844444444,13.7198888889,9.22711111111,5.21744444445,4.66183333334,4.15433333332,13.4298888889,11.3041111111,9.95155555557,11.2558888889,8.11588888888
234.78,7.45611111112,14.0837777778,9.60033333334,5.06833333332,4.28855555556,4.7268888889,13.9863333333,11.0136666667,10.4291111111,11.2573333333,8.28466666667
235.16,7.4241111111,13.1041111111,9.1181111111,4.13555555554,4.65877777778,6.17833333335,12.6058888889,11.3104444444,11.3104444444,11.1607777778,9.31744444443
235.54,6.44977777778,13.0622222222,9.81022222222,4.44433333335,4.82366666665,9.10555555555,14.0378888889,10.8944444444,11.3822222222,8.99744444445,10.2438888889
235.91,2.50722222222,10.1425555555,8.718,4.90033333333,4.30188888889,7.57822222223,10.1424444444,7.92022222222,9.57244444445,4.90044444444,9.00288888888
236.29,0.118888888889,5.526,6.89244444443,2.31733333334,0.029500000001,2.02011111111,5.52588888889,4.21855555553,6.95177777779,0.0594444444433,6.536
236.66,8.81822222221,11.3462222222,11.0525555556,6.64322222223,4.9676111111,9.70033333331,11.3463333333,9.23000000002,15.2263333333,5.52611111111,14.4034444445
237.04,5.58799999999,5.65277777777,6.1081111111,-0.519666666677,0.552277777777,5.19822222222,6.10777777777,4.22344444444,12.0858888889,1.49444444444,9.87677777779
237.41,-0.775222222223,-1.80866666668,-1.09822222222,-6.26611111112,-5.00650000001,2.77766666666,-1.16288888889,-3.16544444445,4.13444444444,-1.55022222222,3.29488888889
237.79,0.25688888889,-0.57811111111,0.578222222223,-3.27533333335,-3.50044444444,3.14711111112,-0.578,-0.770666666656,5.78022222222,1.92677777778,7.77133333335
238.17,2.79200000001,1.65244444443,3.87466666667,1.99422222224,-0.598166666669,6.89466666668,3.93155555556,4.44455555557,6.83766666667,3.24788888889,8.71811111111
238.54,-4.66333333334,-4.49044444446,0.287777777777,-4.66311111112,-7.59911111111,-2.76333333332,-0.863555555557,-3.742,0.748444444443,-1.727,0.403111111111
238.92,-2.84222222222,-2.48055555557,1.24033333333,-2.739,-6.02072222222,-1.55033333333,0.517,-3.66922222222,1.91211111111,0.10311111111,3.204
239.29,3.36833333333,2.18722222222,6.78033333333,4.72444444446,-0.503111111111,4.94322222223,7.174,1.09377777778,6.78044444444,4.50577777778,7.9178888889
239.67,6.64577777778,3.91133333333,9.55355555554,6.05733333333,2.90755555556,5.95366666667,8.82677777778,3.70377777778,7.44211111111,7.30355555555,8.99955555554
240.04,7.33911111111,4.73677777778,10.1462222222,7.10533333334,3.90333333333,7.74844444446,9.7368888889,5.08777777778,7.74833333333,8.27488888888,9.88322222221
240.42,7.18366666666,5.26977777778,9.595,7.50666666667,4.35,8.45155555555,9.39611111111,5.49366666667,6.98488888889,9.34644444443,10.589
240.79,4.52833333333,3.79944444444,7.77566666666,4.81555555555,2.15377777778,6.62688888889,6.69311111111,3.64477777778,4.04244444444,6.00833333333,9.079
241.17,4.59233333333,4.47555555555,7.959,4.86455555556,2.49066666667,6.88855555556,6.42144444444,3.81377777778,3.81377777778,5.52633333333,10.3913333333
241.54,5.52933333333,4.86244444445,8.70622222222,5.38877777778,2.93116666667,7.40755555556,7.02111111111,3.96688888889,4.49366666667,5.86277777778,11.5323333333
241.92,5.38566666667,4.07566666666,8.36155555556,4.39911111111,2.64427777778,7.37477777778,6.48544444445,3.04055555556,3.63888888889,4.54466666667,10.2701111111
242.29,2.65288888889,1.32644444445,5.11877777778,0.702444444443,-0.437000000001,5.04055555556,3.66711111111,-0.593111111113,0.702222222224,1.60733333333,7.553
242.67,3.57155555556,2.26344444445,5.48211111111,1.64622222222,0.955444444444,6.79011111111,4.29166666667,0.73488888889,2.04288888889,2.27811111111,8.64222222222
243.05,2.96477777778,1.94833333333,5.252,1.83544444444,0.614111111112,6.84722222222,3.62844444444,1.11533333333,1.87766666667,1.59544444445,8.25933333333
243.42,1.73611111111,1.04166666666,4.06944444444,0.569444444444,-0.506944444444,5.81944444444,2.41666666667,-0.22222222222,0.555555555553,0.486111111112,7.27777777778
243.80,1.394,0.89211111111,3.66644444445,0.376444444443,-1.05938888889,6.18988888889,1.79844444444,-0.669,0.487888888889,1.18488888889,7.79311111111
244.17,1.92177777778,1.44822222222,3.91133333333,0.500777777777,-0.487055555555,6.60444444444,2.16544444444,0.0541111111113,0.784999999999,1.92177777778,8.18788888889
244.55,1.608,1.68711111111,3.75655555555,0.632555555557,-0.481222222222,6.97244444444,2.14833333334,0.395333333333,0.975333333333,1.10722222222,7.67088888889
244.92,1.986,2.17466666666,4.48722222222,1.60888888889,0.578111111111,7.96877777779,3.21766666667,1.03066666667,1.53355555556,2.17433333333,8.06922222222
245.30,2.437,2.71411111111,4.92033333333,2.39088888889,1.20694444444,8.69711111111,3.97322222222,1.52455555556,2.15977777778,2.92222222222,8.45466666668
245.67,3.15511111111,3.57711111111,5.11777777778,3.23955555555,1.85188888889,9.49699999999,4.31566666666,2.733,2.53244444445,3.70377777778,9.09588888888
246.05,3.405,4.54622222222,5.25366666666,4.14055555556,1.94755555555,9.92277777778,4.82922222222,3.67844444444,3.32011111111,4.518,10.0641111111
246.42,4.28333333333,6.08977777778,6.73455555556,5.42844444444,3.07438888889,10.6701111111,6.11522222222,4.69044444444,4.15611111111,5.72522222222,11.4928888889
246.79,4.69766666667,6.24344444445,6.97733333333,5.55555555555,3.226,10.9642222222,6.43633333333,4.82922222222,4.188,5.942,12.1308888889
247.17,4.95755555556,6.24055555555,7.00855555556,5.31266666667,3.2615,11.017,6.50866666667,4.91388888889,3.86311111111,6.39266666667,12.191
247.54,5.87377777778,6.65433333333,7.62644444445,6.01077777778,3.91244444445,11.7547777778,6.98988888889,5.86711111111,4.45666666667,7.113,12.7678888889
247.92,6.17822222222,7.05877777778,7.85988888889,6.46277777778,4.37694444445,12.0976666667,7.522,6.45611111111,4.99277777778,7.32366666667,12.8126666667
248.29,5.94622222222,7.21755555556,7.68122222222,6.337,4.13844444444,11.9785555556,7.46911111111,6.15811111111,5.12511111111,7.26388888889,12.6472222222
248.67,5.87011111111,7.22888888889,7.65066666667,6.43911111111,3.9825,11.7604444445,7.47644444445,5.87666666667,4.88633333333,7.20211111111,12.7977777778
249.04,5.83088888889,7.15277777778,7.318,6.21644444444,3.41794444444,11.4692222222,6.91877777778,5.61066666667,4.70888888889,6.82233333333,12.8115555556
249.42,5.50466666667,6.51922222222,6.62144444444,5.56277777778,2.6025,10.8338888889,6.32922222222,4.86944444445,4.132,6.32944444444,12.2133333333
249.79,5.23855555556,6.41311111111,6.54577777778,5.15222222222,2.306,10.704,6.33466666666,4.77655555556,4.11877777778,6.23277777778,12.1682222222
250.17,4.67166666667,5.49988888889,6.021,4.65466666667,1.78077777778,10.428,5.84177777778,4.09088888889,3.42466666667,5.93555555556,11.6491111111
250.54,5.22277777778,5.43244444445,6.17988888889,5.29577777778,2.30627777778,10.8558888889,6.01588888889,4.88566666667,4.13811111111,6.59922222222,11.986
250.92,5.36255555555,5.29333333333,5.94633333333,5.60988888889,2.157,11.1705555556,6.18377777778,4.92744444444,4.26422222222,7.05433333334,11.8036666667
251.29,6.16144444445,6.17166666667,6.52811111111,6.19188888889,3.03516666667,11.6916666667,7.18,5.36722222222,5.53,7.86222222222,12.3638888889
251.66,4.98111111111,5.90444444445,5.87211111111,5.28177777778,2.36722222222,10.2627777778,6.53788888889,4.36911111111,4.74511111111,7.30011111111,11.3256666667
252.04,4.67622222222,5.68111111111,5.50644444445,5.00377777778,1.83527777778,9.67988888889,6.27111111111,3.69288888889,3.91133333333,6.80644444445,10.7396666667
252.41,5.81644444445,6.57755555556,6.871,6.22966666667,2.78877777778,10.6763333333,7.50166666667,4.67477777778,4.60977777778,7.42533333332,11.8067777778
252.79,6.13644444444,6.454,6.925,5.81855555556,2.92016666667,10.3442222222,7.34166666667,4.55833333333,4.74466666667,7.52811111111,11.4944444444
253.16,6.29366666667,6.47133333333,6.993,6.01633333333,3.56872222222,10.1898888889,7.71455555556,4.651,4.95055555556,7.90311111112,11.655
253.54,6.72688888889,7.18422222222,7.08377777778,6.74911111111,4.43433333333,10.9772222222,8.12144444445,5.33233333333,5.42155555556,8.29988888888,11.8918888889
253.91,5.94322222222,6.55933333333,6.08033333333,6.36555555555,3.72466666667,9.9818888889,7.04988888889,4.41455555555,4.24366666667,7.40355555557,10.3924444445
254.28,6.18722222222,6.78377777778,6.09366666667,6.36266666667,3.67838888889,9.60244444445,6.83044444445,4.39755555555,4.28066666667,6.84211111111,10.0116666667
254.66,6.65222222222,7.43555555556,6.61611111111,6.72455555556,3.99483333333,9.83377777778,7.19444444444,4.95322222222,4.218,7.14644444443,9.38777777778
255.03,5.79766666667,6.62933333333,5.62388888889,5.15211111111,3.05422222222,8.08188888889,6.05822222222,4.23333333333,3.02922222222,5.95877777778,8.08188888889
255.41,5.52333333333,5.964,5.21177777778,4.82322222222,2.46327777778,7.67533333333,6.10655555555,3.91544444445,2.10033333333,5.35444444444,7.90866666667
255.78,5.93466666667,5.93455555556,4.96733333333,4.86277777778,2.1175,8.13077777778,6.41833333333,3.69933333333,2.40522222222,5.05877777778,8.33977777778
256.15,6.37522222222,6.67444444444,5.46455555555,4.90522222222,2.459,8.65222222222,6.66155555555,3.94233333333,2.86244444444,5.26922222222,9.25044444446
256.53,6.17,6.64366666667,4.59533333333,4.46755555555,2.17616666667,8.26933333333,6.18277777778,3.77633333334,2.98266666667,5.19722222222,8.89655555556
256.90,6.53366666667,6.81155555556,4.78255555556,4.93955555556,2.40338888889,9.43233333332,6.89599999999,4.56544444445,3.67144444445,5.27788888889,9.63777777778
257.28,5.86711111111,6.37933333333,4.70944444444,4.52022222222,1.75911111111,9.16266666667,6.37933333333,4.253,3.19544444444,4.80955555556,9.53022222222
257.65,5.40666666666,5.98188888889,4.85122222222,4.23622222222,1.54255555555,8.74988888889,5.79355555556,4.31533333334,3.244,4.42466666667,9.79177777778
258.02,5.90522222222,6.25922222222,5.56855555556,4.636,2.21883333333,9.56588888889,6.33677777778,4.90377777778,4.20455555556,4.714,10.7226666667
258.40,6.08333333333,6.44233333333,5.90733333333,4.80066666667,2.96461111111,10.0555555556,6.60366666667,5.21111111111,4.449,5.38711111111,10.8693333333
258.77,5.62066666667,5.77666666666,5.30833333333,3.94877777778,2.43305555556,9.4261111111,5.69211111111,4.42366666667,3.70811111111,4.59266666667,10.5972222222
259.15,5.84577777778,6.02,5.54977777778,4.53966666667,2.61805555555,9.79911111112,5.82833333333,4.63822222222,3.90111111111,4.70811111111,11.0705555556
259.52,5.72633333333,6.07855555556,5.61444444444,4.77111111111,2.671,9.91566666667,5.66233333333,4.77122222222,3.95977777778,4.74977777778,11.1271111111
259.89,5.36044444444,5.75577777778,5.41566666667,4.71966666667,2.44233333333,9.67444444444,5.45044444445,4.50922222222,3.72355555556,4.76455555555,10.7608888889
260.27,4.84977777778,5.01955555555,4.90811111111,4.44733333333,1.85772222222,9.15177777778,4.91277777778,4.04488888889,3.27844444444,4.45211111111,10.3834444444
260.64,4.29722222222,4.60133333333,4.58688888889,3.99811111111,1.63327777778,8.75611111111,4.47766666667,3.756,2.76344444444,4.08833333333,9.95255555555
261.01,3.75711111111,4.09655555556,4.12488888889,3.40366666667,1.07005555555,8.30644444445,3.73377777778,3.15833333333,2.28166666667,3.79966666667,9.367
261.39,3.78255555555,3.906,3.958,3.19966666667,0.983555555558,8.04411111111,3.54566666667,3.01,2.32266666667,3.721,9.03488888889
261.76,3.93355555556,4.14233333333,4.20066666667,3.45755555556,1.134,8.008,3.74888888889,3.205,2.40377777778,4.04022222222,8.89677777778
262.13,3.34855555555,3.75644444444,3.75144444444,2.99177777778,0.677722222223,7.40577777778,3.33844444444,2.62488888889,1.78911111111,3.64422222222,8.2621111111
262.51,3.00066666667,3.50444444444,3.48777777778,2.69611111111,0.254611111111,6.72633333333,2.86766666667,2.004,1.30655555555,3.222,7.86677777778
262.88,3.10333333334,3.69166666667,3.76377777778,3.09733333333,0.308999999999,6.831,3.33155555555,2.14277777778,1.62655555556,3.70977777778,8.03144444445
263.25,2.91944444444,3.69055555556,3.90144444445,3.15655555555,0.286833333334,6.59688888889,3.34122222222,2.19444444444,1.66066666667,4.086,7.58544444445
263.63,2.75422222222,3.22411111111,3.658,2.46511111111,-0.112055555555,6.27511111111,2.90611111111,1.88666666667,1.35888888889,3.86033333333,6.87455555556
264.00,2.54122222222,2.49433333333,3.02611111111,1.58722222222,-0.652944444444,5.71588888889,2.13466666667,1.55611111111,0.664888888889,3.25255555556,6.44311111111
264.37,2.901,2.46488888889,3.22444444444,1.50277777778,-0.0486111111113,5.88266666666,2.23022222222,1.98788888889,0.678777777778,3.19177777778,6.43244444444
264.75,3.29277777778,2.34388888889,3.67422222222,1.96277777778,0.360944444446,6.48822222222,2.51422222222,2.125,0.949,3.47122222222,6.545
265.12,3.415,2.58144444444,3.88422222222,2.56533333334,0.878000000001,6.70866666667,2.96188888889,2.13633333333,1.04377777778,3.68211111111,6.68455555556
