wavelength,Back_DigIndm,Belly_DigIndm,Breast_DigIndm,Crissum_DigIndm,Crown_DigIndm,DorTail_DigIndm,Patch10_DigIndm,Rump_DigIndm,Throat_DigIndm,WingTip_DigIndm
650.11,5.1345,6.62758333334,6.3155,4.82758333333,4.536,7.92617777778,7.04683333333,5.7405,6.05333333334,11.79
650.44,5.38233333333,6.78983333334,6.55333333333,4.97983333333,4.71366666667,8.15982222222,7.22366666667,5.9705,6.22966666667,11.8965
650.77,5.36,6.7825,6.5485,4.89983333333,4.72316666666,8.14745555556,7.1855,5.93666666667,6.17366666666,11.903
651.10,5.237,6.65483333334,6.44433333333,4.85633333333,4.5745,7.92362222222,7.0365,5.81133333333,6.006,11.907
651.43,5.10916666666,6.51791666667,6.32933333334,4.76966666666,4.47716666667,7.71328888889,6.91683333334,5.72783333333,5.833,11.8145
651.76,4.96266666666,6.408,6.23666666667,4.71266666667,4.293,7.64226666666,6.83016666666,5.6085,5.818,11.6865
652.09,5.02283333333,6.428,6.32066666666,4.82541666667,4.4215,7.70556666666,6.89083333334,5.69433333333,5.873,11.715
652.42,4.95766666667,6.3865,6.23,4.81308333334,4.377,7.66517777778,6.775,5.65516666667,5.86133333334,11.6215
652.75,4.96983333333,6.471,6.27216666667,4.92516666666,4.4415,7.65055555555,6.8165,5.68383333334,5.943,11.7325
653.08,4.772,6.33891666666,6.046,4.77125,4.297,7.41274444444,6.69583333333,5.46616666666,5.73383333333,11.6715
653.41,4.448,6.05241666666,5.6745,4.54991666667,3.98316666666,7.12493333334,6.46716666666,5.216,5.534,11.375
653.74,4.39183333334,5.9615,5.642,4.53583333333,3.90983333333,6.96296666667,6.45816666666,5.1725,5.45466666667,11.216
654.06,4.28183333333,5.84716666667,5.55916666667,4.47983333333,3.89116666667,6.77082222222,6.40316666667,5.0805,5.41566666666,11.168
654.39,4.36366666666,5.948,5.63066666667,4.61383333334,4.02933333333,6.82768888889,6.4265,5.10733333334,5.475,11.326
654.72,4.3505,5.932,5.64066666667,4.65675,4.023,6.9378,6.418,5.1025,5.495,11.366
655.05,4.466,6.161,5.74366666667,4.80983333333,4.18583333333,7.10741111111,6.56083333334,5.22583333334,5.73083333333,11.5385
655.38,4.49166666667,6.251,5.76366666666,4.80708333334,4.3175,7.05352222222,6.5325,5.25183333333,5.755,11.4105
655.71,4.45733333333,6.24775,5.73533333333,4.8755,4.2855,7.10515555555,6.49316666667,5.24066666666,5.85416666667,11.3665
656.04,4.47516666667,6.21041666667,5.8085,5.01825,4.30033333334,7.18977777778,6.5435,5.24166666666,5.945,11.442
656.37,4.45066666667,6.11016666667,5.75966666666,4.88333333333,4.2115,7.23047777778,6.48133333333,5.17483333334,5.826,11.3795
656.69,4.60316666667,6.24458333334,5.987,5.13833333333,4.38516666667,7.5293,6.59583333334,5.34283333333,5.993,11.4255
657.02,4.86633333333,6.50216666666,6.3395,5.31725,4.57466666666,7.74114444445,6.823,5.596,6.22083333333,11.624
657.35,4.87883333333,6.48666666667,6.34716666667,5.29,4.47833333333,7.76362222222,6.74783333334,5.5735,6.23,11.651
657.68,4.8515,6.53825,6.34966666667,5.31408333334,4.41833333333,7.93334444444,6.7195,5.5475,6.21166666667,11.5875
658.01,4.8225,6.47166666666,6.273,5.28366666666,4.33983333334,7.90748888889,6.71933333334,5.555,6.16433333333,11.458
658.34,4.924,6.58566666667,6.3735,5.34875,4.4665,7.99973333333,6.8325,5.692,6.2095,11.5675
658.66,4.89683333333,6.557,6.41266666667,5.34316666667,4.44683333334,8.01971111111,6.81566666667,5.64083333333,6.17366666667,11.5035
658.99,4.97983333333,6.57933333334,6.47416666666,5.45225,4.51516666667,8.06137777778,6.96766666667,5.72183333333,6.23216666666,11.6305
659.32,4.98533333333,6.53825,6.51766666667,5.39141666667,4.4765,8.03391111111,6.91166666666,5.64933333333,6.10966666666,11.5835
659.65,4.9035,6.528,6.48233333334,5.25775,4.45566666666,7.96505555556,6.86316666667,5.57016666667,6.077,11.5795
659.98,4.9475,6.67316666667,6.6165,5.37175,4.56616666667,8.00432222222,6.92516666667,5.6615,6.21133333334,11.684
660.31,5.0115,6.68716666667,6.66033333333,5.37625,4.60833333333,8.02974444445,6.97666666667,5.74816666667,6.26216666667,11.898
660.63,4.87083333333,6.55916666666,6.4745,5.23991666666,4.548,7.91608888889,6.775,5.59866666667,6.0855,11.796
660.96,4.84416666667,6.62358333334,6.5725,5.2995,4.69383333334,7.99097777778,6.8575,5.69066666666,6.0975,11.876
661.29,4.86466666667,6.66633333333,6.6835,5.316,4.73733333334,7.95872222222,6.92383333334,5.7445,6.14766666666,11.944
661.62,4.8725,6.72591666667,6.765,5.37325,4.76766666667,8.05375555556,6.9845,5.754,6.2805,11.8995
661.94,4.78716666666,6.71508333334,6.75683333333,5.33591666666,4.69833333334,8.04107777778,6.9755,5.673,6.30266666666,11.8755
662.27,4.93483333333,6.69783333333,6.83533333333,5.32333333334,4.7825,8.07962222222,7.06116666666,5.76216666667,6.32716666667,11.805
662.60,4.92316666666,6.67241666666,6.90816666667,5.25958333333,4.73266666666,8.25247777778,6.95,5.77216666667,6.33383333333,11.802
662.93,5.07516666666,6.95041666667,7.00516666666,5.42566666667,4.93166666667,8.47926666666,7.11883333334,6.008,6.50766666667,12.0865
663.26,5.164,6.99958333333,7.09483333333,5.52666666667,4.87033333333,8.55753333333,7.21116666666,6.067,6.45933333334,12.099
663.58,5.07366666667,6.82758333333,6.88466666666,5.44966666667,4.70183333333,8.6122,7.13566666666,5.9735,6.325,12.0435
663.91,4.98983333333,6.79425,6.78066666666,5.3835,4.58916666667,8.49564444445,7.04216666667,5.83183333333,6.2365,11.809
664.24,5.15883333333,6.9135,6.92816666666,5.57125,4.706,8.61794444445,7.3025,5.988,6.46866666666,11.8915
664.57,5.14333333334,6.94425,6.87916666667,5.59216666667,4.73716666667,8.57984444444,7.21333333334,5.91716666667,6.51433333333,11.918
664.89,5.00383333334,6.78541666667,6.65866666666,5.36825,4.56433333334,8.40651111111,7.105,5.79616666667,6.2355,11.797
665.22,5.02333333333,6.76841666666,6.70533333334,5.35775,4.5275,8.48087777778,7.13716666666,5.72783333333,6.17633333333,11.952
665.55,5.09966666667,6.782,6.72033333334,5.38141666667,4.5435,8.62996666667,7.159,5.7845,6.2165,12.0775
665.87,4.89116666667,6.68208333334,6.60933333333,5.28833333334,4.35283333333,8.55052222222,7.222,5.72366666667,6.1355,12.096
666.20,4.85,6.76891666666,6.57366666667,5.36333333333,4.42133333333,8.43172222222,7.2975,5.73566666667,6.12866666666,12.2
666.53,4.64666666667,6.45266666667,6.44766666667,5.20816666666,4.228,8.18967777778,7.1685,5.5625,6.0265,12.0415
666.86,4.7835,6.58741666666,6.51516666666,5.30383333333,4.35533333333,8.36403333333,7.237,5.63983333333,6.08233333333,11.973
667.18,5.06283333333,6.88533333333,6.747,5.446,4.53966666666,8.47147777778,7.43716666667,5.87083333333,6.2515,12.1175
667.51,5.038,6.85316666667,6.77716666666,5.47625,4.58333333333,8.55913333333,7.579,5.95166666666,6.23183333334,12.2045
667.84,4.94733333334,6.86991666667,6.74016666667,5.36033333333,4.52216666667,8.50692222222,7.46733333334,5.86233333333,6.09433333334,12.1655
668.16,4.88583333334,6.77416666666,6.66666666666,5.30966666667,4.36133333334,8.45865555555,7.42233333334,5.84683333333,5.9785,12.0655
668.49,4.954,6.83816666666,6.70833333334,5.41616666667,4.445,8.53808888889,7.42183333333,5.90566666667,6.07316666667,12.1025
668.82,5.01666666667,6.91341666667,6.7495,5.421,4.55666666667,8.47245555555,7.46933333334,6.0165,6.10283333334,12.1395
669.14,4.93416666667,6.90525,6.66633333333,5.3485,4.536,8.30981111111,7.45616666667,5.94033333333,5.91533333333,11.9485
669.47,4.98583333334,6.90025,6.62883333334,5.42416666667,4.61166666667,8.26358888889,7.3545,5.9305,5.8895,11.9315
669.80,4.9455,6.82066666666,6.52133333333,5.262,4.51416666666,8.22522222222,7.31733333334,5.879,5.8675,11.8565
670.13,5.046,6.99475,6.611,5.3485,4.635,8.31611111111,7.40133333333,5.96983333333,5.89866666667,11.8985
670.45,4.90216666666,6.82116666666,6.46033333333,5.22358333334,4.55966666667,8.12292222222,7.32533333333,5.917,5.836,11.8965
670.78,4.7945,6.7015,6.4215,5.16916666667,4.47483333333,8.12428888889,7.28716666666,5.81216666667,5.83083333333,11.8065
671.10,4.53216666666,6.57508333333,6.26683333333,4.98133333333,4.20883333333,7.86668888889,6.907,5.58166666666,5.68783333333,11.5765
671.43,4.651,6.6955,6.41316666667,5.1565,4.30566666667,8.03092222222,6.9925,5.71933333334,5.93616666667,11.858
671.76,4.72433333333,6.61858333333,6.45733333333,5.1505,4.3515,8.03165555555,7.078,5.71583333333,5.952,11.8705
672.08,4.73333333334,6.63208333334,6.35566666667,5.13108333333,4.359,8.07614444444,7.0175,5.6625,5.98116666667,11.858
672.41,4.67883333333,6.62083333333,6.28566666666,5.09233333334,4.25433333333,7.96724444444,6.9925,5.653,5.9375,11.8945
672.74,4.67616666666,6.49616666667,6.2415,5.02583333334,4.14683333333,7.96615555555,6.8225,5.57383333333,5.942,11.899
673.06,4.77716666666,6.67466666666,6.416,5.10775,4.23016666667,8.12261111111,6.87583333333,5.6675,6.0805,12.1755
673.39,4.96633333334,6.78266666666,6.6765,5.40825,4.342,8.42893333333,7.00866666666,5.86,6.257,12.4195
673.72,5.06683333333,6.75666666666,6.66116666667,5.45108333334,4.27583333334,8.4885,7.0505,5.76233333334,6.24416666667,12.5115
674.04,5.33533333333,6.99175,6.96566666667,5.77758333334,4.5925,8.78804444444,7.30283333334,6.04333333334,6.4715,12.8475
674.37,5.27616666667,6.98833333333,6.99233333333,5.7555,4.69166666667,8.72642222222,7.16433333333,6.0785,6.45316666667,12.883
674.69,5.5335,7.16833333334,7.07566666666,5.91966666666,4.95683333334,9.05562222222,7.4365,6.3185,6.6055,13.064
675.02,5.446,7.06225,6.903,5.739,4.883,8.89811111111,7.30316666666,6.25883333333,6.43933333334,12.8
675.35,5.553,7.34916666666,6.979,5.82933333334,5.00816666666,9.12778888889,7.5265,6.41866666667,6.58383333333,12.7785
675.67,5.58366666667,7.40725,7.06266666666,5.92075,4.95266666667,9.18837777778,7.57866666666,6.3985,6.60283333333,12.8815
676.00,5.63433333334,7.45566666667,7.15066666666,6.05391666666,5.00866666667,9.40838888889,7.611,6.4305,6.7155,12.9045
676.32,5.61966666667,7.52475,7.244,6.15991666666,5.03783333333,9.44185555555,7.67183333333,6.4395,6.8495,12.965
676.65,5.61483333333,7.58633333333,7.13666666667,6.15141666666,4.99083333333,9.35132222222,7.703,6.44966666667,6.88083333333,12.8815
676.97,5.4495,7.43783333333,6.83983333334,5.87833333334,4.83766666667,9.01307777778,7.55866666666,6.24033333334,6.66833333334,12.5655
677.30,5.25566666667,7.38625,6.70133333333,5.79608333333,4.76816666667,8.84585555556,7.3875,6.1625,6.54466666667,12.5185
677.63,5.14383333333,7.34708333334,6.53083333333,5.69616666667,4.57966666667,8.70924444444,7.213,6.03383333334,6.50883333333,12.466
677.95,5.11733333333,7.27308333334,6.40383333333,5.62958333333,4.42233333334,8.65767777778,7.26833333333,5.99366666667,6.31183333334,12.355
678.28,5.08816666666,7.25566666667,6.42166666667,5.555,4.40416666667,8.60425555555,7.179,5.9695,6.38033333333,12.352
678.60,5.097,7.28616666667,6.52183333333,5.61333333333,4.4675,8.72884444445,7.25916666667,6.056,6.39866666667,12.4685
678.93,4.98383333334,7.247,6.60433333333,5.66941666667,4.48016666667,8.60753333334,7.10133333333,5.94316666667,6.42916666667,12.587
679.25,4.9005,7.17891666666,6.66833333333,5.55833333333,4.53583333333,8.54414444444,7.03516666667,5.924,6.42183333333,12.5775
679.58,4.80133333334,7.06308333334,6.5615,5.3125,4.36583333334,8.38981111111,6.89533333333,5.748,6.3015,12.5265
679.90,4.881,7.11133333333,6.59366666666,5.31258333334,4.47066666667,8.43078888889,6.99133333333,5.881,6.31666666667,12.569
680.23,5.00283333333,7.10666666666,6.72133333333,5.41783333334,4.5835,8.58588888889,7.08466666667,5.96516666667,6.312,12.715
680.55,5.0835,7.1635,6.90316666667,5.52658333333,4.674,8.73618888889,7.04316666666,6.00433333333,6.43033333333,12.8315
680.88,5.12433333333,7.108,6.95083333333,5.52858333333,4.65733333333,8.79024444445,7.046,6.04583333334,6.5005,12.7885
681.20,5.03083333333,6.91616666667,6.8685,5.39108333334,4.5615,8.71857777778,6.997,5.92366666666,6.40366666666,12.682
681.53,5.04266666667,6.94066666666,6.93333333333,5.40558333334,4.64033333333,8.74485555556,7.00483333334,5.9205,6.5355,12.778
681.85,4.99933333333,6.84633333334,6.84816666666,5.35575,4.53116666666,8.54237777778,7.01583333334,5.80033333334,6.3825,12.64
682.18,5.02566666666,6.78825,6.81233333333,5.38625,4.49416666667,8.43918888889,7.0355,5.721,6.423,12.6955
682.50,5.066,6.73566666667,6.6935,5.25708333334,4.39966666667,8.46676666667,7.049,5.66516666666,6.30016666667,12.6695
682.83,5.32216666667,6.88025,6.77433333333,5.39291666667,4.53816666667,8.55521111111,7.30083333333,5.92166666667,6.46416666667,12.8145
683.15,5.26183333333,6.77358333333,6.684,5.36416666666,4.588,8.53325555555,7.24566666667,5.89116666667,6.46016666666,12.771
683.48,5.089,6.71416666667,6.54066666667,5.24758333334,4.49916666666,8.41555555556,7.18783333333,5.74116666667,6.3885,12.748
683.80,4.99066666666,6.71241666666,6.46966666666,5.205,4.36983333334,8.29986666667,7.047,5.63066666667,6.37516666667,12.622
684.13,4.9295,6.70533333334,6.35466666667,5.21875,4.24516666667,8.17681111111,7.09533333333,5.5965,6.32733333333,12.537
684.45,5.00183333334,6.8035,6.38583333333,5.26,4.289,8.29752222222,7.27083333334,5.68016666667,6.36833333334,12.5895
684.78,5.054,7.03966666667,6.44233333334,5.29108333334,4.30933333333,8.35314444445,7.26516666666,5.76333333333,6.43216666667,12.6175
685.10,5.13083333333,7.19325,6.59316666666,5.44808333334,4.4125,8.5633,7.276,5.89733333334,6.52433333333,12.6655
685.43,5.31416666667,7.35025,6.77483333333,5.67508333333,4.58266666667,8.84468888889,7.39483333334,6.02816666666,6.64516666667,12.8565
685.75,5.3425,7.43,6.81583333333,5.70958333333,4.6055,8.96242222222,7.438,6.12283333333,6.61383333334,12.8415
686.08,5.314,7.454,6.87383333333,5.778,4.65383333333,8.90982222222,7.3975,6.1985,6.5825,12.987
686.40,5.3175,7.46808333334,6.95233333333,5.77008333334,4.59033333333,8.91617777778,7.27233333334,6.08083333333,6.51666666667,12.9815
686.72,5.45566666666,7.576,7.06583333334,5.98141666666,4.6675,8.97652222222,7.36283333333,6.249,6.48416666667,13.064
687.05,5.62966666666,7.70491666667,7.23883333334,6.15325,4.80866666667,9.08785555555,7.381,6.394,6.586,13.1355
687.37,5.58333333334,7.57875,7.19816666667,6.1095,4.86,9.15284444444,7.34066666667,6.34516666667,6.615,13.017
687.70,5.34583333333,7.39791666667,7.04183333334,5.89633333333,4.72766666667,8.99872222222,7.11,6.1705,6.32183333334,12.8285
688.02,5.25066666667,7.4175,7.098,5.84025,4.73716666666,8.91323333334,7.10033333334,6.1705,6.173,12.8755
688.34,5.3445,7.41683333334,7.22766666666,5.896,4.86666666667,8.93785555556,7.29066666666,6.20616666667,6.22166666666,12.914
688.67,5.31033333334,7.33991666667,7.16483333334,5.79566666666,4.83816666666,8.68964444445,7.32833333333,6.20183333334,6.19116666666,12.9785
688.99,5.265,7.29966666667,7.12366666667,5.725,4.689,8.68915555556,7.34233333334,6.24633333334,6.21166666667,13.09
689.32,5.09166666667,7.14775,6.99716666666,5.52491666666,4.57233333334,8.51545555556,7.20966666667,6.07133333333,6.06616666666,12.966
689.64,5.085,7.07841666667,6.9295,5.48525,4.52233333333,8.52362222222,7.17583333334,6.0235,6.08833333334,12.845
689.96,4.95216666667,7.02866666666,6.8695,5.51875,4.557,8.63015555555,7.17983333333,5.99733333333,6.10133333333,12.889
690.29,5.00433333333,7.21841666667,6.97366666667,5.58508333333,4.664,8.73493333334,7.24216666666,6.04983333334,6.3595,12.888
690.61,5.03783333333,7.25766666667,7.041,5.57266666667,4.66333333334,8.85266666666,7.31783333334,6.11633333333,6.4235,12.984
690.94,5.03233333333,7.39275,7.07183333333,5.58233333333,4.7465,8.85012222222,7.50766666666,6.226,6.455,13.1875
691.26,5.37633333334,7.56508333334,7.31916666666,5.75616666666,5.04633333333,9.02068888889,7.85383333334,6.40333333334,6.84133333333,13.458
691.58,5.5385,7.597,7.35583333333,5.97241666666,5.17016666666,9.15673333333,7.905,6.45866666667,7.1345,13.5955
691.91,5.46633333334,7.50041666667,7.20483333333,6.00058333334,5.16333333333,8.95548888889,7.709,6.45366666666,7.0155,13.6115
692.23,5.444,7.33066666666,7.1355,6.00583333333,5.07166666667,9.01867777778,7.63816666667,6.29866666666,6.9375,13.556
692.55,5.44216666666,7.32766666667,7.19316666666,6.04125,5.24183333334,9.05253333333,7.66866666667,6.222,6.966,13.556
692.88,5.5465,7.35016666667,7.26566666667,6.124,5.16333333334,9.01316666667,7.73633333333,6.2555,7.05466666667,13.5815
693.20,5.72783333333,7.39333333334,7.42216666666,6.2375,5.20466666667,9.19548888889,7.93333333333,6.40616666667,7.20933333333,13.6335
693.52,5.64716666667,7.31533333333,7.27266666666,6.17075,5.13616666666,9.10316666667,7.82966666667,6.3115,7.0985,13.6275
693.85,5.49466666667,7.1705,7.067,5.89633333333,4.94166666667,8.92831111111,7.632,6.13416666667,6.7675,13.649
694.17,5.36866666666,7.01225,6.97,5.80333333333,4.83266666667,8.6728,7.51233333334,5.942,6.64,13.582
694.49,5.54,7.05166666667,7.16816666667,5.99691666666,4.872,8.72931111111,7.66833333334,6.10866666667,6.71766666667,13.7305
694.82,5.52983333333,7.16608333334,7.21116666666,6.04425,4.84283333333,8.89803333334,7.71183333333,6.2975,6.69233333334,13.9685
695.14,5.20166666667,6.97958333334,6.9735,5.78508333333,4.61816666667,8.69361111111,7.44583333333,6.11833333334,6.427,13.6785
695.46,5.08666666666,6.99058333334,6.9145,5.74275,4.449,8.86368888889,7.47583333334,6.05383333333,6.36233333333,13.6395
695.79,5.11883333334,7.25916666667,6.96333333334,5.8515,4.55183333333,9.02323333333,7.58416666667,6.13366666667,6.41116666667,13.521
696.11,4.94366666666,7.2695,6.892,5.71833333333,4.45216666666,8.84507777778,7.36616666667,6.07683333333,6.36566666666,13.426
696.43,4.87,7.3415,6.904,5.674,4.547,8.86571111111,7.33866666667,5.98733333333,6.33,13.4655
696.75,4.67966666666,7.289,6.83233333333,5.558,4.5325,8.78183333333,7.1955,5.8145,6.2235,13.2855
697.08,4.72666666667,7.28916666667,6.89683333333,5.5815,4.46066666667,8.82567777778,7.321,5.95083333333,6.314,13.3285
697.40,4.7515,7.27508333334,6.93883333333,5.67408333334,4.52416666666,8.8355,7.38166666666,6.0125,6.41083333333,13.213
697.72,4.79316666666,7.26133333334,6.96733333333,5.69166666667,4.5075,8.95564444444,7.361,6.077,6.39816666667,13.066
698.05,4.57783333333,7.19008333334,6.83916666667,5.54683333333,4.3475,8.89983333333,7.12383333333,5.869,6.32216666666,12.9
698.37,4.46483333333,7.06875,6.77733333334,5.47708333333,4.31066666666,8.81504444445,7.04566666667,5.76833333333,6.31766666666,12.7845
698.69,4.56633333333,7.05608333334,6.91733333333,5.48258333334,4.319,8.83416666667,7.10483333333,5.78233333333,6.3155,12.839
699.01,4.6425,7.10866666667,7.05716666667,5.44066666666,4.40783333333,8.85251111111,7.14233333333,5.763,6.3775,12.862
699.34,4.59383333333,7.00108333333,6.9725,5.35591666667,4.26383333334,8.67358888889,7.059,5.6715,6.31966666667,12.905
699.66,4.63116666667,6.94333333334,6.94533333334,5.29108333334,4.206,8.65093333334,7.09016666666,5.646,6.28083333333,12.6795
699.98,4.6435,6.91866666667,6.98283333333,5.33908333334,4.23483333334,8.76853333334,7.088,5.73866666667,6.2685,12.593
700.30,4.77783333333,7.06225,7.0475,5.394,4.23733333334,8.96017777778,7.16666666666,5.80066666667,6.4145,12.7265
700.63,4.75966666666,7.00941666666,6.94333333334,5.33375,4.1855,8.78815555556,7.13433333334,5.64983333333,6.38966666667,12.45
700.95,4.86383333333,7.1045,7.04383333333,5.31291666667,4.19316666667,8.93574444444,7.227,5.726,6.43483333333,12.6675
701.27,4.87,7.14291666667,6.872,5.20541666667,4.2075,8.80296666667,7.248,5.52983333333,6.35,12.683
701.59,5.006,7.21633333334,6.7545,5.08483333334,4.20183333333,8.70653333333,7.1615,5.54933333333,6.36316666667,12.7045
701.91,5.00566666667,7.362,6.78283333334,5.04058333334,4.17783333333,8.73225555555,7.12033333334,5.49933333334,6.2825,12.7535
702.24,4.97133333334,7.52033333333,6.6675,5.08791666667,4.31633333333,8.84784444445,7.08933333334,5.55983333333,6.51766666666,12.7995
702.56,4.83533333333,7.38333333334,6.5375,5.10466666667,4.13016666666,8.75923333334,6.94733333334,5.48133333333,6.44366666667,12.703
702.88,4.9645,7.46116666666,6.72333333334,5.23016666667,4.3255,8.95326666666,7.10416666666,5.6645,6.57616666667,12.6645
