wavelength,Back_TacCrim,Belly_TacCrim,Breast_TacCrim,Crissum_TacCrim,Crown_TacCrim,DorTail_TacCrim,Patch10_TacCrim,Rump_TacCrim,Throat_TacCrim,WingTip_TacCrim
581.31,11.0648111111,5.96333333333,4.74786666667,5.96740000001,21.9294666667,5.31653333333,51.3882666667,41.9093333333,31.7904666667,6.719
581.65,11.0768444444,5.94306666667,4.7722,5.96333333334,22.1032666667,5.31646666667,51.3457333333,42.0218,31.9174666667,6.7266
581.98,11.0403555556,5.90253333333,4.74313333333,5.9002,22.2601333333,5.277,51.4122666667,42.0684666667,31.9213333333,6.6768
582.32,11.0028222222,5.84386666667,4.68386666667,5.84620000001,22.4392666667,5.2062,51.4837333333,42.1024,31.9352,6.60666666667
582.66,10.9488666667,5.7974,4.6288,5.80626666667,22.5337333333,5.13493333333,51.3378666667,42.1118666667,31.9452666667,6.58386666667
583.00,10.9457111111,5.78093333333,4.60526666666,5.797,22.6934,5.1144,51.2968666667,42.189,32.0366,6.56393333333
583.34,10.9497777778,5.75853333333,4.59546666667,5.78473333333,22.8638666667,5.10593333333,51.3484666667,42.2553333333,32.0696666667,6.56673333333
583.68,10.9816555555,5.78086666667,4.62193333334,5.79386666666,23.1166,5.1462,51.37,42.3734666667,32.1561333333,6.59026666667
584.01,11.0197444444,5.82653333334,4.6638,5.83700000001,23.3487333333,5.18866666667,51.4384666667,42.4958,32.2738666667,6.6134
584.35,11.0124555555,5.80213333333,4.6494,5.82986666666,23.5409333333,5.19633333333,51.416,42.4967333333,32.3206,6.60193333333
584.69,11.0169222222,5.80926666667,4.6754,5.84166666667,23.7255333333,5.21946666667,51.4214,42.4810666667,32.3346666667,6.62266666667
585.03,10.9923777778,5.79626666667,4.6376,5.80966666667,23.9154666667,5.20153333333,51.4498,42.5788666667,32.3661333333,6.59933333333
585.37,11.0011888889,5.79653333333,4.6206,5.83573333334,24.1400666666,5.20166666667,51.4144666667,42.6172666667,32.4182,6.60753333333
585.70,11.0397,5.845,4.66733333333,5.8994,24.4062666667,5.26853333333,51.3544666667,42.7308,32.5260666667,6.6676
586.04,11.0548222222,5.84593333333,4.65866666667,5.8936,24.6238,5.30213333333,51.3039333333,42.8131333333,32.6151333333,6.69553333333
586.38,11.1115111111,5.8912,4.69673333333,5.93593333334,24.8790666667,5.3632,51.3322,42.9614666667,32.7624,6.7152
586.72,11.1083,5.93246666667,4.71006666667,5.95159999999,25.1374666667,5.3938,51.4219333333,43.0396,32.8269333333,6.73286666667
587.06,11.1017333333,5.9254,4.7138,5.95733333334,25.3229333333,5.3906,51.4713333333,43.0444666667,32.8717333333,6.70893333333
587.39,11.1104777778,5.925,4.72146666666,5.96186666667,25.523,5.3802,51.4605333333,43.1089333333,32.9625333333,6.6986
587.73,11.0303666667,5.86286666667,4.63006666667,5.89173333333,25.7013333333,5.2942,51.4468,43.0578,32.9524666667,6.62026666667
588.07,11.0412111111,5.87086666667,4.62326666667,5.90366666666,25.9065333333,5.26453333333,51.4871333333,43.1368,33.0462666667,6.62726666667
588.41,11.0972,5.94246666667,4.65,5.97073333333,26.2198666667,5.31613333333,51.5682666667,43.2601333333,33.1878,6.68466666667
588.74,11.0625666667,5.90613333333,4.60453333333,5.9258,26.4259333333,5.27613333333,51.54,43.3001333333,33.2642,6.65113333333
589.08,11.0685,5.93253333333,4.61553333333,5.93353333333,26.6378,5.30006666667,51.5772666667,43.3548666666,33.3165333333,6.6474
589.42,11.0931555556,5.96266666667,4.5918,5.94493333334,26.8286,5.305,51.6546666667,43.3999333333,33.388,6.63886666667
589.76,11.0580555556,5.96746666667,4.56506666667,5.92320000001,26.9934,5.26093333333,51.5896,43.4466666667,33.4507333333,6.61353333333
590.09,11.0495444444,5.95726666667,4.52366666667,5.9062,27.2183333333,5.22246666667,51.6288666667,43.4936,33.5214666667,6.6182
590.43,11.0338555556,5.91026666667,4.5378,5.8944,27.3815333333,5.19353333333,51.5486,43.5438666667,33.5888,6.59046666667
590.77,11.0329,5.91253333333,4.51186666667,5.8982,27.6332666667,5.1868,51.5307333333,43.662,33.6970666667,6.58226666667
591.11,10.9791222222,5.87686666667,4.4608,5.85200000001,27.8034,5.13393333333,51.5218,43.6774666667,33.7239333333,6.52746666667
591.44,10.9998,5.9016,4.47606666667,5.88086666668,28.0114,5.14773333333,51.4349333333,43.7921333333,33.8138,6.56386666667
591.78,10.9968555556,5.946,4.50286666667,5.89993333334,28.2164666666,5.1898,51.3743333334,43.8256,33.8371333333,6.5774
592.12,10.9707666667,5.93513333333,4.47193333333,5.8672,28.3718,5.15606666667,51.3075333333,43.8587333333,33.8695333333,6.5322
592.46,10.9736333333,5.94173333333,4.51466666667,5.89213333333,28.5931333333,5.16093333334,51.325,43.8962666667,33.9432,6.5502
592.79,10.9601777778,5.923,4.48713333333,5.8632,28.8034666667,5.12906666666,51.3116,43.9463333333,33.9972666667,6.53346666667
593.13,10.8834222222,5.85506666667,4.429,5.79126666667,28.9557333333,5.03933333333,51.2233333333,43.9561333333,34.0097333333,6.46426666667
593.47,10.9227444444,5.857,4.457,5.821,29.2242,5.05193333333,51.3135333333,44.0107333333,34.0528666667,6.46013333333
593.80,10.8902,5.83826666667,4.46133333333,5.79180000001,29.4048666667,5.03306666667,51.3024,43.9998,34.0334,6.4218
594.14,10.9570222222,5.89833333333,4.46493333333,5.8312,29.7222,5.07493333333,51.4262,44.1129333333,34.1437333333,6.452
594.48,11.0091444444,5.97126666667,4.53753333333,5.87586666667,30.0120666667,5.13526666667,51.4845333333,44.2166,34.2725333333,6.51173333333
594.81,11.0374777778,5.989,4.5668,5.89473333333,30.2517333333,5.17246666667,51.5141333333,44.2806666667,34.3328666667,6.55166666667
595.15,11.0587333333,6.001,4.57953333333,5.90746666666,30.4718,5.2028,51.6246,44.3137333333,34.3885333333,6.57366666667
595.49,11.0836444445,5.97306666667,4.56926666667,5.91999999999,30.7311333333,5.18053333333,51.7450666667,44.4044,34.5040666667,6.57206666667
595.82,11.1004444444,5.9664,4.57926666667,5.92986666666,30.9842666667,5.1846,51.7625333333,44.4770666667,34.6150666667,6.60793333333
596.16,11.1444333333,5.99206666667,4.6046,5.98313333333,31.1996,5.22986666667,51.7614666667,44.5556,34.6854666667,6.6362
596.50,11.1315222222,5.97826666667,4.57486666667,5.96566666666,31.3690666667,5.21193333333,51.8608,44.5661333333,34.7137333333,6.6184
596.83,11.1528111111,5.98266666667,4.59386666667,5.99913333333,31.6003333333,5.24473333333,51.8536,44.6459333333,34.8023333333,6.63313333333
597.17,11.111,5.95466666667,4.55446666667,5.98333333334,31.7832,5.23826666667,51.8588666667,44.7103333333,34.8805333333,6.627
597.51,11.0658777778,5.90226666667,4.495,5.93833333334,31.9528666667,5.20613333334,51.9236,44.767,34.9299333333,6.60033333333
597.84,11.0169555555,5.84606666667,4.4294,5.87386666666,32.066,5.16473333333,51.9348666667,44.7723333333,34.9298,6.55653333333
598.18,10.9688444444,5.80573333333,4.36273333333,5.83299999999,32.1850666667,5.10846666667,51.8708,44.7418,34.9404,6.50093333334
598.52,10.9831777778,5.8056,4.353,5.84186666667,32.4338666667,5.1056,51.8983333333,44.8542,35.0620666666,6.49126666667
598.85,10.9744444444,5.80893333333,4.35093333333,5.84513333333,32.6206666666,5.07773333334,51.8232666667,44.8790666667,35.1152,6.4676
599.19,10.9622111111,5.81933333333,4.33593333333,5.82093333333,32.7952,5.08086666667,51.8042666667,44.9511333333,35.1627333333,6.48193333333
599.53,10.9143111111,5.78386666667,4.2582,5.7592,32.9664666667,5.0308,51.8465333333,44.9857333333,35.1569333333,6.423
599.86,10.8958888889,5.80193333333,4.23373333333,5.74026666667,33.1624666667,5.02166666667,51.8176666667,45.0252666666,35.2222,6.4136
600.20,10.8988888889,5.80306666666,4.255,5.74813333333,33.392,5.0234,51.7437333333,45.1271333333,35.3151333333,6.4032
600.53,10.9001,5.82586666667,4.27233333333,5.75813333334,33.5656666667,5.044,51.7306,45.1167333333,35.3728666667,6.43746666667
600.87,10.9700777778,5.8868,4.3174,5.79299999999,33.8133333333,5.08946666667,51.7485333333,45.2416,35.4685333333,6.47653333333
601.21,11.0455666667,6.00553333333,4.42173333333,5.89486666666,34.0720666667,5.16913333333,51.681,45.2951333333,35.5972666667,6.57013333333
601.54,11.0813555556,6.0426,4.49646666667,5.94946666666,34.3283333333,5.21013333333,51.6389333333,45.3847333333,35.7346,6.622
601.88,11.1541,6.08486666667,4.56053333333,6.00793333333,34.5982,5.2782,51.6628,45.4840666667,35.8061333333,6.69273333333
602.21,11.1310111111,6.0962,4.58333333333,6.04113333334,34.7078666667,5.29746666667,51.5249333333,45.4231333333,35.8111333333,6.7392
602.55,11.1701666667,6.12506666667,4.66506666667,6.10040000001,34.9643333333,5.37953333333,51.4616666666,45.5313333333,35.9554666667,6.79833333333
602.88,11.1838888889,6.14426666667,4.69833333333,6.14973333333,35.1957333333,5.41426666667,51.4488666667,45.5717333333,36.0396666667,6.81133333333
603.22,11.2385333333,6.17813333333,4.76746666667,6.1962,35.4084666667,5.45853333333,51.4918,45.6202,36.1388666667,6.85266666667
603.56,11.2077222222,6.14626666667,4.73353333333,6.17533333333,35.5474,5.44253333333,51.5082666667,45.6466,36.1704,6.8202
603.89,11.2258888889,6.1662,4.75586666667,6.18746666667,35.7278666667,5.45086666667,51.5775333333,45.6896666667,36.2618,6.82366666667
604.23,11.2438111111,6.17906666667,4.76973333333,6.19133333334,35.9004666667,5.44346666667,51.6466666667,45.7512,36.3154666667,6.8158
604.56,11.1984,6.1538,4.7728,6.1784,36.0094,5.4104,51.598,45.7154,36.3406666667,6.80346666667
604.90,11.1505444444,6.08813333333,4.7112,6.12579999999,36.0948666667,5.35693333334,51.6072,45.7154,36.3418,6.7444
605.23,11.1397222222,6.0988,4.6984,6.12479999999,36.2204666667,5.3624,51.5489333334,45.7143333333,36.345,6.7282
605.57,11.1374333333,6.10073333334,4.68813333333,6.11586666667,36.3841333333,5.3514,51.6161333333,45.8006666667,36.4355333333,6.74706666667
605.90,11.115,6.09186666667,4.6602,6.10193333334,36.5779333333,5.3308,51.6583333333,45.8453333333,36.4816666667,6.71886666667
606.24,11.0523555556,6.03773333333,4.573,6.02913333334,36.6982,5.27313333333,51.7500666667,45.8492666667,36.4815333333,6.64706666667
606.58,11.0837444445,6.0944,4.62206666666,6.07866666667,36.8725333333,5.32033333333,51.6780666667,45.9222666667,36.5795333333,6.69526666667
606.91,11.0877111111,6.12553333333,4.6498,6.10466666666,37.0310666667,5.3532,51.5875333333,46.0292,36.6574,6.73173333333
607.25,11.1268888889,6.16453333333,4.6896,6.15126666666,37.2459333333,5.38673333333,51.5376666667,46.103,36.7446666667,6.76766666667
607.58,11.1619666667,6.20706666667,4.71613333333,6.2116,37.4225333333,5.4578,51.4946,46.1506,36.8113333333,6.8402
607.92,11.1716,6.22106666667,4.731,6.23546666667,37.5957333333,5.498,51.4316666667,46.1947333333,36.9154,6.8676
608.25,11.2485777778,6.30166666667,4.79813333333,6.30686666666,37.7879333333,5.58173333333,51.3426666667,46.2843333334,37.0398666667,6.94213333333
608.59,11.3268666667,6.37086666667,4.89353333333,6.38733333334,38.0183333333,5.66593333333,51.2816666667,46.3628666666,37.1673333333,7.0298
608.92,11.3636555555,6.391,4.95993333333,6.44673333334,38.161,5.6964,51.2742666667,46.3772,37.2791333333,7.08793333333
609.26,11.3658444445,6.40806666667,4.99906666666,6.47593333333,38.2842,5.722,51.1178666667,46.3568,37.3417333333,7.10166666667
609.59,11.4083555556,6.44746666667,5.0542,6.51273333333,38.4168666667,5.7892,51.1128,46.4423333333,37.4624666667,7.1496
609.93,11.4452555555,6.49386666667,5.0966,6.56019999999,38.5526666667,5.79673333333,51.1256666667,46.4786666667,37.5568,7.19046666667
610.26,11.4007,6.4342,5.054,6.49426666666,38.6364666666,5.74466666667,51.0627333333,46.4512,37.5895333333,7.1276
610.60,11.358,6.41326666667,5.01853333333,6.47386666667,38.8022,5.70546666667,51.0424666667,46.4489333333,37.6647333333,7.10253333333
610.93,11.4157222222,6.47866666667,5.08846666667,6.53026666667,38.9636666667,5.76473333333,51.095,46.4906666667,37.7888,7.18293333333
611.27,11.4642444444,6.52886666667,5.1438,6.55966666667,39.1394,5.79353333333,51.0598,46.593,37.9133333333,7.22726666667
611.60,11.4752555556,6.51646666667,5.1356,6.55806666667,39.2534,5.78933333333,51.0406,46.6236,37.9866,7.24526666667
611.93,11.5027222222,6.5378,5.16893333333,6.59233333333,39.4224,5.79753333333,51.0866,46.6778,38.0342666667,7.26046666667
612.27,11.5077444445,6.55086666667,5.18006666667,6.58773333333,39.5512,5.8046,51.1269333333,46.72,38.0954,7.26293333333
612.60,11.5512555556,6.60573333333,5.20393333333,6.60446666666,39.7772,5.84286666667,51.1244666667,46.843,38.2292,7.29806666667
612.94,11.5323777778,6.5916,5.18146666667,6.57480000001,39.8661333333,5.8288,51.1803333333,46.8660666667,38.2306666667,7.27053333333
613.27,11.5356777778,6.59626666667,5.1746,6.55826666667,40.0434666667,5.80046666667,51.2135333333,46.9414,38.2819333333,7.2348
613.61,11.5216111111,6.57806666667,5.1706,6.54073333333,40.2418,5.81866666667,51.1456,47.0668666667,38.3627333333,7.24733333333
613.94,11.5199888889,6.55033333333,5.14693333333,6.52366666666,40.4408,5.8078,51.3849333333,47.1381333333,38.3908666667,7.24593333333
614.28,11.5905111111,6.59113333333,5.21613333333,6.58626666667,40.5284666667,5.879,51.4732,47.1913333334,38.4522,7.26313333333
614.61,11.5593555555,6.51833333333,5.15086666667,6.50393333333,40.7059333333,5.81466666667,51.5591333334,47.3114666667,38.4959333333,7.20933333333
614.94,11.4704111111,6.42626666667,5.0808,6.43846666666,40.8112,5.734,51.5419333333,47.2896,38.4948,7.12953333333
615.28,11.4775333333,6.4568,5.12993333333,6.45906666667,41.0798,5.74533333333,51.598,47.4877333333,38.5811333333,7.13173333333
615.61,11.4531,6.41906666667,5.07393333333,6.41273333333,41.2080666667,5.72693333333,51.724,47.5359333333,38.6331333333,7.0938
615.95,11.3921777778,6.3634,5.01166666667,6.38293333333,41.3484666667,5.67446666666,51.7596,47.598,38.6686666667,7.03213333333
616.28,11.3039777778,6.27006666667,4.917,6.32000000001,41.4008666667,5.56853333333,51.7604,47.6226,38.6043333333,6.92786666667
616.61,11.3594777778,6.30906666667,4.991,6.38066666666,41.581,5.6124,51.8397333333,47.7103333333,38.7094,6.9466
616.95,11.3730444444,6.30733333333,5.00073333333,6.39146666667,41.7083333333,5.6154,51.8641333333,47.6973333333,38.749,6.98593333333
617.28,11.4744444444,6.3908,5.0904,6.4726,41.896,5.68653333333,52.0312,47.7548666667,38.8200666667,7.04726666667
617.62,11.5528333333,6.4788,5.1846,6.55806666667,42.0425333333,5.74,52.0166,47.801,38.8831333333,7.10773333333
617.95,11.5149444445,6.46546666667,5.139,6.51193333334,42.2202,5.71466666667,52.0185333333,47.8603333333,38.9554666667,7.08873333333
618.28,11.5440111111,6.54453333334,5.20366666667,6.58313333334,42.3219333333,5.76866666667,51.9037333333,47.87,38.9984666667,7.12466666667
618.62,11.5676888889,6.59546666667,5.246,6.60753333333,42.478,5.8098,51.9652,47.9296666667,39.0639333333,7.15073333333
618.95,11.5365111111,6.55833333333,5.20733333333,6.57586666666,42.4756666667,5.80113333333,52.0386,47.8358,39.0523333333,7.14593333334
619.28,11.5160666667,6.54553333333,5.20333333333,6.55979999999,42.5617333333,5.7966,52.0481333333,47.8345333333,39.0905333333,7.11786666667
619.62,11.5616222222,6.60953333333,5.26073333334,6.60006666667,42.6344,5.84893333333,52.0035333333,47.8376,39.1116666667,7.161
619.95,11.593,6.64573333333,5.3158,6.60420000001,42.7874666667,5.88406666667,52.0550666667,47.8880666667,39.1987333333,7.2128
620.28,11.5679222222,6.6396,5.3074,6.60566666667,42.9130666667,5.88086666667,51.9875333333,47.9788,39.3072666667,7.22953333333
620.62,11.6357111111,6.70073333333,5.3936,6.6754,43.0772,5.9374,52.001,48.085,39.4142,7.2762
620.95,11.5946666667,6.69666666667,5.3752,6.65039999999,43.1176,5.92993333334,51.8357333333,48.0811333333,39.4628,7.26593333333
621.28,11.5787333333,6.67013333333,5.33786666667,6.62353333333,43.1622666667,5.9156,51.7550666667,48.0930666667,39.5002,7.2528
621.62,11.5975222222,6.66473333333,5.38093333333,6.66720000001,43.3171333333,5.93753333333,51.7058666667,48.2171333333,39.6119333333,7.2776
621.95,11.5690111111,6.6062,5.3402,6.62493333333,43.4290666667,5.89186666667,51.7276666667,48.2600666667,39.6782,7.28353333333
622.28,11.5964333333,6.5854,5.32746666667,6.62579999999,43.4666,5.88193333333,51.7472,48.2614666667,39.6676,7.29686666667
622.62,11.6939666667,6.64486666667,5.37793333333,6.69459999999,43.6548666666,5.93113333333,51.6673333333,48.3928,39.8093333333,7.34166666667
622.95,11.7219333333,6.6302,5.39453333333,6.70619999999,43.8040666667,5.9436,51.4907333333,48.4924,39.9306666667,7.39046666667
623.28,11.7547222222,6.64626666667,5.4286,6.74186666667,43.9849333334,5.9862,51.4734,48.6105333333,40.0446666667,7.4196
623.62,11.8270555555,6.70126666666,5.46726666667,6.80406666666,44.1089333333,6.05106666667,51.5405333333,48.6574666667,40.1338666667,7.46813333333
623.95,11.8747111111,6.72166666667,5.44533333333,6.81593333333,44.2088,6.0986,51.6764,48.6691333333,40.1572,7.48106666667
624.28,11.8701555556,6.71386666667,5.43313333334,6.80213333334,44.2512,6.1034,51.6179333333,48.732,40.219,7.48146666667
624.62,11.8748666667,6.73826666667,5.4804,6.84739999999,44.4262,6.13933333333,51.6566666667,48.8166666667,40.3216,7.5402
624.95,11.8783333333,6.74446666667,5.48473333333,6.83626666666,44.5108,6.14893333334,51.6087333333,48.864,40.4005333333,7.5472
625.28,11.8469111111,6.7128,5.4348,6.7954,44.6108666667,6.12146666667,51.6662,48.8496666667,40.4220666667,7.52046666667
625.61,11.8048777778,6.67533333333,5.40893333333,6.7562,44.6074,6.1156,51.6147333333,48.8274,40.4228666667,7.44313333333
625.95,11.7637444444,6.65586666667,5.365,6.74106666666,44.78,6.10253333333,51.6999333333,48.9297333333,40.5733333334,7.3964
626.28,11.6811333333,6.59486666667,5.30926666667,6.68393333334,44.8010666667,6.05633333333,51.6882666667,48.8852666667,40.5288666667,7.31726666667
626.61,11.7046666667,6.63326666667,5.34366666667,6.72293333333,44.8844,6.07333333334,51.7652666667,48.8861333333,40.5909333333,7.3334
626.94,11.7087444445,6.62586666667,5.3058,6.72300000001,44.9116666667,6.05873333333,51.8346666667,48.8661333333,40.6263333333,7.31693333333
627.28,11.6671111111,6.59946666667,5.277,6.71473333333,44.9826666667,6.04626666667,51.8194666667,48.9496666667,40.7008666667,7.29193333333
627.61,11.5841222222,6.53733333333,5.22066666667,6.66700000001,45.0377333333,5.963,51.7254,48.9609333333,40.7346,7.24933333333
627.94,11.5236222222,6.51326666666,5.14986666667,6.62900000001,45.1421333333,5.935,51.7237333333,49.0039333333,40.8173333333,7.20366666666
628.27,11.5393888889,6.52846666667,5.13646666667,6.64913333333,45.1664,5.9454,51.8388,49.0259333333,40.8533333333,7.16486666667
628.61,11.5392111111,6.54253333333,5.13773333333,6.67839999999,45.2774,5.953,51.8157333333,49.0909333333,40.9436,7.14846666667
628.94,11.6147444444,6.62073333333,5.23486666667,6.7788,45.3506666667,6.02493333333,51.8205333333,49.1574,41.0492666667,7.2308
629.27,11.6280777778,6.6728,5.25593333333,6.83740000001,45.4590666667,6.0676,51.8446666667,49.1954,41.1543333333,7.29713333333
629.60,11.6919777778,6.75766666667,5.3404,6.92166666666,45.5167333334,6.12733333333,51.7801333333,49.2764,41.2434666667,7.3842
629.94,11.7269555555,6.79746666667,5.35953333333,6.932,45.6312666667,6.15226666667,51.8726,49.3385333333,41.3192666667,7.38773333333
630.27,11.6993444445,6.81366666667,5.34506666667,6.91986666667,45.7507333333,6.14646666667,51.8703333333,49.4352666667,41.436,7.35206666667
630.60,11.7491333333,6.8374,5.3972,6.94646666666,45.9682,6.19833333333,51.9144,49.635,41.6387333333,7.3734
630.93,11.7203888889,6.77973333333,5.34446666667,6.89833333333,46.0323333333,6.1464,51.9444666667,49.5797333333,41.6424,7.3242
