wavelength,Back_PooNigf,Belly_PooNigf,Breast_PooNigf,Crissum_PooNigf,Crown_PooNigf,DorTail_PooNigf,Patch10_PooNigf,Rump_PooNigf,Throat_PooNigf,WingTip_PooNigf
384.50,8.32299999999,29.9643333333,6.69213333333,12.3353333334,7.56733333333,6.89413333333,19.0864,10.3990222222,11.3848,7.4632
384.86,8.33333333334,30.0712666667,6.68046666667,12.3644,7.60243333333,6.89273333333,19.134,10.3994888889,11.3872666667,7.4824
385.22,8.34080000001,30.1167333333,6.6958,12.3641333333,7.57673333333,6.87046666667,19.1800666667,10.4094,11.3642,7.46053333333
385.58,8.38526666667,30.123,6.67626666666,12.3642,7.60156666667,6.86726666667,19.1496,10.4062444444,11.3332333333,7.43513333334
385.94,8.43966666667,30.1752,6.72173333333,12.456,7.64656666666,6.84613333333,19.222,10.4984444444,11.4252666667,7.5294
386.30,8.47066666667,30.2252,6.77626666667,12.5643333333,7.6581,6.87826666667,19.2992,10.5018444444,11.5068333333,7.56593333333
386.66,8.56473333333,30.2998666667,6.88986666667,12.6249333333,7.7448,6.986,19.3351333333,10.5698888889,11.5767,7.60746666667
387.03,8.61386666666,30.3302,6.99473333333,12.6869333333,7.80559999999,7.03473333333,19.3959333333,10.6384666667,11.6176,7.67146666667
387.39,8.60106666667,30.4165333333,7.02246666667,12.685,7.81313333333,7.05173333334,19.4202666667,10.6679555556,11.6600666666,7.66693333333
387.75,8.65813333332,30.4866,7.07953333333,12.705,7.85216666666,7.06993333333,19.4864,10.6992888889,11.6752333333,7.68093333333
388.11,8.68253333335,30.4801333333,7.10126666667,12.7028,7.89960000001,7.0916,19.5168666667,10.7268888889,11.6778666667,7.68513333333
388.47,8.63446666666,30.537,7.0324,12.7031333333,7.89790000001,7.04026666667,19.5285333333,10.6838444444,11.6451666667,7.61393333334
388.83,8.61160000001,30.5078666667,7.04106666667,12.6681333333,7.87736666667,7.026,19.5186,10.7002666667,11.6592666667,7.59166666667
389.19,8.59073333334,30.5136,7.02213333333,12.6656666666,7.88286666667,6.99346666667,19.5197333333,10.7175777778,11.6936666667,7.54186666667
389.55,8.5,30.4446666667,6.94646666667,12.6022666667,7.7711,6.86366666667,19.5049333333,10.6430888889,11.5627666667,7.46026666667
389.91,8.45993333335,30.428,6.91393333333,12.5509333333,7.71166666667,6.8616,19.4509333333,10.5872444444,11.4734666666,7.37113333333
390.27,8.52999999999,30.5481333333,6.95273333333,12.5972,7.79013333334,6.92013333333,19.5688666667,10.6718444444,11.5230333333,7.43726666667
390.63,8.51080000001,30.5995333333,6.91606666667,12.5914,7.778,6.89686666667,19.5729333333,10.6696888889,11.5282,7.45113333333
391.00,8.50453333333,30.6412,6.84693333333,12.5804666667,7.73189999999,6.83353333333,19.564,10.6458,11.4950333333,7.40406666667
391.36,8.44599999999,30.5288666667,6.7184,12.5088,7.66383333334,6.76953333333,19.4950666667,10.6122222222,11.4341333333,7.33226666667
391.72,8.42953333333,30.4967333333,6.75533333333,12.5500666667,7.67249999999,6.79866666667,19.4978666667,10.5926,11.4705333333,7.29913333333
392.08,8.30046666667,30.4320666667,6.6422,12.4802666667,7.55459999999,6.67633333333,19.4224666667,10.4796222222,11.3802,7.15326666667
392.44,8.36040000001,30.4892,6.70613333333,12.5454666667,7.65206666666,6.75226666667,19.5063333333,10.5489333333,11.4378,7.25006666667
392.80,8.34453333334,30.5504,6.67293333333,12.5780666666,7.63770000001,6.71726666667,19.5418666667,10.5280888889,11.4450666667,7.24466666667
393.16,8.28186666667,30.5195333333,6.58026666667,12.5158,7.54126666667,6.6222,19.4623333333,10.4175555556,11.3493,7.18673333333
393.52,8.36873333334,30.6279333333,6.6512,12.6147333333,7.61813333333,6.69453333333,19.5550666667,10.4928888889,11.4801,7.26626666667
393.88,8.36026666666,30.6538,6.65786666667,12.6249333333,7.61273333333,6.68113333333,19.5644,10.4783111111,11.5219333333,7.27093333333
394.24,8.31266666667,30.5843333333,6.6378,12.6061333333,7.57163333333,6.62793333333,19.4956666667,10.4464444444,11.5144666667,7.2298
394.60,8.36446666667,30.6191333333,6.68113333333,12.6652,7.61469999999,6.694,19.5741333333,10.4929555556,11.6218,7.2866
394.96,8.39226666666,30.6668666667,6.70253333333,12.7198,7.62649999999,6.744,19.6167333333,10.5165111111,11.6598333333,7.32546666667
395.32,8.43746666665,30.7915333333,6.7814,12.7828,7.6682,6.7604,19.7074666667,10.5252888889,11.6849666667,7.34626666667
395.68,8.43213333332,30.8655333333,6.725,12.7676666667,7.65436666666,6.6912,19.7582666667,10.5039333333,11.6744,7.34086666667
396.04,8.48826666667,30.9537333334,6.7666,12.8371333333,7.69646666667,6.718,19.7971333333,10.5548222222,11.7048333333,7.40086666667
396.40,8.54906666667,31.0066666667,6.8084,12.9104666666,7.68386666666,6.697,19.8980666667,10.5717333333,11.7419,7.40313333333
396.76,8.61926666667,31.0948,6.87906666667,12.9775333333,7.75810000001,6.76086666667,19.9756,10.6064666667,11.8307333333,7.433
397.12,8.69066666667,31.2005333333,6.96626666667,13.0903333333,7.84279999999,6.8584,20.0866,10.7254666667,11.9265666666,7.5138
397.48,8.72053333332,31.254,6.98186666667,13.124,7.86236666667,6.88906666667,20.1291333333,10.7669333333,11.9407333333,7.54446666667
397.84,8.75999999999,31.3415333333,6.99453333333,13.1618666667,7.90303333333,6.9244,20.2381333333,10.8166666667,11.9591333333,7.5828
398.20,8.70366666667,31.3313333333,6.8988,13.094,7.85563333333,6.872,20.2511333333,10.7444222222,11.8907666667,7.47886666666
398.56,8.6348,31.2918666667,6.8516,13.0553333333,7.79936666666,6.74673333333,20.1834,10.6503111111,11.7485,7.3518
398.92,8.62906666665,31.2368,6.85866666667,13.0441333333,7.82316666667,6.7358,20.1638,10.6333777778,11.7173333333,7.3466
399.28,8.64319999999,31.2143333333,6.84333333333,13.0915333333,7.8373,6.74893333333,20.1874666667,10.646,11.7502666667,7.3758
399.64,8.68453333333,31.2219333333,6.86373333333,13.1232666667,7.85443333333,6.79113333333,20.2206666667,10.7000888889,11.7993666667,7.3602
400.00,8.75519999999,31.2976666667,6.92853333333,13.1808,7.93690000001,6.86333333333,20.3098,10.7595777778,11.8586666667,7.44233333333
400.36,8.7074,31.2574666667,6.85646666667,13.1144,7.87966666666,6.8166,20.2193333333,10.6955777778,11.8432,7.38266666667
400.72,8.68473333334,31.204,6.83146666667,13.0988666666,7.82563333333,6.74613333333,20.1938,10.6749333333,11.7923666667,7.347
401.08,8.60160000001,31.143,6.76873333333,13.0073333333,7.75899999999,6.65946666667,20.1282,10.5710666667,11.7156666667,7.27193333333
401.44,8.55033333333,31.1285333333,6.7242,12.9708666667,7.71083333333,6.60666666667,20.1132666667,10.5400222222,11.6896333333,7.21133333333
401.80,8.54906666667,31.1749333333,6.70426666667,13.0028,7.71333333333,6.55506666667,20.114,10.5622,11.7055,7.1982
402.16,8.66953333333,31.321,6.86486666667,13.1571333333,7.86356666667,6.68553333333,20.2714,10.7093333333,11.8473666667,7.37086666667
402.52,8.717,31.4124,6.8814,13.2269333333,7.91376666667,6.77786666667,20.3592,10.8142444445,11.9513333333,7.44246666667
402.88,8.78939999999,31.5452,6.957,13.2970666667,7.98646666667,6.821,20.5034,10.8934,12.0453666667,7.50453333333
403.24,8.82159999999,31.6111333333,7.0028,13.3440666667,8.02273333333,6.82466666667,20.5815333333,10.9220222222,12.0679333333,7.50393333333
403.60,8.9198,31.744,7.1026,13.4684666667,8.14059999999,6.9374,20.7132,11.0332,12.1441666667,7.63453333333
403.95,8.87206666667,31.7322666667,7.04846666666,13.4512,8.08556666667,6.85546666667,20.7148666667,11.0168,12.1383666667,7.5736
404.31,8.83213333334,31.7245333333,7.0314,13.4366,8.07066666666,6.82,20.6883333333,11.0069777778,12.0714,7.56613333333
404.67,8.89793333333,31.8111333333,7.1114,13.5276,8.15066666667,6.901,20.7737333333,11.0867111111,12.1397,7.642
405.03,8.96806666667,31.9215333333,7.17513333333,13.6227333333,8.21970000001,6.93753333333,20.8718666667,11.1522444444,12.2114,7.6786
405.39,8.95440000001,31.9387333333,7.17566666667,13.6610666667,8.23073333333,6.905,20.8743333333,11.1449111111,12.2125,7.66966666667
405.75,8.94046666667,31.8598666667,7.17613333333,13.644,8.20326666667,6.88046666667,20.8614666667,11.1102444444,12.1859333333,7.625
406.11,8.95480000001,31.912,7.18066666667,13.7154,8.20656666667,6.87146666667,20.8762666667,11.1105333333,12.1959,7.6148
406.47,9.01066666665,31.9832,7.24746666667,13.7483333333,8.23589999999,6.87313333333,20.9326666667,11.1328,12.2154,7.63326666667
406.83,8.93713333334,31.9587333333,7.1772,13.7352666666,8.18830000001,6.81046666667,20.8712,11.0704666667,12.1506333333,7.56113333333
407.19,8.93273333334,31.9814666667,7.2036,13.7629333333,8.20386666667,6.85533333333,20.8811333333,11.1012666667,12.1676666667,7.61073333333
407.55,8.7954,31.9225333333,7.10486666667,13.6550666667,8.0745,6.70413333333,20.7720666667,10.9854888889,12.0682333333,7.48213333333
407.90,8.7914,31.9200666667,7.08866666667,13.6586666666,8.05013333333,6.6808,20.786,10.9549777778,12.0378666667,7.45546666667
408.26,8.91353333333,32.0854666667,7.22146666667,13.7983333333,8.17450000001,6.77493333333,20.9347333333,11.0720666667,12.1712333333,7.5624
408.62,8.9062,32.1042,7.211,13.8208666667,8.16989999999,6.7304,20.9400666667,11.0630444444,12.1611,7.54086666666
408.98,8.86866666667,32.12,7.18586666667,13.8149333334,8.15250000001,6.72453333333,20.9417333333,11.0661111111,12.1468333333,7.51473333333
409.34,8.94400000001,32.1734,7.21406666667,13.8484,8.1937,6.76973333333,21.0255333333,11.1136666667,12.1921333333,7.55986666667
409.70,8.94193333333,32.3077333333,7.21466666667,13.9092,8.21986666667,6.79706666667,21.0683333333,11.1146222222,12.2139333333,7.6012
410.06,8.91793333333,32.3159333333,7.1862,13.8806,8.21446666667,6.78306666667,21.0442,11.1011555556,12.1798,7.57073333333
410.42,8.8454,32.2642666667,7.09926666667,13.8368,8.14403333333,6.70793333333,20.9768666667,11.0204222222,12.1014333333,7.50466666667
410.77,8.862,32.3123333333,7.11086666667,13.8512,8.13956666667,6.70666666667,21.0144666667,11.0457333333,12.1355,7.53306666667
411.13,8.84226666666,32.3564666667,7.06413333333,13.8435333333,8.11753333333,6.6432,21.0198666667,11.0084444444,12.1379,7.4784
411.49,8.90319999999,32.3781333333,7.08033333333,13.9247333333,8.16763333333,6.6816,21.0682666667,11.0474888889,12.1848,7.4988
411.85,8.96193333334,32.5238,7.2054,14.046,8.2788,6.77093333334,21.1521333333,11.1439555556,12.2945666667,7.6046
412.21,8.96533333334,32.4959333333,7.22053333333,14.0744666667,8.29846666667,6.81926666667,21.1584666667,11.1529555556,12.3249,7.60553333333
412.57,8.96779999999,32.5728,7.22126666667,14.108,8.29636666667,6.84386666667,21.1963333333,11.1779111111,12.3586,7.61886666667
412.92,9.00073333332,32.5894666667,7.25413333333,14.1502666667,8.32083333333,6.8562,21.2328,11.199,12.3832666667,7.6494
413.28,9.00226666665,32.6723333333,7.30133333333,14.2396,8.36926666667,6.8794,21.2633333333,11.2127111111,12.4143,7.68493333333
413.64,9.06140000001,32.6876666667,7.3818,14.2844,8.43833333333,6.9282,21.3294,11.2668,12.4817666667,7.7112
414.00,9.01266666666,32.6473333333,7.3414,14.2674666667,8.36753333333,6.84073333333,21.339,11.2379333333,12.444,7.66746666667
414.36,9.0904,32.7561333333,7.41086666667,14.3861333333,8.42443333333,6.91006666667,21.4257333333,11.3092444444,12.5351666667,7.7232
414.72,9.17526666667,32.8929333333,7.4958,14.4844,8.49386666666,6.96973333333,21.5162,11.3684888889,12.6059333333,7.77886666667
415.07,9.20260000001,32.9424,7.53826666667,14.5164666667,8.50826666667,6.98506666667,21.5604666667,11.4110444444,12.6219333333,7.7992
415.43,9.2148,32.9520666667,7.57006666667,14.5212,8.50733333332,7.00746666667,21.5903333333,11.4229777778,12.6510333333,7.82693333333
415.79,9.18160000001,32.9606,7.49713333334,14.4979333333,8.44729999999,6.9574,21.5727333333,11.3806666667,12.6113666667,7.74613333333
416.15,9.18573333335,33.0344666667,7.49126666667,14.5237333333,8.44559999999,6.931,21.6292,11.3999111111,12.6273666667,7.7284
416.51,9.17706666667,33.0324666667,7.47126666667,14.524,8.44973333333,6.90193333333,21.6336666666,11.3876,12.6370333333,7.70306666667
416.86,9.22853333332,33.065,7.4984,14.5977333333,8.48273333332,6.93226666667,21.6927333333,11.4264888889,12.6932,7.7324
417.22,9.2082,33.0624,7.47666666667,14.5753333333,8.41930000001,6.8928,21.6874,11.3998888889,12.6965333333,7.694
417.58,9.17013333333,33.0824666667,7.46033333333,14.5790666667,8.38713333333,6.82846666667,21.6964666667,11.3796222222,12.6673,7.67393333333
417.94,9.2132,33.1465333333,7.50793333333,14.6259333333,8.41586666667,6.8678,21.7379333333,11.4171111111,12.7274,7.6938
418.29,9.16373333333,33.0933333333,7.4956,14.6023333333,8.39766666666,6.8364,21.7194,11.3873555556,12.7106666667,7.67053333334
418.65,9.11566666666,33.0603333333,7.47306666667,14.5917333333,8.3576,6.7884,21.6859333333,11.3572222222,12.6869333333,7.63273333333
419.01,9.14573333334,33.1049333333,7.5068,14.6418666667,8.39036666666,6.81866666667,21.7171333333,11.3738888889,12.7295333333,7.6578
419.37,9.15706666667,33.1281333333,7.52313333333,14.6816,8.41609999999,6.83386666667,21.7334,11.3941111111,12.7415333333,7.66713333333
419.73,9.17786666667,33.1346666667,7.549,14.6942666667,8.4413,6.8542,21.7719333333,11.4066444445,12.7555,7.68533333333
420.08,9.1708,33.1472666667,7.5332,14.6972,8.42370000001,6.8286,21.756,11.3867111111,12.7467333333,7.66046666666
420.44,9.19186666667,33.1947333333,7.57206666667,14.7332,8.43606666667,6.8488,21.7976,11.4098222222,12.7653333333,7.68893333334
420.80,9.20086666667,33.2239333333,7.58993333333,14.754,8.44446666668,6.8568,21.8100666667,11.4191555556,12.7824333333,7.7134
421.16,9.20339999999,33.2184666667,7.606,14.7695333333,8.47743333334,6.86313333333,21.8218666667,11.4243555556,12.7951333334,7.72653333333
421.51,9.25233333333,33.2512,7.651,14.8136666667,8.5152,6.91966666667,21.8494666667,11.4785555555,12.8326333333,7.75906666667
421.87,9.24206666667,33.2615333333,7.63906666667,14.8196666667,8.50386666665,6.91406666667,21.8483333333,11.4623333333,12.8323666667,7.7578
422.23,9.28466666667,33.3155333333,7.678,14.8577333333,8.52223333333,6.942,21.8844,11.5025111111,12.8706666667,7.77633333333
422.58,9.3012,33.3161333333,7.70453333333,14.8885333333,8.54553333335,6.96613333333,21.9051333333,11.5198222222,12.8788,7.791
422.94,9.29153333335,33.3032666667,7.70313333333,14.9090666667,8.53186666667,6.96273333333,21.9263333333,11.5266666666,12.8806,7.79173333334
423.30,9.28593333334,33.3190666667,7.713,14.913,8.52923333335,6.95146666667,21.9484666667,11.5278666667,12.8946,7.7848
423.66,9.27673333333,33.3198666667,7.69293333334,14.9152,8.51343333334,6.929,21.9396666667,11.5174888889,12.8921333333,7.76446666667
424.01,9.25139999999,33.2778,7.68773333333,14.8968,8.49079999999,6.9164,21.9357333333,11.5009777778,12.8728666667,7.7512
424.37,9.21853333335,33.2140666667,7.65446666667,14.8722666667,8.46686666668,6.8862,21.8936666667,11.4705777778,12.8379333333,7.7174
424.73,9.21753333335,33.2458,7.6604,14.8856666667,8.4629,6.884,21.8930666667,11.4650222222,12.8379666667,7.69933333333
425.08,9.23980000001,33.2928666667,7.67993333333,14.9108,8.46839999999,6.9028,21.9298,11.4928222222,12.8562,7.69813333333
425.44,9.2328,33.3103333333,7.6634,14.9260666667,8.45289999999,6.88353333334,21.9526,11.4675111111,12.8608666667,7.6846
425.80,9.22233333333,33.3063333333,7.66213333333,14.9291333333,8.44776666667,6.8704,21.9614,11.4722666667,12.8538,7.66726666667
426.16,9.20040000001,33.3061333333,7.6284,14.9425333333,8.44046666665,6.84446666667,21.9762666667,11.4445333333,12.8459333333,7.64846666667
426.51,9.18399999999,33.3152666667,7.59013333333,14.9456666667,8.40533333333,6.8118,21.9954,11.4314888889,12.8543333333,7.6246
426.87,9.19813333333,33.3494,7.58466666667,14.9533333333,8.41333333332,6.7884,22.0187333333,11.4147777778,12.8577666667,7.6086
427.23,9.18873333333,33.3931333333,7.5464,14.9636,8.3896,6.74233333333,22.0384,11.3863111111,12.8327333333,7.58506666667
427.58,9.192,33.3966,7.56446666667,15.0058666667,8.38963333334,6.75426666667,22.0509333333,11.3922444444,12.8394666667,7.60293333333
427.94,9.23133333333,33.4678666667,7.581,15.059,8.43283333333,6.76013333333,22.1008666667,11.4246888889,12.8617333333,7.63286666667
428.30,9.27659999999,33.5676,7.63573333333,15.1420666667,8.47246666666,6.79153333334,22.1819333334,11.4756222222,12.9255,7.6786
428.65,9.26013333333,33.594,7.6126,15.1457333333,8.45626666665,6.7458,22.2214666667,11.4726666667,12.9238,7.6552
429.01,9.26560000001,33.6095333333,7.63953333333,15.2124666666,8.48209999999,6.76093333334,22.2541333333,11.5070888889,12.9563,7.67933333333
429.37,9.27286666666,33.6330666667,7.6658,15.2289333333,8.49103333333,6.75753333333,22.274,11.5179333333,12.9676,7.67733333333
429.72,9.31033333334,33.7315333333,7.71526666667,15.3086,8.53606666665,6.789,22.3586,11.5634666667,13.0257,7.70413333333
430.08,9.34406666668,33.7955333333,7.76713333333,15.358,8.57260000001,6.82046666667,22.4046666667,11.6167333333,13.0564333333,7.75
430.44,9.40779999999,33.8736666667,7.8438,15.4504,8.63876666668,6.8646,22.4996,11.6782222222,13.1325666667,7.81086666667
430.79,9.4232,33.9158,7.88453333333,15.5034,8.651,6.902,22.5212666667,11.7266888889,13.1800333333,7.8394
431.15,9.46400000001,33.9735333333,7.9462,15.5761333333,8.7076,6.9488,22.5679333333,11.7890888889,13.2527,7.89213333333
431.50,9.50220000001,34.0849333333,7.992,15.6456666667,8.76013333332,6.97433333333,22.6378666667,11.8481111111,13.3112,7.92546666667
431.86,9.49573333334,34.113,8.0016,15.6827333333,8.74083333333,6.97346666667,22.6568,11.8585111111,13.3403,7.92546666667
432.22,9.51279999999,34.1392,8.00846666667,15.7114,8.74856666666,6.98486666667,22.6892,11.8678444444,13.3542,7.92506666667
432.57,9.59233333333,34.1932666667,8.0922,15.8095333333,8.82800000001,7.07533333333,22.7636666667,11.9340444444,13.4158333333,8.0148
432.93,9.58873333334,34.1953333333,8.07666666666,15.7992,8.81433333335,7.04426666667,22.7414666667,11.9064888889,13.3857333333,7.99746666667
433.29,9.5886,34.206,8.05633333333,15.8346666667,8.82220000001,7.04926666667,22.7493333334,11.9093333333,13.3843,8.01326666667
433.64,9.60940000001,34.1766666667,8.07693333333,15.8637333333,8.85183333334,7.0638,22.7474,11.9172666667,13.4053,8.0382
434.00,9.61926666665,34.1995333333,8.0952,15.8944666667,8.87080000001,7.0586,22.7741333333,11.9182,13.4073333333,8.0506
434.35,9.61153333333,34.2078,8.0884,15.9024666667,8.87503333333,7.06826666667,22.756,11.9047111111,13.3964666667,8.0376
434.71,9.62746666667,34.2460666667,8.11606666667,15.9406666667,8.90756666667,7.08173333333,22.7944666667,11.9156222222,13.4140666667,8.05153333333
435.07,9.62926666666,34.2674,8.1136,15.9649333333,8.8991,7.08713333333,22.8076666667,11.8994666667,13.4148,8.04073333333
435.42,9.62646666667,34.2744666667,8.1204,15.9874666667,8.90403333332,7.0822,22.8356666667,11.8984888889,13.4123666667,8.0434
435.78,9.66093333333,34.3444,8.16666666667,16.0564666667,8.96226666666,7.12673333333,22.8762666667,11.9339333334,13.4687333333,8.07153333333
436.13,9.66293333333,34.3632666667,8.1696,16.0988666667,8.97176666667,7.1182,22.8857333333,11.9179777778,13.4825,8.0624
436.49,9.63686666667,34.3768,8.14406666667,16.0986666667,8.95066666666,7.0824,22.8964666667,11.9044,13.4929,8.02533333334
436.84,9.65993333333,34.4248666667,8.1674,16.1427333333,8.96633333335,7.1156,22.9560666667,11.9288444444,13.5290333333,8.0524
