wavelength,Back_TiaFulf,Belly_TiaFulf,Breast_TiaFulf,Crissum_TiaFulf,Crown_TiaFulf,DorTail_TiaFulf,Rump_TiaFulf,Throat_TiaFulf,WingTip_TiaFulf
410.42,7.05322222222,19.1404444444,9.08555555555,11.6958888889,5.10444444444,6.512,6.60566666667,12.5357777778,7.55711111111
410.77,7.09455555556,19.1764444444,9.15877777779,11.7692222222,5.15733333333,6.54627777778,6.65455555556,12.5631111111,7.60277777778
411.13,7.08744444444,19.1682222222,9.16611111112,11.7726666667,5.14122222222,6.50805555556,6.64266666667,12.5418888889,7.57944444445
411.49,7.05988888889,19.1398888889,9.13333333332,11.7472222222,5.09122222222,6.47738888889,6.63722222222,12.515,7.52833333333
411.85,7.03744444444,19.1028888889,9.09044444443,11.6836666667,5.03911111111,6.439,6.606,12.4436666667,7.47133333333
412.21,7.06911111111,19.1378888889,9.10711111112,11.7221111111,5.05711111111,6.46922222222,6.61577777778,12.4775555556,7.51655555556
412.57,7.05666666667,19.1621111111,9.04244444445,11.7348888889,4.99966666667,6.47533333333,6.59466666667,12.4222222222,7.46577777778
412.92,7.06233333333,19.1824444444,9.06455555555,11.7475555555,5.0,6.46566666667,6.57155555556,12.4358888889,7.42811111111
413.28,7.08788888889,19.2162222222,9.05366666668,11.7351111111,5.02166666667,6.47272222222,6.57966666667,12.4576666667,7.40433333333
413.64,7.13644444444,19.2756666667,9.08022222222,11.799,5.10811111111,6.50738888889,6.62177777778,12.5135555556,7.45066666666
414.00,7.12933333333,19.2878888889,9.10477777779,11.8318888889,5.12255555556,6.52577777778,6.61233333333,12.5598888889,7.42811111111
414.36,7.116,19.3567777778,9.1321111111,11.8122222222,5.10866666667,6.54655555556,6.60277777778,12.5798888889,7.43944444444
414.72,7.098,19.335,9.08733333332,11.8072222222,5.05477777778,6.50733333333,6.54666666667,12.5707777778,7.384
415.07,7.09033333333,19.3927777778,9.10944444446,11.8424444444,5.08022222222,6.52394444444,6.55377777778,12.6182222222,7.39411111111
415.43,7.07555555556,19.4498888889,9.10177777779,11.8585555555,5.07288888889,6.50033333333,6.53588888889,12.5903333333,7.39955555556
415.79,7.05177777778,19.4908888889,9.10377777778,11.8752222222,5.047,6.49233333333,6.52455555556,12.6118888889,7.40611111111
416.15,7.05133333333,19.5105555556,9.11900000001,11.9116666667,5.04588888889,6.4875,6.53155555555,12.6224444444,7.418
416.51,7.03411111111,19.542,9.12677777777,11.9375555556,5.02877777778,6.46494444444,6.54044444444,12.614,7.43588888889
416.86,6.99177777778,19.4921111111,9.11433333334,11.9155555556,4.972,6.457,6.5,12.5956666667,7.39655555556
417.22,6.94833333333,19.487,9.07111111112,11.9078888889,4.91777777778,6.41533333333,6.48122222222,12.5626666667,7.35155555555
417.58,6.93111111111,19.4378888889,9.02122222223,11.8873333333,4.88555555555,6.39277777778,6.43866666667,12.52,7.33311111111
417.94,6.92911111111,19.4644444444,9.06677777779,11.9071111111,4.92233333333,6.42561111111,6.45477777778,12.5316666667,7.37555555555
418.29,6.95577777778,19.4787777778,9.10200000001,11.9248888889,4.94,6.43461111111,6.47844444445,12.5348888889,7.41766666666
418.65,6.95366666667,19.4612222222,9.09777777778,11.9197777778,4.937,6.42455555555,6.48566666667,12.5356666666,7.39955555556
419.01,6.937,19.4283333333,9.12155555557,11.9161111111,4.94788888889,6.42788888889,6.47755555556,12.516,7.38155555556
419.37,6.91644444445,19.4141111111,9.11588888889,11.88,4.93633333334,6.4185,6.46711111111,12.5001111111,7.39422222222
419.73,6.89466666667,19.3991111111,9.09877777778,11.8641111111,4.92044444445,6.42116666667,6.46433333333,12.4602222222,7.39622222222
420.08,6.91577777778,19.4486666667,9.12788888889,11.866,4.95133333333,6.42444444444,6.50144444444,12.4847777778,7.42455555556
420.44,6.93833333333,19.4602222222,9.16355555557,11.8691111111,4.99544444444,6.43366666667,6.51533333333,12.478,7.46755555555
420.80,6.96688888889,19.4888888889,9.18366666668,11.9126666667,5.03,6.44766666667,6.53277777778,12.4997777778,7.485
421.16,6.98133333333,19.5071111111,9.19722222221,11.9164444444,5.042,6.45316666667,6.54477777778,12.5064444445,7.50266666667
421.51,6.97722222222,19.5155555555,9.18455555555,11.9243333333,5.05244444444,6.45683333333,6.52222222222,12.5092222222,7.49222222222
421.87,6.99766666667,19.5396666667,9.23755555557,11.9657777778,5.08722222222,6.48755555555,6.541,12.5503333333,7.53844444445
422.23,6.99233333334,19.5523333333,9.22199999999,11.9571111111,5.08766666667,6.45711111111,6.52822222222,12.5557777778,7.55288888889
422.58,7.00144444445,19.5518888889,9.23111111112,11.9811111111,5.08322222222,6.46211111111,6.53222222222,12.5657777778,7.52044444444
422.94,7.01788888889,19.5654444444,9.25922222223,12.0038888889,5.09811111111,6.45722222222,6.518,12.584,7.51844444444
423.30,7.02888888889,19.5624444444,9.25388888889,12.02,5.091,6.46511111111,6.51611111111,12.5951111111,7.52011111111
423.66,7.05211111111,19.5804444445,9.2588888889,12.0094444444,5.08244444445,6.492,6.508,12.6127777778,7.51988888889
424.01,7.04688888889,19.5835555555,9.26333333335,11.9997777778,5.06688888889,6.49138888889,6.51122222222,12.6108888889,7.52777777778
424.37,7.06166666667,19.5928888889,9.25355555557,12.0232222222,5.06066666667,6.47733333333,6.52,12.6066666667,7.52166666666
424.73,7.059,19.5968888889,9.26844444444,12.0043333333,5.04222222222,6.45944444444,6.52288888889,12.6003333333,7.51788888889
425.08,7.04377777778,19.5917777778,9.22911111111,11.9828888889,5.02122222222,6.43077777778,6.51711111111,12.5801111111,7.48666666667
425.44,7.06855555556,19.6342222222,9.25055555556,12.014,5.02233333333,6.46044444445,6.54233333333,12.6028888889,7.49777777778
425.80,7.08444444444,19.6696666667,9.26166666667,12.0264444444,5.04766666666,6.47844444445,6.56144444444,12.6126666667,7.529
426.16,7.114,19.7508888889,9.28344444443,12.0576666667,5.067,6.49911111111,6.59688888889,12.6511111111,7.54866666667
426.51,7.11688888889,19.7954444444,9.31044444446,12.0684444444,5.07433333333,6.49994444445,6.59811111111,12.6535555556,7.54188888889
426.87,7.13277777778,19.8445555556,9.33966666668,12.1223333333,5.08577777778,6.50272222222,6.63922222222,12.6921111111,7.55933333333
427.23,7.13844444444,19.903,9.37177777778,12.1523333333,5.10633333333,6.50566666667,6.66677777778,12.7355555555,7.56333333333
427.58,7.15888888889,19.9413333333,9.42066666667,12.1605555556,5.14044444444,6.54222222222,6.67466666667,12.7715555556,7.60422222222
427.94,7.19788888889,19.9943333333,9.46111111111,12.2397777778,5.17466666667,6.57916666667,6.71522222222,12.8234444444,7.63755555555
428.30,7.25,20.0931111111,9.53377777778,12.2958888889,5.20666666667,6.62538888889,6.74111111111,12.8805555556,7.68766666667
428.65,7.30088888889,20.1526666667,9.61988888888,12.3506666667,5.259,6.67538888889,6.80066666667,12.9471111111,7.73433333333
429.01,7.30977777778,20.17,9.62755555556,12.3667777778,5.25777777778,6.66733333333,6.79633333334,12.9951111111,7.73133333334
429.37,7.27733333333,20.0932222222,9.5928888889,12.3505555556,5.22,6.65588888889,6.75755555556,12.9761111111,7.707
429.72,7.25011111111,20.0657777778,9.54777777779,12.3542222222,5.17411111111,6.62911111111,6.72333333334,12.9481111111,7.68922222222
430.08,7.17866666667,20.058,9.50400000001,12.3112222222,5.142,6.56727777778,6.68222222222,12.9226666667,7.64288888889
430.44,7.18177777778,20.0804444444,9.52277777778,12.359,5.15522222222,6.55355555556,6.66322222222,12.9254444444,7.64844444444
430.79,7.16644444445,20.1198888889,9.54933333332,12.4071111111,5.17711111111,6.57044444445,6.69577777778,12.9597777778,7.65766666667
431.15,7.15744444445,20.1557777778,9.52466666667,12.4022222222,5.17211111111,6.57461111111,6.69366666667,12.9764444444,7.64588888889
431.50,7.12522222222,20.1445555555,9.52077777779,12.3955555556,5.16488888889,6.55433333333,6.67722222222,12.9564444444,7.61622222222
431.86,7.09811111111,20.1142222222,9.46744444444,12.3944444444,5.14333333333,6.513,6.64288888889,12.9092222222,7.58077777778
432.22,7.121,20.173,9.50077777777,12.4391111111,5.15788888889,6.54344444445,6.65322222222,12.9101111111,7.63655555555
432.57,7.16177777778,20.2312222222,9.55411111111,12.4764444445,5.19111111111,6.56627777778,6.68733333334,12.9407777778,7.66244444445
432.93,7.21811111111,20.3166666667,9.60033333332,12.5144444445,5.261,6.61733333333,6.75466666667,13.0004444444,7.708
433.29,7.247,20.3183333334,9.59955555557,12.5495555556,5.28022222222,6.64516666667,6.75088888889,12.9995555556,7.72255555556
433.64,7.27177777778,20.3397777778,9.63555555555,12.5697777778,5.30022222222,6.68461111111,6.78988888889,13.0276666667,7.74111111111
434.00,7.29255555555,20.379,9.64077777778,12.5948888889,5.29955555556,6.68038888889,6.78077777778,13.0377777778,7.75477777778
434.35,7.27911111111,20.3732222222,9.65322222221,12.6173333333,5.32566666667,6.69366666667,6.78588888889,13.0523333333,7.76988888889
434.71,7.29944444445,20.3767777778,9.66944444446,12.6458888889,5.34777777778,6.71622222222,6.80044444444,13.0758888889,7.784
435.07,7.33777777778,20.4424444444,9.73155555555,12.6927777778,5.40466666667,6.76472222222,6.84044444445,13.1452222222,7.83022222222
435.42,7.32844444445,20.4286666667,9.71511111111,12.71,5.42577777778,6.756,6.85977777778,13.1494444444,7.81577777778
435.78,7.30455555556,20.4525555555,9.71322222221,12.724,5.41611111111,6.72433333333,6.85722222222,13.163,7.80388888889
436.13,7.28322222222,20.4437777778,9.72355555557,12.7398888889,5.39511111111,6.70622222222,6.84955555555,13.1798888889,7.79866666667
436.49,7.33144444444,20.5458888889,9.79144444443,12.805,5.43544444445,6.73816666667,6.91711111111,13.2322222222,7.82433333333
436.84,7.30866666667,20.5576666666,9.76655555554,12.7962222222,5.41411111111,6.71483333333,6.89311111111,13.2138888889,7.79611111111
437.20,7.31044444444,20.5781111111,9.79866666665,12.7935555555,5.39944444444,6.72711111111,6.90344444444,13.2156666667,7.76444444444
437.56,7.32455555556,20.6362222222,9.81166666668,12.7986666667,5.36433333333,6.70155555555,6.88911111111,13.2113333333,7.75911111111
437.91,7.32922222222,20.7071111111,9.83622222221,12.853,5.34733333333,6.71483333333,6.90922222222,13.2482222222,7.75588888889
438.27,7.29866666667,20.7251111111,9.82211111112,12.85,5.29866666667,6.68127777778,6.88488888889,13.2401111111,7.72488888889
438.62,7.323,20.7962222222,9.90033333334,12.8876666667,5.297,6.69405555555,6.91044444444,13.2797777778,7.741
438.98,7.31166666667,20.8208888889,9.88811111112,12.8911111111,5.28944444444,6.68027777778,6.88744444444,13.2645555556,7.72866666667
439.33,7.30111111111,20.8402222222,9.89666666667,12.9215555556,5.30188888889,6.67166666667,6.87777777778,13.2671111111,7.72888888889
439.69,7.24988888889,20.7952222222,9.86799999999,12.8932222222,5.26333333333,6.62716666667,6.81588888889,13.2433333333,7.69555555555
440.04,7.28622222222,20.8628888889,9.91233333334,12.9572222222,5.28277777778,6.66872222222,6.84555555555,13.2918888889,7.725
440.40,7.26733333333,20.8594444444,9.8901111111,12.9661111111,5.28755555556,6.659,6.84144444444,13.2843333333,7.72566666667
440.75,7.27377777778,20.8835555555,9.91499999999,12.9818888889,5.31333333333,6.67705555555,6.86877777778,13.3135555555,7.74255555555
441.11,7.28944444445,20.905,9.9011111111,12.972,5.33255555555,6.6755,6.86544444445,13.3057777778,7.75833333333
441.47,7.29422222222,20.9096666667,9.90222222223,12.9846666667,5.36477777778,6.69311111111,6.87733333333,13.3126666666,7.77888888889
441.82,7.29488888889,20.92,9.88811111111,12.9862222222,5.38211111111,6.69433333333,6.86744444445,13.3136666666,7.78844444444
442.18,7.32222222222,20.9615555555,9.92944444446,13.0217777778,5.422,6.75377777778,6.90511111111,13.3471111111,7.83022222222
442.53,7.34088888889,20.9696666667,9.92666666667,13.0377777778,5.42111111111,6.76594444445,6.90466666667,13.3448888889,7.82077777778
442.89,7.36366666667,21.0355555556,9.95055555557,13.0701111111,5.44777777778,6.79088888889,6.932,13.3722222222,7.83644444444
443.24,7.357,21.048,9.96233333334,13.0482222222,5.464,6.78627777778,6.92922222222,13.377,7.839
443.60,7.35588888889,21.0666666667,9.97522222223,13.0668888889,5.47,6.78144444445,6.92988888889,13.4051111111,7.84833333333
443.95,7.39755555556,21.0967777778,9.99055555554,13.1233333333,5.50055555555,6.80888888889,6.95022222222,13.4297777778,7.88577777778
444.31,7.40722222222,21.0953333333,10.0305555555,13.1282222222,5.512,6.83038888889,6.97544444445,13.4427777778,7.89566666667
444.66,7.41611111111,21.1091111111,10.039,13.1372222222,5.50244444444,6.8255,6.97477777778,13.4326666667,7.88988888889
445.02,7.40644444444,21.124,10.0246666667,13.1403333333,5.47811111111,6.83333333333,6.97444444444,13.436,7.89055555555
445.37,7.42088888889,21.1235555556,10.0394444444,13.1335555556,5.48422222222,6.82766666667,6.97833333334,13.4367777778,7.89188888889
445.72,7.40955555556,21.0964444445,10.0378888889,13.1095555556,5.46544444444,6.82511111111,6.96188888889,13.4226666667,7.90655555556
446.08,7.41866666667,21.1005555556,10.0383333333,13.1257777778,5.47177777778,6.85611111111,6.98,13.4423333333,7.92866666667
446.43,7.40155555555,21.0747777778,10.0124444444,13.1164444445,5.44266666667,6.82922222222,6.96088888889,13.4206666667,7.92633333333
446.79,7.40788888889,21.0746666667,10.0118888889,13.1238888889,5.43377777778,6.82883333333,6.97188888889,13.4113333333,7.92744444444
447.14,7.38733333333,21.0504444444,10.0061111111,13.1132222222,5.42255555556,6.82211111111,6.95455555556,13.3987777778,7.91222222222
447.50,7.34155555556,21.03,9.97666666665,13.0953333333,5.38566666667,6.78577777778,6.90955555556,13.3734444444,7.88111111111
447.85,7.32711111111,21.0306666667,9.97599999999,13.0911111111,5.37677777778,6.77488888889,6.90611111111,13.373,7.88477777778
448.21,7.34188888889,21.0514444444,9.98688888888,13.1072222222,5.39388888889,6.78,6.90677777778,13.3903333333,7.88477777778
448.56,7.33444444444,21.0334444444,9.98733333332,13.1066666667,5.37877777778,6.76155555555,6.90011111111,13.3904444444,7.87844444444
448.92,7.35888888889,21.0962222222,10.0313333333,13.1486666667,5.40044444444,6.77444444444,6.93322222222,13.4382222222,7.90033333333
449.27,7.35033333333,21.0776666667,10.0458888889,13.1433333333,5.38555555555,6.75072222222,6.92711111111,13.4308888889,7.89633333333
449.62,7.35133333333,21.1054444444,10.0626666667,13.1806666667,5.396,6.76938888889,6.94844444444,13.4582222222,7.92877777778
449.98,7.40055555556,21.1524444445,10.0953333333,13.2054444444,5.43544444444,6.807,6.968,13.5231111111,7.98188888889
450.33,7.44033333333,21.2038888889,10.142,13.2357777778,5.44644444445,6.83922222222,7.00955555555,13.5712222222,8.02133333333
450.69,7.46933333333,21.2286666667,10.1758888889,13.2865555556,5.48488888889,6.87211111111,7.06133333333,13.6267777778,8.06666666667
451.04,7.49711111111,21.2528888889,10.1893333333,13.3277777778,5.48911111111,6.90272222222,7.09111111111,13.6627777778,8.08033333333
451.40,7.46977777778,21.2114444444,10.1988888889,13.3114444444,5.47688888889,6.87627777778,7.07255555555,13.6372222222,8.05644444444
451.75,7.45888888889,21.225,10.1981111111,13.3633333333,5.47222222222,6.88483333333,7.09044444444,13.674,8.06166666667
452.10,7.43977777778,21.2245555555,10.2013333333,13.3914444444,5.47177777778,6.89827777778,7.07877777778,13.6612222222,8.06222222222
452.46,7.47966666667,21.2676666667,10.2475555556,13.4216666667,5.511,6.93294444445,7.10455555555,13.6974444445,8.09633333333
452.81,7.51,21.2737777778,10.2733333333,13.4301111111,5.539,6.93716666667,7.113,13.6996666667,8.09566666667
453.17,7.49522222222,21.2751111111,10.2858888889,13.4233333333,5.52633333333,6.906,7.11177777778,13.6982222222,8.07722222222
453.52,7.475,21.2901111111,10.249,13.4291111111,5.50666666667,6.87483333333,7.092,13.6822222222,8.04377777778
453.87,7.50166666667,21.345,10.278,13.4547777778,5.50166666667,6.88344444444,7.091,13.6902222222,8.03866666667
454.23,7.50144444445,21.3843333333,10.2901111111,13.4836666667,5.51577777778,6.8955,7.09644444444,13.6904444444,8.04288888889
454.58,7.54711111111,21.4568888889,10.2997777778,13.539,5.54011111111,6.93972222222,7.13933333333,13.7316666667,8.06733333333
454.93,7.58322222222,21.5165555556,10.3091111111,13.5612222222,5.57388888889,6.97572222222,7.15822222222,13.7642222222,8.09344444444
455.29,7.59966666667,21.5375555556,10.3153333333,13.5711111111,5.58244444444,6.97133333333,7.16833333333,13.791,8.05755555556
455.64,7.57611111111,21.5663333333,10.2862222222,13.5717777778,5.55855555556,6.93633333333,7.16688888889,13.7688888889,8.02255555556
456.00,7.59211111111,21.627,10.3131111111,13.6266666667,5.57811111111,6.9585,7.20555555556,13.8243333333,8.04566666667
456.35,7.59866666667,21.6618888889,10.3283333333,13.6758888889,5.59711111111,6.99372222222,7.224,13.837,8.05188888889
456.70,7.60166666667,21.6474444445,10.348,13.7004444445,5.61677777778,6.99627777778,7.22655555555,13.8577777778,8.04777777778
457.06,7.59933333333,21.65,10.3562222222,13.7127777778,5.62788888889,6.99922222222,7.233,13.8334444444,8.04177777778
457.41,7.62055555556,21.6756666667,10.3833333333,13.7421111111,5.62733333333,6.99738888889,7.23688888889,13.8751111111,8.03866666667
457.76,7.63677777778,21.7423333333,10.4255555556,13.7794444444,5.63122222222,6.99594444445,7.26777777778,13.9097777778,8.07433333333
458.12,7.62822222222,21.7577777778,10.4392222222,13.7843333333,5.60655555556,6.96494444445,7.26144444445,13.8895555555,8.07777777778
458.47,7.63022222222,21.8035555556,10.4274444445,13.7821111111,5.58833333333,6.94472222222,7.25822222222,13.8848888889,8.09
458.82,7.64511111111,21.8397777778,10.4538888889,13.8275555556,5.61155555555,6.9785,7.27244444445,13.9174444444,8.12166666667
459.18,7.624,21.8466666667,10.4385555555,13.814,5.59544444444,6.98038888889,7.251,13.9056666667,8.09911111111
459.53,7.63422222222,21.8771111111,10.4524444444,13.8395555555,5.60655555556,6.98605555555,7.255,13.91,8.08877777778
459.88,7.64066666667,21.9293333333,10.4785555555,13.8535555555,5.60277777778,6.98477777778,7.26511111111,13.9162222222,8.09011111111
460.24,7.61477777778,21.9492222222,10.4566666667,13.8534444444,5.58011111111,6.94838888889,7.24522222222,13.9412222222,8.07944444444
460.59,7.60577777778,21.9666666667,10.4725555556,13.8693333333,5.58322222222,6.94366666667,7.24911111111,13.9266666667,8.07233333333
