wavelength,Back_TanFucm,Belly_TanFucm,Breast_TanFucm,Crissum_TanFucm,Crown_TanFucm,DorTail_TanFucm,Patch10_TanFucm,Patch11_TanFucm,Patch12_TanFucm,Patch13_TanFucm,Rump_TanFucm,Throat_TanFucm,WingTip_TanFucm
809.27,12.6864444444,53.2062222222,18.0901111111,46.6972222222,16.8186666667,15.9686022222,13.9164444444,18.1038888889,12.5067777778,22.4848888889,22.2637777778,12.7004444444,17.2747777778
809.58,12.9562222222,52.4335555556,18.4865555556,46.3395555556,17.1371111111,16.2427466667,14.1376666667,18.5958888889,12.8015555555,22.7951111111,22.2494444444,12.6106666667,17.6412222222
809.88,13.1192962963,52.6742222222,19.024,46.1401111111,17.0802222222,16.0665711111,13.9922222222,18.9551111111,12.5172222222,23.0492222222,22.0981111111,12.1037777778,17.7831111111
810.19,13.6374074074,53.3585555555,19.9276666667,46.4192222222,17.6331111111,16.1939488889,14.4346666667,19.4271111111,12.4044444445,23.7381111111,22.0136666667,12.4042222222,18.4118888889
810.49,13.1485185185,53.0074444444,19.521,45.1404444444,17.4741111111,15.7792088889,14.0491111111,18.3933333333,12.392,23.3778888889,21.6513333333,11.6402222222,18.0173333333
810.80,13.2860740741,54.1967777778,19.6603333334,45.4778888889,17.9475555556,16.5254466667,13.857,18.3297777778,12.569,23.5668888889,21.8258888889,10.9837777778,18.358
811.10,13.3228518518,53.8823333333,19.6911111111,44.945,18.2896666667,17.1642888889,13.299,18.1326666667,13.156,23.0373333334,21.207,11.0682222222,18.3041111111
811.41,14.3191481481,54.3543333333,20.9208888889,45.4455555556,19.5341111111,17.9268866667,14.2142222222,19.7056666667,14.443,24.1242222222,22.4224444444,12.2838888889,19.2192222222
811.71,15.2268148148,54.535,21.3885555555,45.9823333333,20.7991111111,19.2490777778,14.9922222222,20.5691111111,15.294,24.9963333333,23.4438888889,13.1375555556,19.9944444444
812.02,15.508962963,54.1006666667,21.3093333334,46.0848888889,21.1952222222,20.1757644444,15.2616666667,20.9814444445,15.8606666667,24.7895555556,24.4044444444,13.0081111111,20.3251111111
812.32,16.6205925926,55.3225555556,21.4796666667,47.4443333334,21.7996666667,20.1208688889,15.5816666667,21.3923333333,16.6737777778,25.0911111111,25.062,12.8293333333,21.1883333333
812.63,18.4135555556,54.8968888889,22.0217777778,47.2652222222,22.4798888889,20.5948244445,15.7504444445,21.6638888889,17.2537777778,25.9737777778,25.5584444444,13.5166666667,22.5514444445
812.93,18.9952962963,55.2233333333,21.4564444444,47.1896666667,22.5688888889,20.7084222222,16.5727777778,21.8321111111,17.3675555555,26.7015555555,25.9065555556,14.0152222222,22.6413333333
813.24,20.4085925926,55.5986666666,22.5093333333,47.5737777778,23.1695555555,22.1296688889,17.8868888889,22.6528888889,18.3747777778,27.2467777778,27.1028888889,15.1878888889,23.2413333333
813.54,21.083037037,55.6841111111,22.5225555556,47.6906666667,23.8953333333,22.8021688889,18.6902222222,23.3805555555,19.6196666667,27.4991111111,28.357,15.8158888889,23.4378888889
813.85,21.5947037037,55.1591111111,22.5478888889,47.9688888889,23.8216666667,22.7681088889,19.1223333333,24.487,20.1416666667,27.6148888889,28.337,16.4897777778,24.2602222222
814.15,21.7951481481,53.7455555556,22.4031111111,47.2988888889,23.6981111111,21.9272711111,19.0475555556,24.7146666667,20.1336666667,26.8451111111,27.8892222222,16.6807777778,24.0462222222
814.46,22.1308888889,53.4785555556,22.7823333333,47.8747777778,23.78,21.8254111111,19.8713333333,25.6933333333,20.5546666667,27.552,28.6726666667,17.2473333333,24.3403333333
814.76,21.9800740741,53.9663333334,22.4415555555,48.5273333333,23.8797777778,22.2168266667,20.2767777778,25.6612222222,20.2905555556,27.7845555556,28.579,17.4133333333,23.9897777778
815.07,22.1773333333,54.1683333333,22.8147777778,48.3233333334,24.6195555556,22.8484377778,20.7541111111,26.1281111111,21.1583333333,28.2155555556,28.8618888889,17.9393333333,24.4713333333
815.37,21.6975185185,53.3226666666,22.7736666666,47.9014444444,24.3206666667,22.0746266667,20.1236666667,25.4236666667,20.2044444445,27.7103333333,28.5176666667,17.8907777778,23.312
815.68,21.4291851852,52.6313333333,22.5676666667,47.7804444445,24.548,21.4796311111,19.923,24.7076666667,19.5773333333,27.8974444444,28.5087777778,17.9425555556,22.4614444444
815.98,20.7938888889,52.5954444444,22.2763333333,47.7156666667,24.5472222222,21.0396377778,19.8568888889,24.6418888889,19.1538888889,27.5075555556,28.1564444444,17.8156666667,21.7222222222
816.29,20.7802592593,53.1784444445,22.2915555556,48.7008888889,24.3365555555,20.5286711111,19.0435555556,24.4333333333,18.6428888889,27.1835555555,28.3995555556,17.1916666667,21.4896666667
816.59,18.8424814815,52.3871111111,20.6874444444,48.317,23.2221111111,18.45986,17.1947777778,23.0954444444,17.068,25.5456666667,26.7004444445,15.8708888889,20.3072222222
816.89,18.975037037,52.7052222222,21.475,48.2634444444,23.2461111111,18.2635,17.7252222222,23.523,16.6736666667,25.7782222222,27.1481111111,16.1892222222,21.1981111111
817.20,19.3727777778,52.9652222222,21.9906666667,48.6297777778,23.9401111111,19.0319333333,18.3774444444,23.8444444444,16.8096666666,26.2986666667,27.8254444444,16.837,20.7361111111
817.50,19.5818518518,53.2295555556,22.6874444444,48.8173333333,24.7741111111,19.9265222222,19.3513333334,24.3487777778,17.4506666667,26.9935555556,28.4024444444,17.7298888889,21.5312222222
817.81,20.438,54.7851111111,23.8673333333,50.1501111111,25.6041111111,20.9945666667,20.4726666667,25.3165555556,18.214,27.4841111111,28.9855555555,18.5143333333,22.6137777778
818.11,20.8986296296,54.7287777778,24.477,50.4322222222,25.5666666667,21.2757488889,20.5434444444,25.8925555555,18.79,27.3956666667,29.6378888889,18.6772222222,23.8381111111
818.41,20.3296296296,54.6744444444,23.6905555555,50.5628888889,24.5594444444,19.9803577778,20.2275555556,25.4036666666,17.8782222222,27.1414444444,29.5276666667,17.8782222222,22.6994444444
818.72,20.257037037,55.2272222222,22.9957777778,50.5272222222,24.2264444444,19.3530755556,19.9366666667,25.5157777778,17.8738888889,27.3792222222,29.278,17.2176666667,22.4565555556
819.02,19.6751111111,55.2928888889,23.0761111111,49.6332222222,23.6234444444,19.3828333333,19.3871111111,25.4843333333,17.318,26.9512222222,28.8123333333,16.6282222222,21.9814444444
819.33,18.825,54.8515555556,22.7112222222,49.2467777778,23.0732222222,19.2142422222,18.4564444444,24.9511111111,16.9211111111,26.2615555556,28.0807777778,16.2264444444,21.6742222222
819.63,18.5186666667,54.4494444444,22.5993333333,48.3912222222,22.8675555556,19.4663577778,18.0912222222,24.2585555556,16.8511111111,25.8505555556,27.5348888889,16.1218888889,21.7867777778
819.93,18.4446666667,53.8605555555,22.1668888889,47.6616666667,22.3743333333,19.55424,17.7458888889,24.028,16.6666666667,25.4877777778,27.1965555555,15.8778888889,21.5371111111
820.24,17.978037037,53.3355555555,21.4144444444,47.4546666667,21.798,19.4612866667,17.0793333333,23.1403333333,16.3064444444,25.1567777778,26.4236666667,15.2606666667,20.694
820.54,17.1907037037,52.8378888889,20.7064444444,46.912,21.1576666667,18.9158311111,16.2522222222,22.3447777778,15.7322222222,24.2384444444,25.6414444444,14.4861111111,20.0197777778
820.85,16.7671481481,52.9538888889,20.1263333333,46.7973333333,20.7547777778,18.47268,15.6315555556,21.7962222222,15.3911111111,23.9721111111,25.2751111111,13.9996666667,19.4643333333
821.15,16.5001851852,52.3658888889,19.7397777778,46.267,20.4615555555,17.99708,15.2084444445,21.3436666667,15.2267777778,23.7604444444,24.9381111111,13.6228888889,19.1346666667
821.45,16.4935925926,52.4243333333,19.6472222222,46.3657777778,20.495,18.0305666667,15.2968888889,21.2904444444,15.1382222222,23.7714444444,24.8874444444,13.6471111111,18.9356666667
821.76,16.5292222222,52.4524444444,19.758,46.4612222222,20.7032222222,18.3063155556,15.2563333333,21.3655555555,15.2887777778,23.7711111111,24.6511111111,13.6958888889,18.9574444444
822.06,16.4864074074,52.2174444445,19.9403333333,46.2994444445,20.7228888889,18.3821288889,15.1933333333,21.2975555556,15.3821111111,23.675,24.5752222222,13.776,18.9335555556
822.36,16.6641481481,52.4191111111,19.9941111111,46.6093333333,20.861,18.5862177778,15.3603333333,21.4394444444,15.5435555556,23.7301111111,24.7224444444,13.9987777778,19.1511111111
822.67,16.8614074074,52.5126666667,20.0336666667,46.7708888889,20.9061111111,18.69538,15.5265555556,21.5412222222,15.7127777778,23.7857777778,24.8748888889,14.1516666667,19.2124444444
822.97,16.9551481481,52.4646666667,20.0748888889,46.8416666667,21.0336666667,18.7418244444,15.6913333333,21.6228888889,15.8112222222,23.8364444444,24.8258888889,14.2631111111,19.2566666667
823.27,17.1121111111,52.7036666667,20.3926666667,47.1228888889,21.3257777778,18.98992,15.8845555556,21.765,16.0372222222,24.0911111111,24.9217777778,14.5676666667,19.4623333333
823.58,17.2995925926,52.7827777778,20.5562222222,47.1567777778,21.509,19.1017822222,15.9905555556,22.0322222222,16.2191111111,24.1936666667,25.1302222222,14.779,19.7768888889
823.88,17.9418148148,53.2583333333,21.0497777778,47.6717777778,22.0065555555,19.5348288889,16.5115555555,22.5588888889,16.7182222222,24.7852222222,25.671,15.2892222222,20.3234444444
824.18,18.3137407407,53.2916666667,21.3877777778,47.9423333334,22.3533333333,19.95132,16.8888888889,22.9288888889,17.1064444445,24.9816666667,25.8994444444,15.6225555555,20.7226666667
824.49,18.5841851852,53.5757777778,21.7465555556,48.3722222222,22.726,20.5359733333,17.1597777778,23.272,17.3853333333,25.3928888889,26.0764444444,16.0958888889,20.9152222222
824.79,18.5821481482,53.6536666667,22.0272222222,48.4235555556,22.7561111111,20.5881311111,17.0078888889,23.1771111111,17.491,25.4218888889,25.8662222222,16.1267777778,21.0685555556
825.09,18.8372592593,53.9196666667,22.388,48.7742222222,22.8936666667,20.6751733333,17.234,23.4585555556,17.5313333333,25.6214444444,26.1778888889,16.4476666667,21.4106666667
825.39,19.0845185185,53.7987777778,22.4532222222,48.868,22.9692222222,20.9647666667,17.6402222222,23.626,17.5176666667,25.7087777778,26.2655555556,16.7256666666,21.6741111111
825.70,18.8412592593,53.3776666667,22.3827777778,48.4078888889,22.4677777778,20.8358,17.5216666667,23.4788888889,17.3467777778,25.4865555556,25.9966666667,16.4872222222,21.4146666667
826.00,18.6515925926,53.0892222222,22.3341111111,47.947,22.2028888889,20.5125488889,17.2748888889,23.2047777778,17.0411111111,25.2577777778,25.7198888889,16.1218888889,21.1516666667
826.30,18.4693333333,52.9183333333,22.109,47.7323333333,21.9165555556,20.4327288889,17.0808888889,23.1834444444,16.8293333333,25.1205555556,25.6581111111,15.8828888889,20.9306666667
826.61,18.0315185185,52.658,21.1402222222,47.3368888889,21.3793333333,19.7408888889,16.5021111111,22.681,16.2977777778,24.5062222222,25.1894444445,15.1757777778,20.4668888889
826.91,17.6734444444,52.3413333334,20.9295555556,47.1807777778,21.2614444444,19.5312288889,16.2316666667,22.348,15.9548888889,24.36,24.6416666667,14.8383333333,19.9841111111
827.21,16.9214074074,51.6522222222,20.4052222222,46.7234444444,20.8467777778,19.0524644445,15.5928888889,21.674,15.2632222222,24.3134444444,23.9377777778,14.385,19.5575555556
827.51,16.6968518519,51.4747777778,20.3884444444,46.4642222222,20.719,18.9666644444,15.5846666667,21.4834444444,14.8355555555,24.4278888889,23.715,14.4221111111,19.3243333333
827.82,16.7714074074,51.5873333333,20.5335555555,46.4204444444,20.7734444445,19.0288355555,15.7932222222,21.4018888889,14.8022222222,24.1983333333,23.7562222222,14.3867777778,19.4097777778
828.12,16.884,51.3335555556,20.0188888889,46.3288888889,20.774,19.0927111111,15.6853333334,21.4114444444,14.6283333333,24.0785555555,23.6984444444,14.2146666667,19.1077777778
828.42,17.1715555555,51.223,20.0917777778,46.2298888889,20.8534444444,19.2582377778,15.8424444444,21.3295555555,14.9615555555,24.311,24.0732222222,14.0866666667,19.2405555556
828.72,17.6723333333,51.8475555556,20.42,46.8474444445,21.3823333333,19.6255533333,15.9173333333,21.8345555556,15.4652222222,25.2455555556,24.6382222222,13.9211111111,19.4831111111
829.02,18.0938888889,51.8051111111,20.5898888889,47.4351111111,21.9971111111,19.9043711111,16.3463333333,22.0605555556,15.6075555556,26.0291111111,25.0156666667,13.9048888889,19.6115555555
829.33,18.726037037,52.1422222222,20.8692222222,48.3632222222,22.611,20.6832111111,17.1525555556,22.58,16.0641111111,27.0354444444,25.7212222222,14.2757777778,20.3327777778
829.63,19.5696666667,52.797,21.7581111111,49.1535555556,23.5111111111,21.05176,18.0973333333,23.3651111111,17.0834444444,28.1945555556,26.5703333333,15.0124444445,21.2255555556
829.93,20.4346296296,52.7285555555,22.9266666666,50.0045555556,24.1851111111,21.8348133333,18.9632222222,23.8847777778,18.0236666667,29.37,27.5853333333,15.7508888889,21.6211111111
830.23,21.0955185185,53.2577777778,23.6213333333,50.7965555556,24.5507777778,22.3741422222,19.6076666667,24.6222222222,18.893,29.8103333333,28.5437777778,16.7586666667,22.3855555555
830.54,22.1422592593,54.0834444445,24.6756666667,51.4556666667,25.2208888889,23.09032,20.6301111111,25.5478888889,19.9432222222,29.8986666667,29.6258888889,17.7734444444,23.1271111111
830.84,23.6494814815,55.5671111111,25.5507777778,52.9041111111,26.2626666667,23.5517022222,21.3842222222,26.6985555556,21.4416666667,31.0031111111,31.5656666667,18.5834444444,23.8637777778
831.14,23.8016666667,56.4321111111,25.2073333333,53.305,26.143,22.8749511111,20.9545555555,27.1262222222,21.0732222222,31.4262222222,32.0894444444,18.4434444444,23.8803333333
831.44,22.5988888889,55.8583333333,24.8893333333,52.1895555555,25.0523333333,22.0028533333,20.3702222222,26.5548888889,20.1723333333,30.5381111111,31.6794444445,17.9943333333,23.4685555556
831.74,21.1394814815,55.3204444445,23.8125555556,51.0414444444,23.9471111111,21.2867711111,19.243,25.7505555556,19.1308888889,29.0995555556,30.41,17.081,22.6028888889
832.04,20.7654074074,55.4291111111,24.1391111111,51.0267777778,23.7282222222,21.2414266667,19.2205555555,25.3186666667,18.9045555556,28.2992222222,29.8787777778,17.5251111111,22.875
832.35,20.4133333333,55.8516666667,24.4326666667,50.9373333333,23.6434444444,21.3615911111,18.8177777778,25.3997777778,19.3507777778,28.1724444444,29.7514444444,18.0087777778,23.7121111111
832.65,19.7095555556,55.8547777778,24.0835555555,50.1497777778,23.2322222222,21.05508,18.1537777778,24.9252222222,18.9766666667,27.4411111111,28.7971111111,17.7796666667,23.3352222222
832.95,18.9671111111,55.063,23.4274444444,49.7668888889,22.6092222222,21.0350955555,17.3662222222,24.1663333333,18.316,26.6913333333,28.3186666667,17.366,22.926
833.25,19.0651111111,56.1586666667,23.1736666666,50.204,22.766,21.1582755556,17.55,24.04,17.992,26.8857777778,28.3978888889,17.4397777778,23.4795555556
833.55,19.2528518518,56.3223333333,23.2011111111,50.2773333333,22.8015555556,21.4019244444,17.9557777778,24.2862222222,17.9964444444,27.4025555556,28.4548888889,17.5477777778,23.6498888889
833.85,19.102,56.7917777778,23.0812222222,50.5298888889,22.5353333333,21.5816133333,17.8228888889,24.2051111111,17.8868888889,27.4325555556,28.5805555555,17.052,23.3062222222
834.16,18.3883333334,56.0894444445,22.4135555556,49.6253333334,21.8077777778,21.0344733333,17.0174444444,23.1625555556,16.8898888889,26.6617777778,27.3234444444,16.2521111111,22.8122222222
834.46,18.4444074074,55.5475555556,22.4286666667,49.0952222222,21.8651111111,20.9671355556,17.0952222222,22.6348888889,17.1666666667,26.3093333333,26.8808888889,16.3094444445,22.9683333333
834.76,19.4144814815,56.5306666667,23.2465555556,50.336,22.894,21.67966,17.8875555556,23.2547777778,18.0351111111,27.3845555556,27.5974444445,16.9124444444,23.738
835.06,20.0834074074,56.8834444444,23.5585555556,50.8008888889,23.2928888889,22.1438977778,18.076,23.593,18.41,27.7991111111,27.5335555556,17.4847777778,24.1241111111
835.36,19.7469259259,57.0742222222,22.6665555556,50.2963333333,22.4998888889,21.3314688889,17.426,22.8888888889,17.7686666667,27.8981111111,27.2315555555,16.8981111111,23.6016666667
835.66,19.9032592592,56.9266666667,22.3634444444,50.0606666667,22.1314444444,21.0105755556,17.2111111111,22.2827777778,17.0498888889,27.5558888889,26.719,16.4448888889,22.5548888889
835.96,20.1966296296,57.3652222222,22.6393333333,50.3565555556,22.0466666666,20.9341422222,17.4838888889,22.1565555556,16.7601111111,28.0683333333,26.9825555555,16.5515555555,22.4526666667
836.26,21.1164074074,58.4461111111,23.4538888889,50.9696666667,22.2344444445,21.2676777778,18.2095555555,22.4296666667,16.5264444444,28.5646666666,27.418,16.9531111111,22.2344444444
836.57,20.5682592593,57.3563333333,23.6895555556,49.8866666667,21.3552222222,20.6566133333,17.5671111111,22.2487777778,16.1263333333,28.0912222222,26.664,16.3797777778,21.2486666667
836.87,20.3308148148,57.1556666667,23.0962222222,49.2888888889,20.6517777778,19.46012,16.7408888889,20.889,15.289,27.3925555555,25.9258888889,15.0518888889,20.1778888889
837.17,21.9508148148,57.0735555556,24.0687777778,49.3895555556,21.8465555556,19.6563,17.9342222222,21.9718888889,15.9781111111,28.3568888889,26.0251111111,16.479,21.0641111111
837.47,23.0687407407,58.2821111111,24.7444444445,50.767,22.3243333333,20.0212266667,19.0696666667,23.1426666667,16.4963333334,29.2433333333,27.5562222222,17.2802222222,21.7451111111
837.77,22.1730740741,57.8996666667,24.2895555556,51.1257777778,21.2256666667,20.0212755556,18.3463333334,22.573,15.43,28.1652222222,27.0763333333,16.2422222222,20.9667777778
838.07,22.3274444445,57.3022222222,24.656,49.9256666667,21.1446666666,20.6138555556,18.8034444445,22.6681111111,15.2545555556,27.109,27.0902222222,16.7596666667,21.0887777778
838.37,21.2871851852,56.179,24.2573333333,48.4963333333,21.1404444444,19.7986866667,19.6002222222,22.3322222222,14.6496666667,26.7692222222,27.191,17.4734444445,19.9302222222
838.67,22.3422222222,55.9157777778,25.1576666667,49.0905555556,22.6904444444,21.0057977778,21.5378888889,24.2213333333,16.5856666667,26.9405555555,28.129,19.4307777778,21.1778888889
838.97,22.9892592593,56.0548888889,25.825,49.4025555556,24.2553333333,21.6433911111,22.0437777778,25.3788888889,18.1737777778,27.3942222222,29.053,20.2782222222,23.0603333333
