wavelength,Back_DacCaym,Belly_DacCaym,Breast_DacCaym,Crissum_DacCaym,Crown_DacCaym,DorTail_DacCaym,Rump_DacCaym,Throat_DacCaym,WingTip_DacCaym
823.88,11.5756,20.6637333333,18.4091,19.8196666667,14.5132,11.6124,15.4762,15.2654,13.7944666667
824.18,11.3527333333,20.4060666667,18.1287,19.6699333333,14.3682,11.3818666667,15.4632,15.1198,13.6812666667
824.49,11.4368,20.2369333333,17.9777666667,19.5845333333,14.301,11.4540666667,15.5792666667,15.0464,13.7438666666
824.79,11.5149333333,20.2594666667,17.7818333333,19.5934666667,14.2345333333,11.4614,15.585,15.0769333333,13.7105333333
825.09,11.3298,20.2168,17.6077,19.3234666667,14.192,11.4541333333,15.6055333333,15.0478666667,13.5878
825.39,11.1955333333,20.1328,17.4936,19.1115333333,13.9749333333,11.3712666667,15.5051333333,14.8356666667,13.3456666667
825.70,11.3828,20.2078666667,17.4853,18.8169333333,14.0048666667,11.4084666667,15.6259333333,14.9542666667,13.2152
826.00,11.6691333333,20.5579333333,17.7435666667,19.0014666667,14.3514,11.8192,15.9341333333,15.3140666667,13.6367333333
826.30,11.8978,20.726,17.9141,19.1156,14.4818666667,12.1452,16.0296,15.5017333333,13.8546666667
826.61,11.6874666667,20.5910666667,17.6030333333,18.9484,14.3048666667,11.9044666666,15.6402,15.3930666667,13.4200666667
826.91,11.9196,20.7001333333,17.7068333333,19.0116666667,14.5996,12.0437333333,15.6314666667,15.6216,13.6114
827.21,12.1180666666,20.7230666667,17.7444666667,19.0902666667,14.4466666667,12.1962666666,15.6720666667,15.6246,13.6829333333
827.51,12.1164666667,20.7940666666,17.6671333333,19.1058,14.3078,12.3522,15.6806666667,15.5835333333,13.6421333333
827.82,12.0397333333,21.2574666667,17.8861666667,19.281,14.4751333333,12.3722,15.8916666667,15.9456666667,13.7525333333
828.12,11.7216,20.9039333333,17.6688333333,18.8420666667,14.2489333333,12.1292666667,15.5606666667,15.7915333333,13.5564
828.42,11.7272,20.8133333333,17.8147333333,18.8005333333,14.274,12.1133333333,15.5473333333,15.8184666667,13.6044
828.72,11.4972666667,20.6648666667,17.5385666667,18.6305333333,14.2052,11.8494666667,15.2046666667,15.7816666667,13.4873333333
829.02,11.2461333333,20.595,17.6469666667,18.7466666667,14.0941333333,11.7629333333,15.0840666667,15.6206666667,13.6746666667
829.33,10.512,20.1362,17.184,18.5402666667,13.4531333333,11.2091333333,14.6134,14.8909333333,13.317
829.63,9.68799999999,19.7676,16.6482,18.1345333333,13.0459333334,10.3547333333,14.2997333333,14.5442666667,13.1620666666
829.93,10.306,20.4352666667,17.4218333333,18.4694666667,13.4966,10.5780666667,15.1361333333,15.2040666667,14.1768
830.23,9.71693333332,19.8944,17.116,18.2485333333,12.7823333333,10.0264666667,14.9491333333,14.9114666667,13.8316666667
830.54,10.5302,21.0764,18.4458666667,19.2530666667,13.9276666667,11.1084,15.9839333333,16.0562,14.9396666666
830.84,11.0998666667,21.9890666666,19.3761666667,20.0252666667,14.5892666667,11.5803333333,16.5866666667,16.5698666667,15.6932666667
831.14,10.1802,20.3522,17.9202333333,18.4990666667,13.0817333333,10.5828666667,15.0356666667,14.6330666667,14.6413333333
831.44,11.0568666667,20.878,18.4999333333,19.2764666667,13.6422666667,11.1382,15.504,14.7885333333,14.8455333333
831.74,12.0795333333,21.5031333333,18.9174333333,20.1867333333,14.2990666667,11.729,15.9967333333,15.2414666667,15.2336
832.04,12.9992,22.2149333333,19.4845,21.0094666667,14.9238,12.3964666667,16.8264666667,15.8604666667,15.6935333333
832.35,13.0526,22.3537333333,19.5252333333,21.3105333333,15.2056666667,12.4976,17.0780666667,16.2154,16.0148
832.65,12.9894666667,22.2513333333,19.4496,21.3196,15.0844,12.439,17.0107333333,16.4729333333,15.8724
832.95,13.0806666667,22.1791333333,19.4626,21.5564666667,14.9662,12.5579333333,16.9221333333,16.3642,15.6064666667
833.25,12.686,21.7980666667,18.9018333333,21.2669333333,14.6446666667,12.4148666667,16.3983333333,15.8284,15.1148
833.55,12.6836,21.8647333333,19.0729,21.1516,14.9972666667,12.71,16.2386666667,15.9376666667,15.0080666667
833.85,13.0136666667,21.9644666667,19.1621333333,21.325,15.2204,12.9208666667,16.4527333333,16.1331333333,15.0760666667
834.16,13.0998666667,21.8519333333,19.0208333333,21.1414666666,15.1903333333,12.9325333333,16.2152,16.2810666667,14.9112666667
834.46,13.6162,21.9958,19.4547666667,21.5741333333,15.5864666667,13.3898,16.4866666667,16.9187333333,14.8661333333
834.76,13.344,21.9008666667,19.3172333333,21.4136666667,15.4752666667,13.1727333333,16.0857333334,16.6157333333,14.6612666667
835.06,13.5912666666,22.327,19.6776666667,21.5476666667,15.8283333333,13.4455333334,16.591,16.8208,14.9985333333
835.36,13.423,22.0867333333,19.5306666667,21.2615333333,15.8565333334,13.5008,16.8609333334,16.8012666667,15.0015333333
835.66,13.228,21.5399333333,19.3023666667,20.7172666667,15.4524666667,13.1227333333,16.5384666667,16.3278666667,14.2874666666
835.96,13.1740666667,21.1726,19.3413,20.4054,15.6062,12.8845333333,16.1418666667,16.0984,14.0064666667
836.26,13.0944,20.9318666667,19.4304,19.8884,15.7705333333,12.9191333333,15.914,15.8501333333,14.2094666667
836.57,12.8301333333,20.4148666667,18.8344,19.6998,15.4877333333,12.468,15.5319333333,15.6379333333,13.7836
836.87,12.3254,20.0298666667,18.0988,19.7406,15.0300666667,11.5968,15.2894666667,15.2096,13.4828666667
837.17,11.1863333333,19.3898666667,17.4577333333,18.8587333333,14.4294,10.1469333333,14.339,14.1920666667,12.9152666667
837.47,9.94953333335,19.0151333333,16.5655333333,17.6262,13.6364,8.8636,13.5226666667,13.0176666667,11.9318
837.77,7.76633333333,18.1855333333,14.2338,15.3814,11.835,6.17180000001,11.6976666667,10.6117333333,10.7354666667
838.07,5.18180000001,16.0698666667,11.9433,12.9549333333,9.18480000001,3.377,9.76706666668,8.04953333333,8.66073333335
838.37,4.22073333333,16.331,11.9613,13.1096,8.82919999999,3.25126666667,9.54513333333,7.78526666667,8.69493333333
838.67,5.32720000001,17.9298666667,13.5160333333,14.5509333333,9.17806666667,4.20086666667,10.7916,8.99526666667,10.1977333333
838.97,6.2648,19.39,14.3229666667,16.4434,10.134,5.84820000001,12.2618666667,10.6695333333,11.5178
839.27,7.63939999999,20.7868,15.4721666667,17.2532,10.2860666667,7.75393333333,14.1059333334,11.8169333333,12.7896666667
839.57,9.13853333333,21.8362,16.0735,18.2203333333,11.2146,8.77120000001,15.7769333333,13.1498,14.0960666667
839.87,10.375,22.491,17.254,19.0092,12.7672,10.0778666667,17.2541333333,14.0268,15.4565333333
840.17,11.6804666667,23.6528,18.3263666667,19.986,13.4306666667,11.389,18.3749333333,15.1804666667,16.1527333333
840.47,11.5537333333,23.477,18.5419333333,20.4106666667,13.4974666667,11.7728,18.4669333333,15.7699333333,15.9754
840.77,11.1157333333,23.5398666667,18.9394333333,20.5510666667,13.6638,11.6116666666,18.3470666667,15.7576,16.1432666667
841.07,14.2294,26.4089333333,22.4983,23.9918666667,17.3932,14.8405333333,21.7515333333,19.2397333333,19.5520666667
841.37,16.8612,29.2082666667,24.9096333333,27.3333333333,19.861,17.75,24.6805333333,22.3750666667,22.1667333333
841.67,15.9152666667,27.9503333333,23.4425666667,26.3166,18.935,16.3238,23.3407333333,21.5900666667,21.2982666667
841.97,15.0155333333,27.2068,21.7824333333,25.6019333333,18.9969333333,15.3549333333,22.1604666667,20.9568,20.4014
842.27,14.3389333333,25.6611333334,20.8110666667,23.6010666667,18.6699333333,13.9172666667,20.6002,19.6756,19.3025333333
842.57,13.1506666667,25.1325333333,19.7533666667,22.5935333333,19.0685333333,12.4018,19.3423333333,18.9770666667,18.6118
842.87,12.3273333333,24.8126,20.5719,22.1302,19.2506,11.9527333333,19.0334666667,18.3038,18.2642
843.17,13.2714,26.7286666667,22.3941333333,22.7038666667,20.0826666667,12.8997333333,20.3922666667,19.8348666667,19.2364
843.47,11.9032,26.6666666667,23.2894,22.6842666667,20.484,12.5412666667,20.9900666667,19.2958666667,19.6699333333
843.77,9.53726666666,25.3144666666,21.5421666667,19.9762666667,18.1256,10.7236,19.2646666667,16.9394,17.2478666667
844.07,8.53433333333,23.7354,21.3487666667,19.585,17.6392666667,10.843,19.2218,16.0571333333,16.3424
844.37,1.49433333333,17.2414666666,15.3593,13.1035333333,10.9484,4.97120000001,12.4138,9.48266666667,8.24713333335
844.67,-0.0582,15.1674666667,15.0364333333,10.9751333333,10.2183333333,2.06686666667,10.3055333333,8.18060000001,7.48179999999
844.97,0.154333333331,16.8827333333,17.1141333333,12.0986666667,10.3087333333,1.51233333333,10.4629333333,8.30240000001,7.68526666665
845.27,-3.81880000001,12.686,15.2429333333,6.11653333334,5.4368,-4.4012,5.37233333334,4.56313333334,3.52739999999
845.57,-3.41613333334,14.9586,16.4676333333,6.73306666667,5.24046666667,-2.52059999999,6.96513333333,5.6384,4.57713333334
845.87,-2.42726666667,15.1132,16.2298,7.11966666667,4.23953333333,-1.61806666667,6.89313333335,4.85439999999,3.59213333333
846.17,-5.3952,10.9621333333,11.8558,1.89,-0.171800000002,-5.80753333332,3.60833333333,0.755933333334,-0.137400000001
846.47,-9.54386666667,5.40346666665,6.57910000001,-3.71926666666,-5.47373333334,-10.3509333333,-0.807066666668,-4.03513333334,-4.0
846.77,-7.12046666667,6.42233333332,7.52189999999,-3.10633333333,-4.88666666667,-8.90046666666,-0.942466666668,-3.38573333334,-2.58293333333
847.07,-9.09086666667,4.13546666668,5.50800000001,-5.41886666667,-6.27439999999,-11.0516666667,-3.67206666667,-5.31200000001,-2.67386666667
847.37,-6.49033333333,4.72666666667,5.64370000001,-4.19773333335,-5.89059999999,-9.45340000001,-1.58733333332,-4.12693333333,0.388000000006
847.67,-2.70266666666,8.68473333333,10.1621,1.22526666667,-0.684733333326,-5.44146666666,3.49560000001,-0.035933333326,6.34226666668
847.97,-4.30326666667,9.41806666667,8.14823333333,0.176333333326,-0.282199999994,-4.69119999999,3.38633333333,-0.31733333332,5.64393333332
848.26,-5.90573333334,6.66666666669,4.81870000001,-2.5,-4.02159999999,-5.94200000001,2.75353333333,-0.724600000001,3.44206666666
848.56,-4.01473333333,9.6132,5.74580000001,3.38846666666,-2.87299999999,-1.51006666667,6.15093333334,0.920933333325,5.3408
848.86,-4.59500000001,10.4708,5.15996666667,4.2938,-3.0508,-1.95846666667,6.25246666667,-0.150733333334,5.46139999999
849.16,-6.03173333333,8.21413333334,2.8968,2.89686666667,-5.39679999999,-3.17466666665,5.75393333333,-1.07140000001,4.92059999999
849.46,-4.03820000001,12.3428666667,3.98106666667,6.93333333332,-2.78086666667,0.533333333341,7.12373333333,2.47620000001,7.27626666667
849.76,-7.69846666667,11.1112,0.853266666668,6.03173333333,-4.881,-1.74606666666,3.7698,-1.38893333334,3.33326666667
850.06,-16.3821333333,2.72346666667,-9.2073,-2.9674,-13.6992666667,-10.9350666667,-3.90226666667,-9.30886666666,-6.91039999999
850.36,-13.4122,5.68046666667,-7.69223333334,-0.47333333334,-12.6232,-9.19133333334,-1.02566666666,-8.20513333332,-6.19326666665
850.65,-8.70666666667,10.6375333333,-2.1494,3.13293333332,-7.46799999999,-5.683,3.09646666666,-2.3316,-2.58653333334
850.95,-5.33333333334,12.7333333333,-0.533333333333,3.56666666666,-5.0,-3.0,5.09999999999,-0.600000000002,-0.833333333334
851.25,-2.50433333333,13.2992666667,1.21836666667,5.61773333333,-3.99313333333,-0.609133333339,6.49733333334,0.067599999998,-0.64306666666
851.55,-2.29880000001,11.8226666667,1.93753333333,5.15593333333,-1.018,0.788200000008,6.00973333335,-0.7554,0.229799999994
851.85,-4.48773333333,8.78039999999,-0.487899999994,0.487866666666,-3.38220000001,-2.66673333332,2.8618,-3.67486666666,-2.2114
852.15,-7.56206666667,4.70986666667,-4.69326666667,-2.35499999999,-7.09793333333,-6.6998,-0.331666666667,-7.09793333332,-6.13613333334
852.45,-4.55826666667,5.73640000001,-1.61246666666,1.48833333334,-3.75179999999,-4.27900000001,1.20933333333,-4.46506666666,-4.43413333333
852.74,-3.16586666667,5.99693333333,-0.0457333333274,3.28766666667,-3.2268,-4.17033333333,1.46106666667,-4.07913333333,-4.62706666667
853.04,0.271466666666,8.20506666666,3.75576666667,6.21413333334,-0.271600000007,-1.05593333333,4.19306666667,-0.120799999998,-0.482599999999
853.34,9.32740000001,15.2166666667,11.4349333333,14.2600666667,6.51713333334,7.65313333333,12.2870666667,7.65306666666,9.14793333334
853.64,11.5069333333,15.4642,13.5160333333,16.6818666667,8.31046666666,9.34546666665,14.1247333333,9.71086666667,10.8066666667
853.94,13.5483333333,17.358,14.7926,20.4300666667,10.5990666667,11.9202666667,13.9478,11.1520666667,11.3978666667
854.23,15.7488,20.0322666667,17.4396,23.8968666667,11.5941333333,14.6536666667,15.2012666666,13.7198,14.0418
854.53,13.8756,17.6714,16.0926,22.1372,9.56933333333,12.1211333333,14.8006,12.0894,13.2057333333
854.83,13.8941333333,19.2212,18.1931333333,22.6168666667,10.1246666667,11.6822,16.1683333333,11.838,13.9564666667
855.13,16.4707333333,22.8657333333,22.0663333333,26.7874,14.2082,14.7512,20.9050666667,15.9879333333,18.7028666667
855.43,22.5616666667,29.9691333334,29.7683666667,32.9938,20.4938666667,20.9877333333,26.1110666667,22.4998666667,25.9875333333
855.72,21.8590666667,32.3398,30.8972333333,32.2756666667,21.314,19.9679333333,26.8589333334,23.2693333333,28.3334666667
856.02,20.0636,31.0474666667,29.7302,31.3333333333,21.3649333333,19.0158666667,26.9522666667,23.4919333333,29.0158666667
856.32,20.6004,32.4486666667,30.6793333333,32.4803333333,22.6541333333,19.7472,28.8783333333,24.139,29.921
856.62,19.7849333333,31.1520666667,30.4608,30.9679333333,23.656,19.1704,27.8954666667,23.4715333334,28.9708
856.91,18.4038,29.8278666667,28.0437,30.4537333333,23.2551333333,18.216,26.6353333333,22.3161333333,28.482
857.21,13.1698666666,23.4314,22.9737666667,22.9412,17.3202666666,10.7517333333,21.3398666667,16.2090666667,23.9542
857.51,8.45613333334,16.7368666667,16.9998666667,17.6141333333,12.2456,2.7368,16.3508,10.9474,19.0175333333
857.81,10.1940666667,17.8131333333,16.9312333334,18.2364,12.769,3.95066666667,15.0970666667,12.9807333333,18.6596666667
858.10,11.4776,17.9380666667,15.9449333333,20.0344,11.9244,5.70440000001,15.0172,15.4295333333,18.4880666667
858.40,10.4662666667,15.9931333333,13.6615666667,18.9982,9.94820000001,5.69946666668,12.9534,13.6787333333,14.6804
858.70,9.79253333333,12.1530666666,10.5741333333,17.1292,8.22960000001,4.59333333333,12.6954,11.8660666667,11.8660666667
858.99,11.9219333333,12.012,11.3513333333,18.7087333333,10.1202,5.85579999999,13.8439333333,12.4925333333,11.2612
859.29,11.7370666667,9.70259999999,9.24866666667,15.8372666667,7.82473333333,3.28640000001,11.6117333333,10.0782,9.20193333334
859.59,11.282,9.29486666667,7.98073333333,14.4551333333,6.69873333333,1.85886666667,9.87193333334,10.2562666667,8.62173333333
859.89,11.5658666667,11.7209333333,9.1473,15.7209333333,7.28680000001,3.06993333333,10.2946,11.4418666667,7.28680000001
860.18,16.1359333333,17.5237333333,14.9795666667,18.9660666667,12.5443333333,8.46253333332,14.4761333333,16.7890666667,10.7210666667
860.48,16.3080666667,17.8486,15.6042333333,19.3624666667,13.2006,8.84466666665,15.8035333334,17.2377333333,10.5711333333
860.78,15.2524,18.3333333333,15.7954333333,18.6615333333,14.3687333333,9.16666666666,15.4546666667,16.1110666667,10.8080666667
861.07,11.1370666667,15.4772,13.9214666667,15.1633333333,11.5556,5.46406666667,13.464,12.1306666667,8.99346666667
861.37,10.0546666667,14.0164666667,12.9644333333,13.0327333333,11.0928666667,4.56286666666,12.4591333333,10.1366,8.14206666666
861.67,7.79706666667,11.5652,11.1014,10.6376666667,9.15940000001,2.63773333333,10.3478,8.37673333333,6.28980000001
861.96,1.7172,8.04706666667,6.31316666666,4.51173333333,4.34339999999,-4.04039999999,4.64646666667,2.76093333334,-0.336800000007
862.26,-0.498999999994,7.66473333334,5.00890000001,2.53106666667,2.10333333334,-5.49026666667,3.5294,1.56873333334,-1.31913333334
862.56,3.71133333333,12.2336666667,10.4296333333,8.10993333333,7.76640000001,1.20280000001,8.07553333333,7.3884,2.37100000001
862.85,4.66993333333,12.9272666666,11.2014,8.42653333333,7.64806666666,3.04566666667,9.10319999999,7.54653333334,3.62093333333
863.15,0.209266666674,8.97040000001,5.96846666667,3.5254,3.35066666667,-1.81493333333,3.45546666666,1.1518,0.837800000002
863.45,-10.7819333333,-0.534933333339,-4.07406666667,-6.91353333334,-6.74913333333,-13.5803333333,-7.73666666667,-12.0986666667,-8.35393333332
863.74,-18.4549333333,-4.01760000001,-10.2209,-10.8609333333,-10.5078,-19.5142666667,-13.6866,-18.5872666667,-12.3178666667
864.04,-13.5469333333,0.256533333328,-4.5512,-5.94013333333,-7.73500000001,-13.2052,-9.57266666667,-13.2052,-7.35046666667
864.33,-7.74339999999,5.34159999999,0.0415,0.621266666668,-1.03513333333,-6.91506666667,-5.25859999999,-7.16353333333,-1.40779999999
864.63,-3.06513333333,10.0384,2.95013333333,5.05740000001,3.21840000001,-4.86593333333,-1.68586666667,-2.10713333333,2.41386666666
864.93,3.53833333333,15.0093333333,9.94423333334,11.4710666666,10.2049333333,-1.229,3.87339999999,3.94786666666,8.86406666668
865.22,7.49566666665,18.7566,15.0086666667,16.5458,16.0622,3.8342,8.32473333333,9.84459999999,15.8202666667
865.52,8.93473333333,20.2749333333,17.3711,18.007,17.4227333333,6.0138,9.2784,11.3401333333,18.2474
865.81,-1.57993333333,13.4104666667,9.49913333333,9.8652,8.7476,-3.62226666667,0.809266666679,1.38726666667,11.3295333333
866.11,-7.81893333333,7.86000000001,5.37036666667,5.72026666667,3.20993333333,-11.2758,-6.09053333333,-4.97953333332,5.59666666667
866.41,-14.1258666667,1.49186666666,0.652700000006,-6.66666659998e-05,-4.24239999999,-19.9534,-11.0956,-9.41713333333,-0.279733333346
866.70,-12.6340666667,3.49653333333,2.96023333333,3.3566,-3.86953333333,-15.2446666667,-7.73893333334,-5.87420000001,1.81819999999
867.00,-0.043199999986,12.251,13.4846666667,13.4632666667,5.4544,-2.5974,4.80526666667,5.54106666666,12.7705333333
867.29,1.05746666665,12.9656,15.4482333333,15.0344666667,7.26419999999,-1.79306666667,6.57473333333,5.56306666667,13.5171333333
867.59,4.48893333333,14.0888666667,17.2445,15.4223333333,8.62219999999,-0.26673333334,9.2446,8.13340000001,13.2890666667
867.88,-1.09506666665,6.61893333333,13.4761333333,8.85726666666,3.52380000001,-6.1904,3.47626666667,1.85713333334,6.90466666667
868.18,-4.23806666666,5.9524,11.1904333333,5.19046666667,3.33346666668,-8.0476,-6.66666659999e-05,-0.761866666662,3.19046666667
868.48,5.68993333335,13.1634666667,18.3864,13.3334,10.7855333333,1.189,7.77073333333,7.26106666666,8.36513333333
868.77,8.7698,13.7301333333,17.7182333333,16.984,12.3413333333,3.84919999999,9.60313333334,9.00786666667,8.13506666668
869.07,13.7078,15.3932666667,19.8502666667,20.2248666667,15.3557333333,6.779,12.5841333333,11.648,10.0749333333
869.36,14.6804666667,16.2695333333,19.9481,21.2089333333,17.4784666667,9.18833333334,13.9206,12.9878666667,11.0880666667
869.66,14.2856666667,15.0081333333,18.7848333333,20.6239333333,19.1134,10.5091333333,14.3842,12.9391333333,11.2644
869.95,15.5980666667,15.7576,19.3462666667,20.319,20.4147333333,10.6858,16.1404,14.3541333333,12.1531333333
870.25,12.5852666667,13.1707333333,15.6748333333,16.6504666667,15.8374,7.44706666666,12.7806,11.8698,7.54486666667
870.54,8.64686666667,8.58080000001,10.9572333333,10.363,9.93400000001,2.54126666667,8.31673333332,8.74586666666,3.23433333333
