wavelength,Back_DigGlof,Belly_DigGlof,Breast_DigGlof,Crissum_DigGlof,Crown_DigGlof,DorTail_DigGlof,Patch10_DigGlof,Rump_DigGlof,Throat_DigGlof,WingTip_DigGlof
247.92,1.563,-3.49522222222,-0.44988888889,-3.40988888889,-1.184,6.195,0.558888888889,0.511444444447,-3.91688888889,4.71722222222
248.29,2.09275555556,-3.00188888889,0.106333333333,-2.346,-1.10833333333,6.57611111111,0.766666666666,1.08977777778,-3.56511111111,5.15833333333
248.67,1.71577777778,-3.77111111111,-0.128444444443,-3.14733333333,-2.07333333333,5.52355555555,-0.00911111111,0.880777777778,-4.24344444444,4.42238888889
249.04,1.20591111111,-4.72133333333,-1.36505555556,-4.02911111111,-3.23266666667,4.579,-0.995444444443,-0.0378888888877,-5.53183333333,3.8635
249.42,1.81657777778,-4.357,-1.22761111111,-3.43544444445,-2.79488888889,5.27888888889,-0.446444444444,0.417222222222,-5.33711111111,4.32794444444
249.79,1.78857777778,-4.19233333333,-1.50755555556,-3.449,-3.08755555555,4.82222222222,-0.557444444446,0.030888888889,-5.38533333333,4.00655555556
250.17,0.613711111113,-5.56122222222,-2.96888888889,-4.91833333333,-4.66377777778,3.06866666667,-1.78355555556,-1.17433333333,-6.72433333333,2.26555555556
250.54,-0.881866666669,-7.21611111111,-4.24727777778,-6.583,-6.91755555556,0.764555555556,-4.01444444444,-2.77177777778,-8.36927777778,0.65722222222
250.92,-1.50466666667,-7.0728888889,-4.62761111111,-7.21111111111,-7.68744444444,0.36377777778,-4.941,-3.97544444445,-8.54033333333,-0.557888888889
251.29,-1.2166,-7.56133333333,-4.05783333333,-6.91466666667,-7.62733333333,0.910333333334,-4.35466666667,-3.61566666667,-8.307,-1.016
251.66,-0.191333333331,-6.73399999999,-2.7745,-6.15477777778,-6.72055555555,2.00677777778,-3.744,-2.33011111111,-6.51838888889,0.148166666668
252.04,-2.6596,-9.66311111111,-4.49061111111,-8.70244444444,-9.09222222223,0.222777777778,-6.16822222223,-4.42777777778,-8.73733333333,-1.51772222222
252.41,-3.86495555555,-11.1688888889,-5.33116666667,-10.6038888889,-10.0246666667,-0.970555555557,-7.01144444444,-5.54833333333,-9.27855555556,-3.26677777778
252.79,-3.17662222222,-10.5452222222,-5.54127777777,-9.95055555557,-8.68866666668,0.31911111111,-6.07766666668,-5.06233333333,-8.21011111111,-2.87911111111
253.16,-2.22502222222,-9.81655555557,-5.15716666667,-9.63144444443,-7.51166666667,0.867888888888,-4.95088888889,-4.35344444444,-7.12061111111,-2.78133333333
253.54,-2.33766666666,-9.49700000001,-4.6406111111,-10.16,-8.17122222223,1.09555555556,-5.41877777779,-4.79877777778,-6.84538888889,-3.358
253.91,-2.46308888889,-10.0811111111,-4.7286111111,-9.79111111112,-8.44199999999,1.07344444444,-5.65711111112,-4.88833333333,-7.70961111111,-3.22755555555
254.28,-2.15042222222,-10.3783333333,-3.5441111111,-10.3932222222,-8.44911111112,1.68988888889,-5.50311111111,-4.93488888889,-8.21738888889,-2.83377777778
254.66,-1.74691111111,-10.8158888889,-2.82827777777,-10.443,-8.23633333332,2.98388888889,-4.67744444446,-4.27344444444,-8.00305555555,-2.424
255.03,-1.75697777778,-12.5368888889,-2.56466666667,-11.0783333333,-9.04611111111,2.60588888889,-4.83455555557,-3.83477777778,-8.61188888889,-2.65477777778
255.41,-2.09866666667,-13.2464444444,-2.75288888889,-12.6458888889,-8.94233333332,1.70166666667,-5.72255555557,-4.30433333334,-9.20083333333,-3.13644444444
255.78,-4.73491111111,-16.3078888889,-5.01294444443,-15.6605555556,-11.6885555555,-1.13744444444,-8.01400000001,-7.36644444443,-12.3972222222,-6.39538888889
256.15,-3.75444444445,-14.6796666667,-3.94905555557,-13.3772222222,-10.2316666667,-0.0168888888877,-6.122,-5.98688888889,-11.1448333333,-5.23405555556
256.53,-2.27888888889,-13.2515555556,-1.90427777778,-11.1267777778,-8.10522222221,1.43233333333,-4.863,-4.83155555556,-9.30911111111,-2.79344444444
256.90,-3.27664444444,-14.3446666667,-2.4673888889,-12.184,-9.50188888889,0.245222222223,-6.05355555557,-6.37566666667,-10.7281666667,-4.08422222222
257.28,-3.10944444444,-13.6948888889,-2.54794444444,-11.7571111111,-9.34533333333,0.603,-5.87122222222,-6.51733333334,-10.6302222222,-3.6965
257.65,-1.28497777778,-11.0201111111,-1.03855555556,-9.33277777778,-6.82744444444,1.92088888889,-3.64733333335,-4.21855555556,-8.59300000001,-1.27216666667
258.02,-0.271777777779,-9.07233333332,0.0623333333333,-7.79266666667,-5.07411111111,3.56755555556,-2.25377777778,-2.673,-6.69388888889,0.645611111111
258.40,0.38682222222,-7.66022222222,-0.456944444443,-6.00766666667,-3.90766666667,4.62733333333,-1.56511111111,-1.56511111111,-5.00627777778,2.04627777778
258.77,0.717955555553,-6.6,-1.03622222222,-5.27844444444,-3.23188888889,4.70722222222,-1.64588888889,-1.049,-4.49405555556,2.74127777778
259.15,0.622555555553,-6.09688888889,-1.37083333333,-4.98366666667,-3.14322222222,4.59722222222,-1.96188888889,-1.03788888889,-4.33233333333,3.16222222222
259.52,1.01468888889,-4.89266666667,-0.90238888889,-3.97688888889,-2.51233333333,5.17733333333,-1.61011111111,-0.492777777777,-3.5915,3.77211111111
259.89,1.73442222222,-3.53666666667,-0.282444444443,-2.77955555556,-1.15522222222,6.07877777778,-0.62877777778,0.693333333334,-2.28827777778,4.917
260.27,2.26962222222,-2.92122222222,-0.01561111111,-2.45955555555,-0.455555555554,6.517,-0.449333333333,1.22333333333,-1.654,5.4465
260.64,2.12691111111,-2.70511111111,-0.510722222223,-2.773,-0.668333333333,6.45,-0.575666666669,1.16366666667,-1.826,5.39455555556
261.01,1.83562222222,-2.93944444444,-0.999944444443,-3.04288888889,-0.957555555555,5.94577777778,-0.823222222222,0.975555555557,-2.00027777778,5.25988888889
261.39,2.31024444444,-2.06522222222,-0.0360555555557,-2.06522222222,-0.138999999998,6.49744444445,-0.0785555555567,1.67888888889,-1.01761111111,5.95111111111
261.76,1.82755555556,-2.45555555555,-0.360666666667,-2.56022222222,-0.561333333333,6.083,-0.524444444447,1.36333333333,-1.29555555556,5.57416666667
262.13,1.836,-2.38655555556,-0.495444444443,-2.88866666667,-0.80188888889,5.65988888889,-0.775888888888,1.076,-1.43461111111,5.22644444444
262.51,1.98628888889,-2.11477777778,-0.33838888889,-2.93833333333,-0.61411111111,5.31822222222,-0.788555555556,0.97011111111,-1.43783333333,5.154
262.88,1.84075555556,-2.51077777778,-0.137555555557,-3.312,-0.90811111111,4.73111111111,-0.862444444443,0.289999999998,-1.41183333333,4.44144444445
263.25,2.38377777778,-2.242,0.552166666667,-3.00866666667,-0.107222222223,5.27522222222,-0.06611111111,0.725111111111,-1.18294444444,4.46355555555
263.63,1.50557777778,-3.71888888889,-0.390222222223,-3.90933333333,-1.25177777778,4.16322222222,-0.852555555553,-0.498888888889,-2.25411111111,2.957
264.00,0.465533333333,-4.85144444445,-1.19811111111,-5.02744444444,-2.73866666667,3.27677777778,-2.28877777778,-1.80955555556,-4.15205555556,1.44744444444
264.37,-0.722244444443,-6.01833333333,-2.13488888889,-6.14211111111,-4.21811111111,2.21166666667,-3.24077777778,-3.09677777778,-5.93116666667,0.329166666666
264.75,-0.519288888887,-5.82666666667,-1.97288888889,-5.72444444444,-3.63911111111,2.167,-3.37333333333,-2.43288888889,-5.704,0.36288888889
265.12,-0.290755555553,-5.41022222222,-1.96261111111,-5.56611111111,-3.50988888889,2.20155555555,-3.56166666667,-2.30533333333,-6.02283333333,0.607388888889
265.49,-1.61055555556,-6.97455555555,-3.29883333333,-7.48788888889,-4.97444444444,1.00555555556,-4.90122222222,-3.44544444444,-7.43016666667,-0.5865
265.87,-2.43737777778,-7.88344444443,-3.97783333333,-8.38,-6.01077777778,0.548222222223,-5.87633333333,-4.26255555556,-8.3385,-1.42766666667
266.24,-3.22624444444,-8.53077777779,-4.51311111111,-8.53044444444,-6.42577777778,0.637444444443,-5.95044444446,-4.50322222222,-8.24222222222,-1.75066666667
266.61,-3.34595555556,-8.70577777778,-4.13866666667,-8.38444444445,-6.64144444444,1.05155555556,-5.81377777777,-4.34333333333,-8.02399999999,-1.57761111111
266.98,-3.73631111111,-8.11511111111,-4.419,-8.31233333333,-6.58388888889,1.653,-5.51322222221,-3.93533333333,-8.1478888889,-1.27727777778
267.36,-4.4928,-7.91922222222,-5.01594444444,-8.645,-6.97933333333,1.14444444445,-5.65788888888,-4.48522222222,-8.25883333332,-1.44233333333
267.73,-4.19097777778,-7.04766666667,-4.61588888889,-8.21677777778,-6.12188888889,1.843,-5.09722222222,-4.00033333333,-7.30399999999,-0.65611111111
268.10,-3.872,-6.91555555556,-4.41777777778,-7.58222222222,-5.92,2.09777777778,-4.70222222222,-3.60888888889,-6.48444444443,0.182222222223
268.48,-3.85266666667,-7.12233333333,-4.13738888889,-7.11366666667,-5.60377777778,2.27788888889,-4.65211111111,-3.11611111111,-5.97444444444,0.322944444446
268.85,-3.57926666667,-7.01911111111,-3.37916666667,-6.75877777778,-5.37744444445,2.95366666667,-3.80511111111,-2.85822222222,-5.64233333333,0.747111111112
269.22,-3.77433333333,-7.06844444444,-3.51738888889,-6.55533333333,-5.30755555556,3.32477777778,-3.68366666667,-2.48711111111,-5.17105555556,0.649555555554
269.59,-2.47335555556,-5.11266666667,-2.87644444444,-5.022,-3.93088888889,4.69411111111,-2.55222222222,-1.17344444444,-3.73388888889,1.84633333333
269.97,-1.82475555556,-4.17944444445,-2.79144444444,-3.90333333333,-2.981,5.18888888889,-1.69544444444,-0.402111111113,-2.54705555556,2.5275
270.34,-1.80082222222,-3.86777777778,-2.995,-4.00622222222,-2.76811111111,5.10577777778,-1.68388888889,-0.353666666667,-2.65666666667,2.45688888889
270.71,-1.85846666667,-3.94688888889,-3.94694444444,-4.27755555555,-2.84911111111,4.78122222222,-2.02977777778,-0.63888888889,-2.61988888889,2.43961111111
271.09,-0.888333333334,-3.61411111111,-2.84116666667,-3.52,-1.97411111111,5.31233333333,-1.42966666667,-0.145111111112,-1.61844444444,3.15311111111
271.46,-0.10331111111,-3.21022222222,-2.25066666667,-2.94511111111,-1.40277777778,5.681,-1.29811111111,0.397888888889,-0.917722222221,3.73377777778
271.83,0.264733333333,-2.75566666667,-2.29416666667,-2.66744444444,-1.40488888889,5.77622222222,-1.15388888889,0.807777777777,-0.950277777779,4.2015
272.20,1.00188888889,-1.992,-2.01833333333,-2.11022222222,-0.769222222223,6.34433333333,-0.578777777777,1.25577777778,-0.6805,4.38188888889
272.58,1.45584444445,-1.18722222222,-2.02833333333,-1.74622222222,-0.50077777778,6.94522222222,-0.032222222221,1.38655555555,-0.439722222222,4.63766666667
272.95,0.963822222221,-1.19377777778,-2.82855555556,-2.18433333333,-0.78077777778,6.43822222222,-0.393777777776,0.863555555554,-0.663444444444,4.28566666667
273.32,1.37737777778,-0.453444444446,-2.11538888889,-1.57388888889,-0.0566666666677,6.94355555556,0.264555555557,1.15222222222,-0.173388888889,4.84111111111
273.69,0.484244444445,-1.47855555555,-2.71783333333,-2.49222222222,-0.949,5.78488888889,-0.568222222223,0.439111111111,-1.28166666667,4.13511111111
274.06,0.893911111112,-0.612222222221,-2.12594444444,-2.25122222222,-0.546444444443,6.14822222222,-0.243555555557,0.743777777777,-1.33294444444,4.40022222222
274.44,1.57071111111,-0.132666666667,-1.58905555556,-1.50566666667,0.0927777777767,6.65344444444,0.278555555553,1.33322222222,-0.746277777779,5.05455555556
274.81,1.87271111111,0.645333333333,-0.5275,-0.860222222222,0.79988888889,7.367,1.22344444444,2.03,-0.326055555557,5.33038888889
275.18,0.691222222223,-0.0207777777767,-1.9105,-2.06522222222,-0.261777777777,6.42988888889,0.536888888889,1.04633333333,-1.50416666667,4.37833333333
275.55,-0.351333333333,-1.00644444445,-2.98672222222,-2.90533333333,-1.67944444444,5.32877777778,-0.33322222222,-0.14888888889,-2.43416666667,3.29511111111
275.93,-0.909088888888,-1.48155555555,-2.94127777778,-3.15177777778,-1.95355555556,5.12,-0.55188888889,-0.32688888889,-2.70866666667,2.83216666667
276.30,-1.62757777778,-1.89511111111,-3.12505555556,-3.79066666666,-2.31888888889,4.764,-0.92911111111,-0.83977777778,-2.98772222222,2.69061111111
276.67,-1.64773333333,-2.12477777778,-2.62244444444,-3.89822222222,-2.38677777778,4.49677777778,-0.867999999999,-0.95022222222,-2.76466666667,2.92577777778
277.04,-1.192,-1.83911111111,-2.06411111111,-3.42633333334,-2.08333333333,4.97544444445,-0.358555555556,-0.28988888889,-2.66338888889,3.43427777778
277.41,-1.0702,-1.852,-2.14027777778,-3.67322222222,-2.36044444445,4.88777777778,-0.364444444444,-0.250444444443,-2.664,3.57477777778
277.79,-1.16673333333,-1.75666666667,-2.49633333333,-3.58844444445,-2.22211111111,5.21011111111,-0.232666666668,-0.51811111111,-2.57144444445,3.75011111111
278.16,-1.18804444445,-1.84322222222,-2.46222222222,-3.23855555555,-1.90277777778,5.29055555556,0.0001111111089,-0.27611111111,-2.168,4.15994444444
278.53,-2.01115555556,-2.42744444444,-3.03433333333,-4.176,-2.58555555555,4.65866666667,-0.625666666666,-0.874444444443,-3.038,3.37722222222
278.90,-2.50373333333,-3.06688888889,-3.84688888889,-4.44433333333,-3.105,3.965,-1.50677777778,-1.12633333333,-3.63783333333,2.92616666667
279.27,-1.842,-2.24033333333,-3.33033333333,-3.43966666667,-2.30822222222,4.54088888889,-1.22955555555,-0.36977777778,-2.87005555556,3.72272222222
279.64,-1.44046666667,-1.24855555555,-3.04366666667,-2.78711111111,-1.38988888889,5.12844444445,-0.557222222222,0.55,-2.47872222222,4.58933333333
280.02,-0.460066666667,-0.399,-2.96466666667,-2.10466666667,-0.70388888889,5.58077777778,0.0435555555533,1.02333333333,-1.55294444444,5.54455555555
280.39,0.0552,-0.0636666666667,-2.46638888889,-1.84733333333,-0.481333333333,5.76777777778,0.269,1.43677777778,-1.17122222222,5.51677777778
280.76,0.152488888888,0.332999999999,-2.41188888889,-1.50588888889,-0.326222222223,5.95466666667,0.215111111111,1.73511111111,-1.00638888889,5.20516666667
281.13,-0.519933333334,-0.134555555554,-3.16511111111,-2.07411111111,-0.909,4.88211111111,-0.48488888889,0.808,-1.35366666667,4.39394444445
281.50,-0.4264,-0.0396666666667,-3.11616666667,-1.52511111111,-0.67988888889,4.57511111111,-0.23111111111,1.04322222222,-1.53827777778,4.30111111111
281.87,0.7602,0.918,-2.05855555556,-0.381444444445,0.290888888891,5.06766666667,0.717222222222,2.13933333333,-0.71411111111,5.08677777778
282.25,-0.0434666666667,0.140444444446,-2.92144444444,-1.22588888889,-0.64488888889,4.01033333333,-0.191666666666,1.44955555556,-1.65722222222,4.13788888889
282.62,0.578311111111,0.525222222221,-2.52155555556,-0.611777777778,-0.401666666667,4.13422222222,0.0742222222233,1.94033333333,-1.19566666667,4.71205555556
282.99,1.34451111111,1.29322222222,-1.69133333333,-0.119888888889,0.317222222222,4.71155555556,0.909777777777,2.50833333333,-0.458055555556,5.64238888889
283.36,1.15195555556,1.05033333333,-1.63394444444,-0.431777777778,0.035,4.28922222222,0.910555555557,2.34011111111,-0.963,5.26977777778
283.73,1.16128888889,1.14111111111,-1.48555555556,-0.660999999999,-0.06788888889,4.19144444445,1.05633333333,2.35522222222,-1.07316666667,5.09811111111
284.10,0.865644444444,0.977777777777,-1.24111111111,-0.65911111111,-0.236111111113,3.88311111111,1.10388888889,2.27388888889,-1.34016666667,5.05038888889
284.47,0.720844444445,1.09766666667,-1.20772222222,-0.508777777777,0.000222222223333,4.03222222222,1.31733333333,2.16322222222,-1.33338888889,5.51822222222
284.85,1.03064444445,1.45833333333,-1.21161111111,-0.441,0.487777777779,4.09988888889,1.81633333333,2.40288888889,-0.892500000001,6.24322222222
285.22,1.45635555556,2.02111111111,-0.7425,0.141555555556,0.965,4.82022222222,2.26877777778,2.94066666667,-0.601388888888,6.9325
285.59,1.62733333333,2.21833333333,-0.595222222222,0.375555555555,1.17088888889,5.38511111111,2.416,2.99877777778,-0.163055555557,7.29450000001
285.96,1.24606666667,1.97477777778,-0.902666666667,-0.111555555556,0.883111111111,5.33222222222,2.033,2.52322222222,-0.30311111111,7.15694444444
286.33,1.45591111111,2.09977777778,-0.758055555556,-0.0287777777777,0.951777777777,5.42411111111,2.095,2.36766666667,-0.186666666667,7.55483333332
286.70,1.89893333333,2.555,-0.101222222222,0.579666666666,1.452,5.91155555556,2.63522222222,2.687,0.374777777777,8.11066666667
287.07,1.91733333333,2.75066666667,0.264277777778,0.868333333334,1.48155555556,6.20888888889,2.82144444445,2.87811111111,0.608611111112,8.12216666668
287.44,2.25322222222,3.09055555556,0.606611111111,1.33122222222,1.83466666667,6.614,3.04833333333,3.33522222222,1.17611111111,8.60638888888
287.82,2.19362222222,2.78122222222,0.505777777778,1.36922222222,1.90811111111,6.66944444444,2.92922222222,3.168,1.40977777778,8.44666666668
288.19,1.99384444444,2.62433333333,0.177666666667,0.777333333333,1.77011111111,6.52466666667,2.57155555556,2.83533333334,1.18722222222,7.97838888889
288.56,2.05142222222,2.48088888889,0.106166666667,0.550222222221,1.53977777778,6.16855555556,2.51477777778,2.98277777778,1.08616666667,7.79750000001
288.93,1.68586666667,1.96577777778,5.55555556666e-05,0.009666666667,0.892555555554,5.91166666667,1.97533333333,2.64355555555,0.599944444444,7.39177777778
289.30,1.7116,2.02633333333,0.135555555556,-0.108222222222,0.846,6.001,1.99688888889,2.58244444444,0.725500000001,7.34838888889
289.67,1.80504444445,2.20944444444,0.463111111111,-0.158666666665,0.940999999999,5.92455555556,1.94666666666,2.70955555555,0.755444444444,7.50211111111
290.04,1.76608888889,2.06244444444,0.337944444444,-0.159222222223,0.685666666667,5.63511111111,1.95277777778,2.72288888889,0.631166666666,7.275
290.41,1.95311111111,2.25388888889,0.407222222222,0.13422222222,1.00288888889,5.88344444445,2.19433333333,2.97888888889,0.806777777778,7.42227777778
290.78,1.32426666667,1.89522222222,-0.183333333333,-0.457444444443,0.648555555555,5.57577777778,1.85011111111,2.64444444444,0.0478333333333,6.99111111111
291.15,0.82928888889,1.23955555556,-1.19416666667,-1.31033333333,0.0151111111113,4.82244444444,1.18933333333,1.89488888889,-0.677722222221,6.33177777778
291.52,0.827399999998,1.32511111111,-1.29233333333,-1.37044444444,-0.187,4.75888888889,1.12277777778,1.59288888889,-0.826944444444,6.23811111111
291.89,0.851244444444,1.25133333333,-1.24888888889,-1.38833333334,-0.450888888889,4.70688888889,1.059,1.58077777778,-1.06144444444,6.361
292.26,1.20377777778,1.46155555556,-0.900055555557,-0.907444444443,-0.292222222223,4.76866666667,1.43566666667,2.08155555556,-0.823,6.58883333333
292.64,1.33344444444,1.70833333333,-0.78661111111,-0.643666666667,-0.145333333334,4.90155555555,1.49544444445,2.01444444445,-0.604888888889,6.895
