wavelength,Back_RamFlam,Belly_RamFlam,Breast_RamFlam,Crissum_RamFlam,Crown_RamFlam,DorTail_RamFlam,Rump_RamFlam,Throat_RamFlam,WingTip_RamFlam
785.91,1.48960000001,5.16713333333,2.53733333333,4.43933333334,0.917199999999,5.22479999999,60.2521333333,1.90479999999,4.5786
786.22,2.03993333333,5.35440000001,2.84346666667,4.8574,1.4298,5.89713333334,60.3410666667,2.4468,4.98553333333
786.53,2.89706666666,6.24566666666,3.51606666667,5.46059999999,2.20079999999,6.777,60.757,3.23759999999,5.7038
786.84,2.84719999999,6.162,3.60600000001,5.53099999999,2.06026666667,6.92926666666,60.3007333333,3.15186666667,5.60360000001
787.14,3.41113333334,6.69546666667,4.44633333333,6.21193333334,2.6416,7.53900000001,60.9948,3.73206666666,5.992
787.45,3.50486666667,6.69126666667,4.51093333334,6.2062,2.76206666667,7.55913333333,60.8797333333,3.71173333333,6.0316
787.76,3.22539999999,6.21739999999,4.37699999999,6.02200000001,2.55286666667,7.17926666666,60.9285333333,3.50333333333,5.6426
788.07,2.93966666666,5.93546666667,4.08433333334,5.62073333334,2.28706666666,6.97126666667,60.7438,3.18826666666,5.19339999999
788.38,2.81013333334,6.03393333333,4.04800000001,5.63553333333,2.27693333333,6.93206666667,60.6794,3.35960000001,5.10153333333
788.69,3.35133333334,6.59893333334,4.81120000001,6.40233333334,2.9028,7.59526666666,60.7282,4.05586666667,5.79233333334
789.00,3.52413333334,6.81573333333,5.27966666667,6.76466666667,3.21413333333,7.98406666666,61.1404,4.30159999999,6.12086666667
789.31,3.50486666667,6.80553333333,5.14653333334,6.8492,3.06986666667,7.83426666667,60.7395333333,4.17553333334,6.25133333334
789.62,3.22033333333,6.57099999999,4.72119999999,6.53926666666,2.71306666666,7.3712,60.8643333333,3.86233333334,6.07286666667
789.92,3.05633333334,6.09919999999,4.63533333334,6.26973333333,2.45273333333,6.94333333333,60.4234666667,3.61900000001,5.8426
790.23,3.00993333333,5.90733333334,4.48826666667,6.27139999999,2.68139999999,6.75046666667,60.8481333333,3.67566666667,5.80593333334
790.54,2.8746,5.81073333333,4.03953333333,6.19486666667,2.43246666666,6.43440000001,60.5906666667,3.51013333333,5.64646666667
790.85,2.28613333334,5.26753333334,3.4308,5.69726666666,1.87566666667,5.92253333333,60.4918,2.98993333333,5.14933333333
791.16,2.28180000001,5.41766666666,3.3986,5.82799999999,1.8656,6.13273333334,60.6257333333,3.08486666667,5.49540000001
791.47,2.42446666667,5.6876,3.48839999999,6.35126666667,2.07273333333,6.31486666667,60.9502666667,3.52926666667,6.05486666667
791.78,2.39966666667,5.52006666667,3.15200000001,6.43646666667,1.99573333333,6.25513333333,61.0498666667,3.51686666666,6.03206666667
792.08,2.61933333333,5.81973333334,3.03240000001,6.30033333334,2.2462,6.24526666667,61.0228666667,3.5706,5.79180000001
792.39,2.30346666667,5.36266666667,2.41333333333,5.50233333333,2.02693333333,5.62693333333,60.9107333333,3.07720000001,5.23413333333
792.70,2.36286666667,5.35986666667,2.338,5.36606666666,2.10466666667,5.50926666666,60.6008,3.09259999999,5.15859999999
793.01,2.93606666666,5.8836,3.01393333333,5.7674,2.51833333334,6.11520000001,60.7676,3.57793333334,5.44526666667
793.32,3.34486666666,6.27366666666,3.38346666667,6.30246666667,2.87853333333,6.51853333333,61.4548,3.99479999999,5.848
793.62,3.10906666666,6.29366666666,3.19273333334,5.97553333334,2.33146666667,6.42893333333,61.669,3.6836,5.67913333334
793.93,2.36819999999,5.5586,2.41393333333,5.04253333334,1.67433333334,5.90153333334,61.3376666667,3.11226666666,5.00806666666
794.24,2.57200000001,5.63126666666,2.701,5.33546666667,1.86726666667,6.14266666667,61.4000666667,3.45386666666,5.20173333333
794.55,2.07686666666,5.15493333334,2.17906666667,4.91946666667,1.30659999999,5.57793333334,60.8650666667,3.00026666666,4.70513333333
794.86,1.28760000001,4.41933333333,1.43479999999,4.05400000001,0.224599999993,4.65666666667,60.5245333333,2.18646666667,3.72419999999
795.16,0.955466666675,4.17120000001,1.39306666666,3.59533333333,-0.193866666667,4.31906666666,60.4856666667,1.86966666667,3.57153333333
795.47,0.767400000007,3.87173333333,1.36753333333,3.72733333333,-0.391333333334,4.23526666667,60.2164666667,1.9908,3.786
795.78,0.565000000008,3.82079999999,1.35846666667,3.83093333333,-0.608999999998,4.27640000001,59.758,2.03346666667,3.77520000001
796.09,0.353266666659,3.61213333334,1.27786666667,3.6284,-0.900133333334,4.23573333333,59.9713333333,2.15413333333,3.73466666667
796.40,-0.309866666667,2.8036,0.67946666666,3.02566666667,-1.55606666667,3.66046666666,59.6234666667,1.63906666666,3.11893333334
796.70,-1.09980000001,2.17206666667,-0.205133333332,2.28593333333,-2.162,3.11979999999,59.1564666667,1.01426666667,2.2304
797.01,-1.24206666666,1.9368,-0.279399999994,2.02366666666,-2.0824,2.95286666666,58.9454666667,0.976200000008,1.86693333334
797.32,-0.803266666666,2.47420000001,0.33693333334,2.39419999999,-1.42593333333,3.39599999999,59.0156666667,1.35646666667,2.43439999999
797.63,-1.35353333334,2.19746666667,-0.183399999994,1.84460000001,-1.79513333333,2.8994,58.9104,0.763133333339,2.17706666666
797.93,-1.20313333333,2.40226666667,0.0507333333252,1.87220000001,-1.49066666667,3.03953333333,59.3139333333,0.638666666661,2.35293333333
798.24,-0.925466666661,2.63340000001,0.286866666661,2.07886666667,-0.886866666667,3.47506666668,59.3514666667,0.917533333334,2.60506666667
798.55,-1.26960000001,2.12259999999,-0.300799999993,1.83693333334,-1.05953333333,3.11773333333,58.8100666667,0.531399999993,1.93446666667
798.85,-1.42293333333,2.10093333334,-0.348733333334,1.77800000001,-1.03746666667,3.13986666667,59.0244,0.330533333333,1.85833333334
799.16,-1.2288,2.29140000001,-0.321266666659,1.96606666667,-0.819599999999,3.13846666667,59.0374,0.217599999993,2.21440000001
799.47,-0.726066666665,2.86026666667,0.147666666666,2.28066666667,-0.178533333333,3.68513333333,59.2502666667,0.369933333328,2.4438
799.78,-0.79293333334,3.06053333333,0.039866666672,2.23306666667,-0.183933333335,3.7176,58.6754666666,0.294333333326,2.48306666666
800.08,-0.512133333339,3.4598,0.428733333334,2.47139999999,0.099066666668,3.96173333333,58.4987333333,0.414666666662,2.77646666667
800.39,-0.211400000001,3.89286666667,0.746199999998,3.06406666667,0.538333333333,4.42126666666,58.7033333333,0.747533333332,3.49653333333
800.70,0.368333333327,4.15193333333,1.10773333334,3.53926666667,0.78753333334,4.83173333333,58.8384666667,1.01493333333,3.8136
801.00,0.426599999994,4.11953333333,1.14266666667,3.61660000001,0.8794,5.10513333333,58.5950666667,1.19973333333,3.81279999999
801.31,-0.106600000005,3.61913333333,0.64013333334,3.17499999999,0.306799999998,4.72240000001,57.5091333333,0.920200000006,3.51573333333
801.62,-0.599333333325,3.4416,0.376,3.02553333333,-0.0907333333327,4.55459999999,57.7964666667,0.370066666674,3.14093333333
801.92,-1.35833333333,3.00193333332,-0.108666666675,2.24513333333,-0.868800000002,3.8888,58.257,-0.448733333334,2.76353333333
802.23,-1.71873333334,2.71279999999,-0.385666666668,1.93273333334,-1.32153333333,3.57946666666,58.1575333333,-0.816933333334,2.2212
802.54,-1.77306666666,2.75986666667,-0.328266666674,2.08086666666,-1.4958,3.73726666667,58.3092666667,-0.564533333334,1.96200000001
802.84,-2.72766666667,1.7758,-1.14406666667,1.43113333334,-2.50893333334,2.87366666667,58.2516666667,-1.23279999999,1.20453333334
803.15,-3.74460000001,0.909466666661,-1.95133333334,0.670533333324,-3.12793333333,2.15493333333,58.3064,-2.06693333332,0.31726666666
803.46,-4.10773333334,0.47866666666,-2.19440000001,0.532933333328,-3.45293333333,1.955,58.2574,-2.21753333333,0.287666666672
803.76,-5.10173333333,-0.764999999994,-3.41259999999,-0.745600000008,-4.54393333334,0.801333333332,58.0228,-3.33953333334,-0.680200000014
804.07,-5.9328,-1.41106666667,-4.24213333333,-1.38760000001,-5.43093333333,0.133800000001,58.6177333333,-3.77373333333,-1.12119999999
804.38,-5.8692,-1.47793333333,-4.26406666667,-1.4124,-5.68533333333,-0.123199999999,58.6401333333,-3.82480000001,-1.37513333335
804.68,-5.61640000001,-1.04113333333,-4.12000000001,-1.33593333333,-5.38286666667,0.142933333346,59.2443333333,-3.50026666667,-1.37819999999
804.99,-4.52286666666,-0.072599999992,-3.14966666665,-0.493533333326,-4.39046666667,1.00993333333,59.097,-2.3456,-0.3656
805.30,-3.42180000001,0.74793333334,-2.17686666667,0.59426666666,-3.43806666667,2.24073333333,58.6536,-1.30973333334,0.643800000006
805.60,-4.03153333334,0.326399999994,-2.85933333335,0.03573333334,-3.8286,1.81426666667,58.4524,-1.6818,0.367466666668
805.91,-4.66766666666,-0.180733333327,-3.51299999999,-0.524200000007,-4.135,1.27453333333,58.2812,-2.14920000001,-0.209266666666
806.21,-4.57660000001,0.163000000013,-3.68013333333,-0.223866666659,-3.9966,1.06300000001,57.8387333333,-2.42626666668,-0.184666666666
806.52,-3.56266666667,0.964266666661,-2.95526666667,0.723466666666,-3.2968,1.60626666668,57.6806666667,-1.75520000001,0.755533333326
806.83,-2.78113333334,1.59566666667,-2.42619999999,1.32686666667,-2.76053333333,2.40086666668,57.8026,-1.52260000001,1.2388
807.13,-1.92333333334,2.52873333333,-1.43406666666,2.3186,-1.997,3.26113333333,57.6501333333,-0.890466666668,1.90246666667
807.44,-1.99539999999,2.78766666666,-1.16699999999,2.67426666667,-1.5046,3.37079999999,57.0129333333,-0.848999999993,2.06279999999
807.74,-1.74306666666,3.2562,-0.864266666673,2.87033333333,-1.22206666667,3.67693333334,56.7476666667,-0.740066666667,2.59620000001
808.05,-1.62886666667,3.44206666667,-0.597333333327,3.43119999999,-1.12873333333,3.80100000001,57.0299333333,-0.796600000007,2.79246666666
808.35,-1.54173333334,3.64579999999,-0.438133333347,3.71173333333,-1.04846666667,3.77746666667,57.3564,-0.7496,3.0886
808.66,-1.53960000001,4.18060000001,-0.464399999993,3.64619999999,-0.994266666667,3.67133333333,57.9483333333,-0.761666666672,3.06913333333
808.97,-0.835733333327,4.84213333334,0.2342,4.2568,-0.488400000001,4.122,58.3457333333,-0.320333333328,3.75186666666
809.27,-0.15033333334,5.1964,0.885666666666,4.71333333333,-0.148533333333,4.42866666667,58.4242666667,-0.122133333332,4.57020000001
809.58,-0.731466666667,4.61266666666,0.557,4.32773333333,-0.861066666668,4.26186666667,59.2042,-0.856933333333,4.46753333334
809.88,-1.21466666666,4.10466666667,0.243999999993,3.88926666667,-1.28253333333,3.87233333333,59.5694,-1.47813333333,3.89386666667
810.19,-1.8962,3.27213333333,-0.414466666653,3.18420000001,-1.97266666667,3.02826666666,59.9419333333,-2.03746666667,3.09453333333
810.49,-2.15746666667,2.93300000001,-0.811199999986,3.04480000001,-2.40286666667,3.05720000001,60.1676666667,-2.30606666667,2.67833333333
810.80,-2.06439999999,2.83986666667,-0.812866666654,2.92693333333,-2.96413333333,3.08200000001,59.937,-2.50566666665,2.49819999999
811.10,-1.91873333333,2.41406666667,-0.961200000002,2.96560000001,-3.05033333333,3.22166666666,60.2278666667,-2.41173333334,2.3394
811.41,-1.87773333333,2.31486666667,-0.979066666666,2.78693333333,-2.8622,3.3046,59.7273333333,-2.26680000001,2.32526666667
811.71,-2.84860000001,1.09819999999,-2.13440000001,1.49793333333,-3.92213333334,2.39426666666,58.6584666667,-3.34706666666,1.25626666667
812.02,-2.88366666666,1.03726666667,-2.02993333333,1.74426666667,-4.05326666666,2.22273333333,58.4716,-3.42879999999,1.3018
812.32,-4.03153333333,-0.0336666666534,-3.24286666667,0.632866666668,-5.31380000001,1.08453333333,57.6453333333,-4.96006666666,-0.218000000002
812.63,-4.66719999999,-0.393133333347,-3.7106,0.0976,-5.80100000001,0.728466666666,57.0926,-5.23499999999,-1.2632
812.93,-3.88266666666,0.68353333334,-2.70606666667,0.987733333334,-4.64686666667,1.62673333333,56.7613333333,-3.80500000001,-0.722866666674
813.24,-4.14779999999,1.02533333333,-2.72206666667,1.14126666667,-5.03506666666,1.63126666667,56.2528666667,-3.5596,-0.692533333332
813.54,-4.03100000001,1.48886666667,-2.6432,1.40066666667,-4.81413333333,1.59793333333,55.2632666667,-3.00599999999,-0.30906666667
813.85,-4.0416,1.63666666666,-2.47033333334,1.4426,-4.52153333333,1.3496,55.1198666667,-2.59320000001,-0.088400000002
814.15,-3.04253333334,2.39173333333,-1.68993333333,2.34886666667,-3.3514,2.18853333334,55.9851333333,-1.63306666666,0.799733333333
814.46,-3.98193333334,2.2142,-2.2148,1.81366666667,-3.707,1.68013333333,55.6121333333,-2.21800000001,0.372733333334
814.76,-4.91846666666,1.62339999999,-2.804,1.42253333333,-4.44353333333,1.1452,55.8688,-3.02653333334,-0.155333333334
815.07,-4.38826666666,2.5624,-2.20419999999,2.4064,-3.8762,1.70706666667,56.4068,-2.38279999999,0.277600000002
815.37,-4.76066666666,1.91840000001,-2.70666666666,1.98973333333,-4.41193333333,1.31986666667,56.1503333333,-2.53046666667,-0.324333333334
815.68,-4.86113333333,1.46046666667,-2.9314,1.89233333334,-4.44726666667,1.14626666666,56.3131333333,-2.44466666667,-0.187
815.98,-5.81166666668,0.786333333319,-3.78820000001,1.45813333333,-4.96893333333,0.571000000013,56.6456,-3.12340000001,-0.43186666667
816.29,-5.08466666667,1.09126666668,-3.48520000001,1.82253333333,-4.15446666667,0.997066666673,57.3540666667,-2.61,0.092000000002
816.59,-3.94013333333,1.84473333334,-2.53840000001,2.80553333333,-2.59693333333,1.73013333333,58.436,-1.42493333334,1.229
816.89,-3.57219999999,2.28059999999,-2.11579999999,3.31460000001,-1.77993333334,2.37053333334,58.9618,-1.21266666667,1.859
817.20,-3.645,2.28666666667,-2.22313333333,3.22286666667,-2.0046,2.19833333333,58.9083333333,-1.49073333333,1.7922
817.50,-4.53,1.38613333333,-3.13713333334,2.41146666666,-2.9504,1.07853333333,57.5687333333,-2.25719999999,0.695933333335
817.81,-4.07860000001,1.59366666666,-2.91213333334,2.88566666667,-2.74993333333,0.986466666666,57.9095333334,-1.90926666667,0.906199999999
818.11,-2.87126666667,2.5212,-2.12259999999,3.59320000001,-2.00773333333,1.65853333333,58.1746666667,-1.0066,1.42573333333
818.41,-2.17646666667,2.79420000001,-1.63240000001,3.73400000001,-1.47633333333,2.0928,58.7557333333,-0.680733333334,1.8874
818.72,-1.54986666667,3.36166666666,-1.02633333333,4.17226666667,-0.9128,2.7026,59.2108666667,-0.262599999994,2.64213333333
819.02,-0.285333333334,4.58613333333,0.128199999999,5.1678,0.3532,3.86166666666,59.7617333333,1.08366666667,3.75493333334
819.33,1.31773333333,5.95473333334,1.70486666667,6.21453333334,1.5368,5.0924,60.4666,2.3124,4.9064
819.63,1.24946666667,5.60859999999,1.6502,5.62906666667,1.03933333333,4.92033333333,60.2543333333,1.84626666667,4.58266666667
819.93,1.5578,5.61393333334,2.03326666667,5.58573333333,0.796,5.12266666667,60.7261333334,1.7018,4.49373333333
820.24,1.9806,5.73433333333,2.45286666666,5.6488,0.725866666665,5.25646666667,61.2377333334,1.86786666667,4.46633333333
820.54,2.399,5.90459999999,2.83186666667,5.82566666667,1.00233333333,5.59093333333,61.9451333333,2.09086666667,4.71013333333
820.85,2.63793333333,6.02720000001,3.03293333333,5.9776,1.10573333333,5.7984,62.728,2.26466666667,4.84246666667
821.15,2.9768,6.15226666666,3.36146666667,6.09786666667,1.30006666667,6.00393333333,62.8533333334,2.49553333333,5.0036
821.45,3.0882,6.1404,3.4458,6.0926,1.32386666667,6.04946666667,63.0633333333,2.57446666667,5.01713333333
821.76,3.21493333333,6.19073333333,3.55846666667,6.186,1.36606666667,6.15626666667,63.2062,2.73773333333,5.1108
822.06,3.15033333334,6.07486666666,3.52133333333,6.11926666667,1.3096,6.07926666667,63.2140666667,2.67886666667,5.03906666667
822.36,3.03946666667,5.93933333333,3.45713333333,6.01133333333,1.11406666667,5.9374,63.2033333333,2.50173333333,4.9174
822.67,2.9674,5.8158,3.34913333333,5.9054,0.977466666667,5.8606,63.153,2.40766666667,4.8304
822.97,3.08206666667,5.91886666667,3.47573333333,6.09453333333,1.06753333334,5.9502,63.3254666667,2.5414,4.9684
823.27,3.06433333333,5.8388,3.39513333333,6.0652,1.029,5.96133333333,63.3898666667,2.57793333333,4.9564
823.58,2.90726666667,5.69586666667,3.25366666667,5.95393333333,0.863400000001,5.89,63.5476,2.511,4.9202
823.88,2.63013333333,5.4902,3.01573333333,5.80486666667,0.630399999999,5.69633333333,63.4067333333,2.36306666667,4.758
824.18,2.45153333333,5.41626666667,2.9622,5.75353333333,0.552466666667,5.64366666667,63.2042,2.25686666667,4.743
824.49,2.2696,5.36673333334,2.81213333333,5.78553333333,0.408266666667,5.6576,63.1701333333,2.20393333333,4.75666666667
824.79,2.0252,5.19673333334,2.652,5.67253333334,0.185933333333,5.5094,63.0988,2.06573333333,4.74226666667
825.09,1.58253333333,4.81486666667,2.25266666667,5.3252,-0.152266666667,5.20233333333,62.7600666667,1.69153333333,4.4534
825.39,1.53133333333,4.76953333333,2.13346666667,5.1948,-0.216599999999,5.1468,62.5673333333,1.58593333333,4.39193333333
825.70,1.7402,4.90193333333,2.3034,5.42553333333,0.0232666666659,5.371,62.7336,1.9236,4.57226666667
826.00,1.64486666667,4.79846666667,2.22453333333,5.47626666667,-0.0006,5.22853333333,62.8109333333,1.8932,4.60786666667
826.30,1.67693333333,4.8496,2.26453333333,5.497,0.0270666666662,5.2512,62.7080666667,2.01093333333,4.66973333333
826.61,1.7846,5.2058,2.467,5.65173333333,0.180733333333,5.35106666667,62.5046666667,2.20326666667,4.90626666667
826.91,1.64913333334,5.23006666667,2.45906666667,5.79466666667,0.182533333334,5.19266666667,62.2555333333,2.17653333333,4.79986666667
827.21,2.09826666666,5.56506666667,2.8708,6.05246666667,0.578466666666,5.54786666667,62.2688,2.65406666667,5.1202
827.51,2.36846666667,5.6722,3.11426666667,6.09833333333,0.769000000001,5.62793333333,62.3770666667,3.01733333333,5.2818
827.82,2.49133333333,5.77246666667,3.2614,6.21286666667,0.933866666667,5.62073333333,62.5303333333,3.17146666667,5.2992
828.12,2.60433333333,5.9522,3.31586666667,6.42526666667,1.0486,5.72313333333,62.1030666667,3.339,5.35546666667
828.42,2.75606666667,6.161,3.5066,6.63193333333,1.22926666667,5.7536,62.211,3.52266666666,5.51773333333
828.72,2.91613333333,6.38386666667,3.8538,7.00393333333,1.475,5.993,62.2166,3.90866666667,5.8168
829.02,2.65493333333,6.34653333333,3.8036,6.97286666666,1.38753333333,5.76706666667,61.9592666667,3.79579999999,5.71526666667
829.33,2.39066666667,6.10553333334,3.62333333333,6.71500000001,1.02466666667,5.5926,61.2214666667,3.70706666666,5.37586666667
829.63,2.06513333333,5.76866666667,3.39146666667,6.55326666667,0.755666666666,5.49726666667,60.9492,3.45126666666,4.89333333334
829.93,1.00593333333,4.68873333333,2.56159999999,5.83686666666,0.008,4.52159999999,60.4048666667,2.57946666666,3.9478
830.23,0.220333333332,3.91620000001,1.76940000001,4.94659999999,-0.687066666666,3.81226666667,60.0330666667,1.75926666667,3.2326
830.54,-0.456800000006,3.47553333333,1.17493333334,4.63733333333,-1.4322,3.26586666667,59.7709333333,1.17333333333,2.63819999999
830.84,-1.54646666667,2.40826666666,-0.228466666674,3.7412,-2.6194,2.33073333334,59.2232,-0.029533333328,1.68806666666
831.14,-2.04180000001,1.72400000001,-0.855666666666,3.08026666666,-3.30706666667,1.64133333333,58.6447333333,-0.518133333328,1.36799999999
831.44,-2.03353333333,1.65913333333,-0.860199999994,2.981,-3.17606666667,1.72839999999,59.3096666667,-0.254333333328,1.82073333334
