wavelength,Back_PhrPunm,Belly_PhrPunm,Breast_PhrPunm,Crissum_PhrPunm,Crown_PhrPunm,DorTail_PhrPunm,Rump_PhrPunm,Throat_PhrPunm,WingTip_PhrPunm
644.51,15.3134666667,30.9022666667,22.0166666667,30.1749333333,8.22426666667,7.8844,17.8179333333,11.4845333333,9.00186666667
644.84,15.3892,30.9595333333,22.0986666666,30.1933333333,8.25766666667,7.97913333333,17.9148666667,11.5919333334,9.08026666666
645.17,15.3715333333,30.9530666667,22.1041333333,30.178,8.26466666666,8.00893333333,17.9084666667,11.6130666667,9.08446666667
645.50,15.3516666667,30.9456,22.0710666667,30.1413333333,8.27806666667,8.00066666667,17.8637333333,11.6006666667,9.02613333334
645.83,15.3343333333,30.9548666667,22.0663333333,30.0911333333,8.24246666667,7.9404,17.847,11.5582666667,9.00299999999
646.16,15.3815333333,31.0509333333,22.1435333333,30.1163333333,8.29766666667,8.039,17.9147333333,11.6590666667,9.08193333334
646.49,15.5274666667,31.2192666667,22.2933333333,30.2785333333,8.39293333333,8.1576,18.0406,11.7992666667,9.19646666667
646.82,15.608,31.3497333333,22.4151333333,30.3638666667,8.45313333334,8.24906666667,18.1293333333,11.8839333333,9.3204
647.15,15.6216,31.2712,22.4190666667,30.3517333333,8.47573333333,8.247,18.14,11.8754666666,9.30553333333
647.48,15.7502,31.3662666667,22.4668,30.4108666667,8.59113333334,8.31613333333,18.2376,11.9699333333,9.3624
647.81,15.843,31.4448666667,22.5576666667,30.5048,8.65153333333,8.37993333333,18.3290666667,12.0763333333,9.43219999999
648.14,15.9305333333,31.536,22.6339333333,30.5942666667,8.73086666667,8.43793333333,18.3956,12.1184,9.49920000001
648.47,15.88,31.5634666667,22.6108,30.5756666667,8.66513333334,8.33013333333,18.331,12.0361333333,9.425
648.80,15.9691333333,31.6777333333,22.7454,30.6775333333,8.76666666667,8.41666666667,18.4358,12.0819333333,9.5078
649.13,16.0006,31.7304666667,22.823,30.6870666667,8.80053333333,8.4686,18.4952666667,12.1150666666,9.5878
649.46,16.0181333333,31.7188,22.8053333333,30.7008666667,8.80506666668,8.4932,18.4955333333,12.1279333333,9.62486666666
649.79,15.9504666667,31.6375333333,22.7711333333,30.6453333333,8.74899999999,8.43486666667,18.4017333333,12.062,9.56446666667
650.11,15.8373333333,31.4473333333,22.6510666667,30.4492666667,8.66993333333,8.3524,18.2814666667,11.9405333333,9.47653333333
650.44,15.7216666667,31.3492666667,22.5815333333,30.3554666667,8.5864,8.27026666667,18.1775333333,11.8557333333,9.36746666667
650.77,15.7151333333,31.4036,22.6076,30.3240666667,8.57193333333,8.28086666667,18.1738,11.8647333333,9.3922
651.10,15.6076666667,31.3591333333,22.5622666667,30.303,8.49006666666,8.2156,18.1466666667,11.8442,9.35540000001
651.43,15.6276666667,31.3668666667,22.5616666667,30.3196,8.49546666666,8.22653333333,18.1460666667,11.8096666667,9.36846666666
651.76,15.6096,31.343,22.5525333333,30.2518,8.43720000001,8.21506666667,18.1577333334,11.8152666667,9.3528
652.09,15.5974,31.3145333333,22.5222666667,30.2199333333,8.45260000001,8.22833333333,18.1348666667,11.8056666667,9.35880000001
652.42,15.5323333333,31.238,22.4248666667,30.1003333333,8.32106666667,8.12906666667,18.0489333333,11.7274,9.27666666667
652.75,15.5494,31.2402,22.4408666667,30.1218666667,8.30433333333,8.11706666667,18.0166,11.6849333334,9.25633333334
653.08,15.6534,31.3422,22.5528666667,30.1772666667,8.37740000001,8.19213333333,18.1074,11.7634666667,9.34859999999
653.41,15.7281333333,31.3766666667,22.6032666667,30.2271333333,8.41893333334,8.23106666667,18.1728666667,11.775,9.38173333333
653.74,15.7924666667,31.5321333333,22.6786666667,30.3174666667,8.46073333333,8.28346666667,18.24,11.8364666667,9.4734
654.06,15.8630666667,31.5531333333,22.7268,30.334,8.4922,8.29953333333,18.2665333333,11.856,9.52040000001
654.39,15.8532,31.5284666667,22.716,30.3487333333,8.45800000001,8.27026666667,18.2531333333,11.829,9.52246666667
654.72,15.8677333333,31.5837333333,22.766,30.3453333333,8.39433333333,8.2552,18.2526,11.7635333333,9.52806666667
655.05,15.8032,31.5316666667,22.7086666667,30.2402666667,8.31926666666,8.1716,18.2186666667,11.7183333333,9.46846666667
655.38,15.8347333333,31.5890666667,22.7631333333,30.2998,8.36519999999,8.15826666666,18.2385333333,11.7342,9.4758
655.71,15.8998,31.6442666667,22.8435333333,30.2931333333,8.38920000001,8.2034,18.2953333333,11.7637333333,9.50333333333
656.04,15.9868,31.6909333333,22.91,30.3352666667,8.46440000001,8.26066666667,18.3374666667,11.8354666667,9.57860000001
656.37,16.0027333333,31.6750666667,22.8939333333,30.2869333333,8.46673333334,8.28586666667,18.358,11.8799333333,9.57946666667
656.69,16.0038666666,31.7502666667,22.9771333333,30.3376666667,8.50433333333,8.3282,18.3992666667,11.9193333333,9.58539999999
657.02,16.0218,31.8015333333,22.9882,30.2921333333,8.48746666667,8.335,18.4162,11.9122,9.59873333333
657.35,16.0572,31.7824666667,23.0168,30.3132,8.5102,8.33313333333,18.4476,11.9302666667,9.61786666667
657.68,16.1667333333,31.8923333333,23.146,30.3354,8.59100000001,8.47573333333,18.5723333333,12.0525333333,9.71153333333
658.01,16.1843333333,31.9078,23.1752666667,30.3635333333,8.61533333334,8.47693333333,18.5838666667,12.0356,9.72033333334
658.34,16.2162666666,31.9082,23.2220666667,30.3450666667,8.69353333335,8.53706666667,18.603,12.0767333333,9.73866666667
658.66,16.2789333333,31.9799333333,23.3227333333,30.4094666667,8.72333333334,8.6044,18.6444,12.0902666666,9.78740000001
658.99,16.2814,31.9886,23.3317333333,30.4082666667,8.69866666667,8.59246666667,18.6612666667,12.0684,9.78666666667
659.32,16.2792666667,32.0074666667,23.3454666667,30.4451333333,8.67820000001,8.5924,18.6778,12.0782666667,9.77073333333
659.65,16.2794,32.0582666666,23.396,30.5017333333,8.698,8.62526666667,18.7228,12.0732,9.79559999999
659.98,16.3536,32.1859333333,23.4994666667,30.5864,8.75839999999,8.66273333333,18.8207333333,12.1290666667,9.86640000001
660.31,16.3136666667,32.1068,23.4424666667,30.4892,8.70859999999,8.6164,18.799,12.0551333333,9.80966666666
660.63,16.3568666667,32.1408,23.4869333333,30.5289333333,8.76566666667,8.66566666667,18.8626,12.1101333333,9.84240000001
660.96,16.3624666667,32.1902666667,23.5549333333,30.5404666667,8.75173333333,8.6942,18.894,12.1229333333,9.87586666667
661.29,16.3182666667,32.1554666667,23.5142666667,30.5797333333,8.75719999999,8.6508,18.8692666667,12.0761333333,9.86913333332
661.62,16.362,32.2224,23.5704666667,30.6096,8.806,8.70693333333,18.9237333333,12.1615333333,9.90919999999
661.94,16.3201333333,32.1712,23.4879333333,30.5546,8.73799999999,8.66666666667,18.8651333333,12.1117333333,9.88093333333
662.27,16.2805333333,32.152,23.4351333333,30.4776666667,8.785,8.67286666667,18.8507333333,12.1465333334,9.897
662.60,16.2338,32.1240666667,23.4168666667,30.435,8.76453333333,8.6502,18.7917333333,12.1179333333,9.90133333333
662.93,16.2136666667,32.0826,23.4015333333,30.3968,8.71940000001,8.61813333333,18.7297333333,12.0300666667,9.90386666667
663.26,16.1579333333,32.0541333333,23.3609333334,30.3314666667,8.659,8.5812,18.6906,12.0107333333,9.85046666667
663.58,16.0875333334,31.8866,23.2699333333,30.2190666667,8.60193333333,8.5464,18.5679333333,11.9506666667,9.831
663.91,16.1110666667,31.8680666667,23.2376,30.2248666667,8.62173333334,8.58806666667,18.5304,11.9751333333,9.85253333333
664.24,16.0434666667,31.8292,23.2188666667,30.2094,8.56599999999,8.5242,18.4354666667,11.9102666667,9.84433333334
664.57,16.0136,31.7856666667,23.1908,30.1793333333,8.58013333333,8.4992,18.3879333333,11.8569333333,9.79246666667
664.89,15.9843333333,31.8551333333,23.1698666667,30.1286666667,8.55980000001,8.49813333333,18.3798,11.7878666667,9.78239999999
665.22,15.9896666667,31.8453333333,23.172,30.1296666667,8.52153333334,8.4996,18.3693333333,11.731,9.79279999999
665.55,16.0010666667,31.8369333333,23.2114,30.141,8.53113333334,8.49493333333,18.3774,11.7195333333,9.79033333334
665.87,16.0469333333,31.8491333333,23.2498,30.2005333333,8.54086666667,8.47926666667,18.3976,11.7292,9.83613333333
666.20,16.0946666667,31.8611333333,23.2773333333,30.1940666667,8.55606666667,8.49193333333,18.4289333333,11.7357333333,9.85320000001
666.53,16.1401333333,31.9144666666,23.3558666667,30.2098666666,8.65866666667,8.5626,18.4666666667,11.8132,9.94033333333
666.86,16.0812666667,31.8577333333,23.3224666667,30.1328,8.57473333334,8.46646666667,18.3806,11.7048666667,9.88893333333
667.18,16.0458,31.8704666667,23.3824666667,30.1612666667,8.52853333333,8.437,18.4084666666,11.6836666667,9.84166666667
667.51,16.0287333333,31.9544666666,23.4712,30.2081333333,8.53073333334,8.4282,18.4084666667,11.6534666666,9.86693333334
667.84,16.1004,32.0315333333,23.5894666667,30.2566666667,8.58499999999,8.5226,18.5030666667,11.7212666667,9.94126666667
668.16,16.1681333333,32.1226,23.6318,30.3356666667,8.60893333333,8.562,18.5834,11.8060666667,9.98526666667
668.49,16.2515333333,32.2037333333,23.7294,30.4287333333,8.60186666667,8.59373333333,18.6923333333,11.9128,10.0118
668.82,16.2427333333,32.2535333333,23.7889333334,30.4387333333,8.6012,8.57066666667,18.7334666667,11.9023333333,9.99053333333
669.14,16.2742,32.3398,23.865,30.495,8.65019999999,8.60853333333,18.7848,11.9387333333,10.0278666667
669.47,16.2638,32.3876,23.9039333334,30.531,8.61966666667,8.61580000001,18.8002,11.9186666667,9.97019999999
669.80,16.3052,32.4820666667,24.0074666667,30.6217333333,8.66639999999,8.7086,18.8394666667,11.9463333333,10.0529333333
670.13,16.3062,32.5312,24.0298,30.6814666666,8.65199999999,8.74273333333,18.9356,11.9519333333,10.0475333333
670.45,16.5098,32.7364,24.2306666667,30.8661333333,8.85186666665,8.9584,19.1249333333,12.1353333333,10.2228
670.78,16.5866666667,32.8334,24.2884666667,30.9104,8.94,9.02973333334,19.2048,12.1803333333,10.2892
671.10,16.6391333333,32.7806666667,24.3012666667,30.8852666667,8.92466666665,9.06133333333,19.2202666667,12.1724,10.2582666667
671.43,16.5785333333,32.7332666667,24.2248,30.8298666667,8.88159999999,9.00826666666,19.1896666667,12.1153333333,10.1864666667
671.76,16.5860666667,32.7324666667,24.2734666667,30.7921333334,8.89833333334,9.05026666667,19.1984,12.0914,10.1912
672.08,16.5056666667,32.6164,24.2065333333,30.7220666667,8.80293333333,8.954,19.07,11.962,10.1338666667
672.41,16.5509333333,32.6187333333,24.2224666667,30.7119333333,8.8248,8.98926666667,19.0411333333,12.0507333333,10.1842666667
672.74,16.6789333333,32.7493333333,24.3079333334,30.7844,8.89373333332,9.08586666665,19.1618666667,12.0924666667,10.2914
673.06,16.6991333333,32.7056,24.3224,30.7109333333,8.90440000001,9.11120000001,19.1462,12.1195333333,10.3437333333
673.39,16.6516,32.6708,24.2419333333,30.6346,8.86066666666,9.0546,19.1341333333,12.1047333333,10.2551333333
673.72,16.5732666667,32.5824,24.179,30.5236666667,8.782,8.96333333334,19.0141333333,12.0386,10.1476
674.04,16.5044666667,32.4860666667,24.1075333333,30.4334666667,8.68193333334,8.86360000001,18.941,11.9534666667,10.0520666667
674.37,16.4476666667,32.4858,24.0596,30.346,8.55153333334,8.81346666667,18.8618666667,11.8537333333,9.98266666666
674.69,16.4615333333,32.6173333333,24.1261333333,30.4021333333,8.5838,8.78139999999,18.9095333333,11.8695333333,9.99926666666
675.02,16.5420666667,32.6786666667,24.1726,30.4506666667,8.62146666666,8.854,18.9441333333,11.9032,10.0653333333
675.35,16.4492,32.5746666667,24.0703333333,30.3414666667,8.51026666667,8.77680000001,18.8351333333,11.8178,10.006
675.67,16.4552,32.5533333333,24.0595333333,30.2357333333,8.5644,8.81366666666,18.8138666667,11.8222666667,9.99039999999
676.00,16.4806,32.5594,24.1088,30.1941333333,8.60226666667,8.80786666666,18.8272,11.775,9.97913333333
676.32,16.4256,32.4895333333,24.1177333333,30.187,8.56186666666,8.75200000001,18.7932666667,11.7904666666,9.94773333334
676.65,16.3862,32.5236,24.1588666667,30.2524,8.58413333334,8.75893333333,18.8528666667,11.7636,9.93646666666
676.97,16.3901333333,32.5308,24.256,30.2572666667,8.62500000001,8.77293333333,18.8925333333,11.7844666666,9.98613333333
677.30,16.4322666667,32.5798666667,24.304,30.2950666667,8.65966666667,8.79459999999,18.9107333333,11.7663333333,10.0271333333
677.63,16.391,32.5770666667,24.2700666667,30.2517333333,8.65606666666,8.77366666667,18.8937333333,11.7646666666,10.0372666667
677.95,16.485,32.6268,24.3450666666,30.3387333333,8.77420000001,8.83006666666,18.981,11.8589333333,10.0883333333
678.28,16.4288666667,32.5570666667,24.3300666667,30.2834666667,8.69406666667,8.79433333333,18.9570666667,11.8476,10.0781333333
678.60,16.4051333333,32.5673333334,24.3674,30.2778666667,8.65793333335,8.76866666667,18.9506,11.8633333333,10.0703333333
678.93,16.5357333333,32.7186,24.5033333333,30.4106,8.77919999999,8.89666666666,19.106,11.9860666667,10.174
679.25,16.6064666667,32.8192,24.5926666667,30.5044,8.80433333333,8.9514,19.1904,12.0501333333,10.2278666667
679.58,16.6105333333,32.8632666667,24.6235333333,30.5546666667,8.7988,8.99713333333,19.2089333333,12.0592666667,10.2467333333
679.90,16.6343333333,32.9266666667,24.6851333333,30.5362666667,8.79973333334,9.02746666667,19.2179333333,12.0488,10.2561333333
680.23,16.6894,32.9634666667,24.7188,30.5306666667,8.77346666667,9.03706666667,19.2050666667,12.0425333333,10.2622666667
680.55,16.6821333333,32.959,24.6926,30.5042,8.70759999999,9.00760000001,19.1857333333,12.0025333333,10.2246666667
680.88,16.782,33.0020666666,24.7836666666,30.5396666666,8.77759999999,9.07546666666,19.2768,12.1045333333,10.3290666667
681.20,16.8312,33.0079333333,24.8052666667,30.5105333333,8.7758,9.06006666665,19.3002,12.0609333333,10.3123333333
681.53,16.7838,32.9335333334,24.7743333333,30.4752,8.7256,9.04053333334,19.2435333333,12.0250666667,10.3264666667
681.85,16.8552666667,32.967,24.8255333333,30.5153333333,8.7652,9.08493333332,19.2764,12.0596,10.3638666667
682.18,16.9098,32.9688,24.8389333333,30.4924666667,8.79153333335,9.07873333334,19.3158666667,12.0492666667,10.3816666667
682.50,16.8624666667,32.93,24.8077333333,30.4341333333,8.75940000001,8.98280000001,19.2141333333,11.9675333333,10.3082666667
682.83,16.7946666667,32.8284,24.7683333333,30.4032,8.74493333332,8.90213333335,19.1686666667,11.9256666667,10.2641333333
683.15,16.8348,32.8563333333,24.7787333333,30.4183333333,8.73573333333,8.8954,19.2201333333,11.9182666667,10.2736
683.48,16.821,32.8199333333,24.7316,30.4175333333,8.72333333333,8.8662,19.2057333333,11.9058,10.2398666667
683.80,16.8192666667,32.8527333333,24.7387333333,30.4790666667,8.72160000001,8.82533333333,19.2252666667,11.9066666667,10.2484
684.13,16.9702,32.9672666667,24.893,30.6744666667,8.87473333332,8.95706666666,19.3544,12.0304666667,10.402
684.45,16.9125333333,32.9931333334,24.8435333333,30.6624,8.79246666667,8.85279999999,19.3293333333,11.9428,10.3108666667
684.78,16.9283333333,33.1186666667,24.9286,30.7511333333,8.80753333333,8.89126666665,19.3494,12.0117333333,10.3528
685.10,17.0134666667,33.2821333333,25.0726,30.8272,8.86146666667,8.94153333333,19.4587333333,12.0695333333,10.4022666667
685.43,16.9263333333,33.2906666667,24.991,30.7352666667,8.76899999999,8.85593333333,19.3954666666,12.0026666667,10.3582666667
685.75,16.8999333333,33.3339333333,25.0056,30.778,8.75333333334,8.83213333333,19.3842,11.9647333333,10.3171333333
686.08,16.9304666667,33.357,25.0362,30.7635333333,8.76873333333,8.838,19.4628666667,11.9894,10.3819333333
686.40,16.9155333333,33.3636,25.0135333333,30.7063333333,8.68133333333,8.78879999999,19.423,11.904,10.4002
686.72,16.8576,33.3262666667,24.9872,30.6706666667,8.6764,8.73440000001,19.4018,11.889,10.3943333333
687.05,16.9389333333,33.3508,25.0102,30.6959333333,8.68033333332,8.70740000001,19.4632666667,11.8932,10.3788666667
687.37,16.9851333333,33.3076,25.0288666667,30.6008666667,8.72453333333,8.75606666667,19.4542666667,11.9065333333,10.3926
687.70,16.9403333333,33.2892,24.9316666667,30.4994,8.61386666667,8.64453333333,19.341,11.811,10.2691333333
688.02,16.9662666667,33.3053333333,24.9163333333,30.4874,8.60266666667,8.65213333333,19.3342,11.8181333334,10.2645333333
688.34,17.0508,33.3555333333,25.0096,30.5266666666,8.66106666665,8.70493333333,19.4154,11.8358666667,10.3259333333
688.67,17.0643333333,33.349,24.955,30.5081333333,8.67093333333,8.66966666667,19.4248,11.8326666667,10.3234
688.99,17.0525333333,33.256,24.9552666666,30.4424,8.67073333333,8.67739999999,19.38,11.7536,10.2570666667
689.32,17.0369333333,33.2356666667,24.9452,30.3940666667,8.64953333333,8.67999999999,19.3546,11.7102666667,10.2539333333
689.64,17.0663333333,33.285,25.0088666667,30.4359333333,8.60906666667,8.67953333333,19.4,11.7272666667,10.2768
689.96,17.2452666666,33.4086,25.1802666667,30.5860666667,8.73566666667,8.85906666666,19.5522666667,11.9088666667,10.3948666667
690.29,17.2317333333,33.408,25.1782,30.5589333333,8.6746,8.83766666667,19.5052666667,11.8552,10.3633333333
690.61,17.1940666667,33.4708,25.1932,30.5196666667,8.66533333335,8.88460000001,19.4717333333,11.8024,10.4094666667
690.94,17.1226,33.4244666667,25.1448666667,30.4594,8.57693333333,8.83813333333,19.4322666667,11.7044,10.3438666667
691.26,16.9421333333,33.2523333333,25.0288666667,30.2193333333,8.37773333333,8.68793333333,19.2900666667,11.5136666667,10.1690666667
691.58,16.9644666667,33.238,25.0852666667,30.2603333333,8.41586666667,8.70793333333,19.3097333333,11.5432,10.2575333333
691.91,16.9603333333,33.2250666667,25.0685333333,30.2821333334,8.37786666667,8.67433333333,19.296,11.5336666667,10.2044
692.23,16.8952666667,33.1264,24.9924666667,30.2124666667,8.27400000001,8.59713333333,19.1797333333,11.4153333333,10.1078
692.55,17.0548666667,33.1869333333,25.0788666667,30.337,8.40106666666,8.69266666667,19.3233333333,11.538,10.2632
692.88,17.0584666667,33.1527333333,25.0695333333,30.3346,8.34353333334,8.69246666666,19.2604666667,11.5534666667,10.252
693.20,16.9416666667,33.0222,24.9019333333,30.1946666667,8.25226666666,8.62426666667,19.0685333333,11.4394666667,10.1119333333
693.52,16.7892666667,32.8888,24.7531333333,30.0130666667,8.10280000001,8.4354,18.9114,11.2590666667,9.92493333333
693.85,16.7720666667,32.8368666667,24.7372,29.9361333333,8.10966666666,8.44073333333,18.8994666666,11.3185333333,9.89919999999
694.17,16.6736,32.7885333333,24.6978666667,29.8664,8.04900000001,8.32446666667,18.8523333333,11.3151333333,9.85339999999
694.49,16.7249333333,32.8849333333,24.8036,29.952,8.02679999999,8.29073333333,18.9021333333,11.354,9.84026666666
694.82,16.8524,33.0378,24.9582,30.1678666667,8.13506666667,8.38293333333,19.0172666667,11.5111333333,10.0202
695.14,16.8214,33.0134,24.9269333333,30.1179333333,8.09113333333,8.37273333333,18.9927333333,11.4755333334,9.9572
695.46,16.6190666667,32.7675333333,24.7404666667,29.9825333333,7.94533333333,8.22326666667,18.8091333333,11.3374,9.85873333334
695.79,16.6026,32.8653333333,24.8192666667,30.0034,7.94726666667,8.20713333333,18.8260666667,11.3248666667,9.84740000001
696.11,16.4444,32.8964666667,24.7408,29.9454666667,7.78946666667,8.01893333333,18.6718,11.1562666667,9.6828
696.43,16.4804,32.9848666667,24.8693333333,30.0028,7.83453333333,8.05573333333,18.7866,11.18,9.7052
696.75,16.6374666667,33.1618666667,25.0652,30.1732666667,7.95073333333,8.19526666667,18.9473333333,11.2710666667,9.81619999999
