wavelength,Back_SpoCasf,Belly_SpoCasf,Breast_SpoCasf,Crissum_SpoCasf,Crown_SpoCasf,DorTail_SpoCasf,Patch10_SpoCasf,Patch11_SpoCasf,Rump_SpoCasf,Throat_SpoCasf,WingTip_SpoCasf
653.08,16.0183333333,49.6072666667,31.6967333333,49.7087333333,15.0458666667,13.4467333333,19.0222,30.7037333333,21.0154,32.5486666667,15.2322666666
653.41,15.9622,49.4927333333,31.595,49.5716666666,15.0298666667,13.4252,18.9688,30.6128666667,20.9502,32.4614666667,15.178
653.74,15.9932666667,49.4898666667,31.5664666667,49.4984666667,15.0398666667,13.4362333333,19.0118666666,30.6052666667,20.9854666667,32.477,15.1851333333
654.06,16.0470666667,49.4929333333,31.5216666667,49.4995333333,15.0247333333,13.4343333333,18.9740666666,30.6147333334,20.9792666667,32.4980666667,15.2079333333
654.39,15.9303333333,49.3955333333,31.3838,49.424,14.8946,13.3009666667,18.8760666667,30.4346,20.8923333334,32.374,15.0802
654.72,15.9864,49.6611333333,31.4701333333,49.6254,15.0134,13.3890666667,18.9918666667,30.5954666667,20.9791333333,32.545,15.1738666667
655.05,16.0065333333,49.6768666667,31.493,49.6367333333,15.0866,13.4707666667,19.0567333333,30.6588,21.0401333334,32.5956666667,15.2697333333
655.38,15.9639333333,49.7024,31.4947333333,49.6589333333,15.0254666667,13.4581333333,19.0584666667,30.7129333333,21.0340666667,32.6530666667,15.2341333333
655.71,16.0722,49.7621333333,31.5972666667,49.7078666667,15.1573333333,13.5457,19.1854666667,30.826,21.1718,32.6962,15.3422
656.04,16.0978,49.7874,31.6561333333,49.7324666667,15.2337333333,13.5622,19.2202,30.9244,21.1598666667,32.7098666667,15.3697333333
656.37,16.2052,49.8559333333,31.7955333333,49.8091333333,15.2789333333,13.6157,19.3109333333,31.0409333333,21.2556666667,32.7801333333,15.466
656.69,16.202,49.7625333333,31.8840666667,49.7907333333,15.3017333333,13.6440666667,19.3639333333,31.1053333333,21.2430666667,32.8786,15.4796
657.02,16.2824,49.8906,31.9838666667,49.932,15.3444,13.7053,19.4526,31.2547333333,21.3449333333,32.9742666666,15.5492
657.35,16.316,49.8874,32.0408,49.9272,15.2833333334,13.6887,19.4287333333,31.2680666667,21.3118,32.9462666667,15.5300666667
657.68,16.2894,49.8078,32.073,49.8764,15.2560666667,13.6585333333,19.4038,31.2483333333,21.2802666667,32.8938666667,15.5287333333
658.01,16.3592,49.8815333333,32.1437333333,49.9016666667,15.3064666667,13.7107,19.4336666667,31.3402666667,21.3516,32.971,15.5918666667
658.34,16.4275333333,49.9024666667,32.2328666666,49.9702666667,15.3166666667,13.7352333333,19.4766666667,31.3626666667,21.405,33.0019333333,15.6298
658.66,16.499,49.9892666667,32.2976,50.0357333334,15.3482,13.7626,19.5078666667,31.4232,21.4492,33.0228666666,15.6394
658.99,16.5412666667,50.0258,32.3648666667,50.076,15.4190666667,13.8265333333,19.5048666667,31.4328,21.482,33.0406,15.6808666667
659.32,16.5288666667,50.0331333333,32.3545333333,50.0988666667,15.3809333334,13.8263333333,19.5025333333,31.4726666667,21.4674,33.05,15.657
659.65,16.5501333333,50.1075333333,32.398,50.1544,15.4024666667,13.8466333333,19.5448666667,31.4808666667,21.532,33.0886666667,15.6884
659.98,16.4540666667,50.0524,32.3036,50.1569333333,15.3681333333,13.7895333334,19.5133333333,31.4362,21.4656666667,33.0484666667,15.6220666667
660.31,16.4296666666,50.0516666667,32.1911333334,50.1035333333,15.3211333333,13.7664333333,19.4542666667,31.3584,21.4443333333,32.9541333333,15.6051333333
660.63,16.4165333333,50.0442666667,32.1880666667,50.0797333333,15.3081333333,13.7485333333,19.4684,31.347,21.4157333333,32.9484,15.6185333333
660.96,16.3399333333,50.0002,32.079,50.0534666667,15.2402,13.6863333333,19.4361333333,31.2508666667,21.3855333333,32.9043333333,15.5858
661.29,16.3126666667,50.0132,32.0492,50.0406666667,15.2694666667,13.7306,19.4300666667,31.2279333333,21.3980666667,32.8868,15.5806666667
661.62,16.2888,49.9489333333,32.0114,50.0496666667,15.2311333333,13.6982,19.3866666667,31.1691333333,21.3351333333,32.7982666667,15.5504666667
661.94,16.283,49.8835333333,31.9852,50.0110666667,15.2634666667,13.6823666667,19.3642,31.1660666667,21.3182666667,32.7616666667,15.5557333333
662.27,16.1638,49.764,31.9068,49.957,15.19,13.5966333333,19.2557333333,31.0874,21.2248,32.7176666667,15.4421333333
662.60,16.1174666667,49.7374,31.8095333334,49.8751333333,15.1142,13.5195666667,19.2362,31.0196666667,21.1362666667,32.6784,15.3994
662.93,16.0562666667,49.7983333333,31.8436666667,49.8562666667,15.1070666667,13.511,19.2142,30.9622,21.1458,32.713,15.4177333333
663.26,15.9341333333,49.5920666667,31.6783333333,49.6412,14.9826666667,13.4218666667,19.0919333333,30.7979333333,20.9664666667,32.5666,15.3101333333
663.58,16.0153333333,49.7278,31.7686666667,49.6852,15.0456666667,13.5044,19.1684666667,30.8714,21.0855333333,32.6892666667,15.3951333333
663.91,16.1026666667,49.8541333333,31.9334666666,49.8695333333,15.1526,13.5757333333,19.2778666667,31.0063333333,21.2006666667,32.8205333333,15.4457333333
664.24,16.1147333333,49.8775333333,31.9675333333,49.9616666667,15.1813333333,13.6285666667,19.2498,30.9947333333,21.2355333333,32.8198,15.4575333333
664.57,16.1464666667,49.9074,32.0446666666,49.9818,15.2739333333,13.6827,19.3022,31.1058,21.2758666667,32.8816666666,15.5193333333
664.89,16.0038,49.8932666667,32.0012,49.9451333333,15.1938666667,13.5713,19.2684666667,31.118,21.2361333333,32.853,15.4206
665.22,16.1782666667,50.1066,32.183,50.1326666667,15.3562,13.72,19.4777333333,31.3089333333,21.3818,33.0840666667,15.5432
665.55,16.1927333333,50.1793333333,32.2664666667,50.2842,15.3358,13.7482666667,19.4992666667,31.3395333333,21.4076,33.2068,15.5771333333
665.87,16.3222666667,50.3658666667,32.3511333333,50.4705333334,15.402,13.8448,19.6332,31.4666666667,21.5077333333,33.3273333333,15.7
666.20,16.4308,50.4916,32.5263333333,50.6402,15.4904666667,13.9452,19.7660666667,31.6338666667,21.6692666667,33.4673333333,15.7918
666.53,16.2942666667,50.3353333333,32.4074,50.5210666667,15.3785333333,13.7892,19.628,31.535,21.5787333333,33.3039333333,15.6352
666.86,16.4402666667,50.4033333333,32.4876,50.5800666667,15.4975333333,13.9080333333,19.7155333333,31.6095333333,21.7159333333,33.3956,15.7536666667
667.18,16.437,50.3719333333,32.5352666667,50.5891333333,15.4753333333,13.9486,19.7363333333,31.6057333333,21.7162,33.3530666667,15.7665333333
667.51,16.4742,50.3126666667,32.4684,50.5698666667,15.4808,13.9906,19.7368,31.5891333334,21.7016666667,33.3782,15.7554666667
667.84,16.4726,50.3402666667,32.5551333333,50.5722666667,15.4640666667,13.9539,19.7847333333,31.63,21.7194,33.4249333333,15.7156666666
668.16,16.5151333333,50.4437333333,32.5742666667,50.7366666667,15.4919333333,13.9882,19.858,31.6907333333,21.7673333333,33.5334,15.7582666667
668.49,16.7147333333,50.4778666667,32.6804,50.7837333333,15.6296666667,14.1073666667,19.9338666666,31.7101333333,21.8583333333,33.6106666667,15.8694
668.82,16.6659333333,50.517,32.6317333333,50.7969333333,15.6131333333,14.0691,19.8582,31.6622666667,21.8970666667,33.599,15.8532
669.14,16.5214666667,50.2456,32.4178,50.4812666667,15.4622666667,13.9411666667,19.7036,31.4964,21.7344666667,33.3632,15.6846
669.47,16.4510666666,50.1295333333,32.3404666667,50.3654666667,15.4096,13.9080666667,19.6661333333,31.4024,21.7408,33.3064666667,15.6775333333
669.80,16.3252,49.9222,32.1772666667,50.2243333333,15.2750666667,13.7620333333,19.4944666667,31.2646,21.6022666667,33.1397333333,15.5574666667
670.13,16.462,50.0218666667,32.2675333333,50.4219333333,15.3344,13.9080666667,19.6626,31.3232,21.6766,33.2955333333,15.7020666667
670.45,16.3485333333,50.0016,32.203,50.4185333333,15.2342,13.7916333333,19.5706666667,31.2856666667,21.5749333333,33.2587333333,15.6504666667
670.78,16.3703333333,49.9719333333,32.117,50.3192666667,15.2335333333,13.7837333334,19.5216666667,31.233,21.5283333333,33.2537333333,15.6244666667
671.10,16.2974,49.9056,32.1633333334,50.2226,15.2240666667,13.7847333333,19.4792,31.2474666667,21.5287333333,33.1804,15.6453333333
671.43,16.2578,49.8311333333,32.0986666666,50.1223333333,15.2266,13.7953666667,19.4772666667,31.197,21.5205333333,33.1454,15.7111333333
671.76,16.3292666667,49.8982,32.2251333333,50.1682666667,15.3377333333,13.9133666667,19.5358666667,31.2796,21.6483333333,33.1250666667,15.8369333333
672.08,16.2948666667,49.9608666667,32.2934666667,50.2704666667,15.3206,13.9077333334,19.601,31.3246,21.6744,33.1870666667,15.8809333333
672.41,16.3361333333,49.8662666667,32.3297333333,50.2187333333,15.3626,13.9485333333,19.6451333333,31.3206666666,21.6893333333,33.1874666667,15.9238
672.74,16.5821333333,50.2358666667,32.6540666667,50.5030666667,15.6534,14.2005333333,19.9191333333,31.5765333333,21.943,33.4685333333,16.1684666667
673.06,16.7381333333,50.3963333333,32.8526666667,50.5682,15.8186,14.3313,20.0828,31.7225333333,22.0112,33.5543333333,16.2841333333
673.39,16.8432,50.5427333333,32.9867333333,50.6663333333,15.9291333333,14.4534,20.2238666666,31.8068,22.0835333333,33.7010666667,16.3550666667
673.72,16.852,50.5129333333,33.0340666667,50.5706,15.9599333333,14.4775666667,20.1913333333,31.8606,22.1108666667,33.669,16.3038
674.04,16.8554,50.5149333333,33.0537333333,50.5842,15.9463333333,14.4315333333,20.1329333333,31.8822,22.1108,33.6212,16.2757333333
674.37,16.8352666667,50.5928666667,33.2414666667,50.7093333334,15.9417333333,14.4380666667,20.1985333333,32.0015333333,22.212,33.6288,16.3290666667
674.69,16.9756666667,50.7816,33.3054,50.8500666667,16.0450666667,14.4896333333,20.2952,32.1088666667,22.3150666667,33.7669333333,16.4028666667
675.02,17.1142666667,50.9114666667,33.3970666667,51.0116666667,16.1283333333,14.6034333333,20.3828666667,32.2770666667,22.406,33.8934,16.4724
675.35,17.0534,50.8112666667,33.3052,50.8518,16.0282,14.5397666667,20.2855333334,32.2047333333,22.2945333333,33.8695333333,16.3179333333
675.67,17.0538666667,50.7316666667,33.2187333333,50.7186,15.9603333333,14.5203333333,20.2473333333,32.2062,22.2379333333,33.8033333333,16.24
676.00,17.034,50.8813333333,33.2352,50.8038666667,15.9896666667,14.5372,20.2727333333,32.3013333333,22.2254,33.8424666667,16.2154
676.32,16.9411333333,50.6785333333,33.055,50.6436,15.8533333333,14.4320333333,20.1568666667,32.1868,22.1174,33.7228,16.1562666667
676.65,16.8458666667,50.6677333333,33.1003333333,50.7351333333,15.7627333333,14.3756333333,20.0834666667,32.165,22.1178,33.7382,16.0767333333
