wavelength,Back_HemFrof,Belly_HemFrof,Breast_HemFrof,Crissum_HemFrof,Crown_HemFrof,DorTail_HemFrof,Patch10_HemFrof,Rump_HemFrof,Throat_HemFrof,WingTip_HemFrof
378.71,6.27095555556,12.8354666667,9.68280000001,7.0204,5.04666666667,6.60923921569,6.34246666667,5.65886666667,11.5139333334,8.04606666667
379.07,6.39581111111,12.9193692308,9.80006666667,7.1944,5.16266666667,6.74077647059,6.43653333333,5.80373333333,11.6416,8.17973333333
379.44,6.5025,12.9456,9.86260000001,7.27313333333,5.2488,6.83220784314,6.50453333333,5.90233333333,11.7127333333,8.27286666667
379.80,6.47765555555,12.8709538462,9.79873333333,7.18206666667,5.15486666667,6.78800392157,6.43306666667,5.84786666667,11.6798,8.22346666667
380.16,6.50157777778,12.8828923077,9.81653333332,7.18313333333,5.165,6.8368627451,6.45786666667,5.856,11.6686666667,8.28746666667
380.52,6.48532222222,12.9191897436,9.81133333333,7.20833333333,5.19253333333,6.84374117647,6.53733333333,5.855,11.6524666667,8.29966666666
380.88,6.45573333333,12.8687589743,9.77020000001,7.177,5.1806,6.88497254902,6.48866666667,5.83433333333,11.6404,8.2716
381.24,6.34364444444,12.7186974359,9.6302,7.07726666667,5.06093333333,6.76576862745,6.37133333333,5.71926666667,11.5212,8.1452
381.61,6.38097777778,12.7659897436,9.62173333333,7.13766666667,5.08446666667,6.78992941176,6.398,5.73166666667,11.5504666667,8.16673333333
381.97,6.32233333334,12.7792461538,9.62379999999,7.13546666667,5.08833333333,6.77868627451,6.3936,5.73733333333,11.5222666667,8.13706666666
382.33,6.39626666667,12.8241589744,9.65673333335,7.215,5.16546666667,6.86123529412,6.4272,5.8196,11.5722666667,8.24153333333
382.69,6.38225555556,12.7732410256,9.59413333333,7.16446666667,5.0924,6.81121960784,6.3498,5.76886666667,11.4982666667,8.19293333334
383.05,6.32025555556,12.6844769231,9.53553333333,7.08926666667,5.04426666667,6.74906666667,6.3066,5.68753333333,11.4293333333,8.1418
383.41,6.26286666667,12.6359333333,9.45813333333,7.04386666667,4.9494,6.67838039216,6.26446666667,5.64226666667,11.3944666667,8.07986666667
383.77,6.25915555555,12.6378153846,9.45519999999,7.11826666667,4.9726,6.70345490196,6.2766,5.65253333333,11.3977333333,8.13566666667
384.14,6.24843333333,12.6100153846,9.46353333333,7.14973333333,4.9854,6.68074509804,6.28,5.6534,11.4075333333,8.13593333333
384.50,6.1752,12.5281692308,9.38546666665,7.0774,4.91366666667,6.62205098039,6.17786666667,5.58473333333,11.337,8.093
384.86,6.24858888889,12.5614717949,9.4148,7.1048,4.92073333333,6.62556470588,6.24506666667,5.6224,11.3445333333,8.1356
385.22,6.28862222222,12.6433128205,9.47793333332,7.1782,4.96513333333,6.6599254902,6.31,5.66586666667,11.4036666667,8.19626666667
385.58,6.24992222222,12.6229538462,9.48453333335,7.15153333333,4.91773333333,6.62092941176,6.25866666667,5.6278,11.3462,8.19386666667
385.94,6.21563333333,12.5612410256,9.42866666667,7.14673333333,4.87766666667,6.58530196078,6.217,5.5826,11.2892,8.18226666667
386.30,6.222,12.5745794872,9.43920000001,7.17673333333,4.883,6.59674117647,6.2282,5.58946666667,11.3170666667,8.18673333333
386.66,6.23346666667,12.6259128205,9.47626666666,7.21933333333,4.96533333333,6.67945882353,6.27886666667,5.6124,11.3602,8.26
387.03,6.25971111111,12.6506615385,9.44980000001,7.20946666667,4.94533333333,6.69357254902,6.2732,5.60253333333,11.3398666667,8.25966666667
387.39,6.25972222222,12.6396307692,9.45846666667,7.21693333333,4.9482,6.70281960784,6.28186666667,5.6146,11.3127333333,8.29593333333
387.75,6.27318888889,12.6646153846,9.48,7.21893333333,4.9436,6.70970980392,6.29313333333,5.63526666667,11.3154,8.31306666666
388.11,6.21838888889,12.6017948718,9.40660000001,7.15853333333,4.8896,6.67058039216,6.20033333333,5.58686666667,11.2182,8.26546666667
388.47,6.30134444444,12.6928153846,9.49019999999,7.23193333333,4.98646666667,6.77584313725,6.24973333333,5.65973333333,11.2994,8.3532
388.83,6.31577777778,12.7215538462,9.52793333333,7.28226666667,5.05866666667,6.85442352941,6.29006666667,5.7018,11.3341333333,8.41953333333
389.19,6.31845555556,12.6631948718,9.5104,7.26953333333,5.07073333333,6.86929019608,6.28446666667,5.7076,11.2948666667,8.42566666667
389.55,6.39565555556,12.7194358974,9.55800000001,7.33226666667,5.1462,6.96891764706,6.348,5.79733333333,11.3587333333,8.50593333333
389.91,6.47322222222,12.7533128205,9.63626666668,7.36686666667,5.21526666667,7.04314901961,6.40753333333,5.86733333333,11.416,8.59153333333
390.27,6.45884444444,12.7109384615,9.623,7.34353333334,5.21326666667,7.04891764706,6.4004,5.8558,11.3714666667,8.59953333333
390.63,6.41561111111,12.6762923077,9.60093333334,7.32773333333,5.16106666667,6.99143921569,6.341,5.82206666667,11.3164,8.5516
391.00,6.39746666667,12.6752461538,9.57993333333,7.3528,5.1472,6.98410980392,6.33133333333,5.82673333334,11.295,8.57786666666
391.36,6.39721111111,12.6728051282,9.5788,7.36673333333,5.17773333333,7.01048627451,6.3022,5.8122,11.2454666667,8.57133333333
391.72,6.41695555556,12.6606974359,9.58513333334,7.39873333333,5.1826,7.01867058824,6.3086,5.80146666667,11.2010666667,8.5872
392.08,6.44877777778,12.6833641026,9.62213333333,7.4432,5.205,7.07185490196,6.36806666667,5.83126666667,11.2154666667,8.65333333334
392.44,6.38496666667,12.5769282051,9.53733333333,7.38913333333,5.13473333333,6.98742352941,6.265,5.76053333333,11.0956,8.59933333333
392.80,6.3353,12.5135179487,9.44993333333,7.3448,5.0678,6.93703529412,6.18906666667,5.724,10.9797333333,8.55446666666
393.16,6.28702222222,12.4672153846,9.40013333334,7.30673333333,5.02706666667,6.89346666667,6.11573333333,5.66006666667,10.9154666667,8.54340000001
393.52,6.1861,12.326774359,9.27313333334,7.21726666666,4.95786666667,6.79296470588,6.01573333333,5.56786666667,10.7828,8.453
393.88,6.11836666666,12.2188974359,9.17093333333,7.17333333333,4.90586666667,6.75304313725,5.94006666667,5.51133333333,10.7032666667,8.379
394.24,6.1153,12.1755641026,9.12046666667,7.17873333333,4.9192,6.75859607843,5.93066666667,5.52593333334,10.6586,8.39526666667
394.60,6.13288888889,12.158948718,9.09306666667,7.1788,4.9456,6.80467843137,5.95233333333,5.54726666667,10.6136666667,8.45646666667
394.96,6.05086666667,12.0371487179,9.01726666667,7.10246666667,4.90993333333,6.75884313726,5.85046666667,5.50386666667,10.5015333333,8.3978
395.32,5.99258888889,11.9748051282,8.9298,7.04273333333,4.8568,6.68350980392,5.77906666667,5.45326666667,10.3998666667,8.34393333334
395.68,5.9188,11.8804769231,8.8376,6.95366666667,4.822,6.64444705883,5.6982,5.41406666667,10.3152,8.3004
396.04,5.83081111111,11.7970871795,8.71326666666,6.8788,4.77366666667,6.59216862745,5.609,5.36953333333,10.2288666667,8.2288
396.40,5.77235555556,11.6936307692,8.63486666666,6.846,4.7186,6.55638431372,5.59553333333,5.34713333333,10.1504666667,8.19913333333
396.76,5.75098888889,11.6342153846,8.61893333334,6.83346666667,4.71613333333,6.54500784314,5.57806666667,5.33706666667,10.1138666667,8.21473333333
397.12,5.79361111111,11.6163692308,8.63039999999,6.86166666667,4.75333333333,6.60835686275,5.5978,5.397,10.0967333333,8.2624
397.48,5.84325555556,11.6383435898,8.651,6.916,4.7786,6.6573254902,5.64533333333,5.45226666667,10.1092666667,8.31413333333
397.84,5.82521111111,11.6567025641,8.63353333333,6.90126666667,4.78633333333,6.66104705882,5.59326666667,5.481,10.0415333333,8.34073333333
398.20,5.79745555555,11.6280358974,8.58806666666,6.85993333333,4.74273333333,6.64490588235,5.51466666667,5.42273333333,9.98633333333,8.31259999999
398.56,5.70855555555,11.4827384615,8.49053333333,6.76986666667,4.66393333333,6.53147843137,5.39266666667,5.3302,9.89240000001,8.2118
398.92,5.74853333333,11.4742051282,8.48560000001,6.79186666667,4.66986666667,6.5508,5.39086666667,5.33873333334,9.9072,8.25019999999
399.28,5.6882,11.3583282051,8.40160000001,6.73886666667,4.61426666667,6.52388627451,5.31653333333,5.27033333333,9.83533333333,8.2364
399.64,5.73662222222,11.3794564103,8.41019999999,6.81246666667,4.657,6.59589019608,5.36826666667,5.31866666667,9.86626666665,8.29600000001
400.00,5.8441,11.3985794872,8.49973333334,6.8936,4.74833333333,6.66882352941,5.4664,5.39713333333,9.89420000001,8.38733333333
400.36,5.96666666667,11.5083179487,8.58073333333,6.98413333333,4.8676,6.80201568627,5.5448,5.4958,9.99226666667,8.50993333333
400.72,6.01148888889,11.5155076923,8.56846666667,6.9936,4.89106666667,6.83694509804,5.55446666667,5.4918,10.0140666667,8.52006666666
401.08,6.00074444445,11.5025025641,8.52393333333,6.993,4.88626666666,6.81882352941,5.5334,5.46986666667,9.98906666667,8.54153333333
401.44,5.99615555556,11.4795846154,8.51373333333,6.97426666667,4.8824,6.83902352941,5.48826666666,5.44153333333,9.93693333333,8.54960000001
401.80,5.98207777778,11.4396820513,8.47866666666,6.98826666667,4.87253333333,6.81090196078,5.49126666667,5.4206,9.90573333333,8.55813333334
402.16,6.04077777778,11.4597230769,8.51420000001,7.05693333333,4.90713333333,6.8572745098,5.5566,5.4886,9.95353333335,8.63299999999
402.52,6.1227,11.5308153846,8.56559999999,7.16486666667,4.98886666667,6.95236470588,5.62886666667,5.5852,9.99806666667,8.71853333333
402.88,6.10116666667,11.5304615385,8.5606,7.1878,4.9904,6.97258431373,5.63066666667,5.58326666667,9.96666666667,8.73713333334
403.24,6.10908888889,11.5172205128,8.55246666667,7.19406666666,4.98426666667,6.99336862745,5.6236,5.57513333333,9.94946666666,8.74013333334
403.60,6.051,11.433174359,8.48733333333,7.115,4.92693333333,6.93810980392,5.5404,5.5048,9.83606666668,8.68233333333
403.95,6.06354444444,11.4436871795,8.4644,7.15106666667,4.9268,6.95789411765,5.52113333333,5.49453333334,9.83946666667,8.70866666667
404.31,5.95961111111,11.3171128205,8.35926666666,7.05746666667,4.83966666667,6.85397647059,5.42186666667,5.39573333333,9.70793333334,8.59373333334
404.67,5.94361111111,11.2985435897,8.3556,7.067,4.8326,6.83964705882,5.4002,5.4006,9.65753333334,8.57806666667
405.03,5.91591111111,11.2636512821,8.32706666666,7.039,4.80526666667,6.80874509804,5.36546666667,5.3524,9.6272,8.53366666667
405.39,5.89746666667,11.2391076923,8.29693333334,7.01826666667,4.7772,6.77871372549,5.34346666667,5.31786666667,9.61453333333,8.52086666666
405.75,5.89267777778,11.2369128205,8.289,7.0268,4.78193333333,6.78771372549,5.33873333334,5.29926666667,9.63653333333,8.52640000001
406.11,5.82422222222,11.1831333333,8.24559999999,6.99006666667,4.746,6.73544705882,5.277,5.23313333333,9.56566666667,8.47860000001
406.47,5.79794444445,11.1759435897,8.23626666667,6.96406666667,4.71366666667,6.72334509804,5.2528,5.19166666667,9.54226666666,8.47000000001
406.83,5.82078888889,11.1971897436,8.26366666668,6.9714,4.76206666667,6.72054509804,5.28506666667,5.19646666667,9.55759999999,8.4636
407.19,5.84347777778,11.2290615385,8.30566666666,7.0102,4.79533333333,6.71681176471,5.3216,5.23086666667,9.57786666667,8.48186666667
407.55,5.88235555556,11.2765948718,8.35233333333,7.07386666666,4.84326666667,6.74576470588,5.3544,5.27513333333,9.62553333332,8.52313333333
407.90,5.85987777778,11.2556,8.33586666667,7.0414,4.81886666667,6.72852156863,5.34693333333,5.2532,9.59426666666,8.51860000001
408.26,5.89192222222,11.2961589744,8.3746,7.08153333333,4.84253333333,6.76324313725,5.38713333333,5.2706,9.6154,8.57393333333
408.62,5.8356,11.2417897436,8.30053333333,7.02526666667,4.79553333334,6.72201176471,5.32966666666,5.1958,9.5788,8.56013333333
408.98,5.83435555556,11.2297538461,8.30346666667,7.0332,4.7944,6.76041568628,5.33713333333,5.20246666667,9.56639999999,8.583
409.34,5.87386666666,11.2788153846,8.35453333333,7.08246666667,4.8608,6.80086666667,5.39,5.2686,9.61080000001,8.64086666667
409.70,5.92444444445,11.2856358974,8.40393333333,7.0996,4.88626666667,6.8327254902,5.41993333333,5.30173333333,9.61726666666,8.68959999999
410.06,5.98042222222,11.311825641,8.42586666667,7.10733333333,4.923,6.87815686274,5.4646,5.34493333333,9.61766666666,8.74646666666
410.42,5.98517777778,11.3072410256,8.42513333333,7.10133333333,4.92293333333,6.87928235294,5.47566666667,5.37746666667,9.62186666668,8.77653333333
410.77,5.90293333333,11.2288461538,8.33660000001,7.03393333333,4.8288,6.83041176471,5.39873333333,5.31446666667,9.53533333333,8.71420000001
411.13,5.9335,11.2562358974,8.36039999999,7.0488,4.8582,6.88235294118,5.4204,5.32626666667,9.56013333332,8.76686666667
411.49,5.95654444444,11.2559948718,8.36533333333,7.0632,4.8752,6.92369019608,5.45226666667,5.33906666667,9.58020000001,8.7838
411.85,5.93287777778,11.2205897436,8.34346666667,7.04693333333,4.86693333333,6.91790980392,5.40266666667,5.32106666667,9.55533333333,8.77053333334
412.21,5.92662222222,11.2137282051,8.30566666666,7.0336,4.85053333333,6.91795686274,5.3722,5.299,9.54899999999,8.76813333333
412.57,5.96901111111,11.230025641,8.3416,7.08073333333,4.8804,6.96388235294,5.41226666667,5.3428,9.55379999999,8.79486666667
412.92,5.91263333333,11.1568205128,8.2604,7.02646666667,4.81493333334,6.88770588235,5.34726666667,5.30846666667,9.49573333333,8.73933333333
413.28,5.8179,11.023374359,8.13639999999,6.9416,4.68306666667,6.82164313726,5.22533333333,5.19966666667,9.3536,8.63420000001
413.64,5.75194444445,10.9398974359,8.04166666667,6.87226666667,4.60753333334,6.76814901961,5.1534,5.13286666667,9.26006666665,8.5578
414.00,5.72757777778,10.8753589744,8.01659999999,6.88006666666,4.58686666667,6.74963137255,5.11513333333,5.10206666667,9.22513333333,8.52766666667
414.36,5.70497777778,10.8215948718,7.96893333333,6.87573333333,4.576,6.74945098039,5.07866666667,5.05853333333,9.1578,8.50173333333
414.72,5.77596666666,10.8396564103,8.00160000001,6.92146666667,4.63246666667,6.81790588236,5.11206666667,5.101,9.16206666666,8.58946666667
415.07,5.7291,10.7964358974,7.93833333333,6.90906666667,4.60813333333,6.8216745098,5.07133333333,5.08206666667,9.09846666667,8.58160000001
415.43,5.63016666667,10.6805538461,7.8224,6.81893333333,4.5076,6.74042745098,4.9412,4.9918,8.95039999999,8.52086666667
415.79,5.57743333334,10.6441846154,7.7704,6.77413333334,4.4702,6.69834901961,4.8966,4.95833333333,8.88306666668,8.4832
416.15,5.53597777778,10.5716512821,7.70693333333,6.74193333333,4.42953333333,6.67118431373,4.84966666667,4.93573333333,8.82546666667,8.47520000001
416.51,5.54676666667,10.5666871795,7.68826666667,6.7608,4.45566666667,6.70941960784,4.84733333333,4.9624,8.8016,8.52639999999
416.86,5.59122222222,10.6100307692,7.72493333333,6.81886666667,4.53226666667,6.77869803921,4.87253333333,5.01226666667,8.82133333333,8.59806666667
417.22,5.6168,10.6184410256,7.73613333333,6.86073333334,4.60306666667,6.82665882353,4.90233333333,5.06806666667,8.843,8.66433333333
417.58,5.58584444444,10.5904307692,7.70186666667,6.84993333333,4.587,6.83330588235,4.86386666667,5.05486666667,8.7842,8.67306666667
417.94,5.55122222222,10.5158923077,7.6302,6.79726666667,4.5632,6.82486666666,4.82333333333,5.03986666667,8.7074,8.66686666667
418.29,5.5522,10.4619179487,7.598,6.79373333333,4.5682,6.8192117647,4.8054,5.03486666667,8.66813333333,8.6778
418.65,5.51771111111,10.4105076923,7.55806666667,6.77006666667,4.5394,6.79754509804,4.75933333333,5.00966666667,8.61473333333,8.65613333333
419.01,5.51763333333,10.3668666667,7.5378,6.76026666667,4.52846666667,6.80851372549,4.7458,5.019,8.58673333333,8.66600000001
419.37,5.5043,10.3306410256,7.51386666667,6.751,4.52973333333,6.80505098039,4.73786666667,5.0126,8.53706666666,8.67073333333
419.73,5.4995,10.2833538462,7.48453333333,6.74366666667,4.5216,6.80902352941,4.714,5.0032,8.48806666667,8.68733333333
420.08,5.49046666667,10.2466615385,7.463,6.72586666667,4.53053333333,6.81620392157,4.69733333333,4.9926,8.43300000001,8.685
420.44,5.4602,10.1912410256,7.42006666667,6.69586666667,4.51033333333,6.79365882353,4.65673333333,4.96453333334,8.37859999999,8.6626
420.80,5.45062222222,10.1461282051,7.36906666667,6.67213333333,4.48413333333,6.79258039216,4.62973333333,4.93593333333,8.33353333333,8.66299999999
421.16,5.42727777778,10.0805025641,7.3234,6.6366,4.45393333333,6.77368627451,4.58993333333,4.9044,8.26673333334,8.649
421.51,5.47214444444,10.0797538462,7.3406,6.67033333334,4.49966666667,6.81832156863,4.6208,4.9358,8.27213333333,8.69726666666
421.87,5.46581111111,10.0688871795,7.32873333333,6.67486666667,4.49706666667,6.8251372549,4.60693333333,4.92813333333,8.24820000001,8.70199999999
422.23,5.46864444444,10.0544666667,7.3086,6.67786666666,4.49766666667,6.83374509804,4.60733333333,4.93653333333,8.2178,8.7152
422.58,5.47908888889,10.0453384615,7.29473333333,6.69073333333,4.52293333333,6.86801568628,4.625,4.95693333333,8.1984,8.7504
422.94,5.47294444444,10.0190769231,7.25866666667,6.6854,4.5236,6.85802352941,4.6086,4.93473333334,8.16193333333,8.74386666666
423.30,5.49005555556,9.99908717949,7.23086666667,6.68253333333,4.52946666667,6.87056862745,4.59866666667,4.93806666667,8.14573333334,8.76800000001
423.66,5.49162222222,9.97673333333,7.2072,6.6822,4.5286,6.87749411765,4.59686666667,4.93513333333,8.12113333333,8.78460000001
424.01,5.49284444445,9.96753846154,7.19353333333,6.69126666667,4.53573333333,6.88666666667,4.59093333333,4.95066666667,8.10653333333,8.8044
424.37,5.47074444444,9.91535897436,7.1634,6.67726666667,4.52253333333,6.88543921568,4.56553333333,4.93653333333,8.07499999999,8.79446666667
424.73,5.45106666667,9.87317948718,7.13746666667,6.6646,4.51066666667,6.86826666667,4.55373333333,4.93093333333,8.0272,8.77933333333
425.08,5.46278888889,9.87547179487,7.13813333333,6.67606666667,4.52093333333,6.8891372549,4.57413333333,4.94586666667,8.02240000001,8.79160000001
425.44,5.43334444445,9.84112820513,7.10133333333,6.6572,4.49133333333,6.86275294118,4.541,4.93326666667,7.99006666667,8.77460000001
425.80,5.44755555556,9.83595384615,7.1014,6.6772,4.50433333333,6.87150980392,4.54866666667,4.95073333333,7.98299999999,8.78779999999
426.16,5.42663333333,9.79546153846,7.0736,6.64566666667,4.4886,6.86354901961,4.52133333333,4.92766666667,7.9486,8.76813333332
426.51,5.39376666667,9.74661538461,7.02626666667,6.6084,4.4468,6.82140392157,4.46813333333,4.8838,7.89539999999,8.72466666666
426.87,5.39267777778,9.71781025641,7.0224,6.60453333333,4.44833333333,6.82523921569,4.4584,4.89046666666,7.86899999999,8.73333333334
427.23,5.38847777778,9.71313333333,7.03386666667,6.60786666667,4.455,6.83953333333,4.46326666667,4.89793333333,7.8734,8.7216
427.58,5.38276666667,9.7054,7.01966666667,6.58433333333,4.44386666667,6.83461568627,4.44126666667,4.89386666667,7.84706666667,8.69193333333
427.94,5.4024,9.70772307692,7.02473333333,6.60726666667,4.4572,6.85023921569,4.4566,4.90806666667,7.85406666667,8.70840000001
428.30,5.4236,9.73678974359,7.0542,6.61286666667,4.46693333333,6.85899215686,4.4824,4.9192,7.86086666667,8.72446666666
428.65,5.44113333333,9.75946153846,7.08026666667,6.63753333333,4.48266666667,6.89476078431,4.50366666667,4.94026666667,7.89853333333,8.74846666666
429.01,5.42667777778,9.76129230769,7.0808,6.6294,4.47126666667,6.8794627451,4.48346666667,4.93086666667,7.89193333334,8.74246666667
429.37,5.43777777778,9.74888717949,7.08286666667,6.62153333333,4.47366666667,6.8912,4.48893333333,4.924,7.89846666666,8.735
429.72,5.41211111111,9.75260512821,7.07366666667,6.59613333333,4.473,6.88664313725,4.4812,4.90653333333,7.90039999999,8.72073333333
