wavelength,Back_OryNutf,Belly_OryNutf,Breast_OryNutf,Crissum_OryNutf,Crown_OryNutf,DorTail_OryNutf,Rump_OryNutf,Throat_OryNutf,WingTip_OryNutf
806.21,20.1092222222,34.0325555556,28.348,29.6094444444,21.7164923077,18.331,17.6014444444,29.1381111111,23.4077777778
806.52,21.0557777778,34.2753333333,27.7553333333,30.4766666667,22.5907247863,18.4687777778,18.3787777778,28.922,24.7644444444
806.83,21.8134444444,34.62,28.6255555556,31.5016666667,23.6057307692,19.5581111111,18.9827777778,29.67,25.0984444445
807.13,22.5504444444,33.3958888889,28.3481111111,31.1771111111,24.2965452992,18.5811111111,18.55,28.8012222222,25.176
807.44,22.7964444444,32.6195555556,28.1815555556,31.4712222222,24.5545769231,18.8545555555,18.2493333334,29.0192222222,25.2948888889
807.74,21.9827777778,32.855,28.7422222222,32.0103333333,24.9063897436,18.4602222222,17.8065555556,29.4116666667,25.506
808.05,22.9555555556,34.2897777778,29.9856666667,32.871,26.6139196581,19.3686666667,18.1573333333,29.938,26.9248888889
808.35,24.6513333334,34.9631111111,31.8444444444,32.8944444445,29.0809965812,20.4043333333,19.5737777778,31.3744444445,29.1488888889
808.66,23.2394444445,33.4718888889,30.1278888889,32.1311111111,27.9494427351,19.2943333333,18.9243333333,30.3282222222,27.7084444445
808.97,24.0478888889,35.2375555556,30.1226666667,33.2233333333,28.8970811966,20.5066666667,20.2706666667,32.153,27.9824444444
809.27,24.1557777778,34.6803333333,30.512,33.4285555556,29.3652230769,20.9857777778,21.1602222222,32.3983333333,28.3087777778
809.58,24.5431111111,35.5268888889,30.8216666667,34.1755555556,30.4773418804,22.0154444445,22.3174444444,34.1281111111,28.5172222222
809.88,24.5023333334,34.8105555556,30.6681111111,33.9112222222,30.3925,22.3987777778,22.3345555556,34.6824444445,27.489
810.19,22.6698888889,33.6816666667,29.2868888889,31.9237777778,29.1574504273,20.3482222222,20.8457777778,33.748,26.1526666667
810.49,22.0902222222,34.3718888889,28.9813333333,31.4376666667,28.068851282,20.722,21.0186666667,33.5311111111,25.5192222222
810.80,21.2906666666,33.7157777778,28.3432222222,30.7716666667,27.350548718,19.6772222222,20.9247777778,32.6182222222,25.3825555556
811.10,21.306,33.7998888889,28.1192222222,30.6012222222,26.6111666667,19.357,20.6397777778,32.1172222222,25.587
811.41,21.655,34.1675555556,28.8952222222,30.5805555556,27.0358547008,20.1365555556,22.0054444444,33.0495555556,26.026
811.71,22.5154444444,34.9464444445,29.2113333333,31.8343333333,27.2426717949,21.0003333333,22.4991111111,33.8546666667,26.7352222222
812.02,23.5061111111,36.0001111111,30.6832222222,32.3784444444,27.8717581196,22.5513333333,23.0945555556,33.7447777778,27.9013333333
812.32,22.1893333333,35.2922222222,28.461,31.0287777778,26.1185888889,21.7118888889,21.3496666667,31.753,25.6954444444
812.63,22.0072222222,35.8961111111,28.0425555556,30.1586666667,26.0804632479,21.6104444444,20.3704444444,31.5806666667,24.752
812.93,20.677,35.4512222222,26.8402222222,28.6978888889,24.377125641,20.4513333334,18.6804444444,30.3125555555,24.8956666667
813.24,19.541,35.2963333333,27.2344444444,28.216,23.3066794872,18.8574444445,17.7182222222,28.8293333333,23.817
813.54,21.059,36.6318888889,29.0623333333,30.3646666667,24.3540991453,21.0417777778,19.2012222222,30.0518888889,24.2013333333
813.85,21.9023333333,36.5824444444,30.6566666667,31.7676666667,25.2153153846,21.6834444444,20.0001111111,30.1852222222,24.983
814.15,21.5022222222,37.1743333334,30.9327777778,31.9444444445,24.9441452991,21.6905555556,19.2045555555,29.9037777778,23.6625555556
814.46,20.3875555556,36.6563333333,29.9062222222,30.945,25.0224205128,20.63,18.6223333334,29.4912222222,22.1705555556
814.76,19.6016666667,35.2178888889,27.8585555556,29.5994444445,23.3913529915,18.6681111111,16.8552222222,27.7867777778,20.6425555556
815.07,17.5633333333,33.4996666667,26.1414444444,27.8977777778,21.2918675213,16.491,15.049,24.9953333333,18.5803333333
815.37,17.2025555556,32.7693333333,25.5122222222,27.2983333333,20.0597752137,14.5516666666,13.7245555556,23.8953333333,17.3715555556
815.68,16.6476666667,31.3985555556,25.364,27.0305555556,20.0088162393,13.1417777778,13.1034444444,23.1802222222,17.6244444445
815.98,14.5344444444,29.8911111111,24.211,25.7411111111,18.2503273504,11.417,12.1628888889,20.979,16.5998888889
816.29,15.1482222222,29.4417777778,24.6408888889,26.1684444444,19.0477017094,12.1477777778,12.966,20.7131111111,16.1482222222
816.59,15.7992222222,29.771,24.3815555556,27.2611111111,19.8320299145,13.0674444444,13.7504444445,21.6684444444,17.9033333333
816.89,14.7346666666,29.0626666667,23.0725555556,26.7333333333,19.5412478632,11.4066666667,13.1633333333,21.6491111111,17.9332222222
817.20,13.9406666667,28.3718888889,21.0337777778,25.8066666667,19.1574307692,10.5074444444,12.1485555555,20.7131111111,17.3927777778
817.50,15.3008888889,27.9623333333,22.333,26.0245555556,19.7909162393,11.111,12.9753333334,21.1146666667,18.6416666667
817.81,15.7106666667,27.2365555556,21.555,25.9197777778,19.558448718,10.9126666667,12.085,20.5628888889,18.5968888889
818.11,15.7678888889,26.725,21.8284444444,25.7662222222,19.1826538461,11.1453333333,11.9328888889,20.2874444444,18.1475555556
818.41,15.8776666667,26.6602222222,21.581,26.0191111111,19.5919264957,11.7357777778,12.8698888889,20.7755555555,18.4912222222
818.72,15.9176666667,27.7464444444,22.4565555556,26.2952222222,20.4314034188,12.9525555556,14.2165555556,21.6604444444,19.304
819.02,17.1692222222,28.0822222222,24.4018888889,26.6808888889,21.0106179487,14.2817777778,15.4282222222,22.6327777778,20.2405555556
819.33,17.6708888889,28.5471111111,24.3481111111,26.5386666667,20.9851675214,13.9671111111,15.1016666667,22.6915555556,19.9793333333
819.63,16.847,28.4934444444,24.5142222222,26.0848888889,20.2379119658,13.1587777778,14.7178888889,22.6527777778,18.7783333333
819.93,17.3822222222,29.5938888889,25.2508888889,26.4195555556,21.0992188034,14.2076666667,15.4543333333,23.3811111111,18.9988888889
820.24,17.228,29.5975555556,25.3567777778,26.6474444444,21.0558282051,14.7025555555,15.7447777778,23.1037777778,19.2641111111
820.54,17.4752222222,30.3368888889,26.3323333333,27.4861111111,21.611317094,15.4732222222,16.2488888889,24.0718888889,19.829
820.85,17.8357777778,30.9672222222,26.592,27.9312222222,21.8059051282,15.8768888889,16.6972222222,24.5381111111,19.8393333333
821.15,18.0717777778,31.2435555555,27.1216666667,28.2762222222,22.1179076923,16.297,17.3415555556,24.9321111111,20.1564444444
821.45,18.0775555556,31.6461111111,27.4262222222,28.7616666667,22.3652145299,16.6288888889,17.5835555555,25.5753333333,20.3342222222
821.76,18.0167777778,31.5935555556,27.5888888889,28.7383333333,22.3090333333,16.7308888889,17.5138888889,25.7544444445,20.1385555556
822.06,17.7466666667,31.2083333333,27.2052222222,28.6181111111,21.9361615385,16.3437777778,17.2882222222,25.7395555556,19.5728888889
822.36,17.6805555555,31.5794444445,27.2426666667,28.9072222222,22.1433752137,16.4651111111,17.3273333333,25.8885555556,19.6985555556
822.67,17.8075555556,31.7504444444,27.3962222222,29.3128888889,22.4541709402,16.8795555555,17.7438888889,26.2521111111,19.8257777778
822.97,17.9933333333,31.9173333333,27.5571111111,29.5491111111,22.6952871795,17.2351111111,17.9025555556,26.4981111111,20.1078888889
823.27,18.0792222222,31.8887777778,27.6947777778,29.5503333333,22.7410205128,17.2551111111,17.9554444445,26.5527777778,20.1793333333
823.58,18.4822222222,32.1945555556,27.9558888889,29.8542222222,23.0912726496,17.5877777778,18.139,27.0218888889,20.4035555556
823.88,18.5008888889,32.0492222222,27.67,29.7073333333,22.9859794872,17.2945555556,18.0514444444,27.1427777778,20.16
824.18,18.4828888889,32.0028888889,27.5332222222,29.7353333333,23.065608547,17.3358888889,17.9551111111,27.1928888889,20.322
824.49,18.1656666667,31.9036666667,27.4426666667,29.7534444445,22.9291555556,17.2212222222,17.6047777778,27.2062222222,19.9451111111
824.79,18.4165555555,32.1557777778,27.4465555556,30.0607777778,23.2649589744,17.5312222222,17.6887777778,27.3583333333,20.215
825.09,18.9751111111,32.9783333333,27.8843333333,30.7205555555,23.7438726496,17.925,18.1533333333,27.9096666667,20.7863333333
825.39,19.6733333333,33.5524444445,28.4107777778,31.4422222222,24.574691453,18.939,18.6263333333,28.1204444444,21.8332222222
825.70,20.1707777778,33.9006666666,28.4282222222,31.7975555556,24.8004957265,19.4774444445,18.9044444444,28.3708888889,22.2506666667
826.00,20.3347777778,33.9111111111,28.7306666667,31.9993333333,24.6421136752,19.5844444444,18.7864444444,28.5758888889,22.4188888889
826.30,20.8121111111,34.1768888889,28.8684444444,32.3692222222,25.1489222222,20.0048888889,19.5526666667,28.7236666667,22.7825555556
826.61,20.7211111111,34.3217777778,28.8671111111,32.717,25.001208547,20.0438888889,19.568,28.9767777778,22.7104444444
826.91,20.743,34.5351111111,29.2846666667,33.0066666667,25.0652752137,20.244,20.0592222222,29.075,22.7582222222
827.21,20.6908888889,34.8154444444,29.3642222222,33.0148888889,25.1524606838,20.648,20.2376666667,28.3352222222,23.0613333333
827.51,20.4613333333,35.0003333333,29.4417777778,33.4211111111,25.4980418804,20.7933333333,20.618,28.5955555556,23.2186666667
827.82,20.858,35.161,29.2532222222,33.5807777778,25.5305461538,20.9024444444,21.0038888889,28.3963333333,23.8405555555
828.12,21.07,35.3332222222,29.4797777778,33.7768888889,25.6739521367,20.8516666667,21.7057777778,28.4068888889,24.0364444445
828.42,21.1793333333,35.3985555556,29.704,33.9173333333,25.7760675214,21.1166666667,22.0276666667,28.348,24.4053333333
828.72,20.5861111111,35.014,29.5031111111,33.1996666667,25.405634188,20.482,21.947,28.1047777778,23.851
829.02,20.5534444445,34.7453333333,29.7953333333,33.0364444445,25.5000777778,20.6418888889,22.3025555555,28.2393333333,23.61
829.33,21.0304444444,35.2873333333,30.2752222222,33.0966666667,26.2462957265,21.5824444445,23.2038888889,28.6277777778,24.6934444444
829.63,20.6307777778,35.3794444445,30.2097777778,33.0268888889,25.9811179487,21.6685555556,22.855,28.4103333333,25.1877777778
829.93,20.5036666667,35.2161111111,30.2025555556,32.6763333333,25.8075290598,22.1125555556,22.9884444444,27.9804444445,25.4844444444
830.23,19.9492222222,34.3607777778,29.7062222222,31.9793333333,25.5508452991,21.4,22.2343333333,27.2642222222,25.4743333333
830.54,20.215,33.8772222222,30.1992222222,32.6468888889,25.6821247863,21.7042222222,23.1027777778,28.2182222222,25.68
830.84,20.6156666667,33.2254444444,30.5657777778,32.2802222222,25.0982854701,21.8037777778,22.8701111111,28.284,26.016
831.14,20.2996666667,33.0365555556,30.4353333333,31.8633333333,24.5794307692,21.996,22.5756666667,28.5127777778,25.4595555555
831.44,19.1335555556,31.7541111111,28.414,30.8734444444,22.826257265,21.0482222222,20.4752222222,27.0442222222,23.8436666667
831.74,18.7196666666,31.1863333333,27.4424444444,30.4081111111,22.4448888889,20.2631111111,19.5384444444,26.5297777778,22.6114444444
832.04,19.8644444445,32.4865555555,28.4093333333,32.07,22.9811846154,20.9977777778,19.7474444444,27.7452222222,23.3033333333
832.35,19.8937777778,32.8776666667,28.0561111111,32.4603333333,22.9382452991,20.3617777778,19.666,27.5121111111,23.032
832.65,20.5536666667,33.4752222222,28.7301111111,33.6288888889,23.4306350427,20.6247777778,20.2224444444,27.9967777778,23.5946666667
832.95,20.5397777778,33.0056666667,28.4497777778,33.4862222222,23.1892051282,19.8951111111,19.8185555555,27.7834444445,23.1837777778
833.25,20.3295555555,33.1501111111,28.0422222222,33.3943333333,23.4896683761,19.8616666667,20.2787777778,28.0424444444,22.8533333333
833.55,20.773,33.7584444444,28.1931111111,34.0095555556,23.7356333333,20.9856666667,20.7148888889,28.3767777778,23.0337777778
833.85,21.9976666667,34.7654444444,29.6824444444,34.7842222222,24.842134188,21.9412222222,21.5295555556,29.1865555555,23.8696666667
834.16,21.8131111111,34.5064444445,29.5053333333,34.3517777778,24.8259222222,21.6948888889,21.1948888889,28.9052222222,23.3132222222
834.46,22.7155555555,34.9564444445,30.2843333333,35.351,25.7032205128,22.3924444444,21.8904444444,29.5487777778,24.0606666667
834.76,23.3086666667,35.4423333333,30.6671111111,35.926,26.4201153846,22.633,22.3773333333,30.0465555556,24.4592222222
835.06,23.5271111111,35.7447777778,30.7136666667,35.9811111111,26.4858102564,22.9787777778,22.4965555556,29.8251111111,24.7091111111
835.36,23.269,35.4172222222,30.1826666667,35.3778888889,26.3762905983,22.4691111111,22.7951111111,29.432,24.6418888889
835.66,23.7294444444,35.6304444444,30.2361111111,35.6097777778,26.6918376068,22.6276666667,23.3031111111,30.2983333333,25.9744444444
835.96,23.9488888889,35.8783333333,30.2726666667,35.4973333333,26.8855880342,22.1437777778,23.6797777778,30.5077777778,26.4715555556
836.26,25.6071111111,37.969,32.4255555556,37.3804444445,28.7571615385,24.2457777778,25.7542222222,32.6465555556,28.3543333333
836.57,27.0825555556,38.8131111111,33.5261111111,38.6478888889,29.6933205128,25.1687777778,26.5317777778,33.5812222222,29.1476666667
836.87,27.665,38.8363333333,33.213,38.6408888889,29.902482906,25.079,27.1538888889,33.9798888889,29.1684444444
837.17,28.0257777778,39.8644444445,31.4816666667,38.2607777778,29.740217094,25.6283333333,26.703,34.8546666667,30.1423333333
837.47,28.8376666667,41.7397777778,32.0176666667,39.7662222222,30.6181452991,25.4385555556,27.4853333333,35.4713333333,30.7746666667
837.77,26.7518888889,41.9257777778,30.3677777778,38.4115555555,29.894265812,23.888,26.8941111111,34.491,30.916
838.07,25.5577777778,41.7494444445,30.594,37.0223333334,29.6694068376,23.5254444444,25.8892222222,34.6585555556,31.1466666667
838.37,25.057,40.5122222222,30.7498888889,36.9456666667,29.5187410256,22.931,26.0173333333,35.3451111111,31.2758888889
838.67,24.0895555556,41.2231111111,31.069,36.5546666666,29.5904957265,23.2027777778,25.2334444445,34.5236666667,30.649
838.97,22.1525555555,38.8888888889,30.1486666667,34.914,27.9006837607,21.8501111111,23.4076666667,30.3582222222,27.9868888889
839.27,18.0346666667,36.7355555556,27.3854444444,32.1435555555,25.2319273504,19.0102222222,19.5573333333,27.6232222222,23.2454444445
839.57,15.4267777778,33.3573333333,24.5111111111,28.9936666667,22.6464008547,15.999,16.5712222222,23.8673333333,20.0286666667
839.87,14.3422222222,33.1938888889,25.7554444444,29.2887777778,22.3725299145,14.7373333333,15.4113333333,23.617,20.595
840.17,12.3266666667,33.4791111111,26.4042222222,27.9114444444,20.8608931624,12.6428888889,13.9313333333,22.8298888889,19.8152222222
840.47,9.06111111112,30.5998888889,26.1956666667,27.1071111111,18.444468376,9.06088888889,12.3258888889,20.9314444444,16.2744444445
840.77,6.672,28.395,23.6667777778,25.348,15.7834564102,7.95911111112,10.7695555556,18.2557777778,14.4733333333
841.07,8.86344444444,29.1444444444,24.7002222222,26.4877777778,16.9046709402,10.0895555556,12.3372222222,18.9272222222,16.0152222222
841.37,10.4621111111,30.218,28.0115555556,28.2971111111,19.1481547009,12.4351111111,15.758,21.0022222222,17.2896666667
841.67,9.29699999999,29.6767777778,29.0817777778,27.7211111111,18.7388282051,12.0463333334,15.618,20.3801111111,16.4398888889
841.97,10.5977777778,29.4081111111,29.3778888889,29.9214444444,19.704840171,13.919,16.6966666667,23.6714444444,18.9313333333
842.27,8.5368888889,28.5108888889,27.8265555556,28.576,17.8658273504,12.8381111111,14.0437777778,23.7211111111,16.6504444444
842.57,12.4008888889,30.2908888889,29.2656666667,30.4564444444,20.4356606838,17.5597777778,17.9564444444,24.2062222222,20.0066666667
842.87,10.969,31.2036666667,27.7597777778,29.7477777778,19.2852923077,16.436,17.2524444444,25.204,20.5183333333
843.17,11.0381111111,31.3596666667,23.5745555556,26.3525555556,18.3549136752,16.5204444444,17.1783333333,22.9895555556,18.604
843.47,10.8851111111,29.1145555555,21.1677777778,26.2901111111,18.0332897436,14.7645555555,16.7232222222,21.7326666667,18.7571111111
843.77,10.9965555556,28.1022222222,18.7476666667,24.6276666667,19.049834188,15.3876666667,14.9294444444,20.4275555556,18.8622222222
844.07,14.8272222222,32.3497777778,23.388,26.7394444445,23.5882700854,20.8015555556,18.1783333333,25.6464444444,23.7156666667
844.37,18.0852222222,35.1063333333,27.3442222222,27.6987777778,25.9501290598,24.074,20.7643333333,32.7423333333,25.8473333333
844.67,21.111,35.8621111111,26.4365555556,28.3908888889,26.1003863248,26.1685555556,21.9538888889,34.3295555556,28.812
844.97,22.1122222222,36.7803333333,24.5693333333,27.466,25.6475247863,26.3658888889,21.0121111111,35.0567777778,28.9698888889
845.27,18.2984444444,32.7833333333,22.1855555556,21.7821111111,20.943591453,22.4792222222,16.1347777778,27.686,23.5423333333
845.57,22.1851111111,36.2317777778,26.0498888889,26.1612222222,24.722725641,26.6815555555,19.9556666667,32.33,27.7964444444
845.87,22.9703333333,35.3535555556,24.7662222222,25.926,24.3439495727,25.3646666666,19.0797777778,33.1087777778,27.6468888889
846.17,25.29,35.0543333333,26.674,27.7216666667,25.3726282051,27.8713333333,20.8005555556,34.6053333333,28.8814444444
846.47,25.1422222222,33.6745555556,27.6446666667,29.8823333333,26.1199504273,28.745,21.0467777778,35.2295555556,30.2238888889
846.77,24.0058888889,34.0764444444,28.7253333333,30.2118888889,25.9084683761,31.2152222222,22.0736666666,34.6713333333,29.58
847.07,25.4018888889,36.3671111111,31.6154444444,31.6156666667,26.7872811966,32.1636666666,24.2688888889,36.4764444444,29.4956666667
847.37,22.9603333333,33.2166666667,30.1086666667,31.0412222222,22.8192623932,29.4485555556,23.1546666667,34.9261111111,25.3691111111
847.67,19.3104444444,31.2261111111,28.3524444444,29.5402222222,20.2283504273,25.5938888889,19.1186666667,29.9235555555,22.3371111111
847.97,15.2321111111,30.909,26.5456666667,28.8888888889,17.0847521368,22.7474444444,15.8786666667,25.2117777778,21.091
848.26,9.08700000001,27.7346666667,24.8494444444,27.9498888889,14.4968452991,18.4323333333,12.4462222222,20.7582222222,16.064
848.56,13.4315555555,32.5747777778,30.6115555556,34.8952222222,20.346974359,23.8286666667,18.2953333333,30.7005555555,21.1067777778
