wavelength,Back_ThlInof,Belly_ThlInof,Breast_ThlInof,Crissum_ThlInof,Crown_ThlInof,DorTail_ThlInof,Rump_ThlInof,Throat_ThlInof,WingTip_ThlInof
809.27,22.5857333333,65.1209333333,63.2790666666,55.8903333333,47.7645333333,25.1317333333,25.0704266667,64.1603333333,27.9305333333
809.58,22.0833333333,66.1308666667,63.7128,56.6367666667,48.4299333333,25.0334666667,25.0089266667,64.8438666667,27.6116
809.88,21.6376,66.8212333333,63.4607333333,57.1919,48.8141333333,25.1177666667,24.4479933333,65.8401333333,26.9447333333
810.19,20.8678666667,66.9704666667,62.5799333333,56.9428666667,48.0789333333,24.4614666667,23.6592133333,65.4990666667,26.4852666667
810.49,20.8706,67.6743,62.9584666667,57.6138666667,48.6417333333,25.0423333333,23.5058533333,66.5054,26.6504666666
810.80,20.2032666667,67.3821333333,62.5608666667,57.1584666667,48.7317333333,24.6747,22.9430333333,65.8374,26.2193333333
811.10,21.3187333333,67.4394333333,63.3494666667,57.1116666667,49.2718666667,25.6714666667,23.7474333333,66.0518,26.8932666667
811.41,22.0733333333,69.0603,65.1158,58.8621333333,50.9145333333,26.3464666667,24.4585266667,68.3775333333,27.7116
811.71,22.8035333333,68.5063666667,64.7224666667,58.4896666667,50.2878,27.1883,24.3938733333,67.8264666667,28.1186
812.02,22.0346666667,67.2333333333,63.7635333333,57.3987,49.3548666667,27.1548,23.97094,65.9387333333,27.3200666667
812.32,21.6666666667,66.5791666667,63.525,56.8333333333,48.7083333334,27.3666666666,23.3591666667,65.675,26.825
812.63,22.1564,65.5313,62.6243333333,56.1459,48.0852666667,27.7037,23.3151,64.4364,26.9206
812.93,22.6048666667,65.2136333333,62.8490666667,56.4793333333,47.9446,28.1767666667,23.6930866667,64.3874666667,27.497
813.24,21.4330666667,63.7239,61.7632666667,55.1730666667,46.2722,26.7027333333,22.7158,62.8100666667,26.4493333333
813.54,21.7969333333,63.4135666667,61.8291333333,55.0622333333,46.2254666667,26.7388,22.79032,62.7358,26.1131333333
813.85,20.7106,61.6006333333,60.463,53.8004,44.8224,25.3133,21.6687,61.3093333333,24.8144
814.15,21.0072,61.1431,60.4157333333,53.9608666667,44.2924666667,25.1158666667,21.51402,61.3908666667,24.884
814.46,20.8394666667,61.6747666667,60.4762666667,54.4269666667,44.5762,24.6610666667,21.69492,61.6706666667,25.0040666667
814.76,19.9367333333,60.5686333333,59.0204666667,53.1398666667,43.4756666667,23.7598666667,21.1824866666,60.1818,23.5780666667
815.07,19.8606666667,60.2168333333,58.978,52.9500666667,43.5773333333,23.4609666667,21.7197,59.6748666667,23.3138666667
815.37,21.5039333333,60.8565666667,60.1163333333,54.403,44.8216666667,24.7712666667,22.9107133333,61.0309333333,24.5581333333
815.68,21.8583333333,61.4014,60.3019333333,54.8391666667,45.0252666667,24.8314666667,23.42156,61.5176,24.7386
815.98,21.149,61.6295666667,60.7191333333,54.8378,44.9550666667,24.0564333333,23.0731333333,61.8912,24.3688666667
816.29,21.4944,61.0152666667,60.1379333333,54.2566333333,44.8735333333,24.2836333333,23.1985066667,61.2030666667,24.475
816.59,22.7797333333,60.3754,60.446,54.4257,45.3437333333,25.2805666666,24.2199266667,61.3007333333,25.6038666667
816.89,22.397,60.4225,60.3862666667,53.9016666667,44.9982,25.4827,24.05178,60.9107333333,26.0692
817.20,22.9412666667,61.5606333333,61.0284666667,54.5378666667,45.7246666667,25.9294333333,24.4697,61.3306666667,26.609
817.50,23.1572,62.456,61.8886666666,54.6794,46.2368666667,26.1734,24.9301266667,61.8323333333,27.0613333333
817.81,23.0082666667,62.4584666667,62.047,54.5919333333,46.2448,26.0338666667,24.23922,61.7082666667,26.9365333333
818.11,22.3654666667,62.3242666667,62.2222666667,54.6524,45.9849333333,25.2148,23.3687466667,61.745,26.7349333333
818.41,21.7759333333,62.2134,61.7030666666,54.2545,45.487,24.6487333333,22.5002133333,61.5242666667,26.3883333333
818.72,20.3028,61.6682,60.4984,53.0906,44.497,23.2007333333,21.115,60.5928,25.2728
819.02,19.8994666666,61.1446,60.3962666667,52.7566666667,44.3655333333,22.7269666667,20.4785733333,60.1478666667,24.9511333333
819.33,19.4012,61.0167666667,59.8975333333,52.3866666667,43.9104,22.3815,19.9799866667,60.1293333333,24.3528
819.63,18.8084,61.7923333333,60.6317333333,52.7590333333,44.0392,21.6725333333,19.6928466667,61.0672,23.7712
819.93,18.8293333333,62.2508,60.5211333333,52.7320666667,44.1932,21.9703666667,19.8873,61.1265333333,23.3553333333
820.24,19.2584,62.3636333333,60.5770666667,53.1135333333,44.5630666667,22.2781666667,20.0985466667,61.4796,23.3148
820.54,19.2420666667,62.4729333333,60.626,53.2701,44.7522666667,22.6736666667,20.2576466667,61.4680666667,23.3964666666
820.85,19.2605333333,62.3796666667,60.3087333333,53.3560666667,44.9389333333,22.8357,20.3527,61.5004666667,23.429
821.15,19.543,62.3129666667,60.3088666667,53.3333,45.0423333333,23.0822,20.6903,61.4660666667,23.4382666667
821.45,19.8105333333,62.5372333333,60.4301333333,53.4709,45.2655333333,23.4234,21.04032,61.5251333333,23.6620666667
821.76,19.9751333334,62.7257666667,60.5172666667,53.6209666667,45.4232,23.6923666667,21.3228,61.696,23.9542
822.06,20.0757333333,62.8515,60.5660666667,53.7340666667,45.5251333333,23.7516666667,21.47974,61.7772,24.0555333333
822.36,20.2138666667,63.0558333333,60.7421333333,53.9007666667,45.6914,23.9154,21.75576,61.9817333333,24.2393333333
822.67,20.519,63.3269,61.0453333333,54.3224,46.0856,24.1940666667,22.1324866667,62.3112,24.5516666667
822.97,20.6581333333,63.3584,61.1161333333,54.4040666667,46.2173333333,24.3277,22.3364266667,62.2194666667,24.6288
823.27,20.6936,63.5559666667,61.3872,54.5441333333,46.3912666667,24.3009333333,22.37634,62.4262,24.8106666666
823.58,20.5874666667,63.4224,61.3311333333,54.4238333333,46.3792,24.2191333334,22.43968,62.231,24.7777333333
823.88,20.5389333333,63.3241666667,61.2641333333,54.2566666667,46.1916,24.0796333333,22.4830933333,62.1776,24.7561333333
824.18,20.6515333333,63.2361,61.1922,54.0849666667,45.9658666667,24.1278,22.5821133334,61.9928,24.7685333333
824.49,20.6104,63.3282,61.2773333334,54.1906666667,45.9615333333,24.0878333333,22.7140666667,62.1882,24.8292
824.79,20.5994,63.3923,61.3270666667,54.2066,46.0297333333,24.0723666667,22.7481533333,62.2592,24.969
825.09,20.5612666667,63.2800333333,61.4151333333,54.2223333333,46.0136,23.8086333333,22.6809533333,62.2522,24.8547333333
825.39,20.4974666667,62.9693666667,61.4665333333,54.0627333333,45.9955333334,23.6858,22.59804,62.2334,24.7156
825.70,20.5147333333,62.3737333333,61.0026666667,53.7154,45.8599333334,23.6858333333,22.53906,61.7746666667,24.6589333333
826.00,20.3746666667,62.1110333333,60.8284666667,53.3293,45.6522,23.4919,22.4964666667,61.4219333333,24.6185333333
826.30,20.5406,62.179,60.6813333333,53.2506,45.7869333333,23.8477333333,22.6915333333,61.5694,24.8572666667
826.61,20.4080666667,62.0769666667,60.4220666667,53.2846666667,45.6614,23.7984333333,22.5617266667,61.491,24.6842666667
826.91,20.7772,62.4593333333,60.7099333333,53.7402,46.0494666667,23.9969666667,22.7520133333,61.9024666667,24.9776
827.21,20.9248666667,62.3701666667,60.7693333334,53.7460333333,46.2508,24.0475333333,22.63712,62.076,25.0318666667
827.51,20.6816666667,62.3224666667,60.8002,53.8056333333,46.2738,23.8706666666,22.5215133333,62.0855333333,24.922
827.82,20.7946666667,62.4181333333,60.8898666666,53.8138666667,46.384,24.1174666667,22.5693533333,62.0594666667,25.1100666667
828.12,21.0922666667,62.8343,61.0921333333,54.2089333333,46.6228,24.4052666667,23.0006533333,62.42,25.2417333333
828.42,21.1133333333,63.22,61.2620666667,54.5905333333,46.873,24.4314,23.02808,62.7512,25.1743333333
828.72,21.1762,63.2639666667,61.1799333333,54.7471333333,46.6632,24.6319,23.21214,62.7178666667,25.2384
829.02,21.027,63.8875333333,61.6421333333,55.2343666667,46.9152,24.6477333333,23.39568,63.3496666667,25.3585333333
829.33,20.5548,63.4281666667,60.7939333333,54.6165,46.4683333333,24.3685666667,22.7622133333,62.5532666667,24.682
829.63,19.821,63.3869333333,60.6185333333,54.4837333333,45.7514666666,23.4328,21.95704,62.1472,23.998
829.93,20.1927333333,63.8010333333,61.0488,54.5153,46.2584666667,24.1524666667,22.2834733333,62.3412666667,24.3028666667
830.23,20.5826666667,65.2161666667,62.0864,55.3508666667,46.9736666667,24.9434666667,22.8827533333,63.5526,25.0626666667
830.54,20.6122666667,66.2073333333,62.2721333333,55.9558,47.2516,25.1803666667,23.3830533333,63.7414666667,25.2993333333
830.84,20.5139333333,66.6884333333,62.7434,55.9284333333,47.738,25.1609,23.3406666667,63.8365333333,25.3637333333
831.14,19.6262666667,65.9561,61.619,55.4615666667,46.7914666667,23.9449666667,22.5312,63.2894,24.8132
831.44,19.1712666667,64.9983,61.2146666667,54.8588333333,46.3094,23.5049666667,22.3836333333,62.7080666667,24.6660666667
831.74,19.8456,64.6794,61.5710666667,54.572,46.6063333333,24.3739333333,23.0843066667,62.6048666667,25.1024666667
832.04,20.6366666667,65.0906,61.8539333333,54.8065333333,47.3345333333,24.6691333333,23.39136,63.1212,25.5930666667
832.35,21.0721333333,64.6021666667,61.2603333333,54.3000333333,46.9974,24.7306333333,23.1320666667,62.5319333333,25.549
832.65,21.7314666667,64.7048666667,62.0599333333,54.9139333333,47.6516,25.2714333333,23.6442466667,63.1930666666,26.3331333333
832.95,22.1198666667,63.8450333333,61.6519333333,54.6759,47.5585333333,25.7675,23.77828,62.8654,26.6082
833.25,21.4494666667,63.1071,60.9972,54.4113,46.8883333333,24.9723,23.39154,62.2391333333,26.0296666667
833.55,21.4280666667,62.2493,60.3812,53.8304666667,46.1717333333,24.6102,23.2930133333,61.3754,25.7160666666
833.85,21.5942666667,62.3849,60.8056,54.1625,46.6964,25.0235666666,23.5788066667,61.6539333333,25.8696
834.16,22.3684666667,63.1290666667,61.5845333333,54.9305,47.3746,25.8954666667,24.3012866667,62.6548666667,26.6752
834.46,22.9658666666,63.8559666667,62.2816,55.6597333333,48.2600666667,26.5925,24.8758133333,63.2844666667,27.338
834.76,23.6682666667,63.9412,62.5558666666,55.7687666667,48.8316666667,27.1350333333,25.3969533333,63.5093333333,27.994
835.06,23.5167333334,63.7224666667,62.2370666666,55.6756,48.7874,26.9911333333,25.1392066667,63.5078,28.2283333333
835.36,23.1753333333,63.3716666667,62.1456,55.3640666667,48.7882,26.8366,24.9315666667,63.6350666667,28.0699333333
835.66,23.4406666667,64.2943333333,63.2258666667,56.1429666667,49.5993333333,27.4314666667,25.23176,64.6504,28.7456
835.96,23.4143333333,64.6499333333,63.692,56.6319666666,49.6876,27.3842333333,25.3003733333,65.1100666667,28.9988
836.26,24.6054666667,66.1932333333,65.2108666667,58.0225666667,51.2720666667,28.1159333333,26.42636,66.6409333333,29.8550666667
836.57,25.6888,67.2306,65.8815333333,58.9045,52.5054666667,28.7295666667,26.9800466667,67.9943333333,30.4638666667
836.87,25.6012666667,67.0113,65.5464666667,58.6173,52.8868666667,29.1264666667,26.4778266667,68.3822666666,30.0274
837.17,25.8654666666,66.6240333333,64.8422666667,58.444,52.728,28.9002666667,26.3733266667,68.6616,30.2386
837.47,26.2350666667,66.5885666667,65.1608,58.9255666667,53.3516666667,28.6638,26.79152,68.7970666667,30.404
837.77,26.8679333333,65.9052333333,65.0766,57.8736,53.0938,28.5680333333,27.5793933333,68.5154666667,30.5651333333
838.07,23.8942,64.4185666667,63.0737333333,55.7217,50.8410666667,25.7268666667,24.47674,66.4071333333,27.7984666667
838.37,23.4456666667,64.2109333333,62.8356666667,54.7298666667,50.3691333333,24.8957666667,24.2877866667,65.5538666667,26.9234666667
838.67,24.682,66.113,64.8026666667,56.3487333333,51.9956,25.7894,25.7631133333,66.4912666667,28.5635333333
838.97,22.5607333333,63.7747666667,61.9978666667,54.9115333333,50.1654666667,22.7978333333,23.9017266667,64.2604666667,26.1919333333
839.27,23.0411333333,64.08,61.2878666667,54.6536333334,50.0541333333,23.5604666667,24.5596266667,64.2965333333,26.0716
839.57,19.5081333333,61.4043666667,58.8086,51.4153666666,47.1148,20.8799,21.43496,61.8251333333,23.4316
839.87,17.5978666666,59.3885333333,57.9284,49.5813,45.0136666667,19.6474333333,19.8953733333,60.1542666667,22.2920666667
840.17,17.66,59.7792,58.6092,50.0716666667,45.3200666667,19.7296333333,20.8387733333,60.5519333333,23.256
840.47,18.109,59.1354333333,59.114,49.6651333333,45.0243333333,20.5349333333,21.33336,60.0214666667,24.0302666667
840.77,17.0178666667,57.3906333333,56.9746,47.9740333333,43.2198666667,19.2868666667,19.9103466667,58.3467333333,22.8633333333
841.07,16.793,57.0016333333,56.2438666667,48.3634666667,42.9983333333,19.9341666667,19.5782266667,58.089,22.4162666667
841.37,18.2940666666,57.2727666667,57.2165333333,49.7531,43.4343333333,21.4365,20.4590866667,59.5174666667,23.4794
841.67,18.7762,57.2786333333,57.7273333333,50.6642333333,43.7762666667,22.4009,20.80412,60.4195333333,24.2892
841.97,18.9572666667,56.2742333333,56.7310666667,49.9766333333,42.8704666667,22.8939666667,20.5436866667,58.6876,23.9366666667
842.27,21.6118,58.7059,59.8658,52.4297666667,45.6287333333,26.5019333334,23.94732,61.1721333333,26.8252666667
842.57,19.3737333333,56.7515333333,58.8257333333,51.2001666667,44.3574666667,24.3052666667,22.3483733333,59.8435333333,25.349
842.87,21.3934,58.7911333333,60.8196666667,54.1666333333,46.571,26.4753666667,24.80182,61.7213333333,27.7049333333
843.17,22.7577333333,60.9950333333,62.4875333333,56.8371333333,48.1875333333,27.9816333333,26.88422,63.2409333333,29.6944666667
843.47,23.2381333333,61.0403,63.2380666667,57.3921333333,48.7472666667,28.5422,26.64328,63.033,29.8461333333
843.77,22.5536,61.1008333333,62.5839333333,57.4770333333,48.1345333333,27.7677,27.0887066667,62.7370666667,28.7461333333
844.07,23.7509333333,61.7416,64.476,58.9598333333,48.8258,29.2907333333,28.3325666667,64.0346666667,29.5665333333
844.37,24.7306666667,63.6867,67.1381333333,61.1953333333,50.4882666667,29.8991,28.5808133333,65.8922,30.3028666667
844.67,25.9468666667,65.6213,69.3573333333,62.4849,53.6761333333,31.611,30.5621,67.8148,32.3564
844.97,26.2746,63.4722333333,67.8103333333,60.629,53.0065333333,31.9036,30.6224533333,65.1143333333,32.4345333333
845.27,24.9186,62.5365333334,67.7806666667,61.2167333333,53.1104666667,31.0711,29.56804,65.9640666667,32.1338
845.57,21.6845333333,60.2482333333,64.8581333333,57.5886,49.6277333333,27.4113666667,24.8847533333,63.7234666667,28.7234666667
845.87,24.3738,61.3581,65.7144666667,58.3684666667,50.5645333333,29.2946333333,25.9805066667,64.3033333333,29.9824
846.17,26.9800666667,61.9669,66.1096666667,58.6336,51.4185333333,30.2871,27.6222466667,64.9607333333,31.7666
846.47,27.8662666667,62.0479666667,66.0153333333,56.8894333333,51.9451333333,30.9342,28.4438933333,64.353,32.4763333333
846.77,27.5045333333,62.7361,66.4885333333,56.1854333333,50.8912666667,30.5880666667,28.2779266666,64.4208666667,32.05
847.07,30.1622666667,65.5874,69.5510666667,58.7487666667,54.1738,31.8911,28.9303133333,67.7936,33.9254666667
847.37,28.0597333333,64.9551666667,67.8806,57.0248333333,53.8508,29.8905666667,27.0427,65.4924666667,32.6964666667
847.67,23.2728666667,61.0,63.1919333333,52.0605,48.6466,25.0908,22.3514266667,59.9999333333,28.8080666667
847.97,23.209,61.4595333333,62.091,51.2836,46.7288666666,24.1097666667,21.2464533333,59.0268666667,27.7432
848.26,23.7471333333,65.8966,63.954,52.5402666667,47.4711333333,23.2988333333,20.2252666667,62.1149333333,27.4022
848.56,25.5173333333,68.8392,65.3102666667,52.5057666667,48.6897333333,25.1265,22.6528,63.5631333333,27.9540666667
848.86,27.0,67.7444333333,65.0,54.2334,49.2666666667,26.3332,24.4198866667,62.2666666667,27.8665333333
849.16,23.8427333333,67.3265,63.7731333333,53.7037666667,48.3796,25.7753666667,22.95588,61.4816,25.6712
849.46,21.9580666667,66.8882333333,63.9161333333,54.6505333333,48.2984,26.9580333333,23.2238466667,62.0978666667,24.3124666667
849.76,20.0980666666,66.1152666667,63.2842666667,55.0859,47.1567333333,25.1960333333,20.7843666667,61.6175333333,21.3235333333
850.06,19.4256666667,65.1935666667,61.8728,54.6441,47.3658,23.7578,20.6766733333,61.7728666667,20.9738
850.36,13.7560666667,61.2188333334,56.5423333333,50.597,43.3582666667,19.9253666667,15.70142,56.1444,16.4177333333
850.65,13.6727333333,60.994,55.7818,50.6909333333,42.6423333333,19.5271666667,16.6401266667,56.0243333333,15.8788
850.95,20.2362,65.4609666666,60.591,55.1182,48.6524666667,24.3262,23.8865533333,61.4420666667,21.0402666667
851.25,19.5525333333,64.1813,61.1306666667,55.8537666667,49.4698666667,24.2993,25.36634,61.9552,20.4947333333
851.55,17.3090666667,64.0970333333,61.9152,56.2180333333,50.4485333333,23.6728,25.8375333333,62.4968666667,19.3454666667
851.85,14.0739333333,60.6294666667,59.6542666667,53.8889666667,47.4320666667,20.6049333333,23.33572,60.6171333333,16.2222666667
852.15,16.2438,62.8358333333,62.2139333333,54.6393,48.781,22.6119,25.0697533334,62.9104,19.3283333333
852.45,19.5098666667,64.4607666667,64.7548666666,56.4705333333,50.4901333333,24.9631666667,27.90188,65.2695333333,24.1667333333
852.74,18.0099333333,61.5298333333,61.3434,53.4701666667,48.0598,20.5721666667,23.27106,61.3183333333,22.0398
853.04,18.1453333333,60.7768333333,61.2782,52.3809,47.1178666666,19.9624333333,22.5939133333,61.3033333333,22.5314666667
853.34,17.1703333333,58.4533,58.7769333333,50.0958,46.2829333333,19.3525,21.2780866667,58.801,22.2303333334
853.64,19.4781333333,60.2609333333,61.8268,51.6250333333,47.2124666667,21.4829,24.9915466667,61.7319333334,24.3653333333
853.94,18.6164,59.4716666667,63.3962,52.7171333333,47.1446666667,21.6479,23.8618333333,64.3774666667,23.9497333333
854.23,11.9341333333,56.5021,60.3841333333,49.2454333333,43.4019333333,17.9561666667,17.27026,62.5513333333,19.6157333333
854.53,9.53153333334,55.1377666667,56.584,46.0192,39.5042,15.4545333333,13.5260466667,59.9724,17.3554666667
854.83,10.6450666667,54.3011666667,54.7311333333,46.8280666667,38.3332,14.9193666667,13.5565266667,58.7096666667,17.9568666667
855.13,17.5636666667,61.6330666667,60.1339333333,54.4176666667,45.8366,21.7537,20.5007066667,63.8554,26.1045333333
855.43,16.5266666667,62.3948333333,59.2717333333,54.944,46.4985333333,19.692,20.16816,64.4538,25.9943333333
855.72,15.6863333333,63.7857666667,59.2759333333,56.2745,47.7828,17.2097,17.9638466667,66.6364,22.4736
856.02,17.5188,66.5471666667,60.897,56.7563333333,48.341,19.4021,21.0912,69.8954666667,24.7830666667
856.32,17.6234666667,67.716,60.4321333333,57.9783,49.6912666667,19.3982,20.5216533333,71.4506,24.0122666667
856.62,16.7327333333,68.2178333333,60.3959333333,61.0726,49.6698666667,19.0097666667,20.8514666667,74.4884666667,22.9374666667
856.91,15.3608,68.0755666667,59.5188,59.8625333333,48.8315333333,17.6116666667,17.6014066667,74.8797333333,21.9244
857.21,22.0232,72.7695,61.7247333333,62.3549,53.6318,25.0083666666,22.9220866667,77.4793333333,28.3250666667
857.51,26.0488,74.6667666667,64.4877333333,65.4146333333,56.5853333333,28.6665,27.2324333333,80.0325333333,30.439
857.81,25.0694666667,75.382,64.6875333333,66.6840333333,58.9584,27.2396666667,25.98266,79.9999333333,30.1390666667
858.10,24.7568,76.2162666667,67.2792666667,67.7477333333,60.6486666667,29.9819333333,26.8719866667,81.189,31.7477333333
