wavelength,Back_PyrRufm,Belly_PyrRufm,Breast_PyrRufm,Crissum_PyrRufm,Crown_PyrRufm,DorTail_PyrRufm,Patch10_PyrRufm,Rump_PyrRufm,Throat_PyrRufm,WingTip_PyrRufm
782.19,12.6081333333,17.5401333333,16.6698,18.3728,27.4235333333,14.191,9.97166666667,14.311,34.8598,18.8836
782.50,12.2115333333,17.3911333333,16.0768666667,17.6923333333,26.8653333333,14.0255333333,9.25640000001,13.7819333333,34.7242666667,18.4744666667
782.81,12.1200666667,17.6564666667,16.2070666667,17.7330666667,26.9859333333,13.8698666667,9.98093333335,14.1506666667,34.5401333333,18.3078
783.12,11.8532666667,18.2318,16.3720666667,17.7472,27.4656,14.3812,10.0064666667,14.499,35.0295333333,18.6312666667
783.43,9.94593333334,16.3150666667,14.4624,15.8484666667,26.1596666667,12.5896,7.99866666666,12.8397333333,33.7524,16.6328
783.74,9.60399999999,16.2705333333,13.8274666667,15.0456,25.8816,12.1895333333,7.49920000001,12.6836,33.6446666667,16.2639333333
784.05,10.4195333333,16.7975333333,14.0112,15.6428,26.8144,12.9305333333,8.64706666666,13.7024666667,33.9242,17.2609333333
784.36,12.0763333333,17.9468,14.9918,16.6896666667,27.937,14.3730666667,10.2598666667,14.8206666667,35.0049333333,18.2033333333
784.67,11.4266666667,17.0066666667,14.6,16.16,27.6866666667,13.5533333333,9.6,14.1933333333,34.6133333333,17.2
784.98,11.5063333333,17.2665333333,14.2534666667,15.7736,27.5598,13.5036666667,9.28419999999,14.1989333333,34.9967333333,17.3824
785.29,12.8988,18.9137333334,15.6686666667,17.2573333333,28.7169333333,15.1119333333,10.6314,15.6550666667,36.2593333333,18.8593333333
785.60,13.2582666667,19.2964666667,15.3893333333,17.7802,29.3304666667,16.1681333333,11.0997333333,16.0108666667,36.9808666667,19.3033333333
785.91,13.9162,19.8927333333,16.221,19.0152,29.7688,17.1322666667,11.9731333333,16.4623333333,37.3801333333,20.0066
786.22,14.0046666667,19.5811333333,15.5734,18.8567333333,29.7109333333,16.823,11.2462666667,16.4838666667,37.3744,19.8867333333
786.53,13.5606,18.7213333333,14.5731333333,18.5005333333,28.8737333333,15.9818,10.6784,15.3457333333,36.4231333333,19.2859333333
786.84,15.4616,20.9016,16.4193333333,20.3818666667,30.1157333333,18.2096666666,12.3568666667,16.9264666667,38.0280666667,21.3271333333
787.14,16.3067333333,21.5266666667,17.5438666667,21.3110666667,31.0434,19.3968,13.2778666667,17.9562,38.7380666667,22.37
787.45,15.9490666667,21.3866666667,17.4750666667,20.8476666667,30.2211333333,19.3460666667,12.7338666667,17.1358666667,38.2622,21.8406666667
787.76,14.8854,20.1546,16.7112,19.4944666667,28.7599333333,18.0137333333,11.6800666667,15.7715333333,36.6993333333,20.8623333333
788.07,15.1436,20.4194666667,16.8162,19.7183333333,28.5748,18.6723333333,11.7356,16.1378666667,36.2875333334,21.3275333333
788.38,15.0071333333,20.2628,17.0124,19.6401333333,28.3918,18.6860666667,11.9394,15.9098,36.1612666667,21.4054
788.69,15.1674666666,20.3237333333,17.0527333333,19.6592666666,28.1544,18.552,11.5048,15.6671333333,36.1499333333,21.1868666667
789.00,14.6207333333,19.8313333333,16.914,19.0893333333,27.6335333333,17.8866,11.0568666667,15.2052,35.4412666667,20.7251333333
789.31,13.7306,18.5262666667,15.6649333333,17.7718666667,26.7875333333,16.7243333333,9.63153333335,14.0931333333,34.6286,20.0690666667
789.62,12.8169333333,17.6610666667,15.2093333333,17.21,26.1027333333,16.0581333333,9.13046666666,13.2028,34.1940666667,19.5312
789.92,12.6395333333,17.8281333333,15.3063333333,16.7782666667,26.2323333333,15.9216666667,8.94713333333,13.1163333333,34.0875333333,19.3726666667
790.23,10.853,15.8324666667,13.6417333333,15.1274666667,24.8159333333,14.2462666667,6.78626666667,11.3692666667,32.5212666667,17.9225333333
790.54,9.9616,15.0640666667,12.5,14.0832666667,24.0576,12.8654,5.79473333333,10.2115333333,31.4230666667,16.891
790.85,9.52180000001,15.1720666667,11.9692,13.6542,24.0522,12.1164,5.0952,10.351,31.3206,16.6967333333
791.16,10.1168,15.6838666667,12.3572666667,14.2200666667,24.6598,13.1203333333,5.29219999999,11.3196,32.0343333333,17.2302666667
791.47,9.0336,14.8245333333,11.3427333333,13.4782,23.9958,11.7842666667,4.08966666667,10.1412,31.8566,15.7004
791.78,8.3646,14.5292666667,10.9634666667,13.3405333333,23.9276,11.3325333333,3.71353333333,10.0332666667,31.9971333333,14.8468666667
792.08,7.77140000001,14.5208666667,10.6651333333,12.8748666667,24.0284666667,11.1836666667,3.50993333333,9.73326666666,31.4543333333,14.8065333333
792.39,7.45039999999,14.5983333333,10.3841333333,13.3023333333,24.1908666667,11.4241333333,3.08106666667,9.70126666666,32.0684,15.1493333333
792.70,8.13360000001,15.0998666667,10.6912,13.7097333333,24.3087333333,11.4132,3.88619999999,10.1765333333,32.2503333333,14.9692666667
793.01,8.46646666667,14.8474,10.6759333333,14.0132,24.4804666667,12.1358666667,3.8548,9.68713333332,32.3446,14.9632666667
793.32,9.85440000001,16.3372,11.548,15.8851333333,25.2107333333,13.5630666667,5.89266666665,11.2491333333,33.4482666667,16.3754666667
793.62,10.3182,16.8561333333,11.5302666667,16.2803333333,25.7122,13.5984666667,6.40900000001,11.2954666667,33.6818,16.4244
793.93,11.7793333333,17.8829333333,12.6200666667,17.3799333333,26.1562,15.6306666667,7.81533333333,12.4474,34.5946666667,17.7552666667
794.24,10.6858,16.0250666667,11.4822666667,16.6372666667,24.6754666667,14.5870666667,6.90260000001,10.7522,33.1121333333,16.3717333333
794.55,10.0782666667,15.5904,11.0689333333,16.1117333333,24.216,13.9515333333,6.33153333334,9.47486666668,32.8491333333,15.9776666667
794.86,10.953,16.6110666667,12.2506,17.1006,24.9018,14.9870666667,7.32666666665,9.97406666666,33.5259333333,16.7816
795.16,10.3759333333,16.2978666667,11.6467333333,16.0934,24.5491333333,14.4434,6.70306666667,9.41213333333,32.6688,16.4294
795.47,9.66920000001,15.2236666667,10.7306,15.0708,23.3224,13.3333333333,6.0198,8.42613333333,32.3156,15.0855333333
795.78,10.243,15.3255333333,11.2988,14.9735333333,23.0762666667,13.5656,6.46246666667,8.30686666665,32.2352,14.7553333333
796.09,9.3318,14.5337333333,10.6109333333,14.1122,22.265,12.9903333333,5.2732,7.13113333333,31.7826666667,13.7335333333
796.40,10.3037333333,16.0698,11.1832,14.7364666667,22.9598666667,13.6894666667,6.09426666667,8.50953333333,32.5165333333,14.8341333333
796.70,8.441,13.9583333333,9.48993333334,12.7153333333,21.286,12.0833333333,3.60646666667,6.38646666667,31.3936666667,12.7155333333
797.01,8.0366,13.6922,9.41393333332,12.696,20.6959333333,12.3956,3.14286666667,6.25626666667,31.9562,12.7691333333
797.32,5.76673333333,12.1184666667,7.70906666667,11.1436666667,19.0177333333,10.3561333333,0.989933333334,3.95946666667,31.0460666667,10.6936
797.63,7.08426666667,13.6066666667,8.95993333334,11.9361333333,19.9544,12.1412,2.2856,5.4518,32.8322666667,12.1792666667
797.93,6.63619999999,13.7066,8.48006666667,12.0685333333,19.6344,11.7562,2.04966666667,5.63039999999,32.6856666667,11.5201333333
798.24,5.14980000001,12.719,6.93966666666,10.2692666667,18.5816666667,10.6332,1.3046,5.16506666666,31.2931333333,10.368
798.55,5.95966666667,12.8438,7.49806666668,10.9480666667,19.0132666667,11.4062666667,2.09793333333,5.67980000001,32.0047333333,10.7148
798.85,7.21313333333,14.3404,8.8134,12.178,20.1015333333,12.6853333333,3.55966666666,6.99446666667,33.0758,12.0532
799.16,5.55706666667,13.2518,7.61326666666,11.6114666667,19.0698,11.5708666667,2.1624,6.21799999999,32.3460666667,11.0240666667
799.47,6.3888,14.293,8.67840000001,12.4242,20.4039333333,12.5506,3.3164,7.22233333333,33.8721333333,12.037
799.78,4.482,12.7764,7.11926666666,11.1576,18.8424,11.2706666667,1.6362,5.89219999999,32.8720666667,9.60833333332
800.08,6.4844,14.5225333333,9.618,12.7603333333,20.79,13.2985333333,3.28999999999,7.6824,34.4097333333,11.5885333333
800.39,5.70426666667,14.3221333333,8.45046666667,11.0110666667,20.2296666667,12.0440666667,2.80793333333,6.55186666667,33.3686666667,10.1899333333
800.70,6.42833333333,14.8874,9.04193333334,12.0794666667,20.6181333333,12.7769333333,3.57613333334,7.54966666667,33.3598666667,11.1171333333
801.00,5.98959999999,13.9138,8.24986666667,12.3483333333,20.1230666667,11.5479333333,2.7264,6.57886666669,32.5330666667,9.56893333333
801.31,6.6576,14.3638666667,9.18460000001,12.6614,20.9408666667,12.3296666667,3.09146666667,7.05200000001,33.0914,10.3494666667
801.62,8.9282,15.5767333333,11.108,14.7139333333,22.2616,13.9417333333,4.33246666666,7.59306666666,35.0227333333,12.3160666667
801.92,8.63746666667,15.2474666667,10.6364,14.0216666667,21.8576,13.588,3.03633333333,7.1664,35.3324,11.8718
802.23,5.84073333333,12.7562,8.29846666668,12.1493333333,20.4776,11.5124,-0.0795333333332,4.47759999999,34.3781333333,9.2438
802.54,6.29033333332,12.4715333333,7.56806666667,10.8568,19.7424666667,10.7182,-0.653866666665,3.56606666666,34.0762,8.61820000001
802.84,4.47686666666,10.7931333333,5.27493333333,8.66166666665,17.0608666667,8.70080000001,-2.61813333333,1.64480000001,31.7568,6.59853333335
803.15,6.70526666666,12.4484,7.70566666666,9.88926666666,18.4512666667,10.4474,-0.894733333334,3.0784,32.9582666667,9.14860000001
803.46,5.18846666667,11.7866,6.2262,8.98686666667,16.9847333334,8.93760000001,-1.95806666667,2.09493333333,31.6104666667,7.52813333334
803.76,4.98786666667,10.9028666667,6.4422,9.51686666667,16.6715333333,9.56573333335,-2.74286666667,2.28406666667,31.4495333333,7.18393333333
804.07,4.65113333333,10.4846,6.3566,8.90500000001,16.8604,9.57366666668,-3.26553333333,1.74433333333,31.2597333333,6.37599999999
804.38,3.82373333333,9.90993333333,5.94593333334,7.45739999999,16.5564,9.16900000001,-3.86386666667,0.941066666666,30.9708,6.67673333333
804.68,6.06679999999,11.6206666667,7.55686666666,9.42433333334,17.7939333333,11.5432666667,-1.8578,3.32846666667,32.7044666667,8.93093333333
804.99,4.44766666667,10.9376666667,6.60786666667,8.89533333333,17.5847333333,11.3108,-2.96506666667,2.73940000001,32.0668,8.07066666667
805.30,3.80533333334,10.3261333333,5.8978,8.99273333333,17.3432,10.3163333333,-3.01713333333,1.83926666666,31.562,7.20193333333
805.60,4.20353333333,10.5278666667,6.15326666666,8.93013333333,16.8140666667,10.5374666667,-1.94946666667,1.88313333333,31.1079333333,7.84586666667
805.91,5.045,11.4935333334,7.35893333333,10.5072,18.3689333333,11.9296666667,-0.531000000001,3.40446666666,31.8919333333,9.19866666666
806.21,6.46733333333,13.1148,9.30659999999,12.1938,19.8481333334,13.9506,1.27253333333,4.96659999999,33.4662666667,11.2346
806.52,4.93786666667,11.2034,7.95613333333,11.3276,18.4814,12.3591333333,-0.057266666668,3.75359999999,31.7765333333,9.52239999999
806.83,4.59246666667,10.9405333333,7.88220000001,11.2880666667,18.8036666667,12.2914666667,-0.106066666667,3.26093333334,33.0631333333,10.0242
807.13,5.7318,12.4457333333,9.29193333334,12.6346,20.6610666667,13.2484,2.4834,4.40033333334,34.0888,11.8508666667
807.44,6.33033333333,12.7954666667,9.32766666669,12.6896,19.9903333333,13.0067333333,2.99706666667,4.61093333333,34.1692666667,12.2095333333
807.74,5.31533333333,11.7117333333,8.41833333333,12.1020666667,19.0391333333,12.1121333333,1.95186666667,3.41339999999,34.034,11.0211333333
808.05,4.90246666667,11.4564,8.6668,12.4308,19.2717333334,11.3949333333,2.82060000001,3.07693333333,34.3488,10.6153333333
808.35,7.00366666667,12.7922666667,10.5259333333,13.7418666667,20.2143333333,12.1798,4.23699999999,4.58386666666,35.3446,11.8632
808.66,6.86153333333,12.8615333333,10.6257333333,13.7128,19.2203333334,12.0307333333,3.518,4.56413333334,34.5744,11.9896666667
808.97,7.56193333333,13.2279333333,11.4482,14.4183333333,20.1580666667,13.0068666667,3.9916,5.32919999999,35.5029333333,13.0595333333
809.27,8.99533333333,15.1940666667,12.5464,15.6724,21.3184666667,14.4284,4.94413333333,6.36899999999,36.7888666667,14.3115333333
809.58,9.02986666667,14.8942666667,12.4336666667,15.9674,21.5718666667,13.3333333333,5.00813333333,6.38480000001,36.5310666667,14.1355333333
809.88,10.718,17.5849333333,14.6910666667,17.5738,23.9176,15.2588,6.74453333334,7.98006666666,39.9776666667,16.305
810.19,13.3334,20.2264,16.8874,19.9321333333,25.8516666667,18.0306,8.97553333333,10.8771333333,41.0186,18.8455333333
810.49,11.8856,18.8686,15.5109333333,18.4062666667,23.5644666667,16.0097333333,6.1558,8.95366666666,40.6812666667,16.9344
810.80,11.7842666667,18.7112666667,15.9109333333,18.7732,24.4486,16.3073333333,5.99739999999,9.00873333333,41.3878,16.9516666667
811.10,12.7918,19.8917333333,17.7016,19.0373333333,25.2466666667,17.2202,6.94333333334,10.1804666667,41.4319333334,18.1107333333
811.41,11.9648666667,18.8199333333,16.1580666667,17.4137333333,23.9296666667,15.4301333333,4.74580000001,8.66293333333,39.6359333333,16.8612
811.71,8.52713333333,15.1032666667,12.4547333333,13.6692,20.5039333333,11.7700666667,1.36939999999,4.79320000001,37.1576,13.0878666667
812.02,8.77046666666,15.5950666667,12.9652,13.8329333333,21.4990666667,11.887,1.5384,4.74680000001,38.7507333333,13.4386
812.32,9.3442,16.2542666667,13.5496666667,14.3476,22.461,12.1704666667,0.703133333336,5.80126666666,39.3508666667,13.1305333333
812.63,9.04566666666,14.3817333333,12.8226,12.6209333333,20.9812,11.2230666667,0.13433333332,5.12106666666,37.9972,12.7554
812.93,11.1198666666,17.4458666667,15.1276666667,15.4943333333,23.5494,13.8965333333,2.71113333333,7.6752,39.8558666667,15.1146
813.24,8.85753333334,14.8119333333,12.0161333333,13.1586666667,20.1614,11.0349333333,0.174733333333,5.38980000001,37.1102666667,12.3654666667
813.54,7.68726666667,12.4720666667,10.1789333333,10.8681333333,18.0916666667,9.56933333333,-0.83506666666,3.68439999999,35.4539333333,10.1524
813.85,9.59686666665,13.7556,12.22,12.7959333333,20.5631333333,11.8360666667,1.33080000001,6.60273333333,36.3019333333,12.6166666667
814.15,10.9376,14.6614666667,12.5651333333,12.8776,20.8592,12.6041333333,2.01833333333,6.77086666667,37.5260666667,13.8412666667
814.46,11.8292,16.0484666667,12.9762666667,14.1364666667,22.4221333333,14.1110666667,3.54366666667,8.99946666667,38.789,14.8246666667
814.76,12.2780666667,16.7722,13.5195333334,15.4563333333,23.7492666667,15.3942666667,4.29546666667,9.75786666666,39.9379333334,15.928
815.07,15.5958,21.1251333333,17.7012666667,19.4555333333,27.5741333333,19.4434666667,8.22753333335,13.8052666667,42.4440666667,19.7096
815.37,16.3976666667,21.848,18.3859333333,19.5555333333,28.2572666667,20.5848666667,9.76613333334,15.1579333333,41.6724666667,21.3801333333
815.68,17.1668666666,22.0798666667,19.2130666667,20.4948,28.6004,20.6296666667,10.714,15.8852666667,41.2366,22.4058666667
815.98,17.1646666667,22.7913333334,20.4597333333,21.1057333333,29.4799333333,20.6130666667,11.3519333333,16.4094666667,41.3027333333,22.2550666667
816.29,17.0396,22.2149333333,20.3838,19.6928666667,29.1448,20.7894666667,11.0964,16.3376666667,40.5812,21.9188666667
816.59,18.7121333333,23.8636666667,22.5108666667,21.6775333333,32.0238666667,22.5648666667,13.3766666667,17.4459333333,42.0778666667,23.7662
816.89,18.1072666667,23.9012,22.8812666667,22.0084666667,32.0608666667,22.1030666667,12.9756,17.0663333333,42.0714666667,23.7329333334
817.20,17.9760666667,24.3296666667,22.6916,22.2848666667,31.6850666667,22.3475333333,13.0411333333,16.3276666667,41.7422666667,23.6932666667
817.50,17.7676666667,24.4846666667,22.7550666667,22.373,31.805,21.6691333333,13.0216,16.4102666667,40.9552666667,23.5494666667
817.81,18.7239333334,24.4952,22.5238,23.0380666667,31.7714666667,21.7904666667,13.6666,16.2952666667,40.4,23.619
818.11,18.0091333333,23.4886666667,22.274,21.6256,30.5662,21.4154666667,13.0045333333,15.6712666667,39.1142,22.3560666667
818.41,17.2734666667,22.4365333333,20.8514,20.6068,30.0725333333,20.4258,12.2826,15.1722,38.8587333333,21.9474666667
818.72,17.6136666667,22.8449333333,21.5710666667,21.4776666667,30.692,20.7048666667,13.0785333333,15.4988666667,39.4989333333,22.4968
819.02,16.7386,22.3022666667,20.8392666667,20.3037333333,30.3038,20.4557333334,12.8616666666,14.948,38.9608666667,21.9264666667
819.33,16.3988,22.0982,20.3497333333,19.9628666667,29.8660666667,20.2158,12.3809333333,14.9925333333,39.0103333333,21.9123333333
819.63,14.8808,20.4299333333,18.6970666667,18.439,28.0422666667,18.5582,10.5158666667,13.4722666667,38.3069333333,20.7671333333
819.93,15.2622,21.2295333333,19.3879333333,18.6448666667,28.3549333333,19.1203333333,10.8851333333,14.7104,38.8087333333,21.683
820.24,15.0961333333,20.8948,19.0372666667,18.0519333334,28.1537333333,18.6892666667,10.4994,14.7208,38.2012666667,21.2566
820.54,15.4273333333,21.2168666667,19.4251333333,18.242,28.4920666667,18.8168,10.7614,15.3080666667,38.6263333333,21.5455333333
820.85,15.2114,21.1236,19.2644666667,18.3036,28.5633333333,18.7167333333,10.7918666667,15.5274666667,38.3255333333,21.5273333334
821.15,15.0203333333,21.2673333333,19.3012,18.3021333333,28.3943333333,18.6975333333,10.6932666667,15.5618,38.2587333333,21.6707333333
821.45,14.9689333333,21.3705333333,19.1546666666,18.4241333333,28.5958666667,18.5648666667,10.5992666667,15.628,38.19,21.8385333333
821.76,14.7144,21.1790666667,18.9668666667,18.1614,28.2624666667,18.3998666667,10.2468666667,15.3972666667,37.9596666667,21.6473333333
822.06,14.5594,21.0945333333,18.7938,18.1080666667,28.2038,18.443,10.1056666667,15.3469333333,37.8728666667,21.549
822.36,14.2928,20.7254,18.4067333333,17.8507333333,27.8488666667,17.9688,9.70680000001,14.9305333333,37.6451333333,21.285
822.67,13.9802,20.5706666667,18.1303333333,17.7530666667,27.8042,17.8347333333,9.63099999999,14.7235333333,37.4481333333,21.1875333333
822.97,14.403,20.9870666667,18.5616666667,18.2864666667,28.2757333333,18.1692,10.1522,15.2266666667,37.6464,21.5465333333
823.27,13.8644666667,20.3768,17.9886666667,17.8925333333,27.7721333333,17.6648666667,9.74206666665,14.7043333333,37.1111333333,21.0396
823.58,13.8498666667,20.4848,17.9340666667,18.0760666667,27.8849333333,17.7488666667,9.87173333332,14.7524666667,37.0924,21.0802666667
823.88,13.4580666667,20.1416,17.5161333333,17.9393333333,27.4389333333,17.3807333333,9.59486666667,14.3616,36.6888666667,20.8061333333
824.18,13.0112,19.7751333333,17.1024666667,17.5638666667,26.7964,17.0676,9.17706666667,13.8921333333,36.3422,20.4798
824.49,12.7904,19.5158666667,16.8959333333,17.4949333333,26.7939333333,16.8400666667,8.95006666665,13.7131333333,36.1978,20.2343333333
824.79,12.358,19.1752666667,16.5310666667,17.2384,26.3871333333,16.5563333333,8.89733333333,13.3781333333,35.7038666667,19.8406666667
825.09,12.0128,18.9508666667,16.1695333333,16.9960666667,26.3129333334,16.191,8.83506666667,13.1654666667,35.2332666667,19.5426
825.39,11.688,18.3971333333,15.4506666667,16.4797333333,25.6964666667,15.6145333333,8.42353333333,12.6810666667,34.5034666667,18.9021333333
825.70,12.1370666667,19.1444666667,15.9885333333,17.0858666667,26.3224,16.4485333333,9.17520000002,13.3844666667,35.0068666667,19.5807333333
826.00,12.7751333333,19.6546666667,16.6161333333,17.4849333333,26.9355333333,17.0242666666,9.73666666667,13.9159333334,35.6184666667,20.2057333333
826.30,12.3052666667,19.1783333334,16.0938,16.9440666667,26.446,16.6951333333,9.08926666669,13.2870666667,35.3966666667,19.7545333333
