wavelength,Back_SpoAmem,Belly_SpoAmem,Breast_SpoAmem,Crissum_SpoAmem,Crown_SpoAmem,DorTail_SpoAmem,Rump_SpoAmem,Throat_SpoAmem,WingTip_SpoAmem
813.54,9.42286666667,49.1302,12.1383333333,39.1138666667,9.28473333335,12.8943333333,25.8536666667,35.6911333333,16.5609333333
813.85,9.69993333334,49.2863333333,12.7980666667,39.1646666667,9.5296,13.2118,26.1801333334,36.1880666667,16.9262666667
814.15,8.76626666668,49.151,11.4849333333,39.4646,8.50693333333,11.7190666667,25.094,35.7005333333,15.9263333333
814.46,8.62846666667,48.5785333333,11.0557333333,39.0773333333,7.88026666666,11.2718666667,24.2726666667,35.2369333333,16.0432666666
814.76,7.952,47.8524,10.3731333333,38.5904666667,7.19733333333,11.1358666667,24.0216666667,34.4445333333,15.6551333333
815.07,6.08446666666,47.4262666667,8.86926666667,38.0422,5.42613333334,9.54419999999,22.6244,33.1730666667,14.076
815.37,6.17193333333,47.044,8.38573333334,37.9037333333,5.47593333333,9.14900000001,22.0964,33.1573333333,13.5345333333
815.68,5.93713333333,47.4466,8.20119999999,37.6855333333,5.28306666667,8.63726666667,21.3500666667,32.8552666667,13.0901333333
815.98,5.62153333333,47.5768666666,7.83820000001,37.6653333333,4.4668,8.33546666667,21.1041333333,32.1785333333,12.7938666667
816.29,5.5032,47.6603333333,7.57533333334,37.554,3.74513333333,8.13593333333,20.9936666666,32.5265333333,12.9596
816.59,4.3182,47.8538,6.75273333333,37.4710666667,2.9334,7.75893333334,20.3526666667,32.6881333333,12.4904
816.89,4.19413333333,47.6792666667,6.38813333333,37.6454666667,2.42193333333,7.51893333334,20.3968,32.5654666667,11.9408666667
817.20,4.98573333333,48.3394666667,6.66653333334,38.1458666667,3.54346666667,8.3888,20.9065333333,32.9542,12.2702
817.50,5.58253333333,49.0777333333,7.42713333333,38.8998,3.9158,9.03720000001,21.869,33.0986,12.5324
817.81,5.7234,50.3836,7.83373333333,40.1999333333,4.0528,9.6164,22.8616,33.9567333333,12.6538666667
818.11,5.94246666667,51.1837333333,8.20106666667,40.7788666666,4.44713333333,9.95326666665,23.4968666666,34.5562,12.8348666667
818.41,8.0702,52.4598666667,10.0187333333,42.3068,6.2636,12.0418666667,25.2931333333,36.3494666667,14.5204666667
818.72,8.75920000001,52.8454666667,10.753,42.6086666667,6.61726666667,12.6264666667,26.0373333333,36.9600666667,15.2069333333
819.02,10.0166666667,53.5726666667,11.5653333333,43.5825333333,7.13206666667,13.4198666667,27.132,38.0394,15.8524666667
819.33,10.625,53.2262,11.9939333333,43.3214666666,7.619,13.8453333334,27.1249333333,38.0712666667,16.0476666666
819.63,11.5632,54.0165333333,13.2660666667,44.2858,8.87173333333,14.8136666667,28.2558666667,38.9804,16.8479333333
819.93,11.7723333333,53.2470666667,13.2082666667,43.5015333333,8.77966666667,14.4805333333,28.288,38.4432666667,16.7744
820.24,12.1337333334,53.7695333334,13.4351333333,43.4969333333,9.10586666667,14.7764666667,28.7458666667,38.5097333333,17.0556
820.54,11.7992,53.2418666667,13.068,43.0100666667,8.68560000001,14.4830666667,28.2128666667,37.8806666667,16.7705333333
820.85,11.7764,53.2733333333,13.0931333333,42.8683333334,8.70946666667,14.6004,28.1454,38.0382666667,16.9253333333
821.15,11.5009333333,53.2421333333,12.9619333333,42.6802666667,8.47186666667,14.3748,27.7652,37.796,16.7476666667
821.45,11.5286,53.0957333333,12.9568,42.419,8.42513333334,14.2881333333,27.6696,37.7120666667,16.8135333333
821.76,11.4166666667,52.7681333333,12.8979333333,42.1345333333,8.29826666666,14.2551333333,27.4804,37.5162,16.7188
822.06,11.319,52.5888666667,12.7912,42.0398666666,8.17786666667,14.2087333333,27.3245333333,37.2583333333,16.5494666667
822.36,11.4296666667,52.5416,13.0018666667,42.0644666667,8.37553333333,14.3938666667,27.4503333333,37.2726,16.7704666667
822.67,11.62,52.9166666667,13.2488666667,42.3585333333,8.64466666667,14.4796666667,27.802,37.5929333333,17.0995333333
822.97,11.5226,52.8692666667,13.2258,42.2466666667,8.53806666667,14.5134666666,27.6490666667,37.4543333333,17.0870666666
823.27,11.6773333333,53.2599333333,13.4544,42.609,8.68273333333,14.7628666667,27.7997333333,37.6620666667,17.2890666667
823.58,11.5614,53.305,13.477,42.7589333334,8.51706666666,14.7729333333,27.7172666666,37.7388,17.2846666667
823.88,11.8451333333,53.4040666667,13.8310666667,42.8186666667,8.74313333333,15.0375333333,27.9918,37.789,17.5728666666
824.18,11.6891333333,53.3045333333,13.7462,42.5657333334,8.58033333333,14.8494,27.8042666666,37.4782666667,17.4094
824.49,11.7210666667,52.9993333333,13.7586666667,42.3261333333,8.71240000001,14.9061333333,27.9074666667,37.3585333333,17.4167333333
824.79,11.8565333333,53.1444,13.8998,42.446,8.80540000001,14.9669333333,27.9612666667,37.347,17.5268
825.09,12.1062666667,53.4685333333,14.1719333333,42.6091333333,9.00533333333,15.1776,28.115,37.5188,17.8901333333
825.39,11.9941333333,53.7197333333,14.2251333333,42.7312666667,9.01680000001,15.1092,28.2176,37.6261333333,17.9806666667
825.70,11.8277333333,53.6389333333,14.0499333333,42.6334,8.91680000001,14.9389333333,28.0612666667,37.514,17.8056
826.00,11.5085333333,53.1814666667,13.8461333333,42.4581333333,8.76953333333,14.9579333333,27.6951333333,37.1466,17.3928666667
826.30,11.6520666667,53.2398666667,13.9811333333,42.6357333333,9.03380000001,15.108,27.9450666667,37.2504,17.4868
826.61,11.5180666667,52.9993333333,13.7442666667,42.3976666667,8.97260000001,14.8883333334,27.8107333334,37.1470666667,17.3657333333
826.91,11.6622,52.9,13.7696,42.3064666666,9.24019999999,14.8204666666,27.9667333333,37.1563333333,17.4829333333
827.21,11.6879333333,53.555,13.8434,42.7868666667,9.3534,14.9242666667,28.309,37.9232666667,17.7018666667
827.51,12.5763333333,54.0475333333,14.5440666667,43.4422,10.1056,15.6720666667,29.1676666667,38.6083333333,18.4858666667
827.82,12.8592,54.6444,14.8384666667,44.0352,10.2274666667,15.8059333333,29.4638,38.8066,18.8258666666
828.12,12.741,54.729,14.6986666667,44.2001333333,10.0436,15.8800666667,29.6353333333,38.7984666667,18.7348
828.42,12.3334,54.4515333333,14.2616666667,43.9856,9.72386666666,15.4338666667,29.5017333333,38.4409333333,18.2472666667
828.72,12.3892,54.0871333333,14.1746666667,43.6778666667,9.8116,15.5034,29.427,38.18,18.1649333334
829.02,12.1515333333,54.1032,13.9535333333,43.4872,9.41326666667,15.3057333333,29.276,38.0982666667,17.8276666667
829.33,12.6146,54.0700666667,14.0248666667,43.3175333333,9.64073333333,15.6654666667,29.5593333334,38.1016,18.1061333333
829.63,12.4907333333,53.8668,13.9018,42.7724,9.65353333333,15.4774666667,29.5538,38.0004666667,18.0504
829.93,13.0136666667,53.7452666667,14.5745333333,42.9376666667,10.5094666667,16.1951333333,30.0649333333,38.3956,18.5202666667
830.23,12.6708,53.7511333333,14.4254666667,42.6559333333,10.0268666667,16.0548,29.6628,37.9708,18.287
830.54,12.6660666667,53.8256666667,14.3051333333,42.8700666667,9.77646666666,15.8406666667,29.4654,37.7583333333,18.1536
830.84,11.8169333333,53.0806666667,13.6680666667,42.2884,9.20079999999,14.9657333333,28.5794,37.0013333333,17.7458666667
831.14,11.6924,52.5987333333,13.5324666667,41.4212666667,9.13840000001,14.9604666667,28.2182666667,37.0476666667,17.5626666667
831.44,12.38,53.3401333333,14.8841333333,41.7053333333,10.0302,15.6698,28.8217333334,37.7979333333,18.5498666667
831.74,12.9725333333,53.4283333333,15.4794666667,42.2475333333,10.7374666667,16.2201333333,29.4143333333,38.2335333333,19.1642666667
832.04,13.3453333333,53.7353333333,16.2136666667,42.8862666667,11.1851333333,16.5677333333,29.883,38.6978,19.7300666667
832.35,13.926,54.4116,17.0760666667,43.7425333333,11.8712666667,17.2398666667,30.573,39.4636666667,20.3502
832.65,13.6538666667,54.6688,17.1849333333,43.6914,11.8803333333,16.8484,30.438,39.2574666667,20.4219333333
832.95,14.0303333333,55.0959333333,17.3030666667,44.2474,11.8030666667,17.1514666667,30.6414666667,39.2124,20.6464666667
833.25,13.6784666667,55.4082,16.8366666667,44.4217333333,11.2244,16.5842,30.4032666667,38.6686,20.5880666667
833.55,13.9335333333,55.3290666667,16.7296666667,44.522,11.2213333333,16.6410666667,30.5561333333,38.7158666667,20.5582666667
833.85,13.3781333333,54.2283333333,16.237,43.7852666667,10.6800666667,15.9955333333,29.8523333333,37.8569333333,19.727
834.16,13.3687333333,54.4948666667,16.2038666667,43.7695333333,10.4718,15.9503333333,29.8220666667,37.7791333333,19.3903333333
834.46,13.7118666667,54.9109333333,16.4526,44.4039333333,10.8046,16.1594666667,30.2637333333,38.3005333333,19.7882
834.76,13.7798666667,54.4088,16.4092,44.4794,10.8726666667,16.195,29.8338,38.2272666667,19.8769333333
835.06,13.5052666667,54.766,16.3134,44.5319333333,10.5586,16.108,29.5463333333,38.3380666667,19.7754
835.36,14.3072666667,55.6346666667,16.9264666667,45.1172,11.0926,16.7551333333,30.2851333333,38.8795333333,20.5955333333
835.66,14.4067333333,55.5718,17.0011333333,44.9352,11.2406,16.9203333333,30.2912,38.4409333333,21.0732666667
835.96,13.9220666667,55.9441333333,16.7708,45.1680666667,10.5144666667,16.6933333333,30.3123333333,38.6322666667,21.0288
836.26,13.4184666667,55.8824666667,16.2484,44.8562,10.0654666667,16.0457333333,29.6993333333,38.5162,20.8758
836.57,12.6468666667,55.6406666667,15.6406666667,44.2934666666,9.15666666665,15.1297333333,29.0908,38.5906,19.8613333333
836.87,13.0415333333,55.5108,16.3313333333,44.1972,10.1934,15.5502,29.3254666667,39.0374,20.1104
837.17,12.7502666667,55.7005333334,15.979,44.1426,10.1913333333,15.7527333334,29.2254,39.2602666667,20.0872
837.47,13.1384,55.3109333333,16.0074,44.4660666667,10.65,16.1098,29.3873333334,39.5355333333,20.3436
837.77,14.5064,55.9921333333,16.8622,45.6012666667,11.916,16.9599333333,29.9119333333,39.6967333333,21.3001333333
838.07,14.7231333333,56.2591333333,16.4472666667,45.6739333333,12.4452,16.6353333333,30.5956666667,40.0418666667,21.1284666667
838.37,16.3597333333,56.4350666667,17.3720666667,46.6666666667,13.3441333333,17.4906666667,31.944,40.8723333333,22.4124666667
838.67,15.4996666667,55.2763333333,16.0244666667,45.9073333333,11.9374,15.8793333333,30.9435333333,40.5024666667,21.1168
838.97,14.268,53.6710666667,14.6059333333,44.358,10.4280666667,13.8739333333,29.5157333333,39.3130666667,19.1441333333
839.27,14.3377333333,52.4172,14.2274,43.5871333333,10.5188666667,13.6863333333,28.6204666667,38.2668,18.7528
839.57,14.0956,50.8856666667,13.9667333333,42.8234,9.96226666666,13.2687333333,27.7402,36.9939333333,17.9818666667
839.87,15.614,50.712,15.1598666667,43.5294,10.9184,14.7574,28.5036,37.3995333333,18.8544666667
840.17,15.3281333333,50.9081333333,14.3622666667,44.2309333333,9.98426666667,14.5931333333,28.525,37.2074,18.6981333333
840.47,16.9478666667,51.6562,15.5731333333,45.1772,11.1250666667,15.0104,29.3229333333,38.2604,20.0834666667
840.77,16.3186,51.2764,15.6328666666,45.1054666667,10.865,14.8416666667,29.1244666667,38.4070666667,20.0949333333
841.07,15.5338666667,51.2087333333,15.3929333333,44.2276666667,9.77773333335,13.9946666667,28.9647333333,38.2006666667,19.3604666667
841.37,15.8128,51.7685333333,16.0000666667,44.3526,10.1268666667,14.4240666667,29.7961333333,38.4352666667,19.8898
841.67,14.7717333334,51.1529333333,15.4566,43.2077333333,9.29226666666,13.2078,29.0639333333,37.3287333333,19.1666666667
841.97,15.2042,52.09,16.5780666667,43.8011333333,9.9822,14.8606666667,30.006,36.8620666667,20.1658
842.27,17.4644,53.9518,17.8972666667,45.8997333333,11.5646666667,16.7224,32.2449333334,38.0828,22.2016666667
842.57,18.1970666667,54.5396,18.7939333333,46.8872666667,11.6732,17.3282,33.1128,38.8974666667,22.7496
842.87,19.6832,56.4462666667,20.4270666667,48.1818666667,13.4298,18.9944666666,35.2479333333,41.2809333333,24.0908
843.17,18.4958666667,56.0810666667,20.3469333333,46.8402,12.726,18.1778,34.5334666667,39.9420666667,23.76
843.47,18.1737333333,56.2880666667,21.5294,46.2657333333,13.2590666666,17.9065333333,34.0460666667,39.4802,24.5286
843.77,15.8512666667,55.9619333333,20.7284,45.3524,11.6864,17.8464,33.1592,38.6223333333,23.658
844.07,14.7428666667,55.1907333333,20.5472666667,44.4776666667,10.3980666667,17.7778666667,31.8243333333,37.927,22.9188666667
844.37,13.6580666667,52.9401333334,19.2478,43.8290666667,9.16233333335,18.4102666667,31.0428,36.5299333333,21.6924
844.67,12.9188666667,52.7026,18.8828666667,44.2882666667,8.09006666665,18.7207333333,30.2702,35.874,21.0630666667
844.97,14.3603333333,53.4594666667,20.2342,45.0989333333,10.036,21.1350666667,30.9008666667,36.8109333333,21.7478666667
845.27,14.6376,54.0578,20.0723333333,44.9638,11.25,21.6486,31.3042666667,38.1340666667,22.6267333333
845.57,13.4975333334,53.3515333333,19.9451333333,44.0548,11.1234666667,21.2053333333,30.2648,36.8949333333,22.5569333333
845.87,11.1822666667,52.849,17.5969333333,42.8101333333,9.20539999999,18.7596666667,27.5387333333,35.8527333333,20.8720666667
846.17,8.75246666667,53.9673333333,15.4396,43.1083333333,7.05506666667,16.8711333333,26.4007333333,34.1512,20.4909333333
846.47,9.23899999999,55.9914666667,14.6194,44.4374,7.15979999999,17.8134666667,27.9098,36.8488,21.5006
846.77,13.0312666667,58.0798666666,16.6557333334,46.6235333333,8.65160000001,20.6256666667,30.7011333333,39.8058666667,23.2792666667
847.07,17.2911333333,59.3439333333,18.5608666667,47.6614666667,11.4708666667,21.7778,33.0793333333,41.2486,25.4392
847.37,15.4666666667,58.4888666667,15.0668,45.8,9.22213333332,18.9112,32.9778,39.0666,23.2666666667
847.67,12.2559333333,55.8025333333,12.301,42.2896,7.2726,15.4658666667,29.0010666667,34.9047333333,20.0898666667
847.97,10.2001333333,55.0529333334,8.76326666667,40.4005333334,4.9234,12.6265333333,26.5018,33.663,18.1626666667
848.26,6.4188,53.0855333333,4.7584,37.8438666667,2.0818,8.37680000001,23.2465333333,29.9133333333,16.0098666667
848.56,4.6038,51.3206666667,4.12566666667,37.4844,1.05666666667,6.54093333334,20.7548,28.3521333333,13.9623333333
848.86,3.28093333333,51.2599333333,1.7586,36.3778666667,-0.682333333335,4.7244,19.0812,29.3964,13.307
849.16,7.73733333334,51.5814666667,6.8614,38.7835333333,4.5256,9.29446666667,23.6982666667,32.4816,17.4454
849.46,10.2878,50.8873333333,9.37646666666,39.2326666667,6.95426666666,11.7746,25.8033333333,35.0119333333,18.585
849.76,11.0866666667,52.5274666667,11.746,40.3662666667,8.40046666667,13.5286666667,26.6667333333,36.7766,20.6594
850.06,7.98026666667,48.9716,9.12013333333,37.5216,7.50926666667,11.2021333333,23.8909333333,35.7867333333,19.6282666667
850.36,5.32806666667,47.4388,9.00913333335,37.5032666667,6.07473333333,10.2445333333,22.1621333333,35.1864666667,19.408
850.65,10.3118,50.4555333333,14.9400666667,40.3837333333,10.9352,14.8442,24.4843333333,39.6882666667,24.2205333333
850.95,10.525,50.7693333333,14.823,40.0731333333,9.91466666667,13.5774666667,24.4444666667,41.4895333333,25.2993333333
851.25,11.1827333333,50.4659333333,16.3679333333,39.7133333333,9.84466666667,15.1254666667,25.6154,40.6691333333,25.9498666667
851.55,15.2687333333,53.7157333333,20.4062,42.5090666667,12.7838,19.092,29.2712,45.2328666667,28.9843333333
851.85,17.4602666667,54.6032666667,22.1978,43.9804666666,13.6996,20.2932,30.0122,47.8144666667,30.4761333333
852.15,21.1027333333,57.5688666667,26.1403333333,48.1202666667,17.0676666667,23.6090666667,33.8596666667,51.7543333333,33.2080666667
852.45,21.9743333333,58.7180666667,27.5384666667,48.1026666667,17.4615333334,24.0513333333,35.1282666667,53.2819333333,32.7438
852.74,20.9410666667,57.5162666667,26.1176666667,46.1436666667,16.706,23.085,34.0392,53.3333333333,31.3202
853.04,21.4725333333,58.1524666667,25.3814666667,46.3185333333,16.8406666667,21.4725333333,34.0028,51.2182666667,29.7188666667
853.34,24.0272666667,61.9592,27.2924666667,48.6530666667,18.721,23.4285333333,36.4353333333,51.8912,30.8299333333
853.64,24.092,64.1193333333,26.2872,48.1030666667,19.214,22.927,37.2899333333,51.9513333333,30.5148666667
853.94,25.0754666667,66.0356,26.6666666667,49.5198,20.1920666666,23.1275333333,39.8079333333,51.6048,31.2206
854.23,28.282,67.2308,29.6924,51.8974,24.2563333333,25.8206,42.4872,52.8204666667,33.6153333333
854.53,28.9559333333,67.6730666667,32.4529333333,53.0062,26.2642,26.4654,43.9748666667,55.5220666667,34.9684666667
854.83,25.1222666667,64.9678,29.5752666667,50.6821333333,23.3462,23.3977333333,41.9304666667,51.995,31.5058
855.13,23.6754666667,63.9798,27.858,48.4156666667,22.5348666666,22.0277333333,42.5348666667,49.9619333333,30.7731333333
855.43,23.7197333333,62.8502,27.5362666667,47.0289333333,21.3044666667,22.1255333333,41.8598666667,47.4395333333,29.855
855.72,26.7376666666,64.7045333333,29.8109333333,50.0236666667,24.9882,25.4136666667,44.1608666667,48.4160666667,32.8134
856.02,27.5682,67.1412,31.0083333333,51.8860666667,25.6228666667,26.7377333333,44.745,47.7816666667,33.4519333333
856.32,29.0104,65.8476666667,32.0364,51.9682,26.2799333333,29.0328666667,45.3469333333,48.6689333333,34.7441333333
856.62,27.4429333333,64.1096,30.5936,50.4567333333,24.8630666667,27.2831333333,45.0000666667,48.0138,32.9679333333
856.91,28.8377333333,63.0043333333,32.0174,50.2632666667,25.7457333333,28.5089333333,45.4384,48.2456666667,33.3552666667
857.21,27.5758,59.9998666667,30.6493333334,47.8138666667,24.394,27.3160666667,42.7922,45.5626666667,32.1427333333
857.51,25.7333333333,58.1331333333,29.4,46.0444,23.3556,27.311,42.0222666667,43.4888666667,31.1333333333
857.81,24.3016666667,56.937,26.8017333334,45.3379333333,22.2297333333,26.5992,39.6172,40.1804,29.3919333333
858.10,27.2542666667,60.4293333333,30.1469333333,48.565,23.6384,29.1978,41.6271333333,43.2316,32.8586666667
858.40,29.5861333333,63.2873333333,32.3677333333,50.6208666667,24.9195333333,31.4022666667,42.5977333333,45.1032666667,34.3677333333
858.70,28.881,63.0388666667,32.5324666667,51.5901333333,24.4758666667,30.7890666667,41.5312,45.3240666667,34.9116
858.99,25.4856,61.6236666667,29.8398666667,50.2336666667,19.7292,27.9702,38.45,43.6898,33.1116
859.29,25.4476666666,60.0498,29.4528666667,49.2786666667,17.4129333333,25.8707333333,37.4627333333,43.0844666667,33.7811333333
859.59,24.7406666667,59.5060666667,29.432,49.5062,17.7777333333,24.7901333333,37.6296666667,42.1234,33.8024666667
859.89,24.1756666667,58.8278,30.4762,48.8156666667,16.9475333333,25.2015333333,36.4590666667,41.3188,33.5286666667
860.18,21.8901333333,59.6168,30.4725333333,48.7610666666,14.5594666667,23.9081333333,35.8875333333,40.7408666667,32.2604666667
860.48,23.142,64.2350666667,33.7705333333,52.459,14.9727333333,25.0820666667,39.0437333333,43.6611333333,33.2785333333
860.78,25.5096,66.3636666667,35.6199333333,55.4820666667,14.3801333333,25.1238666667,40.4408,46.3912,33.7464
861.07,27.3517333333,65.0856,36.4954666667,54.7035333333,14.8353333333,26.4032,41.6072,46.6931333333,34.1502666667
861.37,28.1933333333,63.6133333333,34.9873333333,53.3333333334,15.8015333333,26.0814666667,42.8244,45.8014666667,33.257
861.67,25.2052,59.5898666667,31.9231333333,50.5640666667,13.0514,23.0257333333,40.718,43.0258,29.8204666667
861.96,25.0370666667,58.0740666667,31.0372,50.0740666667,14.3950666667,24.8148,40.7901333334,42.5924666667,29.1358
862.26,24.645,57.5451333333,30.2526,48.568,14.1274666667,25.68,40.6498666667,41.3958,28.2551333333
862.56,24.2857333333,56.5986666667,29.5918666667,48.4806666667,15.9410666667,27.0749333333,39.7958666667,41.7916,27.4150666667
