wavelength,Back_SicAurf,Belly_SicAurf,Breast_SicAurf,Crissum_SicAurf,Crown_SicAurf,DorTail_SicAurf,Rump_SicAurf,Throat_SicAurf,WingTip_SicAurf
822.06,31.3658888889,55.646,44.9682222222,47.4597777778,31.8746666667,32.504,36.0414333334,40.0835555556,28.9122222222
822.36,30.6565555556,55.3446666666,44.5661111111,46.9672222222,31.3007777778,31.884,35.5218555556,39.66,28.4453333333
822.67,30.2415555555,54.7997777778,44.2235555556,46.3802222222,31.0593333333,31.6424444445,35.1908222222,39.1856666667,28.1572222222
822.97,30.0398888889,54.6575555556,44.0572222222,46.3327777778,30.989,31.3455555555,35.0266111111,39.2761111111,27.9458888889
823.27,29.7633333333,54.0465555556,43.449,45.7404444444,30.2175555555,31.0282222222,34.7226111111,38.9395555555,27.6082222222
823.58,29.9668888889,54.2258888889,43.6678888889,46.0674444444,30.1643333333,31.487,34.8313222222,39.1545555556,27.7796666667
823.88,30.2212222222,54.1711111111,43.641,46.1681111111,30.0963333333,31.5431111111,34.9833888889,39.2067777778,27.7875555556
824.18,30.4504444444,53.7342222222,43.3193333334,45.7266666667,29.7117777778,31.5246666667,34.7365111111,38.8908888889,27.2321111111
824.49,30.8151111111,53.3211111111,43.1875555555,45.5988888889,29.726,31.625,34.2485333333,39.0585555556,27.0726666667
824.79,31.3761111111,53.0796666666,43.3451111111,45.6925555556,29.8506666667,32.1774444445,34.2630222222,38.9736666667,27.4257777778
825.09,31.376,52.2741111111,42.6851111111,45.1742222222,29.8708888889,31.9754444444,33.6247777778,38.4252222222,26.8046666667
825.39,31.308,51.6035555555,42.1423333333,44.9184444444,29.3691111111,32.0284444445,33.0409555556,38.1286666667,26.1741111111
825.70,31.9198888889,51.8452222222,42.0625555556,45.3278888889,29.5575555555,32.5285555555,33.2658444445,38.457,26.2466666667
826.00,32.8352222222,52.655,42.3311111111,45.5615555555,30.0692222222,33.4544444444,34.1342,38.9931111111,26.6908888889
826.30,32.6452222222,52.8441111111,42.1078888889,45.4254444444,29.634,33.5582222222,34.0064444445,38.5993333333,26.6162222222
826.61,32.7067777778,52.5908888889,42.342,45.8257777778,29.9034444445,33.5086666667,34.0650888889,38.5622222222,26.8108888889
826.91,32.3765555556,52.375,42.1534444445,45.4281111111,29.8832222222,33.0167777778,33.6890777778,38.3464444445,26.8783333333
827.21,32.6087777778,52.4557777778,42.6464444445,45.5917777778,30.4685555556,33.548,33.7962111111,38.3051111111,27.4223333333
827.51,32.2415555555,52.6988888889,42.3292222222,45.6875555556,30.1881111111,33.4021111111,33.7542,38.4358888889,27.1735555555
827.82,31.9848888889,52.3968888889,42.2781111111,45.1991111111,30.1607777778,33.7177777778,34.0475111111,37.9244444444,27.1206666667
828.12,32.5617777778,53.2186666667,43.0482222222,46.1272222222,30.6585555555,34.4502222222,34.9323,38.9993333333,27.7777777778
828.42,33.3176666667,53.9996666667,43.4747777778,46.5244444445,31.1048888889,35.3193333333,35.6539,39.4401111111,28.454
828.72,34.4402222222,53.8615555556,43.5554444444,46.7588888889,31.7821111111,36.1007777778,36.3086,39.9245555556,28.8722222222
829.02,34.8263333333,53.6502222222,43.3268888889,46.3407777778,31.7761111111,36.86,35.9979444444,40.0384444444,28.8633333333
829.33,35.4844444444,53.2723333333,43.3993333333,47.783,31.3544444445,37.2906666666,35.7686888889,40.5478888889,29.457
829.63,36.6771111111,52.9854444444,43.5461111111,48.0266666667,31.7297777778,38.0871111111,35.9151,41.317,30.183
829.93,38.4003333333,53.8101111111,43.9495555556,48.9383333334,31.8744444445,39.7551111111,36.358,41.7741111111,30.9236666667
830.23,39.2592222222,52.9631111111,43.6608888889,48.7036666667,31.0824444444,39.7151111111,36.4430555556,41.1824444444,30.6552222222
830.54,40.0314444444,52.7342222222,42.9472222222,48.6841111111,30.528,40.5673333333,36.6809,41.245,29.7555555556
830.84,42.359,54.3825555555,45.5196666667,50.4397777778,31.9322222222,43.3366666667,38.4604777778,43.3691111111,32.1438888889
831.14,43.513,55.979,45.8163333333,51.7955555556,32.1816666666,43.8685555556,39.1582666667,43.9871111111,34.4512222222
831.44,41.9677777778,54.7921111111,44.207,49.9406666667,30.3816666667,42.0863333333,37.5011777778,41.1194444444,31.9592222222
831.74,39.9871111111,52.5091111111,43.1297777778,48.3564444444,28.3628888889,40.0354444445,36.1712666666,39.6984444444,30.5275555556
832.04,37.3005555556,51.877,41.9971111111,46.7092222222,26.9341111111,37.6347777778,34.3942222222,37.6957777778,29.3661111111
832.35,37.9086666667,51.9062222222,43.0283333333,47.9846666667,28.5266666667,37.7995555556,36.1112111111,38.1127777778,30.7871111111
832.65,36.3448888889,51.1341111111,42.9578888889,46.905,28.1815555555,36.4732222222,35.8143777778,36.9985555556,29.6681111111
832.95,36.7513333333,51.4797777778,43.3521111111,47.4277777778,28.8466666667,36.6805555556,37.0884333333,37.2563333333,29.9977777778
833.25,36.9016666667,52.0971111111,43.8295555555,47.4527777778,29.8747777778,36.9125555555,37.7250777778,38.0763333333,30.2151111111
833.55,37.3803333333,52.8645555555,43.8241111111,48.4495555555,30.989,37.6746666667,37.9554888889,38.4736666667,30.537
833.85,36.8547777778,52.7524444445,43.382,48.2796666667,30.6515555556,36.8548888889,37.3031888889,38.2614444444,30.8237777778
834.16,34.9307777778,51.2107777778,41.8701111111,46.6217777778,29.2328888889,35.2564444444,36.0847555555,36.4367777778,29.4566666667
834.46,34.5253333333,50.6218888889,41.2831111111,46.1443333334,28.6794444444,35.3233333333,35.4114777778,35.9867777778,28.4411111111
834.76,35.907,50.7698888889,41.8191111111,47.0181111111,29.2403333333,36.1655555555,36.5312555555,37.4158888889,30.0568888889
835.06,36.9673333333,51.5031111111,41.9997777778,48.1335555556,30.3932222222,37.0884444444,37.2569222222,38.0464444444,31.0981111111
835.36,38.9986666667,52.4107777778,42.6754444445,49.3467777778,31.414,38.8714444444,38.5489333333,39.0564444445,32.8593333333
835.66,39.5301111111,52.4188888889,42.4001111111,48.9777777778,30.7303333333,38.9715555555,38.4722888889,38.5142222222,32.6474444444
835.96,42.2446666667,54.1543333333,43.2815555556,50.2312222222,32.885,40.8995555556,39.8066555555,39.6666666667,34.5104444444
836.26,43.7945555555,53.3366666667,42.7165555555,50.3564444445,33.0481111111,41.1,39.1503555556,39.0235555555,34.7124444444
836.57,45.1467777778,52.8003333333,41.5992222222,50.5131111111,32.9732222222,41.0048888889,38.2765666667,37.7093333333,35.0981111111
836.87,46.8055555556,50.2776666667,40.1586666667,49.385,31.8253333333,40.3768888889,38.2858111111,37.262,35.2378888889
837.17,49.9098888889,49.5725555556,40.6882222222,50.5397777778,32.2312222222,43.1625555556,39.5883222222,37.3144444445,37.247
837.47,52.5031111111,48.3273333333,39.0232222222,51.6727777778,32.9424444445,42.5152222222,38.7789666667,37.68,37.4358888889
837.77,54.5476666667,48.4237777778,39.6901111111,53.3073333333,33.4367777778,42.6873333333,39.9043666667,39.1213333334,38.7077777778
838.07,53.5914444444,48.0918888889,38.4398888889,52.9181111111,32.5758888889,42.761,39.2789666667,36.7003333333,37.9067777778
838.37,55.4994444444,49.7756666667,40.348,55.2471111111,33.2492222222,43.0696666667,40.766,37.6261111111,40.5164444445
838.67,55.6997777778,49.8701111111,41.4717777778,55.5843333333,33.593,43.3188888889,41.5295444445,37.5181111111,40.5483333333
838.97,57.3978888889,51.7005555556,43.7926666667,57.9082222222,35.6858888889,44.6712222222,43.7925,40.2211111111,42.0917777778
839.27,56.4541111111,51.7702222222,43.1917777778,56.7811111111,35.8386666667,44.1176666667,43.5186555555,40.4683333333,42.0478888889
839.57,56.3785555556,53.9368888889,45.4595555556,57.6953333333,35.6653333333,45.6515555556,44.6749666667,42.5241111111,44.5543333334
839.87,54.8336666667,52.7454444445,44.8828888889,56.7157777778,35.4988888889,45.553,44.7924222222,43.4392222222,44.7281111111
840.17,55.3667777778,55.8252222222,47.9505555556,58.9804444444,36.6504444444,47.33,46.2324666667,44.7142222222,46.9525555556
840.47,54.9291111111,56.6992222222,48.2843333334,59.7765555555,36.9825555556,45.9967777778,46.2799777778,44.9346666666,44.7166666667
840.77,56.6034444445,58.6158888889,50.6203333333,61.4557777778,38.5442222222,48.4697777778,49.8649777778,47.0914444444,48.2491111111
841.07,58.1442222222,59.1914444444,50.4945555555,62.0418888889,38.6853333333,48.9528888889,49.9185333333,48.0513333334,49.1564444444
841.37,63.1627777778,61.9346666667,53.2794444444,64.7201111111,42.2581111111,51.3326666667,52.0483888889,51.3026666666,51.6322222222
841.67,66.2733333334,63.3234444445,55.0965555556,66.0438888889,42.8382222222,55.0967777778,52.7760888889,52.2122222222,53.6216666667
841.97,66.6666666668,62.5823333333,53.5133333333,66.5975555556,42.4367777778,56.0056666667,52.4886111111,51.4018888889,52.8901111111
842.27,66.7075555554,62.3208888889,51.5785555555,67.8967777778,41.2053333333,56.9085555555,52.6074777778,49.1183333333,53.8334444444
842.57,67.9468888888,60.5854444444,50.1598888889,70.4618888889,37.7686666667,59.6252222222,51.6185888889,47.691,55.4182222222
842.87,72.1481111111,61.1357777778,48.6913333333,71.8517777778,40.0493333333,60.9875555556,53.8419777778,48.8395555556,58.3704444445
843.17,89.9284444444,74.0092222222,58.8044444445,89.3437777777,47.0434444445,74.0091111112,65.4124888889,59.0643333333,72.1896666668
843.47,95.1025555557,76.3887777778,60.4532222222,91.5934444444,47.5145555556,78.581888889,68.5233444445,59.9415555555,75.9504444446
843.77,108.434666667,87.1857777777,69.7486666667,97.3235555555,54.0956666667,88.3211111111,76.1962555556,65.8555555556,91.2411111111
844.07,109.742444444,86.9562222222,71.8196666667,96.6988888889,57.1658888889,89.2108888888,72.3751555556,60.3864444444,90.4185555557
844.37,110.093444444,88.8041111112,73.7065555557,95.2502222222,59.6267777779,88.4647777777,70.2458222222,56.743,89.4826666668
844.67,111.722666667,86.1366666668,67.0743333333,98.9806666667,52.1917777779,83.3841111112,64.2505777778,44.4443333333,90.417888889
844.97,103.252,81.4815555556,57.3623333333,85.9982222221,49.6838888889,72.0866666667,57.2266888889,42.0957777778,80.5782222222
845.27,100.910777778,79.5992222222,59.7451111111,81.4206666665,49.4534444444,65.7558888889,53.4699777778,40.9836666667,82.7866666666
845.57,107.882222222,80.6268888889,60.5886666667,84.3303333334,51.8516666666,64.9574444444,51.8235111111,43.1151111111,85.8498888889
845.87,105.919888889,81.2386666666,63.5701111111,82.1493333332,53.3697777777,59.7448888889,51.6209888889,46.0836666667,82.4226666665
846.17,99.0196666666,78.9216666668,63.4804444444,79.9019999999,51.3071111112,61.6013333333,49.8856444445,42.647,77.1242222223
846.47,94.1401111112,75.8752222222,59.437,74.5813333333,48.4778888889,55.936,45.9208444444,35.8447777778,72.2983333333
846.77,88.8181111111,71.7622222222,55.7678888889,69.1436666667,46.0014444444,53.4322222222,42.7106333333,35.032,69.0728888889
847.07,84.4031111111,61.8358888889,50.3106666667,65.9074444444,40.7868888889,50.1034444444,40.4968111111,31.401,63.4231111111
847.37,82.0405555556,58.9098888889,46.1216666667,61.286,35.4996666667,44.3046666667,38.2249666667,27.6731111111,58.2808888889
847.67,86.5921111111,67.784,57.4176666667,68.5908888889,46.6171111111,53.3208888889,51.0613555555,39.1682222222,66.2321111111
847.97,85.9744444446,66.4237777778,59.6843333333,65.2701111111,47.8445555556,54.5233333334,52.3557777778,42.0157777778,66.5452222222
848.26,86.0298888889,66.7315555555,64.7173333333,67.6414444445,49.1226666667,55.2955555556,55.3280555556,40.026,66.7966666667
848.56,94.5174444446,71.9297777778,63.231,74.1960000001,49.8535555556,59.6491111111,57.8361666666,41.4473333333,71.7834444444
848.86,88.5541111112,67.7376666667,59.8392222222,67.9385555556,44.9128888889,57.7644444444,53.6815222222,41.2316666667,67.7376666667
849.16,90.8417777778,67.4075555556,58.5857777778,67.8788888889,49.7642222222,58.7205555555,56.7070888889,43.2995555556,67.9462222222
849.46,93.0284444443,70.2976666666,59.2592222222,69.2811111111,49.6732222222,55.9912222222,56.4922888889,44.3718888889,69.0633333334
849.76,90.4444444443,69.7035555556,60.3703333333,66.5924444444,49.4814444444,58.0741111111,54.9407888889,44.1481111111,66.7404444445
850.06,88.2963333333,70.8888888889,57.852,66.3704444445,53.1111111111,58.1482222222,53.5186222222,43.5555555555,67.185
850.36,92.356111111,77.384,62.963,71.7097777778,59.2592222222,59.0227777778,56.0126888889,50.7484444444,75.9653333333
850.65,95.069888889,85.0625555555,70.9343333333,78.6608888888,66.9608888889,68.1384444444,62.8623666667,60.412,84.0322222221
850.95,88.5781111112,75.6021111111,61.4606666667,74.1257777779,58.1974444444,61.4606666667,52.5951444445,50.2718888889,78.6324444445
851.25,94.9074444445,84.4908888889,67.1295555554,84.8763333332,64.7375555554,66.5895555556,54.4213111111,54.0894444444,81.8672222222
851.55,95.1797777779,83.7417777778,63.8073333333,83.9868888889,61.8465555554,63.4803333333,52.5572222222,55.3102222222,86.9282222223
851.85,88.0631111111,84.0842222222,69.2942222222,78.6035555557,62.2373333335,62.3873333333,52.7628,56.081,83.7086666667
852.15,92.5925555557,89.7305555554,75.7575555556,84.0909999999,61.4480000001,63.7205555556,51.6582888889,57.9964444444,87.7945555555
852.45,89.737111111,92.7904444447,77.4385555557,83.5453333334,57.9305555556,66.8363333333,51.1875,56.0643333333,88.1255555557
852.74,82.9267777777,85.6369999999,70.6414444445,74.345,49.1417777778,62.5113333334,41.5176333333,49.6837777778,82.4753333333
853.04,70.6287777778,75.7966666668,57.5364444444,65.4607777778,40.7407777778,56.4167777778,31.0766555556,39.018,70.112
853.34,78.9077777777,80.4144444445,67.9848888889,73.1638888888,43.5971111111,56.1205555555,31.6289,44.6327777778,72.7872222222
853.64,63.1482222223,69.9075555555,51.6665555556,56.7593333333,27.5925555556,45.185,16.0185222222,27.2222222222,53.7037777778
853.94,62.9629999999,64.6646666666,43.6436666667,55.055,21.021,43.944,4.70475555556,18.7187777778,45.6456666666
854.23,62.3455555554,67.5484444444,45.0615555556,51.499,28.836,49.1182222222,11.9753555555,25.1322222222,44.0915555555
854.53,49.4789999999,56.0766666667,36.3715555556,39.5833333333,16.927,42.6214444445,5.15623333333,20.5731111111,35.6772222222
854.83,49.5791111111,57.8283333333,40.7407777778,42.1717777778,20.5387777778,49.8316666666,5.7322777778,19.1077777778,33.3333333333
855.13,53.2509999999,54.074,39.5061111111,46.8313333333,23.7037777778,52.675,8.89713333333,22.7985555555,31.0288888889
855.43,52.0138888889,52.9861111111,40.5555555555,48.1944444444,27.3611111111,52.0138888889,14.8958333333,27.2222222222,32.9166666666
855.72,43.2247777778,43.7667777778,35.5691111111,41.802,21.0705555556,42.9541111111,7.09345555553,20.7994444444,25.6097777778
856.02,42.735,40.5652222222,32.4785555556,40.1053333333,20.6444444444,37.4096666666,5.96980000001,18.7376666667,24.2603333334
856.32,44.6983333333,41.7777777778,38.4126666667,42.4762222222,23.9364444444,38.4126666666,11.6063111111,24.635,29.8412222222
856.62,40.2338888889,37.3684444445,33.3917777778,36.8421111111,18.8303333333,37.4853333334,10.8362666666,21.4034444445,28.8303333333
856.91,48.166,43.8596666667,40.5104444444,42.9558888889,28.336,46.5178888889,19.1600666667,29.5057777778,36.7357777778
857.21,41.9865555555,40.553,38.7098888889,39.0168888889,23.3486666666,39.1703333333,16.4976111111,28.1104444444,35.4325555556
857.51,37.4716666666,35.1475555556,35.7142222222,35.4306666667,14.9658888889,34.6938888889,10.8108333333,25.7935555556,33.05
857.81,36.9646666667,37.7235555555,33.6584444444,35.3931111111,17.3983333333,34.8508888889,11.2845333333,25.7995555555,32.5746666667
858.10,40.5838888889,41.7608888889,36.1582222222,40.7722222222,22.7871111111,38.5122222222,19.2749777778,32.1092222222,34.7928888889
858.40,39.6758888889,40.4167777778,36.4815555556,36.8518888889,21.0185555556,36.9443333333,16.5555222222,26.4814444444,32.0833333333
858.70,37.5544444445,37.8942222222,33.4788888889,31.1013333333,18.3405555555,35.177,13.4935666667,22.1736666667,27.9961111111
858.99,38.5013333333,36.3307777778,30.646,29.871,14.8837777778,32.9714444444,11.4108888889,21.2403333333,24.496
859.29,39.7738888889,40.0687777778,36.0374444444,35.054,20.8455555556,40.3636666667,16.5241666667,26.4503333333,26.2536666667
859.59,42.8135555556,41.4885555555,36.1875555556,37.1051111111,20.5911111111,42.9155555555,14.6789444445,26.9621111111,24.6178888889
859.89,44.3343333333,43.4545555556,36.5236666667,40.374,21.2322222222,45.5445555556,14.2627222222,27.0077777778,23.5423333333
860.18,35.4166666667,36.8055555556,31.5394444444,34.4906666667,14.5834444444,40.4515555556,8.13653333333,20.3704444444,14.6412222222
860.48,37.8376666667,36.6967777778,32.4323333333,34.4143333333,16.4563333333,45.165,9.54963333335,19.9998888889,12.9728888889
860.78,42.857,38.7935555556,33.0793333333,36.127,15.746,44.8887777778,6.81893333332,21.016,12.1271111111
861.07,45.2624444445,37.0142222222,37.2187777778,37.4232222222,17.3142222222,47.6483333333,8.65022222221,20.8587777778,11.8608888889
861.37,35.5901111111,19.8782222222,25.1736666667,21.5277777778,-2.77777777779,31.9444444444,-15.5381444445,3.73266666667,-12.9341111111
861.67,29.2752222222,11.4976666667,17.5844444445,14.8792222222,-20.4833333333,28.6956666667,-30.1932222222,0.4832222222,-24.9274444445
861.96,30.4303333333,17.5175555556,22.9228888889,24.925,-15.9158888889,35.8357777778,-30.5505777778,7.50744444443,-21.9221111111
862.26,29.2348888889,18.1238888889,26.6847777778,27.0492222222,-8.92522222223,42.8962222222,-23.7795444444,12.1128888889,-14.7538888889
862.56,20.3704444444,7.17577777778,17.8242222222,12.1526666667,-28.588,33.5648888889,-45.8910222222,-2.19899999999,-31.3657777778
862.85,28.9682222222,21.3294444444,26.2897777778,20.8333333334,-12.5993333333,41.1706666667,-22.2617777778,14.7817777778,-15.873
863.15,29.9214444444,23.1844444444,31.0586666667,23.1847777778,-4.11199999998,43.3072222222,-13.7884888889,16.9728888889,-5.51188888891
863.45,37.5117777779,28.68,38.5566666667,31.7188888889,-4.8433333333,46.7236666666,-9.8289888889,22.1273333334,-4.74833333332
863.74,38.7096666668,30.1076666667,37.8135555556,32.4373333334,-4.48011111111,44.4444444445,-7.33886666666,22.3117777778,-4.21144444444
