wavelength,Back_AniNotf,Belly_AniNotf,Breast_AniNotf,Crissum_AniNotf,Crown_AniNotf,DorTail_AniNotf,Patch10_AniNotf,Patch11_AniNotf,Patch12_AniNotf,Rump_AniNotf,Throat_AniNotf,WingTip_AniNotf
806.52,9.61866666668,45.7531666667,41.36825,34.7109166667,24.0300416666,-4.293,-5.39516666665,2.70883333333,-11.0653333333,11.4325,-14.6695,-11.639
806.83,9.275,46.1395,42.6671666667,35.73425,23.9231666667,-5.90866666666,-5.81433333335,2.5425,-11.37,11.3466666667,-15.3013333333,-12.7118333334
807.13,10.7326666667,46.384,42.37375,36.7870833333,24.6002916667,-5.12283333334,-3.89433333332,2.89766666667,-10.5701666667,12.0766666667,-14.4643333333,-11.0803333333
807.44,12.1128333334,47.573,43.1693333333,37.3324166666,24.711,-4.8775,-3.30566666667,2.612,-10.2635,12.9681666667,-13.7771666667,-9.31566666668
807.74,12.1583333334,49.1608333333,43.597,38.621,24.9639583333,-6.61866666667,-3.57316666667,1.55866666667,-10.9591666666,13.2375,-14.5325,-9.4005
808.05,12.8788333334,48.627,43.7619166667,39.5950833334,25.3728333334,-5.30316666666,-2.13066666667,2.84083333333,-9.65883333335,14.5833333333,-12.5001666666,-7.48116666667
808.35,12.7563333333,50.0238333333,43.7409166666,40.9869166667,25.4529583333,-4.7925,-0.64366666667,3.45733333334,-9.41816666666,15.0931666667,-11.111,-6.74783333334
808.66,13.4725,49.6158333333,43.504,41.6665833334,26.074875,-4.46683333333,-0.360333333335,3.6745,-9.17383333333,15.3938333333,-10.0145,-5.54733333334
808.97,13.8223333333,51.0728333334,44.698,43.3258333334,26.48475,-4.7655,-0.52383333333,3.34316666667,-10.8031666667,15.444,-10.4041666666,-4.8905
809.27,11.9193333333,51.0463333334,44.2316666666,42.9938333333,25.5742916667,-7.35066666667,-1.96533333333,1.659,-13.068,14.7523333333,-11.6386666667,-4.61983333333
809.58,11.4185,50.819,44.0731666666,43.9835833333,25.0641666667,-6.81,-1.8435,1.43366666667,-13.287,15.1051666667,-11.0856666667,-4.27566666667
809.88,10.3248333333,49.3151666667,43.72175,43.3535833334,24.3975,-7.05216666665,-2.3085,1.14166666667,-14.1806666666,15.4745,-11.7201666666,-4.84533333333
810.19,11.5383333333,51.2563333333,44.2435833334,44.6921666666,26.20525,-4.92316666667,-1.28183333334,1.87183333334,-13.0513333333,16.9485,-9.7435,-3.79483333333
810.49,10.6445,52.6148333333,45.6154166667,45.89275,25.56775,-4.51666666667,-2.53583333333,2.06016666667,-13.0218333333,17.4591666666,-9.35016666667,-3.566
810.80,7.60516666667,51.2406666667,43.9185833333,44.7008333333,23.88075,-5.5015,-4.74633333333,0.62016666667,-14.1856666667,15.8306666666,-11.3268333333,-5.69066666666
811.10,8.33333333333,50.5856666666,44.3555,45.1144166667,24.6274166666,-4.44616666667,-3.9935,1.3845,-12.2736666667,16.8531666667,-9.47833333331,-4.952
811.41,7.1235,50.5108333333,42.3789166666,44.48925,23.2997916666,-5.8335,-5.726,-0.457,-12.769,16.2098333333,-10.8333333333,-5.91416666667
811.71,7.5685,49.8388333333,42.51225,44.3370833333,23.396625,-5.3945,-5.985,0.402666666665,-11.0841666667,17.096,-10.7621666666,-5.23333333334
812.02,7.13516666667,50.0268333333,42.56875,45.1938333333,23.324125,-5.5195,-5.65416666667,1.88483333333,-10.662,17.1245,-11.174,-5.84283333333
812.32,7.821,49.5415,43.1365833334,45.4828333334,22.85575,-5.66333333334,-5.42083333333,3.18216666667,-10.3558333333,17.5566666666,-10.7335,-5.71716666666
812.63,8.68,52.1353333334,44.45375,47.3933333334,23.3359166667,-5.1025,-3.99333333333,4.27066666666,-9.59516666665,18.5525,-10.0665,-6.3225
812.93,9.98916666665,53.1748333333,45.14225,48.7955833333,24.38425,-4.2145,-2.16183333333,5.96616666666,-7.85433333332,19.3485,-9.11316666667,-3.61233333334
813.24,9.05716666667,52.7541666667,44.5910833333,48.2254166667,23.133125,-5.87716666666,-3.77616666666,5.16733333333,-8.77350000002,17.8875,-11.5845,-5.02533333334
813.54,8.23533333333,50.7563333333,44.4818333333,46.7365833333,22.2408333334,-6.55433333333,-3.55733333333,5.406,-8.8515,17.283,-12.241,-3.27733333333
813.85,9.4215,50.0826666666,43.1541666666,47.31425,22.3898333333,-6.96983333333,-2.69983333333,5.62,-8.73283333332,16.4188333333,-11.653,-3.55383333334
814.15,12.6635,51.0076666666,45.4520833334,49.7414166666,24.8364583334,-4.657,0.136,8.74183333335,-5.80083333331,18.246,-8.33316666667,-1.4435
814.46,12.3345,50.6346666667,44.8674166667,50.2898333334,24.59975,-5.07716666667,-1.021,8.85766666665,-7.56066666665,18.5983333333,-9.51999999999,-2.373
814.76,13.012,51.2181666666,45.8885833333,50.2493333334,26.148875,-5.09416666667,0.24916666667,9.66216666666,-7.47533333335,18.8536666666,-9.21933333331,-2.10416666667
815.07,12.9236666666,50.3276666667,46.1200833333,51.134,27.4318333333,-4.6995,0.81983333333,8.79783333332,-7.62283333332,19.5356666667,-8.63366666667,-1.85783333333
815.37,12.7385,51.2625,48.2183333334,52.02025,28.170625,-5.13483333334,0.7295,8.22099999999,-9.45600000002,20.7071666667,-9.091,-1.73983333334
815.68,12.1088333333,49.8901666667,47.5973333333,51.469,27.8763333333,-4.61283333334,1.3455,7.19399999999,-9.2255,20.9775,-8.51166666667,-1.89483333333
815.98,12.4471666667,47.1256666666,46.7696666666,50.2109166667,27.3073333334,-4.11383333334,1.503,6.75116666667,-8.096,20.2531666666,-8.14883333334,-0.421833333335
816.29,13.026,48.0045,48.2470833334,50.6336666667,27.7170833334,-3.72166666666,1.26766666667,6.93116666667,-7.84783333333,21.548,-7.52416666667,-0.135
816.59,15.7571666667,50.7756666667,50.2943333333,52.6619166667,29.9357916666,-1.12333333333,3.95933333333,8.50733333331,-5.056,24.3713333334,-4.68183333333,2.78233333333
816.89,16.827,51.0953333333,50.9483333333,53.913,29.47375,-0.026833333335,3.39216666667,7.07783333334,-4.62066666667,24.3858333333,-4.48716666666,2.56416666667
817.20,15.6231666667,51.3911666666,51.6183333334,53.43775,28.5646666667,-0.882833333335,2.32733333333,6.23316666667,-5.083,23.9966666667,-4.94916666667,2.46116666667
817.50,13.8976666667,50.1321666667,50.7516666666,51.89875,26.2395,-3.42833333333,0.448333333333,3.613,-7.70066666669,22.6793333334,-6.61933333333,1.6085
817.81,14.1438333333,50.4076666667,51.3505833334,51.6949166667,25.2486666667,-3.007,0.8155,3.21116666667,-7.92533333335,22.3753333333,-7.16083333333,2.95616666667
818.11,15.3826666666,50.4603333333,51.9139166666,52.156,25.7449166666,-0.872,1.25983333333,4.40883333334,-5.717,23.3283333333,-5.305,5.18416666667
818.41,17.6373333333,53.8351666666,55.4925,53.8114166667,27.3970416667,0.68683333333,2.84083333333,6.08433333333,-3.92983333333,25.0003333333,-3.5985,7.339
818.72,17.5331666667,54.2636666667,55.415,53.22625,26.852625,0.091166666665,2.25733333334,5.81383333333,-4.21783333333,24.396,-3.3745,7.38716666667
819.02,19.1286666666,56.3178333333,56.90625,54.6185833334,27.44,0.196166666665,2.28766666667,6.841,-3.66016666666,25.011,-2.5925,8.30083333333
819.33,20.6113333334,58.5088333333,58.5916666666,56.88775,28.454,0.4335,2.87066666667,8.24033333334,-3.92416666667,26.9105,-1.67283333333,8.86
819.63,21.2318333334,58.933,59.4431666667,56.7221666666,29.6635833334,1.62916666667,4.33233333333,10.0071666667,-2.47033333333,27.5508333333,-0.4475,9.9355
819.93,21.4961666667,59.8723333333,61.0830833334,56.6576666667,30.68625,2.42216666667,5.1495,11.4258333333,-1.29516666667,27.4375,0.807500000002,10.466
820.24,22.0465,61.0938333333,61.9433333333,56.7309166667,31.5925416666,2.50966666666,5.61133333334,12.5481666667,-1.55716666667,27.323,1.287,9.97433333331
820.54,23.9113333334,62.3545,63.2598333334,57.5139166667,33.7808333334,4.64616666666,7.471,14.198,0.043,28.9025,2.66266666666,11.4273333333
820.85,24.9085,63.633,64.1173333334,57.6846666667,35.042,6.24083333333,8.95483333333,15.5976666667,1.80016666667,29.8795,3.8835,12.4633333334
821.15,26.003,64.8261666667,65.43175,58.2036666667,36.3437083334,7.39333333333,10.406,17.2173333333,3.16183333334,30.5883333333,5.608,13.2926666666
821.45,26.4931666666,65.2986666667,66.462,59.0866666667,37.0364583333,7.66666666666,10.8126666666,17.7293333333,3.30566666667,30.9998333333,5.75,13.4166666667
821.76,26.3975,65.1156666667,66.0380833334,58.668,36.6495,7.3795,10.6755,17.7923333333,3.077,30.644,5.47216666667,13.208
822.06,26.7836666666,65.3096666667,66.2603333334,58.7598333334,36.8,7.80366666667,10.8611666667,18.1496666667,3.68166666667,30.6881666666,5.65666666667,13.426
822.36,26.6731666667,65.2795,66.21325,58.5409166666,36.774125,7.907,10.8861666667,18.1021666666,3.90216666667,30.6131666667,5.624,13.3796666667
822.67,26.6956666666,65.419,66.3974166667,58.3255,37.1025416667,8.28416666666,11.0025,18.3026666667,4.35433333333,30.5478333333,5.9335,13.6428333333
822.97,26.7128333333,65.453,66.3568333334,58.3180833334,36.8536666667,8.04416666666,10.717,18.085,4.081,30.2868333333,5.648,13.3488333333
823.27,26.8285,65.5098333334,66.3478333333,58.393,36.7750833333,7.98316666667,10.5718333333,17.9585,3.93716666667,30.1275,5.60233333334,13.264
823.58,26.6676666666,65.4001666666,66.2543333334,58.2605833333,36.565,7.765,10.497,17.7981666667,4.07366666666,30.0786666667,5.58783333334,13.164
823.88,26.5071666667,65.2708333333,66.1454166666,57.9315833333,36.035625,7.4075,10.1538333334,17.3846666666,4.01716666667,29.6355,5.36183333334,13.1
824.18,26.3421666667,65.0428333334,66.0568333333,57.8063333333,35.7859583333,7.13216666667,9.79150000002,17.0895,3.701,29.277,5.1225,12.9106666667
824.49,25.396,64.1841666667,65.2208333334,56.8571666667,34.6164583334,5.9985,8.42733333333,15.7675,2.6705,28.1803333333,3.67,11.9566666666
824.79,24.5961666666,63.473,64.1040833333,55.9471666666,33.3718333333,5.24983333333,7.76083333334,15.0148333333,2.144,27.2245,2.93716666667,11.6223333333
825.09,24.1438333334,62.9763333333,64.1300833334,55.20975,32.9414583333,5.03316666667,7.01883333333,14.4155,1.96966666667,27.0541666666,2.36383333333,11.3441666667
825.39,23.7783333333,62.3803333333,63.9845833334,54.3948333334,32.2095833333,4.53833333333,6.6425,13.78,1.44316666666,26.5258333334,2.00833333333,11.0505
825.70,24.2625,62.5185,64.7034166666,54.66,32.3633333333,4.60933333333,6.60966666667,13.8366666667,1.69633333333,26.7146666667,2.52583333334,11.2925
826.00,24.7343333334,62.6473333333,65.14975,54.9760833334,32.0870416667,4.29966666666,6.63766666666,13.8456666667,1.691,26.628,2.222,11.3816666667
826.30,25.0148333333,62.4925,65.59825,54.4806666667,32.2304166667,4.58966666666,6.90416666667,13.9763333333,2.16616666667,26.6965,2.443,11.4735
826.61,24.9348333333,61.9163333333,65.2685833334,54.18925,31.9225833333,4.25916666667,6.79483333333,13.61,1.844,26.6785,1.70366666667,10.8036666666
826.91,25.7008333333,62.1193333333,65.69875,54.3254166666,32.594875,5.122,7.4915,14.2971666666,2.29883333333,27.3946666667,1.80466666667,11.6756666667
827.21,25.5356666667,61.5841666666,66.3246666667,54.31225,32.5728333333,4.899,7.3585,14.5131666667,2.123,27.5668333334,1.55133333333,11.1656666667
827.51,25.4821666667,61.3208333334,66.4309166667,54.1036666666,31.7952083334,3.70016666666,6.28916666667,13.8783333333,1.28916666666,26.9391666666,0.346166666665,10.4508333333
827.82,26.7288333333,62.21,67.2303333334,55.06325,32.4529583333,4.64966666667,7.034,14.7553333333,2.26583333333,27.9745,1.31,11.4475
828.12,27.1225,62.8031666667,67.8963333334,54.526,32.561,4.82933333333,6.95183333333,14.791,2.145,28.0996666667,1.47133333333,11.0513333333
828.42,26.889,62.3863333333,67.41975,54.603,31.632625,3.5985,6.36066666666,13.7373333334,1.01633333333,26.8651666667,0.43033333333,9.97116666667
828.72,25.939,61.3313333334,66.2976666667,53.83975,30.5944166666,2.25333333334,4.921,12.0178333333,-0.013,25.8611666666,-1.45066666666,8.39166666665
829.02,24.3753333333,59.4973333333,64.62225,52.0583333333,28.77275,0.226833333333,3.15166666666,9.99450000001,-2.669,24.0628333333,-4.03166666667,6.62983333333
829.33,22.7698333333,57.5898333334,63.1375,49.11575,26.6629583333,-1.62733333333,0.59466666667,7.19866666668,-5.53983333332,22.41,-6.08783333333,4.53816666667
829.63,21.1991666667,56.3706666666,62.1075,48.27825,24.7501666666,-4.47883333334,-2.15916666667,4.26483333333,-8.49383333332,20.985,-9.22533333335,2.05216666667
829.93,19.5121666667,54.4306666667,61.51425,46.0468333334,22.078375,-7.11366666666,-5.12183333334,1.748,-11.6463333334,18.2928333333,-11.5243333334,0.305
830.23,18.3515,53.2101666666,61.6575833334,45.3551666666,20.0649583333,-9.51716666665,-7.83233333333,-0.5465,-14.4126666667,16.8033333334,-13.5928333334,-1.6165
830.54,17.6281666667,50.7643333333,57.7415,41.9131666666,17.2891666667,-11.8588333333,-9.73866666665,-2.66266666667,-17.4063333333,14.6943333334,-15.1135,-3.84633333334
830.84,17.1866666667,50.0781666666,57.61825,41.31575,16.8290833333,-10.9205,-9.02233333333,-2.93816666668,-17.5506666667,14.9766666667,-14.7946666667,-4.056
831.14,14.5798333333,47.588,55.6503333334,39.68825,15.4945,-13.4143333333,-11.0028333333,-5.93483333335,-19.9728333333,12.7643333333,-17.0733333333,-6.77483333333
831.44,13.5381666666,44.822,53.6270833334,37.5135833333,13.8687916667,-14.9405,-12.3516666667,-7.79400000002,-20.2535,11.0031666667,-18.5005,-8.38733333335
831.74,13.3486666667,44.9208333333,52.65425,36.3961666667,15.3075833333,-12.9911666666,-11.6896666666,-5.51299999998,-18.8361666667,12.1743333333,-16.3861666666,-7.37616666665
832.04,14.8413333333,46.3013333334,53.9145833333,38.2685,17.2731666666,-11.2631666667,-9.96650000001,-1.897,-17.051,13.9531666666,-13.3766666667,-5.5475
832.35,16.7988333334,48.789,55.8456666667,39.9164166666,20.8057083333,-7.79383333335,-6.75916666667,1.51916666666,-13.8485,15.8078333334,-10.4578333333,-2.708
832.65,17.7598333334,50.5361666667,57.2815,41.873,22.24625,-6.70366666667,-4.93016666667,2.97033333333,-12.4383333334,16.7491666666,-9.9215,-1.609
832.95,18.645,50.9516666667,56.8588333334,42.2265,23.7916666667,-4.218,-2.98616666666,5.41216666667,-10.3211666667,17.3013333333,-7.55883333334,0.018666666665
833.25,19.796,52.7953333333,57.8409166667,43.64475,25.2240833333,-2.91833333333,-1.5825,6.7335,-8.54433333334,19.0926666667,-6.54,1.3715
833.55,20.0768333334,53.895,58.28325,44.3498333333,25.7773333334,-1.83866666667,-0.468,7.50583333333,-7.08766666667,19.3413333334,-5.60016666667,2.52416666667
833.85,19.3866666667,54.8796666666,59.6109166666,44.8153333333,26.1912083334,-1.96183333333,-0.675833333334,7.53400000002,-6.77549999998,19.156,-6.0665,2.2585
834.16,20.6428333333,55.6475,60.4024166666,45.6913333334,27.4505,-1.16833333333,0.292333333333,8.64983333335,-5.6475,20.0585,-5.24183333333,3.09933333334
834.46,20.9698333333,54.9133333333,60.48475,44.6933333333,27.6134166667,-0.786666666666,0.481833333333,8.94349999999,-5.69983333335,20.0866666667,-4.94533333333,2.66533333333
834.76,21.2628333333,55.7246666667,61.12175,45.1996666667,28.5778333334,-0.45783333333,1.4885,9.38849999999,-5.62633333333,21.1973333333,-4.825,3.22216666667
835.06,21.5948333333,55.4071666666,61.5503333333,45.5425833334,28.1742083334,-1.2835,1.24916666667,8.62416666666,-5.97200000002,20.671,-5.78383333334,3.09716666667
835.36,21.2138333333,55.2171666667,61.3676666666,44.2661666667,28.1022916667,-2.08316666666,0.634,7.48183333334,-6.63033333333,19.8186666667,-7.01083333333,2.663
835.66,20.0348333334,53.6588333333,60.14325,43.2635833333,26.5388333334,-3.50383333333,0.19366666667,6.0975,-7.14299999998,19.4735,-8.13,1.85833333333
835.96,18.4243333333,51.5246666666,58.9155,41.7514166667,24.5870416666,-5.46383333333,-1.84233333333,3.83316666667,-8.21700000002,18.0645,-10.5253333333,-0.59283333333
836.26,18.1536666667,51.3428333333,59.0405833333,40.7433333333,23.6690416667,-7.55383333334,-2.686,1.24666666667,-9.1605,17.626,-13.0216666667,-1.63066666666
836.57,16.6141666667,49.001,56.6114166667,39.0510833334,22.226625,-9.54266666666,-3.91683333334,-0.815,-10.9358333333,16.0093333333,-14.6686666667,-3.12833333333
836.87,15.0463333333,45.1678333334,54.2245833333,35.518,20.3487083334,-13.1366666666,-6.97333333335,-3.588,-13.7151666666,13.5126666667,-17.5348333334,-6.36583333331
837.17,14.509,42.1825,51.4696666666,34.0994166667,19.62925,-14.1028333333,-8.5365,-5.25333333333,-15.9475,12.1325,-18.7305,-7.25483333335
837.47,12.5905,39.5135,47.33725,31.5254166666,16.9790833333,-14.2341666667,-9.33599999999,-7.03483333333,-17.0938333333,9.99333333333,-18.968,-8.21833333333
837.77,10.8801666667,38.5656666667,45.4434166667,29.8164166666,15.670375,-14.6916666667,-8.97450000002,-6.68766666666,-17.5331666667,8.42016666667,-19.4735,-8.28149999998
838.07,9.5605,35.641,43.2783333334,27.6740833333,14.6244166667,-16.8131666667,-11.5018333333,-7.50933333334,-19.6705,5.6045,-21.3186666667,-10.2926666666
838.37,8.3715,35.7416666667,41.11225,25.19125,13.83775,-17.8135,-11.0856666667,-6.61333333331,-21.636,5.04566666667,-23.165,-11.8883333333
838.67,6.96733333333,35.7483333333,38.955,25.41575,12.6089166667,-18.2501666667,-11.4015,-8.35316666667,-23.1195,4.55283333333,-24.1883333333,-13.6976666666
838.97,6.93483333333,35.3031666667,37.2535,23.20725,12.0075833333,-17.2971666666,-12.6083333333,-8.03783333331,-24.9803333333,2.758,-25.138,-13.8691666667
839.27,7.28183333335,37.0716666667,37.7725833333,23.3446666666,15.362125,-15.2646666667,-10.436,-5.10133333333,-24.0265,4.47816666667,-23.1698333333,-11.7601666667
839.57,6.20166666666,37.9458333333,37.73275,24.1860833334,15.7362916667,-16.163,-10.3875,-4.41883333333,-25.5426666666,4.2635,-23.217,-12.3258333333
839.87,5.79733333334,38.3676666666,37.7764166667,23.8365833334,16.7046666667,-14.1495,-9.11516666668,-4.04266666667,-23.2265,4.691,-22.7306666666,-11.4416666667
840.17,6.25483333333,39.7376666667,37.5655,24.7941666666,18.0804583333,-11.3481666667,-7.19083333334,-2.809,-21.7603333334,6.6295,-21.4606666667,-10.1871666667
840.47,5.73383333334,42.6223333333,38.6469166667,26.1084166667,18.5875416667,-11.6208333333,-6.23116666667,-2.40816666667,-22.2093333334,7.3395,-22.133,-10.1296666667
840.77,3.188,43.0185,38.176,25.9684166667,18.9467083333,-16.2631666667,-8.59566666665,-4.64083333333,-25.9078333333,6.94116666666,-25.8678333333,-12.7925
841.07,2.99666666666,42.7338333334,35.61175,26.37525,18.8218333333,-16.954,-10.3036666667,-6.60933333333,-25.3283333334,7.63533333333,-26.3548333334,-12.7258333333
841.37,0.844,42.9115,34.2403333333,26.0128333334,17.9852083333,-18.4388333333,-11.519,-8.94516666668,-26.2868333333,6.70883333334,-27.1306666667,-14.7678333333
841.67,1.01516666666,43.1895,34.137,28.1515,18.8662916666,-16.9203333334,-10.9985,-9.22166666668,-23.9846666666,7.02183333333,-24.0271666667,-13.2826666666
841.97,1.4605,42.44,33.07575,27.9854166666,18.5138333334,-16.9675,-9.96566666668,-8.59116666667,-23.4106666667,7.2165,-22.4656666667,-13.1871666667
842.27,0.687,44.0935,32.761,30.44875,20.3755833334,-17.0328333333,-9.29466666668,-9.66116666665,-22.2526666667,9.1575,-21.8405,-12.8203333333
842.57,1.63866666666,43.2116666667,31.2735,30.00925,19.7565416667,-16.0581666667,-7.58433333332,-9.73766666665,-20.5523333333,10.4866666667,-19.3353333334,-13.0616666667
842.87,-1.74916666666,39.4071666666,29.4460833333,26.1175,16.545,-17.104,-10.1555,-13.2166666667,-22.6918333334,8.16333333333,-21.8173333333,-17.6385
843.17,-0.788833333335,38.5601666667,27.7610833334,25.1971666666,15.9518333333,-16.9626666667,-9.41816666668,-13.3135,-24.1616666666,8.92499999999,-20.7593333333,-18.0473333334
843.47,-5.59333333333,38.5876666667,25.0848333333,21.66675,13.1354166667,-21.5821666667,-12.0905,-20.0563333334,-28.9831666667,5.31083333334,-26.3278333334,-24.4066666667
