wavelength,Back_LanVerf,Belly_LanVerf,Breast_LanVerf,Crissum_LanVerf,Crown_LanVerf,DorTail_LanVerf,Patch10_LanVerf,Patch11_LanVerf,Rump_LanVerf,Throat_LanVerf,WingTip_LanVerf
628.61,10.2313333333,39.5111666667,22.919,20.39525,8.62741666666,13.6400833334,12.35925,8.57670833334,13.1123333333,21.3046666667,14.1521666667
628.94,10.1873333333,39.4675,22.8770833334,20.35825,8.59000000001,13.6035,12.3430833333,8.52137499999,13.0719166667,21.2830833333,14.09775
629.27,10.21025,39.5208333333,22.9230833333,20.4406666666,8.59025,13.62625,12.37175,8.53433333334,13.128,21.34925,14.1060833333
629.60,10.23525,39.5555,22.982,20.4449166667,8.61250000001,13.6285833334,12.40875,8.54820833333,13.1586666667,21.4104166667,14.1343333333
629.94,10.2974166667,39.65875,23.0763333334,20.5645,8.69316666666,13.7130833333,12.4755833333,8.58850000001,13.2268333333,21.50325,14.214
630.27,10.3479166667,39.7650833333,23.13525,20.63075,8.72516666667,13.7578333333,12.5435,8.64383333334,13.28275,21.5799166667,14.2368333333
630.60,10.3734166667,39.84125,23.20275,20.7003333333,8.77299999999,13.81175,12.5919166667,8.70629166667,13.3509166667,21.6365833333,14.31475
630.93,10.4104166667,39.8286666667,23.2085833333,20.7486666667,8.79091666665,13.8690833333,12.6606666667,8.7535,13.3643333333,21.6405,14.3624166667
631.26,10.4179166667,39.8375,23.2326666667,20.7219166667,8.74333333333,13.8630833333,12.6160833333,8.74362500001,13.3656666667,21.6285833333,14.3566666666
631.60,10.4435833333,39.8854166667,23.3036666667,20.74925,8.77333333333,13.8789166667,12.6413333333,8.75116666668,13.4225833334,21.66625,14.38775
631.93,10.5126666667,39.9755833334,23.4055833334,20.8516666667,8.88550000001,14.00575,12.7195833333,8.84958333333,13.51825,21.8000833333,14.4526666666
632.26,10.56925,40.0221666667,23.4313333333,20.89675,8.89950000001,14.02575,12.73425,8.87179166667,13.5198333334,21.82575,14.4900833333
632.59,10.5655833334,40.0921666667,23.4739166667,20.9295833333,8.91483333334,14.0620833333,12.7128333333,8.88029166667,13.5419166666,21.87275,14.532
632.92,10.5728333333,40.1219166667,23.4958333333,20.9451666666,8.91741666666,14.0909166666,12.7075,8.88845833334,13.53325,21.896,14.541
633.26,10.5456666667,40.1673333333,23.4846666666,20.93875,8.88749999999,14.0783333334,12.70075,8.85500000001,13.5274166666,21.8998333333,14.5185833333
633.59,10.5195833333,40.165,23.4545833334,20.8916666666,8.83975000001,14.0508333333,12.6650833334,8.81450000001,13.48475,21.8815833334,14.4525833333
633.92,10.5198333333,40.2078333333,23.4855,20.8973333334,8.82433333334,14.0491666667,12.6434166667,8.77312500001,13.46525,21.8585,14.4618333334
634.25,10.5244166667,40.2255,23.4936666667,20.9073333333,8.80741666667,14.0353333333,12.6286666667,8.72625000001,13.4280833333,21.8578333333,14.4351666667
634.58,10.4935,40.2678333333,23.5060833333,20.8966666667,8.784,14.0074166667,12.56725,8.6985,13.4128333333,21.8549166666,14.4168333333
634.91,10.5329166667,40.2771666667,23.5548333333,20.949,8.87216666667,14.085,12.6395833333,8.75333333332,13.45975,21.8775833333,14.4834166667
635.25,10.6,40.33775,23.617,21.0293333333,8.92625,14.1606666667,12.6905833333,8.82404166668,13.476,21.9336666667,14.5368333333
635.58,10.637,40.322,23.6065,21.0140833334,8.88325000001,14.1413333333,12.6889166666,8.82870833333,13.4666666666,21.9005833333,14.5345
635.91,10.70575,40.409,23.73725,21.12425,8.94783333333,14.228,12.7604166667,8.89545833332,13.5679166666,21.9975833333,14.6251666666
636.24,10.7645833333,40.41825,23.7801666667,21.1829166667,8.98866666667,14.2765,12.8036666667,8.91,13.6150833334,22.0075833333,14.6914166667
636.57,10.7893333333,40.4118333333,23.7614166666,21.198,8.98258333333,14.29725,12.8341666667,8.94266666666,13.6263333333,22.0196666667,14.6821666666
636.90,10.8088333333,40.48125,23.8089166666,21.267,9.03041666667,14.3444166667,12.85175,8.97137499999,13.63525,22.0111666666,14.6883333333
637.23,10.8023333333,40.4791666667,23.7999166667,21.2530833333,9.01808333335,14.32325,12.83125,8.947125,13.65675,21.95775,14.65975
637.56,10.7658333333,40.4221666666,23.7506666667,21.2356666667,9.01583333333,14.33175,12.806,8.96695833332,13.66875,21.94775,14.6409166667
637.90,10.80025,40.45725,23.8316666667,21.2791666667,9.07074999999,14.3869166667,12.8285833333,9.01145833333,13.7271666666,21.9811666667,14.68325
638.23,10.8735833334,40.5636666667,23.9445833333,21.37525,9.14416666668,14.4631666667,12.9016666667,9.05920833334,13.7849166667,22.08325,14.7461666667
638.56,10.8745833333,40.7364166667,23.9929166667,21.4368333333,9.13266666668,14.4590833333,12.8941666667,9.056125,13.83825,22.1355833333,14.7585
638.89,10.8703333333,40.7384166667,24.0029166667,21.437,9.06050000001,14.4433333334,12.9116666666,9.01008333333,13.8515,22.1148333333,14.7298333333
639.22,10.8235,40.7599166667,23.9876666667,21.4423333333,9.06241666665,14.4433333333,12.9098333334,9.01291666666,13.8539166667,22.1078333333,14.7298333333
639.55,10.82525,40.7425833333,23.9605,21.4315833333,9.10299999999,14.4833333334,12.9376666666,9.01416666667,13.8675,22.1529166667,14.7416666667
639.88,10.8445833333,40.9090833333,24.0118333333,21.5004166667,9.10658333332,14.4988333333,12.9899166667,9.06654166666,13.87225,22.2124166667,14.7536666667
640.21,10.82275,40.9749166667,24.0725833333,21.5094166667,9.13083333333,14.4909166667,12.938,9.010875,13.8861666667,22.1826666667,14.8070833333
640.54,10.82375,41.0096666667,24.1246666667,21.52575,9.11966666667,14.5375833333,12.9314166667,9.01870833334,13.9413333334,22.2370833334,14.85
640.87,10.8648333333,41.0809166667,24.1834166667,21.5650833333,9.14866666666,14.5855,12.9975,9.07562500001,13.9753333333,22.32625,14.9245833334
641.20,10.9206666666,41.1739166667,24.2931666667,21.59625,9.17533333332,14.6225833333,13.0511666666,9.06799999999,14.0306666667,22.389,14.97125
641.53,10.888,41.1928333334,24.2325833334,21.59075,9.13733333333,14.58725,13.0551666667,9.048625,13.98225,22.36175,14.91475
641.87,10.9133333333,41.1856666667,24.2260833333,21.5915833334,9.13991666666,14.596,13.0818333333,9.06091666668,14.0296666667,22.3654166667,14.9265
642.20,10.9090833333,41.14075,24.1841666667,21.5989166667,9.13049999999,14.59375,13.0775,9.04462500001,14.00675,22.3823333334,14.9341666667
642.53,10.9420833333,41.1844166666,24.1500833333,21.5963333333,9.17824999998,14.595,13.07075,9.10079166668,14.0515833333,22.4181666667,14.9510833333
642.86,11.0288333333,41.2968333333,24.3000833333,21.6640833333,9.21866666667,14.6853333333,13.0909166667,9.15033333334,14.1653333333,22.4835833333,15.0293333333
643.19,11.0163333333,41.3326666666,24.2928333333,21.6389166667,9.1485,14.6336666666,13.0433333334,9.10316666667,14.1181666667,22.4350833334,14.9948333333
643.52,11.0139166667,41.22675,24.30525,21.6270833333,9.16033333334,14.62675,13.0504166667,9.11754166668,14.1225833333,22.4406666667,14.98325
643.85,11.05325,41.29125,24.3099166667,21.66275,9.17991666667,14.7135,13.1333333334,9.161125,14.1683333333,22.4946666667,14.9914166667
644.18,11.0861666667,41.2971666667,24.3134166666,21.6946666667,9.21250000001,14.7349166667,13.1825833333,9.175375,14.1724166667,22.5565,15.0511666667
644.51,11.1305833333,41.34525,24.3694166667,21.78125,9.25408333334,14.7754166666,13.2136666666,9.25879166668,14.2275,22.6050833333,15.0878333333
644.84,11.184,41.47775,24.46075,21.9575833334,9.33991666665,14.8694166667,13.34675,9.37795833333,14.3088333333,22.7090833333,15.2248333333
645.17,11.2279166667,41.5025833333,24.49125,22.0120833333,9.39475,14.92675,13.3725,9.40133333333,14.3779166667,22.7409166667,15.3075
645.50,11.2545,41.648,24.5576666667,22.1084166667,9.45149999998,14.9906666667,13.425,9.44345833334,14.42075,22.7928333333,15.3738333333
645.83,11.2999166667,41.6143333334,24.5739166666,22.1170833333,9.43983333332,15.0535833333,13.4295,9.46554166667,14.4393333333,22.7855833334,15.3763333333
646.16,11.28525,41.6899166666,24.6903333333,22.1819166667,9.43100000001,15.07875,13.4475833333,9.45979166667,14.4599166666,22.8285833334,15.4035
646.49,11.2605,41.7670833334,24.6949166667,22.235,9.44500000002,15.10075,13.5104166667,9.46216666667,14.4069166667,22.876,15.3844166667
646.82,11.2935833333,41.84275,24.8219166667,22.35075,9.53650000001,15.1960833333,13.592,9.54933333334,14.50925,22.9725833334,15.45325
647.15,11.30525,41.8630833333,24.81925,22.3665,9.52408333334,15.2568333334,13.6129166667,9.55137499999,14.52675,23.0003333333,15.4565
647.48,11.33125,41.93175,24.9188333333,22.4473333334,9.54316666666,15.2659166666,13.6454166667,9.61283333334,14.5830833333,23.069,15.4991666666
647.81,11.2315,41.7985,24.8363333333,22.3733333333,9.44533333334,15.181,13.5515833333,9.52295833334,14.5285833333,22.95875,15.3559166667
648.14,11.203,41.8189166667,24.8381666667,22.3409166667,9.40933333332,15.1966666666,13.5044166667,9.45291666667,14.4880833333,22.93525,15.345
648.47,11.1621666667,41.7355,24.79225,22.2718333333,9.34149999999,15.157,13.4110833333,9.38579166666,14.4406666667,22.879,15.248
648.80,11.165,41.7703333333,24.8425,22.3065833334,9.33216666668,15.2085833333,13.4643333333,9.43979166667,14.511,22.9570833333,15.2395
649.13,11.1905833334,41.76425,24.8965,22.2991666666,9.3095,15.2271666667,13.4185,9.42016666667,14.53325,23.02375,15.2339166667
649.46,11.1459166667,41.8086666667,24.9224166667,22.28625,9.30458333333,15.1728333333,13.3940833334,9.39637499999,14.514,23.0080833334,15.2065
649.79,11.12125,41.7753333333,24.8816666666,22.2543333333,9.29149999998,15.2071666667,13.3406666667,9.35833333334,14.47125,23.0200833333,15.18275
650.11,11.1294166667,41.7131666667,24.8056666667,22.218,9.26724999998,15.1819166667,13.3019166666,9.32333333334,14.4513333333,22.9861666667,15.1565
650.44,11.15075,41.7430833333,24.79975,22.2291666667,9.27341666665,15.2119166667,13.32725,9.29949999999,14.439,23.026,15.1666666667
650.77,11.1883333333,41.8358333333,24.8506666666,22.2534166667,9.29241666666,15.2505833333,13.317,9.31341666666,14.4816666667,23.0155,15.1695833333
651.10,11.1358333333,41.774,24.8053333333,22.1893333333,9.28816666666,15.2306666667,13.2598333333,9.25529166666,14.43725,22.9589166667,15.1183333333
651.43,11.20425,41.8666666666,24.8695833333,22.29025,9.33766666668,15.2903333333,13.323,9.34399999999,14.4635,23.0090833333,15.2085
651.76,11.2014166666,41.9045,24.886,22.3436666667,9.34483333333,15.2965833334,13.3416666667,9.32974999999,14.509,23.0115833333,15.2155
652.09,11.1823333333,41.92075,24.9071666667,22.3045,9.30049999999,15.3193333333,13.317,9.30295833334,14.4495,23.02925,15.2109166667
652.42,11.1709166667,41.9811666666,24.9494166667,22.3105,9.28841666667,15.2923333333,13.256,9.23849999999,14.4080833333,23.0019166667,15.2235
652.75,11.1569166666,41.9554166667,24.9145833333,22.315,9.32575,15.3326666667,13.3049166666,9.24325,14.4259166667,22.959,15.2065833334
653.08,11.3191666667,42.04275,25.0795833333,22.4290833333,9.47341666667,15.48375,13.4640833334,9.39483333332,14.5664166667,23.132,15.3765833334
653.41,11.3971666667,42.1048333334,25.1574166667,22.4896666667,9.54399999998,15.51175,13.5628333333,9.49562499999,14.6170833333,23.158,15.4673333334
653.74,11.4310833334,42.2113333333,25.27425,22.5938333333,9.62691666665,15.5823333334,13.6506666667,9.57312500001,14.68225,23.2670833334,15.5455
654.06,11.4245833333,42.2465833334,25.3035,22.6179166667,9.62975000002,15.6006666666,13.666,9.62374999999,14.7065,23.2316666666,15.529
654.39,11.4493333333,42.3528333333,25.3675833333,22.70625,9.69391666667,15.6124166667,13.7405833333,9.637875,14.74575,23.3318333333,15.58575
654.72,11.57275,42.3975833333,25.434,22.7741666667,9.73866666667,15.6605,13.8361666666,9.70391666667,14.7849166667,23.4150833333,15.6558333333
655.05,11.6753333333,42.5165,25.5354166667,22.8520833333,9.83416666667,15.767,13.91075,9.75129166667,14.8815833333,23.5175,15.74775
655.38,11.7989166667,42.60075,25.6379166666,22.9468333333,9.92508333333,15.8569166667,14.0085833333,9.84995833333,14.9606666667,23.63275,15.8386666667
655.71,11.8204166667,42.6965,25.6635833333,23.0018333333,9.97891666668,15.8693333333,14.0668333333,9.88316666668,15.0054166667,23.6523333334,15.8593333333
656.04,11.8376666667,42.669,25.6414166667,23.0223333333,9.97516666667,15.87825,14.0945833334,9.886375,14.9910833333,23.682,15.8713333333
656.37,11.8725,42.7295833333,25.6743333333,23.0706666667,9.96233333334,15.8840833333,14.132,9.92816666668,15.0025,23.7403333333,15.9351666666
656.69,11.8435,42.7689166667,25.68,23.124,9.95958333332,15.8741666667,14.1430833333,9.90158333333,15.028,23.7225,15.9475
657.02,11.7825,42.767,25.6088333333,23.07325,9.89258333332,15.82975,14.0668333333,9.80858333333,14.9798333334,23.70875,15.8546666667
657.35,11.725,42.7475,25.58775,23.0585,9.77741666667,15.7960833333,13.9764166666,9.72325000001,14.9058333333,23.66125,15.8018333334
657.68,11.7935,42.7775833334,25.6505833333,23.1026666667,9.80041666667,15.832,14.0129166667,9.74716666666,14.9648333334,23.7073333334,15.8626666667
658.01,11.7896666667,42.77225,25.6515833333,23.0655,9.78175000001,15.8368333333,14.00925,9.74454166667,14.9876666667,23.6525,15.8549166667
658.34,11.7285,42.78875,25.655,23.0456666666,9.73450000002,15.79975,13.9603333333,9.69320833332,14.9741666667,23.64825,15.8331666667
658.66,11.6935,42.8819166666,25.684,23.0638333333,9.70233333333,15.7568333333,13.9445833333,9.64420833333,14.9815833334,23.66225,15.80675
658.99,11.637,42.8379166667,25.641,23.0451666667,9.67908333333,15.7318333334,13.9405,9.64912499999,14.9621666667,23.6210833333,15.7885833334
659.32,11.6340833333,42.808,25.6365,23.0744166667,9.68991666669,15.7430833334,13.9343333334,9.64466666667,15.0120833333,23.6194166667,15.7921666667
659.65,11.688,42.931,25.7140833333,23.1355833333,9.77208333332,15.8349166667,13.9798333333,9.68491666668,15.0859166667,23.6743333333,15.8261666667
659.98,11.7159166666,43.0031666667,25.7595,23.1645833333,9.82225000001,15.8589166667,13.96275,9.67787499999,15.0918333333,23.6685,15.8291666667
660.31,11.6978333333,43.0448333333,25.7399166667,23.1350833333,9.80099999999,15.87725,13.9281666667,9.66200000001,15.0475833333,23.6631666667,15.7611666667
660.63,11.78375,43.1909166666,25.8854166667,23.2815,9.92000000001,16.0109166667,14.036,9.76866666667,15.1630833333,23.7571666667,15.88125
660.96,11.8410833333,43.2435833333,25.9493333333,23.2705,10.0013333333,16.032,14.0773333333,9.81145833333,15.24875,23.8010833333,15.9276666666
661.29,11.8243333333,43.2686666667,25.8791666667,23.2510833333,9.98375,16.0244166667,14.0601666667,9.76137500001,15.2195,23.8045,15.88425
661.62,11.8469166667,43.25225,25.9454166667,23.3250833333,10.0296666667,16.0845,14.1205833333,9.80249999999,15.292,23.8928333333,15.94725
661.94,11.9225,43.357,26.0188333333,23.4145,10.12925,16.2153333333,14.2320833334,9.90520833333,15.3868333333,23.9869166666,16.0274166667
662.27,11.92,43.31,26.01075,23.42025,10.1243333333,16.2724166667,14.2478333334,9.95483333333,15.34825,24.0003333333,16.01475
662.60,11.9483333333,43.3055,26.0294166667,23.3980833333,10.13125,16.29725,14.2326666666,9.90170833333,15.3476666666,24.01225,16.0251666667
662.93,11.9591666667,43.3210833333,26.044,23.3684166666,10.1025,16.3301666667,14.2155,9.90575000001,15.2980833334,24.00725,16.0431666667
663.26,11.8994166667,43.26675,26.0425,23.30475,9.99799999998,16.2479166667,14.19475,9.8585,15.245,23.9533333333,16.00825
663.58,11.8519166667,43.1865833334,26.0134166667,23.2569166666,9.91249999999,16.2249166667,14.1939166667,9.85566666666,15.2490833333,23.9491666667,15.9774166667
663.91,11.8713333333,43.1915833333,26.0351666667,23.3024166667,9.88216666667,16.2610833333,14.2318333333,9.86316666667,15.2948333333,23.9605833333,16.0151666666
664.24,11.9258333333,43.1530833333,26.0213333334,23.31825,9.86400000002,16.2675,14.2375,9.84520833333,15.2779166667,23.94325,16.0439166666
664.57,11.9594166667,43.1655,26.0628333333,23.4115833334,9.90158333334,16.34275,14.3005,9.90162500001,15.3358333333,24.0133333333,16.0739166666
664.89,11.9589166667,43.0723333333,26.1185,23.3926666667,9.87533333333,16.327,14.2871666667,9.90766666666,15.3318333333,24.03525,16.1364166666
665.22,11.9250833333,43.1255,26.0771666667,23.3469166666,9.81266666666,16.3205,14.1724166667,9.83329166666,15.2351666667,24.0459166667,16.1081666667
665.55,11.909,43.1900833333,26.0820833333,23.4073333333,9.83374999999,16.2865,14.1960833333,9.79145833333,15.2278333333,24.0701666667,16.11875
665.87,11.9549166667,43.2563333333,26.1625,23.4479166667,9.91224999999,16.303,14.23825,9.82458333333,15.3090833333,24.1199166667,16.164
666.20,12.0395,43.4668333333,26.2908333333,23.6160833334,10.00275,16.4690833333,14.3171666666,9.94000000001,15.4173333333,24.2571666667,16.2665833333
666.53,12.0971666667,43.5419166667,26.3655,23.70575,10.0941666667,16.5375,14.3761666667,9.95854166667,15.50925,24.3561666667,16.295
666.86,12.10125,43.5973333333,26.3521666667,23.7638333333,10.1326666667,16.6101666667,14.3745,9.964875,15.5604166666,24.4094166666,16.3110833333
667.18,12.0704166667,43.6099166667,26.3585,23.8103333333,10.1535833333,16.5961666666,14.34425,9.95925,15.527,24.38225,16.2929166667
667.51,11.95475,43.4998333333,26.2741666667,23.7356666667,10.109,16.5243333333,14.26275,9.87562499999,15.4391666667,24.3670833333,16.1970833333
667.84,11.8834166667,43.5131666667,26.2799166667,23.7329166667,10.0489166667,16.5040833333,14.25875,9.869875,15.4808333333,24.37925,16.1444166667
668.16,11.95675,43.5666666667,26.3293333333,23.7615,10.0693333333,16.5571666667,14.3403333333,9.90041666666,15.5316666667,24.4005,16.1925
668.49,12.0044166667,43.72875,26.41075,23.8785,10.1165833333,16.69,14.417,9.95754166668,15.6064166667,24.4391666667,16.2465833333
668.82,12.0818333333,43.77425,26.4700833333,23.9648333333,10.1758333333,16.7225,14.5216666667,10.063375,15.7140833333,24.43325,16.3055
669.14,12.0365833333,43.7251666666,26.4389166667,23.87425,10.0713333333,16.6965833333,14.4553333333,10.01275,15.611,24.3543333333,16.2566666666
669.47,11.9941666667,43.6615833334,26.4413333333,23.8160833333,9.96725,16.7041666666,14.3919166666,9.94699999999,15.5915833333,24.2868333334,16.2668333334
669.80,11.9585833333,43.6401666667,26.4305,23.7328333334,9.9275,16.6861666666,14.3813333333,9.8695,15.5390833333,24.2786666667,16.1874166667
670.13,12.0128333333,43.7815833333,26.5085833333,23.7848333333,9.96791666668,16.718,14.4394166667,9.95741666667,15.5865,24.3219166667,16.2789166667
670.45,12.0539166667,43.77225,26.54375,23.8048333334,9.99466666667,16.7433333333,14.4650833333,9.98337499999,15.5723333333,24.33825,16.3249166667
670.78,12.1069166667,43.8340833334,26.5678333333,23.7801666667,10.0029166667,16.7668333334,14.5259166667,9.97295833332,15.6043333333,24.3705833334,16.3355833333
671.10,12.2355,43.9498333333,26.6901666667,23.85275,10.1020833333,16.8519166667,14.5950833333,10.0361666667,15.6745833333,24.3993333334,16.4328333334
671.43,12.26675,43.9855,26.7080833333,23.8504166666,10.1414166667,16.8803333333,14.5819166667,10.0435833333,15.6970833334,24.4188333334,16.4514166667
