wavelength,Back_RamPasm,Belly_RamPasm,Breast_RamPasm,Crissum_RamPasm,Crown_RamPasm,DorTail_RamPasm,Rump_RamPasm,Throat_RamPasm,WingTip_RamPasm
820.24,6.88266666667,6.54141666667,7.11033333334,5.56741666667,4.02083333333,8.79558333333,51.3260833333,6.97891666667,8.96608333333
820.54,6.96775,6.43191666667,7.10558333333,5.48591666667,4.0095,8.74358333333,51.2966666666,6.92891666666,8.99791666667
820.85,6.88375,6.3265,7.01283333334,5.33875,3.83783333333,8.58849999999,51.643,6.90716666667,8.92908333333
821.15,6.66308333333,6.19675,6.74383333333,5.20366666667,3.72391666667,8.49025,51.594,6.73941666666,8.74358333334
821.45,6.22058333333,5.85233333333,6.29241666667,4.90791666667,3.29933333334,8.18725000001,51.5506666667,6.3185,8.38741666666
821.76,6.16258333333,5.73208333333,6.201,4.88383333333,3.22416666666,8.14100000001,51.6010833333,6.24858333334,8.40116666667
822.06,6.307,5.84541666667,6.26966666666,5.05708333334,3.31866666666,8.15791666667,51.5803333333,6.35483333333,8.52566666667
822.36,6.18908333334,5.80333333333,6.07475,4.96508333333,3.21775,8.10133333333,51.7061666667,6.13683333333,8.49841666666
822.67,6.19008333333,5.91183333334,6.10733333333,5.10225,3.285,8.19966666668,51.7029166667,6.22316666667,8.53049999999
822.97,6.43633333333,6.16291666667,6.35225,5.30275,3.52516666667,8.49233333334,51.9238333334,6.422,8.83566666666
823.27,6.56683333333,6.23683333333,6.43883333333,5.40608333334,3.62975,8.61416666668,52.4296666667,6.56533333333,9.02116666666
823.58,6.5685,6.32758333334,6.52875000001,5.38566666667,3.68983333333,8.68808333333,52.57575,6.58408333334,9.10808333334
823.88,6.64491666667,6.48666666667,6.63024999999,5.4905,3.77641666667,8.76975000001,52.6771666667,6.71125,9.21716666667
824.18,6.7,6.57775,6.62983333334,5.62291666666,3.83741666666,8.79383333333,52.7343333333,6.70991666667,9.34424999999
824.49,6.9215,6.779,6.88641666666,5.92825,4.0405,8.97350000001,52.8940833333,6.91266666667,9.58316666666
824.79,7.20625000001,7.02558333333,7.08566666666,6.16341666667,4.32808333333,9.23649999999,52.9528333333,7.15316666667,9.79766666666
825.09,7.24183333333,7.171,7.1685,6.25791666667,4.39758333333,9.30941666667,53.2114166667,7.21825,9.84991666667
825.39,7.33466666667,7.38825,7.39108333334,6.42333333333,4.714,9.54358333332,53.5150833333,7.39375,10.071
825.70,7.46908333333,7.60741666667,7.56891666666,6.53433333333,4.98216666667,9.65900000001,53.448,7.64241666667,10.2026666667
826.00,7.56533333332,7.52266666667,7.48899999999,6.37033333333,4.93475,9.57399999999,53.78275,7.47066666667,10.342
826.30,7.19758333332,7.17566666667,7.08558333334,6.09591666667,4.58991666667,9.25441666666,53.647,7.2195,9.8955
826.61,6.75958333333,6.83166666667,6.74700000001,5.76241666666,3.97858333333,8.85691666666,53.1318333333,6.85975,9.37724999999
826.91,6.73341666666,6.86883333333,6.65458333334,5.798,3.93358333333,8.72400000001,53.0485833333,6.979,9.24650000001
827.21,6.16300000001,6.30683333333,6.07025,5.31583333333,3.47141666667,8.26616666666,52.7904166667,6.48575,8.69141666666
827.51,6.1585,6.19416666666,6.14566666666,5.27175,3.505,8.34949999999,52.7249166667,6.48216666667,8.69891666666
827.82,6.2985,6.37858333333,6.39208333333,5.27933333333,3.82583333333,8.55058333334,52.7565,6.68266666666,8.82783333334
828.12,6.36833333333,6.56691666667,6.46258333334,5.36866666667,4.09691666667,8.64325000001,52.66525,6.81433333333,8.91158333333
828.42,6.32941666667,6.68816666667,6.48108333334,5.39033333333,4.23691666667,8.81033333334,52.6729166667,6.86558333333,8.96541666666
828.72,6.35991666666,6.5955,6.46783333333,5.32916666667,4.21058333334,8.76874999999,52.81225,7.02308333333,8.99258333332
829.02,6.50533333333,6.77141666667,6.6405,5.46233333333,4.41533333333,8.96166666668,52.9144166667,7.35166666667,9.10125000001
829.33,5.42366666667,5.84825,5.76608333334,4.69025,3.7105,7.91841666667,51.8578333333,6.78925,8.174
829.63,4.61233333334,5.11441666666,5.16316666668,3.8995,2.91641666667,7.19925,51.2151666667,6.17858333333,7.59899999999
829.93,3.70025,4.59075,4.47558333332,3.36116666667,2.56183333333,6.692,50.9388333333,5.57766666667,7.30383333333
830.23,2.20525,2.92041666667,3.0005,1.91791666667,0.908833333333,5.59358333333,49.7193333333,3.82925,5.86058333332
830.54,2.08516666667,2.69333333333,2.82375,1.78091666667,0.695083333332,5.72691666667,49.7826666667,3.584,5.75583333333
830.84,2.1655,3.16808333333,2.93841666668,2.0815,1.04066666667,6.17525,50.1225,4.0405,5.86933333333
831.14,1.68366666667,3.00283333333,2.28133333333,1.75358333333,0.372583333333,5.88125,50.1161666667,3.63908333333,6.17641666666
831.44,1.43625,2.68033333333,2.01233333333,1.29791666667,-0.430083333333,5.97541666667,50.11525,3.50216666667,6.37483333334
831.74,2.35591666666,3.73058333333,2.90866666667,1.92708333333,0.0873333333325,6.8135,49.8763333333,4.43566666667,7.301
832.04,2.21133333333,3.9245,2.5525,1.44691666667,-0.12275,6.48391666668,49.3925833334,3.70608333333,6.948
832.35,1.86683333333,3.48975,2.13633333333,0.968666666668,-0.603166666667,5.93408333332,49.5316666666,3.16266666666,6.27408333334
832.65,3.03783333333,4.66316666667,3.3805,2.03308333334,0.283833333333,7.03308333334,50.2186666667,4.26716666667,6.91491666667
832.95,4.471,5.58458333333,4.56308333334,3.10741666667,1.55916666667,7.81183333334,50.516,5.31275,7.79549999999
833.25,5.59958333333,6.45833333334,5.61483333333,3.64833333334,2.44416666667,8.44008333333,50.9451666667,6.08233333333,8.39941666667
833.55,6.60983333333,7.48616666667,6.64908333332,4.57791666667,3.52041666666,9.249,52.1935833333,7.14841666666,9.50841666666
833.85,6.99758333334,8.04333333333,7.14016666668,4.85825,3.95025,9.48375000001,52.6145,7.36358333332,10.10175
834.16,7.01516666668,7.96866666667,7.0995,4.79983333334,3.93541666667,9.45508333333,52.4770833333,7.21625,10.1609166667
834.46,7.38183333332,8.11775,7.45216666666,5.21183333333,4.18533333333,9.71133333334,52.2731666667,7.51324999999,10.2549166667
834.76,7.62499999999,8.32849999999,7.70683333334,5.39816666667,4.39558333333,9.60091666667,52.5640833333,7.81766666666,10.29975
835.06,7.65833333333,8.09991666667,7.61275,5.38991666667,4.35975,9.09958333333,53.177,7.47575000001,10.1856666667
835.36,8.27466666667,8.60016666667,8.515,6.40616666667,5.0715,9.61983333333,53.75825,8.30666666666,10.837
835.66,8.95883333332,9.23449999999,9.60183333334,7.34066666667,5.79658333333,10.3419166667,54.69475,9.06808333334,11.9778333334
835.96,9.31524999999,9.36566666667,9.95091666667,7.60325,5.90391666667,10.5550833333,55.3878333334,9.19566666668,12.60075
836.26,8.75016666666,8.90524999999,9.51258333333,6.84333333333,5.17675,10.1481666667,56.0805,8.62291666667,12.4716666667
836.57,8.64833333333,8.56966666667,9.40441666667,6.67133333333,5.05666666667,10.0189166667,56.5928333334,8.58541666667,12.6418333333
836.87,8.75474999999,8.91808333333,9.64050000001,7.06908333333,5.36633333333,9.78675000001,56.5015,8.72049999999,12.89975
837.17,8.65458333333,8.86241666666,9.75991666667,7.20899999999,5.28158333333,9.71283333334,56.7365,9.27816666666,12.7173333333
837.47,8.354,9.07391666667,10.4524166667,7.76749999999,5.50425,9.60899999998,57.2530833333,9.62966666666,13.035
837.77,8.11308333334,8.94974999999,10.1275833333,7.51866666667,5.26216666667,8.96091666668,57.915,9.31308333333,12.6485
838.07,8.32208333333,8.97616666668,10.3856666667,8.00625000001,6.22466666667,9.29166666668,57.3861666667,9.33691666666,12.8326666667
838.37,6.82450000001,7.35841666667,8.67000000001,6.45316666666,4.56141666667,8.61191666668,55.4666666666,8.21725000001,10.968
838.67,5.60874999999,5.90333333333,6.88508333334,5.16691666667,2.74933333333,7.51091666667,56.2224166667,6.88525000001,9.6465
838.97,3.99316666667,4.10441666667,4.56341666667,3.57141666667,0.917666666664,5.87791666666,54.7370833333,5.23308333333,7.6885
839.27,3.58733333333,3.301,4.01091666667,2.81533333334,0.959083333333,5.41858333333,54.2475833334,4.43441666667,6.68924999999
839.57,4.48058333333,4.59125,4.99741666667,4.23433333333,2.79425,6.86858333333,55.46525,5.77308333334,7.87799999999
839.87,5.18491666667,5.42233333333,5.67208333334,5.35983333333,3.43583333333,8.02091666667,57.234,6.84658333334,8.94541666667
840.17,5.79433333333,5.20358333333,6.32225,5.39216666666,3.97183333333,8.97441666666,57.8556666666,7.06383333333,8.99949999999
840.47,7.45533333333,6.89908333333,8.22199999999,7.19591666667,6.454,10.7814166667,58.865,8.33333333334,11.0285
840.77,7.92099999999,7.19633333333,8.00858333334,6.75916666668,6.68416666667,10.64475,58.6580833333,8.30824999999,10.707
841.07,8.96158333334,8.05125,9.48716666666,7.70508333334,8.20508333332,12.30775,59.7565,9.56425000001,11.8846666667
841.37,7.78316666667,7.15066666666,8.64958333334,6.94441666666,6.87574999999,11.565,61.2073333334,9.22716666666,10.9460833333
841.67,8.40641666666,8.71408333334,9.94433333335,7.7915,7.49841666668,12.478,64.2793333333,10.8083333333,12.7124166667
841.97,11.8834166667,12.1805833334,13.1164166667,10.3830833333,11.2001666667,15.6566666667,65.2999166666,14.5425,16.2359166667
842.27,13.8429166667,14.41075,14.88625,11.3720833333,12.7839166667,17.0195833333,65.3775833333,15.5463333333,17.9865
842.57,14.6314166667,16.1378333333,16.5545833333,13.125,14.0383333333,18.9101666667,65.76925,17.1315,20.0000833333
842.87,14.7423333333,16.5329166667,17.2188333333,13.822,14.257,19.2605,64.6753333333,17.9719166666,20.7496666667
843.17,13.95225,15.9059166667,16.39,13.1569166667,13.6584166666,18.0843333333,62.6903333333,16.4590833333,19.8305
843.47,13.4343333333,15.9191666666,14.6486666667,12.5374166667,12.9111666667,17.1338333333,63.6958333334,15.1344166667,19.6001666667
843.77,11.8934166666,14.3000833333,12.6415833334,10.9223333333,10.51775,14.9878333334,63.8551666667,13.8146666666,18.68925
844.07,11.98975,13.13775,12.8826666666,11.3309166667,9.54508333332,15.3486666667,64.0094166666,13.8606666667,19.4090833333
844.37,10.9589166667,11.5525,11.05025,9.86283333332,7.48858333333,13.5616666667,64.7945833333,12.7855,18.5845833333
844.67,12.70375,12.0469166667,12.22825,10.0995833333,8.78616666665,14.3795833333,63.54175,12.5679166666,20.0633333333
844.97,14.04325,12.5661666667,13.2935,11.1111666667,11.15525,15.3878333333,60.9346666667,13.07325,20.3484166667
845.27,10.662,8.40174999999,10.1598333333,7.99091666667,7.968,12.3971666667,57.7625833333,8.94975,16.6209166667
845.57,8.23558333333,4.3745,8.21100000001,5.47416666667,6.20725,10.6305833333,57.1358333333,8.08883333333,13.92975
845.87,8.56049999999,3.6615,7.0455,4.49491666667,6.36366666666,8.68699999998,58.1313333333,7.77783333333,14.1918333333
846.17,8.20591666666,3.49141666667,6.52400000001,4.23033333333,5.98874999999,7.33941666666,59.0468333333,6.37116666667,13.5830833333
846.47,7.78616666666,3.43291666667,6.01991666667,4.00516666666,6.56716666667,6.51733333332,56.16925,6.76616666667,12.0895
846.77,9.59891666667,5.5635,8.28575000002,6.99616666668,9.16916666666,9.21691666666,55.22925,10.8405833333,14.4938333334
847.07,12.2144166667,8.33333333333,10.8095833333,9.33316666667,11.4046666667,11.40475,56.357,13.02375,16.5475833333
847.37,12.321,9.6705,10.4345833333,9.26458333332,12.1775833333,10.6733333333,55.3249166667,12.10625,16.76225
847.67,12.4769166667,10.9954166667,10.9490833333,9.67591666666,13.0094166667,11.1340833334,53.79625,11.92125,16.5510833333
847.97,12.15975,11.385,10.5398333333,9.92949999999,12.8168333334,11.4085,53.8965833334,11.2910833333,16.291
848.26,10.9793333333,10.0395,9.64391666666,9.32258333335,10.9296666667,10.0888333333,55.2916666667,9.34733333333,15.3066666667
848.56,11.2853333333,11.3113333333,10.6845833333,9.19558333335,10.8933333333,10.3448333333,58.0459166667,10.397,15.8830833333
848.86,14.9639166667,17.0535833333,14.293,13.2095,14.293,12.8740833333,61.326,13.2095,19.5046666667
849.16,16.2539166667,17.776,14.9381666667,13.2868333333,14.2931666667,13.82875,61.7131666666,13.6223333333,18.6015833333
849.46,17.644,17.5624166667,14.5224166667,13.4906666667,13.7894166667,13.6265833333,62.8121666667,12.9750833333,17.6165
849.76,19.6045,19.3220833333,16.0450833333,16.5253333333,13.9548333333,16.2711666667,66.6948333333,13.3333333333,19.6325833333
850.06,18.0108333333,17.53275,14.0383333333,13.94875,10.3941666667,14.3665833333,66.5173333333,9.34874999999,17.3835833333
850.36,18.0404166666,16.4225,12.2405833333,13.09525,9.43225,14.7131666667,66.4835,8.48591666668,17.27725
850.65,19.4744166667,18.1900833333,14.3965833333,16.1588333333,11.4099166667,17.1745,68.3691666667,11.8279166667,19.9821666667
850.95,18.3974166667,17.1474166667,12.9166666667,15.2885,10.4488333333,15.8014166667,70.2883333333,11.08975,20.032
851.25,16.6333333333,17.0333333333,11.4,13.0666666667,9.09999999999,15.0333333333,70.2666666666,11.0,19.2
851.55,16.1895,18.734,11.2913333333,12.7226666667,10.8778333333,15.808,68.1933333333,13.04075,19.9428333333
851.85,15.8429166667,18.663,10.5829166667,12.1356666667,11.185,15.6209166667,67.9974166667,12.3891666667,20.0254166667
852.15,12.4354166667,13.7273333333,7.94583333334,9.10858333333,10.013,13.98575,66.7313333333,10.4651666667,18.2494166667
852.45,9.73858333332,12.4835833333,6.96075,8.95433333334,10.52275,13.3988333333,66.3399166666,11.6013333333,18.7909166667
852.74,8.84808333332,12.1300833333,6.88533333332,8.49433333335,11.3899166667,13.9961666667,65.3795833333,13.19175,18.758
853.04,10.965,14.97475,9.24175000002,11.0588333333,14.3798333333,15.7894166667,66.8860833333,17.7004166666,20.8648333333
853.34,14.3995833333,18.6275,15.8700833334,14.4915,19.1175833333,18.413,70.80275,22.2425,24.0810833334
853.64,13.95,18.8950833333,18.7425,14.37725,19.6886666667,17.7351666667,71.70325,23.8095833333,24.0538333333
853.94,12.2890833333,16.699,16.8935833333,9.50083333335,18.0285833333,15.4668333333,72.5680833333,22.6654166667,21.27125
854.23,13.6926666667,18.0718333333,19.8366666667,11.3725833333,18.7254166667,17.7450833333,74.4445833333,25.0000833333,22.157
854.53,14.5500833333,18.684,21.4286666666,12.0038333334,19.3450833333,18.4855,76.4881666667,24.9669166667,23.016
854.83,16.4,18.5,22.6333333333,12.5,20.8,17.7333333333,76.5,24.6,24.7
855.13,16.3535833333,17.38725,22.1178333333,13.9725,20.6454166667,17.0738333333,72.49375,24.4360833333,24.24825
855.43,18.00125,19.5729166667,23.3985833333,16.5775,20.9075,18.7425,72.064,25.9488333333,24.4068333333
855.72,18.49875,19.2376666667,24.76375,18.2034166666,20.5083333334,19.9469166667,73.02025,25.5614166667,23.8180833333
856.02,19.90575,20.8775,25.707,20.2003333333,21.5546666667,21.81975,74.1755,26.6784166667,25.64775
856.32,18.16725,17.3051666667,23.9783333333,15.6131666667,19.1571666667,19.636,75.6385833333,24.3615,24.1059166667
856.62,14.44025,13.8995,17.8755,12.62725,14.8535833334,16.8576666667,70.8333333333,21.7556666667,22.1694166667
856.91,9.42900000001,9.56183333334,11.9521666667,8.26683333334,10.7901666667,12.7489166667,66.66675,17.8618333333,17.2974166667
857.21,5.71425,6.97291666668,9.14983333333,5.98641666666,6.49674999999,9.48974999999,63.6734166667,13.8775,13.23125
857.51,8.0635,9.58141666666,9.75033333333,8.19825,7.15241666666,12.21325,64.6086666666,14.7435,15.62075
857.81,10.2226666667,11.8759166667,11.84225,12.1795,7.59108333333,14.2039166667,66.32925,17.9823333333,17.74625
858.10,7.15824999999,10.71925,9.82916666666,12.78475,4.27341666667,13.81775,68.3405833333,16.9515,15.7051666667
858.40,4.87058333334,10.3880833333,7.26775,10.7305833333,0.684833333332,12.3668333333,69.4825833333,15.5633333333,14.0411666667
858.70,4.24691666665,10.85725,5.12816666667,8.97433333333,-1.72275,11.3781666666,69.23075,14.4231666667,14.6235
858.99,3.01158333334,10.4785833333,1.93891666667,5.03299999999,-4.53808333333,9.28225000001,67.0380833333,10.3546666667,14.6039166666
859.29,0.74166666666,8.37683333334,-0.130916666672,2.31224999999,-8.94425000001,6.45716666666,67.7138333333,7.67883333332,13.0455833333
859.59,5.11533333333,12.9950833333,6.64200000001,8.29200000001,-4.57924999999,11.4685833333,69.10075,11.8399166667,18.8119166667
859.89,6.02833333334,12.1010833333,7.624,7.49108333332,-4.92024999999,11.7020833333,72.5621666667,10.594,18.7499166667
860.18,9.94225,14.9340833333,9.90091666666,11.5925,-1.65024999999,14.31525,72.44225,11.0973333333,20.4621666667
860.48,15.41475,18.89675,12.8716666667,17.95775,5.82941666667,18.4664166667,74.2175,15.0625,25.5084166667
860.78,14.0014166667,16.5915833333,11.937,17.3049166667,6.90691666667,15.8033333333,71.5840833333,13.889,24.512
861.07,15.1179166667,16.851,11.9099166667,17.2935833333,9.40275000001,15.5973333334,70.1695,14.0486666667,25.0000833333
861.37,16.875,16.9791666667,13.85425,16.146,10.3819166667,15.6596666667,66.5971666667,14.0625,24.3056666667
861.67,17.0533333334,15.9986666667,13.8185,16.35025,12.34175,14.7328333333,67.9325,13.4669166667,23.0661666667
861.96,17.0833333334,14.5485833333,13.47225,16.2499166667,13.8193333333,13.4375833333,67.6735833333,13.0901666667,23.4723333334
862.26,17.139,14.13625,13.5965,15.4520833333,14.946,12.7868333333,67.1050833333,14.20375,23.1443333333
862.56,17.1138333333,12.7395,13.5695833333,13.442,15.2939166667,12.7714166667,62.6436666667,13.6973333333,21.0089166667
862.85,12.87575,9.01958333333,8.85624999999,9.37916666667,11.8953333334,8.5295,57.9413333334,9.64058333332,16.4705
863.15,10.2159166667,6.66666666667,7.06791666666,7.99374999999,9.47525,6.26550000002,53.7964166667,8.95075000002,13.7039166667
863.45,10.3460833333,6.88674999999,7.83025,7.01266666665,9.96875,6.98108333331,54.5283333333,11.6351666667,15.503
863.74,10.2843333333,6.97741666667,7.50658333332,5.05958333333,9.09391666666,7.80424999999,56.2830833333,12.63225,15.6415833333
864.04,8.16333333332,5.71425,6.76849999999,1.42858333332,7.21083333333,5.88433333333,55.44225,10.7823333333,13.2653333333
864.33,6.20783333333,2.22675,4.62225,-1.01216666666,5.06066666667,2.6315,53.3401666666,8.43466666667,10.66125
864.63,5.92749999999,0.20925,2.05716666667,-2.61508333334,4.84658333334,1.49933333333,53.1031666666,8.57733333333,10.2510833333
864.93,11.5485833333,5.77433333332,7.41458333333,0.557749999999,8.69424999999,7.57883333333,53.5760833333,13.32025,15.45275
865.22,9.52858333333,4.54841666667,8.53258333333,-1.09558333332,6.54058333333,6.10900000001,52.0253333333,12.3173333333,13.7118333333
865.52,8.93108333333,3.09425,7.03233333333,-2.56683333332,3.09425,4.11391666668,50.457,10.93525,10.1265833333
865.81,4.39391666667,-0.909083333335,2.68941666667,-5.90916666666,-1.25008333333,-1.09841666667,49.9240833333,7.76516666667,7.76508333331
866.11,5.23808333333,-1.42866666667,2.34133333333,-6.70624999999,-0.634999999999,-1.50783333333,51.46825,8.13508333333,6.74608333334
866.41,8.92258333332,2.06233333334,5.76591666667,-4.33491666667,2.18866666667,1.64141666667,57.0705833333,10.4378333333,9.68008333335
866.70,4.44441666667,-5.23141666668,0.231583333333,-9.99999999999,-6.15741666666,-5.18525000001,55.5554166667,1.43516666667,1.99091666666
