wavelength,Back_IriReif,Belly_IriReif,Breast_IriReif,Crissum_IriReif,Crown_IriReif,DorTail_IriReif,Patch10_IriReif,Patch11_IriReif,Patch12_IriReif,Rump_IriReif,Throat_IriReif,WingTip_IriReif
428.30,29.9086666667,7.86513333333,14.2746,6.53853333333,2.33953333333,5.3802,12.0453333333,41.346,3.89606666667,8.36053333333,3.56933333333,5.27793333333
428.65,29.8804666667,7.88993333333,14.3015333333,6.55306666667,2.3686,5.40553333333,12.0668666667,41.3805333334,3.91873333333,8.38193333333,3.57993333333,5.2884
429.01,29.8334,7.88506666667,14.3017333333,6.54653333333,2.35606666667,5.39146666667,12.0506,41.4184666667,3.9054,8.3644,3.5664,5.26966666667
429.37,29.7794,7.8964,14.3050666667,6.54486666667,2.34393333333,5.3788,12.0341333333,41.4357333333,3.8898,8.34913333333,3.55813333333,5.25006666667
429.72,29.7270666667,7.9146,14.3152666667,6.54566666667,2.33986666667,5.38786666667,12.0148666667,41.4521333333,3.8866,8.335,3.558,5.25866666667
430.08,29.6751333333,7.91446666667,14.3154,6.53686666667,2.34406666667,5.39113333333,12.0206,41.4757333333,3.89033333333,8.34666666666,3.55333333333,5.2592
430.44,29.6497333333,7.93873333333,14.337,6.54186666667,2.3424,5.398,12.0236,41.5399333333,3.89413333333,8.34853333334,3.55086666667,5.26333333333
430.79,29.6529333333,7.97213333333,14.3848666667,6.57606666667,2.3672,5.42266666667,12.0397333333,41.6167333333,3.91673333333,8.3606,3.5618,5.28053333333
431.15,29.6230666667,8.00186666667,14.4159333334,6.58946666667,2.38633333333,5.45146666666,12.0554666666,41.6656666667,3.95466666667,8.39586666667,3.59326666667,5.3004
431.50,29.5851333334,7.99013333333,14.4104666667,6.58973333333,2.36093333333,5.43166666667,12.0386,41.7228666667,3.92793333333,8.38426666667,3.57233333333,5.27546666667
431.86,29.5392666667,7.9824,14.4018666667,6.57046666667,2.33413333333,5.4132,12.0122666667,41.744,3.91186666667,8.35933333333,3.54693333333,5.26406666667
432.22,29.5212,7.99186666667,14.4442,6.58386666667,2.34993333334,5.42166666667,12.0209333333,41.8036,3.92013333333,8.37326666667,3.5644,5.2738
432.57,29.4986666667,8.00233333333,14.4612,6.6064,2.35466666667,5.427,12.0242666667,41.8595333333,3.92486666667,8.38526666667,3.57826666667,5.29366666667
432.93,29.4569333333,8.0096,14.4652,6.60906666667,2.35933333333,5.43073333333,12.0077333334,41.8687333333,3.93113333333,8.3896,3.58146666667,5.28933333333
433.29,29.4284666667,8.00653333334,14.4736666667,6.6026,2.35613333333,5.41986666667,11.9877333333,41.9096666667,3.92346666667,8.38646666667,3.56733333333,5.2848
433.64,29.4020666667,8.02466666667,14.4946,6.60833333333,2.36386666667,5.43666666667,12.0081333333,41.9530666667,3.9376,8.41806666667,3.57366666666,5.295
434.00,29.3958,8.05046666667,14.5250666667,6.6262,2.38673333333,5.45073333333,12.0222666667,42.0048666667,3.96133333333,8.435,3.59433333334,5.31333333333
434.35,29.3643333333,8.07433333333,14.5581333333,6.64733333333,2.4124,5.46626666667,12.0450666667,42.0529333333,3.9892,8.46253333333,3.6154,5.33773333333
434.71,29.2820666667,8.04413333333,14.5272,6.6048,2.38466666667,5.42966666667,12.0196666667,42.0262,3.97053333333,8.4388,3.58946666666,5.3144
435.07,29.2251333333,8.0246,14.5132666667,6.59086666667,2.3692,5.4056,12.0007333333,42.0502,3.94093333334,8.41593333333,3.56893333333,5.2988
435.42,29.1972666667,8.04853333333,14.5286,6.60006666667,2.38286666667,5.4186,12.0054,42.0850666667,3.95373333333,8.41986666667,3.57633333333,5.31893333333
435.78,29.1422666667,8.04706666667,14.5385333333,6.60766666667,2.3876,5.40886666667,12.0140666667,42.1168,3.9548,8.42653333333,3.5782,5.3118
436.13,29.1055333333,8.08373333333,14.5411333333,6.6188,2.40506666667,5.426,12.0220666667,42.1347333333,3.96733333333,8.44113333333,3.59413333334,5.33586666666
436.49,29.0198666667,8.05793333333,14.5200666667,6.577,2.36966666667,5.39073333333,11.982,42.1354666667,3.93626666667,8.4086,3.55486666667,5.29506666667
436.84,28.9846666667,8.07133333333,14.5395333333,6.57906666667,2.3778,5.38973333333,12.004,42.1869333333,3.9462,8.41866666667,3.56146666667,5.31313333333
437.20,28.9448666667,8.08406666667,14.5568666667,6.58313333333,2.38173333333,5.40646666667,12.0149333333,42.2424,3.9562,8.43506666667,3.57393333333,5.31173333333
437.56,28.8949333333,8.0826,14.5632,6.5824,2.38446666667,5.40206666667,12.0132666667,42.2986,3.9538,8.4258,3.57006666667,5.3036
437.91,28.8298666667,8.082,14.5416,6.56573333333,2.36166666667,5.37913333333,11.9865333334,42.3351333333,3.92926666667,8.42,3.54633333333,5.27526666667
438.27,28.7391333333,8.068,14.5146666667,6.53586666667,2.33173333333,5.3544,11.9563333333,42.3426666667,3.89726666667,8.40526666667,3.51433333333,5.24433333333
438.62,28.6964,8.07253333333,14.5192666667,6.54273333334,2.3374,5.35426666667,11.9594666667,42.3886666667,3.89026666667,8.41193333333,3.512,5.24453333333
438.98,28.6697333333,8.09413333333,14.5447333333,6.5592,2.35013333333,5.37573333333,11.9792,42.4534,3.91066666667,8.44013333333,3.5316,5.26593333333
439.33,28.6022,8.08786666667,14.541,6.54633333333,2.3392,5.37293333333,11.9707333333,42.4533333333,3.908,8.44806666667,3.5264,5.2614
439.69,28.572,8.10726666667,14.5593333333,6.55633333333,2.3508,5.39173333333,11.974,42.5045333333,3.92326666667,8.4688,3.53333333333,5.27826666667
440.04,28.5128666667,8.09593333334,14.5592,6.55853333333,2.34093333333,5.3816,11.9815333333,42.5176,3.90866666667,8.46966666667,3.5282,5.268
440.40,28.4954,8.12633333333,14.5862666667,6.5858,2.36973333333,5.4044,12.0183333334,42.5768,3.9374,8.50426666667,3.55273333333,5.29286666667
440.75,28.4374,8.13586666667,14.5768,6.57933333333,2.36786666667,5.407,12.0156,42.6071333333,3.93653333333,8.5126,3.55513333333,5.29146666667
441.11,28.3876666667,8.13666666667,14.567,6.58406666667,2.36813333333,5.39933333334,12.0170666667,42.6143333333,3.9342,8.5246,3.54953333333,5.29786666667
441.47,28.354,8.1496,14.5808,6.59293333333,2.3702,5.39966666667,12.0358666667,42.6617333333,3.9402,8.54173333334,3.5536,5.3018
441.82,28.2643333333,8.13353333333,14.5635333333,6.58213333333,2.3512,5.3836,12.0222666667,42.6324,3.9254,8.52113333333,3.54253333333,5.29613333333
442.18,28.2096666667,8.132,14.5671333333,6.5818,2.3514,5.37613333333,12.0196,42.6213333333,3.92426666667,8.52513333333,3.54513333333,5.28766666667
442.53,28.1328,8.13566666667,14.5656666666,6.5828,2.3414,5.3724,12.0156,42.618,3.9206,8.5256,3.54326666667,5.28533333333
442.89,28.0300666667,8.1264,14.5351333333,6.56106666667,2.32193333333,5.34726666667,11.9992,42.5720666667,3.89613333333,8.50753333333,3.51613333333,5.2622
443.24,27.9498,8.1526,14.5501333333,6.58133333333,2.3424,5.3604,12.0186,42.5789333334,3.9088,8.52193333334,3.5366,5.27406666667
443.60,27.8871333334,8.1602,14.5498,6.58626666667,2.33813333333,5.3524,12.0326666667,42.6114666667,3.90273333333,8.5224,3.54233333333,5.27326666667
443.95,27.8078666667,8.16633333333,14.5465333333,6.58906666667,2.32906666666,5.36886666667,12.0382,42.6397333333,3.91013333333,8.53146666667,3.5428,5.29053333333
444.31,27.7523333333,8.1676,14.5526666667,6.58306666667,2.31246666667,5.36553333333,12.0356666667,42.6656,3.89453333333,8.5258,3.53526666667,5.28293333333
444.66,27.6938,8.1748,14.5652666667,6.60233333333,2.31146666667,5.37513333333,12.0489333333,42.6878666667,3.904,8.54086666667,3.54033333333,5.30506666667
445.02,27.6239333334,8.18006666667,14.5587333333,6.58853333333,2.29446666667,5.3716,12.0484,42.6876,3.89266666667,8.52873333333,3.5328,5.30186666666
445.37,27.5636,8.18826666667,14.5567333333,6.5902,2.29546666667,5.3758,12.0497333333,42.6716,3.89773333333,8.53873333333,3.54213333333,5.316
445.72,27.5382666667,8.20653333333,14.5752,6.5944,2.3018,5.3882,12.0694666666,42.7046,3.90973333333,8.5654,3.5508,5.32673333333
446.08,27.5026,8.21953333333,14.5862666667,6.60273333333,2.30273333333,5.39353333334,12.0854666667,42.7406666666,3.9174,8.57193333333,3.55946666667,5.33573333333
446.43,27.4578666667,8.23173333333,14.5820666667,6.6042,2.3012,5.39946666667,12.0921333333,42.7394,3.92306666667,8.5834,3.55593333333,5.34266666667
446.79,27.4205333333,8.25473333333,14.5888666667,6.61766666667,2.30766666667,5.41386666667,12.1066,42.7459333333,3.9366,8.60586666667,3.57506666667,5.3546
447.14,27.3826666667,8.25126666667,14.5766666667,6.61326666667,2.30106666667,5.40833333333,12.1139333334,42.7353333333,3.93026666667,8.60686666667,3.567,5.3516
447.50,27.3014,8.24073333333,14.5518666667,6.5982,2.28406666667,5.39653333333,12.1,42.6852,3.91053333334,8.60066666667,3.5544,5.33826666667
447.85,27.2418,8.24926666667,14.5333333333,6.57993333333,2.28033333333,5.3824,12.0896,42.6500666667,3.90766666667,8.5944,3.5438,5.3194
448.21,27.1383333333,8.2442,14.5008666667,6.5628,2.26573333333,5.3688,12.069,42.5769333333,3.8924,8.58946666667,3.53526666667,5.3114
448.56,27.0650666667,8.25306666667,14.484,6.5536,2.256,5.36493333333,12.0655333334,42.528,3.88046666667,8.5864,3.52906666667,5.29773333333
448.92,26.9924666667,8.262,14.4672666667,6.55253333333,2.25953333333,5.35506666667,12.0626,42.4946,3.87513333333,8.59693333333,3.53346666667,5.2948
449.27,26.8853333333,8.24973333333,14.4295333333,6.5338,2.23546666667,5.33173333333,12.0412666667,42.4224666667,3.8534,8.58073333333,3.5102,5.272
449.62,26.779,8.25826666667,14.4140666667,6.538,2.23173333333,5.331,12.0491333333,42.3715333333,3.84926666667,8.588,3.50653333333,5.2596
449.98,26.6954666667,8.27406666667,14.3876,6.54286666667,2.23326666667,5.33766666667,12.0619333333,42.3349333333,3.84786666667,8.60673333333,3.50873333333,5.26913333333
450.33,26.6024666667,8.29693333333,14.3718666667,6.55853333333,2.24246666667,5.3474,12.07,42.3032666667,3.8564,8.61913333333,3.526,5.27406666667
450.69,26.5101333333,8.28406666667,14.3418666667,6.54586666667,2.22366666667,5.33233333333,12.0665333333,42.2703333333,3.83853333333,8.61100000001,3.50453333333,5.25346666667
451.04,26.412,8.30446666667,14.3202666667,6.54993333333,2.21586666667,5.329,12.0755333333,42.2479333333,3.833,8.63079999999,3.50693333333,5.26146666667
451.40,26.3352,8.33226666667,14.3166,6.57046666667,2.21973333333,5.34413333333,12.0912666667,42.2205333333,3.85046666667,8.64313333333,3.5124,5.27413333333
451.75,26.2544666667,8.34086666667,14.314,6.5986,2.23246666666,5.36073333333,12.128,42.2132666667,3.85733333333,8.68126666666,3.5276,5.29093333333
452.10,26.1890666667,8.364,14.312,6.62313333334,2.23893333334,5.37433333333,12.1608666667,42.1860666667,3.88353333333,8.70800000001,3.5468,5.31
452.46,26.0978666667,8.361,14.3001333333,6.62306666667,2.2394,5.36206666667,12.1642666667,42.1289333333,3.8838,8.71179999999,3.5464,5.3058
452.81,26.0133333333,8.3646,14.2868,6.623,2.21673333333,5.3642,12.173,42.1102666667,3.8806,8.71586666666,3.5322,5.29806666667
453.17,25.9720666667,8.3992,14.2908666667,6.6392,2.22906666667,5.3814,12.2137333333,42.1284,3.895,8.74860000001,3.54266666667,5.3178
453.52,25.9132,8.41946666667,14.2777333333,6.64953333333,2.23026666667,5.3818,12.2362666667,42.1091333333,3.9072,8.75533333333,3.54866666667,5.33353333333
453.87,25.8254666667,8.4342,14.2662666667,6.658,2.23173333333,5.38693333333,12.2466,42.0401333333,3.90046666666,8.76373333333,3.54986666667,5.3296
454.23,25.7541333333,8.43906666666,14.2508666666,6.65446666667,2.23266666667,5.37966666667,12.2612,41.9938,3.9016,8.77973333333,3.54773333334,5.33246666667
454.58,25.6501333333,8.43573333333,14.2221333333,6.6498,2.22233333333,5.36473333334,12.2565333334,41.9210666667,3.8914,8.77086666667,3.5388,5.333
454.93,25.5694,8.4308,14.2043333333,6.65386666667,2.21486666667,5.36126666667,12.2578666667,41.8651333333,3.89433333333,8.77193333334,3.5418,5.32653333333
455.29,25.484,8.42846666667,14.1767333333,6.64506666667,2.21473333333,5.35233333333,12.2626,41.8004666667,3.87746666667,8.77826666667,3.53513333333,5.3192
455.64,25.3883333333,8.41933333333,14.1392666667,6.62506666667,2.18806666667,5.3284,12.2411333333,41.7304666667,3.8538,8.75206666666,3.514,5.29186666667
456.00,25.2973333333,8.4398,14.1239333333,6.639,2.20673333334,5.33666666667,12.2423333333,41.6758,3.85873333333,8.76893333333,3.51913333333,5.3018
456.35,25.2099333333,8.4532,14.0862666667,6.63446666667,2.1998,5.33093333333,12.2546,41.6250666667,3.85373333333,8.78093333333,3.5082,5.30433333333
456.70,25.1451333333,8.48986666667,14.0759333333,6.66673333333,2.2338,5.35973333333,12.2939333333,41.5776666667,3.88366666667,8.81086666667,3.53946666667,5.33766666667
457.06,25.0217333333,8.46873333333,14.0300666667,6.66246666667,2.22726666667,5.35926666667,12.2814,41.4754666667,3.8748,8.80426666666,3.5394,5.328
457.41,24.9054666667,8.4616,13.9959333333,6.65186666667,2.22066666667,5.361,12.2729333333,41.3951333333,3.86453333333,8.80693333334,3.54146666667,5.32386666667
457.76,24.8004,8.4674,13.9620666667,6.64546666667,2.22433333333,5.37166666667,12.2871333333,41.3494,3.8724,8.81486666666,3.54253333334,5.3334
458.12,24.6926666667,8.45386666667,13.9314,6.635,2.21673333333,5.36793333333,12.2887333333,41.2786,3.8658,8.80873333334,3.5378,5.32626666667
458.47,24.6092666667,8.465,13.9142,6.64386666667,2.22393333333,5.37966666667,12.3076666667,41.2327333333,3.8754,8.8272,3.549,5.33333333333
458.82,24.5394666667,8.4678,13.8828666667,6.62446666667,2.21806666667,5.3792,12.3178666667,41.2199333333,3.86906666667,8.82486666667,3.5344,5.32653333333
459.18,24.4556,8.46333333333,13.8594666667,6.62033333333,2.21086666667,5.37813333333,12.3095333334,41.1702,3.86993333333,8.82620000001,3.54006666667,5.32093333333
459.53,24.3804666666,8.45946666667,13.8337333333,6.61373333333,2.2108,5.37153333333,12.3194,41.1089333333,3.87006666667,8.82413333333,3.5404,5.3164
459.88,24.2996,8.43806666667,13.7926666667,6.58646666667,2.18793333333,5.3522,12.3192666666,41.0561333333,3.83986666667,8.80559999999,3.51973333333,5.29226666667
460.24,24.2561333333,8.44573333333,13.7846666667,6.59233333333,2.19373333333,5.35793333333,12.3327333333,41.0272,3.84873333333,8.81499999999,3.52853333333,5.2928
460.59,24.1681333333,8.431,13.7562666667,6.57553333333,2.1822,5.34473333333,12.3256,40.9522666667,3.83333333333,8.80860000001,3.51126666667,5.27166666667
460.94,24.1044666667,8.4346,13.7430666667,6.5678,2.18133333333,5.33433333333,12.3339333333,40.9119333333,3.83273333333,8.80240000001,3.50913333333,5.2546
461.29,24.0502,8.4388,13.7266,6.5698,2.189,5.3364,12.3489333333,40.8494,3.83133333333,8.80766666667,3.51333333334,5.2484
461.65,23.9764666667,8.42126666667,13.6933333333,6.56366666667,2.17773333333,5.31646666667,12.3442,40.7796666667,3.81293333333,8.79246666666,3.4964,5.23146666667
462.00,23.922,8.4506,13.685,6.57886666667,2.18833333333,5.32666666667,12.3619333333,40.7362666667,3.81533333333,8.80373333334,3.5074,5.23333333333
462.35,23.8401333333,8.4522,13.6589333333,6.56953333333,2.1944,5.32573333333,12.3744,40.6515333333,3.81006666667,8.80533333333,3.50473333333,5.22366666667
462.71,23.763,8.47813333333,13.6505333333,6.60306666667,2.2296,5.351,12.4034,40.5367333333,3.8318,8.83413333333,3.5284,5.24506666667
463.06,23.6610666667,8.495,13.6172666667,6.61146666667,2.24146666667,5.3552,12.4365333333,40.4232,3.832,8.83726666666,3.51946666667,5.24046666667
463.41,23.5702,8.50273333333,13.5836,6.61913333333,2.2414,5.36393333333,12.4491333333,40.3548,3.82113333333,8.84993333333,3.5104,5.24006666667
463.76,23.4872666667,8.512,13.5572666666,6.63753333333,2.25606666667,5.36913333333,12.4642666667,40.2565333333,3.84006666667,8.86693333333,3.51833333333,5.24253333333
464.12,23.3702,8.5234,13.5216,6.6528,2.2686,5.3836,12.4866666667,40.1502666667,3.8362,8.87980000001,3.52106666667,5.2464
464.47,23.2862666667,8.55113333333,13.5046,6.67586666667,2.295,5.40186666667,12.5222666667,40.0674666667,3.84773333333,8.89839999999,3.54173333333,5.27186666667
464.82,23.1851333333,8.5664,13.453,6.68533333333,2.30066666667,5.40466666667,12.5425333333,39.9654,3.84406666667,8.91860000001,3.53693333333,5.28533333333
465.17,23.0728,8.58253333333,13.4114666667,6.6996,2.32113333333,5.42286666667,12.5641333333,39.8459333333,3.84866666667,8.93,3.54566666667,5.29993333333
465.53,22.9974666667,8.63273333333,13.4120666667,6.73573333333,2.36746666666,5.4642,12.613,39.7440666667,3.89073333333,8.98400000001,3.58806666667,5.3336
465.88,22.9235333333,8.64293333333,13.3858,6.74206666667,2.38153333333,5.4818,12.6478666667,39.6534,3.89513333333,9.00526666667,3.59586666667,5.34113333333
466.23,22.8562,8.6674,13.3634666667,6.76966666667,2.40553333333,5.49206666667,12.6744,39.5764666667,3.89606666667,9.02600000001,3.6056,5.3514
466.58,22.7607333333,8.65666666667,13.3257333333,6.75773333333,2.39353333333,5.47333333333,12.6772666667,39.4772,3.88046666667,9.02573333334,3.59686666667,5.33786666667
466.94,22.7201333333,8.67913333333,13.3280666667,6.77773333333,2.42486666667,5.49333333333,12.7229333333,39.4084666667,3.9094,9.05953333333,3.6124,5.36686666667
467.29,22.6386666667,8.71333333333,13.3121333333,6.79986666666,2.45866666667,5.51706666667,12.7664,39.2908,3.93926666667,9.09413333332,3.64133333333,5.3924
467.64,22.5712666667,8.74719999999,13.2931333333,6.80933333333,2.4746,5.53646666667,12.8089333333,39.2349333333,3.9488,9.11153333334,3.6504,5.40726666667
467.99,22.4949333333,8.77306666666,13.2797333333,6.81526666667,2.49446666667,5.5472,12.8444666667,39.1592,3.96286666667,9.14073333333,3.66273333333,5.41246666667
468.35,22.3892666667,8.75493333334,13.2439333333,6.79893333333,2.49366666667,5.53013333333,12.8499333333,39.0314,3.95606666667,9.13113333333,3.64606666667,5.39953333333
468.70,22.3149333333,8.76960000001,13.2342,6.81453333333,2.52246666667,5.54966666667,12.8882,38.9328,3.973,9.15026666667,3.65993333333,5.42246666667
469.05,22.2414,8.76533333333,13.2064,6.80953333333,2.51386666667,5.53186666667,12.9073333333,38.8674,3.967,9.15466666666,3.65206666667,5.41026666667
469.40,22.1647333333,8.77086666667,13.1772666667,6.81486666667,2.52193333333,5.5292,12.9386,38.7906666667,3.96286666667,9.16306666666,3.64866666667,5.40226666667
469.75,22.0263333333,8.76146666667,13.1207333333,6.80513333333,2.51313333333,5.50473333333,12.9306666667,38.6305333333,3.94306666667,9.14173333333,3.626,5.3678
470.11,21.9292666667,8.75520000001,13.0806,6.79593333333,2.50946666667,5.49653333333,12.9439333333,38.5052666667,3.94946666667,9.1354,3.61246666667,5.35586666666
470.46,21.8192,8.76433333333,13.0448666667,6.78353333333,2.50893333333,5.4898,12.9593333333,38.3774,3.94606666667,9.13046666666,3.60466666667,5.34486666667
470.81,21.6951333333,8.74993333333,12.961,6.7542,2.48946666667,5.46613333333,12.9586,38.2476,3.91613333333,9.11526666667,3.5916,5.31466666667
471.16,21.6299333333,8.75513333333,12.9395333333,6.75186666667,2.48873333333,5.46773333333,12.9734,38.1646666667,3.9186,9.12020000001,3.59846666666,5.32413333333
471.51,21.5322,8.75433333333,12.9048,6.7604,2.49346666667,5.4746,12.9864666667,38.017,3.91806666667,9.12706666667,3.60826666667,5.3274
471.87,21.4218666667,8.71346666666,12.848,6.7456,2.47413333333,5.4506,12.9688,37.8762666666,3.8878,9.0924,3.58486666667,5.30893333333
472.22,21.3439333333,8.73346666667,12.8042,6.75793333333,2.47493333333,5.46213333333,12.9898,37.791,3.88813333333,9.11413333333,3.58993333333,5.3014
472.57,21.2626666667,8.75133333333,12.7816666667,6.7734,2.48113333333,5.47346666667,13.0066666667,37.6678,3.89993333333,9.13493333333,3.60413333333,5.29706666667
472.92,21.1825333333,8.77760000001,12.752,6.80333333333,2.499,5.48306666667,13.0263333333,37.5588,3.917,9.14586666667,3.61033333334,5.3004
473.27,21.0738666667,8.76166666666,12.7032,6.79093333333,2.47353333333,5.46613333333,13.0176666667,37.4135333333,3.90746666667,9.13153333333,3.59786666667,5.2952
