wavelength,Back_RamCosm,Belly_RamCosm,Breast_RamCosm,Crissum_RamCosm,Crown_RamCosm,DorTail_RamCosm,Rump_RamCosm,Throat_RamCosm,WingTip_RamCosm
427.94,2.4399,2.55646666667,2.32156666667,3.04673333333,2.17973333333,2.16053333333,2.55313333333,1.89566666667,1.79773333333
428.30,2.42236666667,2.5452,2.30893333333,3.0276,2.1732,2.15073333333,2.5348,1.88093333333,1.79333333333
428.65,2.4559,2.58213333333,2.33523333333,3.06166666666,2.19153333333,2.18086666667,2.56066666667,1.9078,1.8214
429.01,2.4608,2.59366666667,2.33936666667,3.0746,2.188,2.189,2.56266666667,1.91186666667,1.83006666667
429.37,2.49226666667,2.6202,2.37046666667,3.10826666667,2.2036,2.2212,2.57573333333,1.94933333333,1.854
429.72,2.50333333333,2.63093333333,2.3843,3.12546666667,2.19993333333,2.22473333333,2.58686666667,1.96273333333,1.8592
430.08,2.5042,2.627,2.3847,3.11926666667,2.19026666667,2.2088,2.58086666667,1.953,1.85706666667
430.44,2.5164,2.64246666667,2.38876666667,3.12626666667,2.20306666666,2.21653333333,2.5964,1.96253333333,1.86613333333
430.79,2.49023333333,2.61106666667,2.35493333333,3.11786666667,2.18206666667,2.18346666667,2.57386666667,1.937,1.8366
431.15,2.49826666667,2.59886666667,2.36116666667,3.12713333333,2.18286666667,2.18406666667,2.58013333333,1.93133333333,1.836
431.50,2.50953333333,2.60026666667,2.3584,3.1242,2.1768,2.1892,2.58593333333,1.92306666667,1.84573333333
431.86,2.53813333333,2.64073333333,2.3814,3.13766666667,2.2016,2.21853333333,2.6054,1.95406666667,1.87733333333
432.22,2.56446666667,2.66393333333,2.40186666667,3.15986666667,2.22453333333,2.24333333334,2.62913333333,1.98766666667,1.8998
432.57,2.5618,2.657,2.4039,3.16646666667,2.23206666667,2.23806666667,2.62,1.98726666667,1.8972
432.93,2.55373333333,2.63753333333,2.3867,3.15006666666,2.22253333333,2.21246666667,2.60733333333,1.9708,1.883
433.29,2.5443,2.62953333333,2.37326666667,3.13313333333,2.2088,2.19586666667,2.60486666667,1.95353333333,1.87533333333
433.64,2.55086666667,2.63473333333,2.37453333333,3.1288,2.22006666667,2.20166666667,2.605,1.9546,1.89
434.00,2.54343333333,2.62646666667,2.3685,3.12766666667,2.21446666667,2.1928,2.60273333333,1.94706666667,1.8924
434.35,2.5606,2.6408,2.38343333333,3.14306666666,2.228,2.20673333333,2.6162,1.969,1.90993333333
434.71,2.60076666667,2.6786,2.42543333333,3.17086666667,2.26166666667,2.24013333333,2.65066666667,2.0054,1.9492
435.07,2.5999,2.69666666667,2.43413333333,3.17706666667,2.27166666667,2.24246666667,2.65493333333,2.0204,1.95826666667
435.42,2.58946666667,2.68613333334,2.42953333333,3.17273333333,2.26286666667,2.2326,2.65166666667,2.02246666667,1.9446
435.78,2.56276666667,2.65493333333,2.4077,3.15846666667,2.24686666667,2.20886666667,2.62666666667,1.996,1.90933333333
436.13,2.5436,2.63093333333,2.39143333333,3.14413333333,2.2332,2.18646666667,2.6112,1.97926666667,1.88806666666
436.49,2.5223,2.622,2.3714,3.12466666667,2.2192,2.17633333333,2.60606666667,1.96413333333,1.8704
436.84,2.52373333333,2.6412,2.38736666667,3.1282,2.223,2.1924,2.6174,1.97753333333,1.877
437.20,2.53386666667,2.64506666667,2.38406666667,3.1308,2.2312,2.19826666667,2.6252,1.9804,1.8764
437.56,2.54756666667,2.66633333333,2.40313333333,3.15086666667,2.24426666667,2.21326666666,2.65846666667,1.9864,1.88933333333
437.91,2.5558,2.68173333334,2.41273333334,3.1618,2.26453333333,2.22586666667,2.6798,1.9986,1.89873333333
438.27,2.57146666666,2.6994,2.4301,3.17886666667,2.2724,2.23773333333,2.69226666667,2.01066666667,1.8986
438.62,2.56556666667,2.70186666667,2.4365,3.17906666667,2.259,2.23886666667,2.69326666667,2.01,1.9014
438.98,2.579,2.713,2.44396666666,3.179,2.2644,2.2458,2.69973333333,2.01106666667,1.91986666666
439.33,2.59006666667,2.72826666667,2.45386666667,3.18713333333,2.2754,2.2544,2.71326666667,2.01993333333,1.93686666667
439.69,2.58333333333,2.725,2.44846666667,3.1808,2.26253333333,2.24553333333,2.70833333333,2.015,1.94093333333
440.04,2.59133333333,2.732,2.45663333333,3.19006666667,2.27186666667,2.246,2.72206666667,2.02106666667,1.94866666667
440.40,2.59353333333,2.7266,2.457,3.18433333333,2.26293333333,2.23786666667,2.7244,2.01813333333,1.94993333333
440.75,2.59033333333,2.71393333333,2.44813333333,3.17906666667,2.25933333333,2.22513333333,2.7144,2.00666666667,1.9416
441.11,2.58176666667,2.7072,2.4448,3.168,2.24973333333,2.21146666667,2.70206666667,1.99513333333,1.92893333333
441.47,2.578,2.70286666667,2.4346,3.15826666667,2.2492,2.20333333333,2.68866666667,1.99526666667,1.9194
441.82,2.59046666667,2.70453333334,2.44013333333,3.1652,2.24486666667,2.209,2.69046666667,2.0018,1.91513333333
442.18,2.5761,2.6884,2.4323,3.15193333333,2.2402,2.1966,2.68206666667,1.9888,1.91426666667
442.53,2.57656666667,2.67826666666,2.42853333333,3.13813333333,2.242,2.1872,2.6772,1.983,1.90313333333
442.89,2.56876666667,2.67086666667,2.42116666667,3.1332,2.23693333333,2.1804,2.68113333333,1.98406666667,1.89113333333
443.24,2.56796666667,2.6712,2.4224,3.13693333333,2.23693333333,2.17993333333,2.68726666667,1.98573333333,1.8968
443.60,2.59853333333,2.6914,2.45613333333,3.157,2.26773333333,2.20826666667,2.7214,2.0098,1.91773333333
443.95,2.60643333333,2.702,2.4681,3.16693333333,2.26773333333,2.2292,2.73273333333,2.02033333333,1.92433333333
444.31,2.61316666667,2.7212,2.47936666667,3.17873333333,2.28286666667,2.24546666667,2.7408,2.03,1.93566666667
444.66,2.62876666667,2.74833333333,2.50086666667,3.20206666667,2.3026,2.27606666667,2.777,2.04766666667,1.9556
445.02,2.65563333333,2.77793333333,2.5329,3.23626666667,2.3354,2.3126,2.81746666666,2.08306666667,1.9928
445.37,2.6714,2.79413333333,2.5522,3.25053333333,2.3434,2.335,2.8338,2.10206666667,2.007
445.72,2.68513333334,2.80266666667,2.56353333333,3.26233333333,2.36106666667,2.34726666667,2.84533333333,2.11453333333,2.0258
446.08,2.69716666666,2.82333333333,2.582,3.2756,2.3764,2.36633333333,2.86593333333,2.12926666666,2.0408
446.43,2.6946,2.8318,2.584,3.2838,2.38733333333,2.3686,2.87486666667,2.1294,2.04733333333
446.79,2.69423333333,2.8344,2.58226666667,3.27766666667,2.391,2.36746666667,2.87173333333,2.12566666667,2.04546666667
447.14,2.69003333333,2.82813333334,2.57863333333,3.2702,2.38146666667,2.36186666667,2.8602,2.11873333333,2.0356
447.50,2.67856666667,2.8238,2.56536666667,3.26253333333,2.3692,2.3498,2.85486666667,2.11266666667,2.02753333333
447.85,2.68086666667,2.8366,2.5706,3.26413333333,2.37766666667,2.3534,2.86806666667,2.1152,2.03746666667
448.21,2.67846666667,2.83086666667,2.57273333333,3.2664,2.3756,2.35026666667,2.87453333334,2.1164,2.04206666667
448.56,2.6995,2.84806666667,2.5861,3.28666666667,2.39346666667,2.3574,2.88613333333,2.13986666667,2.0576
448.92,2.67723333333,2.82966666667,2.56883333333,3.268,2.37193333333,2.336,2.86246666667,2.11873333333,2.033
449.27,2.65343333333,2.806,2.5476,3.2514,2.35786666667,2.3142,2.849,2.09506666667,2.01166666667
449.62,2.63276666667,2.80433333333,2.5365,3.2376,2.34333333333,2.29953333333,2.84006666667,2.079,1.995
449.98,2.62756666667,2.79753333333,2.5191,3.23826666667,2.33626666667,2.2946,2.8334,2.0756,1.9852
450.33,2.61866666667,2.7834,2.51143333333,3.22926666667,2.3194,2.28906666667,2.8284,2.069,1.96813333333
450.69,2.63086666667,2.79666666667,2.51876666667,3.251,2.32486666667,2.3002,2.84193333333,2.08,1.9804
451.04,2.63413333333,2.80646666667,2.52506666667,3.25953333333,2.34253333333,2.31153333334,2.85386666667,2.0834,1.993
451.40,2.6265,2.798,2.51613333333,3.246,2.3306,2.30513333334,2.83506666667,2.0758,1.98253333333
451.75,2.61743333333,2.7798,2.4906,3.22546666667,2.31093333333,2.28193333333,2.80626666667,2.05806666667,1.959
452.10,2.6403,2.79913333333,2.51076666667,3.23826666667,2.33266666667,2.29233333333,2.81773333333,2.07766666667,1.9728
452.46,2.59993333333,2.7624,2.48046666667,3.19246666667,2.30333333333,2.269,2.778,2.04313333333,1.9486
452.81,2.625,2.78566666667,2.49653333333,3.2112,2.3234,2.28673333333,2.80533333333,2.06713333333,1.97546666667
453.17,2.61093333333,2.775,2.48256666667,3.1976,2.3102,2.27226666667,2.78506666667,2.05953333333,1.96426666667
453.52,2.61406666667,2.77426666666,2.4887,3.20293333333,2.30746666667,2.28206666667,2.7954,2.07133333333,1.965
453.87,2.59673333333,2.748,2.4673,3.1754,2.2898,2.26066666667,2.77486666667,2.04146666667,1.9444
454.23,2.60986666667,2.77066666667,2.47193333333,3.18766666667,2.29973333333,2.26966666667,2.77833333333,2.0472,1.96166666667
454.58,2.60746666667,2.77046666667,2.4811,3.18846666667,2.29806666667,2.27033333333,2.77313333333,2.0444,1.95913333333
454.93,2.6178,2.7906,2.4984,3.19646666667,2.30026666667,2.27413333333,2.7792,2.05726666667,1.964
455.29,2.62806666667,2.80286666667,2.51683333333,3.20853333333,2.31246666667,2.28713333333,2.79666666667,2.06673333333,1.9726
455.64,2.61236666667,2.80013333333,2.52133333333,3.20913333333,2.30226666667,2.27926666667,2.79253333333,2.05993333333,1.96086666667
456.00,2.6057,2.79306666667,2.5165,3.19986666667,2.2884,2.28186666667,2.78286666667,2.05733333333,1.9526
456.35,2.62203333333,2.81186666667,2.5373,3.22526666667,2.2932,2.2876,2.79593333333,2.06986666667,1.9582
456.70,2.60913333333,2.79293333333,2.5132,3.2064,2.27873333333,2.2678,2.7642,2.04673333333,1.93853333333
457.06,2.63416666667,2.81893333333,2.5346,3.2312,2.29593333333,2.29026666667,2.78453333333,2.07073333333,1.95693333333
457.41,2.64373333333,2.82353333334,2.53653333333,3.23306666667,2.3072,2.28846666667,2.77846666667,2.07066666666,1.96893333333
457.76,2.6591,2.85146666667,2.55386666667,3.2566,2.32273333333,2.3084,2.79106666667,2.088,1.98846666667
458.12,2.67443333333,2.85346666667,2.56286666667,3.26953333333,2.32773333333,2.31953333333,2.801,2.1016,2.002
458.47,2.66993333333,2.84626666667,2.55796666667,3.26166666667,2.32526666667,2.31406666667,2.79393333333,2.09953333333,2.00333333333
458.82,2.6553,2.82006666667,2.54063333333,3.24306666667,2.31126666667,2.29726666667,2.77546666666,2.082,1.98086666667
459.18,2.6495,2.80933333333,2.529,3.23286666667,2.2982,2.28453333333,2.7598,2.07333333333,1.97586666667
459.53,2.6649,2.8126,2.5381,3.24,2.30873333333,2.30066666667,2.76373333333,2.08533333333,1.99153333333
459.88,2.67006666667,2.82093333333,2.53926666667,3.24366666667,2.32206666667,2.29993333333,2.76786666667,2.08693333333,1.99713333333
460.24,2.67113333333,2.82333333333,2.53463333333,3.241,2.33,2.30373333333,2.77333333334,2.08846666667,1.9974
460.59,2.67603333333,2.83286666667,2.55143333333,3.25386666667,2.34046666667,2.3204,2.78673333333,2.10293333334,2.0048
460.94,2.66566666667,2.82773333333,2.5492,3.24426666666,2.33713333333,2.31486666667,2.78566666667,2.09573333333,2.00446666667
461.29,2.6783,2.83946666667,2.56523333333,3.25746666667,2.35406666667,2.32953333333,2.80006666667,2.1112,2.0164
461.65,2.68703333333,2.8318,2.56916666667,3.25733333333,2.35653333334,2.32993333333,2.79993333333,2.1164,2.01886666667
462.00,2.6735,2.82933333333,2.56403333333,3.2476,2.35446666667,2.32706666667,2.79173333333,2.11086666667,2.0074
462.35,2.65663333333,2.81153333333,2.54413333333,3.23226666667,2.338,2.31953333333,2.78526666667,2.09086666667,1.982
462.71,2.67873333333,2.82886666667,2.5516,3.24813333333,2.35573333333,2.337,2.80566666667,2.1082,2.0032
463.06,2.66306666667,2.81706666667,2.533,3.2384,2.3532,2.32573333333,2.7988,2.0932,1.98826666667
463.41,2.65256666667,2.818,2.52746666667,3.23893333333,2.35133333333,2.31846666667,2.79913333333,2.08926666666,1.9734
463.76,2.641,2.80313333333,2.52416666667,3.23166666667,2.332,2.31493333333,2.7886,2.07193333333,1.9586
464.12,2.63646666667,2.7832,2.51566666667,3.222,2.31993333333,2.30773333333,2.7734,2.05626666667,1.94533333333
464.47,2.6395,2.78206666667,2.5071,3.2076,2.30746666666,2.29213333333,2.76746666667,2.0486,1.9444
464.82,2.6525,2.78073333333,2.51173333333,3.21306666667,2.31546666667,2.29593333333,2.76953333333,2.04766666667,1.94493333333
465.17,2.62416666667,2.76313333333,2.47953333333,3.18673333333,2.28513333333,2.2712,2.74526666667,2.02346666667,1.91313333333
465.53,2.58936666667,2.75033333333,2.46093333333,3.16846666667,2.2654,2.24846666667,2.73386666667,2.00626666667,1.89653333334
465.88,2.58076666666,2.73133333333,2.45353333333,3.14993333333,2.2546,2.225,2.72626666667,1.993,1.8832
466.23,2.5967,2.75266666667,2.47513333333,3.1612,2.28,2.23753333333,2.7428,2.01306666667,1.90793333333
466.58,2.5905,2.7606,2.49256666667,3.1696,2.28626666667,2.2428,2.74653333333,2.01786666667,1.91366666667
466.94,2.6363,2.8048,2.54803333333,3.2098,2.32733333333,2.28473333333,2.78973333333,2.058,1.95513333333
467.29,2.65436666667,2.8172,2.56866666667,3.2224,2.35106666667,2.30173333333,2.81153333333,2.06973333333,1.9892
467.64,2.68283333333,2.85033333333,2.58946666667,3.25213333333,2.3802,2.3214,2.8428,2.1,2.0212
467.99,2.6944,2.87533333334,2.60693333333,3.2738,2.3964,2.34026666667,2.87126666667,2.12426666667,2.0508
468.35,2.68913333333,2.879,2.6066,3.27606666667,2.395,2.34073333333,2.87766666667,2.1212,2.05266666667
468.70,2.6892,2.8876,2.6161,3.28833333333,2.40486666667,2.34106666667,2.8892,2.13286666667,2.0738
469.05,2.6929,2.89053333333,2.62086666667,3.2962,2.40473333333,2.34666666667,2.89293333333,2.13506666667,2.08033333333
469.40,2.7116,2.90613333333,2.64313333333,3.30993333333,2.42553333333,2.36273333333,2.90793333333,2.14706666667,2.09253333333
469.75,2.735,2.93193333333,2.67136666666,3.33646666667,2.44633333333,2.39,2.93493333333,2.17006666667,2.11986666667
470.11,2.7145,2.90593333333,2.65033333333,3.3176,2.42173333333,2.36406666667,2.9096,2.15346666667,2.09026666667
470.46,2.68943333334,2.8758,2.61613333333,3.284,2.391,2.33806666666,2.88273333333,2.13413333334,2.05886666667
470.81,2.66736666667,2.8532,2.58546666667,3.2668,2.37146666667,2.3224,2.87226666667,2.12546666667,2.0436
471.16,2.6514,2.84086666667,2.5736,3.24633333333,2.3514,2.3042,2.8536,2.11293333334,2.02493333333
471.51,2.63036666667,2.81506666667,2.55096666667,3.22946666667,2.32553333333,2.28133333333,2.83793333333,2.08733333333,2.00486666667
471.87,2.6422,2.8242,2.56193333333,3.22686666667,2.3412,2.28206666667,2.85053333333,2.0984,2.00766666667
472.22,2.6487,2.81993333334,2.56696666667,3.23573333333,2.3428,2.28533333333,2.85326666667,2.095,2.00426666667
472.57,2.64436666667,2.8088,2.5556,3.21766666666,2.33486666667,2.27506666667,2.8476,2.08126666667,1.9864
472.92,2.64016666666,2.80313333333,2.55553333333,3.2094,2.3372,2.27353333333,2.85506666667,2.07866666667,1.992
473.27,2.62536666667,2.78006666666,2.52183333333,3.18233333333,2.31286666667,2.25733333333,2.8406,2.06466666667,1.98053333333
473.62,2.6184,2.77713333333,2.5051,3.17746666667,2.30466666667,2.25513333333,2.8354,2.05306666667,1.97286666667
473.98,2.67133333334,2.8382,2.5644,3.23393333333,2.35953333333,2.31873333333,2.8928,2.1074,2.03226666667
474.33,2.71196666667,2.8732,2.60463333333,3.2804,2.3974,2.36153333333,2.94006666667,2.13873333333,2.078
474.68,2.7461,2.89846666667,2.63426666667,3.31233333333,2.42866666667,2.381,2.961,2.16153333333,2.1048
475.03,2.76473333334,2.91046666667,2.65316666667,3.33906666667,2.4464,2.39866666667,2.982,2.17286666667,2.11546666667
475.38,2.76263333333,2.90933333333,2.6525,3.33946666667,2.46073333333,2.40966666667,2.97766666667,2.17493333333,2.11513333333
475.73,2.7676,2.91233333333,2.65446666667,3.3552,2.45933333333,2.41773333333,2.9774,2.17866666666,2.1252
476.08,2.7677,2.91646666667,2.65436666667,3.35393333333,2.47253333333,2.42653333333,2.9816,2.19486666667,2.13226666667
476.44,2.78296666666,2.93433333333,2.66106666667,3.37166666667,2.48286666667,2.4478,2.98873333333,2.21526666667,2.1466
476.79,2.77133333333,2.92393333333,2.643,3.36133333333,2.4682,2.431,2.97366666667,2.19873333333,2.13526666667
477.14,2.79416666667,2.94686666667,2.66553333333,3.388,2.49306666667,2.45533333333,2.99573333333,2.21686666667,2.1472
477.49,2.77656666667,2.9312,2.66136666666,3.37486666667,2.48473333333,2.43446666667,2.97713333333,2.21126666667,2.13106666667
477.84,2.75116666667,2.90006666666,2.6246,3.3442,2.45213333333,2.403,2.94686666667,2.17373333333,2.1024
478.19,2.72913333333,2.88086666667,2.6059,3.3204,2.43766666667,2.37393333333,2.9286,2.15073333333,2.0808
478.54,2.7083,2.87073333333,2.5881,3.3054,2.418,2.36593333333,2.9154,2.131,2.0608
478.89,2.70476666667,2.8726,2.57113333333,3.29486666667,2.41373333333,2.36486666667,2.915,2.13166666667,2.05406666667
479.24,2.71703333333,2.8776,2.57436666667,3.3,2.41333333333,2.36586666667,2.9248,2.1376,2.0616
479.60,2.69936666667,2.867,2.56216666667,3.28613333333,2.39506666667,2.35073333333,2.91786666666,2.1206,2.04046666667
479.95,2.70553333333,2.87546666667,2.57663333333,3.2922,2.39526666667,2.35506666667,2.92613333333,2.12366666667,2.04493333333
480.30,2.68816666666,2.85973333333,2.57113333333,3.2846,2.374,2.3474,2.9134,2.10686666667,2.0388
480.65,2.70213333333,2.86413333333,2.57986666667,3.28653333333,2.3794,2.358,2.91273333333,2.1126,2.0428
481.00,2.7127,2.86826666667,2.58543333333,3.29013333333,2.37626666666,2.35273333333,2.909,2.111,2.04613333333
481.35,2.74596666667,2.8912,2.6059,3.32,2.40233333333,2.37766666667,2.93133333333,2.13146666667,2.07333333333
481.70,2.7631,2.90746666667,2.6185,3.33673333333,2.41286666667,2.3852,2.9446,2.14566666667,2.08966666667
482.05,2.78263333333,2.92513333333,2.63353333333,3.3576,2.42646666667,2.40446666667,2.95973333333,2.1622,2.10213333333
482.40,2.80493333333,2.94453333333,2.6554,3.37533333333,2.4506,2.42726666667,2.9762,2.1812,2.12153333333
482.75,2.81716666667,2.9488,2.6605,3.38366666667,2.45346666667,2.43486666667,2.97866666667,2.1844,2.1272
483.10,2.81673333333,2.9452,2.6633,3.38206666667,2.45386666667,2.43,2.97493333333,2.18273333333,2.12493333333
483.45,2.8205,2.9428,2.66326666667,3.38213333333,2.45713333333,2.42553333333,2.97306666667,2.1808,2.12686666667
483.80,2.8208,2.94353333333,2.6627,3.37953333333,2.464,2.4248,2.97273333333,2.18333333333,2.13173333333
484.15,2.8266,2.945,2.66576666667,3.3804,2.47153333333,2.42426666667,2.975,2.18686666667,2.13273333333
484.50,2.82956666667,2.9484,2.671,3.386,2.48013333333,2.42433333333,2.98166666667,2.19413333333,2.1376
484.85,2.82856666666,2.9476,2.67243333333,3.3874,2.48426666667,2.42786666667,2.98326666667,2.19713333334,2.1404
485.20,2.8275,2.94513333333,2.6716,3.38373333333,2.48326666667,2.4282,2.9828,2.19993333333,2.13993333333
485.55,2.82573333333,2.93886666667,2.67183333333,3.38073333333,2.4866,2.42853333333,2.98226666667,2.19726666667,2.138
485.90,2.82193333333,2.93333333333,2.66803333333,3.37186666667,2.4842,2.4232,2.9804,2.19413333334,2.13826666667
486.25,2.80983333333,2.91853333333,2.65456666667,3.36073333333,2.46973333333,2.40593333333,2.96846666666,2.18353333333,2.1264
486.60,2.8001,2.91553333333,2.6501,3.35213333334,2.468,2.39533333333,2.96666666667,2.17973333333,2.12393333333
486.95,2.7954,2.91406666667,2.64793333333,3.34686666667,2.46433333333,2.396,2.9672,2.18166666667,2.12706666667
487.30,2.79843333333,2.91826666667,2.65686666666,3.35053333333,2.46806666667,2.4062,2.97346666667,2.18806666667,2.13466666667
487.65,2.8007,2.921,2.6592,3.3534,2.46753333333,2.41,2.98166666667,2.19206666667,2.1362
488.00,2.8048,2.92846666667,2.6597,3.36033333333,2.47053333333,2.4156,2.98893333333,2.195,2.14326666667
488.35,2.8062,2.93293333334,2.66363333333,3.36273333333,2.4746,2.422,2.99326666667,2.19593333333,2.147
488.70,2.81563333333,2.9424,2.67246666667,3.3722,2.48446666667,2.4302,3.00673333333,2.20553333333,2.158
489.05,2.81843333334,2.94913333333,2.68096666667,3.37813333333,2.4926,2.43493333333,3.01473333333,2.20526666667,2.16266666666
489.40,2.82333333333,2.95606666667,2.68573333333,3.38313333333,2.49666666667,2.4372,3.021,2.21593333333,2.16933333333
489.75,2.82473333333,2.95873333333,2.68826666667,3.38726666667,2.4994,2.4428,3.02353333333,2.2186,2.17266666667
490.10,2.82723333333,2.9626,2.69203333333,3.39,2.5042,2.45026666667,3.03246666667,2.22173333333,2.18006666667
490.45,2.82443333333,2.9556,2.6928,3.38873333333,2.5024,2.44873333333,3.03066666667,2.22326666667,2.18086666667
