wavelength,Back_PinInom,Belly_PinInom,Breast_PinInom,Crissum_PinInom,Crown_PinInom,DorTail_PinInom,Patch10_PinInom,Rump_PinInom,Throat_PinInom,WingTip_PinInom
256.53,15.3532,15.3284666667,15.0683333333,17.0632,17.596,21.2578,13.098,16.3046733333,13.2713333333,23.3582
256.90,14.3962,14.0266,14.1653333333,15.517,16.4066666667,20.0751,12.4783333333,15.55176,12.8365333333,22.4495333333
257.28,14.8295333333,14.5852,15.1143333333,15.7557333333,16.743,20.0511666667,13.0686,16.22704,13.8624666667,22.6565333333
257.65,12.8507333333,12.8596666667,13.3781333333,13.9320666667,14.1466,17.7613666667,11.4656666667,14.1768333333,12.3592666667,20.5362
258.02,12.093,11.5891333333,12.0232666667,13.4185333334,12.5891333333,16.7015333333,10.7518666667,12.7806066667,11.0619333333,19.8216
258.40,12.244,11.5330666667,11.6831333333,13.4248,11.9113333333,16.4121666667,10.6980666667,12.3946333333,11.0894666667,19.0998666667
258.77,11.5131333334,10.421,10.9272666667,12.3890666667,10.3015333333,15.3413666667,9.98306666667,11.0545066667,9.96033333333,18.3560666667
259.15,11.3969333334,9.8356,10.6009333333,11.6796666666,9.65593333332,15.2543,10.0462,10.5536533333,9.87146666667,17.7864
259.52,10.5878666667,8.87799999999,9.61813333333,11.1268666667,8.803,14.8254333333,9.11686666668,9.66407999999,9.06066666666,16.9828666667
259.89,10.5208666667,8.48113333334,9.44826666667,11.2407333333,8.72406666666,14.841,8.91393333334,9.49434666667,8.87859999999,16.8299333333
260.27,9.39259999999,7.2076,8.34086666667,10.0966666667,7.2376,13.6811333333,7.82153333333,8.16751333334,7.74419999999,15.7888666667
260.64,8.49326666667,6.3616,7.22213333333,9.1926,6.09446666667,12.7104,6.79806666667,7.15998666667,6.56073333333,14.7278
261.01,8.40786666666,6.3016,7.00653333333,8.97413333333,5.93246666667,12.3873666667,6.53666666667,6.81136,6.27653333333,14.462
261.39,8.25133333333,6.05746666667,6.74333333333,8.71999999999,5.69966666667,12.3939666667,6.44513333333,6.48486666667,5.8658,14.3685333333
261.76,8.5218,5.92646666667,6.89133333333,8.81693333333,5.93513333333,12.7163333333,6.56533333333,6.6539,5.53873333333,14.5054
262.13,7.98693333333,5.23966666667,6.5926,8.23726666667,5.2398,11.9412,6.0782,5.98532,4.619,13.755
262.51,8.1186,5.22493333333,6.78926666667,8.28226666667,5.3836,12.2239333333,6.13486666667,6.21269333333,4.44793333333,13.9928
262.88,8.50853333333,5.3786,6.58753333333,8.29953333333,5.7288,12.6780333333,6.19213333333,6.55986,4.35593333333,14.0
263.25,8.6606,5.6234,7.01866666667,8.83333333333,6.216,13.1913,6.41986666667,6.60803333333,4.20366666667,13.8826666667
263.63,9.25553333333,6.0178,7.3772,9.18026666666,6.981,13.4937666667,6.99466666667,6.90856,4.21453333333,14.2827333334
264.00,9.37880000002,6.26246666667,7.62213333333,8.78346666666,7.11506666667,14.1162,7.04873333334,6.685,3.96166666667,14.2961333333
264.37,10.1001333334,6.93613333334,8.30646666667,9.37639999999,8.12173333334,14.6228333333,7.99080000001,7.56500666666,4.85746666667,15.0656
264.75,11.741,8.70853333334,9.96586666667,10.9563333333,10.1486666667,16.3276333333,9.87446666667,9.30976666666,7.16186666667,16.5486
265.12,12.0942666667,8.99259999999,9.94286666668,11.5393333333,10.7942666667,16.8872333333,10.3534666667,9.53857333331,7.60166666666,16.4118666667
265.49,12.1710666667,9.6062,9.8162,12.0584666667,10.8888,16.824,10.3036666667,10.07196,7.91160000001,16.7379333333
265.87,12.147,9.84713333333,9.6946,12.2854,10.9098,17.0125,10.5968666667,10.3137266667,8.42073333333,16.8559333333
266.24,13.4172,11.0435333333,10.6178666667,12.9005333333,12.2792,18.4677,11.6232666667,11.7689333333,9.96866666667,18.1152
266.61,13.6288,11.0507333333,11.0304,13.1857333333,12.6418,18.6370666667,11.7758,12.0066933333,10.6210666667,18.4492666667
266.98,13.7435333333,11.1410666667,11.5896666667,13.4359333333,12.8462,18.7629666667,12.2884666667,12.3455666667,10.8718,18.8589333333
267.36,14.0075333333,11.1342666667,11.2601333333,13.3271333334,12.9111333333,18.4844666667,12.3880666667,12.7825866667,11.0018666667,19.6723333333
267.73,13.0688,10.5166666667,10.9657333333,12.9398,11.9804666667,17.5339,11.5436666667,12.3560733333,10.4121333333,19.4034
268.10,11.6086,9.19266666667,9.59026666667,11.9143333333,10.6484,15.9511,10.3608666667,11.16876,9.52893333333,18.6851333333
268.48,11.1032,9.23860000001,9.50846666667,11.3190666667,10.5095333333,15.9113,9.79026666666,10.76678,9.06473333333,18.3694
268.85,10.0507333333,8.3258,8.6304,10.3492666667,9.50153333334,14.8850666667,8.69,9.98328666668,8.09906666667,17.5350666667
269.22,9.51266666667,7.96413333333,8.66973333333,10.0628,9.02833333333,14.3647666667,8.41846666667,9.99883333333,7.77886666667,17.4769333333
269.59,9.48366666666,7.54726666667,9.06373333334,9.99126666668,9.03466666666,14.5522333333,8.358,9.89962666667,7.8214,17.2236666667
269.97,9.51213333333,7.4854,9.41333333334,9.80273333333,8.88513333334,14.4541666667,8.35646666667,9.68979333333,7.6714,17.2241333333
270.34,9.11700000001,7.26486666667,9.15726666666,9.99726666667,8.88699999999,14.3142333333,7.94926666667,9.33347999999,7.36266666667,16.9801333333
270.71,8.33053333333,6.46153333333,8.1198,9.19026666666,7.91453333333,13.5108666667,7.1714,8.58848666667,6.33386666667,16.1064
271.09,7.73593333334,5.86466666667,7.0104,8.4342,7.1958,12.9214333333,6.252,7.85536,5.3844,15.4447333333
271.46,6.67186666667,5.00793333333,5.8398,7.73413333333,6.2638,12.033,5.1386,6.81852666667,4.5422,14.134
271.83,6.50693333333,4.7826,5.05546666667,7.2588,5.80693333333,11.9613666667,4.7052,6.3841,4.242,13.5341333333
272.20,6.95433333333,5.16366666667,5.2876,7.42546666667,5.96233333334,12.2868333333,4.99506666667,6.78620666667,4.3304,13.4275333333
272.58,6.0508,4.21293333333,4.40386666667,6.71066666667,5.0292,11.6398666667,4.179,5.90368,3.62666666667,12.258
272.95,5.246,3.60246666667,3.83013333333,6.22046666667,4.39746666667,11.0013666667,3.31133333333,5.17919333333,3.1758,11.3066666667
273.32,4.62413333333,2.96726666667,2.88533333333,5.41413333333,3.685,10.5129333333,2.42766666667,4.40946666667,2.37473333333,10.6936666667
273.69,3.967,2.46733333334,2.27853333333,5.15726666667,3.20766666667,9.71926666667,1.814,3.72556666667,1.76586666667,10.1256
274.06,3.91906666667,2.54753333333,2.045,5.20713333334,3.18693333333,9.79016666667,1.679,3.6901,1.97653333333,10.1025333333
274.44,3.11106666667,1.94253333333,1.553,4.32973333334,2.382,9.27576666667,0.834,3.0312,1.45326666667,9.50799999999
274.81,2.39013333333,1.4032,0.935266666666,3.61333333333,1.61386666667,8.73556666667,0.118133333334,2.40493333333,0.770933333331,8.67653333333
275.18,2.31813333333,1.8,1.4808,3.8304,1.86806666667,8.8096,0.204,2.60998666667,1.371,8.86966666667
275.55,3.4372,3.24006666667,3.1546,4.59906666667,2.9898,10.1785,1.48666666667,3.88588,2.526,10.008
275.93,4.5046,4.19653333333,4.52066666667,5.32286666667,4.29213333333,11.1342333333,2.76766666667,5.07368666667,3.68653333333,11.0598666667
276.30,4.23493333333,3.92346666666,4.30046666667,5.153,4.25133333333,11.0192333333,2.67206666667,4.60378666667,3.63386666667,10.7815333333
276.67,4.82613333333,4.42593333333,4.78713333333,5.9494,4.72066666667,11.1952666667,3.2192,4.93128666667,4.1256,11.4650666667
277.04,6.59946666667,6.0108,6.30226666667,7.5358,6.26866666667,12.8901333333,5.01826666667,6.42284666667,5.36026666667,13.3558
277.41,7.18893333333,6.53753333333,7.23940000001,8.29526666667,7.16093333333,13.4597,5.8972,7.0378,6.17246666667,13.8387333333
277.79,7.20986666667,6.36366666667,7.14133333333,7.99313333333,6.79826666667,13.6477333333,5.99206666667,7.22474666667,6.2092,13.9336666667
278.16,6.638,6.1248,6.82060000001,7.5278,6.4726,13.1135666667,5.44033333333,6.88281333333,5.59446666667,13.4188
278.53,7.0088,6.21806666667,6.89666666667,7.63653333333,6.70586666667,13.3696666667,5.88173333333,7.32602,5.9096,13.4398
278.90,7.4678,6.84586666667,7.53506666666,8.29673333333,7.55186666666,14.1399666667,6.36973333333,7.64995333333,6.493,14.1568
279.27,7.13566666667,6.65546666667,7.50973333333,8.28006666667,7.19713333333,14.0006,6.04126666667,7.32994666667,6.20313333333,13.6850666667
279.64,5.90753333333,5.45293333333,6.15146666667,7.48673333333,6.09593333333,12.7624666667,4.71053333333,6.15064666667,5.1094,12.5076666667
280.02,5.168,5.02906666667,5.33433333333,6.67773333333,5.12353333333,12.1760666667,3.9856,5.22068666667,4.16313333333,11.396
280.39,4.5544,4.50553333333,4.6136,6.09933333333,4.77586666667,11.6424,3.21993333333,4.85526,3.67366666667,10.697
280.76,3.91326666667,4.08566666667,4.11173333333,5.32386666667,4.13266666667,11.1912,2.7376,4.52506,3.16606666667,9.95286666666
281.13,2.99726666666,3.16906666667,3.37633333333,4.2962,3.40666666667,10.2526666667,1.85493333333,3.70887333333,2.31993333333,8.89573333333
281.50,3.32846666667,3.58226666666,3.78713333333,4.33873333333,3.61653333333,10.4880666667,2.01073333333,4.07419333333,2.6842,9.19966666667
281.87,3.65193333333,3.82166666666,3.9302,4.55286666667,4.0622,10.6158333333,2.24593333333,4.08532666667,2.87793333333,9.18153333333
282.25,3.41546666667,3.18726666667,3.379,3.95886666666,3.6576,10.0821333333,1.91766666667,3.6198,2.60733333333,8.70313333333
282.62,3.78926666667,3.32006666667,3.847,4.449,3.99726666667,10.0864,2.39926666667,3.97630666667,2.91726666667,9.00413333334
282.99,3.72866666667,3.17553333333,3.79353333333,4.28166666667,4.00086666667,9.90493333334,2.2468,3.98838666666,2.8256,9.0472
283.36,4.29393333333,3.3706,3.75166666667,4.6128,4.2732,10.2485,2.7536,4.45585333333,3.19246666667,9.51559999999
283.73,4.8528,3.62773333333,3.95393333333,4.8172,4.483,10.5987333333,3.21,4.77288666667,3.44873333333,9.6938
284.10,4.83833333333,3.37346666667,4.04286666667,4.976,4.2876,10.5144333333,3.232,4.84765333333,3.58773333333,10.0630666667
284.47,5.3014,3.78046666667,4.8822,5.2496,4.45173333333,10.9070666667,3.78413333333,5.22022666667,4.13673333333,10.6436
284.85,6.2914,4.66846666667,5.7872,6.19113333333,5.37273333333,11.9447,4.7936,6.10076,4.89006666667,11.3888
285.22,6.86886666667,5.143,6.1612,6.68766666667,5.82973333333,12.4443,5.4462,6.61225333333,5.37993333333,11.7538
285.59,7.44546666667,5.68193333333,6.4126,7.1918,6.327,12.9781666667,6.02153333333,7.10694,5.86373333333,12.3039333333
285.96,7.50553333333,5.8684,6.48733333333,7.17393333333,6.413,13.1439666667,6.10173333333,7.2226,5.98686666667,12.4167333333
286.33,7.80806666667,6.27153333333,6.8726,7.646,6.78486666667,13.5698,6.501,7.64606,6.30193333333,12.7760666667
286.70,8.11546666667,6.71733333333,7.07866666667,7.89253333333,7.082,13.7892,6.70713333333,7.79594666667,6.52806666666,13.0158666667
287.07,8.11066666667,6.8656,7.22666666667,7.9184,7.0072,13.8023666667,6.8758,7.83194,6.751,12.7361333333
287.44,7.56333333333,6.463,7.15906666667,7.51906666667,6.62246666667,13.4148,6.47993333333,7.35438666667,6.3508,12.1379333333
287.82,7.6884,6.60826666667,7.45773333333,7.795,6.97973333333,13.5657,6.73213333333,7.53736666667,6.5842,12.3838666666
288.19,8.0382,7.28666666667,7.9444,8.34286666667,7.62606666667,13.9792333333,7.26586666667,7.83334666667,7.00266666667,12.5816666667
288.56,7.87126666667,7.24133333333,8.00966666667,8.58426666667,7.71906666667,13.9112666667,7.2068,7.86840666667,6.7948,12.4335333333
288.93,7.6998,7.02266666667,7.89853333333,8.53066666667,7.7208,13.4153666667,6.98073333333,7.67012666667,6.69813333333,12.6142666667
289.30,7.5044,6.7612,7.59206666667,8.39806666667,7.39226666667,12.911,6.67726666667,7.41348666667,6.3758,12.3378666667
289.67,6.7516,6.0934,7.14793333333,7.983,6.71266666667,12.2168,5.98726666667,6.84764666667,5.72193333333,11.5323333333
290.04,6.70906666667,6.04006666667,6.98173333333,7.98366666667,6.62066666666,11.9598,6.00446666667,6.92616666667,5.68246666667,11.3152
290.41,7.23386666666,6.4376,7.4278,8.425,7.1424,12.1264333333,6.43053333333,7.40654,6.0008,11.709
290.78,6.7688,6.05393333333,6.89546666667,7.92033333333,6.70533333333,11.7396,6.16646666667,6.9903,5.62766666666,11.2237333333
291.15,6.32113333334,5.4114,6.18733333333,7.62546666667,6.08493333333,11.1210333333,5.75366666667,6.43077333333,4.97093333333,10.809
291.52,6.2366,5.13973333333,6.07886666667,7.50906666667,5.93186666667,10.8388333333,5.6954,6.38886,4.90693333333,10.8422666667
291.89,5.5768,4.7076,5.73226666667,7.1012,5.33406666667,10.3277666667,5.13493333333,5.91959333333,4.5012,10.1720666667
292.26,4.90413333333,3.70213333333,4.98913333333,6.17246666667,4.61653333333,9.47443333334,4.458,5.18333333333,3.6836,9.46893333334
292.64,4.94726666666,3.623,4.556,5.89153333333,4.46206666667,9.27579999999,4.4206,4.95746,3.48386666667,9.27386666665
293.01,4.67973333334,3.2798,4.2924,5.4928,4.07753333333,9.37670000001,4.1658,4.73024,3.26826666667,8.79940000001
293.38,4.31893333333,3.33533333333,4.31886666667,5.3064,3.781,9.40813333333,4.00373333333,4.4872,3.44666666667,8.83773333333
293.75,4.31586666667,3.37706666667,4.274,5.2814,3.73973333333,9.32263333334,4.2434,4.39269333333,3.35433333333,8.86086666666
294.12,4.2146,3.19506666667,4.21446666667,5.38953333333,3.6536,9.22683333333,4.116,4.00918666667,3.104,8.7436
294.49,3.62826666667,2.62033333333,3.78133333333,4.9346,2.87793333333,8.68809999999,3.5984,3.25547333333,2.6092,8.32386666667
294.86,3.69766666667,2.80873333333,3.79613333333,5.31526666667,2.776,8.88700000001,3.56286666667,3.21867333333,2.84886666667,8.37513333333
295.23,4.2822,3.45506666667,4.27526666667,5.75586666667,3.26726666667,9.25443333334,4.00766666667,3.77292,3.52793333333,8.89113333333
295.60,4.42693333333,3.4614,3.85873333333,5.66833333333,3.26766666667,9.0395,4.04933333333,3.59820666667,3.43846666667,8.60086666667
295.97,4.4916,3.43226666667,3.6274,5.59166666667,3.2816,8.79003333333,4.05473333333,3.50052666667,3.36013333333,8.70346666667
296.34,4.6108,3.63693333334,3.80526666667,5.77993333333,3.32426666667,8.77816666667,4.11486666667,3.74744666667,3.6398,8.76166666667
296.71,4.67193333333,3.72073333333,3.97233333333,5.90626666667,3.50966666667,8.87980000001,4.18626666667,3.87193333333,3.8884,8.9852
297.08,4.60006666667,3.8802,4.03213333333,5.9694,3.54,8.60953333334,4.2318,3.77677333333,3.9336,8.93306666667
297.45,5.3322,4.4666,4.7052,6.5724,4.29186666667,9.26206666666,4.941,4.37262666667,4.38613333333,9.33546666666
297.82,6.21773333333,5.27606666667,5.69206666667,7.3854,5.221,10.0122333333,5.74686666667,5.11466,5.28153333334,10.0315333333
298.19,6.53726666667,5.7772,6.2922,7.5176,5.50453333333,10.2148,6.30306666667,5.5545,5.79646666667,10.3676
298.56,6.708,6.1776,6.59766666667,7.73913333333,5.82646666667,10.5610666667,6.56713333333,5.99908,6.31566666667,10.4147333333
298.93,6.9934,6.35673333333,6.90673333333,7.70813333333,6.23393333333,10.649,6.8928,6.28986666667,6.4852,10.6756
299.30,7.18213333333,6.44053333333,7.2624,7.6976,6.52353333333,10.8878,7.2652,6.49728666667,6.68673333333,10.7731333333
299.67,7.624,7.1864,7.93833333333,8.18500000001,7.15133333333,11.4008,7.79146666667,7.08198,7.28346666667,11.4331333333
300.04,8.1352,7.73706666667,8.5692,8.57520000001,7.64966666667,12.0578666667,8.3402,7.57902,7.94813333333,11.9402666667
300.41,8.5052,8.08273333333,8.7398,9.0544,8.09806666667,12.4280333333,8.7396,7.90949333333,8.38186666667,12.2812666667
300.78,8.6046,8.24406666667,8.78993333333,9.16346666667,8.11286666667,12.6438,8.88566666667,8.01281333333,8.525,12.1296
301.15,8.5672,7.95446666667,8.47486666667,8.99873333333,7.89200000001,12.3403333333,8.70213333333,7.94345333333,8.46846666667,11.9762
301.52,7.60453333333,6.82866666667,7.44593333333,8.0498,6.97033333333,11.1217,7.7328,7.15367333333,7.59446666667,11.2314
301.89,6.94646666667,6.01506666667,6.46193333333,7.26706666667,6.20593333333,10.4638,7.0966,6.64214666667,6.9328,10.7062666667
302.26,6.68386666667,5.4902,6.08546666667,6.9076,5.97526666667,10.2959,6.66673333333,6.355,6.44326666667,10.2958666667
302.63,6.80713333333,5.40246666667,6.04326666667,7.02293333333,6.15626666667,10.1612333333,6.75586666667,6.28821333333,6.2864,10.4590666667
303.00,6.16746666667,4.9026,5.66846666667,6.83746666667,5.48033333333,9.69566666666,6.27013333333,5.94938,5.98633333333,9.94866666667
303.37,5.65293333334,4.44546666667,5.15986666667,6.54413333333,4.91493333333,9.14973333334,5.67326666667,5.448,5.40126666667,9.2586
303.74,5.18413333333,4.00953333333,4.8656,6.28666666667,4.46153333333,8.95746666667,5.21153333333,5.10573333333,5.08813333333,8.68346666667
304.10,4.68406666667,3.489,4.4066,5.999,4.1534,8.46086666667,4.6532,4.73866666667,4.58826666667,8.22786666667
304.47,4.42353333333,3.25126666667,4.32946666667,5.71086666667,3.9072,8.18943333333,4.35386666667,4.39596666667,4.37813333334,8.0446
304.84,3.87993333333,2.66026666667,4.02386666667,5.3558,3.41933333333,7.47326666667,3.85186666667,3.769,3.827,7.65766666666
305.21,3.90233333333,2.70446666667,4.19406666667,5.1878,3.30513333333,7.59226666667,4.13773333333,3.77198,3.8286,7.45346666667
305.58,4.2704,3.0634,4.4222,5.4878,3.52573333333,7.9936,4.5456,3.96164,4.1928,7.72526666667
305.95,3.60886666667,2.44613333333,3.91826666667,4.86046666667,2.87993333333,7.24446666667,3.85426666667,3.2296,3.70846666667,7.1004
306.32,3.71993333333,2.66173333333,3.9228,5.1204,3.02506666667,7.36316666667,4.012,3.33088666667,4.176,7.447
306.69,3.73693333333,2.62866666667,3.92313333333,4.90933333333,2.78633333333,7.24773333333,4.0058,3.18344666667,4.31766666667,7.45213333334
307.06,4.313,3.1574,4.2914,5.24213333333,3.29026666667,7.61383333333,4.40633333333,3.43528,4.74346666667,7.99413333333
307.43,5.0458,3.86753333333,4.8408,5.92706666667,3.92773333333,8.29273333333,5.1732,4.11741333333,5.60506666667,8.73680000001
307.80,5.95186666667,4.69073333333,5.5496,6.7938,4.78353333333,9.09279999999,6.06173333333,4.88183333333,6.45706666667,9.60826666667
308.17,6.97046666667,5.60166666667,6.42286666667,7.7816,5.5316,9.9867,7.1774,5.84646666667,7.35413333333,10.4422666667
308.54,6.97106666667,5.71473333333,6.4562,7.8518,5.52053333333,9.89456666666,7.2884,6.01262666667,7.24306666667,10.4000666667
308.90,7.378,6.17386666667,6.7448,8.26386666667,6.08633333333,10.3042,7.59006666667,6.59017333333,7.63686666667,10.7254666666
