wavelength,Back_DiuDiuf,Belly_DiuDiuf,Breast_DiuDiuf,Crissum_DiuDiuf,Crown_DiuDiuf,DorTail_DiuDiuf,Patch10_DiuDiuf,Rump_DiuDiuf,Throat_DiuDiuf,WingTip_DiuDiuf
252.79,9.19499999999,13.0145,10.68675,6.37850000001,8.97633333333,11.9920833333,28.9609166667,9.34924999998,13.5674166667,16.0494166667
253.16,9.74366666666,13.615375,11.7435833333,7.28199999999,10.55125,13.1026666667,30.1154166666,10.1923333333,14.3335,17.08975
253.54,10.16875,13.7780416667,12.2188333333,6.99133333332,10.11,13.5992083333,30.5981666667,10.2379166667,14.7879166667,16.7305
253.91,11.3291,14.6913333333,12.7159166667,8.25491666668,11.6430833333,14.45575,31.986,11.0150833333,15.1753333333,18.0796666667
254.28,10.8895166667,14.8612916667,11.8205,7.70191666667,10.9143333333,14.1542916666,32.0016666666,10.52975,15.2389166667,17.5863333333
254.66,11.2835333333,14.91175,12.44425,7.38266666667,10.5984166666,13.2829583333,31.6135,10.82225,14.5413333333,17.5336666667
255.03,7.37026666666,11.1729166666,7.66975000002,2.90125,5.89508333333,8.86579166667,28.4720833333,6.45058333334,10.1696666667,13.24075
255.41,7.60146666667,11.2087083333,7.04999999999,2.04383333333,4.67358333333,8.53129166667,28.29525,6.28958333334,9.04641666666,12.1989166667
255.78,4.51625,8.16175000001,4.47716666667,-1.07841666667,1.07841666667,5.71079166667,26.5195,2.36933333333,6.63391666668,8.93791666667
256.15,3.6768,6.63166666667,1.49491666666,-2.481,-1.32,4.27004166667,24.7933333333,1.129,4.38925,8.42883333334
256.53,3.57328333334,6.38083333333,0.937999999998,-2.78291666667,-1.62991666667,4.24370833333,25.4305,1.01491666666,4.24358333333,7.42633333333
256.90,2.21746666667,5.48516666667,-0.42258333334,-3.87516666667,-2.92833333333,3.74416666666,25.2768333334,0.0146666666668,3.91900000001,6.59983333333
257.28,1.39683333333,4.19941666667,-1.88683333332,-4.24533333333,-4.41566666667,2.52220833334,23.80775,-1.23166666667,2.542,5.55558333333
257.65,0.5771,2.75866666667,-2.72450000001,-4.51,-4.63608333333,2.60983333333,22.7793333333,-0.90425,1.36208333333,5.56333333333
258.02,0.617466666667,1.58366666667,-3.27724999999,-4.50633333333,-5.18583333333,2.54791666667,22.8018333333,-1.57866666667,1.05916666667,5.046
258.40,0.971516666665,1.73333333334,-2.50458333333,-3.42241666667,-4.47425,2.89666666667,22.8876666667,-1.212,0.677333333334,5.58816666667
258.77,1.63495,2.35895833333,-1.451,-2.006,-3.39366666667,4.28558333334,23.8503333334,-0.325166666665,1.71266666667,6.34325000001
259.15,2.41213333333,2.93595833333,-0.597249999998,-1.47516666667,-2.66266666666,5.18858333333,24.4530833333,0.460666666668,2.77066666667,7.34733333333
259.52,2.04565,2.56383333333,-0.322666666668,-1.45183333333,-2.574,5.15470833333,24.2205833333,0.309166666665,2.93683333333,7.01591666668
259.89,4.11035,4.43958333334,1.71366666667,0.850416666667,-0.577583333334,6.99737499999,25.603,2.31658333333,4.67766666666,8.82841666668
260.27,4.4982,4.59108333333,2.50933333333,1.46225,0.018666666665,7.41020833332,26.0036666666,2.77558333333,5.32833333334,9.24408333333
260.64,4.26115,4.49054166667,2.4365,1.61,0.00016666666825,7.40495833333,25.9684166667,2.54741666667,4.95308333333,9.06125
261.01,3.01453333333,2.94475,1.20941666667,0.485166666666,-1.7385,6.22954166667,24.9809166667,1.1465,3.72891666666,7.71608333334
261.39,3.81763333333,3.66120833333,1.77091666667,0.966083333334,-1.32025,6.86183333333,25.4121666667,1.54558333333,4.128,8.30766666668
261.76,5.16316666667,4.85725,2.79566666667,2.20966666667,-0.202083333333,7.22854166667,26.4820833333,2.4655,4.93791666667,9.12158333333
262.13,5.09818333333,5.246125,2.90275,2.152,8.333333425e-05,7.01891666667,26.3359166667,2.744,5.12716666667,8.60025
262.51,4.98428333333,5.12308333333,2.47716666667,1.39533333333,-0.815250000001,6.63225,26.3014166667,1.97541666667,5.08,7.76891666667
262.88,3.66388333333,4.19695833334,1.021,-0.103749999998,-2.37983333333,5.17041666667,24.7664166667,0.0605833333342,3.72975,6.15258333333
263.25,4.10593333333,5.05045833333,1.52458333333,0.383416666668,-1.805,5.75666666667,24.9531666667,0.420833333333,4.08716666667,6.93041666667
263.63,4.0329,5.172,1.33691666667,0.392166666667,-2.2115,5.62425,24.9396666667,0.341833333334,4.09125,7.04675000001
264.00,3.10893333333,4.10783333333,0.373916666667,-0.502166666665,-3.09825,4.35895833333,24.1560833333,-0.341833333333,3.63233333334,6.02566666668
264.37,4.37411666667,5.47816666666,1.36,0.604416666669,-1.95375,6.09879166667,25.3994166667,0.4425,5.39733333333,7.11341666666
264.75,3.9256,5.05841666666,0.929416666668,0.09725,-2.58325,5.75008333333,25.0863333333,0.205333333332,5.16633333333,7.24166666668
265.12,7.54251666666,8.26250000001,4.24758333333,3.32733333334,1.30466666667,8.89474999999,26.517,3.67124999999,8.32316666666,10.4268333334
265.49,6.34385,7.91025,4.01416666667,3.1975,1.45616666667,8.35287499999,25.8953333333,3.59125,7.85116666667,9.67133333333
265.87,4.9142,7.03658333334,2.94633333333,1.783,0.152666666666,7.68483333334,24.7521666667,2.65066666667,7.36083333333,8.63841666667
266.24,3.77363333334,6.29870833334,1.97925,0.980333333332,-0.703000000001,7.09858333333,23.8068333333,1.54458333333,6.3725,8.30549999999
266.61,5.44878333333,7.89787500001,3.4055,2.83341666667,1.21433333334,8.82170833332,24.87675,3.95108333333,7.91974999999,10.11075
266.98,7.52953333333,9.76583333333,4.8535,4.51625,3.06708333333,10.0690833333,26.2724166667,5.88116666666,9.58883333333,11.58575
267.36,8.26296666666,9.95008333333,5.82841666667,5.55816666666,3.85558333333,10.9650833333,26.9811666667,7.08083333332,10.35525,12.09075
267.73,7.66571666667,8.961875,4.51358333333,4.50541666666,2.9465,9.85558333335,26.2405833333,5.95016666666,8.7985,10.7736666667
268.10,7.89351666667,9.31479166666,4.61241666667,4.48158333333,2.81308333333,9.87491666668,26.881,5.74916666666,8.51341666666,10.86025
268.48,6.68474999999,8.40770833332,3.857,3.46866666667,1.53633333333,8.69666666667,26.37925,5.19475000001,6.86308333334,9.96050000001
268.85,7.37864999999,8.647,4.41516666667,3.99966666667,2.46825,9.23745833332,26.94675,5.86516666666,7.69791666667,10.207
269.22,6.33688333334,8.132125,3.94141666666,3.61983333333,2.18783333333,9.037125,26.834,5.64675,6.88533333332,9.98233333334
269.59,7.27208333333,8.54795833332,4.75175,3.92466666667,2.5125,9.52720833335,27.3408333333,6.81183333334,7.639,10.7833333333
269.97,8.16991666667,9.43362499999,6.22333333334,5.42191666667,3.75075,10.7419166667,28.1910833333,7.81149999999,8.88541666667,12.3335
270.34,8.1974,9.488125,6.41091666667,5.70183333333,3.88158333333,10.8589583333,28.114,7.89466666666,8.58916666668,12.2953333333
270.71,7.00796666666,8.03320833333,5.8955,4.76716666667,2.9225,10.355125,27.351,6.32975000001,7.35675000001,11.4873333333
271.09,5.44751666666,6.42883333333,4.95941666667,3.781,2.28675,9.61004166668,26.3538333333,5.23991666667,6.42533333334,10.6271666667
271.46,5.13143333333,6.5585,4.5985,3.68,2.03533333333,9.23462499999,26.0415833334,4.75608333333,6.22958333333,10.1630833333
271.83,6.60864999999,7.90825000001,6.21866666667,5.09225,3.54425,10.5368333333,27.075,6.19233333333,7.62850000001,11.614
272.20,6.65288333334,8.08783333332,6.39475,5.26166666667,3.78258333333,11.1749166667,26.8569166667,6.58358333333,8.00608333332,12.1411666667
272.58,6.43395000001,7.47779166667,6.04375,4.96683333333,3.57583333333,10.7274583333,26.16325,5.6745,8.05641666668,11.5768333333
272.95,5.70624999999,7.040625,5.21983333333,4.12683333333,2.567,9.73645833334,25.5894166667,5.01725,7.4365,10.7035833333
273.32,6.0968,7.42145833333,5.30583333333,4.50758333333,2.94783333333,9.82549999999,25.4973333333,5.16458333333,7.44308333333,10.8388333333
273.69,5.25273333334,6.54395833333,4.48558333333,3.61616666667,2.22716666666,9.48762499999,24.9810833333,4.367,6.61908333334,10.0224166667
274.06,4.55526666667,5.47183333333,3.28041666667,2.752,1.34058333334,8.63937500001,24.117,3.09358333333,5.42016666667,8.84891666666
274.44,4.2873,5.0245,2.90125,2.38475,1.21891666667,8.28033333334,23.8275,2.89466666667,5.05425,8.03516666667
274.81,3.05696666667,3.81416666667,1.21116666667,0.944333333333,-0.0754166666657,6.7185,22.7695833333,1.66916666667,3.79733333334,6.67766666666
275.18,3.21756666667,4.258375,1.30433333333,0.754499999998,-0.493583333336,6.57079166667,23.1599166667,2.00233333333,3.779,6.65541666667
275.55,3.43128333333,4.230625,1.21475,0.660583333332,-0.603750000002,6.59641666666,23.04625,2.12416666667,3.97125,6.84849999999
275.93,2.17178333333,3.41041666667,0.124666666665,-0.242416666666,-1.50525,6.005875,22.3346666667,1.4245,2.89275,5.85891666667
276.30,0.619233333334,1.54433333333,-1.942,-2.30125,-3.21866666667,4.162875,20.5045833333,-0.504666666666,0.871333333333,3.62366666666
276.67,1.49498333333,2.38816666667,-1.38766666667,-1.57933333333,-2.047,5.05225,21.0441666667,1.05033333333,1.48733333333,4.72266666668
277.04,1.58476666667,2.93479166667,-0.872750000002,-0.803249999998,-1.42108333333,6.34849999999,21.85675,1.61408333333,1.55233333333,5.62250000001
277.41,0.867700000001,1.938625,-1.76675,-1.9075,-2.55641666666,5.94125,21.5995,0.945916666666,1.03975,4.57308333334
277.79,1.076,2.26745833333,-1.42558333333,-1.37833333333,-2.232,6.00316666667,22.157,0.877333333334,1.43333333333,4.97325000001
278.16,0.607333333333,2.19483333333,-1.51783333333,-1.45525,-2.723,5.79025000001,21.9091666667,0.837333333335,1.04083333333,4.5775
278.53,1.994,3.61875,-0.449,0.19025,-1.65158333333,7.10429166667,22.6485,1.91783333333,1.895,6.30891666667
278.90,2.90811666667,4.62,0.275000000001,1.12991666667,-0.93675,8.062,23.424,3.30808333334,2.966,7.30733333334
279.27,3.73495,4.8605,0.664583333333,1.70175,-0.306833333333,9.07091666668,24.05775,3.65175,3.54225,7.88791666666
279.64,3.73601666667,5.37566666667,0.905083333333,2.078,0.24625,9.24562499999,24.7901666667,3.71425,3.251,8.15225
280.02,4.25938333333,5.6615,1.6345,2.44491666667,0.607666666667,9.43341666668,25.0419166667,3.61133333333,4.03733333333,8.59174999999
280.39,5.48511666667,7.14441666667,3.60391666667,4.05283333333,1.86233333333,10.6209583333,26.3531666667,5.24541666667,5.41258333334,9.90100000001
280.76,4.46686666667,6.68125,2.97516666667,3.54791666666,1.36908333333,10.3609166667,26.3494166667,4.37716666667,5.10133333333,9.01791666668
281.13,5.52248333333,7.17166666667,3.65508333333,4.46583333334,1.95616666667,10.9362916667,26.7760833333,5.19308333333,6.26766666666,10.0386666667
281.50,6.27026666666,8.18033333333,4.71366666667,5.28875,2.80683333333,11.50275,27.5444166667,5.72016666667,7.03291666667,11.034
281.87,6.60131666667,8.63062499999,4.71241666667,5.40991666666,3.39633333333,11.9754166667,27.4138333333,5.94375,7.59341666667,10.9535833333
282.25,7.96988333334,10.344375,6.29625,6.632,4.98841666667,13.4982916667,28.6690833333,7.61583333333,9.22449999999,12.5695
282.62,7.26346666667,9.66337499999,6.00833333333,5.82641666667,4.35433333334,12.6989583333,28.4504166667,7.00891666666,8.99283333333,11.8519166667
282.99,8.13179999999,10.3631666667,7.06233333334,6.79383333333,5.65391666667,13.4697083333,29.2515833334,7.74708333333,9.96616666666,12.5356666667
283.36,7.32691666668,9.7695,6.28075,6.55941666666,5.30541666667,13.028,28.612,7.37408333333,9.43725,11.83275
283.73,7.40668333334,9.79791666666,6.43758333333,6.489,5.38858333333,13.28,28.3528333333,7.50683333334,9.69224999999,12.0633333333
284.10,8.04346666668,10.380375,6.97841666666,7.2735,6.12383333333,13.8649166667,29.0093333333,8.29833333333,10.6078333333,12.8773333333
284.47,7.68921666667,10.0675833333,6.25133333333,7.0295,6.03741666666,13.80125,28.6584166667,7.90041666666,10.3668333333,12.7115833333
284.85,8.66096666667,10.753,6.9415,7.84158333334,6.57941666667,14.3211666667,29.0414166667,8.54675000001,10.94075,13.7389166667
285.22,8.39638333334,10.7675833333,6.75833333333,7.71675,6.58758333333,13.9421666667,28.6266666666,8.44566666667,10.583,13.4404166667
285.59,8.31473333334,10.8254583333,6.703,7.57133333333,6.61,14.0662083333,28.6903333333,8.74083333332,10.7654166667,13.4458333333
285.96,8.16013333332,10.601,6.39016666667,7.38383333333,6.17383333333,13.6880416666,28.5064166667,8.59816666666,10.537,13.5665
286.33,8.52614999999,10.6607083333,6.49408333334,7.64683333333,6.42816666666,13.830875,28.7971666667,8.66758333334,10.7311666667,13.7011666666
286.70,8.50648333333,10.4707916667,6.30183333333,7.631,6.187,13.942,28.8685833333,8.78816666667,10.9035833333,13.6196666666
287.07,7.97951666667,10.1222916667,5.575,7.12875,5.30191666666,13.38225,28.381,8.13166666666,10.28125,13.2231666667
287.44,8.75435000001,10.7192916667,6.3345,7.5855,5.98741666667,14.140375,28.6726666667,8.44016666667,10.82625,13.94675
287.82,9.06421666666,10.839125,6.20266666666,7.90625,6.14441666667,14.2730833333,28.8251666667,8.71533333334,10.99425,14.06875
288.19,9.8693,11.6322083334,6.66558333334,8.73908333333,6.83700000001,15.032875,29.43925,9.35641666666,11.5736666667,14.59325
288.56,9.95086666666,11.6675416666,6.673,8.984,6.65041666667,15.1836666667,29.4895833333,9.52975000001,11.9495833334,14.7106666667
288.93,9.77501666666,11.6938333333,6.53541666667,8.93258333334,6.27566666667,15.27075,29.7658333333,9.53174999999,11.8310833333,14.4510833333
289.30,10.1679666667,12.0168333333,6.79983333333,9.26183333334,6.4575,15.8622916667,30.6180833333,9.69791666667,12.28675,14.53275
289.67,9.83671666667,11.8685833333,6.7135,9.28166666666,6.31933333333,15.3922083334,30.4365833333,9.44141666666,12.0798333333,14.4413333333
290.04,11.1508166667,13.5626666666,8.38941666666,10.7530833334,7.79150000001,16.8184166667,32.0020833334,10.8510833333,13.537,15.9050833333
290.41,10.9952666667,13.3029166667,7.99541666666,10.6478333333,7.69950000001,16.567875,32.0188333333,10.88275,13.5726666667,15.9295
290.78,11.7269333333,14.3267916667,8.63008333333,11.2994166667,8.51233333332,17.095125,32.7636666666,11.5253333333,14.3549166667,16.57725
291.15,12.3908,14.9663333334,9.32650000001,11.8416666666,9.19983333334,17.8142916667,33.40825,12.18825,15.1815833333,17.0461666667
291.52,11.8872666666,14.8590416667,9.03375000001,11.4423333333,8.57475,16.90325,33.3805833333,12.1143333334,15.1665833334,16.5578333333
291.89,11.8228,14.83425,9.31849999999,11.24125,8.476,16.8928333333,33.71875,11.8313333333,15.3483333333,16.36675
292.26,10.6105666667,13.6232916667,8.36225,9.82633333332,7.33483333334,15.4642083333,32.4214166667,10.53675,14.1030833333,15.1161666667
292.64,11.0012333333,14.3609166667,8.91991666667,10.05,7.75141666666,15.8032916667,32.8956666667,10.8099166667,14.5653333334,15.35875
293.01,10.6956333333,14.2684583334,8.79349999999,9.67066666668,7.63558333333,15.27625,32.44675,10.5765833333,14.4283333334,14.9904166667
293.38,10.4494333333,14.0537916667,8.55916666666,9.3565,7.53116666667,14.7549583333,31.7914166667,10.1778333333,14.3034166667,14.6973333333
293.75,10.4165666667,13.4884583333,8.004,9.05441666667,7.07724999999,14.7445416667,31.5569166667,9.78025,14.10225,14.0974166667
294.12,9.41666666666,12.1985833333,6.79575,8.18375,6.01991666666,13.61,30.3795833333,8.57616666667,13.1099166667,12.74075
294.49,8.75158333333,11.8355833333,6.43375,7.53433333334,5.29225,13.3172916667,30.0,7.81733333333,12.7853333333,12.16425
294.86,8.77981666667,11.6405833333,6.41875,7.44566666667,5.50041666667,13.4442083333,29.8216666667,7.75466666666,12.83725,12.363
295.23,8.52263333333,11.603625,6.21683333333,7.36216666667,5.4655,13.1867916667,29.4365,7.5615,12.6204166666,12.2468333333
295.60,8.55456666668,11.6635833333,6.03333333333,7.45083333333,5.4465,13.3545833333,29.5559166666,7.6825,12.6179166667,12.35425
295.97,8.32800000001,11.621625,5.85616666667,7.36241666667,5.07775,13.1222916666,29.4923333333,7.38558333333,12.42875,12.0936666666
296.34,8.21255,11.7723333333,5.76816666667,7.41833333333,4.96158333333,13.1356666667,29.5491666667,7.54591666667,12.545,12.1736666667
296.71,7.9688,11.5814166667,5.60083333333,7.15858333333,4.8645,12.8369166666,29.441,7.36133333333,12.3474166667,12.11875
297.08,8.15411666667,11.582625,5.30991666666,7.04008333333,4.89441666667,12.8035416667,29.30575,7.37616666667,12.3574166667,11.9853333333
297.45,8.22033333334,11.7694166667,5.33866666667,7.122,5.053,12.8036666666,29.5240833333,7.69008333334,12.6715,12.0388333333
297.82,8.49066666666,12.3167083333,5.58525,7.45766666667,5.51041666667,12.8968333333,29.8911666667,8.16616666667,13.0998333333,12.5658333333
298.19,8.30089999999,12.179375,5.4055,7.1305,5.25441666667,12.796875,29.8905833333,8.02,13.14825,12.30925
298.56,8.33410000001,12.4197083333,5.40591666667,7.25299999999,5.1685,12.337375,29.8146666666,8.04491666667,13.1735,12.0345833333
298.93,7.87665,12.2669166667,5.1985,7.09441666667,4.82533333333,11.790875,29.65,7.81075,12.9423333333,11.1881666667
299.30,7.79296666666,12.1865416667,5.1595,7.04833333333,4.62141666666,11.656375,29.7994166667,7.69866666666,13.03225,11.05825
299.67,7.93665,12.4524166666,5.48291666667,7.134,4.711,11.734,29.82575,7.68025,13.4045,10.94225
300.04,7.85496666668,12.5224166666,5.58683333333,7.07816666667,4.91025,11.5709583333,29.6169166666,7.86883333334,13.5534166667,10.8355
300.41,8.04148333333,12.6434166667,5.71016666666,7.11875,5.2295,11.90975,30.1576666667,7.94958333333,14.0899166667,10.6739166667
300.78,8.12914999999,12.530125,5.65891666667,7.24366666666,5.21966666666,11.8175416667,30.4263333333,7.9415,14.2894166667,10.2454166666
301.15,8.37111666666,12.8284583333,6.19491666666,7.71175,5.34833333333,12.09875,30.8509166667,8.18333333333,14.8368333334,10.529
301.52,8.30465,12.8580833334,6.36583333333,7.59500000001,5.06933333333,12.2164583334,30.8976666667,7.89225,14.7939166667,10.4313333333
301.89,7.87653333332,12.1299583334,5.76291666667,6.98925,4.35516666667,11.3283333333,30.4041666667,7.20708333333,14.523,9.40950000001
302.26,7.76268333333,12.269125,5.76975,6.90683333334,4.26191666667,11.1616666667,30.2898333333,7.337,14.212,9.35241666666
302.63,7.41651666667,11.6995,5.27275,6.28525,3.95016666667,10.9080833333,30.0629166667,6.94216666666,14.1899166667,8.90358333332
303.00,7.17423333332,11.5241666667,4.81733333333,5.84625,3.48833333333,10.82975,29.725,6.47833333333,13.8104166667,8.93791666667
303.37,7.03251666668,11.7078333333,4.60533333334,5.81583333333,3.543,10.6799583333,29.8641666667,6.41158333333,14.1768333333,8.64733333334
303.74,6.42585000001,11.0845416667,3.90325,4.99916666667,2.71341666667,9.84058333333,29.3124166666,5.88325,13.71325,7.87225
304.10,6.12479999999,10.8380833333,3.40941666666,4.68575,2.25708333333,9.56920833334,29.3380833333,5.55233333333,13.8525,7.80008333333
