wavelength,Back_ThlPecf,Belly_ThlPecf,Breast_ThlPecf,Crissum_ThlPecf,Crown_ThlPecf,DorTail_ThlPecf,Patch10_ThlPecf,Rump_ThlPecf,Throat_ThlPecf,WingTip_ThlPecf
590.77,11.8281666667,52.3441666666,32.1218333333,31.5460833334,15.6435,14.4404166667,24.3715,15.3711666667,37.2208333334,14.857
591.11,11.8853333333,52.4461666667,32.2638333334,31.6245833334,15.7656666667,14.5121666666,24.4666666666,15.4725,37.3756666667,14.9666666666
591.44,11.8998333333,52.4998333333,32.3206666666,31.6988333334,15.8003333333,14.4761666667,24.4923333333,15.4888333334,37.4296666667,15.0073333334
591.78,11.9181666667,52.3781666667,32.3353333334,31.706,15.8146666667,14.4323333333,24.4783333334,15.5005,37.3513333333,14.9696666666
592.12,11.9323333333,52.3203333333,32.3783333333,31.7686666666,15.889,14.4684166667,24.482,15.5401666667,37.3881666667,14.973
592.46,11.9213333333,52.3461666666,32.4635,31.77625,15.9081666667,14.4905,24.5458333334,15.5933333333,37.4033333333,14.9936666667
592.79,11.8763333333,52.391,32.526,31.8049166667,15.9288333333,14.4463333334,24.4968333334,15.5476666667,37.4096666666,14.9645
593.13,11.8015,52.2446666667,32.4631666666,31.6994166667,15.885,14.398,24.4085,15.4196666667,37.3598333333,14.9196666667
593.47,11.8005,52.232,32.5271666667,31.6643333334,15.8941666666,14.331,24.422,15.425,37.4415,14.903
593.80,11.7431666667,52.2026666667,32.5635,31.5835833333,15.8263333334,14.1989166666,24.3456666667,15.3578333334,37.4625,14.8285
594.14,11.7955,52.2295,32.6303333333,31.5466666667,15.8706666666,14.2655,24.4083333333,15.3873333333,37.4863333334,14.8866666667
594.48,11.8613333333,52.1648333334,32.632,31.5081666667,15.8913333334,14.30975,24.3753333333,15.3835,37.4583333333,14.888
594.81,11.9121666667,52.1633333333,32.6805,31.5153333334,15.9345,14.3261666666,24.3915,15.3686666667,37.4516666666,14.951
595.15,11.9146666667,52.0541666667,32.7108333333,31.4850833333,15.9581666666,14.3415833334,24.399,15.348,37.433,14.9606666667
595.49,11.9143333334,52.1288333334,32.7741666667,31.4496666666,16.0073333334,14.3545833333,24.385,15.3806666667,37.497,14.979
595.82,11.8788333334,52.1121666666,32.8265,31.4500833334,16.0085,14.3540833334,24.3833333333,15.3551666667,37.4695,14.9398333334
596.16,11.87,52.0996666666,32.8345,31.4551666667,16.0073333333,14.31475,24.3596666666,15.2923333334,37.4448333334,14.8945
596.50,11.8683333334,52.053,32.8636666667,31.4458333334,16.0206666667,14.364,24.4083333334,15.2906666667,37.457,14.8901666667
596.83,11.8618333333,52.1161666667,32.9213333333,31.5208333334,16.0466666666,14.3785,24.4308333334,15.3118333333,37.4851666667,14.9025
597.17,11.8185,52.0931666666,32.9248333334,31.5074166666,16.0643333333,14.4090833334,24.4163333333,15.2578333333,37.4211666666,14.8811666666
597.51,11.8688333333,52.0738333333,32.9836666667,31.5916666666,16.1221666666,14.4384166666,24.456,15.3218333333,37.4383333333,14.936
597.84,11.8705,52.057,33.0145,31.607,16.1493333334,14.41825,24.4805,15.3393333333,37.4668333333,14.9253333333
598.18,11.8285,52.1163333333,33.085,31.65625,16.2336666667,14.4310833333,24.5361666667,15.3685,37.5696666667,14.8871666666
598.52,11.7253333333,52.0156666666,33.0345,31.62675,16.1885,14.39525,24.511,15.3256666666,37.5373333333,14.7906666666
598.85,11.7313333333,52.1175,33.081,31.6515,16.221,14.4091666667,24.515,15.3446666666,37.5978333333,14.7873333334
599.19,11.7233333333,52.1633333333,33.1585,31.7650833333,16.2795,14.4246666667,24.6215,15.375,37.686,14.8281666666
599.53,11.695,52.1101666667,33.1361666666,31.7130833333,16.2886666667,14.3959166666,24.644,15.3555,37.7061666667,14.8015
599.86,11.7048333333,52.0776666667,33.2088333333,31.6591666667,16.3728333333,14.4206666666,24.6513333333,15.3348333333,37.7403333334,14.794
600.20,11.6935,52.0173333333,33.2601666667,31.6278333334,16.3726666667,14.4075833334,24.6021666667,15.3053333333,37.731,14.8076666667
600.53,11.6955,51.997,33.2991666666,31.6075,16.4125,14.4084166666,24.5856666666,15.2935,37.8041666667,14.8046666667
600.87,11.7315,52.012,33.4198333333,31.7023333333,16.4276666667,14.38325,24.626,15.3331666667,37.8986666667,14.8298333334
601.21,11.6225,51.9716666667,33.3763333334,31.6123333334,16.3786666667,14.3241666667,24.5856666667,15.2088333334,37.8646666667,14.7148333333
601.54,11.5826666667,51.9068333333,33.4138333333,31.5928333334,16.3763333333,14.29325,24.5428333333,15.1408333333,37.8815,14.7013333334
601.88,11.5486666667,51.9145,33.4518333333,31.547,16.3396666667,14.2643333334,24.5546666667,15.0943333333,37.8001666667,14.7345
602.21,11.6081666667,52.0378333334,33.6096666667,31.6856666667,16.4533333333,14.3195,24.6241666666,15.1711666667,37.8968333333,14.8035
602.55,11.6348333333,51.9908333333,33.6448333334,31.717,16.5271666667,14.324,24.6465,15.1968333333,37.934,14.8188333333
602.88,11.6163333333,51.9595,33.6806666666,31.656,16.5226666667,14.3339166667,24.5905,15.1661666667,37.8898333333,14.8136666667
603.22,11.6378333333,52.1143333333,33.8483333333,31.7110833334,16.6115,14.42525,24.6455,15.2046666667,37.973,14.886
603.56,11.6676666667,52.196,33.9395,31.7936666667,16.6335,14.4535,24.6908333333,15.2556666667,38.1051666667,14.9355
603.89,11.7203333334,52.2598333334,34.003,31.8865,16.708,14.4650833333,24.7493333334,15.2925,38.1665,14.9311666667
604.23,11.8211666667,52.2955,34.1116666667,31.9808333333,16.8253333334,14.5514166667,24.8545,15.3871666666,38.246,15.0
604.56,11.8441666667,52.3165,34.1171666667,31.94975,16.8953333334,14.5943333334,24.8391666667,15.3921666667,38.2413333333,14.9981666667
604.90,11.8873333333,52.321,34.1983333333,32.02125,16.9838333333,14.6255833333,24.8908333333,15.4571666667,38.2828333333,15.0548333333
605.23,11.9336666666,52.3616666667,34.2655,32.1131666667,17.0846666667,14.7015833334,24.9698333333,15.5353333333,38.316,15.1116666666
605.57,11.963,52.3616666667,34.3025,32.16325,17.116,14.6900833333,24.967,15.554,38.3695,15.093
605.90,11.9945,52.298,34.281,32.0926666667,17.1685,14.6838333333,24.9176666667,15.5338333333,38.3251666667,15.0933333333
606.24,12.02,52.3233333333,34.3875,32.1456666667,17.2535,14.7396666667,24.9475,15.5841666667,38.3601666667,15.1216666667
606.58,12.0341666667,52.3316666666,34.4523333333,32.2105833334,17.3113333333,14.7536666666,24.9761666667,15.5875,38.4478333333,15.0913333334
606.91,12.0691666667,52.3025,34.4838333333,32.2598333334,17.3498333333,14.7403333333,24.9963333334,15.6158333334,38.4173333334,15.071
607.25,12.1196666667,52.3413333333,34.5891666667,32.35725,17.4911666666,14.81225,25.1155,15.6871666667,38.411,15.1303333333
607.58,12.0916666666,52.3541666667,34.6723333333,32.4575,17.5146666667,14.84575,25.1446666667,15.7056666666,38.4406666667,15.1386666666
607.92,12.0263333333,52.3535,34.6925,32.445,17.5068333334,14.8113333333,25.1286666666,15.6818333333,38.4496666667,15.104
608.25,12.0745,52.34,34.7748333333,32.5111666666,17.5853333334,14.8509166666,25.2441666666,15.7733333333,38.5075,15.1408333333
608.59,12.091,52.358,34.8128333333,32.5234166667,17.6148333333,14.8584166667,25.2278333333,15.7831666667,38.5421666666,15.1313333333
608.92,12.0905,52.3811666667,34.8388333333,32.561,17.6678333333,14.842,25.2243333333,15.7766666667,38.5716666667,15.1343333333
609.26,12.1045,52.3451666667,34.892,32.5780833334,17.7458333333,14.8610833333,25.3041666667,15.779,38.5905,15.1295
609.59,12.096,52.3356666666,34.9491666667,32.6470833334,17.7738333333,14.8483333333,25.3268333333,15.7886666666,38.6078333334,15.1048333333
609.93,12.1321666667,52.3963333334,35.0231666667,32.7404166667,17.8151666667,14.8738333333,25.3795,15.7753333333,38.6783333333,15.154
610.26,12.1873333333,52.392,35.0691666667,32.7925,17.8945,14.9025,25.4606666666,15.8263333333,38.6943333334,15.2176666667
610.60,12.2205,52.3826666666,35.1208333333,32.8416666666,17.935,14.9345833333,25.4901666666,15.8436666667,38.788,15.2368333333
610.93,12.161,52.3163333334,35.136,32.84925,17.9163333333,14.845,25.4253333334,15.7885,38.8121666667,15.2178333333
611.27,12.2546666666,52.3245,35.2181666666,32.8766666666,18.0666666667,14.8896666667,25.4846666667,15.8251666667,38.8955,15.3203333333
611.60,12.2716666666,52.3141666666,35.2968333333,32.8639166666,18.1091666667,14.83725,25.4876666667,15.8091666667,38.8696666666,15.327
611.93,12.246,52.3071666667,35.3348333334,32.8910833333,18.1246666667,14.8103333334,25.4446666667,15.7446666667,38.8918333333,15.326
612.27,12.2885,52.3458333334,35.428,32.9354166666,18.1788333333,14.8034166666,25.5181666667,15.7578333333,38.964,15.377
612.60,12.33,52.4006666666,35.5715,32.9654166667,18.2123333334,14.834,25.5686666667,15.763,38.9811666667,15.3988333333
612.94,12.319,52.5408333334,35.6903333333,33.0503333333,18.251,14.8696666666,25.557,15.7775,39.081,15.4263333333
613.27,12.32,52.5886666666,35.7925,33.0240833333,18.2638333334,14.892,25.6335,15.7726666667,39.1228333333,15.4665
613.61,12.2581666666,52.5448333333,35.8216666667,33.0253333334,18.286,14.8939166667,25.6401666667,15.8068333334,39.1086666667,15.427
613.94,12.2553333333,52.5941666666,35.8815,33.0314166667,18.3208333334,14.9611666666,25.621,15.8231666666,39.1178333333,15.4293333333
614.28,12.2875,52.685,36.005,33.0840833333,18.4326666667,14.9490833333,25.6666666667,15.8598333334,39.2241666666,15.4445
614.61,12.3673333334,52.7705,36.0758333334,33.0895833333,18.5025,15.0599166667,25.7041666667,15.927,39.278,15.4765
614.94,12.3183333333,52.825,36.0826666666,33.0348333334,18.4566666667,15.018,25.7225,15.9466666666,39.3065,15.4426666667
615.28,12.3701666667,52.8386666666,36.14,33.14025,18.5083333334,15.1345,25.7806666666,15.981,39.3441666666,15.4925
615.61,12.4868333333,52.9466666667,36.2675,33.19025,18.6051666666,15.23075,25.8228333334,16.0708333333,39.3878333334,15.5838333333
615.95,12.5006666666,53.047,36.3723333333,33.2285833334,18.7441666667,15.32775,25.8841666666,16.118,39.449,15.6306666666
616.28,12.5525,53.1151666667,36.4131666667,33.2815,18.8265,15.3863333334,25.9201666666,16.2015,39.5616666666,15.6278333333
616.61,12.624,53.0953333333,36.4273333333,33.30375,18.9526666666,15.4534166666,25.8941666667,16.242,39.5626666667,15.734
616.95,12.6486666667,53.23,36.576,33.4305,19.0905,15.49475,25.932,16.2726666667,39.6776666667,15.8103333334
617.28,12.648,53.3545,36.6786666667,33.3963333334,19.1373333333,15.5178333334,25.9416666667,16.2523333334,39.6763333334,15.845
617.62,12.6855,53.4103333333,36.84,33.5095,19.2063333334,15.5251666667,26.0511666667,16.2886666667,39.7406666667,15.8696666667
617.95,12.6398333333,53.318,36.7993333333,33.49125,19.1455,15.5375,26.0531666667,16.2756666667,39.6563333333,15.932
618.28,12.6463333334,53.35,36.8601666667,33.5605833333,19.1456666667,15.5630833334,26.0226666667,16.2911666666,39.6283333333,15.9035
618.62,12.6611666667,53.3421666667,36.97,33.639,19.2293333333,15.6418333334,26.0306666666,16.3091666667,39.6381666667,15.9376666666
618.95,12.713,53.3836666667,37.0641666666,33.7059166666,19.3466666667,15.6711666667,26.0618333334,16.362,39.7083333333,15.9791666667
619.28,12.6663333333,53.352,37.0546666667,33.7621666667,19.3668333334,15.7139166667,26.064,16.3226666667,39.7943333333,15.9556666666
619.62,12.622,53.2711666666,37.0495,33.7489166667,19.3063333334,15.6645,26.0428333333,16.2696666667,39.76,15.9281666667
619.95,12.5466666666,53.2068333334,37.1208333334,33.7445,19.2901666667,15.6133333333,26.0056666667,16.212,39.7453333334,15.9213333334
620.28,12.4926666667,53.0996666667,37.13,33.6513333334,19.2323333333,15.5603333334,26.0585,16.1958333333,39.6665,15.8443333334
620.62,12.5433333333,53.1813333333,37.2085,33.7064166667,19.2878333334,15.5980833333,26.1723333334,16.2701666667,39.704,15.8536666667
620.95,12.5533333334,53.034,37.202,33.724,19.3065,15.5316666667,26.1328333333,16.244,39.7465,15.8298333333
621.28,12.5236666667,52.9955,37.1763333334,33.6461666667,19.2878333334,15.5225833333,26.0225,16.185,39.7066666666,15.8213333333
621.62,12.6175,53.0781666666,37.2628333334,33.7405833334,19.402,15.5294166667,26.0565,16.2258333333,39.7966666667,15.8698333334
621.95,12.6265,53.0243333333,37.2881666667,33.7240833334,19.4381666667,15.5440833333,26.119,16.238,39.9453333333,15.9218333333
622.28,12.66,53.0401666666,37.3651666666,33.7463333334,19.413,15.4895,26.1601666666,16.2215,40.0163333333,15.893
622.62,12.5695,53.022,37.3745,33.6433333334,19.3451666667,15.4100833333,26.1293333333,16.1431666667,40.015,15.7825
622.95,12.5725,53.0093333333,37.4583333333,33.6100833334,19.3473333334,15.2875,26.1398333334,16.1581666667,40.0111666666,15.7593333333
623.28,12.5541666667,52.9338333334,37.4956666667,33.61525,19.3616666667,15.276,26.074,16.1095,39.9751666666,15.727
623.62,12.6786666666,52.9513333334,37.6013333333,33.6444166667,19.4151666667,15.3605833334,26.2091666667,16.1818333333,40.0336666667,15.7796666666
623.95,12.7131666667,52.9793333333,37.6218333333,33.7800833333,19.4723333334,15.4323333333,26.2528333334,16.208,40.124,15.862
624.28,12.6716666667,52.8161666667,37.5921666667,33.6488333333,19.3908333333,15.4286666666,26.1961666667,16.2148333334,40.0888333333,15.806
624.62,12.7185,52.9173333334,37.6766666667,33.7050833334,19.4318333333,15.5008333334,26.2963333333,16.2793333333,40.1646666666,15.824
624.95,12.7223333334,52.9621666667,37.7368333333,33.72375,19.5036666667,15.4985,26.3623333333,16.3143333333,40.2726666667,15.8368333333
625.28,12.5931666667,52.9128333334,37.6893333333,33.6270833334,19.4255,15.4320833334,26.291,16.2013333334,40.2085,15.7211666667
625.61,12.6013333333,52.9808333333,37.8085,33.6938333333,19.5063333333,15.44375,26.317,16.2033333333,40.2141666667,15.7606666666
625.95,12.5821666667,52.9501666667,37.7663333333,33.59,19.5145,15.4228333334,26.1828333333,16.1691666666,40.1033333333,15.7348333334
626.28,12.5778333334,53.0065,37.7671666667,33.6178333333,19.5803333333,15.4701666666,26.243,16.1806666666,40.1621666667,15.7825
626.61,12.5478333333,53.0915,37.8851666666,33.6335833334,19.6426666667,15.504,26.2821666667,16.2025,40.1525,15.7686666666
626.94,12.6098333333,53.1998333333,37.999,33.7128333333,19.7188333333,15.5994166667,26.3741666667,16.317,40.2431666666,15.8221666667
627.28,12.5141666667,53.2143333333,37.914,33.7460833334,19.711,15.568,26.2993333333,16.261,40.2256666666,15.7923333334
627.61,12.5148333334,53.3183333333,38.0465,33.7624166666,19.7276666667,15.5365833334,26.2706666667,16.2386666667,40.272,15.7485
627.94,12.5391666667,53.2913333333,38.0515,33.8335833333,19.8156666667,15.5803333334,26.2331666667,16.217,40.28,15.7911666667
628.27,12.479,53.317,38.0485,33.83075,19.8508333334,15.572,26.1845,16.1841666667,40.273,15.8025
628.61,12.455,53.311,38.11,33.8786666667,19.8691666666,15.5978333333,26.2026666666,16.184,40.2308333333,15.762
628.94,12.5041666667,53.2731666666,38.2265,33.93275,19.9433333333,15.6584166666,26.2381666667,16.2418333333,40.2396666667,15.786
629.27,12.5335,53.2171666667,38.2363333334,33.9233333334,19.9866666666,15.68625,26.2181666667,16.2545,40.1838333333,15.7781666667
629.60,12.5403333333,53.1718333333,38.2666666666,33.9555,20.0781666666,15.7191666667,26.3286666667,16.279,40.1865,15.8091666667
629.94,12.5358333334,53.1035,38.305,34.0401666667,20.1073333333,15.68775,26.2833333334,16.332,40.112,15.7808333333
630.27,12.5265,53.0146666667,38.2826666667,34.0286666666,20.066,15.7389166666,26.2345,16.2961666666,40.1573333333,15.7911666666
630.60,12.5331666667,52.9738333334,38.3125,34.06175,20.1015,15.744,26.2423333333,16.2473333333,40.1423333334,15.8008333333
630.93,12.4996666667,52.9496666667,38.3396666667,34.0018333333,20.1021666667,15.7133333334,26.227,16.2146666667,40.16,15.7793333333
631.26,12.5205,52.8926666667,38.3598333333,33.93225,20.192,15.7210833333,26.2935,16.2863333334,40.1715,15.8936666667
631.60,12.4598333333,53.014,38.4441666667,33.99675,20.2096666667,15.701,26.3328333333,16.2791666666,40.2838333333,15.8491666666
631.93,12.4691666667,52.9386666667,38.5723333334,33.9735833333,20.2488333333,15.6928333334,26.4045,16.3308333333,40.2926666666,15.8911666666
632.26,12.536,53.015,38.7423333333,34.05575,20.3368333334,15.7371666667,26.4685,16.3863333333,40.4876666667,15.9648333334
632.59,12.5376666667,53.1058333334,38.7941666666,34.1353333333,20.3888333334,15.73925,26.537,16.4008333333,40.6158333333,16.0036666667
632.92,12.4518333333,53.124,38.7576666667,34.04225,20.3948333333,15.7093333333,26.5546666667,16.3271666667,40.5815,15.8981666667
633.26,12.4325,53.1416666667,38.8021666666,33.9973333333,20.354,15.6778333334,26.5598333333,16.2755,40.6316666666,15.833
633.59,12.4586666667,53.0948333333,38.83,33.9236666666,20.3401666666,15.72675,26.5628333333,16.2216666667,40.6261666667,15.9038333334
633.92,12.4055,53.1278333333,38.8351666666,33.8913333333,20.3391666667,15.6424166666,26.5835,16.2031666666,40.5798333334,15.8271666667
634.25,12.4485,53.1776666667,38.9465,33.9109166666,20.38,15.6145,26.6068333334,16.2408333333,40.644,15.8163333333
634.58,12.5405,53.2548333334,39.1058333334,34.0008333334,20.518,15.6619166667,26.6521666667,16.3248333333,40.7771666667,15.885
634.91,12.568,53.3305,39.2101666667,34.1815833333,20.5825,15.7005,26.6483333333,16.3433333333,40.7675,15.8823333333
635.25,12.5926666667,53.328,39.2516666666,34.0883333334,20.5875,15.6874166667,26.6616666666,16.2791666666,40.6848333333,15.8588333333
635.58,12.6585,53.4063333333,39.3063333333,34.18,20.5775,15.7316666666,26.6596666667,16.2546666666,40.6846666667,15.8941666667
635.91,12.6086666666,53.2836666667,39.1938333333,34.0648333334,20.5531666667,15.6621666667,26.6205,16.1716666667,40.5113333334,15.8776666667
636.24,12.6366666667,53.3286666666,39.2575,34.0045,20.6121666667,15.6813333334,26.6141666667,16.174,40.5093333333,15.8566666667
636.57,12.6756666666,53.3845,39.3505,34.1678333334,20.6843333334,15.6729166666,26.6868333333,16.1996666666,40.6226666667,15.903
636.90,12.7171666667,53.5198333333,39.5186666666,34.3338333334,20.8535,15.739,26.7578333333,16.3035,40.7928333334,16.0595
637.23,12.7255,53.6676666666,39.6505,34.3741666666,20.9825,15.7708333334,26.861,16.4016666667,40.9671666667,16.0103333333
637.56,12.8035,53.7221666666,39.7873333334,34.5495,21.163,15.88975,26.9455,16.4696666666,41.1015,16.1571666666
637.90,12.7185,53.7311666666,39.7488333333,34.4950833334,21.199,15.85975,26.9078333333,16.4495,41.1481666666,16.1683333333
638.23,12.7243333333,53.6995,39.7336666666,34.4525,21.2318333333,15.8543333333,26.9068333334,16.4526666666,41.1036666667,16.1793333334
638.56,12.6661666667,53.647,39.7661666666,34.3819166666,21.2355,15.7845,26.9445,16.4146666666,41.1448333334,16.0631666666
638.89,12.7295,53.6993333333,39.8313333333,34.5575833334,21.3365,15.835,27.0346666667,16.5078333333,41.313,16.1836666667
639.22,12.7003333333,53.5845,39.7805,34.5143333334,21.4855,15.8501666667,27.0531666667,16.5028333333,41.329,16.0578333333
639.55,12.7835,53.7793333333,39.916,34.5896666666,21.5138333334,15.8785,27.125,16.5795,41.5411666666,16.0573333334
639.88,12.8423333334,53.7131666667,39.9493333333,34.6665833334,21.6195,15.8445,27.1468333333,16.6821666666,41.5948333333,16.117
