wavelength,Back_CypHirf,Belly_CypHirf,Breast_CypHirf,Crissum_CypHirf,Crown_CypHirf,DorTail_CypHirf,Patch10_CypHirf,Rump_CypHirf,Throat_CypHirf,WingTip_CypHirf
646.82,7.50483333334,63.841,62.0198333334,53.9808333333,6.529,8.65616666667,44.262,65.0605,62.8916666666,9.02416666667
647.15,7.30583333333,63.8303333333,61.9626666667,53.7808333334,6.30666666667,8.5225,44.2175,65.0848333333,62.9165,8.8045
647.48,7.43533333334,64.0016666667,62.1578333333,54.0546666667,6.447,8.63516666667,44.3611666666,65.2223333334,63.1495,8.90416666667
647.81,7.42233333333,63.955,62.0388333333,53.9595,6.42916666667,8.5365,44.3656666667,65.0996666666,63.0338333334,8.87266666667
648.14,7.3435,63.8875,62.004,53.8631666667,6.28733333333,8.39366666667,44.3268333333,64.9948333334,62.9976666667,8.72816666667
648.47,7.17783333333,63.777,61.9326666666,53.6151666666,6.10616666667,8.27166666667,44.2398333333,65.0206666667,62.8795,8.57816666667
648.80,7.176,63.7666666667,61.7415,53.557,6.1165,8.29033333333,44.1473333333,64.8751666667,62.7973333333,8.59883333334
649.13,7.10483333333,63.7298333334,61.7756666666,53.6201666666,6.08433333333,8.23433333333,44.1505,64.9703333333,62.7356666667,8.48866666667
649.46,7.146,63.5848333334,61.7685,53.4736666667,6.13733333334,8.30416666667,44.0088333333,64.929,62.7113333333,8.52733333334
649.79,7.1155,63.594,61.7211666666,53.4595,6.13216666667,8.319,43.8918333334,64.8575,62.8163333334,8.54366666667
650.11,7.1805,63.6785,61.7841666666,53.5613333333,6.28016666667,8.459,44.0288333333,64.8821666666,62.9506666667,8.60033333333
650.44,7.18816666667,63.5863333333,61.6491666667,53.4716666666,6.27533333334,8.41483333333,43.9656666667,64.7868333334,62.8235,8.58
650.77,7.32666666667,63.689,61.8408333333,53.627,6.373,8.50316666667,44.0331666667,64.9931666666,63.0948333333,8.63116666667
651.10,7.26433333334,63.5046666666,61.7091666667,53.4265,6.31283333333,8.53783333333,43.9556666667,64.7673333333,62.9381666667,8.5545
651.43,7.2635,63.4546666666,61.7225,53.4585,6.317,8.60116666666,43.9535,64.6733333334,62.9266666667,8.61416666667
651.76,7.40966666667,63.5205,61.8171666666,53.5953333333,6.4485,8.75633333334,43.982,64.7168333333,62.9805,8.7005
652.09,7.56566666667,63.6275,61.8721666667,53.8265,6.6035,8.87966666666,44.0238333333,64.7738333333,63.123,8.82
652.42,7.6875,63.726,62.0188333334,53.9298333334,6.75033333333,9.01083333334,44.1471666667,64.905,63.3118333333,8.9245
652.75,7.8795,63.9115,62.0303333333,54.032,6.94533333334,9.24666666666,44.2786666666,65.0093333333,63.4728333333,9.179
653.08,7.987,64.2078333333,62.225,54.2875,7.03366666666,9.31916666667,44.5003333333,65.1936666666,63.715,9.25066666666
653.41,8.04016666666,64.3425,62.4836666667,54.5223333333,7.08566666667,9.33983333334,44.71,65.4613333333,63.8856666667,9.33433333333
653.74,7.99016666667,64.2916666667,62.3315,54.5551666666,6.90916666666,9.21183333334,44.5543333334,65.4255,63.7556666667,9.24516666668
654.06,8.07916666667,64.379,62.4425,54.5555,6.92566666667,9.34066666667,44.5456666667,65.4385,63.9651666667,9.33283333335
654.39,8.04916666667,64.312,62.3045,54.516,6.849,9.30033333333,44.5996666667,65.2968333334,63.9151666667,9.34399999998
654.72,8.08233333334,64.23,62.327,54.5956666667,6.85416666666,9.22716666666,44.5866666667,65.2736666667,63.9123333333,9.35016666669
655.05,8.13816666667,64.3213333333,62.3985,54.6988333333,6.9025,9.28983333333,44.6456666667,65.4073333333,64.1061666667,9.43716666669
655.38,8.0795,64.3075,62.2566666666,54.6768333334,6.85316666667,9.2425,44.5943333333,65.3525,64.0721666667,9.46716666668
655.71,7.98866666667,64.1745,62.147,54.5336666666,6.74566666667,9.12466666667,44.5055,65.2606666666,64.0155,9.37899999999
656.04,7.948,64.2495,62.1943333334,54.49,6.69516666667,9.04333333333,44.5381666667,65.2996666666,64.1118333334,9.36983333335
656.37,7.771,64.1095,62.2235,54.437,6.58433333333,8.88416666666,44.473,65.0501666667,64.1055,9.2055
656.69,7.56916666666,64.0738333333,62.115,54.2181666667,6.49133333333,8.7625,44.3915,64.8558333333,64.0336666667,9.11083333332
657.02,7.602,64.0451666667,62.0161666666,54.121,6.48966666667,8.84166666667,44.311,64.7703333334,64.0233333333,9.03333333331
657.35,7.651,64.1725,62.1813333333,54.0545,6.599,8.88816666667,44.4641666667,64.8981666666,64.1778333334,9.09816666667
657.68,7.66133333333,64.1218333333,62.1056666667,54.0393333334,6.60683333333,8.89016666666,44.463,64.928,64.1375,9.12066666667
658.01,7.80116666667,64.2838333334,62.2993333333,54.2053333333,6.78066666666,9.082,44.5631666666,65.0723333333,64.3331666667,9.30183333335
658.34,7.9245,64.4685,62.429,54.3093333333,6.88266666667,9.173,44.5758333333,65.1663333333,64.4235,9.40983333333
658.66,7.96366666667,64.5303333334,62.5601666667,54.3926666667,6.96133333333,9.20433333333,44.6378333334,65.3208333333,64.5485,9.42133333333
658.99,7.96533333333,64.4908333333,62.4953333334,54.2396666666,6.92916666666,9.18766666667,44.6775,65.2805,64.4343333333,9.39683333335
659.32,8.02316666667,64.6628333333,62.5028333333,54.2573333333,6.94083333334,9.21533333333,44.7408333333,65.3571666667,64.4678333333,9.43599999999
659.65,8.08416666667,64.7143333333,62.602,54.4356666667,6.99,9.29100000001,44.8415,65.4148333334,64.556,9.42016666668
659.98,8.19916666667,64.891,62.7866666666,54.6021666667,7.09016666667,9.42516666665,44.9813333333,65.6128333333,64.7331666666,9.56016666668
660.31,8.36316666667,64.7985,62.8086666666,54.6546666667,7.17266666667,9.54483333333,44.9866666667,65.7136666666,64.7378333333,9.62383333333
660.63,8.35666666667,64.762,62.8171666667,54.6076666667,7.232,9.56533333335,44.964,65.6791666667,64.7151666667,9.73116666665
660.96,8.39066666667,64.8578333333,62.809,54.7456666667,7.22316666666,9.60983333335,44.9935,65.6551666667,64.7513333334,9.78799999999
661.29,8.28733333333,64.8148333333,62.9115,54.7793333333,7.18216666667,9.51983333335,45.0158333334,65.5613333334,64.73,9.72299999998
661.62,8.16816666666,64.6928333333,62.8568333333,54.6598333333,7.05316666666,9.40999999999,44.8971666666,65.4988333333,64.573,9.59916666669
661.94,8.04266666666,64.6663333333,62.8473333333,54.6421666667,6.92083333333,9.32149999999,44.93,65.5078333333,64.5821666666,9.51199999999
662.27,7.98933333333,64.784,62.8456666667,54.7065,6.79483333333,9.31866666669,44.8825,65.4351666666,64.5421666667,9.49150000001
662.60,8.08216666667,64.7861666667,62.9958333333,54.754,6.85933333333,9.39583333334,44.929,65.4968333333,64.7465,9.60866666667
662.93,8.07583333333,64.658,63.0258333333,54.7145,6.938,9.41299999999,44.8673333334,65.2893333334,64.797,9.60216666669
663.26,8.00033333333,64.4925,62.8138333334,54.5206666667,6.82833333333,9.31799999999,44.7106666666,65.1501666667,64.7055,9.54150000001
663.58,7.98233333333,64.372,62.5546666667,54.4056666667,6.7485,9.20550000002,44.7086666667,64.9763333333,64.4471666667,9.44533333335
663.91,7.85366666666,64.4245,62.6095,54.4565,6.62866666666,9.13366666667,44.7368333333,65.0486666667,64.5456666666,9.34400000002
664.24,7.67183333333,64.3606666667,62.5826666667,54.3441666667,6.46283333334,8.971,44.6535,64.9495,64.3953333333,9.08966666665
664.57,7.51733333333,63.9798333334,62.3885,54.1846666667,6.38,8.88883333334,44.4241666667,64.6905,64.1495,8.88433333332
664.89,7.604,64.1296666666,62.4501666666,54.3701666667,6.49483333334,9.03633333334,44.413,64.7216666666,64.2436666667,8.93516666665
665.22,7.70383333333,64.4996666667,62.5935,54.8148333333,6.61666666667,9.10916666667,44.6363333333,64.9686666666,64.4951666666,9.06499999998
665.55,7.81233333333,64.6853333334,62.7085,54.898,6.77733333334,9.21616666665,44.7733333333,65.1738333333,64.6651666667,9.19200000001
665.87,7.71316666666,64.5648333334,62.6386666666,54.6871666667,6.662,9.01816666669,44.7495,65.117,64.6005,9.00016666666
666.20,7.54933333333,64.6135,62.7746666667,54.6515,6.4945,8.86733333334,44.6581666667,65.1675,64.7096666667,8.78033333335
666.53,7.42783333333,64.6703333333,62.8418333333,54.7065,6.31366666667,8.75966666667,44.6558333334,65.3241666667,64.8515,8.69683333335
666.86,7.41766666666,64.697,62.9901666666,54.7726666667,6.319,8.79,44.6925,65.4455,64.8661666667,8.75916666669
667.18,7.43133333334,64.849,63.1756666667,54.8556666666,6.3355,8.89116666667,44.6155,65.6155,65.1821666667,8.79783333335
667.51,7.665,64.8888333333,63.1661666666,54.9276666666,6.54233333333,9.03933333334,44.7633333334,65.5945,65.2705,8.94883333332
667.84,7.87833333333,65.0088333333,63.1255,55.1045,6.69866666667,9.20500000001,44.9566666667,65.7216666667,65.4585,9.04700000002
668.16,8.157,65.3636666667,63.5638333334,55.3343333334,6.88483333333,9.36166666667,45.292,65.9591666667,65.8918333333,9.25633333335
668.49,8.22266666667,65.6836666667,63.7353333333,55.3811666667,6.87883333334,9.39833333335,45.5031666667,66.2441666667,66.2268333334,9.28666666665
668.82,8.26133333333,65.467,63.7106666667,55.349,6.86733333333,9.45033333333,45.48,66.13,66.1935,9.24083333332
669.14,8.269,65.4298333334,63.7615,55.3788333334,6.83833333334,9.55583333332,45.4545,66.0908333333,66.2936666666,9.22233333335
669.47,8.38233333333,65.3906666666,63.759,55.4028333333,6.94716666666,9.7305,45.5285,66.1388333333,66.3505,9.38800000002
669.80,8.49466666666,65.36,63.6606666667,55.5453333334,7.08983333334,9.90633333334,45.5256666667,66.1256666667,66.1825,9.53100000002
670.13,8.62866666666,65.3761666666,63.7008333333,55.5686666667,7.231,10.0723333333,45.6385,66.1351666667,66.2181666667,9.68516666668
670.45,8.759,65.474,63.7556666667,55.67,7.3245,10.2463333333,45.7688333334,66.1035,66.4246666667,9.75366666668
670.78,8.70033333333,65.4093333333,63.6956666667,55.6961666667,7.29016666667,10.2391666667,45.7828333333,66.1636666667,66.4185,9.75133333335
671.10,8.54583333333,65.381,63.7621666667,55.6615,7.12183333333,10.1316666667,45.6866666666,66.1875,66.3955,9.68383333333
671.43,8.4615,65.5265,64.0123333333,55.8548333334,7.106,10.1228333333,45.6911666666,66.2041666666,66.6393333333,9.77833333332
671.76,8.32983333333,65.268,63.7096666667,55.7153333334,6.97683333333,10.0525,45.414,66.167,66.4315,9.74
672.08,8.34816666666,64.8791666667,63.4861666666,55.5593333333,6.93866666667,10.0348333334,45.1283333333,65.9105,66.284,9.78033333334
672.41,8.391,64.9958333333,63.6016666667,55.3771666666,6.96933333333,10.0065,45.1653333333,65.9926666666,66.4335,9.91650000001
672.74,8.42733333333,64.8398333333,63.4223333333,55.3735,6.91216666666,9.91033333334,45.1031666666,65.9416666667,66.2831666667,9.86383333332
673.06,8.48766666666,64.9058333334,63.6221666667,55.5601666667,7.01933333334,9.93733333331,45.139,65.9816666667,66.4841666666,9.89999999998
673.39,8.53833333334,65.0698333334,63.7295,55.7423333334,7.05916666666,9.95866666666,45.2515,66.0776666667,66.7796666667,9.9395
673.72,8.49533333333,65.0543333334,63.5811666667,55.7171666667,7.03883333333,9.94000000002,45.1978333334,66.1181666667,66.799,9.85733333333
674.04,8.5165,65.1988333333,63.7523333334,55.8091666667,7.03933333333,9.92000000001,45.1518333333,66.2265,66.8876666667,9.92233333332
674.37,8.71583333334,65.4526666667,64.0378333333,55.9723333333,7.20283333333,10.0705,45.3086666666,66.3033333333,67.1158333333,10.1521666667
674.69,8.842,65.6366666667,64.1831666666,56.179,7.41733333333,10.1858333333,45.392,66.3218333333,67.2775,10.3153333333
675.02,8.95966666667,65.4305,63.956,56.0128333334,7.54466666667,10.2648333333,45.3305,66.2373333333,67.1106666666,10.37
675.35,9.1435,65.7001666667,64.1915,56.2268333333,7.70666666667,10.4466666666,45.6035,66.4373333334,67.404,10.4421666667
675.67,9.1385,65.6176666666,64.1596666667,56.0678333334,7.809,10.4968333333,45.659,66.4003333334,67.3086666667,10.4203333333
676.00,8.99499999999,65.5858333333,64.1821666667,56.0945,7.75983333333,10.434,45.632,66.3461666667,67.2771666667,10.2061666667
676.32,8.907,65.7296666667,64.2656666666,56.1968333333,7.78816666667,10.5123333333,45.7153333333,66.3171666666,67.467,10.2551666667
676.65,8.89216666667,65.9145,64.2656666667,56.1583333334,7.75816666667,10.5526666667,45.7978333333,66.313,67.5286666667,10.2691666667
676.97,8.78616666667,65.833,64.2326666667,56.0488333333,7.69283333333,10.4953333334,45.7503333333,66.2983333334,67.5073333333,10.1571666667
677.30,8.6985,66.012,64.4068333333,56.1316666666,7.59716666667,10.4111666667,45.7665,66.3051666667,67.6305,10.1183333334
677.63,8.67583333333,66.0988333333,64.5198333333,56.263,7.63733333334,10.406,45.9516666667,66.5271666667,67.8291666667,10.129
677.95,8.57683333333,65.8976666667,64.3793333333,56.1615,7.56966666667,10.2935,45.8568333333,66.4396666666,67.7466666667,9.96933333333
678.28,8.4775,65.6465,64.1486666667,55.9551666667,7.40966666667,10.2015,45.6416666666,66.2685,67.6243333333,9.79683333331
678.60,8.49583333333,65.6106666667,64.1391666666,55.97,7.31716666667,10.102,45.6741666667,66.2576666666,67.6931666667,9.70150000001
678.93,8.40466666666,65.589,64.0746666667,55.941,7.209,10.0286666667,45.5505,66.0688333333,67.5685,9.61049999998
679.25,8.43533333334,65.9826666667,64.2965,56.2858333333,7.19016666667,10.0093333333,45.6435,66.2848333334,67.8446666666,9.61333333335
679.58,8.48666666667,65.7163333334,63.9606666666,56.0693333333,7.16566666667,10.026,45.472,66.0491666666,67.729,9.61333333335
679.90,8.50216666666,65.7905,64.0636666666,56.074,7.20283333333,9.96083333333,45.4418333333,66.0943333333,67.8548333333,9.61299999998
680.23,8.59866666667,65.8708333333,64.0148333333,56.2788333333,7.28983333334,9.99483333333,45.4506666667,66.1691666666,67.8731666667,9.748
680.55,8.72616666666,65.9281666667,64.0981666667,56.2956666666,7.43216666667,10.109,45.5226666666,66.1308333333,67.8821666666,9.90216666668
680.88,8.9145,65.8453333333,64.1555,56.3103333334,7.59683333334,10.2085,45.5663333334,66.1251666666,67.8403333333,10.037
681.20,8.9285,65.7988333334,63.9936666667,56.1843333333,7.52783333333,10.096,45.4088333334,65.8561666666,67.7208333333,9.96116666668
681.53,8.94933333333,65.8603333333,63.9925,56.3071666667,7.49283333333,10.0443333333,45.3861666666,65.8821666666,67.6856666667,9.96999999998
681.85,9.036,66.136,64.1791666666,56.4955,7.48483333333,9.96233333335,45.5086666667,66.1296666666,67.9083333334,9.991
682.18,9.06433333334,66.1828333334,64.2745,56.4345,7.60433333334,10.0135,45.4178333334,66.0723333334,67.9953333334,10.0968333334
682.50,9.14316666666,66.235,64.2815,56.524,7.7085,10.087,45.5313333333,66.2415,68.1761666667,10.2721666667
682.83,9.143,66.1445,64.2128333334,56.4635,7.70566666666,10.114,45.5585,66.2181666667,68.0603333334,10.3546666667
683.15,9.16566666667,66.3546666667,64.4355,56.6756666667,7.72233333333,10.2236666667,45.6353333333,66.4208333334,68.1296666666,10.4915
683.48,9.256,66.4095,64.4385,56.7301666666,7.71533333333,10.3586666667,45.724,66.5293333333,68.1125,10.5503333333
683.80,9.28283333332,66.1836666666,64.335,56.6975,7.67666666666,10.3608333333,45.655,66.305,68.0166666666,10.4293333333
684.13,9.24416666669,66.329,64.4401666667,56.8403333333,7.52983333334,10.178,45.6796666667,66.3638333334,68.2108333333,10.369
684.45,9.11783333333,66.3708333334,64.3755,56.9471666667,7.45383333333,10.11,45.6281666667,66.4203333333,68.3638333333,10.2896666667
684.78,9.14783333334,66.2121666667,64.3246666667,56.9951666667,7.52133333333,10.2245,45.6055,66.4658333333,68.3365,10.344
685.10,9.18483333335,66.0318333333,64.132,56.8733333334,7.64066666667,10.3628333333,45.5266666667,66.2963333333,68.3213333333,10.4425
685.43,9.36733333331,66.1135,64.1731666666,56.9511666667,7.867,10.6818333333,45.8225,66.3381666666,68.4328333334,10.6723333334
685.75,9.28283333333,66.0781666667,64.0628333333,56.917,7.6975,10.6345,45.8085,66.3311666667,68.2786666667,10.591
686.08,9.17100000001,65.934,64.0091666667,56.665,7.55933333333,10.4483333333,45.6306666667,66.1391666666,68.1345,10.441
686.40,9.2135,65.9223333333,64.0418333333,56.787,7.54616666667,10.4721666667,45.698,66.2283333334,68.2948333333,10.423
686.72,9.29099999999,66.0551666667,64.1423333333,57.0565,7.70216666666,10.4376666666,45.8458333334,66.3081666667,68.4565,10.4128333333
687.05,9.26749999998,66.0816666666,64.1715,56.9345,7.69166666667,10.3515,45.7841666667,66.1626666666,68.4391666666,10.44
687.37,9.09283333334,66.1605,64.2861666666,56.7715,7.611,10.231,45.7401666666,66.3035,68.5113333333,10.3866666667
687.70,9.2385,66.1536666666,64.2276666667,56.8018333333,7.84266666667,10.4098333333,45.7086666667,66.2718333334,68.4595,10.489
688.02,9.30883333332,66.0961666666,64.2313333333,56.7771666667,7.9355,10.4991666667,45.6725,66.2418333333,68.3436666667,10.5785
688.34,9.30816666669,66.1365,64.1996666667,56.5636666667,7.93083333334,10.472,45.6656666666,66.1935,68.1873333333,10.5191666667
688.67,9.40349999998,66.1908333333,64.3293333334,56.478,7.95333333333,10.5498333333,45.804,66.096,68.2166666666,10.4598333333
688.99,9.2635,65.8165,64.0665,56.248,7.796,10.296,45.407,65.8066666667,67.8868333333,10.2535
689.32,9.33149999998,65.8348333333,64.1056666666,56.5663333333,7.8695,10.3223333333,45.4703333333,65.8928333333,68.0605,10.2666666666
689.64,9.2655,65.9456666666,64.1453333333,56.7671666666,7.773,10.2841666667,45.487,65.9078333333,68.1948333334,10.241
689.96,9.125,66.0193333333,64.1236666667,56.6878333333,7.64216666667,10.1903333333,45.4065,65.9368333333,68.1856666667,10.118
690.29,9.24166666667,65.9543333334,63.9688333334,56.5205,7.62283333334,10.2966666667,45.3506666666,65.7936666666,67.9765,10.1926666667
690.61,9.31083333331,65.9823333333,64.0243333334,56.6396666667,7.65833333333,10.324,45.3865,65.9325,68.1693333334,10.182
690.94,9.41233333332,65.8498333333,64.0296666667,56.6873333333,7.66683333334,10.3916666666,45.383,65.8685,68.2448333334,10.1895
691.26,9.19033333333,65.5601666667,63.7601666667,56.5291666666,7.4225,10.0998333333,45.2658333334,65.7896666666,68.1836666666,9.98383333332
691.58,9.206,65.5833333333,63.8898333333,56.67,7.2965,10.0868333334,45.3135,65.7336666667,68.3028333334,9.90916666666
691.91,8.96916666667,65.4866666667,63.9286666667,56.8311666667,7.13366666667,9.91333333332,45.235,65.6781666667,68.4773333334,9.78849999998
692.23,8.74083333333,65.5635,63.9693333333,56.7801666667,6.85916666667,9.70599999998,45.136,65.8456666667,68.6025,9.60433333335
692.55,8.61816666666,65.8476666666,64.1498333334,57.0665,6.77716666666,9.8465,45.2613333333,65.9451666666,68.8083333333,9.60850000001
692.88,8.59583333333,66.0981666667,64.3081666667,57.0263333333,6.86983333334,9.98566666667,45.4366666666,66.1763333333,69.0483333333,9.643
693.20,8.62416666666,65.9416666667,64.1786666667,56.9663333333,7.00766666667,10.0216666667,45.3431666666,66.1055,68.9265,9.583
693.52,8.67783333334,65.7021666667,64.1953333333,56.7985,7.20616666667,10.0645,45.2741666667,65.8458333333,68.8506666667,9.68033333335
693.85,8.52683333334,65.7478333334,64.1965,56.6891666667,7.18533333333,10.0485,45.255,65.9635,69.0213333334,9.69366666669
694.17,8.4555,65.3461666667,63.8431666667,56.4163333333,7.1205,9.99399999999,45.0928333333,65.644,68.5851666666,9.51066666665
694.49,8.43083333333,65.5475,63.8968333334,56.3785,7.11066666667,9.93083333335,45.2043333334,65.7455,68.6833333333,9.51166666669
694.82,8.62,65.8986666667,64.266,56.5223333333,7.2405,10.262,45.3926666667,65.881,68.9675,9.63516666669
695.14,8.52733333334,66.1003333333,64.2113333333,56.5716666667,7.28366666666,10.2033333333,45.4078333333,66.2403333333,69.218,9.51716666665
