wavelength,Back_TiaFulm,Belly_TiaFulm,Breast_TiaFulm,Crissum_TiaFulm,Crown_TiaFulm,DorTail_TiaFulm,Rump_TiaFulm,Throat_TiaFulm,WingTip_TiaFulm
262.51,5.69373333333,6.49886666667,4.07313333333,5.75746666667,3.704,8.2368,5.71046666667,4.3416,6.66326666667
262.88,5.3206,6.3404,3.91073333333,5.50046666666,3.5846,7.93583333333,5.54546666667,3.80966666667,6.49046666666
263.25,5.39873333333,6.4658,4.15153333333,5.5492,3.8292,8.03713333334,5.52406666667,3.96326666667,6.43646666666
263.63,5.7728,6.86953333333,4.40913333333,5.5102,3.9852,8.01203333334,5.67613333333,4.3218,6.57913333333
264.00,6.97993333334,8.09093333333,5.5262,6.3436,4.7578,8.8155,6.57366666667,5.15413333333,7.3374
264.37,7.08333333333,7.77433333334,5.38613333333,6.0468,4.78153333333,8.63566666666,6.5448,4.73586666667,6.95106666667
264.75,6.42926666667,6.83693333333,4.6596,5.42826666667,4.05053333333,8.06240000001,6.0734,4.17446666667,6.73386666667
265.12,5.926,6.35293333334,4.16146666666,5.05153333333,3.64713333333,7.74443333333,5.87446666667,3.6986,6.4044
265.49,5.18226666667,5.68893333333,3.41953333333,4.25533333333,2.842,7.376,5.25826666667,3.0242,5.8308
265.87,5.0356,5.66246666667,3.37493333333,4.2862,2.78226666667,7.61436666667,5.15806666667,3.16446666667,5.73593333333
266.24,5.8448,6.41746666668,4.15506666667,5.08306666667,3.53646666667,8.23869999999,5.89566666667,4.23353333333,6.30673333333
266.61,5.786,6.3584,4.0116,4.95826666667,3.5666,8.07566666667,5.96213333333,4.0204,6.30133333333
266.98,4.97473333333,5.81226666667,3.2364,4.54113333333,3.064,7.63036666667,5.522,3.39666666667,5.70293333333
267.36,3.71833333333,4.6682,2.0392,3.57086666667,2.1538,6.65233333333,4.4472,2.43246666667,4.78706666667
267.73,2.9106,4.1268,1.35566666667,3.21373333333,1.5868,6.27596666667,3.76406666667,1.8182,4.40173333333
268.10,3.07313333333,4.35706666666,1.7352,3.58586666667,1.80833333333,6.53363333333,3.7672,1.96253333333,4.2838
268.48,3.30086666667,4.65933333333,2.03386666667,3.82366666666,1.92333333333,6.69346666667,3.7588,2.13306666667,4.34253333333
268.85,4.27506666667,5.74573333333,3.00553333333,4.88906666667,2.79693333333,7.5593,4.7678,3.14566666667,5.1924
269.22,4.25273333333,5.67926666667,3.00033333333,4.90726666667,2.6296,7.70716666667,4.73326666667,3.06846666667,5.16853333333
269.59,4.34693333333,5.6606,2.83973333333,4.84426666667,2.5702,7.75623333333,4.7304,2.8966,5.26953333333
269.97,4.3074,5.82306666667,2.81833333333,4.87853333333,2.46353333334,7.92276666667,4.6098,2.97126666667,5.28546666667
270.34,4.65726666667,5.93,3.3188,4.97453333333,2.66246666667,8.36063333333,4.81053333333,3.2092,5.72206666667
270.71,5.4088,6.628,4.1402,5.6978,3.4038,9.05916666667,5.51806666667,3.8726,6.55393333333
271.09,6.25826666667,7.4268,5.1732,6.62313333333,4.49353333333,9.80406666667,6.3922,4.94226666667,7.33306666667
271.46,6.76066666666,7.77659999999,5.57933333333,6.962,5.02446666667,10.1979333333,6.9492,5.3782,7.88373333333
271.83,6.87306666667,7.80533333333,5.65613333333,6.88873333333,5.13073333333,10.3722666667,7.1452,5.54366666667,8.03373333333
272.20,6.93653333333,7.81260000001,5.80566666667,6.991,5.36906666667,10.5290666667,7.18193333333,5.8996,8.15806666667
272.58,7.04606666666,7.91413333335,6.03113333333,7.13153333333,5.59873333333,10.4457,7.1844,6.23126666667,8.1082
272.95,6.65206666666,7.56193333333,5.76273333333,6.99113333333,5.3862,10.1217666667,6.9014,5.92193333333,7.72426666667
273.32,6.46513333333,7.24186666667,5.61253333333,6.8156,5.15993333333,9.77793333333,6.76886666666,5.63593333333,7.4756
273.69,6.2434,6.98646666667,5.2962,6.6666,5.04726666667,9.34876666667,6.55133333333,5.3758,7.2586
274.06,6.35813333333,7.05393333334,5.4924,6.8392,5.22326666667,9.53696666666,6.7212,5.58326666667,7.3536
274.44,5.92186666667,6.75433333333,5.13293333333,6.52886666667,4.66033333333,9.24886666667,6.50386666667,5.00453333333,7.02346666666
274.81,5.42533333333,6.33373333333,4.76893333333,6.06853333333,4.17386666667,8.83436666667,6.04926666666,4.491,6.5696
275.18,5.64053333333,6.53093333334,4.88573333333,6.339,4.43233333333,8.99363333333,6.27266666667,4.71366666667,6.82553333334
275.55,5.061,5.9994,4.3394,5.82993333333,3.9736,8.27916666667,5.64353333333,3.94306666667,6.355
275.93,4.6632,5.63346666667,4.02786666667,5.56726666667,3.7138,8.09956666667,5.49733333333,3.62306666667,6.25133333333
276.30,4.18193333333,4.9982,3.627,4.99473333333,3.03266666667,7.57066666667,4.92293333333,3.12213333333,5.79653333333
276.67,3.96573333333,4.63833333333,3.28253333333,4.6964,2.6754,7.27186666667,4.60553333333,2.668,5.6016
277.04,3.93546666667,4.80693333333,3.26206666667,4.73733333333,2.66886666667,7.31093333333,4.6092,2.67973333333,5.45846666667
277.41,4.08486666667,5.0686,3.28766666667,4.7504,2.9036,7.49306666667,4.71753333333,2.8964,5.61713333333
277.79,4.20606666667,5.14666666667,3.17646666667,4.58953333333,2.96253333333,7.4175,4.60806666667,3.0586,5.72586666667
278.16,4.46166666667,5.3672,3.3094,4.74893333333,2.97073333333,7.61266666667,4.8738,3.243,5.87526666666
278.53,3.78986666667,4.79953333333,2.821,4.395,2.24193333333,6.9525,4.20926666667,2.57606666667,5.16706666667
278.90,3.85193333333,4.78526666667,2.68073333333,4.313,2.05226666666,6.99763333333,4.2052,2.47626666667,5.02326666667
279.27,3.84973333333,4.68266666667,2.4134,4.11626666667,1.91006666667,6.7055,4.00886666667,2.12833333333,4.69746666667
279.64,4.0752,5.26673333333,2.6572,4.44446666667,2.27333333333,7.06693333333,4.38966666667,2.49273333333,5.05846666667
280.02,4.15953333333,5.54353333333,2.67533333333,4.442,2.48926666667,7.12456666667,4.35266666667,2.76473333333,5.14666666667
280.39,3.72126666667,4.93246666667,2.1836,3.9248,2.04326666667,6.78433333333,3.79846666667,2.39073333333,4.69026666667
280.76,3.29233333333,4.43066666666,1.7994,3.46633333333,1.52013333333,6.3479,3.42206666667,1.92233333333,4.09333333333
281.13,3.41706666667,4.57566666666,2.17633333333,3.76166666667,1.77233333334,6.63883333333,3.58126666667,2.00553333333,4.07033333333
281.50,3.51086666667,4.86853333333,2.4772,4.11353333333,2.28353333333,6.93773333333,3.88833333333,2.36926666667,4.36086666667
281.87,3.9274,5.3248,2.88386666667,4.4198,2.86553333333,7.36230000001,4.32133333333,2.91786666667,4.7676
282.25,4.5246,5.89753333333,3.48206666667,4.7888,3.479,7.65066666667,4.72886666667,3.70133333333,5.2606
282.62,5.3176,6.7278,4.26573333333,5.67306666667,4.34726666667,8.40763333333,5.51286666667,4.55113333333,6.16266666667
282.99,6.2134,7.35073333334,4.9832,6.35966666667,5.2252,9.25833333333,6.19373333333,5.26193333333,6.7624
283.36,6.6722,7.74740000001,5.6186,6.97246666667,5.82613333333,9.88683333334,6.84413333333,5.7936,7.32713333333
283.73,7.3944,8.49680000001,6.45833333333,7.7058,6.5032,10.5723,7.62653333333,6.387,8.13813333333
284.10,7.30426666667,8.47926666667,6.4568,7.66253333333,6.3492,10.4110333333,7.37846666667,6.2264,8.05933333333
284.47,7.33433333333,8.56746666665,6.45733333333,7.6632,6.42746666667,10.3886666667,7.42893333333,6.31293333333,8.26113333333
284.85,7.20113333333,8.40046666667,6.2434,7.51786666667,6.06213333333,10.0822333333,7.14306666667,6.0548,8.10053333333
285.22,6.97566666667,8.13466666666,6.0626,7.24973333334,5.7886,9.8083,6.88033333333,5.828,8.00946666667
285.59,6.14133333333,7.36326666667,5.33426666667,6.66,4.86993333333,9.19966666666,6.11426666667,4.92406666667,7.25506666667
285.96,5.40786666667,6.59306666667,4.5954,5.87873333333,3.89246666667,8.432,5.28726666667,4.04866666667,6.294
286.33,5.12293333333,6.32186666667,4.23306666667,5.50993333333,3.3656,7.9647,4.96733333333,3.63913333333,6.0216
286.70,4.91366666667,6.05793333333,3.95286666666,5.13053333333,2.98133333333,7.5355,4.67886666666,3.3576,5.6506
287.07,4.32846666667,5.50546666667,3.3356,4.5462,2.34953333333,6.9285,4.09706666667,2.819,5.01133333333
287.44,4.39806666667,5.5712,3.35493333333,4.62626666667,2.38953333333,6.98736666667,4.2292,2.9534,5.10793333333
287.82,4.37973333333,5.48513333333,3.26746666667,4.678,2.33553333333,6.8817,4.26166666667,2.95066666667,5.0432
288.19,4.29506666667,5.37973333333,3.18726666666,4.56873333333,2.27486666667,6.76086666667,4.2078,2.9324,4.90806666667
288.56,4.1256,5.14053333333,2.9232,4.4128,1.9252,6.5012,3.99166666667,2.55806666667,4.57826666667
288.93,4.501,5.3844,3.17946666667,4.67826666667,2.3428,6.72076666666,4.32393333334,2.97033333333,4.83333333333
289.30,4.88066666667,5.89426666667,3.50386666666,5.1926,2.97266666667,7.25506666667,4.9268,3.46726666667,5.43366666666
289.67,5.1884,6.22566666667,3.88706666667,5.6512,3.366,7.73183333333,5.34346666667,3.96946666667,5.9396
290.04,5.34246666667,6.49933333333,3.96013333333,5.86153333333,3.48733333333,8.03566666667,5.47346666667,4.09853333333,6.2034
290.41,5.64693333333,6.8374,4.14153333333,6.27706666667,3.72766666667,8.26593333333,5.70226666667,4.3964,6.42373333334
290.78,5.69653333333,6.94533333334,4.1906,6.37606666667,3.78733333333,8.33093333334,5.80213333333,4.44026666667,6.4072
291.15,5.558,6.96746666666,4.05873333333,6.17173333333,3.65106666667,8.16853333333,5.6574,4.45426666667,6.27853333333
291.52,5.3108,6.67406666667,3.7392,5.8994,3.32226666667,7.8939,5.34266666667,4.2516,5.909
291.89,5.4698,6.95586666667,3.85013333333,6.04353333333,3.52613333333,8.06263333333,5.55146666667,4.54,6.07306666667
292.26,5.41846666667,7.0468,3.90113333333,5.98466666667,3.5636,7.98166666667,5.5342,4.42953333333,6.05253333333
292.64,5.24133333333,6.84426666666,3.857,5.753,3.36786666667,7.70603333333,5.33633333333,4.45386666667,5.82533333334
293.01,4.4662,6.1016,3.13973333333,4.9974,2.65833333333,6.78036666667,4.54233333333,3.65773333333,4.8196
293.38,4.0318,5.7134,2.944,4.6864,2.38413333333,6.2311,4.1346,3.40346666667,4.33006666667
293.75,3.74513333333,5.50113333333,2.7466,4.4498,2.25126666667,5.94356666667,4.034,3.27893333333,4.02846666667
294.12,3.6332,5.43,2.60733333333,4.36733333333,2.0704,5.70383333333,3.98046666667,3.12026666667,4.01193333333
294.49,3.57173333333,5.154,2.38886666667,4.31386666667,1.78066666667,5.6023,3.85,2.86553333333,3.80866666667
294.86,4.11653333333,5.70766666667,3.01846666667,4.99146666667,2.40646666667,6.11653333333,4.4362,3.544,4.523
295.23,4.19453333333,5.81493333333,3.29766666667,5.21,2.63126666667,6.35936666667,4.61206666667,3.6724,4.7568
295.60,4.2324,5.90433333333,3.35713333333,5.418,2.7124,6.56266666667,4.82293333333,3.70986666667,4.961
295.97,4.30266666667,6.04273333333,3.4714,5.52246666667,2.6598,6.6107,4.89626666667,3.69173333333,5.01066666667
296.34,4.379,6.34193333334,3.65393333333,5.7374,2.80826666667,6.87596666667,5.08153333333,3.9052,5.31253333333
296.71,4.6628,6.68413333333,3.91413333333,6.11313333333,3.07613333333,7.2456,5.35866666667,4.14233333333,5.67453333333
297.08,4.698,6.65526666667,3.83306666667,6.00046666667,2.99453333333,7.18906666667,5.2886,4.02406666667,5.69566666667
297.45,4.38953333333,6.25913333333,3.48713333333,5.65126666667,2.61266666667,6.8353,4.91746666667,3.82993333333,5.24186666667
297.82,4.34086666667,6.29693333333,3.49413333333,5.60913333333,2.6086,6.74166666667,4.86786666667,3.8122,5.15806666667
298.19,3.96106666667,6.00706666667,3.02506666667,5.19606666667,2.2382,6.40516666667,4.63386666666,3.37446666667,4.8056
298.56,3.7382,5.77846666667,2.69146666667,4.93213333333,1.9866,6.107,4.3896,3.1442,4.47566666667
298.93,3.61846666667,5.6902,2.44266666667,4.7292,1.77773333333,5.8173,4.25753333333,3.02073333333,4.19646666667
299.30,3.54946666667,5.529,2.2672,4.628,1.686,5.7534,4.19573333333,2.9072,4.155
299.67,3.59466666667,5.44293333333,2.179,4.64126666667,1.68626666667,5.65403333333,4.2724,2.96986666667,4.1424
300.04,3.5312,5.33473333333,1.99146666667,4.43633333333,1.5668,5.43186666667,4.27766666667,2.95893333333,3.96913333333
300.41,3.79473333333,5.65426666667,2.3612,4.8808,1.88933333333,5.68406666667,4.53806666667,3.31846666667,4.2204
300.78,4.1838,6.1352,2.84193333333,5.28253333333,2.4214,6.128,4.8406,3.56246666667,4.6964
301.15,4.296,6.353,2.91906666667,5.38553333333,2.56946666667,6.36376666667,4.92573333333,3.70466666667,4.9208
301.52,4.72033333333,6.91420000001,3.38553333333,5.83673333334,2.98513333333,6.76003333333,5.20313333333,4.02373333333,5.2444
301.89,4.8852,7.19553333333,3.53853333333,6.15453333333,3.21073333333,6.89606666667,5.42166666666,4.28586666667,5.3804
302.26,5.607,7.82286666666,4.30366666666,6.85493333333,3.94153333333,7.58983333333,6.0584,5.03026666667,6.10186666667
302.63,6.00093333333,8.284,4.8282,7.337,4.5398,7.8779,6.42633333333,5.489,6.54406666667
303.00,6.20253333333,8.49646666667,5.08553333333,7.5876,4.8152,8.01683333333,6.4872,5.6406,6.64746666667
303.37,5.88113333333,8.16099999999,4.87213333333,7.38493333333,4.47566666667,7.732,6.18633333333,5.28293333333,6.27266666667
303.74,5.84,8.19946666666,4.93126666667,7.3922,4.56493333333,7.84543333333,6.29793333333,5.34826666667,6.36533333333
304.10,5.61413333333,7.96486666665,4.60973333333,7.211,4.4316,7.60233333333,6.16573333333,5.2142,6.1584
304.47,5.53633333333,7.84026666667,4.6032,7.19566666667,4.34086666667,7.34616666667,6.01246666667,5.13,6.0486
304.84,5.2134,7.4358,4.425,6.96893333333,4.08413333333,6.87943333333,5.76466666667,4.95466666667,5.80093333333
305.21,5.4286,7.513,4.66213333333,7.0536,4.2462,7.08386666667,5.9484,5.07306666667,6.0306
305.58,4.93766666666,7.01106666666,4.1562,6.62266666667,3.70953333333,6.63366666667,5.47493333333,4.6644,5.56273333333
305.95,4.86646666667,6.91393333334,3.97133333333,6.37486666667,3.38026666667,6.51203333333,5.29173333333,4.67126666667,5.34873333333
306.32,4.88046666667,6.9806,3.9762,6.2806,3.29853333333,6.41756666667,5.2542,4.6564,5.3414
306.69,5.3164,7.47766666667,4.39646666667,6.7582,3.71666666667,6.83476666667,5.5886,5.08406666667,5.80373333333
307.06,5.22233333333,7.34460000001,4.2028,6.49966666667,3.41446666667,6.5586,5.2986,4.83906666667,5.56633333333
307.43,5.05186666667,7.3668,4.1444,6.46653333333,3.17853333333,6.4532,5.16166666667,4.65673333333,5.50313333333
307.80,5.09253333333,7.33960000001,4.309,6.57306666667,3.13386666667,6.4792,5.29206666667,4.50146666667,5.4098
308.17,5.40553333333,7.60826666666,4.5174,6.81806666667,3.30066666667,6.8695,5.46846666667,4.63173333333,5.5198
308.54,5.79633333333,8.10060000001,4.89233333333,7.2304,3.60726666667,7.22033333333,5.81,5.11106666667,5.952
308.90,5.85,8.22206666667,5.03313333333,7.34226666667,3.7492,7.30413333333,5.8804,5.1526,6.0998
309.27,5.62066666667,7.97146666667,4.84406666667,7.26793333334,3.55573333333,7.05916666667,5.73126666667,4.8274,5.88786666667
309.64,5.57993333333,7.92113333335,4.87673333334,7.296,3.54613333333,7.09726666667,5.8216,4.85873333333,5.8894
310.01,5.56806666667,7.8708,4.87266666667,7.32346666667,3.59353333333,7.06033333333,5.91386666667,4.95726666667,5.83506666667
310.38,5.4166,7.69566666667,4.72186666667,7.23506666667,3.48113333333,6.9925,5.8104,4.87046666667,5.71746666667
310.75,5.6744,7.8254,4.87786666667,7.35833333333,3.75513333333,7.21716666667,6.17593333333,5.12226666667,5.93173333333
311.12,5.64113333333,7.83486666668,4.6816,7.2658,3.7988,7.19736666667,6.17973333333,5.1864,5.85333333333
311.49,5.28273333333,7.50386666667,4.30573333333,6.97646666667,3.53066666667,6.95166666667,5.89853333333,4.92326666666,5.5712
311.85,4.9616,7.15993333333,3.96426666667,6.63446666666,3.21713333333,6.64606666666,5.55133333333,4.6114,5.10473333333
312.22,5.08073333333,7.19526666667,3.88093333333,6.63613333333,3.23506666667,6.72623333333,5.6094,4.71813333333,5.09153333333
312.59,5.3914,7.54613333333,4.0612,6.8838,3.53106666667,7.02813333333,5.81853333333,4.98113333333,5.34366666667
312.96,5.581,7.86093333333,4.19433333333,7.01886666667,3.74473333333,7.23806666667,5.99633333333,5.13906666667,5.438
313.33,5.76086666667,8.01753333334,4.24113333333,7.02353333334,3.9294,7.35296666667,6.08046666667,5.19213333333,5.59406666667
313.70,6.18446666667,8.49893333332,4.5438,7.4012,4.43706666666,7.69576666667,6.46093333333,5.60106666667,5.9242
314.07,6.4812,8.71866666667,4.7398,7.62373333333,4.60853333333,7.91053333333,6.51866666667,5.75346666667,5.92033333333
314.43,7.05946666666,9.14433333333,5.28026666667,8.034,5.03613333333,8.41503333333,6.9788,6.20373333333,6.44793333334
314.80,7.34113333333,9.3682,5.54713333333,8.1484,5.2418,8.56306666667,7.09226666667,6.4988,6.6362
315.17,7.23986666667,9.20586666666,5.41146666667,8.1084,5.2072,8.45486666667,7.01333333333,6.32013333333,6.70213333333
315.54,7.1396,9.17026666666,5.5348,8.25353333333,5.15213333333,8.377,6.97906666667,6.15046666667,6.7144
315.91,7.02213333333,9.0196,5.54593333333,8.16773333333,5.18393333333,8.34863333333,6.99006666667,5.97206666667,6.5824
316.28,6.83586666667,8.64259999999,5.37906666667,8.048,5.00853333333,8.20796666666,6.85413333333,5.722,6.31213333333
316.64,6.9702,8.84253333332,5.60073333333,8.35593333333,5.03073333333,8.3039,7.04433333333,5.8904,6.40946666667
317.01,7.02153333333,8.82586666667,5.87773333333,8.49453333333,5.09333333333,8.34036666667,7.18246666667,5.96646666667,6.59893333333
317.38,6.50746666667,8.56946666667,5.66606666667,8.24606666667,4.7428,8.0141,6.91986666667,5.7082,6.45813333333
317.75,6.16126666667,8.48273333333,5.4622,8.1378,4.57666666667,7.75066666667,6.7116,5.5236,6.13766666666
318.12,6.39533333334,8.83946666666,5.742,8.33466666667,4.86213333334,7.93453333333,7.15026666667,5.6736,6.52046666667
318.49,6.83566666667,9.25586666667,6.1784,8.66193333333,5.3098,8.2336,7.52833333333,6.02813333333,6.8074
318.85,6.94933333333,9.41333333332,6.15546666667,8.65253333333,5.42293333333,8.2734,7.61366666667,6.14606666667,6.73506666667
319.22,6.49106666667,8.90626666667,5.6062,8.06173333333,4.7498,7.6227,7.02726666667,5.76506666667,6.19933333333
319.59,6.42726666667,8.9288,5.55106666667,8.02873333333,4.69893333334,7.48773333333,6.906,5.86473333333,6.2692
319.96,6.10166666667,8.57900000001,5.21066666667,7.62033333333,4.4452,7.2377,6.6474,5.42066666667,5.95193333333
320.32,6.05946666667,8.48086666668,4.94013333333,7.386,4.2916,7.15673333333,6.55686666667,5.21346666667,5.70366666666
320.69,6.05286666667,8.34726666667,4.7888,7.34133333333,4.30406666667,6.95413333333,6.5084,5.12,5.52433333333
321.06,6.06186666667,8.29413333334,4.71,7.4286,4.25266666667,6.90876666667,6.49213333333,5.2312,5.60726666667
321.43,5.84513333333,7.99060000001,4.35033333333,7.37926666667,3.90993333333,6.6049,6.043,5.0186,5.17933333333
321.80,5.54973333333,7.76126666667,3.9674,7.02326666667,3.42986666667,6.32123333333,5.71086666667,4.71266666667,4.72266666667
