wavelength,Back_TanVasf,Belly_TanVasf,Breast_TanVasf,Crissum_TanVasf,Crown_TanVasf,DorTail_TanVasf,Patch10_TanVasf,Patch11_TanVasf,Rump_TanVasf,Throat_TanVasf,WingTip_TanVasf
604.23,6.50241666666,16.35575,19.6949166667,13.9868333333,15.8121666667,6.893,14.1930833333,8.64608333333,18.4919833333,16.21525,10.1311666667
604.56,6.49666666667,16.34675,19.6899166667,13.9534166667,15.8168333333,6.87358333333,14.16975,8.63291666667,18.4520333333,16.2219166666,10.1471666667
604.90,6.48216666666,16.33175,19.6625833333,13.9493333333,15.8143333333,6.88316666667,14.1384166667,8.629,18.4221666666,16.1985833333,10.1471666667
605.23,6.51258333333,16.3284166667,19.63325,13.93775,15.81225,6.91383333333,14.1309166666,8.62483333333,18.3946666667,16.20275,10.1638333333
605.57,6.52566666666,16.28375,19.5895,13.9238333334,15.8315833333,6.90858333333,14.09575,8.62783333334,18.3620833333,16.1969166667,10.16475
605.90,6.47416666666,16.2174166667,19.5275833334,13.85975,15.7913333333,6.8755,14.0050833334,8.5655,18.2827166666,16.14725,10.1305833333
606.24,6.44408333333,16.1440833333,19.4606666666,13.7929166667,15.7646666667,6.83383333333,13.9519166666,8.49949999999,18.17185,16.0635,10.1136666667
606.58,6.44166666667,16.1130833333,19.4203333333,13.7665833334,15.7586666667,6.82166666667,13.9255,8.47941666667,18.1169666667,16.0385833333,10.1143333333
606.91,6.41425,16.0664166667,19.3585833333,13.7046666667,15.7445833333,6.76566666667,13.86825,8.41775000001,17.9938833333,15.9970833333,10.0929166667
607.25,6.36441666667,15.98875,19.3293333333,13.646,15.694,6.74783333333,13.8186666666,8.35833333332,17.9241,15.95575,10.0953333333
607.58,6.33808333333,15.9854166667,19.29425,13.6169166667,15.6901666667,6.69308333333,13.7739166667,8.33025000001,17.8827833333,15.9480833333,10.1238333333
607.92,6.35383333334,15.9883333333,19.31425,13.6131666666,15.7021666666,6.73175,13.7831666667,8.33608333332,17.8599333333,15.9664166667,10.1704166667
608.25,6.32966666667,15.9455833334,19.2715833334,13.6029166666,15.6973333333,6.74275,13.74325,8.31291666668,17.7956333333,15.9545,10.16425
608.59,6.3155,15.9139166666,19.2500833333,13.55525,15.6603333333,6.72091666667,13.6886666667,8.27466666666,17.7468166667,15.963,10.1464166666
608.92,6.28016666667,15.9125,19.25725,13.5175,15.6616666667,6.72308333334,13.6406666667,8.23625,17.7286166667,15.9601666667,10.148
609.26,6.283,15.9341666667,19.2658333333,13.52725,15.6695,6.78083333333,13.63025,8.26058333334,17.7257166667,15.9946666666,10.1911666667
609.59,6.27433333333,15.88175,19.264,13.4889166666,15.6436666667,6.78766666667,13.6428333334,8.24983333334,17.6809,16.00825,10.2016666667
609.93,6.29458333333,15.9240833333,19.2800833333,13.4918333333,15.68,6.83591666667,13.654,8.29166666666,17.72375,16.0288333333,10.2518333333
610.26,6.32808333333,15.9475833333,19.293,13.51925,15.7258333333,6.89491666666,13.63775,8.31866666666,17.7178833333,16.066,10.3143333333
610.60,6.31041666667,15.9239166667,19.258,13.5120833333,15.7295,6.91708333334,13.623,8.32491666668,17.7063666667,16.0899166667,10.31525
610.93,6.33958333333,15.9200833333,19.23225,13.5050833333,15.7798333333,6.97,13.6419166667,8.35049999999,17.7154833333,16.06975,10.3361666667
611.27,6.40233333334,15.9385,19.24675,13.5524166667,15.8300833334,7.06816666667,13.6754166667,8.39316666666,17.7356833333,16.087,10.39375
611.60,6.33616666667,15.8090833333,19.1514166667,13.4754166667,15.7646666667,7.00683333333,13.5493333333,8.30983333333,17.6299333333,16.017,10.3314166667
611.93,6.23916666667,15.6966666667,19.0634166666,13.3606666667,15.7206666667,6.92791666667,13.44475,8.23583333334,17.5349166667,15.88875,10.2719166667
612.27,6.19191666666,15.6044166667,19.01525,13.3,15.7356666666,6.93125,13.3834166666,8.19208333333,17.4517666667,15.84625,10.2743333333
612.60,6.191,15.5210833333,18.9896666667,13.2748333333,15.7005833333,6.89591666667,13.3373333333,8.18425,17.37385,15.8024166667,10.2610833333
612.94,6.13466666667,15.4195,18.8993333333,13.1690833333,15.6319166666,6.82766666667,13.2685833333,8.09458333334,17.2705666667,15.7223333333,10.1749166667
613.27,6.15216666667,15.4418333334,18.84775,13.1466666667,15.6429166667,6.83191666667,13.2425,8.08208333333,17.2655166667,15.709,10.2075
613.61,6.14666666667,15.3545,18.8124166667,13.1620833333,15.6351666667,6.82866666666,13.21325,8.0395,17.1922333333,15.7230833333,10.1936666667
613.94,6.14583333333,15.31975,18.7671666667,13.1530833333,15.5986666667,6.839,13.2151666666,8.04341666666,17.1705333333,15.6805,10.17625
614.28,6.15941666667,15.28475,18.7241666666,13.0919166667,15.5884166666,6.84466666666,13.1781666667,8.03783333333,17.11275,15.615,10.1668333333
614.61,6.22716666667,15.3415,18.76375,13.1705833333,15.6409166667,6.86183333333,13.2064166667,8.07575,17.1011333333,15.7134166667,10.2099166667
614.94,6.15158333333,15.26375,18.7015833334,13.0608333333,15.5685833334,6.78325,13.1235,7.98316666667,16.9948833333,15.64025,10.1275833333
615.28,6.14758333333,15.29275,18.7236666667,13.0723333333,15.59525,6.81533333334,13.15375,8.01725,17.0204666667,15.6528333333,10.1509166667
615.61,6.28166666667,15.41325,18.8405,13.1768333333,15.6839166667,6.94683333333,13.2244166667,8.08708333333,17.1209833334,15.8023333333,10.2778333333
615.95,6.352,15.4796666667,18.8385833333,13.21925,15.6766666667,6.979,13.2431666667,8.13808333333,17.16195,15.81375,10.3263333333
616.28,6.36333333333,15.4806666667,18.8186666667,13.1943333333,15.6846666667,7.02066666667,13.2624166667,8.13658333334,17.16215,15.8348333333,10.3590833334
616.61,6.33733333333,15.4969166666,18.8025833334,13.1885833333,15.6835833333,6.98858333333,13.22525,8.11183333333,17.1402166667,15.81275,10.3808333333
616.95,6.37158333333,15.4973333334,18.8183333333,13.2489166667,15.7479166667,7.04708333333,13.24025,8.15733333333,17.1559666667,15.8274166667,10.3918333333
617.28,6.36375,15.4759166667,18.7984166666,13.2109166667,15.7198333333,7.05058333333,13.1865,8.13191666667,17.09655,15.7673333333,10.3789166667
617.62,6.31433333333,15.4104166667,18.738,13.129,15.7079166667,6.98275,13.1039166667,8.07333333333,17.0163833333,15.7475833334,10.3465
617.95,6.33125,15.4188333333,18.806,13.1646666667,15.7295,6.99116666667,13.11475,8.09466666667,17.0347333334,15.7811666667,10.3984166667
618.28,6.28333333334,15.364,18.7394166667,13.0860833333,15.68525,6.95775,13.0505833333,8.05883333333,16.9743166667,15.75275,10.3911666667
618.62,6.34558333333,15.4043333333,18.77125,13.1070833333,15.7068333333,7.00791666667,13.0759166667,8.09275,17.0124666667,15.8418333333,10.4379166667
618.95,6.46008333333,15.46525,18.7999166667,13.15225,15.7750833334,7.07041666667,13.1153333333,8.15258333333,17.0454333333,15.908,10.5343333333
619.28,6.5235,15.545,18.802,13.2083333333,15.8338333333,7.14483333333,13.1865,8.21816666667,17.0682333334,15.9630833333,10.6350833333
619.62,6.5735,15.5838333333,18.8353333334,13.26375,15.9333333333,7.21233333333,13.2819166666,8.26741666667,17.11885,16.04725,10.712
619.95,6.61533333334,15.5721666667,18.8523333333,13.2905,15.9806666667,7.24191666667,13.3005833333,8.30825,17.1331833333,16.0596666667,10.7473333333
620.28,6.61858333333,15.5568333333,18.84625,13.2370833333,15.9870833333,7.24708333333,13.2858333333,8.2915,17.1007,16.0854166667,10.7484166666
620.62,6.50316666666,15.4618333334,18.755,13.107,15.88325,7.1365,13.1625,8.177,16.99035,15.988,10.6606666667
620.95,6.47575,15.4225833333,18.76275,13.0821666667,15.9123333334,7.11266666666,13.1608333333,8.1585,16.9981833333,16.0258333333,10.6825833333
621.28,6.56075,15.4828333333,18.8504166666,13.116,15.9433333333,7.206,13.2423333333,8.22533333333,17.0521833333,16.0915833334,10.7655
621.62,6.50725,15.4291666667,18.7735,13.0550833333,15.9069166667,7.19733333334,13.1720833334,8.17608333333,16.9999666667,16.05225,10.74625
621.95,6.48958333333,15.4060833333,18.7125833333,12.9825833333,15.8631666667,7.15225,13.11525,8.09933333333,16.9553333333,16.0019166667,10.7118333334
622.28,6.44875,15.3455833333,18.6836666667,12.9056666666,15.8081666667,7.1275,13.0380833333,8.0335,16.8852666667,15.9020833333,10.6875
622.62,6.35433333334,15.269,18.621,12.8310833333,15.7273333333,7.04083333333,12.95725,7.951,16.7688333333,15.8255833333,10.6035833334
622.95,6.23066666667,15.1304166667,18.50775,12.6890833333,15.5981666667,6.89275,12.82675,7.81808333334,16.6192,15.6945833333,10.4640833334
623.28,6.1365,15.0421666667,18.4139166667,12.53375,15.48275,6.81383333333,12.6805,7.72441666667,16.4996166666,15.5704166667,10.3663333333
623.62,6.06991666666,14.9776666667,18.3449166667,12.4455833333,15.4095833333,6.74158333333,12.5793333333,7.61875,16.4295166667,15.51675,10.2695833333
623.95,6.06983333333,14.9413333333,18.3469166666,12.4575,15.4065833333,6.75066666667,12.55125,7.64091666667,16.4255,15.4756666667,10.2989166667
624.28,6.09941666667,14.9798333333,18.3709166667,12.4666666666,15.42975,6.78366666667,12.5480833333,7.64108333334,16.4152666666,15.4948333333,10.3519166667
624.62,6.04425,14.9404166667,18.3241666667,12.3875,15.3445,6.71625,12.495,7.55941666667,16.33115,15.4476666667,10.2861666667
624.95,6.06383333333,14.9970833333,18.3425833333,12.40475,15.3848333333,6.71391666666,12.49675,7.55791666667,16.3342,15.4563333333,10.32625
625.28,6.18575,15.103,18.43925,12.5055833333,15.4730833333,6.809,12.5775,7.6635,16.4251,15.5780833333,10.4291666667
625.61,6.21316666667,15.0891666667,18.4896666666,12.5426666667,15.5250833333,6.86616666667,12.5953333333,7.72075,16.4459333333,15.6353333334,10.4545833333
625.95,6.1975,15.0880833333,18.4583333333,12.5675833333,15.5709166667,6.85291666667,12.59475,7.73833333333,16.42945,15.6674166667,10.4716666667
626.28,6.15016666667,15.06075,18.427,12.5626666667,15.5465,6.81833333333,12.5831666666,7.7075,16.4308833333,15.68525,10.4745
626.61,6.14058333333,15.0550833333,18.4306666666,12.5449166667,15.557,6.82633333333,12.544,7.71183333333,16.4339666667,15.6971666667,10.4745
626.94,6.20416666667,15.1189166666,18.4970833333,12.6494166667,15.6105,6.88108333333,12.5880833333,7.77383333333,16.4852,15.7738333333,10.5641666667
627.28,6.21808333333,15.18,18.4914166667,12.67,15.6538333333,6.91966666667,12.6364166666,7.81808333333,16.4843333334,15.8035,10.6335833333
627.61,6.22933333334,15.194,18.4516666667,12.6584166667,15.6689166667,6.93583333333,12.6266666667,7.78816666667,16.4594333333,15.828,10.6140833333
627.94,6.17525,15.1138333333,18.3836666667,12.6258333333,15.60675,6.88725,12.5775833333,7.7475,16.3804833333,15.8016666667,10.5590833333
628.27,6.2685,15.2056666666,18.3935,12.6934166667,15.6764166667,6.97616666667,12.6043333333,7.85158333333,16.4361,15.8606666667,10.6238333334
628.61,6.13358333333,15.0001666667,18.2361666667,12.55375,15.5359166667,6.86925,12.4456666667,7.74308333333,16.27285,15.7401666667,10.4850833333
628.94,6.0345,14.88475,18.1030833333,12.447,15.4405833333,6.74983333333,12.33225,7.61641666666,16.1610666667,15.6248333333,10.3843333333
629.27,5.971,14.8528333333,18.036,12.40125,15.3789166667,6.70375,12.2524166666,7.54383333333,16.0730666666,15.56275,10.35475
629.60,5.95,14.8189166667,18.0095,12.3893333333,15.3444166667,6.69783333333,12.2049166667,7.52108333333,16.0162,15.5405,10.3398333333
629.94,5.96891666666,14.8514166666,18.024,12.3914166667,15.395,6.77575,12.18775,7.54116666666,16.03535,15.5475833333,10.37075
630.27,5.97883333334,14.7988333334,17.9974166667,12.3948333333,15.3801666667,6.76083333333,12.1946666666,7.54075,16.00215,15.5509166667,10.3589166667
630.60,5.8895,14.6740833333,17.895,12.26925,15.2813333333,6.67633333334,12.09125,7.4205,15.8666166667,15.4425,10.2533333333
630.93,5.89391666667,14.6208333333,17.88125,12.25225,15.282,6.66533333333,12.0641666667,7.39925,15.8302333334,15.4414166667,10.2398333333
631.26,5.90116666667,14.6268333333,17.9193333334,12.2823333333,15.284,6.68633333333,12.0618333333,7.42091666666,15.8106833333,15.45925,10.2730833333
631.60,5.94583333333,14.6761666666,17.9814166667,12.2934166667,15.3266666667,6.72033333333,12.086,7.46783333334,15.8799166667,15.5063333333,10.3188333333
631.93,5.90441666666,14.618,18.0010833333,12.2676666667,15.3273333333,6.69216666667,12.0489166667,7.40083333333,15.84845,15.5024166666,10.3026666666
632.26,6.00816666666,14.69175,18.0645,12.3615833333,15.4030833334,6.76541666667,12.1100833333,7.461,15.9146166667,15.5803333333,10.3824166667
632.59,6.04916666667,14.72575,18.1330833334,12.4235833333,15.46825,6.83766666667,12.186,7.54216666667,15.94425,15.64075,10.4769166667
632.92,6.1045,14.7320833333,18.1389166667,12.437,15.5045833333,6.83183333333,12.2231666667,7.57225,15.9761666667,15.6511666667,10.5171666667
633.26,6.07233333334,14.68875,18.0891666667,12.4114166667,15.4775,6.79375,12.14325,7.50275,15.9614833333,15.6068333334,10.4756666667
633.59,6.04583333333,14.6350833333,18.02625,12.3555833333,15.4160833333,6.7365,12.1235833334,7.45333333333,15.8803666667,15.5783333334,10.4655
633.92,5.96291666667,14.5968333333,17.972,12.2675833334,15.3935833333,6.67541666667,12.0331666667,7.35233333333,15.7956333334,15.53325,10.43375
634.25,5.99958333333,14.625,17.9726666666,12.2834166667,15.4693333334,6.71358333333,12.065,7.38158333334,15.8308166666,15.5938333333,10.4920833333
634.58,6.0075,14.6070833333,17.9660833333,12.2454166667,15.4573333333,6.71691666667,12.0499166667,7.36808333333,15.80635,15.6015,10.5033333333
634.91,6.00958333333,14.5873333333,17.9788333333,12.2305,15.4985833333,6.69383333333,12.0623333333,7.36041666667,15.8223,15.6045833333,10.5158333333
635.25,6.02516666667,14.5566666667,17.8989166667,12.2,15.5111666667,6.71583333333,12.0365,7.34925,15.7448333333,15.5791666667,10.5143333333
635.58,5.94225,14.5353333333,17.8219166667,12.15725,15.4663333334,6.68216666667,12.0111666667,7.33625,15.7091333333,15.5398333333,10.5106666667
635.91,5.906,14.5679166667,17.8301666667,12.1544166667,15.5209166667,6.68041666666,12.0070833333,7.31925,15.7290333333,15.5519166667,10.518
636.24,5.79708333334,14.5075833333,17.7630833334,12.0528333333,15.4544166666,6.59558333334,11.8880833333,7.17541666667,15.6006833333,15.4811666667,10.3826666667
636.57,5.737,14.4944166667,17.7406666667,12.0199166667,15.4230833333,6.57775,11.8618333333,7.127,15.5601166667,15.4616666667,10.3605833333
636.90,5.7475,14.5171666667,17.7504166667,11.98475,15.4195,6.58566666667,11.8679166667,7.15566666666,15.5299333333,15.4798333333,10.3753333333
637.23,5.66441666666,14.4193333334,17.7069166667,11.8883333333,15.3693333333,6.50616666667,11.7448333333,7.06766666667,15.4505166666,15.3905833333,10.2756666667
637.56,5.77725,14.4853333333,17.728,11.9431666667,15.39975,6.60691666667,11.8186666667,7.15325,15.5076,15.44325,10.3493333333
637.90,5.80841666667,14.5189166667,17.8114166667,12.009,15.4615,6.63358333333,11.8319166667,7.17166666666,15.5295,15.49325,10.3585833333
638.23,5.80675,14.5536666667,17.8330833334,12.0893333333,15.5106666667,6.643,11.8280833333,7.18408333333,15.5414833333,15.4811666667,10.3643333333
638.56,5.77441666667,14.5291666667,17.7571666667,12.04225,15.4495833334,6.64125,11.7605833333,7.11075,15.4458166666,15.4488333333,10.33675
638.89,5.75633333333,14.555,17.8158333333,12.0791666667,15.4828333334,6.63475,11.7595,7.09408333333,15.4289666667,15.4665833333,10.3493333333
639.22,5.76141666667,14.4980833333,17.7885833334,12.0600833333,15.5235833333,6.63966666666,11.7384166667,7.04108333333,15.3677666667,15.4466666667,10.3645
639.55,5.72508333333,14.4408333333,17.7665833333,12.0206666666,15.4760833333,6.59683333333,11.6564166667,7.01741666667,15.2987666667,15.3946666667,10.3885833333
639.88,5.83275,14.5098333334,17.7805833334,12.11675,15.56175,6.69125,11.7314166667,7.12508333333,15.3378333333,15.4311666667,10.5316666667
640.21,5.86716666666,14.4885,17.7778333333,12.1216666667,15.5618333333,6.73541666667,11.7174166667,7.15458333333,15.31805,15.461,10.551
640.54,5.90716666666,14.4800833333,17.78475,12.1523333333,15.6260833333,6.75675,11.7998333333,7.183,15.3254333334,15.4711666667,10.5886666667
640.87,5.9865,14.5616666667,17.7715,12.1945,15.6788333333,6.81683333333,11.8486666667,7.25166666667,15.3309666667,15.5126666667,10.61325
641.20,5.97883333334,14.532,17.76175,12.1869166667,15.7300833333,6.82833333334,11.8085,7.22725,15.3343,15.46425,10.6149166667
641.53,5.889,14.4185833333,17.6003333333,12.0176666667,15.574,6.72775,11.6941666667,7.13666666667,15.18285,15.3255,10.5233333334
641.87,5.82733333333,14.3516666667,17.531,11.94875,15.5266666666,6.67091666667,11.6306666667,7.07141666667,15.1256333333,15.2776666667,10.5013333333
642.20,5.81016666667,14.36775,17.5436666667,11.9633333334,15.5559166666,6.63558333333,11.6055833333,7.086,15.14085,15.25975,10.4964166666
642.53,5.75558333334,14.2625,17.4601666667,11.864,15.48575,6.568,11.5316666667,7.00908333333,15.0626166666,15.1656666667,10.4541666667
642.86,5.84025,14.3163333334,17.4729166667,11.87625,15.4345,6.59791666667,11.56275,7.06391666667,15.0818166667,15.1628333334,10.47575
643.19,5.84733333333,14.2860833333,17.4301666666,11.8309166667,15.40075,6.5935,11.5765833333,7.02383333333,15.0746,15.11675,10.4428333334
643.52,5.77258333333,14.1671666666,17.3146666667,11.6648333333,15.30375,6.48358333333,11.4640833334,6.89158333333,14.9749333334,14.9995,10.3213333333
643.85,5.85425,14.2313333333,17.3373333333,11.7098333333,15.3796666666,6.57791666667,11.5023333333,6.95575,15.0033166666,15.0103333333,10.3955
644.18,5.89458333333,14.2734166667,17.36775,11.76675,15.44075,6.63508333334,11.5134166667,7.00191666667,15.0742666667,15.0579166667,10.5185833333
644.51,5.9625,14.2446666666,17.3954166667,11.7645833333,15.4600833333,6.64783333333,11.5556666666,7.01491666667,15.1138666667,15.06725,10.59125
644.84,5.95625,14.2883333333,17.4024166666,11.7830833333,15.47275,6.64175,11.596,7.03541666667,15.13155,15.1141666667,10.6310833334
645.17,6.04541666667,14.3973333333,17.5073333334,11.9041666667,15.58275,6.69258333333,11.7068333333,7.10566666667,15.2188166667,15.2050833333,10.68225
645.50,6.08933333334,14.45225,17.5061666666,11.9444166667,15.6086666667,6.72991666666,11.726,7.16925,15.2424,15.2379166667,10.728
645.83,6.11458333334,14.4650833333,17.5375833333,11.97275,15.6095833334,6.76358333333,11.7576666667,7.21,15.2973333333,15.3093333334,10.7593333333
646.16,6.2495,14.58825,17.6843333334,12.16575,15.7599166667,6.9115,11.9218333333,7.38358333333,15.4640666666,15.473,10.9433333333
646.49,6.19458333333,14.5609166666,17.6389166667,12.12125,15.7563333333,6.86358333333,11.8446666667,7.35241666667,15.4397833334,15.4586666667,10.9146666666
646.82,6.19925,14.5555,17.63875,12.1034166667,15.7989166667,6.85158333333,11.8541666667,7.36933333333,15.4024666667,15.5171666667,10.9098333333
647.15,6.23341666667,14.6379166666,17.72825,12.1756666667,15.8185833333,6.95083333333,11.92125,7.49375,15.5098166667,15.61975,11.0029166667
647.48,6.1715,14.5690833333,17.7001666667,12.1433333333,15.8210833333,6.89483333333,11.8794166667,7.43675,15.5038666667,15.6081666667,10.979
647.81,6.16475,14.6016666667,17.7536666667,12.115,15.8115,6.88525,11.8893333333,7.44133333333,15.46265,15.6454166667,10.9325833333
