wavelength,Back_ParNigm,Belly_ParNigm,Breast_ParNigm,Crissum_ParNigm,Crown_ParNigm,DorTail_ParNigm,Patch10_ParNigm,Rump_ParNigm,Throat_ParNigm,WingTip_ParNigm
785.29,8.27516666666,55.7275,52.481,47.6188333333,44.439,13.42025,9.324,8.50833333334,30.4361666667,12.6541666666
785.60,7.9695,55.5804166666,51.3396666666,47.7676666667,44.1303333334,13.5250833334,8.66383333333,8.38283333335,30.1421666666,12.6156666667
785.91,9.64066666669,56.4165833334,51.7481666667,47.8026666666,45.4443333334,14.77375,10.8435833334,9.62466666667,31.8415,14.1161666666
786.22,9.45466666667,57.5185,52.6621666667,48.29,46.757,14.3271666667,10.9068333334,9.82583333335,32.5266666667,14.4403333333
786.53,8.92299999999,58.0384166667,52.1191666667,48.4066666667,47.0363333333,14.2050833334,11.0418333333,9.86283333334,32.473,14.388
786.84,8.65066666666,56.693,50.8356666667,47.911,46.1778333333,13.657,10.5075833333,9.36216666668,32.0645,13.8346666667
787.14,8.99333333334,57.6735,52.3633333333,48.5266666667,47.2988333333,13.78925,10.93475,9.699,32.919,14.1498333333
787.45,9.15333333334,57.1704166666,51.6248333333,47.8086666667,46.631,13.3495833334,10.7111666667,9.86899999999,32.3793333333,13.879
787.76,9.79616666667,56.4046666667,51.3971666666,48.5443333333,46.725,13.748,10.4729166667,9.94183333333,32.3871666666,14.2795
788.07,9.30249999999,55.21825,50.7608333333,48.1481666666,46.8705,13.7595833333,9.86241666667,9.79049999999,31.3236666666,14.2695
788.38,10.22,55.1309166667,50.6545,49.2205,46.881,14.3900833333,10.8673333334,10.6236666666,31.5093333333,15.1211666666
788.69,10.7828333333,55.5923333333,51.1518333333,50.1388333334,47.5021666666,14.9736666667,11.525,11.0881666667,31.543,15.598
789.00,10.901,54.6015,50.5066666667,49.8083333333,47.001,14.7904166666,12.16775,10.8053333333,31.2655,16.2285
789.31,9.62050000001,53.5160833333,49.3908333334,48.9616666667,45.9718333333,13.9465833334,10.79725,9.86983333335,29.8865,15.3655
789.62,8.32633333334,52.6421666666,47.9956666667,47.9255,44.8978333334,13.4215833334,10.0503333333,9.26533333335,28.9038333333,14.0313333334
789.92,8.24816666667,52.3463333334,47.81,47.9808333333,44.4256666667,13.24675,9.95466666667,9.37150000002,28.5265,13.8795
790.23,8.34083333333,53.0111666666,48.2213333334,48.4105,45.2756666666,13.34225,9.93016666667,9.62366666665,28.536,14.2316666666
790.54,7.82733333333,52.4925833333,46.8003333333,48.0656666667,44.8363333333,13.5490833333,9.70241666667,9.31533333331,28.0655,13.6606666667
790.85,7.46416666666,53.1811666667,47.719,49.4256666667,45.2046666667,14.3155833333,10.5914166666,9.27983333332,28.864,13.7026666667
791.16,7.3775,52.8911666667,47.9306666666,48.594,45.4188333333,14.9605,10.8216666666,9.43116666666,28.5781666667,13.586
791.47,8.33333333334,53.1829166667,47.8568333333,49.6,45.5856666666,15.8110833334,11.66825,9.80483333331,29.4785,14.1715
791.78,6.9765,53.19675,47.7023333333,48.6678333334,45.771,15.4929166667,10.8556666667,8.77483333333,28.9545,13.2866666666
792.08,6.79266666666,52.9624166667,47.8891666666,48.8421666667,45.625,15.3643333334,11.04875,8.59716666667,29.1965,13.0913333333
792.39,5.76916666667,54.61175,48.2726666666,49.0741666667,46.4923333334,14.5033333333,10.0781666667,7.92383333333,28.9885,11.9125
792.70,6.168,54.7853333333,49.0538333333,50.2913333333,47.2528333333,14.1104166666,10.3258333333,8.3515,29.9126666666,11.6083333334
793.01,8.04733333334,57.46575,51.8643333334,52.4733333333,49.6863333333,15.7255833333,11.7386666667,9.98533333332,31.9121666667,13.6951666666
793.32,8.23116666667,57.9059166667,52.3038333333,51.9325,50.1858333333,15.9140833333,11.4455833334,9.476,32.5343333334,13.6195
793.62,8.01633333333,57.6529166667,52.237,52.4236666666,50.2236666666,16.6665,11.37225,9.2095,32.3638333334,13.3855
793.93,9.07749999999,57.5798333333,52.7198333333,52.7013333334,49.8343333334,16.9881666666,11.6224166667,9.97816666667,32.4145,14.1493333334
794.24,10.178,56.09625,51.9073333333,51.8005,49.8931666667,17.2194166666,11.5686666666,11.0515,32.0676666666,14.5633333333
794.55,9.4565,55.8785833334,51.884,51.7391666667,49.6013333333,15.2898333333,10.9873333333,10.471,31.8658333334,13.5146666667
794.86,8.64599999999,55.6,51.4468333333,49.8571666667,48.553,14.2640833334,10.4148333333,10.057,31.1896666666,12.7366666666
795.16,8.26216666666,55.9205,51.0153333334,49.1453333333,47.9345,12.7671666666,9.47291666667,9.93599999999,30.8761666667,11.8233333333
795.47,7.14783333333,54.48725,49.4908333333,47.6641666667,46.6631666666,11.7845833333,8.47375,9.16766666666,29.6451666667,10.555
795.78,8.59833333332,54.1880833333,50.0,47.4188333334,47.1281666667,12.9060833334,9.42741666666,10.8548333333,30.2053333333,11.5555
796.09,8.33333333334,53.7339166667,49.932,46.7246666666,47.2506666667,12.9498333333,8.44366666667,10.4716666667,29.4805,11.4051666667
796.40,7.99433333333,51.5838333334,48.4248333334,45.698,45.6978333334,12.212,7.385,8.72283333334,28.0318333333,10.1795
796.70,7.78683333334,50.9164166667,48.0658333333,46.0476666667,45.4085,12.6136666667,8.21583333334,9.16583333333,27.9011666667,10.36
797.01,8.11883333334,51.1301666666,48.2675,46.0395,45.33,12.434,9.16658333333,10.4455,28.7953333334,11.254
797.32,7.64233333333,50.8909166666,48.7845,45.671,45.4376666667,12.0796666666,8.86625,10.6726666667,28.5546666667,11.1056666667
797.63,6.8855,51.1280833333,48.8216666667,45.6735,45.3871666667,11.01025,8.569,9.71383333331,28.3501666667,10.909
797.93,6.98333333333,51.15,48.8166666667,45.9333333333,45.5333333333,11.925,8.69166666667,9.85000000002,28.4666666667,11.3166666667
798.24,6.16666666667,50.5224166667,47.9443333334,45.992,45.2723333333,11.3651666667,7.58816666666,8.80433333332,28.2116666667,10.072
798.55,7.69116666666,50.32975,48.6815,47.211,46.2471666667,13.75925,9.3305,10.159,29.2426666667,11.9
798.85,8.02066666667,50.7428333333,48.396,47.484,46.4033333333,14.45425,9.72633333333,10.7565,29.3648333333,12.8505
799.16,6.816,50.53775,48.4216666667,48.0921666667,46.1845,14.0914166667,9.26091666667,9.78133333332,29.015,12.8513333333
799.47,6.6035,51.3785833334,47.9451666666,48.7001666667,45.8201666666,14.4361666666,10.2561666667,9.2025,29.0481666667,13.3473333333
799.78,6.274,52.0065833333,47.8968333333,48.8958333333,46.4071666666,14.18675,10.8393333333,10.2698333333,29.3728333334,14.406
800.08,7.17583333333,52.4036666666,48.1621666667,49.399,46.9068333334,14.21,11.1523333334,10.7283333333,29.5688333333,14.8638333333
800.39,7.4335,53.1535833333,47.9826666666,49.6728333333,47.946,14.6130833334,11.6505,10.3415,29.7526666667,15.0671666666
800.70,8.711,53.6085,47.3545,49.334,48.2361666666,15.3706666666,13.139,10.6551666667,30.8855,15.7308333333
801.00,9.77583333334,53.9888333334,47.7561666667,49.181,48.0235,16.2303333333,14.0400833333,11.8768333333,31.3568333333,16.257
801.31,9.48783333334,54.22075,47.2943333333,49.3326666666,47.8536666666,16.1345833334,14.0423333333,11.7243333333,31.2408333333,16.4505
801.62,10.9681666667,55.21625,48.8568333333,50.393,49.5,17.9171666667,15.60375,13.326,32.9045,18.882
801.92,11.8123333333,54.9801666666,49.029,50.3236666666,49.2988333334,17.76325,16.23525,13.9158333333,32.9198333333,19.1836666666
802.23,12.391,55.1949166667,49.1085,50.6005,49.5086666667,17.722,16.74875,13.7373333334,33.1876666667,18.9955
802.54,12.5865,54.9725,48.7253333333,50.1638333333,49.7633333334,17.31325,16.7394166667,13.6975,33.57,18.3788333334
802.84,12.9426666667,54.7736666667,49.069,50.3468333333,50.1278333333,17.3694166667,17.18675,14.6041666667,34.0453333334,18.6928333333
803.15,14.2383333333,55.24275,50.57,51.4346666667,50.9563333333,18.6904166667,17.8990833333,14.8823333334,34.9336666667,18.7453333334
803.46,14.7015,56.4976666667,51.5756666666,51.5573333333,51.5201666666,19.1601666666,17.5934166667,15.2576666667,35.6135,19.077
803.76,14.1835,56.2548333333,53.2543333334,51.5048333333,51.2415,19.15875,16.72325,14.541,35.1015,18.83
804.07,12.4378333333,55.3866666667,52.8513333333,51.4351666667,50.4401666667,17.6616666666,15.2505833334,13.0883333334,33.6775,17.0875
804.38,12.495,55.0599166666,52.7425,51.5643333333,51.0815,18.3084166667,14.9383333334,12.669,33.3911666667,16.6665
804.68,12.5728333334,54.6080833333,52.6195,51.1446666667,50.6403333334,17.6656666667,14.3865833333,11.9713333333,32.596,15.871
804.99,11.42,54.4375833334,52.1695,50.1576666667,49.7828333333,16.5584166667,13.3925833334,10.9073333333,30.7495,13.9841666667
805.30,11.342,55.6908333333,52.5731666666,50.1185,50.6928333333,16.4885833334,12.8465833334,11.2233333333,30.5225,13.5786666667
805.60,11.84,56.1858333334,53.7235,50.7683333333,50.8863333333,16.92275,12.4014166667,12.3916666666,30.5161666667,14.2435
805.91,13.31,57.8095,54.191,51.8045,50.873,18.06375,13.3488333334,13.737,30.9275,15.8131666666
806.21,13.098,58.5883333334,55.1175,52.0393333333,50.8038333333,18.3234166666,12.951,14.0001666667,30.745,16.1175
806.52,11.6765,57.222,53.3531666666,50.0391666667,49.1033333333,17.0858333334,11.8031666667,13.0995,29.7466666667,15.2825
806.83,10.424,55.7714166666,52.7091666667,49.5485,48.1153333333,17.069,12.2201666666,12.446,28.7398333333,14.409
807.13,10.583,54.851,52.2106666666,49.3741666666,47.9263333334,17.4000833334,12.88125,13.5561666667,29.2251666667,14.5541666667
807.44,10.8135,54.8014166666,52.46,49.5833333333,48.0158333334,18.15475,13.0754166666,14.028,29.2656666666,15.7145
807.74,9.79683333333,54.42075,52.9471666667,49.634,47.4186666667,17.2461666666,12.4796666667,13.9633333333,29.3088333333,15.8738333333
808.05,10.5133333333,54.9613333333,54.2378333333,50.2445,48.2476666667,18.8466666667,13.7735,15.7906666667,30.4808333333,17.339
808.35,11.0975,54.1515833334,54.3041666667,50.7138333333,47.3071666666,19.00225,14.3818333333,16.116,30.9668333334,17.5845
808.66,10.8435,53.9919166666,54.1153333333,50.2466666667,46.7283333334,19.5781666666,15.18525,15.4941666667,31.3991666667,18.0658333333
808.97,11.215,53.6205,53.787,49.3343333333,46.5251666667,20.1000833333,15.98025,15.0435,31.6688333333,18.019
809.27,10.9603333333,53.0791666666,54.091,49.3756666667,46.49,20.5641666667,15.7405833333,14.7931666667,31.9981666667,16.7526666667
809.58,11.6401666667,52.81075,55.0485,50.1101666667,47.4208333334,20.8115,16.5675,14.9251666667,33.069,15.785
809.88,13.6711666667,55.1129166667,57.59,52.1845,49.3243333333,24.054,19.1553333334,17.2073333334,35.5406666667,17.4323333333
810.19,13.7068333334,55.8061666667,58.2423333334,52.2996666666,49.2943333333,24.5445,18.0555,17.6685,35.838,17.805
810.49,13.4031666666,57.5644166667,58.5548333334,52.6573333333,49.627,24.38225,17.9835,17.6455,36.1306666667,16.5733333333
810.80,13.881,59.5138333333,59.9386666667,53.1398333333,50.5903333333,25.0708333334,18.7795833333,18.3191666666,36.7563333333,16.4068333334
811.10,14.9098333333,60.5651666667,59.8765,53.2288333333,51.6383333333,26.0566666667,19.4325,17.925,37.0133333333,16.5005
811.41,14.9121666666,61.4158333334,60.1851666666,52.8751666667,52.2905,25.0365,18.9693333334,17.105,37.5,16.0088333333
811.71,15.6978333334,63.0900833334,61.7485,54.2473333333,54.7193333333,25.7576666666,19.523,17.6355,37.7795,16.6666666667
812.02,15.1331666667,61.7269166666,59.9295,53.9971666667,52.715,23.9818333334,16.9306666666,15.7615,36.6266666667,14.8316666667
812.32,12.9773333333,62.1665,60.6751666667,54.2125,52.904,23.15525,15.88175,14.181,36.5255,13.4746666666
812.63,12.3825,60.9979166666,60.4493333333,54.2056666667,53.4745,22.2964166666,15.83075,13.5056666667,35.7628333334,13.9236666666
812.93,10.7273333333,59.49775,58.5295,51.8838333333,51.4391666667,20.40825,13.9325833333,11.957,33.569,12.6113333333
813.24,8.71766666667,57.8170833333,56.5715,50.2385,49.6025,16.3755833334,11.2745833333,9.59216666667,30.5776666667,10.228
813.54,10.2013333334,58.42575,57.0483333334,50.7418333334,50.7153333333,15.6334166666,12.2018333334,10.228,32.1938333333,11.3143333333
813.85,10.98,57.15425,55.5556666666,50.2096666667,50.3666666666,15.5660833334,11.7924166667,8.93616666667,31.0271666667,11.9496666667
814.15,11.5976666666,56.4899166667,55.5813333334,50.563,49.6158333333,15.9755,12.0326666666,9.49833333333,31.5923333333,12.2118333334
814.46,12.0513333333,57.37175,56.3336666667,50.3845,49.3845,15.7948333333,11.4745,10.3846666667,31.8463333333,11.7438333334
814.76,12.7705,58.1194166666,56.184,51.4326666667,48.7683333333,17.1693333334,11.50075,10.8595,31.7496666667,12.5941666667
815.07,12.5941666667,58.69775,55.1283333333,50.0501666667,47.8886666666,17.3453333333,10.8975,10.8095,31.7996666666,12.0661666667
815.37,12.4238333334,59.9721666667,57.8506666666,51.2448333333,49.314,18.3051666667,12.3855833333,12.5255,32.749,12.9825
815.68,14.1043333334,60.3589166667,57.955,51.8301666667,50.1708333334,19.6925,13.9945833334,15.0563333333,33.7481666667,14.495
815.98,12.5846666666,60.3501666666,56.7391666667,50.2416666667,48.2608333333,18.2366666667,13.15225,14.0096666667,32.6328333333,13.6473333333
816.29,13.0683333334,61.1148333334,56.7235,51.3493333333,49.2425,19.08175,13.66,14.678,33.3333333333,14.7491666666
816.59,13.4865,60.99125,57.173,52.1588333334,50.0,20.9145,14.7749166667,15.5988333334,34.0991666666,15.274
816.89,14.0973333333,59.8228333333,57.3445,52.956,49.7953333334,21.8166666667,16.2231666667,15.1431666666,33.288,15.4615
817.20,13.4271666667,58.9361666667,56.524,53.0605,48.4585,20.9788333333,16.2199166667,15.2145,33.3331666667,15.7731666666
817.50,11.7275,58.277,54.6908333333,51.7815,47.3163333334,18.3918333334,13.8025833334,13.0355,31.1905,14.5466666667
817.81,10.1593333333,56.6955,52.9878333333,51.3058333334,45.7946666667,17.4633333334,13.28,11.6866666667,29.5043333333,14.1876666666
818.11,9.22583333335,55.0,51.3546666667,49.3116666667,45.1183333334,16.0750833334,13.0755,10.5806666666,28.4516666667,13.3333333334
818.41,9.92583333335,54.4904166666,50.6576666667,50.2466666667,45.253,16.7180833334,13.39925,10.6246666667,28.6683333333,14.1388333334
818.72,9.29366666667,53.6863333333,48.4868333333,49.088,44.315,16.2108333334,12.2623333333,9.35216666666,27.959,13.5621666667
819.02,9.19333333335,53.6995833333,48.4463333333,49.5005,44.1176666666,16.65725,11.9960833334,9.00833333335,28.5056666667,13.7071666667
819.33,9.84983333335,52.7860833333,48.858,49.3695,43.8651666666,17.3650833334,12.0995833334,9.30466666666,28.5786666667,13.497
819.63,10.112,51.8468333334,47.8503333333,48.9101666666,42.9911666667,16.68975,12.1253333333,9.461,28.5045,13.3363333333
819.93,9.87283333335,51.5525,47.9608333333,48.1293333334,42.4525,16.0625,11.2886666667,9.379,28.371,13.2241666667
820.24,9.27283333334,51.9010833334,47.3255,47.5021666666,42.5728333333,15.4008333334,10.5435833333,9.37216666665,28.4593333333,12.8206666666
820.54,9.6205,52.7246666667,48.318,47.933,43.4986666667,15.6471666666,10.47075,9.6015,28.9833333334,12.6268333333
820.85,10.2253333333,52.8279166666,48.6276666667,48.445,43.9553333333,16.2306666666,11.6334166666,10.3126666667,29.5731666667,13.1365
821.15,10.7243333333,53.4631666666,49.078,48.6203333333,44.4601666666,16.28075,11.923,10.7443333333,29.8975,13.3948333333
821.45,10.7908333334,53.8018333334,49.1118333333,49.2856666667,44.6463333333,16.3458333334,11.94325,11.145,30.0321666666,13.462
821.76,10.5918333333,53.7000833334,49.3746666667,49.0513333334,44.5613333333,15.947,11.848,11.3141666666,30.1423333334,13.454
822.06,10.9151666667,53.7824166667,49.4366666667,49.2736666667,44.8611666666,15.8535833334,12.0959166666,11.7995,30.4725,13.7956666667
822.36,10.94,53.7330833334,49.282,49.1511666666,44.8938333334,15.3770833334,12.0030833334,11.6305,30.386,13.71
822.67,11.3715,54.08525,49.4195,49.5178333333,45.3345,15.6329166667,12.2755833333,12.0768333333,30.7618333333,14.1845
822.97,11.4651666667,54.3138333334,49.658,49.8116666666,45.5878333334,15.9409166667,12.274,12.2195,30.8245,14.364
823.27,11.777,54.7414166666,49.7121666666,50.217,46.0448333333,16.24375,12.5254166666,12.4588333333,30.9991666667,14.687
823.58,11.8721666666,54.8791666667,49.7986666666,50.3291666666,46.029,16.2661666667,12.6750833333,12.4896666666,30.9588333334,14.7361666666
823.88,11.8785,54.7613333334,49.726,50.3558333334,46.1013333333,16.19325,12.7845833333,12.7246666666,30.9728333333,14.9743333333
824.18,11.9523333334,54.8493333334,49.798,50.6163333333,46.4666666666,16.0655,12.6519166666,12.698,31.0588333334,15.0295
824.49,11.782,54.6684166667,49.719,50.6465,46.2225,15.8714166666,12.6419166667,12.743,31.0625,15.0195
824.79,12.032,54.6896666666,50.0611666666,50.6198333334,46.4333333334,15.9115833333,12.70425,12.9156666667,31.4671666667,15.267
825.09,11.9586666667,54.7819166666,50.0535,51.0425,46.4958333333,16.1826666667,12.6514166667,12.8666666666,31.3088333334,15.1735
825.39,11.7091666667,54.888,50.63,51.3766666666,46.4705,16.6263333333,12.7599166666,12.6976666667,31.1145,14.9091666667
825.70,11.794,55.2104166666,50.9855,51.8855,46.8268333333,17.1361666666,12.756,12.9345,30.9901666667,15.239
826.00,11.2741666667,55.3515,50.7913333333,51.9008333334,46.5981666667,16.8583333334,12.4081666667,12.4085,30.9025,14.8803333333
826.30,10.8763333333,55.6675833334,51.2223333334,51.749,46.6801666666,16.5731666667,12.3661666666,12.0988333334,30.9476666667,14.5948333333
826.61,10.4511666667,55.14425,50.9431666667,51.4661666666,46.0733333333,16.388,12.25125,11.9515,30.624,14.3861666667
826.91,10.5006666667,54.9448333334,51.006,51.4016666667,46.3105,16.5935,12.1604166667,12.0743333333,30.8221666667,14.568
827.21,10.7511666667,54.8749166666,50.9326666667,50.9931666666,46.0278333333,17.08525,12.3660833334,12.133,30.8463333333,14.715
827.51,10.5115,55.2250833333,50.9691666666,50.8208333333,45.9576666666,17.125,12.5894166666,12.2666666667,30.8101666667,14.7898333333
827.82,11.32,55.6555,51.3076666667,51.5223333333,46.9728333333,17.7190833333,12.9636666666,12.6993333333,31.3006666667,15.4846666666
828.12,11.0611666666,55.78775,51.4225,51.385,46.9306666667,17.9021666667,12.956,12.3056666667,31.0218333334,15.394
828.42,11.2998333333,56.5594166667,51.9478333333,51.7591666667,47.6745,17.9735833333,13.2280833333,12.2738333333,31.5346666667,15.7126666666
828.72,11.5615,56.8760833333,52.2016666667,51.7441666667,48.1386666666,18.0333333334,13.4385833333,12.359,31.8975,15.9755
829.02,11.207,56.2070833333,52.2413333333,51.0461666666,47.4021666667,17.454,13.2184166667,12.069,31.7815,15.7586666666
829.33,11.1833333333,56.223,52.7286666667,51.0201666666,47.5261666666,17.247,13.3703333334,11.8336666667,31.4715,15.6975
829.63,11.5996666667,55.9465,52.2613333334,50.5443333333,47.4036666666,17.3785,13.3651666667,11.7113333333,31.1278333333,15.9126666667
829.93,11.701,56.6886666667,52.2245,50.5485,47.8696666667,17.3089166666,14.0505833334,11.1686666667,31.5476666666,15.899
830.23,12.199,57.0508333333,52.6526666666,51.0123333333,48.028,17.2339166666,14.3630833333,11.0123333333,31.8151666667,15.8985
830.54,13.0831666667,58.0773333333,52.6923333333,51.9151666667,48.8433333334,17.06475,15.7281666666,11.7556666667,32.556,17.1596666667
830.84,13.4086666666,56.3388333333,51.6981666666,50.1776666667,47.828,16.9333333333,15.4915833334,11.7693333334,32.1681666666,17.0418333333
