wavelength,Back_CerOlif,Belly_CerOlif,Breast_CerOlif,Crissum_CerOlif,Crown_CerOlif,DorTail_CerOlif,Rump_CerOlif,Throat_CerOlif,WingTip_CerOlif
257.28,1.11288888889,0.83011111111,2.51777777778,2.19844444444,-0.483555555557,4.06866666666,1.82444444445,-0.301,4.47
257.65,0.801555555556,0.476222222223,1.61111111111,1.67455555556,-0.857111111113,3.34122222222,1.25388888889,-0.674611111111,4.53966666667
258.02,1.94722222222,1.47055555556,2.47833333333,2.57355555555,0.605999999998,4.33,2.68244444445,0.96688888889,5.92988888889
258.40,2.24311111111,1.76677777778,2.41744444444,2.61511111111,1.19122222222,4.71311111111,3.10333333333,1.23483333333,5.90444444445
258.77,2.43033333333,1.97344444444,2.58755555555,2.78022222222,1.41055555555,4.97211111111,3.43477777778,1.57016666667,6.35222222222
259.15,2.81877777778,2.20844444445,2.78688888889,3.01933333333,1.67122222222,5.49188888889,3.55644444444,1.72583333333,6.38433333333
259.52,3.44444444444,2.74544444444,3.10744444445,3.41544444445,2.43366666667,5.98611111111,4.15144444444,2.5125,6.73477777778
259.89,3.322,2.59777777778,2.948,3.10544444444,2.41266666667,5.77777777778,4.19177777778,2.56422222222,6.68722222222
260.27,3.43233333333,3.02511111111,2.98688888889,3.17744444444,2.59122222222,6.14166666667,4.42944444444,2.51905555556,7.051
260.64,3.34011111111,2.67222222222,2.61177777778,2.92122222222,2.41922222222,6.08755555556,4.23455555556,2.33805555556,6.96311111111
261.01,3.31544444444,2.70111111111,2.61744444444,2.959,2.371,6.13788888889,4.21455555555,2.29488888889,7.03322222222
261.39,3.49033333333,2.49522222222,2.41788888889,2.77277777778,2.24833333333,5.82366666667,4.115,2.07672222222,6.946
261.76,4.24577777778,3.24055555556,3.24466666667,3.494,3.04666666667,6.72666666666,4.97388888889,2.82338888889,7.47877777778
262.13,4.13133333333,3.11244444444,3.07044444444,3.36411111111,2.94866666667,6.53111111111,4.61411111111,2.458,7.18944444444
262.51,4.40622222222,3.33422222222,3.29777777778,3.73111111111,3.16566666666,6.892,4.66611111111,2.552,7.50322222222
262.88,4.85066666666,3.75422222222,3.40555555555,4.13822222222,3.21866666667,7.11433333333,4.57277777778,2.41516666667,7.50833333333
263.25,4.98977777778,4.16444444445,3.41755555556,4.22577777778,3.35055555556,6.96311111111,4.74988888889,2.84616666667,7.81622222222
263.63,4.41866666667,3.68733333333,2.63644444444,3.61355555556,2.50122222222,6.49577777778,3.81033333333,2.23088888889,7.301
264.00,5.3,4.77477777778,3.29277777778,4.18466666667,3.29922222222,7.30677777778,4.29633333333,2.76138888889,7.91022222221
264.37,4.77377777778,3.90622222222,2.472,3.76988888889,2.61555555556,6.25555555556,3.66711111111,2.39361111111,7.08877777778
264.75,5.199,4.45933333333,2.83822222222,4.13655555555,3.05344444445,6.45688888889,4.07577777778,2.68033333333,7.34477777778
265.12,5.62855555555,4.54911111111,3.03277777778,4.48277777778,3.291,6.59511111111,4.29088888889,3.12222222222,7.70777777779
265.49,5.55544444444,4.77566666667,3.364,4.67255555556,3.52522222222,6.99922222222,4.15044444444,3.132,7.92755555557
265.87,5.61255555555,4.49022222222,2.87933333333,4.38211111111,3.38655555556,6.81744444444,3.98911111111,3.11077777778,7.98477777778
266.24,5.43955555555,4.40155555556,2.88766666667,4.37111111111,3.315,7.14888888889,4.17588888889,3.33955555555,8.01588888889
266.61,5.78311111111,4.98544444444,3.70966666667,4.95,4.03466666667,7.71455555556,4.78455555556,4.253,8.62422222221
266.98,5.74888888889,4.827,3.677,4.75877777778,4.36577777778,7.88933333333,4.83255555556,4.51677777778,8.67477777778
267.36,5.14966666667,4.28333333333,3.38344444444,4.62544444444,4.13422222222,7.52355555556,4.47111111111,4.217,8.401
267.73,4.91911111111,4.21811111111,3.33322222222,4.44977777778,4.20155555556,7.32466666666,4.547,3.75677777778,8.22022222222
268.10,4.66711111111,3.99355555556,3.03377777778,4.26944444444,3.98311111111,7.16511111111,4.365,3.49766666667,8.05622222222
268.48,5.19855555555,4.63488888889,4.21066666667,4.85211111111,4.826,8.21955555556,5.15733333334,4.20277777778,8.79366666668
268.85,4.98288888889,4.41055555556,3.89455555556,4.58588888889,4.71455555556,7.97988888889,4.80744444444,4.02877777778,8.53177777778
269.22,4.60477777778,4.18377777778,3.56511111111,4.06711111111,4.417,7.73877777778,4.69611111111,3.636,8.16966666667
269.59,5.48455555556,4.908,4.23811111111,4.82477777778,5.28411111111,8.58377777778,5.94411111111,4.67811111111,9.09222222222
269.97,5.946,5.29277777778,4.99933333334,5.05633333333,5.61455555555,9.06122222222,6.49511111111,5.21711111111,9.57255555554
270.34,6.14044444444,5.36377777778,4.966,4.93377777778,5.433,9.01677777778,6.42722222222,5.195,9.56222222222
270.71,5.84677777778,5.02688888889,4.50266666667,4.534,5.112,8.82611111111,6.26788888889,4.805,9.33244444443
271.09,5.93422222222,5.07733333333,4.80033333333,4.60966666667,5.15955555555,8.89477777778,6.657,5.07927777778,9.44888888888
271.46,6.49977777778,5.47822222222,5.24911111111,4.91133333333,5.33666666667,9.32266666667,7.01288888889,5.41166666667,9.73944444445
271.83,6.69111111111,5.37566666667,5.29,5.03266666667,5.41677777778,9.50566666666,6.99355555556,5.65344444444,9.804
272.20,6.76055555555,5.305,5.32488888889,5.19766666667,5.476,9.51611111111,7.01488888889,5.80011111111,9.82255555556
272.58,7.07555555556,5.54766666667,5.39888888889,5.395,5.677,9.79077777776,7.16966666667,6.20794444444,9.92777777778
272.95,7.77177777778,6.18866666667,6.06511111111,6.02655555555,6.30833333333,10.2502222222,7.66344444444,6.87777777778,10.5512222222
273.32,7.96488888889,6.34322222222,6.27344444444,6.32377777778,6.38577777778,10.5345555556,7.71722222222,7.16366666667,10.8015555556
273.69,7.98044444444,6.273,6.15033333333,6.25722222222,6.22933333333,10.613,7.37177777778,7.0875,10.5774444445
274.06,8.01488888889,6.28511111111,5.89311111111,6.273,6.20833333333,10.5857777778,7.31566666666,7.04888888889,10.3833333333
274.44,8.37766666667,6.61566666667,6.26155555556,6.82555555556,6.52911111111,10.9053333333,7.62833333333,7.27416666667,10.6005555556
274.81,8.76411111111,7.02822222222,6.61522222222,7.239,6.83855555556,11.1782222222,7.90033333333,7.62238888889,10.9214444445
275.18,9.082,7.45611111111,7.057,7.86777777778,7.40022222222,11.9003333333,8.22833333333,8.05211111111,11.3814444445
275.55,9.00033333333,7.29788888889,7.03444444445,7.80677777778,7.62233333333,11.8835555555,8.386,7.9625,11.4403333333
275.93,9.41211111112,7.88633333333,7.53488888889,8.26877777778,7.993,12.1876666667,9.03833333334,8.41783333333,11.8273333333
276.30,9.89855555554,8.38666666667,7.946,8.69544444445,8.45477777778,12.5505555555,9.68533333333,8.9565,12.369
276.67,9.63455555557,7.92411111111,7.56188888889,8.20833333333,8.04788888889,12.1612222222,9.23544444443,8.31855555556,12.0925555556
277.04,9.21344444445,7.69433333333,7.42755555556,7.89977777778,7.78755555556,12.2283333333,9.22722222222,8.08461111111,11.8636666667
277.41,9.31277777777,7.84644444444,7.54288888889,7.90255555556,8.07533333333,12.4653333333,9.37366666665,8.28327777778,11.9657777778
277.79,8.588,7.29844444444,6.99944444445,7.36844444444,7.55544444444,11.6998888889,8.96177777778,7.66511111111,11.3214444444
278.16,8.03677777778,6.80433333333,6.64166666666,7.13922222222,7.16711111111,11.3761111111,8.52977777778,7.08111111111,10.8691111111
278.53,7.73511111111,6.58044444444,6.29755555555,6.83533333333,7.04877777778,11.2873333333,8.50966666667,7.15783333333,10.7724444444
278.90,7.201,5.97144444444,5.81433333333,6.383,6.54455555556,10.7043333333,7.97288888889,6.69961111111,10.1173333333
279.27,6.80211111111,5.35044444445,5.24911111111,5.61777777778,5.88966666667,9.9268888889,7.64088888889,6.35972222222,9.46133333333
279.64,7.18755555555,5.71922222222,5.43744444445,5.99644444444,6.07377777778,10.3107777778,7.82855555556,6.94433333333,9.56533333333
280.02,7.13411111111,5.35611111111,5.195,5.84444444444,6.00555555555,10.2915555555,7.74755555556,6.93472222222,9.48088888889
280.39,6.51055555555,4.73633333333,4.60922222222,5.25333333333,5.39322222222,9.89311111111,7.00133333333,6.37261111111,8.72333333333
280.76,6.82411111111,5.02355555556,4.76366666667,5.67055555556,5.73,10.0043333333,7.23288888889,6.84127777778,8.87188888889
281.13,6.816,4.93866666667,4.65588888889,5.73388888889,5.66411111111,9.85288888888,7.21333333333,6.81383333333,8.79533333333
281.50,7.03288888889,5.17822222222,4.96,6.03611111111,5.93688888889,9.99511111111,7.59677777778,6.96316666667,8.99055555556
281.87,7.02122222222,5.27944444444,4.99755555556,5.97088888889,5.83544444445,9.96411111112,7.44588888889,7.02494444444,8.97155555555
282.25,7.13277777778,5.37477777778,5.06244444444,5.97711111111,5.87555555556,10.046,7.50144444445,7.30205555556,9.08988888889
282.62,6.92233333333,5.22211111111,4.99111111111,5.87811111111,5.76088888889,10.0006666667,7.38766666667,7.13672222222,8.82422222222
282.99,7.12133333333,5.31155555556,5.09777777778,5.92444444445,5.84588888889,10.1315555556,7.57377777778,7.29211111111,9.01288888889
283.36,7.15866666667,5.33122222222,5.15833333333,6.19466666667,5.80077777778,10.182,7.54566666667,7.16561111111,9.14188888889
283.73,7.02144444445,5.214,5.106,5.998,5.65488888889,9.89922222222,7.44877777778,6.82966666667,8.96022222222
284.10,7.02588888889,5.49755555556,5.37822222222,6.11988888889,5.75866666667,9.89522222222,7.56122222222,6.91961111111,8.98322222222
284.47,7.03055555555,5.47422222222,5.38955555555,6.08466666667,5.53677777778,9.77377777777,7.56922222222,6.83472222222,8.90955555556
284.85,6.93988888889,5.58288888889,5.36988888889,6.07877777778,5.33044444445,9.72677777778,7.63366666666,6.724,8.951
285.22,6.86511111111,5.425,5.20233333333,6.01577777778,5.107,9.62322222222,7.48266666667,6.64094444444,8.82466666667
285.59,6.85766666667,5.372,5.13022222222,6.03633333333,5.107,9.56711111111,7.44044444444,6.61883333333,8.80977777778
285.96,7.06944444445,5.49377777778,5.50222222222,6.34055555556,5.42177777778,9.76322222223,7.90188888889,6.92544444445,9.12611111111
286.33,7.24633333334,5.54688888889,5.647,6.43955555555,5.52122222222,9.86955555556,8.05866666667,6.99727777778,9.33166666667
286.70,7.31766666667,5.62288888889,5.82888888889,6.419,5.64011111111,9.71688888888,8.06211111111,6.98272222222,9.30733333333
287.07,7.22866666667,5.62444444444,5.76744444444,6.41811111111,5.62722222222,9.71566666668,8.08544444444,6.87227777778,9.20855555556
287.44,6.99388888889,5.32622222222,5.37244444444,6.05044444445,5.47911111111,9.33088888889,7.67488888889,6.64194444444,8.83744444444
287.82,6.88222222222,5.24822222222,5.31511111111,6.08111111111,5.452,9.32577777778,7.56666666667,6.62161111111,8.77533333333
288.19,6.87877777778,5.19222222222,5.22188888889,6.04866666667,5.37833333333,9.30366666667,7.49011111111,6.59072222222,8.72488888889
288.56,7.06777777778,5.38233333334,5.42677777778,6.25888888889,5.76144444444,9.46422222222,7.675,6.84555555555,8.922
288.93,6.79511111111,5.212,5.30755555556,6.05744444445,5.69,9.18777777778,7.46711111111,6.63227777778,8.75155555556
289.30,6.69388888889,5.24933333333,5.28877777778,5.96111111111,5.80733333333,9.09422222222,7.34811111111,6.57944444445,8.75011111111
289.67,6.73877777778,5.24411111111,5.22288888889,5.89733333333,5.87922222222,9.22422222222,7.31022222222,6.65688888889,8.70777777778
290.04,6.64411111111,5.06633333333,4.87066666667,5.69022222222,5.56177777778,8.94322222222,6.965,6.42844444444,8.44488888889
290.41,6.19488888889,4.80588888889,4.61222222222,5.49411111111,5.282,8.57622222222,6.66188888889,6.13488888889,8.07844444444
290.78,6.20166666667,4.64666666667,4.39622222222,5.478,5.13511111111,8.64688888889,6.67144444444,6.08272222222,8.11544444444
291.15,5.89822222222,4.39033333333,4.17211111111,5.241,4.811,8.30366666667,6.40622222222,5.80016666667,7.93922222222
291.52,5.82333333333,4.636,4.302,5.25944444444,4.80277777778,8.52533333333,6.516,5.89738888889,7.95533333333
291.89,5.39755555556,4.42388888889,4.11433333333,4.92844444445,4.38566666667,8.25433333334,6.24666666667,5.59544444445,7.70533333333
292.26,5.28022222222,4.24022222222,4.05244444444,4.91733333333,4.25655555555,8.17944444444,6.09,5.45355555556,7.61911111111
292.64,5.10377777778,4.00266666667,3.87411111111,4.80377777778,4.06188888889,8.002,5.99744444444,5.30822222222,7.50744444444
293.01,5.3,4.08344444445,4.04011111111,4.91577777778,4.157,8.19033333333,6.09855555556,5.49855555556,7.48522222222
293.38,5.20855555555,3.96877777778,4.02933333333,4.73688888889,3.99244444445,8.06855555555,5.99344444444,5.29433333333,7.21633333333
293.75,4.72566666667,3.627,3.77255555556,4.32355555556,3.46844444445,7.30811111111,5.61822222222,4.80011111111,6.81144444445
294.12,4.60677777778,3.53244444444,3.82611111111,4.273,3.36233333333,7.25844444444,5.49388888889,4.61988888889,6.818
294.49,4.947,3.792,4.04055555555,4.41688888889,3.46477777778,7.41055555556,5.63411111111,4.93405555555,6.90688888889
294.86,5.03011111111,3.94777777778,4.20333333333,4.51266666667,3.55944444445,7.37155555555,5.59488888889,4.97961111111,6.90455555556
295.23,5.19455555556,4.02411111111,4.25755555556,4.61244444445,3.63911111111,7.39333333333,5.64033333333,5.04005555555,6.94144444445
295.60,5.15511111111,3.88511111111,4.17311111111,4.60233333333,3.551,7.18833333333,5.50377777778,4.83405555556,6.82566666666
295.97,5.272,3.97922222222,4.00955555556,4.71077777778,3.61522222222,7.19222222222,5.598,4.74494444444,6.81666666666
296.34,5.01077777778,3.80022222222,3.59766666667,4.35022222222,3.36077777778,6.82133333333,5.28711111111,4.4135,6.63733333334
296.71,4.79166666666,3.72988888889,3.47811111111,4.25444444444,3.193,6.69866666667,4.99033333333,4.17694444445,6.40833333333
297.08,4.35066666667,3.48644444444,3.12433333333,4.01844444445,2.77211111111,6.39588888889,4.68766666667,3.83977777778,6.12633333333
297.45,4.16111111111,3.35811111111,2.90577777778,3.93233333333,2.61,6.09244444444,4.56366666667,3.71744444445,6.00788888889
297.82,3.94211111111,3.10011111111,2.63077777778,3.71377777778,2.17355555556,5.91933333334,4.20811111111,3.45533333333,5.64122222222
298.19,4.04133333333,3.30355555556,2.71577777778,3.91366666667,2.33566666667,6.03422222222,4.334,3.62122222222,5.66433333334
298.56,3.72655555556,3.13444444444,2.47166666667,3.76433333333,2.10211111111,5.76311111111,4.09333333333,3.25327777778,5.42411111111
298.93,3.20488888889,2.65344444444,1.98044444445,3.36811111111,1.62311111111,5.232,3.60111111111,2.79727777778,4.94477777778
299.30,3.20644444445,2.77577777778,2.00466666667,3.28366666667,1.62188888889,5.25111111111,3.47244444445,2.76772222222,4.92133333333
299.67,3.32777777778,2.97855555555,2.10688888889,3.37722222222,1.59244444444,5.12655555556,3.54233333333,2.82872222222,4.99444444444
300.04,3.39244444444,3.13555555556,2.353,3.52077777778,1.69911111111,5.18588888889,3.52377777778,3.05,5.05444444444
300.41,3.46966666667,3.25044444445,2.60433333333,3.66233333333,1.67111111111,5.20311111111,3.56455555556,3.00594444444,4.89177777778
300.78,3.64333333333,3.54211111111,2.74166666667,3.72,1.66533333333,5.16155555556,3.56977777778,3.0345,4.98066666667
301.15,4.23066666667,3.93588888889,3.19577777778,4.13333333333,2.25166666666,5.601,3.89511111111,3.43261111111,5.37522222222
301.52,4.73066666667,4.31722222222,3.602,4.49844444444,2.537,6.02777777778,4.244,3.70533333333,5.76377777778
301.89,5.11522222222,4.686,4.00688888889,4.95811111111,2.96266666667,6.38677777778,4.72755555555,4.047,6.14311111111
302.26,5.11666666666,4.74833333333,3.98544444444,4.90511111111,2.91877777778,6.28622222222,4.62311111111,4.02744444444,6.00088888889
302.63,5.28255555556,4.89922222222,4.05611111111,4.98555555556,3.09144444444,6.22144444444,4.54455555556,4.08161111111,6.01066666667
303.00,5.87911111111,5.40955555556,4.52433333333,5.44455555556,3.43933333333,6.78333333333,4.97177777778,4.42294444445,6.51055555555
303.37,5.87722222222,5.37955555556,4.61888888889,5.58577777778,3.44577777778,6.524,4.97077777778,4.511,6.51477777778
303.74,5.92633333333,5.50288888889,4.71366666667,5.77044444444,3.61566666667,6.83333333333,5.10211111111,4.822,6.69655555556
304.10,5.60866666667,5.17477777778,4.20722222222,5.45122222222,3.08877777778,6.34766666667,4.65733333333,4.52216666667,6.41544444445
304.47,5.34388888889,5.04,3.98922222222,5.33733333333,2.88677777778,6.22955555556,4.52288888889,4.59866666667,6.22955555556
304.84,5.36633333333,4.95211111111,3.92444444444,5.31744444444,2.97822222222,6.20466666666,4.60311111111,4.74972222222,6.19166666667
305.21,4.84288888889,4.50688888889,3.56544444445,4.935,2.52844444444,5.48477777778,4.22722222222,4.33405555555,5.814
305.58,4.68544444444,4.46411111111,3.60911111111,4.96944444444,2.42711111111,5.402,4.12755555556,4.3965,5.73566666667
305.95,4.59677777778,4.57366666667,3.70933333333,5.00744444444,2.53677777778,5.29233333333,4.04022222222,4.44261111111,5.86866666667
306.32,4.29966666666,4.30955555556,3.45555555556,4.69488888889,2.173,4.861,3.75122222222,4.22811111111,5.70166666667
306.69,4.34544444444,4.36866666667,3.59077777778,4.83755555556,2.221,4.90044444444,3.99633333334,4.44505555555,5.93111111111
307.06,4.15144444444,4.35344444445,3.47833333333,4.78788888889,2.22144444444,4.65866666667,4.01533333333,4.50427777778,5.86555555555
307.43,4.21422222222,4.57388888889,3.37344444445,4.85211111111,2.13655555556,4.86511111111,4.12255555556,4.67716666667,5.788
307.80,4.221,4.56777777778,3.299,4.83122222222,2.09744444445,4.66077777778,3.99588888889,4.54844444444,5.77233333333
308.17,4.79733333333,5.08022222222,3.825,5.31011111111,2.80266666667,5.21377777778,4.65433333333,5.08633333333,6.32
308.54,5.25655555556,5.459,4.04511111111,5.60388888889,3.13888888889,5.50111111111,4.82766666667,5.36355555556,6.63422222222
308.90,5.62222222222,5.90088888889,4.44444444444,6.10677777778,3.48422222222,5.72366666667,5.23922222222,5.70205555556,7.006
309.27,6.08322222222,6.50877777778,4.80666666667,6.55922222222,3.77644444444,6.24822222222,5.49822222222,6.14922222222,7.34566666667
309.64,6.288,6.96922222222,4.95444444444,6.82166666667,4.03177777778,6.51311111111,5.78355555556,6.38594444444,7.58644444444
310.01,6.50344444445,7.18266666667,4.99144444444,7.10477777778,4.08666666667,6.69,5.97944444445,6.67316666667,7.67266666667
