wavelength,Back_HemTrim,Belly_HemTrim,Breast_HemTrim,Crissum_HemTrim,Crown_HemTrim,DorTail_HemTrim,Patch10_HemTrim,Patch11_HemTrim,Rump_HemTrim,Throat_HemTrim,WingTip_HemTrim
600.87,13.1807333333,44.8863333333,35.2246666667,27.2320666666,13.0981333333,12.9759333333,39.1410666667,9.01520000001,12.7417333333,34.6030666667,14.8486
601.21,13.2112,44.9419333333,35.2947333333,27.2773333333,13.1052,13.0051333333,39.1849333333,9.0192,12.7694,34.6517333333,14.8834666667
601.54,13.2508666666,44.9399333333,35.3265333333,27.3486,13.1494,13.0606666667,39.1738,9.00640000001,12.7722666667,34.6933333333,14.8762
601.88,13.252,44.9992,35.3839333334,27.4388666667,13.1822666667,13.0871333333,39.2196666667,8.99473333334,12.8264666667,34.7176,14.9426666667
602.21,13.1447333334,44.9260666667,35.2940666667,27.3842666667,13.1128,13.0382666667,39.0677333333,8.93473333334,12.7577333333,34.6605333333,14.9062666666
602.55,13.1531333333,44.9585333333,35.3152,27.437,13.0827333333,13.0412,39.0928666667,8.90319999999,12.7682666667,34.6951333333,14.9303333334
602.88,13.1952,44.9902,35.3812666666,27.5014,13.109,13.0762666667,39.1299333333,8.94386666666,12.782,34.7601333333,14.9524
603.22,13.2280666667,45.0348666667,35.4023333333,27.5275333333,13.1135333333,13.1116,39.1117333333,8.96700000001,12.8109333334,34.8171333333,15.0110666667
603.56,13.2244,45.0404666667,35.4399333333,27.5623333333,13.115,13.1409333333,39.102,8.9742,12.8526666667,34.8452,15.0303333333
603.89,13.2072,44.9682666667,35.4078,27.521,13.0674666667,13.1183333333,39.0143333333,8.9408,12.8174,34.8082,14.9660666666
604.23,13.2130666667,45.0059333333,35.4370666667,27.5409333333,13.0593333333,13.1249333333,39.0364,8.94719999999,12.8454,34.8324,14.9558666666
604.56,13.2545333333,45.1100666667,35.5216,27.6398666667,13.1152666667,13.1792666667,39.1479333333,9.006,12.8994,34.9462666667,15.0261333333
604.90,13.3157333333,45.1748,35.5664,27.6948666667,13.1678666667,13.2698,39.2029333333,9.08120000001,12.9663333333,35.0136666667,15.1277333333
605.23,13.3406,45.2164666667,35.5969333333,27.7127333333,13.183,13.3024666667,39.2556666667,9.12093333334,12.9987333333,35.0658,15.172
605.57,13.3336666667,45.1722666667,35.6,27.6383333333,13.1698,13.2678666667,39.223,9.11893333333,12.9648666667,35.0951333333,15.1653333333
605.90,13.3389333333,45.1704,35.6378666667,27.649,13.1822666667,13.2651333333,39.2678,9.13019999999,12.9791333333,35.1292,15.1748666667
606.24,13.3658666667,45.2206,35.7200666667,27.6826,13.2477333333,13.3302,39.3234666667,9.1942,13.0248666667,35.2202,15.2066
606.58,13.3785333333,45.2822666667,35.7585333333,27.7510666667,13.2796666667,13.3174,39.3782,9.16206666665,13.0391333333,35.3104,15.2276
606.91,13.3782,45.2991333333,35.8128,27.8008,13.2734666667,13.327,39.3955333333,9.17033333333,13.028,35.3574666667,15.2110666667
607.25,13.3786,45.3331333333,35.8478666667,27.8728666667,13.2683333333,13.3052666667,39.4312666667,9.15893333333,13.0102,35.4021333333,15.2101333333
607.58,13.3302,45.4098666667,35.8975333333,27.8992666667,13.2394666667,13.2770666667,39.4852666667,9.11653333333,13.0025333333,35.4562,15.2141333333
607.92,13.3497333333,45.4823333333,35.9686666667,27.9545333333,13.267,13.3344666667,39.5328666667,9.13486666667,13.0440666667,35.5341333333,15.2705333333
608.25,13.3124666667,45.4461333333,35.9422666667,27.9063333333,13.2158,13.3349333333,39.4606,9.10140000001,13.0064,35.4927333333,15.2214
608.59,13.2503333333,45.361,35.8534,27.856,13.1679333334,13.2844666667,39.3672,9.0434,12.9342666667,35.4471333333,15.1328666667
608.92,13.2554,45.3908666667,35.9344,27.9054,13.1870666667,13.3048666666,39.4006,9.08,12.9334666667,35.5027333333,15.1615333333
609.26,13.3050666667,45.3942666667,35.9548666667,27.969,13.231,13.3876666667,39.4554,9.14819999999,12.9926,35.506,15.1862666667
609.59,13.3447333333,45.4397333333,36.0233333333,28.0216666667,13.2413333333,13.4598,39.4730666667,9.1934,13.0319333333,35.5531333333,15.2092666667
609.93,13.3514,45.4696,36.0340666667,28.0428,13.2726666667,13.5032666667,39.4984,9.21046666667,13.0604,35.5840666667,15.2396
610.26,13.3853333333,45.4342,35.9981333333,27.9852,13.2708,13.5596,39.4662,9.25233333334,13.0706666667,35.5874666666,15.2364666667
610.60,13.3954666667,45.4407333333,35.9740666667,27.9844,13.2964666667,13.5478,39.4462,9.26713333333,13.0993333333,35.5515333333,15.2588
610.93,13.4742,45.4788666667,36.015,28.0063333333,13.3794,13.6582666667,39.4894,9.36153333333,13.1784,35.629,15.3149333333
611.27,13.5366,45.5231333333,36.0465333333,28.0435333333,13.4432,13.7476,39.5182666667,9.41466666668,13.2157333333,35.6636,15.3873333333
611.60,13.5160666667,45.4672666667,35.9873333333,28.0121333333,13.4048,13.6998,39.4645333333,9.39633333332,13.1462,35.6095333333,15.3335333333
611.93,13.5190666667,45.4890666666,36.055,28.0737333333,13.4386666667,13.725,39.5146666667,9.4134,13.1713333333,35.6705333333,15.3695333333
612.27,13.6275333333,45.6834666667,36.2394666667,28.2282666667,13.5429333333,13.8431333333,39.673,9.52193333335,13.3166666667,35.8542,15.4818
612.60,13.6957333334,45.7080666667,36.232,28.2528,13.5794666667,13.8974,39.6660666667,9.55019999999,13.3588666667,35.8904,15.5128
612.94,13.7240666667,45.8424666667,36.3227333333,28.3218,13.6362,13.9278,39.7313333333,9.53246666668,13.3920666667,36.0364,15.5504
613.27,13.6799333333,45.8324666667,36.2942,28.3152666667,13.6075333333,13.8595333333,39.7044666667,9.48326666667,13.3452666667,36.0224,15.5259333333
613.61,13.6806666667,45.7794,36.2708666667,28.3419333333,13.5538666667,13.836,39.6784666667,9.44179999999,13.3178,36.002,15.4798666667
613.94,13.6189333333,45.8682,36.3746666667,28.4346,13.5062666667,13.7876,39.7669333333,9.40906666668,13.2793333334,36.0588666667,15.4675333333
614.28,13.6256666667,45.8862666666,36.4212,28.4652,13.5348666667,13.8186666667,39.8026666667,9.36666666667,13.2565333333,36.1335333334,15.4592666667
614.61,13.5546666667,45.8812666667,36.3868,28.4326,13.4420666666,13.7064666667,39.7458,9.25553333334,13.1371333333,36.0956,15.3994
614.94,13.5053333334,45.9432,36.4047333333,28.4795333333,13.4279333333,13.6604666667,39.7820666667,9.20679999999,13.1014666667,36.185,15.3338
615.28,13.5559333333,46.0688666667,36.5712,28.5824666667,13.4960666667,13.7260666667,39.8783333333,9.25766666667,13.1664,36.3681333333,15.4097333333
615.61,13.5858,46.1336,36.5612,28.5922,13.4754,13.6936,39.9008666666,9.23433333334,13.1192666667,36.386,15.4008666667
615.95,13.5603333333,46.0258666667,36.5396666667,28.5298,13.4688,13.6584666667,39.8309333333,9.19153333333,13.0840666667,36.3299333333,15.3932
616.28,13.4904,46.0344666667,36.5432666666,28.5050666667,13.4388666667,13.6214666667,39.8216666667,9.16893333333,13.0621333333,36.3254,15.3641333333
616.61,13.5208666667,46.1093333333,36.6095333333,28.5663333333,13.4186,13.6436666667,39.8514666667,9.22633333333,13.0522,36.3464666667,15.4048
616.95,13.627,46.1972666667,36.6826666667,28.6788666667,13.5155333333,13.7814,39.9646,9.32706666667,13.1304666667,36.4805333333,15.5118666667
617.28,13.6710666667,46.3082,36.7586,28.6912,13.5689333333,13.8142666667,40.0054666667,9.3592,13.1581333333,36.5714,15.5406666666
617.62,13.7282,46.339,36.7712,28.7156666666,13.6321333333,13.8838666667,40.0049333333,9.39906666667,13.2369333333,36.6031333333,15.5917333333
617.95,13.7239333333,46.3981333333,36.8012666667,28.7434,13.597,13.8759333333,40.0330666667,9.43020000001,13.2486,36.6764,15.5682
618.28,13.8096,46.5108,36.9587333333,28.8976,13.7272,13.9844666667,40.1514666667,9.56773333333,13.3512666667,36.8576666666,15.6962
618.62,13.8732,46.5062666667,36.9574666667,28.9015333333,13.7648,14.0184666667,40.127,9.62306666667,13.3956,36.8751333333,15.7534666667
618.95,13.9228,46.5430666667,36.9488,28.9454666667,13.8072666667,14.0757333333,40.1880666667,9.66833333333,13.482,36.8708,15.81
619.28,13.9872,46.5645333333,37.0468,29.0157333333,13.8868,14.1663333333,40.2584,9.75333333333,13.5845333333,36.9908666667,15.8854666667
619.62,13.9602,46.6214,37.0494,29.1008,13.8618666667,14.1068666667,40.3283333333,9.70826666666,13.54,37.0564666667,15.8624
619.95,14.0243333333,46.6813333333,37.1487333333,29.2117333333,13.8966,14.1252666667,40.4322666667,9.71326666667,13.5792666667,37.146,15.9118666667
620.28,14.0008,46.576,37.0496,29.1813333333,13.8608,14.0794,40.3654,9.6628,13.5213333333,37.1539333334,15.8408666667
620.62,14.0198,46.6258,37.0865333333,29.1971333333,13.8570666667,14.0489333333,40.3735333333,9.63746666667,13.5308666667,37.1848,15.8483333333
620.95,13.9346,46.5708666667,37.0714,29.1928666667,13.7711333333,13.9462,40.3114666667,9.58466666667,13.4624,37.173,15.8330666667
621.28,13.9476,46.5892666667,37.1291333333,29.2084,13.7806,13.9437333333,40.3596,9.58206666666,13.4631333333,37.2076666667,15.8593333333
621.62,13.9912,46.5992,37.135,29.2588666667,13.8449333333,13.9882,40.3610666667,9.60746666666,13.4984,37.2148,15.9522
621.95,14.0080666667,46.6353333333,37.0966,29.2593333333,13.8498,14.0277333333,40.3914,9.57399999999,13.5222,37.1781333333,15.9456
622.28,13.9848,46.716,37.1724666667,29.3179333333,13.8572,14.0177333334,40.483,9.54759999999,13.536,37.2696,15.9363333333
622.62,13.9642,46.7178,37.1912666667,29.341,13.8645333333,14.016,40.4977333333,9.52426666668,13.4936666667,37.323,15.9019333334
622.95,13.9443333333,46.7328,37.1478666667,29.3178666667,13.8258,14.0008,40.4325333333,9.5052,13.4837333333,37.2821333333,15.8796666667
623.28,13.8984,46.7346,37.1678666667,29.2906,13.7822,14.0234666666,40.369,9.50373333333,13.4616,37.2906666667,15.8470666667
623.62,13.8468666667,46.7103333333,37.1071333333,29.2651333333,13.7212666667,14.0106,40.2912,9.45613333333,13.4168666667,37.3054,15.7829333333
623.95,13.9323333333,46.839,37.294,29.3917333333,13.7917333333,14.0926,40.4184666667,9.5028,13.529,37.4308666667,15.9078666667
624.28,13.8391333333,46.7161333333,37.2284666667,29.2930666667,13.7450666667,14.0224,40.3392,9.42866666668,13.4644666667,37.3445333333,15.8171333333
624.62,13.9425333333,46.8323333333,37.3316666667,29.4067333333,13.8892666667,14.1535333333,40.4652,9.53053333334,13.5822666667,37.454,15.9024
624.95,13.9557333333,46.8333333333,37.3489333333,29.4758666667,13.9130666667,14.1606,40.4521333333,9.54879999999,13.5790666667,37.5179333333,15.9328
625.28,13.9026666667,46.8819333333,37.4142,29.4874666667,13.8610666667,14.0908,40.4951333334,9.51133333333,13.5251333333,37.5912666667,15.9182
625.61,13.859,46.8330666667,37.4223333333,29.4470666667,13.7926666667,14.0372666667,40.4498666667,9.45793333333,13.4882,37.6077333333,15.8751333333
625.95,13.8476666667,46.7856666667,37.3716,29.3904666667,13.7094666667,14.0066666667,40.3809333333,9.42633333333,13.4566,37.5728666667,15.8310666667
626.28,13.7891333333,46.7668,37.3659333333,29.3520666667,13.6600666667,13.9436666667,40.3218666667,9.37806666666,13.4115333333,37.5572666667,15.7833333333
626.61,13.7736,46.7855333333,37.4002666667,29.4069333333,13.6743333333,13.9438,40.3676,9.35566666667,13.3942,37.6023333333,15.7630666667
626.94,13.8500666667,46.842,37.4637333333,29.4859333333,13.7665333333,13.9981333333,40.4423333333,9.43066666667,13.475,37.6579333333,15.8285333333
627.28,13.8488666667,46.8605333333,37.4729333333,29.4822666667,13.7703333333,13.9879333333,40.4370666667,9.44253333333,13.4656666667,37.6496666667,15.8699333333
627.61,13.82,46.8462,37.4184,29.4775333334,13.7854,14.0017333333,40.4199333333,9.48733333334,13.4936666667,37.6062666667,15.8554
627.94,13.8442,46.8752,37.4474,29.5612666667,13.7868666667,14.0318666667,40.431,9.52453333333,13.5120666667,37.6846666667,15.8962
628.27,13.8251333333,46.8293333333,37.3942,29.5082,13.7199333333,14.0120666667,40.3573333333,9.5018,13.4892,37.6415333333,15.8768666667
628.61,13.8754666666,46.9564,37.5160666667,29.5692666666,13.7434666667,14.0512666667,40.4514,9.55293333335,13.5545333333,37.7074666667,15.8862666667
628.94,13.9489333333,46.9566,37.5482,29.6065333333,13.8115333333,14.1432666666,40.4856,9.61153333333,13.6242666667,37.7318666667,15.8915333333
629.27,13.9129333333,46.9698666666,37.5368666667,29.5792,13.7772,14.102,40.4610666667,9.57413333333,13.5495333333,37.7138,15.8485333334
629.60,13.8667333333,46.9582666667,37.5312666666,29.6126666667,13.7866,14.075,40.4191333333,9.58653333334,13.4944,37.6492666667,15.8388
629.94,13.8875333334,46.8836666667,37.4878,29.6684666667,13.7696666667,14.0762,40.4020666666,9.58673333333,13.4656666667,37.6153333333,15.8628
630.27,13.9163333333,46.9712,37.5836,29.7331333333,13.7936666666,14.1154,40.4314666667,9.61386666667,13.5048666667,37.7072666667,15.9142
630.60,13.8554666667,46.9790666667,37.5528666667,29.7262666667,13.7498,14.0558666667,40.4047333333,9.53293333332,13.4290666667,37.6905333333,15.8613333333
630.93,13.8502,46.9884666667,37.5700666667,29.7534,13.7711333333,14.0216,40.4395333333,9.5142,13.4353333333,37.7357333333,15.8552
631.26,13.8813333333,47.0743333333,37.6388666667,29.736,13.7804,14.0104666667,40.4358666667,9.50633333332,13.3965333333,37.8261333333,15.8579333333
631.60,13.9397333333,47.3004,37.7731333333,29.8471333333,13.8493333333,14.065,40.5724,9.56873333333,13.4791333333,37.9405333333,15.906
631.93,13.9671333333,47.408,37.9479333333,29.9748,13.9127333333,14.1164,40.6927333333,9.57979999999,13.4936666667,38.0836666667,15.9389333333
632.26,13.8848,47.3798,37.8714,29.9270666666,13.882,14.0861333333,40.6528666667,9.52706666668,13.4055333333,38.0604,15.9161333333
632.59,13.8533333333,47.3430666667,37.8430666666,29.8925333333,13.8044666667,14.0545333333,40.6341333333,9.4578,13.3544666667,38.0214666667,15.8977333333
632.92,13.9224666667,47.4128666667,37.9374666667,30.0370666667,13.8892,14.1635333333,40.6865333333,9.54746666667,13.4967333333,38.1289333333,15.9821333333
633.26,14.0468,47.4418,38.0478666667,30.1153333333,14.026,14.2934666667,40.8089333333,9.62986666667,13.6162,38.2396,16.1064666667
633.59,14.1922,47.7184,38.2359333333,30.242,14.1782666667,14.4230666667,41.0289333333,9.73953333332,13.7704666667,38.5002,16.2085333333
633.92,14.2232,47.6576,38.1776666667,30.2113333333,14.2054666667,14.4494,40.9972666667,9.78593333333,13.7867333334,38.4751333333,16.2287333333
634.25,14.3091333333,47.7359333333,38.2586,30.2618666667,14.2370666667,14.5321333333,41.0507333333,9.85620000001,13.8414666667,38.5764666667,16.2976666667
634.58,14.2729333333,47.7378,38.2472,30.2782666667,14.2063333333,14.5612666667,41.0295333333,9.83346666668,13.8043333333,38.5900666667,16.2794
634.91,14.2016666667,47.6662666667,38.2114666667,30.2849333334,14.1338,14.5017333333,41.0000666667,9.7362,13.7396666667,38.5526666666,16.2182666667
635.25,14.0908,47.5338,38.1330666667,30.1408666667,14.0431333333,14.4119333333,40.8854,9.60733333333,13.5944,38.4598666667,16.1398
635.58,14.1229333333,47.4853333333,38.0435333333,30.1290666667,14.0026,14.3589333333,40.8409333333,9.61766666667,13.5704666667,38.4542666667,16.0841333333
635.91,14.1050666667,47.4244666667,37.9926,30.0883333333,13.9627333333,14.3506,40.7952666667,9.60633333333,13.5626666667,38.4403333333,16.0358666667
636.24,14.0774,47.4671333333,38.0437333333,30.1373333333,13.9528666667,14.3393333333,40.7834,9.57786666667,13.5363333334,38.5026666666,15.9925333333
636.57,14.1401333333,47.5339333333,38.0792,30.1735333333,13.9912,14.3532,40.8902666667,9.60033333334,13.5426,38.6075333333,16.0302666667
636.90,14.0414,47.6076666667,38.0838,30.1431333333,13.8860666667,14.2642,40.8806,9.52126666667,13.4633333333,38.6294666667,15.9251333333
637.23,13.8605333333,47.3936666667,37.9434,29.9955333333,13.7028666667,14.1022,40.6608,9.38026666667,13.3141333333,38.3954666667,15.7704666666
637.56,13.8811333333,47.5344666667,38.1178666667,30.1065333333,13.7069333334,14.1239333333,40.8114666667,9.35440000001,13.3274,38.504,15.7724666667
637.90,13.9182666667,47.6133333333,38.189,30.2018666667,13.7709333333,14.1525333333,40.8928,9.39793333333,13.3473333333,38.6277333333,15.797
638.23,14.0878,47.8883333333,38.4700666667,30.4210666667,13.9610666667,14.3104666667,41.1226666667,9.56019999999,13.5222,38.8463333333,15.9306
638.56,14.1403333333,48.0139333333,38.5651333333,30.5452666667,14.035,14.4012666667,41.2362666666,9.64580000001,13.5784,38.9135333333,16.0289333333
638.89,14.338,48.1586666667,38.7131333333,30.7678666667,14.2022,14.5870666667,41.4512,9.854,13.7638666667,39.0785333333,16.1814
639.22,14.3527333333,48.3733333333,38.8323333333,30.8449333333,14.3111333333,14.6682,41.5850666667,9.91986666666,13.8555333333,39.1558,16.2794
639.55,14.4466666667,48.531,38.9194666667,30.9404,14.4088,14.7338666667,41.6325333333,9.98646666666,13.9437333333,39.2446666666,16.3529333333
639.88,14.5400666667,48.6646666667,38.981,31.0428666667,14.5364,14.8290666667,41.7370666667,10.1423333333,14.0628,39.323,16.5258666667
640.21,14.4937333333,48.7188666667,39.0454,31.0570666667,14.5816666667,14.8433333333,41.7934666666,10.1453333333,14.0399333333,39.2671333333,16.4981333333
640.54,14.5802,48.8056666667,39.0975333333,31.1686,14.6557333333,14.9157333333,41.8915333333,10.1832,14.0934,39.3721333333,16.5993333333
640.87,14.6616666667,49.0358,39.2481333333,31.2911333333,14.7714,15.0888,42.1222666667,10.3001333333,14.2130666667,39.5839333333,16.6963333333
641.20,14.5756666667,49.0020666667,39.1317333333,31.1478,14.6737333333,14.9677333333,42.0310666666,10.2016666667,14.1236,39.5284,16.6186666667
641.53,14.4397333333,48.9128666667,39.0319333333,31.0076666666,14.5404,14.8719333333,41.9600666667,10.0541333333,14.0266,39.4225333333,16.5248666667
641.87,14.3895333333,48.6726666667,38.8540666667,30.8558,14.4169333333,14.7561333333,41.7597333333,9.96159999999,13.9598,39.2350666667,16.4404666667
642.20,14.4827333333,48.7588666667,38.8658,30.9192,14.4874,14.8634,41.7954666667,10.0405333333,14.0697333333,39.3339333333,16.5000666667
642.53,14.4454,48.6974666667,38.7725333333,30.8344666667,14.3828666667,14.7656666667,41.7104666667,9.91566666665,13.9825333333,39.233,16.4275333333
642.86,14.3992666667,48.6234666667,38.7157333333,30.8334666666,14.3265333334,14.7223333333,41.6833333333,9.863,13.9252,39.2268666667,16.4359333333
643.19,14.2967333333,48.5122,38.7024,30.7717333333,14.1898,14.5996666667,41.6364,9.71153333332,13.8095333333,39.1911333333,16.3672666667
643.52,14.2729333333,48.5308666667,38.7175333333,30.8262,14.1937333334,14.583,41.6280666667,9.67233333333,13.8373333334,39.2220666667,16.3139333333
643.85,14.1731333333,48.3051333333,38.5592,30.7417333333,14.0455333333,14.4637333333,41.429,9.53646666668,13.7476666667,39.1169333333,16.2607333333
644.18,14.1980666667,48.377,38.5573333333,30.76,14.0604666667,14.4727333333,41.4308,9.57793333332,13.7699333333,39.1084666667,16.2477333334
644.51,14.2678666667,48.3528,38.5505333333,30.777,14.0676666667,14.4362,41.3308666667,9.52366666667,13.7139333333,39.1036,16.3083333333
644.84,14.3296666666,48.3600666667,38.5986,30.9356,14.2060666667,14.5718,41.3729333333,9.58746666667,13.7598666667,39.1350666666,16.4495333333
645.17,14.4289333333,48.3880666666,38.6105333333,31.0346,14.2292,14.6577333333,41.3948666667,9.68473333333,13.8062,39.1239333333,16.5200666667
645.50,14.4156,48.5571333333,38.7024666667,31.1250666667,14.2772,14.7096,41.5638,9.70753333332,13.7888,39.2689333333,16.6078666667
