wavelength,Back_TacSurm,Belly_TacSurm,Breast_TacSurm,Crissum_TacSurm,Crown_TacSurm,DorTail_TacSurm,Patch10_TacSurm,Patch11_TacSurm,Rump_TacSurm,Throat_TacSurm,WingTip_TacSurm
381.24,4.26093333333,3.36806666667,3.98126666667,3.75696,2.45693333333,5.69226666667,49.895,3.46006666667,2.70073333333,4.01113333333,5.24746666667
381.61,4.18573333333,3.2842,3.9366,3.67217333333,2.3766,5.60006666667,49.9022666667,3.3756,2.64466666667,3.92566666667,5.1708
381.97,4.09286666667,3.19473333333,3.8302,3.59202,2.26293333334,5.4764,49.9135333333,3.27,2.55633333333,3.8156,5.05446666667
382.33,4.0326,3.13413333333,3.76426666667,3.55268333334,2.18566666667,5.43146666667,49.8965333333,3.1938,2.47766666667,3.73286666666,4.97726666666
382.69,4.02666666667,3.137,3.79706666667,3.56518666667,2.20866666667,5.4644,49.9152,3.20346666667,2.51193333333,3.7462,4.98293333333
383.05,3.962,3.07313333334,3.77073333333,3.50898,2.1746,5.39993333333,49.9796,3.1432,2.44953333333,3.6748,4.91533333333
383.41,3.9406,3.0202,3.7386,3.45951,2.163,5.36493333333,50.0674666667,3.0908,2.4176,3.6396,4.8794
383.77,3.95213333333,3.039,3.75373333333,3.45136666667,2.1812,5.36913333333,50.1422666667,3.08913333333,2.4192,3.66886666667,4.85993333333
384.14,3.96153333333,3.0376,3.71593333333,3.44187666667,2.182,5.37153333333,50.2794,3.04773333333,2.39033333333,3.67286666667,4.8264
384.50,3.96646666667,3.0224,3.7322,3.45727333333,2.203,5.34246666667,50.3328,3.05086666667,2.40446666667,3.69366666667,4.83
384.86,3.95473333333,3.0188,3.75066666667,3.46040333333,2.2046,5.3266,50.4564,3.04726666667,2.4028,3.72773333333,4.8228
385.22,3.9454,3.0164,3.75106666667,3.49437,2.21606666667,5.3536,50.637,3.03733333333,2.4118,3.7428,4.8452
385.58,3.88073333333,2.93533333333,3.67093333333,3.44705,2.17,5.27893333333,50.6086666667,2.99013333333,2.34166666667,3.6966,4.78086666667
385.94,3.87566666667,2.93193333333,3.6782,3.44990666667,2.18933333333,5.29693333333,50.6907333333,3.01386666667,2.3556,3.6984,4.7986
386.30,3.85033333333,2.893,3.6348,3.41521666667,2.17886666667,5.244,50.6318,3.0216,2.34793333333,3.66346666667,4.78766666667
386.66,3.7946,2.84986666667,3.58173333333,3.36991,2.1434,5.19033333333,50.7080666667,2.9804,2.2798,3.60686666667,4.74146666667
387.03,3.7938,2.84473333333,3.56546666667,3.36811666667,2.13273333333,5.1942,50.6506666667,2.98866666667,2.30273333333,3.60226666667,4.73713333334
387.39,3.7614,2.84186666667,3.55313333333,3.38407333333,2.13086666667,5.18353333334,50.5864666667,2.99146666667,2.3176,3.59726666667,4.73826666667
387.75,3.8054,2.91366666667,3.61066666667,3.44795,2.1998,5.2734,50.6794666667,3.04986666667,2.37953333333,3.6366,4.81
388.11,3.78833333333,2.9228,3.63546666666,3.47929,2.21593333333,5.2826,50.6408,3.09466666667,2.39506666667,3.63106666667,4.83246666666
388.47,3.75333333333,2.88426666667,3.62686666667,3.44760333333,2.1834,5.27113333333,50.5782666667,3.0886,2.36646666667,3.59766666667,4.80366666667
388.83,3.68633333333,2.81726666667,3.5626,3.39774666667,2.1272,5.22486666667,50.6122666667,3.03066666667,2.31926666667,3.51753333333,4.7192
389.19,3.67513333333,2.80186666667,3.52873333333,3.35590333333,2.11266666667,5.1796,50.5446,3.012,2.30413333333,3.48806666667,4.6678
389.55,3.6986,2.8502,3.5442,3.37171333333,2.14726666667,5.19613333333,50.5462666666,3.029,2.31886666667,3.51333333333,4.69393333333
389.91,3.645,2.78513333333,3.48226666667,3.31098,2.09726666667,5.13753333333,50.5159333333,2.95293333333,2.2566,3.46066666667,4.6402
390.27,3.61326666667,2.7852,3.4458,3.27105,2.052,5.09693333333,50.4828,2.91186666667,2.2112,3.4282,4.59933333333
390.63,3.61433333333,2.77493333333,3.443,3.26465666667,2.03873333333,5.08426666667,50.4989333333,2.90793333333,2.19786666667,3.4114,4.6076
391.00,3.63513333333,2.80706666667,3.47266666667,3.29176333333,2.04893333333,5.1026,50.5899333333,2.91953333333,2.19606666667,3.42613333333,4.67893333333
391.36,3.67873333333,2.83833333333,3.5292,3.33524333333,2.08606666667,5.14426666667,50.6644,2.96273333333,2.2272,3.45906666667,4.71353333333
391.72,3.69046666667,2.79773333333,3.50846666667,3.33960666667,2.0696,5.09286666667,50.6752,2.93773333333,2.19853333333,3.45006666667,4.70666666667
392.08,3.66533333333,2.76246666667,3.45953333334,3.28258666667,2.02533333333,5.03053333333,50.7368,2.87666666667,2.16273333333,3.4008,4.6684
392.44,3.66906666667,2.79666666667,3.4516,3.29775333333,2.03193333333,5.0388,50.8446666667,2.86733333333,2.17633333333,3.4076,4.68853333333
392.80,3.6918,2.8138,3.46073333333,3.3236,2.06253333333,5.03593333333,50.8876666667,2.87726666667,2.19186666667,3.4246,4.7322
393.16,3.73513333333,2.8436,3.5124,3.36480666667,2.10413333333,5.065,50.8984666667,2.91366666667,2.2398,3.4822,4.8094
393.52,3.7582,2.86546666667,3.57873333333,3.40425,2.1432,5.13066666667,51.0324666667,2.94746666667,2.27786666667,3.5108,4.8456
393.88,3.79086666667,2.89686666667,3.63353333333,3.45378,2.1728,5.1884,51.0930666667,2.99193333333,2.33033333333,3.5398,4.87973333333
394.24,3.83486666667,2.9066,3.6754,3.50707333333,2.2302,5.23686666667,51.2138666667,3.0268,2.38053333333,3.58033333334,4.91473333333
394.60,3.8676,2.93946666667,3.71546666667,3.55073666667,2.2808,5.26293333333,51.2151333333,3.08533333333,2.44986666667,3.62093333333,4.9368
394.96,3.805,2.8912,3.6736,3.50573,2.23906666667,5.2058,51.179,3.02986666667,2.4244,3.57173333333,4.84486666667
395.32,3.7794,2.87886666667,3.64166666667,3.45749333334,2.19646666667,5.1832,51.229,2.97933333333,2.3962,3.53466666667,4.7946
395.68,3.71466666667,2.84573333333,3.61186666667,3.40547,2.16086666667,5.15833333333,51.2506,2.93546666666,2.37346666667,3.49213333333,4.72986666667
396.04,3.7068,2.84913333333,3.621,3.41669666667,2.18413333333,5.1772,51.2495333333,2.94833333333,2.406,3.51866666667,4.73746666667
396.40,3.71653333333,2.83446666667,3.62833333333,3.39413333334,2.19973333333,5.192,51.313,2.9566,2.40126666667,3.52773333333,4.7382
396.76,3.71186666667,2.84573333333,3.65806666667,3.35958666667,2.2046,5.20973333333,51.292,2.96493333333,2.40453333333,3.547,4.71913333333
397.12,3.6842,2.8342,3.6234,3.34706333333,2.18433333333,5.18993333333,51.3171333333,2.92853333333,2.38533333333,3.51326666667,4.67246666667
397.48,3.67766666667,2.84886666667,3.59953333333,3.35415333333,2.16873333333,5.1816,51.3143333333,2.92533333333,2.3888,3.52253333333,4.6408
397.84,3.75786666667,2.9324,3.66893333333,3.43205666667,2.2406,5.25966666667,51.3756,3.01253333333,2.4656,3.60933333333,4.72333333333
398.20,3.77313333333,2.94926666667,3.67726666667,3.44250666667,2.2588,5.2778,51.4236,3.03713333333,2.48786666667,3.62673333333,4.747
398.56,3.7788,2.94926666667,3.6656,3.43741666667,2.25706666667,5.282,51.4988,3.01073333333,2.46433333333,3.61606666667,4.75113333333
398.92,3.81153333333,2.97406666667,3.6982,3.45123333333,2.28893333333,5.33433333333,51.5431333333,3.06166666667,2.504,3.66486666667,4.8122
399.28,3.77793333333,2.93793333333,3.66893333333,3.42363333333,2.24686666666,5.29893333333,51.619,3.0476,2.47333333333,3.65593333334,4.8018
399.64,3.73933333333,2.90786666667,3.6136,3.37971,2.1882,5.2552,51.6357333334,2.9942,2.42866666667,3.6114,4.78273333333
400.00,3.76386666667,2.92406666667,3.6324,3.40926666667,2.18126666667,5.27473333333,51.6514666667,3.00313333333,2.43453333333,3.62073333333,4.79566666667
400.36,3.74133333333,2.9186,3.62,3.41986,2.16753333333,5.24666666667,51.6049333333,2.98193333333,2.45326666667,3.58913333333,4.78513333333
400.72,3.78686666667,2.95966666667,3.64306666667,3.48923,2.20326666667,5.29253333333,51.7072666667,3.03533333333,2.51213333333,3.61213333333,4.84686666667
401.08,3.81333333333,2.96366666667,3.67246666667,3.51187,2.21586666666,5.32813333333,51.7732666667,3.05546666667,2.5504,3.63746666667,4.86226666667
401.44,3.79746666667,2.93746666667,3.6604,3.49235666667,2.18066666667,5.30053333333,51.7255333333,3.03353333333,2.53833333333,3.5942,4.86066666667
401.80,3.78653333334,2.9274,3.641,3.47338,2.1648,5.26746666667,51.7439333333,3.0142,2.5248,3.57306666667,4.84086666666
402.16,3.78253333333,2.9174,3.6302,3.47097333333,2.15313333333,5.25893333333,51.7884,3.0174,2.51606666667,3.566,4.84266666667
402.52,3.79453333333,2.94693333333,3.64326666667,3.49332666667,2.17053333333,5.27086666667,51.8534,3.04146666667,2.54673333333,3.59673333333,4.86986666667
402.88,3.86473333333,3.01873333333,3.70246666667,3.57627,2.22966666667,5.33846666667,51.9684666667,3.09833333333,2.6054,3.63493333333,4.9236
403.24,3.9008,3.07173333333,3.74106666667,3.62534,2.27553333333,5.38933333333,51.9704,3.13426666667,2.66126666667,3.6588,4.94853333333
403.60,3.9606,3.12326666667,3.8042,3.69362666667,2.3458,5.4534,51.9581333333,3.19586666666,2.7154,3.71913333333,4.99813333333
403.95,3.97526666667,3.14786666667,3.81633333333,3.70153666667,2.39193333334,5.47353333333,52.0305333333,3.2182,2.72926666667,3.72753333333,5.02786666666
404.31,3.98486666667,3.1612,3.81773333333,3.70029333333,2.40546666667,5.47993333333,52.0158666667,3.2152,2.7294,3.7248,5.03153333333
404.67,3.8842,3.06306666667,3.71753333333,3.61040666667,2.32673333333,5.38473333333,51.8984,3.117,2.63193333333,3.6508,4.926
405.03,3.85513333333,3.055,3.6892,3.58414,2.30313333333,5.35566666667,51.9534,3.106,2.60386666667,3.6196,4.89873333333
405.39,3.85786666666,3.05253333333,3.6772,3.59361,2.31186666667,5.3552,52.0974666667,3.12206666667,2.6116,3.62966666667,4.8956
405.75,3.84206666667,3.0312,3.65506666667,3.58771666667,2.30886666667,5.33233333333,52.1182666667,3.09826666666,2.59506666667,3.6074,4.88473333333
406.11,3.79986666666,3.009,3.63993333333,3.56606,2.28493333333,5.29266666667,52.1262,3.05333333334,2.584,3.5874,4.86666666667
406.47,3.79626666667,3.00633333333,3.63046666667,3.56892666667,2.28046666667,5.30473333333,52.1344,3.0364,2.5792,3.58386666667,4.85186666667
406.83,3.72633333333,2.94286666667,3.5568,3.50137333333,2.22826666667,5.2258,52.0834666667,2.96806666667,2.52133333333,3.5338,4.772
407.19,3.72966666667,2.9254,3.54533333333,3.51167333333,2.2482,5.21126666667,52.1039333333,2.9636,2.52413333333,3.55506666667,4.78673333333
407.55,3.69406666667,2.9044,3.52906666667,3.49271666667,2.2332,5.17266666667,52.1496666667,2.96153333333,2.52133333333,3.54266666667,4.773
407.90,3.67406666667,2.86353333333,3.50653333333,3.47002333333,2.20106666667,5.1354,52.1400666667,2.9322,2.501,3.52206666667,4.74166666667
408.26,3.67966666667,2.86006666667,3.51393333333,3.48454333333,2.20366666667,5.12586666667,52.2352666667,2.9388,2.50473333333,3.5558,4.7332
408.62,3.77126666667,2.93533333333,3.59226666667,3.55626333334,2.2708,5.1926,52.2878666667,3.00406666667,2.5744,3.6224,4.81093333333
408.98,3.8158,2.99113333333,3.62406666667,3.58605666667,2.32373333333,5.2298,52.3186,3.02666666666,2.61753333333,3.65586666667,4.86646666667
409.34,3.85613333333,3.01513333333,3.66373333333,3.61519,2.37653333333,5.2708,52.3358,3.04133333333,2.66273333333,3.6846,4.91846666666
409.70,3.85926666667,3.0374,3.6876,3.60966,2.39913333334,5.2862,52.3449333333,3.0484,2.68806666667,3.70073333333,4.935
410.06,3.90073333333,3.07786666667,3.72493333333,3.64136666667,2.44006666667,5.33433333333,52.3523333333,3.08926666667,2.72133333333,3.72226666667,4.952
410.42,3.85866666667,3.0392,3.69426666667,3.59259333333,2.3992,5.28466666667,52.2770666667,3.06686666667,2.6882,3.68706666667,4.91733333333
410.77,3.8778,3.05453333333,3.72106666667,3.59995666667,2.39986666667,5.29406666667,52.2687333333,3.06853333333,2.6914,3.6908,4.93833333333
411.13,3.88493333333,3.0792,3.73906666667,3.61158,2.40033333333,5.30573333333,52.246,3.07893333333,2.69753333333,3.69966666667,4.95333333333
411.49,3.9188,3.0898,3.7508,3.62819333333,2.40926666667,5.34446666667,52.2848666667,3.08566666667,2.70613333334,3.711,4.9588
411.85,3.906,3.09366666667,3.73853333333,3.62631,2.39686666667,5.34266666667,52.2679333333,3.08,2.71013333333,3.70786666667,4.95813333333
412.21,3.8986,3.09206666666,3.72106666667,3.60434,2.39533333333,5.33893333333,52.2466666667,3.07553333334,2.7124,3.68346666667,4.96846666666
412.57,3.88766666667,3.09826666667,3.727,3.59476333334,2.397,5.32726666667,52.2781333333,3.07966666667,2.7292,3.68266666667,4.97813333333
412.92,3.87986666667,3.08806666667,3.7352,3.60804333333,2.40893333333,5.34206666667,52.2988,3.10193333333,2.72786666667,3.6952,4.97426666667
413.28,3.877,3.0984,3.742,3.60018666667,2.39326666667,5.34213333333,52.3085333333,3.10093333333,2.72386666666,3.7074,4.95873333333
413.64,3.88826666667,3.1114,3.75293333333,3.61121,2.40346666667,5.35293333334,52.3866666667,3.11633333333,2.73313333333,3.73613333333,4.95926666667
414.00,3.87593333333,3.1188,3.74313333333,3.60670666666,2.40826666667,5.34753333333,52.4259333333,3.0972,2.72206666667,3.734,4.95913333333
414.36,3.90253333333,3.137,3.7728,3.63075666667,2.44113333333,5.3794,52.5579333333,3.12426666667,2.76006666667,3.75466666667,4.98306666667
414.72,3.88526666667,3.13066666667,3.74513333333,3.62594333333,2.42353333333,5.3706,52.6552666667,3.11593333333,2.75433333333,3.75046666667,4.98526666667
415.07,3.85293333333,3.10873333333,3.7008,3.58303666667,2.40193333333,5.33993333333,52.7005333333,3.08346666667,2.74026666667,3.71326666667,4.94326666667
415.43,3.82646666667,3.112,3.70226666667,3.57804666667,2.39593333333,5.31886666667,52.7658666666,3.0706,2.75486666667,3.71606666667,4.92253333333
415.79,3.84353333333,3.1222,3.7218,3.58447333333,2.4088,5.3338,52.8407333333,3.07506666667,2.77886666666,3.73,4.90893333333
416.15,3.8458,3.13486666667,3.75246666667,3.60302666667,2.43006666667,5.35373333333,52.8845333333,3.08066666667,2.797,3.7464,4.91666666667
416.51,3.80353333333,3.10106666667,3.7108,3.57533666667,2.39833333333,5.33106666667,52.9158666667,3.0506,2.763,3.714,4.87566666667
416.86,3.78766666667,3.08173333333,3.69693333333,3.54906333333,2.3832,5.30106666667,52.9084666667,3.01786666667,2.74986666667,3.69686666667,4.8584
417.22,3.77326666666,3.07226666667,3.679,3.54015666667,2.39106666667,5.27446666667,52.8699333333,2.99586666667,2.7474,3.6962,4.8438
417.58,3.769,3.06886666667,3.66766666667,3.54839666667,2.40653333333,5.26993333333,52.7792,2.99253333333,2.7514,3.6782,4.847
417.94,3.789,3.0924,3.69726666667,3.58642666667,2.43653333333,5.30346666666,52.7703333333,3.03333333333,2.797,3.71746666667,4.8804
418.29,3.77566666667,3.0978,3.69666666667,3.58819333333,2.4458,5.30853333333,52.7166666667,3.02633333333,2.80006666667,3.71733333333,4.87793333333
418.65,3.76813333333,3.10186666667,3.7048,3.59699,2.4568,5.31606666667,52.7114666667,3.03513333333,2.8032,3.72573333333,4.8848
419.01,3.76593333333,3.09653333333,3.72346666667,3.59806666667,2.4704,5.31866666667,52.6653333333,3.04526666667,2.8124,3.72586666667,4.89526666667
419.37,3.75666666667,3.0852,3.7142,3.58529,2.4742,5.3246,52.5830666667,3.0402,2.80546666667,3.71506666667,4.89786666667
419.73,3.74573333333,3.0798,3.70146666667,3.58923,2.47266666667,5.312,52.5898666667,3.03653333333,2.80566666667,3.7114,4.91626666667
420.08,3.73413333333,3.0622,3.68086666667,3.57951,2.45613333333,5.30193333333,52.5934,3.02866666667,2.79126666667,3.70566666667,4.90366666667
420.44,3.7406,3.07626666667,3.69866666667,3.58640333333,2.47686666667,5.30966666667,52.5716,3.0346,2.80893333333,3.7196,4.9146
420.80,3.73813333333,3.0796,3.69953333333,3.59211,2.47666666667,5.3066,52.5624666667,3.03573333333,2.81226666667,3.72526666667,4.90746666667
421.16,3.71933333333,3.06413333333,3.68146666667,3.57369333333,2.46406666667,5.29653333333,52.5433333333,3.0196,2.79733333334,3.7032,4.89993333333
421.51,3.69726666667,3.03653333334,3.6616,3.54613,2.4242,5.28,52.5738,2.99206666667,2.77753333333,3.68666666667,4.872
421.87,3.68193333333,3.02113333333,3.6474,3.52127,2.4036,5.26293333333,52.6062666667,2.96566666667,2.76286666667,3.66406666667,4.84886666667
422.23,3.6742,3.0138,3.6382,3.51958,2.40073333334,5.24546666667,52.601,2.95333333333,2.76486666667,3.6544,4.8462
422.58,3.68026666667,3.01193333333,3.64353333333,3.52676,2.41073333333,5.24466666667,52.5886,2.9526,2.78453333333,3.65853333333,4.8454
422.94,3.67953333333,3.00286666667,3.62646666667,3.53012666667,2.40706666667,5.24146666667,52.6292666667,2.93593333333,2.7776,3.65793333333,4.8368
423.30,3.67926666667,3.00573333334,3.62626666667,3.53273,2.4072,5.2334,52.6408,2.9338,2.77866666667,3.65466666667,4.8448
423.66,3.68066666667,3.00786666667,3.63413333333,3.53447666667,2.4162,5.2468,52.6391333333,2.93826666667,2.77886666667,3.65626666667,4.84573333333
424.01,3.6864,3.0104,3.6436,3.53867333333,2.4228,5.24666666667,52.6344,2.93686666667,2.78573333333,3.6528,4.85373333333
424.37,3.69806666667,3.01273333334,3.64506666667,3.54301333333,2.42613333333,5.23533333334,52.6574,2.93813333333,2.7926,3.6502,4.8594
424.73,3.7044,3.02086666667,3.6542,3.54735666667,2.43873333333,5.24533333333,52.7030666666,2.94846666667,2.80673333333,3.65,4.87793333333
425.08,3.7166,3.03006666667,3.6588,3.55590666667,2.44473333333,5.2602,52.7435333333,2.96366666667,2.8136,3.65006666667,4.88793333333
425.44,3.7188,3.03926666667,3.672,3.57259333333,2.46566666667,5.26746666667,52.7491333333,2.9712,2.8276,3.65373333333,4.90453333333
425.80,3.7136,3.03366666667,3.6628,3.57289,2.46766666667,5.25386666667,52.7018,2.9598,2.83426666667,3.64626666667,4.90726666667
426.16,3.74166666667,3.057,3.6934,3.60696,2.4988,5.2896,52.77,2.98673333333,2.86273333333,3.67893333333,4.94026666667
426.51,3.72953333333,3.04726666667,3.6698,3.58556666667,2.49073333333,5.27813333333,52.8151333334,2.9726,2.8434,3.65693333333,4.93373333333
426.87,3.7414,3.0688,3.6826,3.59535,2.50413333333,5.28666666667,52.8222666667,2.99413333333,2.8666,3.66673333334,4.95046666667
427.23,3.7604,3.08166666667,3.69613333333,3.62018333333,2.53213333333,5.312,52.9159333333,3.01373333333,2.89673333333,3.68886666667,4.9672
427.58,3.77253333333,3.1114,3.70306666667,3.63942666667,2.55153333333,5.32566666667,52.9724,3.02946666667,2.93193333333,3.69733333333,4.98106666667
427.94,3.79213333333,3.1436,3.72033333333,3.66856,2.58546666667,5.357,53.0232,3.0606,2.98593333333,3.73333333333,5.01093333333
428.30,3.79393333333,3.15673333333,3.73833333333,3.69738333334,2.598,5.40106666667,53.0724666667,3.0824,3.0152,3.75646666667,5.03426666667
428.65,3.76346666667,3.13186666667,3.7026,3.68648,2.57066666667,5.3802,53.0307333333,3.05773333333,3.0068,3.7368,5.01813333333
429.01,3.75026666667,3.136,3.7168,3.70167333333,2.58013333333,5.3822,53.0758,3.05646666667,3.034,3.75846666667,5.03926666667
429.37,3.7528,3.14133333333,3.70553333333,3.69496,2.57853333333,5.38046666667,53.0890666667,3.06013333333,3.04866666667,3.7516,5.03826666667
429.72,3.73786666667,3.118,3.68773333333,3.67746,2.5588,5.37426666667,53.1147333333,3.04733333333,3.0296,3.7424,5.02153333333
430.08,3.72073333334,3.08506666667,3.64133333333,3.62976,2.52233333333,5.32973333333,53.0718,3.01453333333,3.0078,3.7042,4.99106666666
430.44,3.74026666667,3.09806666667,3.663,3.64536333333,2.53566666667,5.33886666667,53.0085333333,3.02533333334,3.04353333333,3.722,5.008
430.79,3.74413333333,3.116,3.6822,3.66012,2.54933333333,5.36553333333,53.0344666667,3.03593333333,3.05686666667,3.7244,5.02353333333
431.15,3.73446666667,3.1078,3.68166666667,3.64501,2.5362,5.35773333333,53.0732,3.01366666667,3.05326666667,3.7116,5.0098
431.50,3.695,3.05446666667,3.6474,3.59990333333,2.49233333333,5.31873333333,53.0426666667,2.96253333333,3.0112,3.67386666667,4.9744
431.86,3.67833333333,3.03753333333,3.634,3.58620666667,2.47733333333,5.29886666667,53.0635333333,2.92913333333,2.98806666667,3.646,4.9728
432.22,3.66806666666,3.03046666667,3.6114,3.57153333333,2.48246666667,5.2798,53.0422666667,2.90353333333,2.97553333333,3.631,4.97153333333
432.57,3.71093333333,3.06746666667,3.6546,3.60153333334,2.51706666667,5.31013333333,53.0876666666,2.93586666667,3.00793333333,3.67366666667,5.0078
