wavelength,Back_EmbDuim,Belly_EmbDuim,Breast_EmbDuim,Crissum_EmbDuim,Crown_EmbDuim,DorTail_EmbDuim,Patch10_EmbDuim,Patch11_EmbDuim,Rump_EmbDuim,Throat_EmbDuim,WingTip_EmbDuim
636.90,11.951,42.9016666667,26.0046666667,17.1743333333,7.469,7.65366666667,15.679,8.102,10.9947333333,49.6803333333,13.6016666667
637.23,11.8523333333,42.7616666667,25.9933333333,17.1243333333,7.324,7.631,15.485,8.029,10.9202,49.604,13.504
637.56,11.971,42.813,25.981,17.252,7.30666666667,7.628,15.5243333333,8.05066666667,10.9534666667,49.6443333333,13.646
637.90,12.1733333333,42.9726666667,26.1376666667,17.5306666667,7.485,7.79166666667,15.5396666667,8.20433333333,11.0279333333,49.8286666667,13.8913333333
638.23,12.408,43.231,26.3716666667,17.641,7.69566666667,8.05766666667,15.7026666667,8.406,11.2209333333,49.9863333333,14.1366666667
638.56,12.4203333333,43.182,26.3203333333,17.629,7.79766666667,8.05766666667,15.6563333333,8.448,11.2026666667,49.8593333333,14.1633333333
638.89,12.5313333333,43.2596666667,26.427,17.799,7.873,8.219,15.676,8.517,11.2358666667,49.8303333333,14.256
639.22,12.4146666667,43.406,26.4543333333,17.8763333333,7.84633333333,8.17333333333,15.594,8.44766666667,11.2028666667,49.972,14.2926666667
639.55,12.3136666667,43.403,26.416,17.8206666667,7.73633333333,8.07166666667,15.452,8.371,11.1413333333,49.8716666667,14.2553333333
639.88,12.3176666667,43.4823333333,26.3896666667,17.8936666667,7.67666666667,8.28266666667,15.483,8.48833333333,11.2552666667,50.0216666667,14.3313333333
640.21,12.2983333333,43.558,26.4253333333,17.912,7.42366666667,8.24633333333,15.3556666667,8.484,11.1837333333,50.152,14.1886666667
640.54,12.4133333333,43.568,26.5103333333,17.9253333333,7.41033333333,8.17466666667,15.4516666667,8.52133333333,11.1668666667,50.1623333333,14.1743333333
640.87,12.487,43.7546666667,26.4816666667,17.9916666667,7.49233333333,8.11766666667,15.468,8.61633333333,11.1238666667,50.257,14.2513333333
641.20,12.4326666667,44.0303333333,26.654,18.1143333333,7.67733333333,8.32133333333,15.4823333333,8.79533333333,11.2727333333,50.4796666667,14.3306666667
641.53,12.219,43.8523333333,26.5103333333,17.9076666667,7.59733333333,8.21566666667,15.35,8.69766666667,11.202,50.4856666667,14.1356666667
641.87,12.17,44.014,26.446,17.9126666667,7.54533333333,8.16966666667,15.3786666667,8.694,11.1695333333,50.641,14.1493333333
642.20,12.2133333333,44.0356666667,26.5846666667,18.025,7.685,8.317,15.4393333333,8.75233333333,11.2660666667,50.846,14.2173333333
642.53,12.1253333333,44.0383333333,26.714,17.9546666667,7.6,8.29233333333,15.4253333333,8.818,11.3178,50.8636666667,14.3086666667
642.86,12.106,44.035,26.7033333333,17.9146666667,7.57266666667,8.27633333333,15.4306666667,8.918,11.3344,50.7466666667,14.273
643.19,12.0323333333,43.889,26.742,17.828,7.57166666667,8.25633333333,15.3003333333,8.90233333333,11.3307333333,50.8306666667,14.1233333333
643.52,11.9626666667,43.7296666667,26.7466666667,17.802,7.48866666667,8.14133333333,15.227,8.652,11.2052,50.7516666667,14.028
643.85,12.0116666667,43.784,26.7513333333,17.7866666667,7.61033333333,8.04733333333,15.2526666667,8.63533333333,11.1679333333,50.703,14.188
644.18,11.783,43.7853333333,26.6906666667,17.6806666667,7.623,7.958,15.0906666667,8.60733333333,11.0909333333,50.524,14.166
644.51,11.8163333333,43.8033333333,26.702,17.7946666667,7.673,8.066,15.2503333333,8.695,11.2355333333,50.583,14.1323333333
644.84,11.7273333333,43.5886666667,26.6153333333,17.6513333333,7.46833333333,7.881,15.1326666667,8.51066666667,11.0093333333,50.3106666667,13.9656666667
645.17,11.7956666667,43.638,26.6016666667,17.736,7.415,7.817,15.244,8.468,10.9512,50.217,13.9016666667
645.50,11.7993333333,43.4333333333,26.608,17.7856666667,7.36,7.77,15.2386666667,8.40866666667,10.9631333333,50.1023333333,13.8483333333
645.83,11.847,43.503,26.6073333333,17.785,7.30533333333,7.71966666667,15.2343333333,8.424,10.9920666667,50.0846666667,13.8346666667
646.16,11.739,43.3616666667,26.5336666667,17.7376666667,7.33466666667,7.64066666667,15.181,8.39,10.8714,50.0363333333,13.7116666667
646.49,11.8083333333,43.4296666667,26.5473333333,17.9403333333,7.35566666667,7.69433333333,15.28,8.35666666667,10.8023333333,50.0423333333,13.762
646.82,11.8856666667,43.53,26.6286666667,17.964,7.35933333333,7.638,15.4583333333,8.42233333333,10.8723333333,50.1573333333,13.8216666667
647.15,11.8506666667,43.5706666667,26.6213333333,17.9533333333,7.454,7.63566666667,15.4483333333,8.59933333333,10.9912,50.012,13.8513333333
647.48,11.8506666667,43.4536666667,26.7303333333,18.062,7.48233333333,7.67166666667,15.485,8.62766666667,11.068,49.988,13.811
647.81,11.996,43.565,26.7696666667,18.1566666667,7.514,7.83566666667,15.6156666667,8.77033333333,11.1718,50.157,14.001
648.14,11.9016666667,43.3446666667,26.746,18.0556666667,7.37,7.65866666667,15.406,8.63033333333,10.9954,49.924,13.937
648.47,11.859,43.3253333333,26.7426666667,18.093,7.32766666667,7.74066666667,15.4286666667,8.63766666667,10.9909333333,50.052,13.9823333333
648.80,11.831,43.4486666667,26.918,18.1946666667,7.38733333333,7.779,15.503,8.72333333333,11.2006666667,50.204,14.135
649.13,11.9066666667,43.5673333333,26.955,18.1933333333,7.47233333333,7.915,15.459,8.933,11.2600666667,50.2813333333,14.162
649.46,11.803,43.423,26.934,18.1113333333,7.4,7.86233333333,15.4213333333,8.791,11.1202,50.1893333333,14.0303333333
649.79,11.975,43.583,26.8353333333,18.1963333333,7.432,8.018,15.5013333333,8.86466666667,11.2154,50.2553333333,14.1673333333
650.11,11.9223333333,43.5153333333,26.9903333333,18.1433333333,7.50433333333,8.01233333333,15.4026666667,8.76833333333,11.2528666667,50.2953333333,14.241
650.44,11.8743333333,43.479,26.959,18.1506666667,7.46033333333,8.048,15.324,8.72633333333,11.2009333333,50.1546666667,14.2143333333
650.77,11.921,43.522,27.024,18.254,7.52033333333,8.03366666667,15.444,8.70333333333,11.1942666667,50.329,14.2486666667
651.10,11.9023333333,43.6106666667,27.034,18.182,7.54433333333,8.03766666667,15.4253333333,8.64466666667,11.2412666667,50.3446666667,14.271
651.43,11.9496666667,43.529,27.0153333333,18.201,7.53866666667,7.982,15.3676666667,8.54733333333,11.1992,50.2003333333,14.104
651.76,12.1173333333,43.7873333333,27.1703333333,18.426,7.71166666667,8.228,15.585,8.681,11.3961333333,50.53,14.3123333333
652.09,12.2673333333,43.993,27.3106666667,18.5753333333,7.90766666667,8.264,15.677,8.72333333333,11.4937333333,50.467,14.398
652.42,12.333,44.0026666667,27.3616666667,18.675,7.97033333333,8.43566666667,15.6576666667,8.69466666667,11.4184,50.408,14.3993333333
652.75,12.325,44.044,27.327,18.7283333333,7.97333333333,8.35433333333,15.695,8.64266666667,11.418,50.3943333333,14.3566666667
653.08,12.2633333333,44.1206666667,27.1996666667,18.7836666667,7.96833333333,8.21833333333,15.711,8.65,11.4993333333,50.2176666667,14.348
653.41,12.0316666667,43.9963333333,27.1153333333,18.7233333333,7.84,7.991,15.492,8.34266666667,11.2127333333,50.2186666667,14.1356666667
653.74,12.0033333333,43.893,26.9603333333,18.6486666667,7.68866666667,7.92433333333,15.382,8.37766666667,11.1438666667,50.1053333333,13.959
654.06,12.1126666667,44.0456666667,26.946,18.7666666667,7.796,7.96266666667,15.4333333333,8.37933333333,11.1812,50.1833333333,14.1456666667
654.39,12.0156666667,44.1373333333,27.0833333333,18.6573333333,7.719,7.95,15.2736666667,8.321,11.0682666667,50.139,14.028
654.72,11.9436666667,44.0343333333,27.1706666667,18.6156666667,7.745,7.83833333333,15.218,8.15633333333,10.9158,50.0446666667,13.9626666667
655.05,11.899,43.9523333333,27.194,18.7806666667,7.735,7.78633333333,15.248,8.09766666667,10.8613333333,50.109,14.066
655.38,11.8253333333,43.803,27.1833333333,18.5656666667,7.56566666667,7.58733333333,15.2166666667,7.95466666667,10.6415333333,50.0216666667,13.7926666667
655.71,11.8193333333,43.755,27.084,18.4916666667,7.50633333333,7.58733333333,15.3203333333,8.00633333333,10.7668666667,50.0683333333,13.743
656.04,11.7773333333,43.6943333333,27.0,18.434,7.33266666667,7.46466666667,15.2993333333,7.911,10.7653333333,50.1383333333,13.6446666667
656.37,11.8286666667,43.699,27.112,18.537,7.356,7.40233333333,15.3846666667,7.88133333333,10.7331333333,50.1933333333,13.7913333333
656.69,11.902,43.8076666667,27.2523333333,18.4943333333,7.37633333333,7.61133333333,15.4206666667,7.896,10.7851333333,50.3093333333,13.8986666667
657.02,11.983,43.9036666667,27.4546666667,18.5536666667,7.44033333333,7.71366666667,15.548,8.003,10.9446,50.2816666667,13.9026666667
657.35,12.0383333333,43.846,27.519,18.657,7.48066666667,7.80833333333,15.6093333333,7.95666666667,10.9694,50.281,13.857
657.68,12.177,43.7436666667,27.6383333333,18.7043333333,7.631,8.01866666667,15.7663333333,8.05666666667,11.1464666667,50.1956666667,13.8983333333
658.01,12.2643333333,43.7176666667,27.5026666667,18.768,7.58233333333,7.95566666667,15.9113333333,8.04333333333,11.2140666667,50.1956666667,13.9873333333
658.34,12.297,43.7303333333,27.3113333333,18.8396666667,7.555,7.95466666667,15.9626666667,8.11833333333,11.2410666667,50.098,13.9123333333
658.66,12.2233333333,43.7746666667,27.1483333333,18.6776666667,7.422,7.93933333333,15.9733333333,7.957,11.1794,49.9143333333,13.817
658.99,12.1536666667,43.8116666667,27.05,18.582,7.39133333333,7.89033333333,15.97,7.887,11.1819333333,49.785,13.8776666667
659.32,12.2066666667,43.738,27.1036666667,18.6743333333,7.401,7.847,16.004,7.888,11.1264,49.7666666667,13.9063333333
659.65,12.3746666667,43.8296666667,27.1946666667,18.7436666667,7.46766666667,7.88833333333,16.2,8.03733333333,11.2454666667,49.6423333333,14.03
659.98,12.5056666667,43.6793333333,27.0976666667,18.698,7.61033333333,7.97633333333,16.2266666667,8.00666666667,11.2952666667,49.475,13.992
660.31,12.6016666667,43.6976666667,27.1766666667,18.7926666667,7.71566666667,8.00366666667,16.319,8.065,11.3350666667,49.6456666667,14.0986666667
660.63,12.6486666667,43.7103333333,27.098,18.8216666667,7.79866666667,7.987,16.4136666667,8.05333333333,11.3947333333,49.6003333333,14.184
660.96,12.7176666667,43.7753333333,27.0746666667,18.8476666667,7.89766666667,7.96566666667,16.554,8.123,11.4818,49.6976666667,14.321
661.29,12.6906666667,43.8933333333,27.1043333333,18.9043333333,7.86366666667,7.84866666667,16.589,8.115,11.4684,49.752,14.329
661.62,12.6866666667,43.8413333333,27.1023333333,18.929,7.95666666667,7.95266666667,16.5866666667,8.26466666667,11.5242666667,49.7333333333,14.3813333333
661.94,12.771,43.9443333333,27.262,19.023,8.05066666667,8.07833333333,16.7453333333,8.35333333333,11.6362666667,49.8663333333,14.6046666667
662.27,12.8266666667,43.8486666667,27.3553333333,19.0663333333,8.164,8.18433333333,16.7473333333,8.56333333333,11.74,49.9716666667,14.658
662.60,12.9486666667,43.9403333333,27.4763333333,19.257,8.37666666667,8.37233333333,16.8036666667,8.77466666667,11.9572666667,50.1866666667,14.8013333333
662.93,12.889,43.9613333333,27.3836666667,19.157,8.291,8.329,16.6453333333,8.69033333333,11.9871333333,50.306,14.835
663.26,12.8836666667,43.8963333333,27.3426666667,19.048,8.26833333333,8.33766666667,16.5323333333,8.654,11.8256,50.347,14.797
663.58,12.7743333333,44.0363333333,27.456,19.0863333333,8.20133333333,8.36133333333,16.6553333333,8.67566666667,11.8205333333,50.552,14.926
663.91,12.776,44.135,27.441,19.0966666667,8.18233333333,8.322,16.7296666667,8.77766666667,11.7692666667,50.7166666667,14.9266666667
664.24,12.736,44.0113333333,27.4386666667,19.2116666667,8.03033333333,8.29566666667,16.829,8.744,11.7290666667,50.6883333333,14.881
664.57,12.9016666667,44.1296666667,27.616,19.271,8.04433333333,8.419,16.981,8.79333333333,11.8196666667,50.657,15.052
664.89,12.881,44.059,27.4316666667,19.235,8.00066666667,8.46766666667,16.9813333333,8.668,11.7685333333,50.6463333333,15.092
665.22,13.0816666667,44.2653333333,27.535,19.403,8.01866666667,8.54666666667,17.0836666667,8.61266666667,11.823,50.8653333333,15.1653333333
665.55,13.0706666667,44.2676666667,27.416,19.339,7.85966666667,8.60333333333,17.0506666667,8.64633333333,11.7360666667,50.7673333333,15.1316666667
665.87,13.0946666667,44.3426666667,27.3933333333,19.1776666667,7.84433333333,8.52533333333,16.9496666667,8.44866666667,11.6016,50.7113333333,15.0316666667
666.20,13.1066666667,44.1783333333,27.267,19.2816666667,7.57666666667,8.39866666667,16.9016666667,8.36066666667,11.4028666667,50.539,15.011
666.53,13.1923333333,44.0723333333,27.2503333333,19.314,7.54866666667,8.55066666667,17.0636666667,8.518,11.4683333333,50.3543333333,15.05
666.86,13.0073333333,43.9226666667,27.1596666667,19.299,7.55,8.61466666667,17.032,8.398,11.505,50.2286666667,14.9913333333
667.18,12.8983333333,43.9443333333,26.9713333333,19.0486666667,7.192,8.43233333333,16.94,8.22933333333,11.3996666667,50.1273333333,14.8276666667
667.51,12.9263333333,43.6,26.9103333333,18.9936666667,7.135,8.422,16.915,8.08966666667,11.4362666667,49.766,14.8363333333
667.84,13.0786666667,43.456,26.815,18.6936666667,7.03266666667,8.42733333333,16.822,8.13066666667,11.445,49.7196666667,14.9593333333
668.16,12.8043333333,43.1893333333,26.5136666667,18.4203333333,6.85666666667,8.25033333333,16.5513333333,7.895,11.2004,49.5203333333,14.7056666667
668.49,12.7473333333,43.1656666667,26.5956666667,18.2786666667,6.63166666667,8.14233333333,16.5376666667,7.75966666667,11.0902666667,49.429,14.6173333333
668.82,12.704,43.0746666667,26.5363333333,18.1023333333,6.61366666667,8.09466666667,16.5476666667,7.82433333333,11.0978666667,49.2846666667,14.644
669.14,12.8196666667,43.2546666667,26.65,18.1846666667,6.72933333333,8.12066666667,16.6643333333,7.72566666667,11.2284,49.5383333333,14.804
669.47,13.009,43.2083333333,26.7393333333,18.4496666667,6.732,8.15166666667,16.9286666667,7.94066666667,11.3168,49.628,14.948
669.80,13.0706666667,43.247,26.8673333333,18.4323333333,6.905,8.259,17.092,7.95466666667,11.431,49.635,15.049
670.13,13.0043333333,43.2926666667,26.7866666667,18.3406666667,6.94233333333,8.16266666667,17.0133333333,7.80833333333,11.3440666667,49.723,14.8576666667
670.45,13.0553333333,43.4603333333,26.829,18.3913333333,6.89366666667,8.034,16.96,7.809,11.3996,49.965,14.961
670.78,13.081,43.1713333333,26.8706666667,18.515,7.05766666667,8.167,17.0183333333,7.85533333333,11.4659333333,49.988,14.993
671.10,13.1253333333,43.3706666667,26.7943333333,18.6586666667,7.106,8.23533333333,17.0336666667,7.978,11.5357333333,50.0666666667,14.9463333333
671.43,13.1396666667,43.7833333333,26.9666666667,18.8,7.23233333333,8.331,17.17,8.031,11.6148,50.2806666667,14.9733333333
671.76,13.4323333333,43.998,27.06,18.938,7.21733333333,8.43,17.4513333333,8.23933333333,11.8281333333,50.5353333333,15.0163333333
672.08,13.439,44.0756666667,27.1546666667,18.936,7.379,8.46066666667,17.4593333333,8.40133333333,11.8468,50.6,14.965
672.41,13.376,44.076,27.1606666667,19.0113333333,7.17866666667,8.433,17.3586666667,8.34333333333,11.8232666667,50.5823333333,14.9393333333
672.74,13.3653333333,43.6846666667,27.0553333333,18.7933333333,6.96233333333,8.232,17.119,8.352,11.6526,50.2023333333,14.765
673.06,13.103,43.6933333333,27.1203333333,18.5433333333,6.86966666667,8.10233333333,16.957,8.19333333333,11.7430666667,50.2346666667,14.7443333333
673.39,13.103,43.7303333333,27.1346666667,18.4433333333,6.879,8.143,16.895,8.148,11.7289333333,50.259,14.57
673.72,13.056,43.6586666667,27.1503333333,18.3136666667,6.781,8.08533333333,16.8153333333,8.08533333333,11.6121333333,50.3016666667,14.7183333333
674.04,12.9726666667,43.516,27.199,18.2233333333,6.83833333333,8.08166666667,16.8413333333,8.03533333333,11.5094,50.0666666667,14.694
674.37,13.0793333333,43.5896666667,27.279,18.1736666667,6.78733333333,8.05733333333,16.6666666667,8.07266666667,11.5926666667,49.964,14.716
674.69,13.1053333333,43.403,27.3916666667,17.964,6.729,8.16366666667,16.6483333333,8.081,11.5682,49.909,14.768
675.02,13.0783333333,43.1576666667,27.2243333333,17.9803333333,6.783,8.09366666667,16.5346666667,8.05733333333,11.5060666667,49.775,14.7676666667
675.35,12.935,43.1876666667,27.3896666667,17.9863333333,6.82566666667,8.16866666667,16.462,8.08566666667,11.5326666667,49.857,14.947
675.67,13.2783333333,43.1513333333,27.364,18.1716666667,6.91066666667,8.22466666667,16.5473333333,8.20433333333,11.7174666667,49.7516666667,15.0786666667
676.00,13.364,43.2636666667,27.5393333333,18.0583333333,7.02333333333,8.345,16.5866666667,8.2,11.809,49.7236666667,15.1303333333
676.32,13.228,43.3623333333,27.4816666667,18.0343333333,7.09333333333,8.54566666667,16.592,8.165,11.8045333333,49.951,15.1546666667
676.65,13.36,43.4623333333,27.432,18.2486666667,7.25966666667,8.77633333333,16.6463333333,8.379,11.8671333333,49.7403333333,15.1656666667
676.97,13.4093333333,43.2853333333,27.3046666667,18.2603333333,7.326,8.90966666667,16.6066666667,8.639,12.0954,49.6643333333,15.369
677.30,13.6346666667,43.5606666667,27.5863333333,18.4913333333,7.42833333333,9.15433333333,16.7756666667,8.87733333333,12.2936,49.847,15.5736666667
677.63,13.82,43.7736666667,27.5286666667,18.5526666667,7.34133333333,9.27633333333,16.987,9.097,12.5186666667,50.0486666667,15.6873333333
677.95,13.922,44.0886666667,27.6496666667,18.8283333333,7.494,9.542,17.1786666667,9.33833333333,12.6849333333,50.0996666667,15.9936666667
678.28,13.7406666667,44.016,27.5603333333,18.785,7.31833333333,9.309,17.0356666667,9.12333333333,12.5463333333,50.007,15.8243333333
678.60,13.7793333333,43.9426666667,27.7043333333,18.6783333333,7.194,9.27133333333,17.0453333333,9.221,12.5614,49.9883333333,15.8296666667
678.93,13.6203333333,43.7986666667,27.565,18.584,7.09233333333,9.11,16.9133333333,9.09666666667,12.4348,49.7223333333,15.5846666667
679.25,13.267,43.739,27.436,18.4806666667,6.86033333333,9.125,16.7603333333,9.03366666667,12.2966666667,49.706,15.5973333333
679.58,13.2873333333,43.7156666667,27.3953333333,18.5706666667,7.02,9.099,16.846,9.07333333333,12.2886666667,49.709,15.6483333333
679.90,13.3266666667,43.8363333333,27.5293333333,18.6436666667,6.93866666667,8.996,16.853,9.22033333333,12.3418666667,49.7926666667,15.6973333333
680.23,13.4183333333,43.8166666667,27.648,18.7373333333,6.98866666667,9.104,16.9546666667,9.331,12.3786,50.0396666667,15.8653333333
680.55,13.2363333333,43.8203333333,27.6873333333,18.604,6.75533333333,8.851,16.8753333333,9.16266666667,12.1171333333,50.078,15.682
680.88,13.2406666667,43.6406666667,27.6473333333,18.6403333333,6.78033333333,8.88866666667,16.9106666667,9.15833333333,12.166,49.8273333333,15.6316666667
681.20,13.2766666667,43.5166666667,27.7833333333,18.6776666667,6.878,8.96966666667,16.8913333333,9.11833333333,12.0654,49.758,15.5636666667
681.53,12.9706666667,43.2993333333,27.5386666667,18.4986666667,6.63,8.64433333333,16.6733333333,8.84666666667,11.7774666667,49.7696666667,15.2483333333
681.85,12.9126666667,43.3293333333,27.452,18.5446666667,6.69033333333,8.68833333333,16.6163333333,8.91566666667,11.7538,49.7396666667,15.2696666667
682.18,12.615,43.146,27.1886666667,18.358,6.47933333333,8.52766666667,16.2383333333,8.56766666667,11.5448666667,49.371,15.038
