wavelength,Back_DigBarm,Belly_DigBarm,Breast_DigBarm,Crissum_DigBarm,Crown_DigBarm,DorTail_DigBarm,Rump_DigBarm,Throat_DigBarm,WingTip_DigBarm
603.22,10.1556666666,19.6208333333,17.2645,20.9870833333,6.09266666667,9.48949999998,12.290125,9.93533333334,10.69975
603.56,10.115,19.6285833334,17.2695,20.9655,6.001,9.44633333335,12.234875,9.871,10.6320833333
603.89,10.0545833333,19.61475,17.2668333334,20.9563333333,5.94675,9.43941666667,12.2015416666,9.82025000002,10.57875
604.23,10.0170833333,19.6023333333,17.2611666667,20.945,5.90275,9.41683333334,12.1152916667,9.78025000002,10.54425
604.56,10.00275,19.6165,17.2595833333,20.9781666667,5.93791666667,9.44458333333,12.1255,9.75741666667,10.5088333334
604.90,10.0110833333,19.6639166667,17.3019166667,21.0136666666,5.98975,9.49725,12.1514583333,9.77691666667,10.532
605.23,9.91941666666,19.6276666667,17.258,20.9628333333,5.92533333333,9.41883333332,12.090125,9.71608333333,10.45775
605.57,9.80608333333,19.5755833334,17.1636666667,20.8444166666,5.77233333333,9.31783333332,11.993875,9.60083333332,10.3050833333
605.90,9.79208333333,19.62325,17.1888333334,20.8435,5.74583333333,9.30658333334,11.9357916667,9.59308333335,10.3159166667
606.24,9.71891666667,19.6085833333,17.2099166667,20.8024166667,5.64908333333,9.24216666666,11.8245416667,9.50766666667,10.2345833333
606.58,9.64791666666,19.5970833333,17.2363333334,20.8136666667,5.60591666667,9.22108333335,11.7674166666,9.4755,10.20725
606.91,9.65191666667,19.6690833334,17.2731666667,20.8314166667,5.62133333334,9.22258333334,11.7912916667,9.44925,10.2215
607.25,9.622,19.66775,17.2881666667,20.852,5.63658333333,9.22816666667,11.7931666667,9.44541666665,10.2366666667
607.58,9.66858333333,19.7330833333,17.3305,20.9230833333,5.65133333333,9.22416666669,11.8238333333,9.45750000001,10.2510833333
607.92,9.60725,19.6801666667,17.2994166667,20.8963333333,5.59075,9.1385,11.7440416667,9.38258333334,10.1754166667
608.25,9.59733333333,19.7361666666,17.3053333333,20.93025,5.5545,9.11049999999,11.73,9.35633333334,10.2425
608.59,9.57208333333,19.72825,17.3086666667,20.95275,5.48066666667,9.05716666666,11.6736666667,9.31116666667,10.2166666667
608.92,9.58441666666,19.7695,17.32125,20.9916666667,5.43341666666,9.02524999999,11.6174583333,9.22941666666,10.2149166666
609.26,9.60491666666,19.80875,17.3933333334,21.04575,5.48225,9.02216666668,11.6216666667,9.23258333332,10.26
609.59,9.53191666666,19.783,17.33825,21.0021666667,5.402,8.96074999999,11.5728333333,9.15991666666,10.2396666667
609.93,9.52491666667,19.8110833333,17.3065833333,21.0116666667,5.38708333333,8.94216666667,11.5611666667,9.13133333333,10.2166666667
610.26,9.57408333334,19.87775,17.3353333333,21.0750833333,5.42183333333,8.96449999999,11.6144583333,9.15558333334,10.2619166667
610.60,9.56933333332,19.8565833333,17.2913333333,21.0570833334,5.40383333334,8.92924999999,11.5774166667,9.16300000001,10.292
610.93,9.61291666666,19.90625,17.3238333333,21.11325,5.41658333333,8.93650000001,11.59075,9.19016666665,10.34325
611.27,9.6225,20.0050833333,17.37375,21.1531666667,5.44083333334,8.93041666666,11.5785,9.21341666665,10.3721666667
611.60,9.62033333334,20.0535833333,17.4076666667,21.1978333333,5.43466666667,8.95991666666,11.6140416666,9.24333333332,10.4563333333
611.93,9.65174999999,20.1215833333,17.45975,21.2378333333,5.48833333333,9.03049999999,11.6344166667,9.25249999999,10.465
612.27,9.5615,20.1608333333,17.4115,21.2705,5.44375,9.00083333333,11.6427916666,9.24366666668,10.4440833333
612.60,9.47975,20.13425,17.3273333333,21.2820833333,5.3895,8.96608333334,11.6332083333,9.21408333333,10.403
612.94,9.49866666667,20.22675,17.3913333333,21.3473333333,5.37991666667,9.02208333332,11.670125,9.26658333335,10.4511666667
613.27,9.45833333334,20.26575,17.3969166667,21.4134166667,5.42666666667,9.00624999998,11.6595833333,9.24916666665,10.4345
613.61,9.47266666667,20.3433333333,17.4219166667,21.4704166667,5.46666666667,9.04833333334,11.67025,9.27174999998,10.5028333333
613.94,9.39041666667,20.2525833333,17.3788333333,21.378,5.36366666667,8.96341666667,11.5301666667,9.21108333334,10.4114166667
614.28,9.25566666667,20.1955833334,17.3495833333,21.3103333334,5.21875,8.85350000001,11.408125,9.09708333333,10.2940833333
614.61,9.22025,20.2583333333,17.3975,21.3764166667,5.20408333333,8.83616666666,11.4018333333,9.08966666665,10.31075
614.94,9.16966666667,20.2591666667,17.3805833333,21.38175,5.1665,8.81691666667,11.346875,9.06441666667,10.3113333333
615.28,9.1825,20.3681666667,17.4158333333,21.493,5.20858333333,8.87166666668,11.3587916666,9.09333333333,10.30025
615.61,9.11683333334,20.3683333333,17.41475,21.4960833334,5.10625,8.76441666666,11.3114583334,9.08141666668,10.2339166667
615.95,9.22641666667,20.4489166666,17.5611666667,21.5708333333,5.21233333333,8.82866666666,11.3685416666,9.09933333332,10.2514166667
616.28,9.45816666667,20.6424166667,17.8500833333,21.74925,5.3985,9.02083333334,11.5599583334,9.29258333333,10.4818333333
616.61,9.45558333333,20.6624166666,17.8438333333,21.8380833333,5.45133333333,8.99558333333,11.569375,9.32749999999,10.5098333334
616.95,9.554,20.7874166667,17.9351666667,21.9374166667,5.49741666666,9.09975,11.654125,9.41100000001,10.5855833333
617.28,9.61091666667,20.83225,18.0208333333,21.9780833333,5.51766666666,9.11874999999,11.7159583333,9.43458333334,10.6185833333
617.62,9.72666666667,21.0471666667,18.1263333334,22.1023333333,5.6375,9.24274999999,11.865,9.54933333333,10.7328333333
617.95,9.87141666667,21.3025833334,18.2941666667,22.3360833333,5.82025,9.44900000002,12.0404583333,9.723,10.8761666667
618.28,9.86591666668,21.38325,18.3325833334,22.3866666667,5.81675,9.44658333333,12.050625,9.74383333334,10.8649166667
618.62,9.88075,21.432,18.4111666667,22.43575,5.82258333333,9.47491666667,12.067625,9.76233333334,10.8738333333
618.95,9.92491666666,21.4740833334,18.4896666667,22.4400833333,5.84641666667,9.47208333335,12.12075,9.80125,10.9040833333
619.28,9.95591666665,21.5510833333,18.5285,22.5145,5.877,9.54624999999,12.1757916666,9.84133333332,11.0196666667
619.62,9.96900000002,21.579,18.5190833334,22.5065833334,5.80866666667,9.53583333334,12.1443333333,9.87941666667,11.018
619.95,9.85333333333,21.6075833334,18.4891666667,22.4725833333,5.74175,9.47458333333,12.0677083333,9.79100000001,10.9009166666
620.28,9.91016666668,21.699,18.6098333333,22.5555,5.75491666667,9.59708333332,12.113,9.82808333333,10.9344166667
620.62,10.0065,21.7749166667,18.6869166667,22.6645,5.80916666667,9.618,12.1935416666,9.91208333334,10.974
620.95,9.97716666665,21.887,18.7185833334,22.787,5.8615,9.63516666666,12.1915416667,9.97358333333,10.98175
621.28,9.98966666667,21.8645,18.7686666666,22.8735,5.83983333333,9.65016666668,12.2225416667,9.96566666668,10.9955833333
621.62,9.98950000001,21.8406666667,18.8029166667,22.9084166666,5.79591666667,9.60666666665,12.1916666667,9.89699999998,10.9154166667
621.95,9.93033333333,21.7589166667,18.7901666667,22.8929166666,5.73925,9.53391666668,12.1547083333,9.81958333335,10.89975
622.28,9.99566666667,21.8543333333,18.896,23.02975,5.78475,9.58441666668,12.2677916667,9.89008333333,11.0129166667
622.62,10.0125,21.8715,18.9275,23.072,5.73391666667,9.57566666665,12.2711666667,9.86124999998,11.0091666667
622.95,10.11675,21.9679166666,19.0893333333,23.2068333333,5.85833333334,9.64241666668,12.397875,9.96025000001,11.1081666667
623.28,10.1690833333,22.07175,19.162,23.3260833333,5.90308333334,9.72641666666,12.5095416666,10.0088333333,11.1965833334
623.62,10.1304166667,22.0629166667,19.1484166667,23.4110833333,5.88875,9.69491666666,12.505875,10.0149166667,11.19525
623.95,10.0681666667,22.0634166666,19.0836666667,23.3291666667,5.84433333333,9.58316666665,12.4644166666,9.97166666666,11.1389166667
624.28,10.0215833333,22.0911666667,19.0635833333,23.347,5.79708333334,9.58483333332,12.4335416667,9.90366666665,11.1354166667
624.62,10.0639166667,22.0934166667,19.1091666667,23.34125,5.77391666667,9.59925,12.4896666667,9.93366666668,11.1540833333
624.95,9.99783333332,22.14875,19.0976666667,23.3484166667,5.7185,9.54441666665,12.4522916666,9.89916666668,11.1523333333
625.28,9.8595,22.0753333333,19.03375,23.2746666666,5.64066666667,9.43824999999,12.3824583333,9.82333333335,11.1149166667
625.61,9.919,22.1515833333,19.1135833334,23.35925,5.6965,9.53983333333,12.4256666667,9.89841666668,11.122
625.95,9.95558333334,22.1655833333,19.1750833333,23.40375,5.71091666667,9.55458333332,12.4393333333,9.92975000001,11.1339166667
626.28,9.92983333332,22.2329166667,19.17925,23.489,5.75725,9.58916666666,12.4646666667,9.93875000002,11.17925
626.61,9.90791666669,22.2706666667,19.1784166667,23.48475,5.73733333333,9.60916666667,12.440375,9.92575000002,11.12525
626.94,9.90350000001,22.297,19.2221666667,23.57725,5.79191666667,9.61783333333,12.4442083333,9.93466666667,11.1781666667
627.28,9.98991666668,22.3640833333,19.3175833333,23.6069166667,5.84233333334,9.68625,12.4777083333,9.98983333335,11.2320833333
627.61,10.1328333333,22.5161666667,19.5038333333,23.8185833333,5.95791666667,9.80958333332,12.618,10.1335,11.3955
627.94,10.19825,22.5840833333,19.6706666667,23.936,6.01858333334,9.91433333333,12.7201666666,10.2603333334,11.5180833333
628.27,10.3496666667,22.7271666667,19.8454166667,24.1483333333,6.1195,10.0470833333,12.8150833333,10.3806666667,11.6665833333
628.61,10.4584166667,22.8095833333,20.0000833333,24.26925,6.22358333333,10.1553333334,12.9175833333,10.51225,11.7738333333
628.94,10.6661666667,22.9895833333,20.17125,24.4725,6.34683333333,10.33,13.0682083333,10.70525,11.9255833333
629.27,10.835,23.163,20.30325,24.5825833333,6.50883333333,10.4810833333,13.2085833333,10.846,12.08375
629.60,10.8979166667,23.3105,20.38625,24.6638333333,6.63041666667,10.6228333333,13.2882083333,10.9534166667,12.1565833333
629.94,10.9485,23.3785,20.4721666667,24.6901666667,6.64116666667,10.6763333333,13.2829166666,11.0136666667,12.1820833333
630.27,10.9648333334,23.3535,20.5260833333,24.7680833333,6.61275,10.6450833333,13.266375,11.0523333333,12.2403333333
630.60,10.9886666667,23.45075,20.6445833333,24.8304166667,6.60341666666,10.6905833333,13.3375,11.1285,12.2828333333
630.93,11.0366666667,23.5946666667,20.75525,24.9580833333,6.67491666667,10.7913333333,13.4341666667,11.2584166667,12.3823333333
631.26,10.9278333333,23.58675,20.6955833334,24.9175833333,6.59841666667,10.6894166667,13.3659166666,11.1486666667,12.3025833333
631.60,10.85,23.5930833334,20.68025,24.86675,6.54841666667,10.6404166667,13.2940833333,11.0724166666,12.23925
631.93,10.7363333333,23.5424166666,20.5828333333,24.8199166667,6.48158333333,10.5869166667,13.2532916667,11.0015833333,12.1633333333
632.26,10.7216666667,23.53825,20.6093333333,24.8786666667,6.51441666667,10.5554166667,13.2019166667,10.9881666667,12.10425
632.59,10.78275,23.6573333333,20.6881666667,24.952,6.64725,10.6449166666,13.295375,11.0748333333,12.2093333333
632.92,10.7446666667,23.6295833333,20.7026666667,25.0414166667,6.58791666667,10.6316666667,13.2614166667,11.0576666667,12.18875
633.26,10.6805833333,23.54725,20.60975,25.0298333333,6.51141666667,10.5285833333,13.1724583334,10.9941666667,12.1740833333
633.59,10.8358333333,23.7044166667,20.8064166667,25.2025833333,6.70658333333,10.682,13.3287083334,11.1278333333,12.3654166667
633.92,10.8808333333,23.7995,20.85275,25.2434166667,6.743,10.765,13.3702916667,11.1256666667,12.3514166667
634.25,10.9629166667,23.8695833334,20.9146666666,25.31075,6.82966666667,10.8385833333,13.3990416667,11.1940833333,12.4265
634.58,10.9508333333,23.8764166667,20.8853333333,25.3321666667,6.81933333333,10.8220833333,13.3339166667,11.1286666667,12.4185
634.91,11.0120833333,23.8756666667,20.9490833333,25.3964166666,6.88141666667,10.955,13.3957083334,11.234,12.481
635.25,11.1129166667,24.059,21.0828333333,25.5785833334,7.00616666667,11.06875,13.5637083334,11.3821666667,12.6058333333
635.58,11.2251666667,24.186,21.2156666667,25.6789166667,7.12791666667,11.2349166667,13.6345833333,11.5198333333,12.7341666667
635.91,11.2654166667,24.269,21.3085,25.7603333333,7.19441666667,11.3620833334,13.7380416667,11.598,12.8534166667
636.24,11.2519166667,24.31225,21.3936666666,25.7904166667,7.16216666666,11.3809166667,13.7254583333,11.5578333333,12.8685833333
636.57,11.2370833333,24.3589166667,21.3900833333,25.7756666667,7.15566666667,11.4008333333,13.6854583333,11.5411666667,12.9120833333
636.90,11.3971666666,24.4913333333,21.5544166667,25.9124166666,7.27966666667,11.5935833333,13.8242083333,11.6859166667,13.0306666667
637.23,11.37025,24.5224166667,21.52175,26.0201666667,7.22108333333,11.58575,13.8092916667,11.7319166667,13.0406666667
637.56,11.4505833334,24.6455,21.6149166667,26.1150833333,7.36266666667,11.6903333333,13.9547083333,11.8121666667,13.1504166667
637.90,11.2908333333,24.5121666666,21.4410833334,26.0075833333,7.18841666666,11.5806666667,13.8013333333,11.6899166667,13.002
638.23,11.3068333333,24.526,21.4553333333,26.0539166667,7.18033333333,11.588,13.844125,11.7305833333,13.0569166667
638.56,11.3104166667,24.5894166667,21.50975,26.0614166667,7.20333333333,11.6304166667,13.8655,11.72075,13.065
638.89,11.2908333334,24.4973333333,21.4958333333,25.9961666667,7.18141666667,11.5464166666,13.763125,11.6644166667,12.9838333333
639.22,11.2710833333,24.499,21.5425,25.9864166667,7.16791666667,11.4770833333,13.73125,11.6059166667,12.99125
639.55,11.2379166667,24.4750833333,21.4220833333,25.90475,7.06291666667,11.3609166667,13.6396666667,11.5145,12.9454166667
639.88,11.4061666667,24.5999166666,21.5091666667,26.0506666667,7.26266666667,11.5366666666,13.7617083333,11.6926666667,13.0888333333
640.21,11.3706666667,24.6673333334,21.5885833333,26.04025,7.29891666667,11.5066666667,13.781875,11.6955833333,13.0945
640.54,11.2545833333,24.7279166666,21.6183333333,26.0510833333,7.25408333334,11.4478333333,13.719125,11.585,13.04125
640.87,11.2769166666,24.7810833334,21.7520833334,26.07475,7.3185,11.5055833333,13.767125,11.5969166666,13.0760833333
641.20,11.32725,24.8273333333,21.8214166667,26.16675,7.34616666667,11.5178333333,13.7029166667,11.6250833333,13.1676666667
641.53,11.3400833333,24.8801666667,21.9114166667,26.2124166667,7.40583333333,11.516,13.7229583333,11.5899166667,13.1913333333
641.87,11.346,24.8783333333,21.951,26.1886666667,7.46041666667,11.55525,13.73325,11.61075,13.18125
642.20,11.1990833333,24.8085833333,21.8673333333,26.1829166667,7.34825,11.413,13.5457916667,11.4773333333,13.0380833333
642.53,11.1243333333,24.8184166667,21.862,26.1769166667,7.261,11.4210833333,13.48625,11.4303333333,13.0044166667
642.86,11.1846666667,24.8865833333,21.9186666666,26.2900833334,7.31133333333,11.525,13.566375,11.4940833333,13.0430833333
643.19,11.36325,25.0488333333,22.1703333333,26.5568333333,7.53875,11.7780833333,13.744625,11.70325,13.1753333334
643.52,11.0755833333,24.7784166667,21.9651666667,26.35125,7.22775,11.4173333333,13.5080833333,11.4360833334,12.8626666667
643.85,11.054,24.7521666667,21.91275,26.3745,7.15091666667,11.4005833333,13.4260833334,11.3795,12.7415
644.18,10.9741666666,24.7296666667,21.8880833333,26.369,7.03716666667,11.311,13.3625833334,11.308,12.639
644.51,10.9683333333,24.6506666667,21.7985833333,26.19825,7.02833333334,11.2870833333,13.3375416667,11.2415833333,12.49475
644.84,10.9315,24.64775,21.7910833333,26.18925,7.04716666667,11.2903333333,13.3084166667,11.2995833333,12.453
645.17,11.0815,24.8286666667,21.9450833333,26.3324166667,7.16616666667,11.4019166667,13.3994583333,11.4676666667,12.5915
645.50,11.233,25.0601666667,22.17025,26.60575,7.29466666667,11.5275833333,13.5317083333,11.5848333333,12.7009166667
645.83,11.303,25.2020833333,22.2398333333,26.7121666667,7.40633333333,11.6649166666,13.645125,11.6946666667,12.8238333333
646.16,11.4766666667,25.3916666666,22.34475,26.84675,7.57883333333,11.7485833333,13.7986666667,11.8724166667,12.9435
646.49,11.3475,25.4073333333,22.30925,26.7629166666,7.48383333333,11.6456666667,13.6715416667,11.75075,12.8675
646.82,11.1005833334,25.3104166666,22.07975,26.5340833333,7.2395,11.3694166667,13.40475,11.5330833333,12.6768333334
647.15,11.0574166666,25.4368333333,22.1490833333,26.581,7.2285,11.43475,13.3693333333,11.555,12.7185
647.48,11.2050833333,25.7065833333,22.3431666667,26.8035833333,7.40866666667,11.5925,13.6310416667,11.7594166667,12.915
647.81,11.3471666667,25.7760833333,22.456,26.8620833333,7.61241666667,11.71975,13.746,11.8595833333,13.0495
648.14,11.1138333333,25.83725,22.4668333333,26.9189166666,7.43733333333,11.5095,13.585875,11.7048333333,12.9774166667
648.47,10.8204166667,25.71975,22.31425,26.7616666667,7.13416666667,11.2270833333,13.3223333334,11.3413333334,12.7253333333
648.80,10.75575,25.7283333333,22.324,26.739,7.087,11.2409166667,13.2920833333,11.2526666667,12.6395833334
649.13,10.44325,25.5691666667,22.10475,26.4279166666,6.79708333333,10.9730833333,13.0170416667,10.987,12.39375
649.46,10.4788333333,25.5466666666,22.1345,26.4814166667,6.77158333333,10.95675,13.0200833333,10.9745833333,12.4328333334
649.79,10.4651666666,25.5214166667,22.1150833333,26.47775,6.73033333333,10.9685833333,12.970875,10.87075,12.47575
650.11,10.3301666667,25.4318333333,22.0141666667,26.3999166667,6.59816666667,10.8598333333,12.866875,10.7610833333,12.3681666667
650.44,10.4268333333,25.58825,22.15,26.5294166667,6.66416666667,10.9868333333,12.925375,10.7840833333,12.4238333334
650.77,10.3924166667,25.5266666667,22.02175,26.4435,6.62866666666,10.89825,12.7995,10.6516666667,12.2933333333
651.10,10.146,25.2943333334,21.8131666667,26.2794166667,6.36091666667,10.6674166667,12.5247083333,10.3645,12.1026666667
651.43,10.0496666667,25.343,21.7079166667,26.2224166667,6.20425,10.5816666667,12.4178333333,10.3240833333,12.0593333333
651.76,10.0214166667,25.18075,21.5815833334,26.147,6.09916666667,10.5494166667,12.272375,10.2219166667,11.9439166667
652.09,10.0933333333,25.2751666667,21.6023333333,26.2341666667,6.14433333334,10.636,12.3665833334,10.3385,11.9996666667
652.42,9.96966666665,25.2505,21.4744166667,26.1586666666,6.04466666667,10.4539166667,12.260625,10.1945833333,11.9050833333
652.75,10.0253333333,25.3559166666,21.5355833333,26.3449166667,6.08275,10.5025833333,12.32,10.2376666667,11.9871666667
653.08,9.88033333332,25.4335833333,21.4931666667,26.2910833333,5.9695,10.4073333333,12.1612916667,10.1438333333,11.8160833333
653.41,9.63,25.3659166667,21.3349166666,26.1241666667,5.78691666667,10.1904166667,11.987375,9.95783333333,11.5848333333
653.74,9.66241666666,25.4765833333,21.3829166667,26.1429166667,5.86916666667,10.1605,12.0048333333,9.97975000001,11.6340833333
654.06,9.54966666667,25.44375,21.3508333333,26.1665833333,5.77283333333,10.0033333333,11.9902083333,9.95141666668,11.6076666667
654.39,9.57941666667,25.5064166667,21.4585833333,26.24725,5.75466666667,10.0299166667,12.042125,10.0084166667,11.6358333333
